Input Number, Run_Number, Result@ 100, PE, X1, M, Y, H, PO, CE, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 078, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 32, 1045, 35, 6, 0, 35, 100, 150, 32, 1345
INVAR-9, Run: 079, F, 1, 0, 0, 63, 0, 0, 37, 0, 0, 300, 0, 26, 74, 68, 1343, 37, 9, 1, 37, 100, 150, 105, 1343
INVAR-9, Run: 080, F, 0, 0, 0, 39, 0, 0, 9, 26, 0, 300, 0, 30, 70, 44, 1090, 35, 4, 1, 35, 100, 150, 53, 1090
INVAR-9, Run: 081, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 107, 1430, 35, 6, 0, 35, 100, 150, 107, 1730
INVAR-9, Run: 082, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 76, 1194, 35, 4, 0, 35, 100, 150, 111, 1194
INVAR-9, Run: 083, F, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 59, 1217, 36, 9, 0, 36, 100, 150, 59, 1517
INVAR-9, Run: 084, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 56, 992, 36, 6, 1, 36, 100, 150, 92, 992
INVAR-9, Run: 085, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 73, 939, 35, 6, 0, 35, 100, 150, 73, 1239
INVAR-9, Run: 086, F, 1, 0, 0, 66, 0, 0, 34, 0, 0, 300, 0, 32, 68, 15, 594, 34, 1, 0, 34, 100, 150, 49, 594
INVAR-9, Run: 087, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 30, 749, 35, 5, 1, 35, 100, 150, 30, 1049
INVAR-9, Run: 088, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 72, 1369, 36, 5, 2, 36, 100, 150, 108, 1369
INVAR-9, Run: 089, F, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 88, 984, 36, 9, 0, 36, 100, 150, 88, 1284
INVAR-9, Run: 090, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 23, 755, 35, 4, 0, 35, 100, 150, 58, 755
INVAR-9, Run: 091, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 28, 1058, 36, 7, 0, 36, 100, 150, 64, 1058
INVAR-9, Run: 092, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 32, 826, 34, 3, 0, 34, 100, 150, 32, 1126
INVAR-9, Run: 093, F, 0, 0, 0, 327, 1, 1, 0, 36, 300, 0, 0, 27, 73, 27, 864, 36, 9, 0, 36, 100, 150, 27, 1164
INVAR-9, Run: 094, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 22, 878, 35, 4, 0, 35, 100, 150, 57, 878
INVAR-9, Run: 095, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 47, 832, 34, 3, 0, 34, 100, 150, 47, 1132
INVAR-9, Run: 096, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 37, 546, 34, 2, 1, 34, 100, 150, 37, 846
INVAR-9, Run: 097, F, 0, 0, 0, 331, 1, 1, 0, 34, 300, 0, 0, 31, 69, 84, 862, 34, 2, 1, 34, 100, 150, 84, 1162
INVAR-9, Run: 098, F, 1, 0, 0, 65, 0, 0, 35, 0, 0, 300, 0, 30, 70, 32, 1316, 35, 4, 0, 35, 100, 150, 67, 1316
INVAR-9, Run: 099, F, 1, 0, 0, 64, 0, 0, 36, 0, 0, 300, 0, 28, 72, 27, 967, 36, 6, 1, 36, 100, 150, 63, 967
INVAR-9, Run: 100, F, 0, 0, 0, 329, 1, 1, 0, 35, 300, 0, 0, 29, 71, 63, 1304, 35, 5, 1, 35, 100, 150, 63, 1604
