Input Number, Run_Number, Result@ 100, Y, X2, Reaction1, Reaction2
INVAR-28, Run: 067, P, 98, 0, 98, 0
INVAR-28, Run: 068, P, 102, 0, 102, 0
INVAR-28, Run: 069, P, 95, 0, 95, 0
INVAR-28, Run: 070, P, 89, 0, 89, 0
INVAR-28, Run: 071, P, 107, 0, 107, 0
INVAR-28, Run: 072, P, 101, 0, 101, 0
INVAR-28, Run: 073, P, 94, 0, 94, 0
INVAR-28, Run: 074, P, 107, 0, 107, 0
INVAR-28, Run: 075, P, 115, 0, 115, 0
INVAR-28, Run: 076, P, 103, 0, 103, 0
INVAR-28, Run: 077, P, 112, 0, 112, 0
INVAR-28, Run: 078, P, 106, 0, 106, 0
INVAR-28, Run: 079, P, 105, 0, 105, 0
INVAR-28, Run: 080, P, 94, 0, 94, 0
INVAR-28, Run: 081, P, 102, 0, 102, 0
INVAR-28, Run: 082, P, 102, 0, 102, 0
INVAR-28, Run: 083, P, 85, 0, 85, 0
INVAR-28, Run: 084, P, 76, 0, 76, 0
INVAR-28, Run: 085, P, 98, 0, 98, 0
INVAR-28, Run: 086, P, 113, 0, 113, 0
INVAR-28, Run: 087, P, 111, 0, 111, 0
INVAR-28, Run: 088, P, 84, 0, 84, 0
INVAR-28, Run: 089, P, 103, 0, 103, 0
INVAR-28, Run: 090, P, 111, 0, 111, 0
INVAR-28, Run: 091, P, 107, 0, 107, 0
INVAR-28, Run: 092, P, 104, 0, 104, 0
INVAR-28, Run: 093, P, 120, 0, 120, 0
INVAR-28, Run: 094, P, 92, 0, 92, 0
INVAR-28, Run: 095, P, 117, 0, 117, 0
INVAR-28, Run: 096, P, 109, 0, 109, 0
INVAR-28, Run: 097, P, 99, 0, 99, 0
INVAR-28, Run: 098, P, 111, 0, 111, 0
INVAR-28, Run: 099, P, 92, 0, 92, 0
INVAR-28, Run: 100, P, 88, 0, 88, 0
INVAR-29, Run: 001, P, 115, 0, 115, 0
INVAR-29, Run: 002, P, 72, 0, 72, 0
INVAR-29, Run: 003, P, 102, 0, 102, 0
INVAR-29, Run: 004, P, 99, 0, 99, 0
INVAR-29, Run: 005, P, 111, 0, 111, 0
INVAR-29, Run: 006, P, 97, 0, 97, 0
INVAR-29, Run: 007, P, 100, 0, 100, 0
INVAR-29, Run: 008, P, 92, 0, 92, 0
INVAR-29, Run: 009, P, 92, 0, 92, 0
INVAR-29, Run: 010, P, 98, 0, 98, 0
INVAR-29, Run: 011, P, 97, 0, 97, 0
INVAR-29, Run: 012, P, 94, 0, 94, 0
INVAR-29, Run: 013, P, 97, 0, 97, 0
INVAR-29, Run: 014, P, 124, 0, 124, 0
INVAR-29, Run: 015, P, 94, 0, 94, 0
INVAR-29, Run: 016, P, 85, 0, 85, 0
INVAR-29, Run: 017, P, 104, 0, 104, 0
INVAR-29, Run: 018, P, 88, 0, 88, 0
INVAR-29, Run: 019, P, 112, 0, 112, 0
INVAR-29, Run: 020, P, 114, 0, 114, 0
INVAR-29, Run: 021, P, 91, 0, 91, 0
INVAR-29, Run: 022, P, 102, 0, 102, 0
INVAR-29, Run: 023, P, 117, 0, 117, 0
INVAR-29, Run: 024, P, 107, 0, 107, 0
INVAR-29, Run: 025, P, 101, 0, 101, 0
INVAR-29, Run: 026, P, 96, 0, 96, 0
INVAR-29, Run: 027, P, 98, 0, 98, 0
INVAR-29, Run: 028, P, 92, 0, 92, 0
INVAR-29, Run: 029, P, 94, 0, 94, 0
INVAR-29, Run: 030, P, 102, 0, 102, 0
INVAR-29, Run: 031, P, 110, 0, 110, 0
INVAR-29, Run: 032, P, 127, 0, 127, 0
INVAR-29, Run: 033, P, 96, 0, 96, 0
INVAR-29, Run: 034, P, 87, 0, 87, 0
INVAR-29, Run: 035, P, 97, 0, 97, 0
INVAR-29, Run: 036, P, 96, 0, 96, 0
INVAR-29, Run: 037, P, 136, 0, 136, 0
INVAR-29, Run: 038, P, 94, 0, 94, 0
INVAR-29, Run: 039, P, 84, 0, 84, 0
INVAR-29, Run: 040, P, 93, 0, 93, 0
INVAR-29, Run: 041, P, 88, 0, 88, 0
INVAR-29, Run: 042, P, 111, 0, 111, 0
INVAR-29, Run: 043, P, 95, 0, 95, 0
INVAR-29, Run: 044, P, 100, 0, 100, 0
INVAR-29, Run: 045, P, 85, 0, 85, 0
INVAR-29, Run: 046, P, 111, 0, 111, 0
INVAR-29, Run: 047, P, 106, 0, 106, 0
INVAR-29, Run: 048, P, 100, 0, 100, 0
INVAR-29, Run: 049, P, 102, 0, 102, 0
INVAR-29, Run: 050, P, 95, 0, 95, 0
INVAR-29, Run: 051, P, 114, 0, 114, 0
INVAR-29, Run: 052, P, 107, 0, 107, 0
INVAR-29, Run: 053, P, 96, 0, 96, 0
INVAR-29, Run: 054, P, 85, 0, 85, 0
INVAR-29, Run: 055, P, 103, 0, 103, 0
INVAR-29, Run: 056, P, 91, 0, 91, 0
INVAR-29, Run: 057, P, 105, 0, 105, 0
INVAR-29, Run: 058, P, 103, 0, 103, 0
INVAR-29, Run: 059, P, 97, 0, 97, 0
INVAR-29, Run: 060, P, 100, 0, 100, 0
INVAR-29, Run: 061, P, 102, 0, 102, 0
INVAR-29, Run: 062, P, 111, 0, 111, 0
INVAR-29, Run: 063, P, 88, 0, 88, 0
INVAR-29, Run: 064, P, 103, 0, 103, 0
INVAR-29, Run: 065, P, 93, 0, 93, 0
INVAR-29, Run: 066, P, 109, 0, 109, 0
INVAR-29, Run: 067, P, 95, 0, 95, 0
INVAR-29, Run: 068, P, 112, 0, 112, 0
INVAR-29, Run: 069, P, 96, 0, 96, 0
INVAR-29, Run: 070, P, 101, 0, 101, 0
INVAR-29, Run: 071, P, 96, 0, 96, 0
INVAR-29, Run: 072, P, 95, 0, 95, 0
INVAR-29, Run: 073, P, 130, 0, 130, 0
INVAR-29, Run: 074, P, 110, 0, 110, 0
INVAR-29, Run: 075, P, 108, 0, 108, 0
INVAR-29, Run: 076, P, 90, 0, 90, 0
INVAR-29, Run: 077, P, 98, 0, 98, 0
INVAR-29, Run: 078, P, 97, 0, 97, 0
INVAR-29, Run: 079, P, 101, 0, 101, 0
INVAR-29, Run: 080, P, 115, 0, 115, 0
INVAR-29, Run: 081, P, 91, 0, 91, 0
INVAR-29, Run: 082, P, 94, 0, 94, 0
INVAR-29, Run: 083, P, 95, 0, 95, 0
INVAR-29, Run: 084, P, 114, 0, 114, 0
INVAR-29, Run: 085, P, 99, 0, 99, 0
INVAR-29, Run: 086, P, 99, 0, 99, 0
INVAR-29, Run: 087, P, 108, 0, 108, 0
INVAR-29, Run: 088, P, 100, 0, 100, 0
INVAR-29, Run: 089, P, 99, 0, 99, 0
INVAR-29, Run: 090, P, 122, 0, 122, 0
INVAR-29, Run: 091, P, 99, 0, 99, 0
INVAR-29, Run: 092, P, 84, 0, 84, 0
INVAR-29, Run: 093, P, 103, 0, 103, 0
INVAR-29, Run: 094, P, 102, 0, 102, 0
INVAR-29, Run: 095, P, 105, 0, 105, 0
INVAR-29, Run: 096, P, 100, 0, 100, 0
INVAR-29, Run: 097, P, 104, 0, 104, 0
INVAR-29, Run: 098, P, 113, 0, 113, 0
INVAR-29, Run: 099, P, 92, 0, 92, 0
INVAR-29, Run: 100, P, 89, 0, 89, 0
INVAR-3, Run: 001, P, 0, 10, 106, 106
INVAR-3, Run: 002, P, 0, 16, 100, 100
INVAR-3, Run: 003, P, 0, 4, 112, 112
INVAR-3, Run: 004, P, 0, 12, 104, 104
INVAR-3, Run: 005, P, 0, 11, 105, 105
INVAR-3, Run: 006, P, 0, 8, 108, 108
INVAR-3, Run: 007, P, 0, 17, 99, 99
INVAR-3, Run: 008, P, 0, 15, 101, 101
INVAR-3, Run: 009, P, 0, 16, 100, 100
INVAR-3, Run: 010, P, 0, 7, 109, 109
INVAR-3, Run: 011, P, 0, 11, 105, 105
INVAR-3, Run: 012, P, 0, 7, 109, 109
INVAR-3, Run: 013, P, 0, 10, 106, 106
INVAR-3, Run: 014, P, 0, 26, 90, 90
INVAR-3, Run: 015, P, 0, 9, 107, 107
INVAR-3, Run: 016, P, 1, 0, 117, 116
INVAR-3, Run: 017, P, 1, 23, 94, 93
INVAR-3, Run: 018, P, 0, 18, 98, 98
INVAR-3, Run: 019, P, 0, 30, 86, 86
INVAR-3, Run: 020, P, 0, 2, 114, 114
INVAR-3, Run: 021, P, 0, 9, 107, 107
INVAR-3, Run: 022, P, 0, 36, 80, 80
INVAR-3, Run: 023, P, 0, 27, 89, 89
INVAR-3, Run: 024, P, 0, 20, 96, 96
INVAR-3, Run: 025, P, 0, 24, 92, 92
INVAR-3, Run: 026, P, 0, 11, 105, 105
INVAR-3, Run: 027, P, 0, 2, 114, 114
INVAR-3, Run: 028, P, 0, 17, 99, 99
INVAR-3, Run: 029, P, 0, 10, 106, 106
INVAR-3, Run: 030, P, 0, 12, 104, 104
INVAR-3, Run: 031, P, 0, 18, 98, 98
INVAR-3, Run: 032, P, 0, 3, 113, 113
INVAR-3, Run: 033, P, 0, 10, 106, 106
INVAR-3, Run: 034, P, 0, 25, 91, 91
INVAR-3, Run: 035, P, 0, 26, 90, 90
INVAR-3, Run: 036, P, 0, 26, 90, 90
INVAR-3, Run: 037, P, 0, 24, 92, 92
INVAR-3, Run: 038, P, 0, 24, 92, 92
INVAR-3, Run: 039, P, 0, 31, 85, 85
INVAR-3, Run: 040, P, 0, 31, 85, 85
INVAR-3, Run: 041, P, 0, 7, 109, 109
INVAR-3, Run: 042, P, 1, 11, 106, 105
INVAR-3, Run: 043, P, 0, 18, 98, 98
INVAR-3, Run: 044, P, 0, 19, 97, 97
INVAR-3, Run: 045, P, 0, 31, 85, 85
INVAR-3, Run: 046, P, 0, 26, 90, 90
INVAR-3, Run: 047, P, 0, 17, 99, 99
INVAR-3, Run: 048, P, 0, 13, 103, 103
INVAR-3, Run: 049, P, 0, 13, 103, 103
INVAR-3, Run: 050, P, 0, 13, 103, 103
INVAR-3, Run: 051, P, 0, 5, 111, 111
INVAR-3, Run: 052, P, 0, 17, 99, 99
INVAR-3, Run: 053, P, 0, 24, 92, 92
INVAR-3, Run: 054, P, 0, 16, 100, 100
INVAR-3, Run: 055, P, 0, 14, 102, 102
INVAR-3, Run: 056, P, 0, 30, 86, 86
INVAR-3, Run: 057, P, 0, 27, 89, 89
INVAR-3, Run: 058, P, 0, 17, 99, 99
INVAR-3, Run: 059, P, 0, 17, 99, 99
INVAR-3, Run: 060, P, 0, 15, 101, 101
INVAR-3, Run: 061, P, 0, 27, 89, 89
INVAR-3, Run: 062, P, 0, 26, 90, 90
INVAR-3, Run: 063, P, 0, 21, 95, 95
INVAR-3, Run: 064, P, 1, 2, 115, 114
INVAR-3, Run: 065, P, 0, 21, 95, 95
INVAR-3, Run: 066, P, 0, 9, 107, 107
INVAR-3, Run: 067, P, 0, 14, 102, 102
INVAR-3, Run: 068, P, 0, 6, 110, 110
INVAR-3, Run: 069, P, 10, 0, 126, 116
INVAR-3, Run: 070, P, 0, 5, 111, 111
INVAR-3, Run: 071, P, 0, 23, 93, 93
INVAR-3, Run: 072, P, 0, 27, 89, 89
INVAR-3, Run: 073, P, 0, 12, 104, 104
INVAR-3, Run: 074, P, 0, 30, 86, 86
INVAR-3, Run: 075, P, 0, 17, 99, 99
INVAR-3, Run: 076, P, 0, 10, 106, 106
INVAR-3, Run: 077, P, 0, 19, 97, 97
INVAR-3, Run: 078, P, 0, 18, 98, 98
INVAR-3, Run: 079, P, 0, 21, 95, 95
INVAR-3, Run: 080, P, 0, 6, 110, 110
INVAR-3, Run: 081, P, 1, 0, 117, 116
INVAR-3, Run: 082, P, 0, 16, 100, 100
INVAR-3, Run: 083, P, 0, 10, 106, 106
INVAR-3, Run: 084, P, 0, 17, 99, 99
INVAR-3, Run: 085, P, 0, 9, 107, 107
INVAR-3, Run: 086, P, 0, 15, 101, 101
INVAR-3, Run: 087, P, 0, 29, 87, 87
INVAR-3, Run: 088, P, 0, 22, 94, 94
INVAR-3, Run: 089, P, 1, 6, 111, 110
INVAR-3, Run: 090, P, 0, 22, 94, 94
INVAR-3, Run: 091, P, 0, 9, 107, 107
INVAR-3, Run: 092, P, 1, 18, 99, 98
INVAR-3, Run: 093, P, 0, 29, 87, 87
INVAR-3, Run: 094, P, 0, 21, 95, 95
INVAR-3, Run: 095, P, 0, 13, 103, 103
INVAR-3, Run: 096, P, 0, 13, 103, 103
INVAR-3, Run: 097, P, 0, 15, 101, 101
INVAR-3, Run: 098, P, 0, 12, 104, 104
INVAR-3, Run: 099, P, 0, 17, 99, 99
INVAR-3, Run: 100, P, 0, 23, 93, 93
INVAR-30, Run: 001, P, 103, 0, 103, 0
INVAR-30, Run: 002, P, 84, 0, 84, 0
INVAR-30, Run: 003, P, 96, 0, 96, 0
INVAR-30, Run: 004, P, 100, 0, 100, 0
INVAR-30, Run: 005, P, 82, 0, 82, 0
INVAR-30, Run: 006, P, 83, 0, 83, 0
INVAR-30, Run: 007, P, 105, 0, 105, 0
INVAR-30, Run: 008, P, 103, 0, 103, 0
INVAR-30, Run: 009, P, 88, 0, 88, 0
INVAR-30, Run: 010, P, 105, 0, 105, 0
INVAR-30, Run: 011, P, 92, 0, 92, 0
INVAR-30, Run: 012, P, 108, 0, 108, 0
INVAR-30, Run: 013, P, 90, 0, 90, 0
INVAR-30, Run: 014, P, 98, 0, 98, 0
INVAR-30, Run: 015, P, 116, 0, 116, 0
INVAR-30, Run: 016, P, 97, 0, 97, 0
INVAR-30, Run: 017, P, 89, 0, 89, 0
INVAR-30, Run: 018, P, 102, 0, 102, 0
INVAR-30, Run: 019, P, 112, 0, 112, 0
INVAR-30, Run: 020, P, 90, 0, 90, 0
INVAR-30, Run: 021, P, 117, 0, 117, 0
INVAR-30, Run: 022, P, 78, 0, 78, 0
INVAR-30, Run: 023, P, 85, 0, 85, 0
INVAR-30, Run: 024, P, 101, 0, 101, 0
INVAR-30, Run: 025, P, 97, 0, 97, 0
INVAR-30, Run: 026, P, 85, 0, 85, 0
INVAR-30, Run: 027, P, 102, 0, 102, 0
INVAR-30, Run: 028, P, 95, 0, 95, 0
INVAR-30, Run: 029, P, 100, 0, 100, 0
INVAR-30, Run: 030, P, 91, 0, 91, 0
INVAR-30, Run: 031, P, 120, 0, 120, 0
INVAR-30, Run: 032, P, 95, 0, 95, 0
INVAR-30, Run: 033, P, 111, 0, 111, 0
INVAR-30, Run: 034, P, 98, 0, 98, 0
INVAR-30, Run: 035, P, 82, 0, 82, 0
INVAR-30, Run: 036, P, 105, 0, 105, 0
INVAR-30, Run: 037, P, 96, 0, 96, 0
INVAR-30, Run: 038, P, 102, 0, 102, 0
INVAR-30, Run: 039, P, 103, 0, 103, 0
INVAR-30, Run: 040, P, 127, 0, 127, 0
INVAR-30, Run: 041, P, 92, 0, 92, 0
INVAR-30, Run: 042, P, 95, 0, 95, 0
INVAR-30, Run: 043, P, 104, 0, 104, 0
INVAR-30, Run: 044, P, 119, 0, 119, 0
INVAR-30, Run: 045, P, 112, 0, 112, 0
INVAR-30, Run: 046, P, 83, 0, 83, 0
INVAR-30, Run: 047, P, 106, 0, 106, 0
INVAR-30, Run: 048, P, 104, 0, 104, 0
INVAR-30, Run: 049, P, 89, 0, 89, 0
INVAR-30, Run: 050, P, 86, 0, 86, 0
INVAR-30, Run: 051, P, 102, 0, 102, 0
INVAR-30, Run: 052, P, 92, 0, 92, 0
INVAR-30, Run: 053, P, 110, 0, 110, 0
INVAR-30, Run: 054, P, 108, 0, 108, 0
INVAR-30, Run: 055, P, 106, 0, 106, 0
INVAR-30, Run: 056, P, 102, 0, 102, 0
INVAR-30, Run: 057, P, 117, 0, 117, 0
INVAR-30, Run: 058, P, 90, 0, 90, 0
INVAR-30, Run: 059, P, 93, 0, 93, 0
INVAR-30, Run: 060, P, 98, 0, 98, 0
INVAR-30, Run: 061, P, 106, 0, 106, 0
INVAR-30, Run: 062, P, 83, 0, 83, 0
INVAR-30, Run: 063, P, 115, 0, 115, 0
INVAR-30, Run: 064, P, 96, 0, 96, 0
INVAR-30, Run: 065, P, 96, 0, 96, 0
INVAR-30, Run: 066, P, 89, 0, 89, 0
INVAR-30, Run: 067, P, 120, 0, 120, 0
INVAR-30, Run: 068, P, 109, 0, 109, 0
INVAR-30, Run: 069, P, 96, 0, 96, 0
INVAR-30, Run: 070, P, 103, 0, 103, 0
INVAR-30, Run: 071, P, 102, 0, 102, 0
INVAR-30, Run: 072, P, 95, 0, 95, 0
INVAR-30, Run: 073, P, 90, 0, 90, 0
INVAR-30, Run: 074, P, 101, 0, 101, 0
INVAR-30, Run: 075, P, 101, 0, 101, 0
INVAR-30, Run: 076, P, 89, 0, 89, 0
INVAR-30, Run: 077, P, 94, 0, 94, 0
INVAR-30, Run: 078, P, 81, 0, 81, 0
INVAR-30, Run: 079, P, 89, 0, 89, 0
INVAR-30, Run: 080, P, 90, 0, 90, 0
INVAR-30, Run: 081, P, 98, 0, 98, 0
INVAR-30, Run: 082, P, 92, 0, 92, 0
INVAR-30, Run: 083, P, 105, 0, 105, 0
INVAR-30, Run: 084, P, 84, 0, 84, 0
INVAR-30, Run: 085, P, 110, 0, 110, 0
INVAR-30, Run: 086, P, 90, 0, 90, 0
INVAR-30, Run: 087, P, 110, 0, 110, 0
INVAR-30, Run: 088, P, 93, 0, 93, 0
INVAR-30, Run: 089, P, 93, 0, 93, 0
INVAR-30, Run: 090, P, 91, 0, 91, 0
INVAR-30, Run: 091, P, 101, 0, 101, 0
INVAR-30, Run: 092, P, 94, 0, 94, 0
INVAR-30, Run: 093, P, 89, 0, 89, 0
INVAR-30, Run: 094, P, 90, 0, 90, 0
INVAR-30, Run: 095, P, 93, 0, 93, 0
INVAR-30, Run: 096, P, 100, 0, 100, 0
INVAR-30, Run: 097, P, 95, 0, 95, 0
INVAR-30, Run: 098, P, 79, 0, 79, 0
INVAR-30, Run: 099, P, 90, 0, 90, 0
INVAR-30, Run: 100, P, 115, 0, 115, 0
INVAR-31, Run: 001, P, 114, 0, 114, 0
INVAR-31, Run: 002, P, 107, 0, 107, 0
INVAR-31, Run: 003, P, 89, 0, 89, 0
INVAR-31, Run: 004, P, 94, 0, 94, 0
INVAR-31, Run: 005, P, 99, 0, 99, 0
INVAR-31, Run: 006, P, 101, 0, 101, 0
INVAR-31, Run: 007, P, 100, 0, 100, 0
INVAR-31, Run: 008, P, 97, 0, 97, 0
INVAR-31, Run: 009, P, 89, 0, 89, 0
INVAR-31, Run: 010, P, 114, 0, 114, 0
INVAR-31, Run: 011, P, 90, 0, 90, 0
INVAR-31, Run: 012, P, 112, 0, 112, 0
INVAR-31, Run: 013, P, 99, 0, 99, 0
INVAR-31, Run: 014, P, 87, 0, 87, 0
INVAR-31, Run: 015, P, 130, 0, 130, 0
INVAR-31, Run: 016, P, 99, 0, 99, 0
INVAR-31, Run: 017, P, 97, 0, 97, 0
INVAR-31, Run: 018, P, 100, 0, 100, 0
INVAR-31, Run: 019, P, 99, 0, 99, 0
INVAR-31, Run: 020, P, 101, 0, 101, 0
INVAR-31, Run: 021, P, 86, 0, 86, 0
INVAR-31, Run: 022, P, 94, 0, 94, 0
INVAR-31, Run: 023, P, 95, 0, 95, 0
INVAR-31, Run: 024, P, 89, 0, 89, 0
INVAR-31, Run: 025, P, 127, 0, 127, 0
INVAR-31, Run: 026, P, 119, 0, 119, 0
INVAR-31, Run: 027, P, 110, 0, 110, 0
INVAR-31, Run: 028, P, 101, 0, 101, 0
INVAR-31, Run: 029, P, 121, 0, 121, 0
INVAR-31, Run: 030, P, 97, 0, 97, 0
INVAR-31, Run: 031, P, 99, 0, 99, 0
INVAR-31, Run: 032, P, 81, 0, 81, 0
INVAR-31, Run: 033, P, 97, 0, 97, 0
INVAR-31, Run: 034, P, 92, 0, 92, 0
INVAR-31, Run: 035, P, 98, 0, 98, 0
INVAR-31, Run: 036, P, 94, 0, 94, 0
INVAR-31, Run: 037, P, 107, 0, 107, 0
INVAR-31, Run: 038, P, 109, 0, 109, 0
INVAR-31, Run: 039, P, 97, 0, 97, 0
INVAR-31, Run: 040, P, 99, 0, 99, 0
INVAR-31, Run: 041, P, 109, 0, 109, 0
INVAR-31, Run: 042, P, 95, 0, 95, 0
INVAR-31, Run: 043, P, 89, 0, 89, 0
INVAR-31, Run: 044, P, 104, 0, 104, 0
INVAR-31, Run: 045, P, 99, 0, 99, 0
INVAR-31, Run: 046, P, 111, 0, 111, 0
INVAR-31, Run: 047, P, 93, 0, 93, 0
INVAR-31, Run: 048, P, 104, 0, 104, 0
INVAR-31, Run: 049, P, 86, 0, 86, 0
INVAR-31, Run: 050, P, 96, 0, 96, 0
INVAR-31, Run: 051, P, 110, 0, 110, 0
INVAR-31, Run: 052, P, 80, 0, 80, 0
INVAR-31, Run: 053, P, 108, 0, 108, 0
INVAR-31, Run: 054, P, 111, 0, 111, 0
INVAR-31, Run: 055, P, 107, 0, 107, 0
INVAR-31, Run: 056, P, 99, 0, 99, 0
INVAR-31, Run: 057, P, 86, 0, 86, 0
INVAR-31, Run: 058, P, 98, 0, 98, 0
INVAR-31, Run: 059, P, 105, 0, 105, 0
INVAR-31, Run: 060, P, 104, 0, 104, 0
INVAR-31, Run: 061, P, 113, 0, 113, 0
INVAR-31, Run: 062, P, 94, 0, 94, 0
INVAR-31, Run: 063, P, 90, 0, 90, 0
INVAR-31, Run: 064, P, 96, 0, 96, 0
INVAR-31, Run: 065, P, 110, 0, 110, 0
INVAR-31, Run: 066, P, 113, 0, 113, 0
INVAR-31, Run: 067, P, 113, 0, 113, 0
INVAR-31, Run: 068, P, 87, 0, 87, 0
INVAR-31, Run: 069, P, 75, 0, 75, 0
INVAR-31, Run: 070, P, 112, 0, 112, 0
INVAR-31, Run: 071, P, 100, 0, 100, 0
INVAR-31, Run: 072, P, 113, 0, 113, 0
INVAR-31, Run: 073, P, 93, 0, 93, 0
INVAR-31, Run: 074, P, 88, 0, 88, 0
INVAR-31, Run: 075, P, 93, 0, 93, 0
INVAR-31, Run: 076, P, 76, 0, 76, 0
INVAR-31, Run: 077, P, 103, 0, 103, 0
INVAR-31, Run: 078, P, 99, 0, 99, 0
INVAR-31, Run: 079, P, 117, 0, 117, 0
INVAR-31, Run: 080, P, 107, 0, 107, 0
INVAR-31, Run: 081, P, 103, 0, 103, 0
INVAR-31, Run: 082, P, 96, 0, 96, 0
INVAR-31, Run: 083, P, 91, 0, 91, 0
INVAR-31, Run: 084, P, 96, 0, 96, 0
INVAR-31, Run: 085, P, 101, 0, 101, 0
INVAR-31, Run: 086, P, 106, 0, 106, 0
INVAR-31, Run: 087, P, 96, 0, 96, 0
INVAR-31, Run: 088, P, 87, 0, 87, 0
INVAR-31, Run: 089, P, 106, 0, 106, 0
INVAR-31, Run: 090, P, 109, 0, 109, 0
INVAR-31, Run: 091, P, 86, 0, 86, 0
INVAR-31, Run: 092, P, 89, 0, 89, 0
INVAR-31, Run: 093, P, 94, 0, 94, 0
INVAR-31, Run: 094, P, 108, 0, 108, 0
INVAR-31, Run: 095, P, 98, 0, 98, 0
INVAR-31, Run: 096, P, 106, 0, 106, 0
INVAR-31, Run: 097, P, 95, 0, 95, 0
INVAR-31, Run: 098, P, 106, 0, 106, 0
INVAR-31, Run: 099, P, 102, 0, 102, 0
INVAR-31, Run: 100, P, 112, 0, 112, 0
INVAR-32, Run: 001, P, 88, 0, 88, 0
INVAR-32, Run: 002, P, 97, 0, 97, 0
INVAR-32, Run: 003, P, 93, 0, 93, 0
INVAR-32, Run: 004, P, 99, 0, 99, 0
INVAR-32, Run: 005, P, 93, 0, 93, 0
INVAR-32, Run: 006, P, 96, 0, 96, 0
INVAR-32, Run: 007, P, 90, 0, 90, 0
INVAR-32, Run: 008, P, 106, 0, 106, 0
INVAR-32, Run: 009, P, 119, 0, 119, 0
INVAR-32, Run: 010, P, 113, 0, 113, 0
INVAR-32, Run: 011, P, 114, 0, 114, 0
INVAR-32, Run: 012, P, 97, 0, 97, 0
INVAR-32, Run: 013, P, 94, 0, 94, 0
INVAR-32, Run: 014, P, 89, 0, 89, 0
INVAR-32, Run: 015, P, 122, 0, 122, 0
INVAR-32, Run: 016, P, 92, 0, 92, 0
INVAR-32, Run: 017, P, 107, 0, 107, 0
INVAR-32, Run: 018, P, 110, 0, 110, 0
INVAR-32, Run: 019, P, 102, 0, 102, 0
INVAR-32, Run: 020, P, 96, 0, 96, 0
INVAR-32, Run: 021, P, 105, 0, 105, 0
INVAR-32, Run: 022, P, 92, 0, 92, 0
INVAR-32, Run: 023, P, 116, 0, 116, 0
INVAR-32, Run: 024, P, 82, 0, 82, 0
INVAR-32, Run: 025, P, 111, 0, 111, 0
INVAR-32, Run: 026, P, 80, 0, 80, 0
INVAR-32, Run: 027, P, 87, 0, 87, 0
INVAR-32, Run: 028, P, 93, 0, 93, 0
INVAR-32, Run: 029, P, 111, 0, 111, 0
INVAR-32, Run: 030, P, 87, 0, 87, 0
INVAR-32, Run: 031, P, 93, 0, 93, 0
INVAR-32, Run: 032, P, 97, 0, 97, 0
INVAR-32, Run: 033, P, 110, 0, 110, 0
INVAR-32, Run: 034, P, 103, 0, 103, 0
INVAR-32, Run: 035, P, 103, 0, 103, 0
INVAR-32, Run: 036, P, 109, 0, 109, 0
INVAR-32, Run: 037, P, 86, 0, 86, 0
INVAR-32, Run: 038, P, 113, 0, 113, 0
INVAR-32, Run: 039, P, 85, 0, 85, 0
INVAR-32, Run: 040, P, 99, 0, 99, 0
INVAR-32, Run: 041, P, 90, 0, 90, 0
INVAR-32, Run: 042, P, 96, 0, 96, 0
INVAR-32, Run: 043, P, 101, 0, 101, 0
INVAR-32, Run: 044, P, 88, 0, 88, 0
INVAR-32, Run: 045, P, 91, 0, 91, 0
INVAR-32, Run: 046, P, 87, 0, 87, 0
INVAR-32, Run: 047, P, 106, 0, 106, 0
INVAR-32, Run: 048, P, 116, 0, 116, 0
INVAR-32, Run: 049, P, 79, 0, 79, 0
INVAR-32, Run: 050, P, 108, 0, 108, 0
INVAR-32, Run: 051, P, 95, 0, 95, 0
INVAR-32, Run: 052, P, 81, 0, 81, 0
INVAR-32, Run: 053, P, 89, 0, 89, 0
INVAR-32, Run: 054, P, 103, 0, 103, 0
INVAR-32, Run: 055, P, 108, 0, 108, 0
INVAR-32, Run: 056, P, 94, 0, 94, 0
INVAR-32, Run: 057, P, 114, 0, 114, 0
INVAR-32, Run: 058, P, 91, 0, 91, 0
INVAR-32, Run: 059, P, 97, 0, 97, 0
INVAR-32, Run: 060, P, 102, 0, 102, 0
INVAR-32, Run: 061, P, 103, 0, 103, 0
INVAR-32, Run: 062, P, 102, 0, 102, 0
INVAR-32, Run: 063, P, 90, 0, 90, 0
INVAR-32, Run: 064, P, 97, 0, 97, 0
INVAR-32, Run: 065, P, 97, 0, 97, 0
INVAR-32, Run: 066, P, 108, 0, 108, 0
INVAR-32, Run: 067, P, 101, 0, 101, 0
INVAR-32, Run: 068, P, 78, 0, 78, 0
INVAR-32, Run: 069, P, 102, 0, 102, 0
INVAR-32, Run: 070, P, 104, 0, 104, 0
INVAR-32, Run: 071, P, 110, 0, 110, 0
INVAR-32, Run: 072, P, 108, 0, 108, 0
INVAR-32, Run: 073, P, 111, 0, 111, 0
INVAR-32, Run: 074, P, 104, 0, 104, 0
INVAR-32, Run: 075, P, 101, 0, 101, 0
INVAR-32, Run: 076, P, 89, 0, 89, 0
INVAR-32, Run: 077, P, 82, 0, 82, 0
INVAR-32, Run: 078, P, 102, 0, 102, 0
INVAR-32, Run: 079, P, 97, 0, 97, 0
INVAR-32, Run: 080, P, 100, 0, 100, 0
INVAR-32, Run: 081, P, 89, 0, 89, 0
INVAR-32, Run: 082, P, 99, 0, 99, 0
INVAR-32, Run: 083, P, 108, 0, 108, 0
