Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, CO, Y, PE, CE, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 018, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 374, 34, 32, 374, 25, 19, 29, 24, 25, 50, 558, 279
INVAR-8, Run: 019, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 1227, 40, 40, 1227, 25, 33, 16, 25, 25, 50, 416, 208
INVAR-8, Run: 020, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 396, 20, 20, 396, 25, 26, 23, 25, 25, 50, 844, 422
INVAR-8, Run: 021, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 718, 35, 35, 718, 25, 24, 25, 25, 25, 50, 622, 311
INVAR-8, Run: 022, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 769, 28, 26, 769, 25, 26, 22, 24, 25, 50, 782, 391
INVAR-8, Run: 023, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 513, 16, 16, 513, 25, 22, 27, 25, 25, 50, 758, 379
INVAR-8, Run: 024, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 514, 13, 11, 514, 25, 26, 22, 24, 25, 50, 634, 317
INVAR-8, Run: 025, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 618, 29, 27, 618, 25, 25, 23, 24, 25, 50, 570, 285
INVAR-8, Run: 026, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 820, 25, 25, 820, 25, 20, 29, 25, 25, 50, 562, 281
INVAR-8, Run: 027, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 683, 20, 18, 683, 25, 25, 23, 24, 25, 50, 470, 235
INVAR-8, Run: 028, P, 0, 0, 0, 0, 0, 150, 0, 4, 1, 4, 0, 50, 385, 28, 24, 385, 25, 20, 27, 23, 25, 50, 684, 342
INVAR-8, Run: 029, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 508, 47, 45, 508, 25, 23, 25, 24, 25, 50, 818, 409
INVAR-8, Run: 030, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 492, 20, 18, 492, 25, 30, 18, 24, 25, 50, 524, 262
INVAR-8, Run: 031, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 457, 23, 23, 457, 25, 27, 22, 25, 25, 50, 470, 235
INVAR-8, Run: 032, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 674, 23, 23, 674, 25, 26, 23, 25, 25, 50, 662, 331
INVAR-8, Run: 033, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 558, 19, 17, 558, 25, 17, 31, 24, 25, 50, 1158, 579
INVAR-8, Run: 034, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 440, 21, 19, 440, 25, 31, 17, 24, 25, 50, 314, 157
INVAR-8, Run: 035, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 561, 24, 22, 561, 25, 25, 23, 24, 25, 50, 452, 226
INVAR-8, Run: 036, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 547, 19, 19, 547, 25, 26, 23, 25, 25, 50, 732, 366
INVAR-8, Run: 037, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 586, 26, 24, 586, 25, 24, 24, 24, 25, 50, 796, 398
INVAR-8, Run: 038, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 978, 28, 28, 978, 25, 27, 22, 25, 25, 50, 298, 149
INVAR-8, Run: 039, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 375, 28, 26, 375, 25, 24, 24, 24, 25, 50, 498, 249
INVAR-8, Run: 040, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 865, 27, 27, 865, 25, 23, 26, 25, 25, 50, 964, 482
INVAR-8, Run: 041, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 717, 24, 24, 717, 25, 25, 24, 25, 25, 50, 582, 291
INVAR-8, Run: 042, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 688, 30, 30, 688, 25, 27, 22, 25, 25, 50, 808, 404
INVAR-8, Run: 043, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 934, 30, 30, 934, 25, 31, 18, 25, 25, 50, 420, 210
INVAR-8, Run: 044, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 695, 27, 27, 695, 25, 24, 25, 25, 25, 50, 492, 246
INVAR-8, Run: 045, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 502, 22, 20, 502, 25, 27, 21, 24, 25, 50, 414, 207
INVAR-8, Run: 046, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 679, 25, 23, 679, 25, 26, 22, 24, 25, 50, 528, 264
INVAR-8, Run: 047, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 457, 42, 40, 457, 25, 18, 30, 24, 25, 50, 604, 302
INVAR-8, Run: 048, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 724, 39, 37, 724, 25, 27, 21, 24, 25, 50, 662, 331
INVAR-8, Run: 049, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 683, 19, 19, 683, 25, 25, 24, 25, 25, 50, 676, 338
INVAR-8, Run: 050, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 364, 21, 19, 364, 25, 24, 24, 24, 25, 50, 474, 237
INVAR-8, Run: 051, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 675, 19, 19, 675, 25, 22, 27, 25, 25, 50, 782, 391
INVAR-8, Run: 052, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 654, 28, 28, 654, 25, 24, 25, 25, 25, 50, 536, 268
INVAR-8, Run: 053, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 617, 24, 22, 617, 25, 30, 18, 24, 25, 50, 450, 225
INVAR-8, Run: 054, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 360, 36, 36, 360, 25, 24, 25, 25, 25, 50, 448, 224
INVAR-8, Run: 055, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 596, 24, 24, 596, 25, 27, 22, 25, 25, 50, 614, 307
INVAR-8, Run: 056, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 463, 23, 23, 463, 25, 30, 19, 25, 25, 50, 416, 208
INVAR-8, Run: 057, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 504, 28, 26, 504, 25, 25, 23, 24, 25, 50, 620, 310
INVAR-8, Run: 058, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 828, 16, 16, 828, 25, 27, 22, 25, 25, 50, 538, 269
INVAR-8, Run: 059, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 741, 23, 23, 741, 25, 24, 25, 25, 25, 50, 522, 261
INVAR-8, Run: 060, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 659, 18, 18, 659, 25, 29, 20, 25, 25, 50, 642, 321
INVAR-8, Run: 061, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 487, 20, 20, 487, 25, 26, 23, 25, 25, 50, 394, 197
INVAR-8, Run: 062, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 703, 19, 17, 703, 25, 28, 20, 24, 25, 50, 660, 330
INVAR-8, Run: 063, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 822, 28, 28, 822, 25, 26, 23, 25, 25, 50, 880, 440
INVAR-8, Run: 064, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 470, 24, 24, 470, 25, 17, 32, 25, 25, 50, 510, 255
INVAR-8, Run: 065, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 871, 21, 21, 871, 25, 27, 22, 25, 25, 50, 1188, 594
INVAR-8, Run: 066, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 535, 18, 18, 535, 25, 28, 21, 25, 25, 50, 460, 230
INVAR-8, Run: 067, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 726, 18, 18, 726, 25, 25, 24, 25, 25, 50, 1164, 582
INVAR-8, Run: 068, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 754, 26, 24, 754, 25, 28, 20, 24, 25, 50, 884, 442
INVAR-8, Run: 069, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 496, 30, 30, 496, 25, 26, 23, 25, 25, 50, 538, 269
INVAR-8, Run: 070, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 651, 34, 34, 651, 25, 26, 23, 25, 25, 50, 1052, 526
INVAR-8, Run: 071, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 816, 29, 29, 816, 25, 27, 22, 25, 25, 50, 398, 199
INVAR-8, Run: 072, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 579, 22, 22, 579, 25, 25, 24, 25, 25, 50, 260, 130
INVAR-8, Run: 073, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 598, 40, 38, 598, 25, 23, 25, 24, 25, 50, 614, 307
INVAR-8, Run: 074, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 756, 39, 39, 756, 25, 23, 26, 25, 25, 50, 738, 369
INVAR-8, Run: 075, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 569, 22, 22, 569, 25, 22, 27, 25, 25, 50, 754, 377
INVAR-8, Run: 076, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 709, 23, 23, 709, 25, 23, 26, 25, 25, 50, 872, 436
INVAR-8, Run: 077, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 654, 39, 37, 654, 25, 28, 20, 24, 25, 50, 442, 221
INVAR-8, Run: 078, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 646, 35, 33, 646, 25, 29, 19, 24, 25, 50, 358, 179
INVAR-8, Run: 079, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 774, 25, 23, 774, 25, 26, 22, 24, 25, 50, 1292, 646
INVAR-8, Run: 080, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 861, 28, 28, 861, 25, 28, 21, 25, 25, 50, 420, 210
INVAR-8, Run: 081, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 562, 23, 23, 562, 25, 33, 16, 25, 25, 50, 860, 430
INVAR-8, Run: 082, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 766, 26, 26, 766, 25, 30, 19, 25, 25, 50, 484, 242
INVAR-8, Run: 083, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 553, 23, 23, 553, 25, 27, 22, 25, 25, 50, 884, 442
INVAR-8, Run: 084, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 509, 25, 25, 509, 25, 31, 18, 25, 25, 50, 618, 309
INVAR-8, Run: 085, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 625, 28, 28, 625, 25, 25, 24, 25, 25, 50, 488, 244
INVAR-8, Run: 086, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 536, 28, 28, 536, 25, 21, 28, 25, 25, 50, 424, 212
INVAR-8, Run: 087, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 651, 27, 27, 651, 25, 28, 21, 25, 25, 50, 596, 298
INVAR-8, Run: 088, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 988, 22, 22, 988, 25, 28, 21, 25, 25, 50, 1040, 520
INVAR-8, Run: 089, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 715, 27, 25, 715, 25, 30, 18, 24, 25, 50, 942, 471
INVAR-8, Run: 090, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 654, 28, 28, 654, 25, 23, 26, 25, 25, 50, 694, 347
INVAR-8, Run: 091, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 550, 17, 17, 550, 25, 27, 22, 25, 25, 50, 814, 407
INVAR-8, Run: 092, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 295, 14, 14, 295, 25, 26, 23, 25, 25, 50, 732, 366
INVAR-8, Run: 093, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 507, 20, 20, 507, 25, 23, 26, 25, 25, 50, 1264, 632
INVAR-8, Run: 094, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 605, 36, 36, 605, 25, 30, 19, 25, 25, 50, 310, 155
INVAR-8, Run: 095, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 548, 42, 42, 548, 25, 23, 26, 25, 25, 50, 350, 175
INVAR-8, Run: 096, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 687, 24, 24, 687, 25, 27, 22, 25, 25, 50, 634, 317
INVAR-8, Run: 097, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 753, 39, 39, 753, 25, 22, 27, 25, 25, 50, 1138, 569
INVAR-8, Run: 098, P, 0, 0, 0, 0, 0, 150, 0, 2, 1, 2, 0, 50, 616, 25, 23, 616, 25, 34, 14, 24, 25, 50, 1098, 549
INVAR-8, Run: 099, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 889, 28, 28, 889, 25, 26, 23, 25, 25, 50, 886, 443
INVAR-8, Run: 100, P, 0, 0, 0, 0, 0, 150, 0, 0, 1, 0, 0, 50, 697, 34, 34, 697, 25, 24, 25, 25, 25, 50, 502, 251
INVAR-9, Run: 001, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2083, 66, 66, 2083, 50, 52, 47, 50, 50, 100, 3232, 1616
INVAR-9, Run: 002, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2299, 55, 55, 2299, 50, 52, 47, 50, 50, 100, 1678, 839
INVAR-9, Run: 003, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1724, 48, 48, 1724, 50, 53, 46, 50, 50, 100, 2220, 1110
INVAR-9, Run: 004, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1597, 40, 40, 1597, 50, 50, 49, 50, 50, 100, 1944, 972
INVAR-9, Run: 005, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1416, 54, 54, 1416, 50, 42, 57, 50, 50, 100, 2074, 1037
INVAR-9, Run: 006, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1365, 54, 52, 1365, 50, 51, 47, 49, 50, 100, 946, 473
INVAR-9, Run: 007, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1946, 78, 78, 1946, 50, 44, 55, 50, 50, 100, 1924, 962
INVAR-9, Run: 008, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1606, 46, 46, 1606, 50, 47, 52, 50, 50, 100, 1856, 928
INVAR-9, Run: 009, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1444, 53, 51, 1444, 50, 52, 46, 49, 50, 100, 2682, 1341
INVAR-9, Run: 010, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1417, 71, 69, 1417, 50, 48, 50, 49, 50, 100, 2414, 1207
INVAR-9, Run: 011, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2726, 64, 64, 2726, 50, 50, 49, 50, 50, 100, 3028, 1514
INVAR-9, Run: 012, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1301, 51, 51, 1301, 50, 47, 52, 50, 50, 100, 2916, 1458
INVAR-9, Run: 013, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1769, 45, 45, 1769, 50, 52, 47, 50, 50, 100, 1930, 965
INVAR-9, Run: 014, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1808, 42, 40, 1808, 50, 51, 47, 49, 50, 100, 2774, 1387
INVAR-9, Run: 015, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1639, 62, 62, 1639, 50, 53, 46, 50, 50, 100, 1814, 907
INVAR-9, Run: 016, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1408, 63, 63, 1408, 50, 46, 53, 50, 50, 100, 1582, 791
INVAR-9, Run: 017, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1877, 66, 64, 1877, 50, 44, 54, 49, 50, 100, 1170, 585
INVAR-9, Run: 018, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1596, 57, 57, 1596, 50, 55, 44, 50, 50, 100, 1498, 749
INVAR-9, Run: 019, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1878, 53, 51, 1878, 50, 53, 45, 49, 50, 100, 2170, 1085
INVAR-9, Run: 020, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1523, 44, 42, 1523, 50, 50, 48, 49, 50, 100, 3342, 1671
INVAR-9, Run: 021, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1802, 52, 50, 1802, 50, 53, 45, 49, 50, 100, 2560, 1280
INVAR-9, Run: 022, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1841, 48, 48, 1841, 50, 60, 39, 50, 50, 100, 2162, 1081
INVAR-9, Run: 023, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1413, 50, 50, 1413, 50, 48, 51, 50, 50, 100, 2680, 1340
INVAR-9, Run: 024, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2929, 79, 79, 2929, 50, 66, 33, 50, 50, 100, 2962, 1481
INVAR-9, Run: 025, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1605, 53, 53, 1605, 50, 50, 49, 50, 50, 100, 2858, 1429
INVAR-9, Run: 026, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1253, 65, 63, 1253, 50, 43, 55, 49, 50, 100, 2334, 1167
INVAR-9, Run: 027, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1626, 57, 57, 1626, 50, 53, 46, 50, 50, 100, 1132, 566
INVAR-9, Run: 028, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1888, 74, 74, 1888, 50, 49, 50, 50, 50, 100, 2010, 1005
INVAR-9, Run: 029, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1787, 40, 40, 1787, 50, 50, 49, 50, 50, 100, 1674, 837
INVAR-9, Run: 030, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 2083, 40, 38, 2083, 50, 55, 43, 49, 50, 100, 1628, 814
INVAR-9, Run: 031, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1940, 55, 55, 1940, 50, 49, 50, 50, 50, 100, 1320, 660
INVAR-9, Run: 032, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1892, 56, 56, 1892, 50, 49, 50, 50, 50, 100, 1862, 931
INVAR-9, Run: 033, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1939, 43, 43, 1939, 50, 52, 47, 50, 50, 100, 1410, 705
INVAR-9, Run: 034, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 2254, 55, 53, 2254, 50, 48, 50, 49, 50, 100, 1798, 899
INVAR-9, Run: 035, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1935, 67, 65, 1935, 50, 45, 53, 49, 50, 100, 2266, 1133
INVAR-9, Run: 036, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2207, 43, 43, 2207, 50, 43, 56, 50, 50, 100, 1262, 631
INVAR-9, Run: 037, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2243, 48, 48, 2243, 50, 49, 50, 50, 50, 100, 1658, 829
INVAR-9, Run: 038, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2293, 40, 40, 2293, 50, 61, 38, 50, 50, 100, 3090, 1545
INVAR-9, Run: 039, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2128, 50, 50, 2128, 50, 52, 47, 50, 50, 100, 2150, 1075
INVAR-9, Run: 040, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2356, 51, 51, 2356, 50, 57, 42, 50, 50, 100, 2230, 1115
INVAR-9, Run: 041, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1980, 50, 48, 1980, 50, 44, 54, 49, 50, 100, 2552, 1276
INVAR-9, Run: 042, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1849, 58, 58, 1849, 50, 47, 52, 50, 50, 100, 2106, 1053
INVAR-9, Run: 043, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2594, 49, 49, 2594, 50, 55, 44, 50, 50, 100, 2234, 1117
INVAR-9, Run: 044, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1833, 59, 59, 1833, 50, 48, 51, 50, 50, 100, 1526, 763
INVAR-9, Run: 045, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2210, 55, 55, 2210, 50, 61, 38, 50, 50, 100, 2512, 1256
INVAR-9, Run: 046, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 2134, 46, 44, 2134, 50, 53, 45, 49, 50, 100, 1578, 789
INVAR-9, Run: 047, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1496, 60, 58, 1496, 50, 48, 50, 49, 50, 100, 1536, 768
INVAR-9, Run: 048, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1958, 45, 45, 1958, 50, 54, 45, 50, 50, 100, 2990, 1495
INVAR-9, Run: 049, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1793, 45, 45, 1793, 50, 57, 42, 50, 50, 100, 1642, 821
INVAR-9, Run: 050, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 2552, 64, 62, 2552, 50, 60, 38, 49, 50, 100, 2040, 1020
INVAR-9, Run: 051, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2094, 55, 55, 2094, 50, 55, 44, 50, 50, 100, 4770, 2385
INVAR-9, Run: 052, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1903, 43, 43, 1903, 50, 50, 49, 50, 50, 100, 1714, 857
INVAR-9, Run: 053, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 2093, 49, 47, 2093, 50, 48, 50, 49, 50, 100, 1360, 680
INVAR-9, Run: 054, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1738, 65, 63, 1738, 50, 47, 51, 49, 50, 100, 3166, 1583
INVAR-9, Run: 055, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1857, 50, 50, 1857, 50, 57, 42, 50, 50, 100, 1678, 839
INVAR-9, Run: 056, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1651, 53, 53, 1651, 50, 47, 52, 50, 50, 100, 2428, 1214
INVAR-9, Run: 057, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1736, 59, 57, 1736, 50, 49, 49, 49, 50, 100, 1542, 771
INVAR-9, Run: 058, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1196, 45, 43, 1196, 50, 60, 38, 49, 50, 100, 1438, 719
INVAR-9, Run: 059, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1455, 61, 61, 1455, 50, 56, 43, 50, 50, 100, 2194, 1097
INVAR-9, Run: 060, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 2165, 60, 58, 2165, 50, 51, 47, 49, 50, 100, 2382, 1191
INVAR-9, Run: 061, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1879, 45, 45, 1879, 50, 47, 52, 50, 50, 100, 1308, 654
INVAR-9, Run: 062, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1849, 45, 45, 1849, 50, 50, 49, 50, 50, 100, 2640, 1320
INVAR-9, Run: 063, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1635, 50, 48, 1635, 50, 57, 41, 49, 50, 100, 1954, 977
INVAR-9, Run: 064, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1911, 49, 47, 1911, 50, 42, 56, 49, 50, 100, 2786, 1393
INVAR-9, Run: 065, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2061, 46, 46, 2061, 50, 52, 47, 50, 50, 100, 2240, 1120
INVAR-9, Run: 066, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1564, 52, 50, 1564, 50, 53, 45, 49, 50, 100, 1334, 667
INVAR-9, Run: 067, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1287, 53, 53, 1287, 50, 55, 44, 50, 50, 100, 1436, 718
INVAR-9, Run: 068, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1626, 48, 46, 1626, 50, 61, 37, 49, 50, 100, 1578, 789
INVAR-9, Run: 069, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1198, 59, 57, 1198, 50, 43, 55, 49, 50, 100, 2070, 1035
INVAR-9, Run: 070, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 1502, 49, 49, 1502, 50, 52, 47, 50, 50, 100, 2838, 1419
INVAR-9, Run: 071, P, 0, 0, 0, 0, 0, 300, 0, 2, 1, 2, 0, 100, 1723, 45, 43, 1723, 50, 61, 37, 49, 50, 100, 2444, 1222
INVAR-9, Run: 072, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2373, 46, 46, 2373, 50, 59, 40, 50, 50, 100, 1474, 737
INVAR-9, Run: 073, P, 0, 0, 0, 0, 0, 300, 0, 0, 1, 0, 0, 100, 2249, 59, 59, 2249, 50, 53, 46, 50, 50, 100, 2132, 1066
