Input Number, Run_Number, Result@ 100, X, XP, Z, YP, Reaction1, Reaction2, Reaction3
INVAR-12, Run: 087, P, 0, 31, 130, 0, 130, 99, 99
INVAR-12, Run: 088, P, 0, 40, 130, 0, 130, 90, 90
INVAR-12, Run: 089, P, 0, 29, 130, 0, 130, 101, 101
INVAR-12, Run: 090, P, 0, 32, 130, 0, 130, 98, 98
INVAR-12, Run: 091, P, 0, 22, 130, 0, 130, 108, 108
INVAR-12, Run: 092, P, 0, 17, 130, 0, 130, 113, 113
INVAR-12, Run: 093, P, 0, 47, 130, 0, 130, 83, 83
INVAR-12, Run: 094, P, 0, 42, 130, 0, 130, 88, 88
INVAR-12, Run: 095, P, 0, 15, 130, 0, 130, 115, 115
INVAR-12, Run: 096, P, 0, 34, 130, 0, 130, 96, 96
INVAR-12, Run: 097, P, 0, 26, 130, 0, 130, 104, 104
INVAR-12, Run: 098, P, 0, 39, 130, 0, 130, 91, 91
INVAR-12, Run: 099, P, 0, 35, 130, 0, 130, 95, 95
INVAR-12, Run: 100, P, 0, 29, 130, 0, 130, 101, 101
INVAR-13, Run: 001, P, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 002, P, 0, 0, 93, 88, 5, 93, 5
INVAR-13, Run: 003, P, 0, 0, 87, 82, 5, 87, 5
INVAR-13, Run: 004, P, 0, 0, 90, 85, 5, 90, 5
INVAR-13, Run: 005, P, 0, 0, 96, 91, 5, 96, 5
INVAR-13, Run: 006, P, 0, 0, 90, 85, 5, 90, 5
INVAR-13, Run: 007, P, 0, 0, 85, 80, 5, 85, 5
INVAR-13, Run: 008, P, 0, 0, 109, 104, 5, 109, 5
INVAR-13, Run: 009, P, 0, 0, 102, 97, 5, 102, 5
INVAR-13, Run: 010, P, 0, 0, 92, 87, 5, 92, 5
INVAR-13, Run: 011, P, 0, 0, 89, 84, 5, 89, 5
INVAR-13, Run: 012, P, 0, 0, 100, 95, 5, 100, 5
INVAR-13, Run: 013, P, 0, 0, 113, 108, 5, 113, 5
INVAR-13, Run: 014, P, 0, 0, 110, 105, 5, 110, 5
INVAR-13, Run: 015, P, 0, 0, 105, 100, 5, 105, 5
INVAR-13, Run: 016, P, 0, 0, 109, 104, 5, 109, 5
INVAR-13, Run: 017, P, 0, 0, 108, 103, 5, 108, 5
INVAR-13, Run: 018, P, 0, 0, 111, 106, 5, 111, 5
INVAR-13, Run: 019, P, 0, 0, 109, 104, 5, 109, 5
INVAR-13, Run: 020, P, 0, 0, 93, 88, 5, 93, 5
INVAR-13, Run: 021, P, 0, 0, 84, 79, 5, 84, 5
INVAR-13, Run: 022, P, 0, 0, 108, 103, 5, 108, 5
INVAR-13, Run: 023, P, 0, 0, 112, 107, 5, 112, 5
INVAR-13, Run: 024, P, 0, 0, 87, 82, 5, 87, 5
INVAR-13, Run: 025, P, 0, 0, 104, 99, 5, 104, 5
INVAR-13, Run: 026, P, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 027, P, 0, 0, 94, 89, 5, 94, 5
INVAR-13, Run: 028, P, 0, 0, 92, 87, 5, 92, 5
INVAR-13, Run: 029, P, 0, 0, 90, 85, 5, 90, 5
INVAR-13, Run: 030, P, 0, 0, 95, 90, 5, 95, 5
INVAR-13, Run: 031, P, 0, 0, 93, 88, 5, 93, 5
INVAR-13, Run: 032, P, 0, 0, 101, 96, 5, 101, 5
INVAR-13, Run: 033, P, 0, 0, 88, 83, 5, 88, 5
INVAR-13, Run: 034, P, 0, 0, 103, 98, 5, 103, 5
INVAR-13, Run: 035, P, 0, 0, 94, 89, 5, 94, 5
INVAR-13, Run: 036, P, 0, 0, 92, 87, 5, 92, 5
INVAR-13, Run: 037, P, 0, 0, 95, 90, 5, 95, 5
INVAR-13, Run: 038, P, 0, 0, 88, 83, 5, 88, 5
INVAR-13, Run: 039, P, 0, 0, 108, 103, 5, 108, 5
INVAR-13, Run: 040, P, 0, 0, 109, 104, 5, 109, 5
INVAR-13, Run: 041, P, 0, 0, 102, 97, 5, 102, 5
INVAR-13, Run: 042, P, 0, 0, 104, 99, 5, 104, 5
INVAR-13, Run: 043, P, 0, 0, 88, 83, 5, 88, 5
INVAR-13, Run: 044, P, 0, 0, 106, 101, 5, 106, 5
INVAR-13, Run: 045, P, 0, 0, 112, 107, 5, 112, 5
INVAR-13, Run: 046, P, 0, 0, 91, 86, 5, 91, 5
INVAR-13, Run: 047, P, 0, 0, 114, 109, 5, 114, 5
INVAR-13, Run: 048, P, 0, 0, 102, 97, 5, 102, 5
INVAR-13, Run: 049, P, 0, 0, 105, 100, 5, 105, 5
INVAR-13, Run: 050, P, 0, 0, 113, 108, 5, 113, 5
INVAR-13, Run: 051, P, 0, 0, 95, 90, 5, 95, 5
INVAR-13, Run: 052, P, 0, 0, 105, 100, 5, 105, 5
INVAR-13, Run: 053, P, 0, 0, 117, 112, 5, 117, 5
INVAR-13, Run: 054, P, 0, 0, 96, 91, 5, 96, 5
INVAR-13, Run: 055, P, 0, 0, 88, 83, 5, 88, 5
INVAR-13, Run: 056, P, 0, 0, 99, 94, 5, 99, 5
INVAR-13, Run: 057, P, 0, 0, 95, 90, 5, 95, 5
INVAR-13, Run: 058, P, 0, 0, 120, 115, 5, 120, 5
INVAR-13, Run: 059, P, 0, 0, 90, 85, 5, 90, 5
INVAR-13, Run: 060, P, 0, 0, 104, 99, 5, 104, 5
INVAR-13, Run: 061, P, 0, 0, 96, 91, 5, 96, 5
INVAR-13, Run: 062, P, 0, 0, 93, 88, 5, 93, 5
INVAR-13, Run: 063, P, 0, 0, 91, 86, 5, 91, 5
INVAR-13, Run: 064, P, 0, 0, 116, 111, 5, 116, 5
INVAR-13, Run: 065, P, 0, 0, 87, 82, 5, 87, 5
INVAR-13, Run: 066, P, 0, 0, 108, 103, 5, 108, 5
INVAR-13, Run: 067, P, 0, 0, 106, 101, 5, 106, 5
INVAR-13, Run: 068, P, 0, 0, 93, 88, 5, 93, 5
INVAR-13, Run: 069, P, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 070, P, 0, 0, 112, 107, 5, 112, 5
INVAR-13, Run: 071, P, 0, 0, 93, 88, 5, 93, 5
INVAR-13, Run: 072, P, 0, 0, 91, 86, 5, 91, 5
INVAR-13, Run: 073, P, 0, 0, 116, 111, 5, 116, 5
INVAR-13, Run: 074, P, 0, 0, 112, 107, 5, 112, 5
INVAR-13, Run: 075, P, 0, 0, 93, 88, 5, 93, 5
INVAR-13, Run: 076, P, 0, 0, 86, 81, 5, 86, 5
INVAR-13, Run: 077, P, 0, 0, 118, 113, 5, 118, 5
INVAR-13, Run: 078, P, 0, 0, 114, 109, 5, 114, 5
INVAR-13, Run: 079, P, 0, 0, 99, 94, 5, 99, 5
INVAR-13, Run: 080, P, 0, 0, 112, 107, 5, 112, 5
INVAR-13, Run: 081, P, 0, 0, 88, 83, 5, 88, 5
INVAR-13, Run: 082, P, 0, 0, 96, 91, 5, 96, 5
INVAR-13, Run: 083, P, 0, 0, 104, 99, 5, 104, 5
INVAR-13, Run: 084, P, 0, 0, 88, 83, 5, 88, 5
INVAR-13, Run: 085, P, 0, 0, 94, 89, 5, 94, 5
INVAR-13, Run: 086, P, 0, 0, 118, 113, 5, 118, 5
INVAR-13, Run: 087, P, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 088, P, 0, 0, 90, 85, 5, 90, 5
INVAR-13, Run: 089, P, 0, 0, 82, 77, 5, 82, 5
INVAR-13, Run: 090, P, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 091, P, 0, 0, 114, 109, 5, 114, 5
INVAR-13, Run: 092, P, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 093, P, 0, 0, 100, 95, 5, 100, 5
INVAR-13, Run: 094, P, 0, 0, 95, 90, 5, 95, 5
INVAR-13, Run: 095, P, 0, 0, 90, 85, 5, 90, 5
INVAR-13, Run: 096, P, 0, 0, 94, 89, 5, 94, 5
INVAR-13, Run: 097, P, 0, 0, 122, 117, 5, 122, 5
INVAR-13, Run: 098, P, 0, 0, 101, 96, 5, 101, 5
INVAR-13, Run: 099, P, 0, 0, 110, 105, 5, 110, 5
INVAR-13, Run: 100, P, 0, 0, 102, 97, 5, 102, 5
INVAR-14, Run: 001, P, 0, 0, 103, 10, 93, 103, 93
INVAR-14, Run: 002, P, 0, 0, 96, 3, 93, 96, 93
INVAR-14, Run: 003, P, 0, 0, 97, 4, 93, 97, 93
INVAR-14, Run: 004, P, 0, 0, 116, 23, 93, 116, 93
INVAR-14, Run: 005, P, 0, 0, 94, 1, 93, 94, 93
INVAR-14, Run: 006, P, 0, 0, 110, 17, 93, 110, 93
INVAR-14, Run: 007, P, 0, 0, 133, 40, 93, 133, 93
INVAR-14, Run: 008, P, 0, 0, 105, 12, 93, 105, 93
INVAR-14, Run: 009, P, 0, 0, 94, 1, 93, 94, 93
INVAR-14, Run: 010, P, 0, 0, 96, 3, 93, 96, 93
INVAR-14, Run: 011, P, 0, 0, 113, 20, 93, 113, 93
INVAR-14, Run: 012, P, 0, 0, 96, 3, 93, 96, 93
INVAR-14, Run: 013, P, 0, 0, 93, 0, 93, 93, 93
INVAR-14, Run: 014, P, 0, 0, 96, 3, 93, 96, 93
INVAR-14, Run: 015, P, 0, 3, 93, 0, 93, 90, 90
INVAR-14, Run: 016, P, 0, 7, 93, 0, 93, 86, 86
INVAR-14, Run: 017, P, 0, 0, 98, 5, 93, 98, 93
INVAR-14, Run: 018, P, 0, 0, 103, 10, 93, 103, 93
INVAR-14, Run: 019, P, 0, 10, 93, 0, 93, 83, 83
INVAR-14, Run: 020, P, 0, 0, 105, 12, 93, 105, 93
INVAR-14, Run: 021, P, 0, 0, 105, 12, 93, 105, 93
INVAR-14, Run: 022, P, 0, 0, 99, 6, 93, 99, 93
INVAR-14, Run: 023, P, 0, 0, 100, 7, 93, 100, 93
INVAR-14, Run: 024, P, 0, 2, 93, 0, 93, 91, 91
INVAR-14, Run: 025, P, 0, 2, 93, 0, 93, 91, 91
INVAR-14, Run: 026, P, 0, 0, 94, 1, 93, 94, 93
INVAR-14, Run: 027, P, 0, 0, 94, 1, 93, 94, 93
INVAR-14, Run: 028, P, 0, 0, 109, 16, 93, 109, 93
INVAR-14, Run: 029, P, 0, 8, 93, 0, 93, 85, 85
INVAR-14, Run: 030, P, 0, 0, 131, 38, 93, 131, 93
INVAR-14, Run: 031, P, 0, 1, 93, 0, 93, 92, 92
INVAR-14, Run: 032, P, 0, 0, 106, 13, 93, 106, 93
INVAR-14, Run: 033, P, 0, 0, 121, 28, 93, 121, 93
INVAR-14, Run: 034, P, 0, 0, 93, 0, 93, 93, 93
INVAR-14, Run: 035, P, 0, 0, 109, 16, 93, 109, 93
INVAR-14, Run: 036, P, 0, 0, 119, 26, 93, 119, 93
INVAR-14, Run: 037, P, 0, 1, 93, 0, 93, 92, 92
INVAR-14, Run: 038, P, 0, 0, 95, 2, 93, 95, 93
INVAR-14, Run: 039, P, 0, 0, 97, 4, 93, 97, 93
INVAR-14, Run: 040, P, 0, 0, 102, 9, 93, 102, 93
INVAR-14, Run: 041, P, 0, 0, 111, 18, 93, 111, 93
INVAR-14, Run: 042, P, 0, 0, 106, 13, 93, 106, 93
INVAR-14, Run: 043, P, 0, 0, 130, 37, 93, 130, 93
INVAR-14, Run: 044, P, 0, 0, 97, 4, 93, 97, 93
INVAR-14, Run: 045, P, 0, 1, 93, 0, 93, 92, 92
INVAR-14, Run: 046, P, 0, 5, 93, 0, 93, 88, 88
INVAR-14, Run: 047, P, 0, 0, 100, 7, 93, 100, 93
INVAR-14, Run: 048, P, 0, 0, 131, 38, 93, 131, 93
INVAR-14, Run: 049, P, 0, 0, 98, 5, 93, 98, 93
INVAR-14, Run: 050, P, 0, 3, 93, 0, 93, 90, 90
INVAR-14, Run: 051, P, 0, 11, 93, 0, 93, 82, 82
INVAR-14, Run: 052, P, 0, 2, 93, 0, 93, 91, 91
INVAR-14, Run: 053, P, 0, 0, 93, 0, 93, 93, 93
INVAR-14, Run: 054, P, 0, 0, 105, 12, 93, 105, 93
INVAR-14, Run: 055, P, 0, 0, 104, 11, 93, 104, 93
INVAR-14, Run: 056, P, 0, 0, 122, 29, 93, 122, 93
INVAR-14, Run: 057, P, 0, 0, 93, 0, 93, 93, 93
INVAR-14, Run: 058, P, 0, 0, 106, 13, 93, 106, 93
INVAR-14, Run: 059, P, 0, 0, 97, 4, 93, 97, 93
INVAR-14, Run: 060, P, 0, 0, 120, 27, 93, 120, 93
INVAR-14, Run: 061, P, 0, 0, 104, 11, 93, 104, 93
INVAR-14, Run: 062, P, 0, 1, 93, 0, 93, 92, 92
INVAR-14, Run: 063, P, 0, 4, 93, 0, 93, 89, 89
INVAR-14, Run: 064, P, 0, 0, 97, 4, 93, 97, 93
INVAR-14, Run: 065, P, 0, 0, 107, 14, 93, 107, 93
INVAR-14, Run: 066, P, 0, 0, 93, 0, 93, 93, 93
INVAR-14, Run: 067, P, 0, 0, 105, 12, 93, 105, 93
INVAR-14, Run: 068, P, 0, 6, 93, 0, 93, 87, 87
INVAR-14, Run: 069, P, 0, 7, 93, 0, 93, 86, 86
INVAR-14, Run: 070, P, 0, 0, 104, 11, 93, 104, 93
INVAR-14, Run: 071, P, 0, 0, 96, 3, 93, 96, 93
INVAR-14, Run: 072, P, 0, 0, 102, 9, 93, 102, 93
INVAR-14, Run: 073, P, 0, 1, 93, 0, 93, 92, 92
INVAR-14, Run: 074, P, 0, 0, 94, 1, 93, 94, 93
INVAR-14, Run: 075, P, 0, 0, 96, 3, 93, 96, 93
INVAR-14, Run: 076, P, 0, 0, 100, 7, 93, 100, 93
INVAR-14, Run: 077, P, 0, 0, 96, 3, 93, 96, 93
INVAR-14, Run: 078, P, 0, 0, 97, 4, 93, 97, 93
INVAR-14, Run: 079, P, 0, 0, 103, 10, 93, 103, 93
INVAR-14, Run: 080, P, 0, 4, 93, 0, 93, 89, 89
INVAR-14, Run: 081, P, 0, 4, 93, 0, 93, 89, 89
INVAR-14, Run: 082, P, 0, 3, 93, 0, 93, 90, 90
INVAR-14, Run: 083, P, 0, 0, 113, 20, 93, 113, 93
INVAR-14, Run: 084, P, 0, 6, 93, 0, 93, 87, 87
INVAR-14, Run: 085, P, 0, 0, 94, 1, 93, 94, 93
INVAR-14, Run: 086, P, 0, 0, 107, 14, 93, 107, 93
INVAR-14, Run: 087, P, 0, 22, 93, 0, 93, 71, 71
INVAR-14, Run: 088, P, 0, 2, 93, 0, 93, 91, 91
INVAR-14, Run: 089, P, 0, 8, 93, 0, 93, 85, 85
INVAR-14, Run: 090, P, 0, 0, 114, 21, 93, 114, 93
INVAR-14, Run: 091, P, 0, 0, 119, 26, 93, 119, 93
INVAR-14, Run: 092, P, 0, 0, 101, 8, 93, 101, 93
INVAR-14, Run: 093, P, 0, 0, 108, 15, 93, 108, 93
INVAR-14, Run: 094, P, 0, 0, 106, 13, 93, 106, 93
INVAR-14, Run: 095, P, 0, 0, 109, 16, 93, 109, 93
INVAR-14, Run: 096, P, 0, 0, 109, 16, 93, 109, 93
INVAR-14, Run: 097, P, 0, 0, 98, 5, 93, 98, 93
INVAR-14, Run: 098, P, 0, 0, 103, 10, 93, 103, 93
INVAR-14, Run: 099, P, 0, 9, 93, 0, 93, 84, 84
INVAR-14, Run: 100, P, 0, 0, 118, 25, 93, 118, 93
INVAR-15, Run: 001, P, 0, 68, 173, 0, 173, 105, 105
INVAR-15, Run: 002, P, 0, 83, 173, 0, 173, 90, 90
INVAR-15, Run: 003, P, 0, 59, 173, 0, 173, 114, 114
INVAR-15, Run: 004, P, 0, 74, 173, 0, 173, 99, 99
INVAR-15, Run: 005, P, 0, 82, 173, 0, 173, 91, 91
INVAR-15, Run: 006, P, 0, 80, 173, 0, 173, 93, 93
INVAR-15, Run: 007, P, 0, 58, 173, 0, 173, 115, 115
INVAR-15, Run: 008, P, 0, 57, 173, 0, 173, 116, 116
INVAR-15, Run: 009, P, 0, 70, 173, 0, 173, 103, 103
INVAR-15, Run: 010, P, 0, 88, 173, 0, 173, 85, 85
INVAR-15, Run: 011, P, 0, 79, 173, 0, 173, 94, 94
INVAR-15, Run: 012, P, 0, 78, 173, 0, 173, 95, 95
INVAR-15, Run: 013, P, 0, 60, 173, 0, 173, 113, 113
INVAR-15, Run: 014, P, 0, 85, 173, 0, 173, 88, 88
INVAR-15, Run: 015, P, 0, 52, 173, 0, 173, 121, 121
INVAR-15, Run: 016, P, 0, 91, 173, 0, 173, 82, 82
INVAR-15, Run: 017, P, 0, 70, 173, 0, 173, 103, 103
INVAR-15, Run: 018, P, 0, 70, 173, 0, 173, 103, 103
INVAR-15, Run: 019, P, 0, 85, 173, 0, 173, 88, 88
INVAR-15, Run: 020, P, 0, 62, 173, 0, 173, 111, 111
INVAR-15, Run: 021, P, 0, 75, 173, 0, 173, 98, 98
INVAR-15, Run: 022, P, 0, 85, 173, 0, 173, 88, 88
INVAR-15, Run: 023, P, 0, 65, 173, 0, 173, 108, 108
INVAR-15, Run: 024, P, 0, 64, 173, 0, 173, 109, 109
INVAR-15, Run: 025, P, 0, 75, 173, 0, 173, 98, 98
INVAR-15, Run: 026, P, 0, 85, 173, 0, 173, 88, 88
INVAR-15, Run: 027, P, 0, 73, 173, 0, 173, 100, 100
INVAR-15, Run: 028, P, 0, 50, 173, 0, 173, 123, 123
INVAR-15, Run: 029, P, 0, 73, 173, 0, 173, 100, 100
INVAR-15, Run: 030, P, 0, 80, 173, 0, 173, 93, 93
INVAR-15, Run: 031, P, 0, 73, 173, 0, 173, 100, 100
INVAR-15, Run: 032, P, 0, 95, 173, 0, 173, 78, 78
INVAR-15, Run: 033, P, 0, 61, 173, 0, 173, 112, 112
INVAR-15, Run: 034, P, 0, 71, 173, 0, 173, 102, 102
INVAR-15, Run: 035, P, 0, 76, 173, 0, 173, 97, 97
INVAR-15, Run: 036, P, 0, 89, 173, 0, 173, 84, 84
INVAR-15, Run: 037, P, 0, 95, 173, 0, 173, 78, 78
INVAR-15, Run: 038, P, 0, 82, 173, 0, 173, 91, 91
INVAR-15, Run: 039, P, 0, 78, 173, 0, 173, 95, 95
INVAR-15, Run: 040, P, 0, 86, 173, 0, 173, 87, 87
INVAR-15, Run: 041, P, 0, 71, 173, 0, 173, 102, 102
INVAR-15, Run: 042, P, 0, 81, 173, 0, 173, 92, 92
INVAR-15, Run: 043, P, 0, 73, 173, 0, 173, 100, 100
INVAR-15, Run: 044, P, 0, 68, 173, 0, 173, 105, 105
INVAR-15, Run: 045, P, 0, 54, 173, 0, 173, 119, 119
INVAR-15, Run: 046, P, 0, 82, 173, 0, 173, 91, 91
INVAR-15, Run: 047, P, 0, 78, 173, 0, 173, 95, 95
INVAR-15, Run: 048, P, 0, 80, 173, 0, 173, 93, 93
INVAR-15, Run: 049, P, 0, 63, 173, 0, 173, 110, 110
INVAR-15, Run: 050, P, 0, 56, 173, 0, 173, 117, 117
INVAR-15, Run: 051, P, 0, 70, 173, 0, 173, 103, 103
INVAR-15, Run: 052, P, 0, 75, 173, 0, 173, 98, 98
INVAR-15, Run: 053, P, 0, 67, 173, 0, 173, 106, 106
INVAR-15, Run: 054, P, 0, 84, 173, 0, 173, 89, 89
INVAR-15, Run: 055, P, 0, 76, 173, 0, 173, 97, 97
INVAR-15, Run: 056, P, 0, 53, 173, 0, 173, 120, 120
INVAR-15, Run: 057, P, 0, 76, 173, 0, 173, 97, 97
INVAR-15, Run: 058, P, 0, 54, 173, 0, 173, 119, 119
INVAR-15, Run: 059, P, 0, 70, 173, 0, 173, 103, 103
INVAR-15, Run: 060, P, 0, 65, 173, 0, 173, 108, 108
INVAR-15, Run: 061, P, 0, 97, 173, 0, 173, 76, 76
INVAR-15, Run: 062, P, 0, 79, 173, 0, 173, 94, 94
INVAR-15, Run: 063, P, 0, 77, 173, 0, 173, 96, 96
INVAR-15, Run: 064, P, 0, 71, 173, 0, 173, 102, 102
INVAR-15, Run: 065, P, 0, 67, 173, 0, 173, 106, 106
INVAR-15, Run: 066, P, 0, 71, 173, 0, 173, 102, 102
INVAR-15, Run: 067, P, 0, 58, 173, 0, 173, 115, 115
INVAR-15, Run: 068, P, 0, 83, 173, 0, 173, 90, 90
INVAR-15, Run: 069, P, 0, 84, 173, 0, 173, 89, 89
INVAR-15, Run: 070, P, 0, 83, 173, 0, 173, 90, 90
INVAR-15, Run: 071, P, 0, 78, 173, 0, 173, 95, 95
INVAR-15, Run: 072, P, 0, 68, 173, 0, 173, 105, 105
INVAR-15, Run: 073, P, 0, 75, 173, 0, 173, 98, 98
INVAR-15, Run: 074, P, 0, 73, 173, 0, 173, 100, 100
INVAR-15, Run: 075, P, 0, 70, 173, 0, 173, 103, 103
INVAR-15, Run: 076, P, 0, 82, 173, 0, 173, 91, 91
INVAR-15, Run: 077, P, 0, 65, 173, 0, 173, 108, 108
INVAR-15, Run: 078, P, 0, 80, 173, 0, 173, 93, 93
INVAR-15, Run: 079, P, 0, 75, 173, 0, 173, 98, 98
INVAR-15, Run: 080, P, 0, 88, 173, 0, 173, 85, 85
INVAR-15, Run: 081, P, 0, 71, 173, 0, 173, 102, 102
INVAR-15, Run: 082, P, 0, 78, 173, 0, 173, 95, 95
INVAR-15, Run: 083, P, 0, 86, 173, 0, 173, 87, 87
INVAR-15, Run: 084, P, 0, 81, 173, 0, 173, 92, 92
INVAR-15, Run: 085, P, 0, 94, 173, 0, 173, 79, 79
INVAR-15, Run: 086, P, 0, 71, 173, 0, 173, 102, 102
INVAR-15, Run: 087, P, 0, 87, 173, 0, 173, 86, 86
INVAR-15, Run: 088, P, 0, 80, 173, 0, 173, 93, 93
INVAR-15, Run: 089, P, 0, 73, 173, 0, 173, 100, 100
INVAR-15, Run: 090, P, 0, 81, 173, 0, 173, 92, 92
INVAR-15, Run: 091, P, 0, 95, 173, 0, 173, 78, 78
INVAR-15, Run: 092, P, 0, 92, 173, 0, 173, 81, 81
INVAR-15, Run: 093, P, 0, 65, 173, 0, 173, 108, 108
INVAR-15, Run: 094, P, 0, 65, 173, 0, 173, 108, 108
INVAR-15, Run: 095, P, 0, 70, 173, 0, 173, 103, 103
INVAR-15, Run: 096, P, 0, 49, 173, 0, 173, 124, 124
INVAR-15, Run: 097, P, 0, 69, 173, 0, 173, 104, 104
INVAR-15, Run: 098, P, 0, 105, 173, 0, 173, 68, 68
INVAR-15, Run: 099, P, 0, 62, 173, 0, 173, 111, 111
INVAR-15, Run: 100, P, 0, 61, 173, 0, 173, 112, 112
INVAR-16, Run: 001, P, 0, 0, 112, 97, 15, 112, 15
INVAR-16, Run: 002, P, 0, 0, 113, 98, 15, 113, 15
INVAR-16, Run: 003, P, 0, 0, 97, 82, 15, 97, 15
INVAR-16, Run: 004, P, 0, 0, 116, 101, 15, 116, 15
INVAR-16, Run: 005, P, 0, 0, 97, 82, 15, 97, 15
INVAR-16, Run: 006, P, 0, 0, 88, 73, 15, 88, 15
INVAR-16, Run: 007, P, 0, 0, 90, 75, 15, 90, 15
INVAR-16, Run: 008, P, 0, 0, 103, 88, 15, 103, 15
INVAR-16, Run: 009, P, 0, 0, 85, 70, 15, 85, 15
INVAR-16, Run: 010, P, 0, 0, 112, 97, 15, 112, 15
INVAR-16, Run: 011, P, 0, 0, 123, 108, 15, 123, 15
INVAR-16, Run: 012, P, 0, 0, 98, 83, 15, 98, 15
INVAR-16, Run: 013, P, 0, 0, 91, 76, 15, 91, 15
INVAR-16, Run: 014, P, 0, 0, 90, 75, 15, 90, 15
INVAR-16, Run: 015, P, 0, 0, 92, 77, 15, 92, 15
INVAR-16, Run: 016, P, 0, 0, 108, 93, 15, 108, 15
INVAR-16, Run: 017, P, 0, 0, 100, 85, 15, 100, 15
INVAR-16, Run: 018, P, 0, 0, 80, 65, 15, 80, 15
INVAR-16, Run: 019, P, 0, 0, 104, 89, 15, 104, 15
INVAR-16, Run: 020, P, 0, 0, 105, 90, 15, 105, 15
INVAR-16, Run: 021, P, 0, 0, 116, 101, 15, 116, 15
INVAR-16, Run: 022, P, 0, 0, 103, 88, 15, 103, 15
INVAR-16, Run: 023, P, 0, 0, 93, 78, 15, 93, 15
INVAR-16, Run: 024, P, 0, 0, 87, 72, 15, 87, 15
INVAR-16, Run: 025, P, 0, 0, 100, 85, 15, 100, 15
INVAR-16, Run: 026, P, 0, 0, 110, 95, 15, 110, 15
INVAR-16, Run: 027, P, 0, 0, 117, 102, 15, 117, 15
INVAR-16, Run: 028, P, 0, 0, 100, 85, 15, 100, 15
INVAR-16, Run: 029, P, 0, 0, 118, 103, 15, 118, 15
INVAR-16, Run: 030, P, 0, 0, 93, 78, 15, 93, 15
INVAR-16, Run: 031, P, 0, 0, 91, 76, 15, 91, 15
INVAR-16, Run: 032, P, 0, 0, 108, 93, 15, 108, 15
INVAR-16, Run: 033, P, 0, 0, 97, 82, 15, 97, 15
INVAR-16, Run: 034, P, 0, 0, 103, 88, 15, 103, 15
INVAR-16, Run: 035, P, 0, 0, 92, 77, 15, 92, 15
INVAR-16, Run: 036, P, 0, 0, 97, 82, 15, 97, 15
INVAR-16, Run: 037, P, 0, 0, 97, 82, 15, 97, 15
INVAR-16, Run: 038, P, 0, 0, 98, 83, 15, 98, 15
INVAR-16, Run: 039, P, 0, 0, 110, 95, 15, 110, 15
INVAR-16, Run: 040, P, 0, 0, 93, 78, 15, 93, 15
INVAR-16, Run: 041, P, 0, 0, 112, 97, 15, 112, 15
INVAR-16, Run: 042, P, 0, 0, 99, 84, 15, 99, 15
INVAR-16, Run: 043, P, 0, 0, 100, 85, 15, 100, 15
INVAR-16, Run: 044, P, 0, 0, 106, 91, 15, 106, 15
INVAR-16, Run: 045, P, 0, 0, 100, 85, 15, 100, 15
INVAR-16, Run: 046, P, 0, 0, 85, 70, 15, 85, 15
INVAR-16, Run: 047, P, 0, 0, 107, 92, 15, 107, 15
INVAR-16, Run: 048, P, 0, 0, 93, 78, 15, 93, 15
INVAR-16, Run: 049, P, 0, 0, 110, 95, 15, 110, 15
INVAR-16, Run: 050, P, 0, 0, 84, 69, 15, 84, 15
INVAR-16, Run: 051, P, 0, 0, 116, 101, 15, 116, 15
INVAR-16, Run: 052, P, 0, 0, 102, 87, 15, 102, 15
INVAR-16, Run: 053, P, 0, 0, 88, 73, 15, 88, 15
INVAR-16, Run: 054, P, 0, 0, 116, 101, 15, 116, 15
INVAR-16, Run: 055, P, 0, 0, 89, 74, 15, 89, 15
INVAR-16, Run: 056, P, 0, 0, 98, 83, 15, 98, 15
INVAR-16, Run: 057, P, 0, 0, 96, 81, 15, 96, 15
INVAR-16, Run: 058, P, 0, 0, 95, 80, 15, 95, 15
INVAR-16, Run: 059, P, 0, 0, 96, 81, 15, 96, 15
INVAR-16, Run: 060, P, 0, 0, 102, 87, 15, 102, 15
INVAR-16, Run: 061, P, 0, 0, 89, 74, 15, 89, 15
INVAR-16, Run: 062, P, 0, 0, 94, 79, 15, 94, 15
INVAR-16, Run: 063, P, 0, 0, 82, 67, 15, 82, 15
INVAR-16, Run: 064, P, 0, 0, 101, 86, 15, 101, 15
INVAR-16, Run: 065, P, 0, 0, 97, 82, 15, 97, 15
INVAR-16, Run: 066, P, 0, 0, 99, 84, 15, 99, 15
INVAR-16, Run: 067, P, 0, 0, 95, 80, 15, 95, 15
INVAR-16, Run: 068, P, 0, 0, 93, 78, 15, 93, 15
INVAR-16, Run: 069, P, 0, 0, 89, 74, 15, 89, 15
INVAR-16, Run: 070, P, 0, 0, 93, 78, 15, 93, 15
INVAR-16, Run: 071, P, 0, 0, 107, 92, 15, 107, 15
INVAR-16, Run: 072, P, 0, 0, 113, 98, 15, 113, 15
INVAR-16, Run: 073, P, 0, 0, 97, 82, 15, 97, 15
