Input Number, Run_Number, Result@ 100, H, X1, M, PO, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 072, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 224, 1469, 50, 30, 19, 43, 100, 150, 267, 1469
INVAR-9, Run: 073, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 172, 1395, 50, 35, 14, 42, 100, 150, 214, 1395
INVAR-9, Run: 074, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 225, 1563, 50, 33, 16, 44, 100, 150, 269, 1563
INVAR-9, Run: 075, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 275, 1876, 50, 36, 13, 44, 100, 150, 319, 1876
INVAR-9, Run: 076, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 260, 1813, 50, 32, 17, 43, 100, 150, 303, 1813
INVAR-9, Run: 077, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 284, 2314, 50, 30, 19, 43, 100, 150, 327, 2314
INVAR-9, Run: 078, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 300, 0, 18, 100, 243, 1676, 50, 25, 24, 41, 100, 150, 284, 1676
INVAR-9, Run: 079, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 243, 1861, 50, 31, 18, 43, 100, 150, 286, 1861
INVAR-9, Run: 080, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 300, 0, 18, 100, 357, 2067, 50, 24, 25, 41, 100, 150, 398, 2067
INVAR-9, Run: 081, P, 0, 0, 0, 0, 46, 46, 0, 0, 1, 300, 0, 8, 100, 243, 1457, 50, 29, 20, 46, 100, 150, 289, 1457
INVAR-9, Run: 082, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 360, 1696, 50, 29, 20, 42, 100, 150, 402, 1696
INVAR-9, Run: 083, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 221, 1553, 50, 33, 16, 42, 100, 150, 263, 1553
INVAR-9, Run: 084, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 308, 2036, 50, 27, 22, 43, 100, 150, 351, 2036
INVAR-9, Run: 085, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 300, 0, 18, 100, 258, 1756, 50, 34, 15, 41, 100, 150, 299, 1756
INVAR-9, Run: 086, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 332, 2228, 50, 35, 14, 45, 100, 150, 377, 2228
INVAR-9, Run: 087, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 250, 1497, 50, 33, 16, 45, 100, 150, 295, 1497
INVAR-9, Run: 088, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 329, 2168, 50, 27, 22, 43, 100, 150, 372, 2168
INVAR-9, Run: 089, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 264, 1913, 50, 39, 10, 43, 100, 150, 307, 1913
INVAR-9, Run: 090, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 255, 1540, 50, 35, 14, 43, 100, 150, 298, 1540
INVAR-9, Run: 091, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 205, 1012, 50, 19, 30, 44, 100, 150, 249, 1012
INVAR-9, Run: 092, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 250, 1439, 50, 29, 20, 45, 100, 150, 295, 1439
INVAR-9, Run: 093, P, 0, 0, 0, 0, 45, 45, 0, 0, 1, 300, 0, 10, 100, 201, 1810, 50, 38, 11, 45, 100, 150, 246, 1810
INVAR-9, Run: 094, P, 0, 0, 0, 0, 41, 41, 0, 0, 1, 300, 0, 18, 100, 231, 1628, 50, 32, 17, 41, 100, 150, 272, 1628
INVAR-9, Run: 095, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 236, 1723, 50, 33, 16, 43, 100, 150, 279, 1723
INVAR-9, Run: 096, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 226, 1482, 50, 37, 12, 43, 100, 150, 269, 1482
INVAR-9, Run: 097, P, 0, 0, 0, 0, 42, 42, 0, 0, 1, 300, 0, 16, 100, 206, 1521, 50, 31, 18, 42, 100, 150, 248, 1521
INVAR-9, Run: 098, P, 0, 0, 0, 0, 43, 43, 0, 0, 1, 300, 0, 14, 100, 229, 1131, 50, 34, 15, 43, 100, 150, 272, 1131
INVAR-9, Run: 099, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 247, 1862, 50, 20, 29, 44, 100, 150, 291, 1862
INVAR-9, Run: 100, P, 0, 0, 0, 0, 44, 44, 0, 0, 1, 300, 0, 12, 100, 336, 1692, 50, 23, 26, 44, 100, 150, 380, 1692
