Input Number, Run_Number, Result@ 100, CO, X1, Y, H, M, PO, CE, D, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 021, F, 99, 0, 125, 1, 0, 1, 0, 18, 0, 0, 1, 13, 37, 60, 108, 18, 13, 5, 18, 37, 55, 60, 220
INVAR-8, Run: 022, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 42, 158, 17, 11, 6, 17, 35, 52, 42, 264
INVAR-8, Run: 023, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 22, 116, 14, 13, 1, 14, 29, 43, 22, 204
INVAR-8, Run: 024, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 21, 97, 15, 11, 3, 15, 30, 45, 36, 117
INVAR-8, Run: 025, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 38, 66, 17, 11, 6, 17, 35, 52, 38, 172
INVAR-8, Run: 026, F, 51, 0, 101, 1, 0, 1, 0, 12, 0, 0, 1, 25, 25, 27, 44, 12, 11, 1, 12, 25, 37, 27, 120
INVAR-8, Run: 027, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 53, 140, 17, 5, 11, 17, 34, 51, 70, 156
INVAR-8, Run: 028, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 47, 103, 17, 11, 6, 17, 35, 52, 47, 209
INVAR-8, Run: 029, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 31, 80, 15, 8, 6, 15, 30, 45, 46, 100
INVAR-8, Run: 030, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 77, 304, 17, 10, 7, 17, 35, 52, 77, 410
INVAR-8, Run: 031, F, 0, 0, 61, 0, 0, 0, 13, 0, 1, 54, 0, 24, 26, 20, 76, 13, 7, 5, 13, 26, 39, 33, 100
INVAR-8, Run: 032, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0, 22, 28, 12, 92, 14, 10, 3, 14, 28, 42, 26, 114
INVAR-8, Run: 033, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 40, 69, 16, 10, 5, 16, 32, 48, 56, 87
INVAR-8, Run: 034, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 18, 31, 16, 9, 7, 16, 33, 49, 18, 131
INVAR-8, Run: 035, F, 0, 0, 40, 0, 0, 0, 20, 0, 1, 110, 0, 10, 40, 44, 81, 20, 13, 6, 20, 40, 60, 64, 91
INVAR-8, Run: 036, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 21, 76, 15, 14, 1, 15, 31, 46, 21, 170
INVAR-8, Run: 037, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 49, 202, 15, 11, 4, 15, 31, 46, 49, 296
INVAR-8, Run: 038, F, 99, 0, 125, 1, 0, 1, 0, 18, 0, 0, 1, 13, 37, 30, 61, 18, 12, 6, 18, 37, 55, 30, 173
INVAR-8, Run: 039, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 50, 119, 16, 11, 5, 16, 33, 49, 50, 219
INVAR-8, Run: 040, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 23, 91, 17, 11, 5, 17, 34, 51, 40, 107
INVAR-8, Run: 041, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 15, 45, 14, 11, 3, 14, 29, 43, 15, 133
INVAR-8, Run: 042, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 62, 166, 14, 11, 3, 14, 29, 43, 62, 254
INVAR-8, Run: 043, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 29, 138, 17, 10, 6, 17, 34, 51, 46, 154
INVAR-8, Run: 044, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 30, 75, 16, 7, 8, 16, 32, 48, 46, 93
INVAR-8, Run: 045, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 35, 85, 16, 14, 2, 16, 33, 49, 35, 185
INVAR-8, Run: 046, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 38, 165, 15, 9, 6, 15, 31, 46, 38, 259
INVAR-8, Run: 047, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 30, 80, 17, 7, 9, 17, 34, 51, 47, 96
INVAR-8, Run: 048, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 27, 104, 15, 7, 7, 15, 30, 45, 42, 124
INVAR-8, Run: 049, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 46, 202, 16, 10, 6, 16, 33, 49, 46, 302
INVAR-8, Run: 050, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 125, 480, 16, 9, 7, 16, 33, 49, 125, 580
INVAR-8, Run: 051, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 72, 180, 15, 13, 2, 15, 31, 46, 72, 274
INVAR-8, Run: 052, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 47, 160, 14, 11, 3, 14, 29, 43, 47, 248
INVAR-8, Run: 053, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0, 22, 28, 20, 101, 14, 7, 6, 14, 28, 42, 34, 123
INVAR-8, Run: 054, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 49, 139, 15, 7, 8, 15, 31, 46, 49, 233
INVAR-8, Run: 055, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 86, 203, 16, 12, 4, 16, 33, 49, 86, 303
INVAR-8, Run: 056, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 22, 62, 14, 9, 5, 14, 29, 43, 22, 150
INVAR-8, Run: 057, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 21, 112, 17, 12, 4, 17, 34, 51, 38, 128
INVAR-8, Run: 058, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 32, 116, 17, 7, 9, 17, 34, 51, 49, 132
INVAR-8, Run: 059, F, 0, 0, 46, 0, 0, 0, 18, 0, 1, 94, 0, 14, 36, 34, 57, 18, 9, 8, 18, 36, 54, 52, 71
INVAR-8, Run: 060, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 82, 258, 17, 9, 8, 17, 35, 52, 82, 364
INVAR-8, Run: 061, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 42, 93, 16, 7, 8, 16, 32, 48, 58, 111
INVAR-8, Run: 062, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 48, 163, 14, 11, 3, 14, 29, 43, 48, 251
INVAR-8, Run: 063, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 36, 15, 16, 13, 3, 16, 33, 49, 36, 115
INVAR-8, Run: 064, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0, 22, 28, 20, 102, 14, 8, 5, 14, 28, 42, 34, 124
INVAR-8, Run: 065, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 38, 97, 15, 10, 5, 15, 31, 46, 38, 191
INVAR-8, Run: 066, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 45, 65, 17, 9, 7, 17, 34, 51, 62, 81
INVAR-8, Run: 067, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 48, 65, 15, 9, 6, 15, 31, 46, 48, 159
INVAR-8, Run: 068, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 58, 130, 17, 11, 5, 17, 34, 51, 75, 146
INVAR-8, Run: 069, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 55, 186, 17, 9, 7, 17, 34, 51, 72, 202
INVAR-8, Run: 070, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 29, 59, 16, 9, 7, 16, 33, 49, 29, 159
INVAR-8, Run: 071, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 30, 120, 17, 9, 7, 17, 34, 51, 47, 136
INVAR-8, Run: 072, F, 107, 0, 129, 1, 0, 1, 0, 19, 0, 0, 1, 11, 39, 66, 137, 19, 11, 8, 19, 39, 58, 66, 255
INVAR-8, Run: 073, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 20, 75, 17, 11, 5, 17, 34, 51, 37, 91
INVAR-8, Run: 074, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 72, 128, 17, 12, 5, 17, 35, 52, 72, 234
INVAR-8, Run: 075, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 50, 226, 15, 9, 6, 15, 31, 46, 50, 320
INVAR-8, Run: 076, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 40, 80, 16, 7, 9, 16, 33, 49, 40, 180
INVAR-8, Run: 077, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 41, 97, 17, 6, 10, 17, 34, 51, 58, 113
INVAR-8, Run: 078, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0, 22, 28, 19, 96, 14, 10, 3, 14, 28, 42, 33, 118
INVAR-8, Run: 079, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0, 22, 28, 20, 71, 14, 8, 5, 14, 28, 42, 34, 93
INVAR-8, Run: 080, F, 67, 0, 109, 1, 0, 1, 0, 14, 0, 0, 1, 21, 29, 47, 76, 14, 12, 2, 14, 29, 43, 47, 164
INVAR-8, Run: 081, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 27, 108, 15, 10, 5, 15, 31, 46, 27, 202
INVAR-8, Run: 082, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 40, 145, 17, 9, 8, 17, 35, 52, 40, 251
INVAR-8, Run: 083, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0, 22, 28, 30, 102, 14, 6, 7, 14, 28, 42, 44, 124
INVAR-8, Run: 084, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 19, 63, 15, 10, 4, 15, 30, 45, 34, 83
INVAR-8, Run: 085, F, 83, 0, 117, 1, 0, 1, 0, 16, 0, 0, 1, 17, 33, 52, 137, 16, 7, 9, 16, 33, 49, 52, 237
INVAR-8, Run: 086, F, 0, 0, 49, 0, 0, 0, 17, 0, 1, 86, 0, 16, 34, 47, 154, 17, 10, 6, 17, 34, 51, 64, 170
INVAR-8, Run: 087, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 18, 77, 15, 10, 5, 15, 31, 46, 18, 171
INVAR-8, Run: 088, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 85, 247, 15, 7, 8, 15, 31, 46, 85, 341
INVAR-8, Run: 089, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 58, 211, 15, 10, 5, 15, 31, 46, 58, 305
INVAR-8, Run: 090, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 39, 136, 16, 11, 4, 16, 32, 48, 55, 154
INVAR-8, Run: 091, F, 0, 0, 55, 0, 0, 0, 15, 0, 1, 70, 0, 20, 30, 26, 94, 15, 6, 8, 15, 30, 45, 41, 114
INVAR-8, Run: 092, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 68, 129, 17, 13, 4, 17, 35, 52, 68, 235
INVAR-8, Run: 093, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 65, 105, 17, 12, 5, 17, 35, 52, 65, 211
INVAR-8, Run: 094, F, 0, 0, 52, 0, 0, 0, 16, 0, 1, 78, 0, 18, 32, 29, 192, 16, 14, 1, 16, 32, 48, 45, 210
INVAR-8, Run: 095, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 77, 188, 17, 12, 5, 17, 35, 52, 77, 294
INVAR-8, Run: 096, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 44, 99, 15, 12, 3, 15, 31, 46, 44, 193
INVAR-8, Run: 097, F, 91, 0, 121, 1, 0, 1, 0, 17, 0, 0, 1, 15, 35, 37, 107, 17, 13, 4, 17, 35, 52, 37, 213
INVAR-8, Run: 098, F, 0, 0, 40, 0, 0, 0, 20, 0, 1, 110, 0, 10, 40, 59, 181, 20, 15, 4, 20, 40, 60, 79, 191
INVAR-8, Run: 099, F, 0, 0, 58, 0, 0, 0, 14, 0, 1, 62, 0, 22, 28, 30, 65, 14, 10, 3, 14, 28, 42, 44, 87
INVAR-8, Run: 100, F, 75, 0, 113, 1, 0, 1, 0, 15, 0, 0, 1, 19, 31, 48, 89, 15, 11, 4, 15, 31, 46, 48, 183
INVAR-9, Run: 001, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 108, 361, 32, 21, 10, 32, 64, 96, 140, 397
INVAR-9, Run: 002, F, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1, 31, 69, 168, 573, 34, 25, 9, 34, 69, 103, 168, 781
INVAR-9, Run: 003, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 122, 327, 31, 19, 12, 31, 63, 94, 122, 517
INVAR-9, Run: 004, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1, 43, 57, 102, 238, 28, 19, 9, 28, 57, 85, 102, 410
INVAR-9, Run: 005, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0, 34, 66, 142, 567, 33, 22, 10, 33, 66, 99, 175, 601
INVAR-9, Run: 006, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1, 43, 57, 47, 107, 28, 23, 5, 28, 57, 85, 47, 279
INVAR-9, Run: 007, F, 0, 0, 119, 0, 0, 0, 27, 0, 1, 116, 0, 46, 54, 95, 200, 27, 18, 8, 27, 54, 81, 122, 246
INVAR-9, Run: 008, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 140, 470, 32, 21, 10, 32, 64, 96, 172, 506
INVAR-9, Run: 009, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0, 42, 58, 62, 249, 29, 21, 7, 29, 58, 87, 91, 291
INVAR-9, Run: 010, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 68, 126, 32, 22, 9, 32, 64, 96, 100, 162
INVAR-9, Run: 011, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 121, 254, 32, 21, 11, 32, 65, 97, 121, 450
INVAR-9, Run: 012, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0, 42, 58, 115, 357, 29, 20, 8, 29, 58, 87, 144, 399
INVAR-9, Run: 013, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 119, 200, 30, 19, 11, 30, 61, 91, 119, 384
INVAR-9, Run: 014, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 140, 430, 30, 19, 11, 30, 61, 91, 140, 614
INVAR-9, Run: 015, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 75, 98, 33, 25, 8, 33, 67, 100, 75, 300
INVAR-9, Run: 016, F, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1, 29, 71, 166, 289, 35, 21, 14, 35, 71, 106, 166, 503
INVAR-9, Run: 017, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 87, 219, 31, 21, 9, 31, 62, 93, 118, 257
INVAR-9, Run: 018, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 145, 344, 33, 21, 12, 33, 67, 100, 145, 546
INVAR-9, Run: 019, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 124, 359, 29, 19, 10, 29, 59, 88, 124, 537
INVAR-9, Run: 020, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 80, 205, 30, 18, 11, 30, 60, 90, 110, 245
INVAR-9, Run: 021, F, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1, 31, 69, 167, 317, 34, 17, 17, 34, 69, 103, 167, 525
INVAR-9, Run: 022, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1, 43, 57, 106, 266, 28, 23, 5, 28, 57, 85, 106, 438
INVAR-9, Run: 023, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 142, 387, 33, 25, 8, 33, 67, 100, 142, 589
INVAR-9, Run: 024, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 162, 454, 31, 21, 9, 31, 62, 93, 193, 492
INVAR-9, Run: 025, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 186, 408, 31, 15, 16, 31, 63, 94, 186, 598
INVAR-9, Run: 026, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 113, 188, 31, 21, 10, 31, 63, 94, 113, 378
INVAR-9, Run: 027, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 121, 157, 31, 20, 11, 31, 63, 94, 121, 347
INVAR-9, Run: 028, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 138, 408, 30, 17, 13, 30, 61, 91, 138, 592
INVAR-9, Run: 029, F, 0, 0, 116, 0, 0, 0, 28, 0, 1, 124, 0, 44, 56, 61, 175, 28, 15, 12, 28, 56, 84, 89, 219
INVAR-9, Run: 030, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1, 43, 57, 104, 256, 28, 15, 13, 28, 57, 85, 104, 428
INVAR-9, Run: 031, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 100, 396, 32, 16, 15, 32, 64, 96, 132, 432
INVAR-9, Run: 032, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 127, 371, 32, 18, 14, 32, 65, 97, 127, 567
INVAR-9, Run: 033, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 155, 339, 33, 20, 13, 33, 67, 100, 155, 541
INVAR-9, Run: 034, F, 209, 0, 255, 1, 0, 1, 0, 38, 0, 0, 1, 23, 77, 236, 647, 38, 23, 15, 38, 77, 115, 236, 879
INVAR-9, Run: 035, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 111, 334, 32, 19, 12, 32, 64, 96, 143, 370
INVAR-9, Run: 036, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 132, 361, 33, 22, 11, 33, 67, 100, 132, 563
INVAR-9, Run: 037, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 68, 211, 30, 20, 9, 30, 60, 90, 98, 251
INVAR-9, Run: 038, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 110, 317, 30, 17, 12, 30, 60, 90, 140, 357
INVAR-9, Run: 039, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 99, 336, 32, 21, 10, 32, 64, 96, 131, 372
INVAR-9, Run: 040, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 62, 199, 30, 17, 12, 30, 60, 90, 92, 239
INVAR-9, Run: 041, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 83, 396, 30, 19, 10, 30, 60, 90, 113, 436
INVAR-9, Run: 042, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 115, 179, 32, 22, 10, 32, 65, 97, 115, 375
INVAR-9, Run: 043, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0, 42, 58, 102, 264, 29, 21, 7, 29, 58, 87, 131, 306
INVAR-9, Run: 044, F, 0, 0, 95, 0, 0, 0, 35, 0, 1, 180, 0, 30, 70, 108, 326, 35, 14, 20, 35, 70, 105, 143, 356
INVAR-9, Run: 045, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 103, 239, 32, 23, 9, 32, 65, 97, 103, 435
INVAR-9, Run: 046, F, 153, 0, 227, 1, 0, 1, 0, 31, 0, 0, 1, 37, 63, 132, 292, 31, 22, 9, 31, 63, 94, 132, 482
INVAR-9, Run: 047, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 84, 248, 32, 17, 14, 32, 64, 96, 116, 284
INVAR-9, Run: 048, F, 0, 0, 116, 0, 0, 0, 28, 0, 1, 124, 0, 44, 56, 90, 282, 28, 13, 14, 28, 56, 84, 118, 326
INVAR-9, Run: 049, F, 0, 0, 116, 0, 0, 0, 28, 0, 1, 124, 0, 44, 56, 58, 115, 28, 16, 11, 28, 56, 84, 86, 159
INVAR-9, Run: 050, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 115, 272, 29, 17, 12, 29, 59, 88, 115, 450
INVAR-9, Run: 051, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 161, 472, 33, 16, 17, 33, 67, 100, 161, 674
INVAR-9, Run: 052, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 144, 517, 32, 19, 12, 32, 64, 96, 176, 553
INVAR-9, Run: 053, F, 0, 0, 98, 0, 0, 0, 34, 0, 1, 172, 0, 32, 68, 122, 289, 34, 23, 10, 34, 68, 102, 156, 321
INVAR-9, Run: 054, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 116, 291, 30, 16, 13, 30, 60, 90, 146, 331
INVAR-9, Run: 055, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 154, 420, 33, 23, 10, 33, 67, 100, 154, 622
INVAR-9, Run: 056, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 125, 366, 33, 18, 15, 33, 67, 100, 125, 568
INVAR-9, Run: 057, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 132, 322, 30, 11, 19, 30, 61, 91, 132, 506
INVAR-9, Run: 058, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 108, 347, 32, 19, 12, 32, 64, 96, 140, 383
INVAR-9, Run: 059, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 59, 175, 30, 19, 10, 30, 60, 90, 89, 215
INVAR-9, Run: 060, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0, 34, 66, 92, 223, 33, 16, 16, 33, 66, 99, 125, 257
INVAR-9, Run: 061, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0, 42, 58, 92, 260, 29, 23, 5, 29, 58, 87, 121, 302
INVAR-9, Run: 062, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 104, 282, 30, 16, 13, 30, 60, 90, 134, 322
INVAR-9, Run: 063, F, 0, 0, 113, 0, 0, 0, 29, 0, 1, 132, 0, 42, 58, 95, 417, 29, 20, 8, 29, 58, 87, 124, 459
INVAR-9, Run: 064, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 111, 326, 29, 17, 12, 29, 59, 88, 111, 504
INVAR-9, Run: 065, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 152, 445, 30, 19, 11, 30, 61, 91, 152, 629
INVAR-9, Run: 066, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 146, 399, 30, 23, 7, 30, 61, 91, 146, 583
INVAR-9, Run: 067, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 84, 349, 31, 17, 13, 31, 62, 93, 115, 387
INVAR-9, Run: 068, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 164, 324, 32, 19, 12, 32, 64, 96, 196, 360
INVAR-9, Run: 069, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 112, 198, 32, 22, 10, 32, 65, 97, 112, 394
INVAR-9, Run: 070, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 106, 240, 30, 23, 7, 30, 61, 91, 106, 424
INVAR-9, Run: 071, F, 0, 0, 101, 0, 0, 0, 33, 0, 1, 164, 0, 34, 66, 104, 198, 33, 16, 16, 33, 66, 99, 137, 232
INVAR-9, Run: 072, F, 0, 0, 119, 0, 0, 0, 27, 0, 1, 116, 0, 46, 54, 61, 216, 27, 19, 7, 27, 54, 81, 88, 262
INVAR-9, Run: 073, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 89, 222, 32, 23, 9, 32, 65, 97, 89, 418
INVAR-9, Run: 074, F, 0, 0, 95, 0, 0, 0, 35, 0, 1, 180, 0, 30, 70, 129, 282, 35, 21, 13, 35, 70, 105, 164, 312
INVAR-9, Run: 075, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 265, 1277, 32, 18, 14, 32, 65, 97, 265, 1473
INVAR-9, Run: 076, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 64, 189, 29, 21, 8, 29, 59, 88, 64, 367
INVAR-9, Run: 077, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 70, 207, 31, 14, 16, 31, 62, 93, 101, 245
INVAR-9, Run: 078, F, 177, 0, 239, 1, 0, 1, 0, 34, 0, 0, 1, 31, 69, 183, 433, 34, 25, 9, 34, 69, 103, 183, 641
INVAR-9, Run: 079, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1, 43, 57, 96, 142, 28, 22, 6, 28, 57, 85, 96, 314
INVAR-9, Run: 080, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 147, 516, 32, 20, 12, 32, 65, 97, 147, 712
INVAR-9, Run: 081, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 78, 270, 29, 16, 13, 29, 59, 88, 78, 448
INVAR-9, Run: 082, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 113, 198, 31, 17, 13, 31, 62, 93, 144, 236
INVAR-9, Run: 083, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 126, 266, 32, 20, 11, 32, 64, 96, 158, 302
INVAR-9, Run: 084, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 159, 386, 33, 24, 9, 33, 67, 100, 159, 588
INVAR-9, Run: 085, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 97, 336, 31, 24, 6, 31, 62, 93, 128, 374
