Input Number, Run_Number, Result@ 100, PO, A, H, X1, M, CE, Y, D, CO, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 079, P, 0, 199, 0, 0, 0, 0, 113, 56, 113, 0, 0, 12, 100, 288, 1124, 44, 31, 13, 56, 100, 150, 288, 1237
INVAR-9, Run: 080, P, 0, 265, 0, 0, 0, 0, 45, 55, 45, 0, 0, 10, 100, 287, 1021, 45, 34, 11, 55, 100, 150, 287, 1066
INVAR-9, Run: 081, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 238, 1608, 43, 28, 14, 57, 100, 150, 295, 1608
INVAR-9, Run: 082, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 241, 1677, 45, 36, 8, 55, 100, 150, 296, 1677
INVAR-9, Run: 083, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0, 16, 100, 253, 1350, 42, 21, 20, 58, 100, 150, 311, 1350
INVAR-9, Run: 084, P, 0, 196, 0, 0, 0, 0, 126, 61, 126, 0, 0, 22, 100, 261, 1529, 39, 27, 12, 61, 100, 150, 261, 1655
INVAR-9, Run: 085, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0, 8, 100, 304, 1327, 46, 27, 18, 54, 100, 150, 358, 1327
INVAR-9, Run: 086, P, 0, 159, 0, 0, 0, 0, 153, 56, 153, 0, 0, 12, 100, 286, 1181, 44, 28, 16, 56, 100, 150, 286, 1334
INVAR-9, Run: 087, P, 0, 249, 0, 0, 0, 0, 65, 57, 65, 0, 0, 14, 100, 287, 1484, 43, 28, 15, 57, 100, 150, 287, 1549
INVAR-9, Run: 088, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 304, 1285, 45, 27, 17, 55, 100, 150, 359, 1285
INVAR-9, Run: 089, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 286, 1876, 44, 30, 13, 56, 100, 150, 342, 1876
INVAR-9, Run: 090, P, 0, 320, 0, 0, 0, 60, 60, 0, 0, 1, 0, 20, 100, 148, 1440, 40, 33, 6, 60, 100, 150, 208, 1440
INVAR-9, Run: 091, P, 0, 37, 0, 0, 0, 0, 277, 57, 277, 0, 0, 14, 100, 385, 2017, 43, 29, 14, 57, 100, 150, 385, 2294
INVAR-9, Run: 092, P, 0, 250, 0, 0, 0, 0, 62, 56, 62, 0, 0, 12, 100, 401, 1850, 44, 24, 20, 56, 100, 150, 401, 1912
INVAR-9, Run: 093, P, 0, 140, 0, 0, 0, 0, 180, 60, 180, 0, 0, 20, 100, 254, 1627, 40, 29, 11, 60, 100, 150, 254, 1807
INVAR-9, Run: 094, P, 0, 114, 0, 0, 0, 0, 198, 56, 198, 0, 0, 12, 100, 292, 1524, 44, 30, 14, 56, 100, 150, 292, 1722
INVAR-9, Run: 095, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0, 18, 100, 311, 1275, 41, 27, 13, 59, 100, 150, 370, 1275
INVAR-9, Run: 096, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 248, 1606, 44, 23, 20, 56, 100, 150, 304, 1606
INVAR-9, Run: 097, P, 0, 306, 0, 0, 0, 53, 53, 0, 0, 1, 0, 6, 100, 285, 1280, 47, 22, 24, 53, 100, 150, 338, 1280
INVAR-9, Run: 098, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 295, 1399, 44, 22, 21, 56, 100, 150, 351, 1399
INVAR-9, Run: 099, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 435, 1495, 44, 27, 16, 56, 100, 150, 491, 1495
INVAR-9, Run: 100, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 257, 1647, 43, 28, 14, 57, 100, 150, 314, 1647
