Input Number, Run_Number, Result@ 100, A, F, X1, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 076, P, 0, 1, 0, 0, 0, 0, 142, 0, 0, 1, 0, 16, 9, 50, 428, 8, 8, 428, 25, 11, 13, 16, 29, 50, 500, 254
INVAR-8, Run: 077, P, 0, 1, 0, 0, 0, 0, 138, 0, 0, 1, 0, 12, 13, 50, 537, 22, 22, 537, 25, 18, 6, 12, 31, 50, 384, 198
INVAR-8, Run: 078, P, 0, 1, 0, 0, 0, 0, 138, 0, 0, 1, 0, 12, 13, 50, 512, 7, 7, 512, 25, 14, 10, 12, 31, 50, 362, 187
INVAR-8, Run: 079, P, 0, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0, 17, 8, 50, 265, 9, 9, 265, 25, 19, 5, 17, 29, 50, 454, 231
INVAR-8, Run: 080, P, 0, 1, 0, 0, 0, 0, 138, 0, 0, 1, 0, 12, 13, 50, 377, 10, 10, 377, 25, 16, 8, 12, 31, 50, 500, 256
INVAR-8, Run: 081, P, 0, 1, 0, 0, 0, 0, 140, 0, 0, 1, 0, 14, 11, 50, 376, 9, 9, 376, 25, 15, 9, 14, 30, 50, 316, 163
INVAR-8, Run: 082, P, 0, 0, 0, 0, 0, 0, 138, 0, 0, 1, 0, 13, 12, 50, 581, 10, 10, 581, 25, 15, 9, 13, 31, 50, 606, 309
INVAR-8, Run: 083, P, 0, 0, 0, 0, 0, 0, 136, 0, 0, 1, 0, 11, 14, 50, 485, 24, 24, 485, 25, 17, 7, 11, 32, 50, 526, 270
INVAR-8, Run: 084, P, 0, 0, 0, 0, 0, 0, 138, 0, 2, 1, 2, 12, 12, 50, 574, 12, 10, 574, 25, 18, 6, 12, 31, 50, 706, 359
INVAR-8, Run: 085, P, 0, 1, 0, 0, 0, 0, 140, 0, 0, 1, 0, 14, 11, 50, 539, 8, 8, 539, 25, 16, 8, 14, 30, 50, 610, 310
INVAR-8, Run: 086, P, 0, 1, 0, 0, 0, 0, 140, 0, 0, 1, 0, 14, 11, 50, 459, 9, 9, 459, 25, 16, 8, 14, 30, 50, 570, 290
INVAR-8, Run: 087, P, 0, 1, 0, 0, 0, 0, 138, 0, 0, 1, 0, 12, 13, 50, 461, 23, 23, 461, 25, 17, 7, 12, 31, 50, 504, 258
INVAR-8, Run: 088, P, 0, 1, 0, 0, 0, 0, 136, 0, 0, 1, 0, 10, 15, 50, 437, 10, 10, 437, 25, 15, 9, 10, 32, 50, 378, 196
INVAR-8, Run: 089, P, 0, 1, 0, 0, 0, 0, 136, 0, 0, 1, 0, 10, 15, 50, 396, 13, 13, 396, 25, 19, 5, 10, 32, 50, 436, 225
INVAR-8, Run: 090, P, 0, 1, 0, 0, 0, 0, 138, 0, 0, 1, 0, 12, 13, 50, 425, 11, 11, 425, 25, 15, 9, 12, 31, 50, 296, 154
INVAR-8, Run: 091, P, 0, 1, 0, 0, 0, 0, 134, 0, 0, 1, 0, 8, 17, 50, 337, 3, 3, 337, 25, 19, 5, 8, 33, 50, 184, 100
INVAR-8, Run: 092, P, 0, 1, 0, 0, 0, 0, 142, 0, 0, 1, 0, 16, 9, 50, 374, 5, 5, 374, 25, 14, 10, 16, 29, 50, 470, 239
INVAR-8, Run: 093, P, 0, 0, 0, 0, 0, 0, 136, 0, 0, 1, 0, 11, 14, 50, 303, 8, 8, 303, 25, 19, 5, 11, 32, 50, 462, 238
INVAR-8, Run: 094, P, 0, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0, 15, 10, 50, 266, 17, 17, 266, 25, 10, 14, 15, 30, 50, 498, 254
INVAR-8, Run: 095, P, 0, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0, 19, 6, 50, 436, 18, 18, 436, 25, 18, 6, 19, 28, 50, 1212, 609
INVAR-8, Run: 096, P, 0, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0, 15, 10, 50, 549, 5, 5, 549, 25, 19, 5, 15, 30, 50, 680, 345
INVAR-8, Run: 097, P, 0, 1, 0, 0, 0, 0, 140, 0, 0, 1, 0, 14, 11, 50, 541, 7, 7, 541, 25, 15, 9, 14, 30, 50, 464, 237
INVAR-8, Run: 098, P, 0, 0, 0, 0, 0, 0, 136, 0, 0, 1, 0, 11, 14, 50, 692, 10, 10, 692, 25, 16, 8, 11, 32, 50, 440, 227
INVAR-8, Run: 099, P, 0, 1, 0, 0, 0, 0, 138, 0, 0, 1, 0, 12, 13, 50, 545, 14, 14, 545, 25, 15, 9, 12, 31, 50, 388, 200
INVAR-8, Run: 100, P, 0, 1, 0, 0, 0, 0, 140, 0, 2, 1, 2, 13, 11, 50, 440, 14, 12, 440, 25, 13, 11, 13, 30, 50, 386, 198
INVAR-9, Run: 001, P, 0, 0, 0, 0, 0, 0, 272, 0, 0, 1, 0, 22, 28, 100, 1338, 23, 23, 1338, 50, 28, 21, 22, 64, 100, 1400, 714
INVAR-9, Run: 002, P, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 26, 24, 100, 2077, 8, 8, 2077, 50, 29, 20, 26, 62, 100, 1694, 859
INVAR-9, Run: 003, P, 0, 0, 0, 0, 0, 0, 270, 0, 0, 1, 0, 20, 30, 100, 1970, 23, 23, 1970, 50, 32, 17, 20, 65, 100, 2502, 1266
INVAR-9, Run: 004, P, 0, 0, 0, 0, 0, 0, 280, 0, 0, 1, 0, 30, 20, 100, 1481, 27, 27, 1481, 50, 32, 17, 30, 60, 100, 2010, 1015
INVAR-9, Run: 005, P, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 25, 24, 100, 1090, 28, 26, 1090, 50, 32, 17, 25, 62, 100, 1172, 598
INVAR-9, Run: 006, P, 0, 1, 0, 0, 0, 0, 276, 0, 0, 1, 0, 25, 25, 100, 671, 17, 17, 671, 50, 25, 24, 25, 62, 100, 1392, 708
INVAR-9, Run: 007, P, 0, 0, 0, 0, 0, 0, 280, 0, 2, 1, 2, 29, 20, 100, 1394, 27, 25, 1394, 50, 36, 13, 29, 60, 100, 2128, 1074
INVAR-9, Run: 008, P, 0, 1, 0, 0, 0, 0, 276, 0, 0, 1, 0, 25, 25, 100, 1607, 27, 27, 1607, 50, 29, 20, 25, 62, 100, 1968, 996
INVAR-9, Run: 009, P, 0, 0, 0, 0, 0, 0, 274, 0, 2, 1, 2, 23, 26, 100, 1233, 17, 15, 1233, 50, 36, 13, 23, 63, 100, 4176, 2101
INVAR-9, Run: 010, P, 0, 0, 0, 0, 0, 0, 274, 0, 0, 1, 0, 24, 26, 100, 1489, 23, 23, 1489, 50, 34, 15, 24, 63, 100, 1886, 956
INVAR-9, Run: 011, P, 0, 0, 0, 0, 0, 0, 278, 0, 0, 1, 0, 28, 22, 100, 1609, 24, 24, 1609, 50, 33, 16, 28, 61, 100, 1938, 980
INVAR-9, Run: 012, P, 0, 1, 0, 0, 0, 0, 274, 0, 2, 1, 2, 22, 27, 100, 998, 31, 29, 998, 50, 30, 19, 22, 63, 100, 1004, 515
INVAR-9, Run: 013, P, 0, 0, 0, 0, 0, 0, 272, 0, 0, 1, 0, 22, 28, 100, 1605, 29, 29, 1605, 50, 30, 19, 22, 64, 100, 1688, 858
INVAR-9, Run: 014, P, 0, 1, 0, 0, 0, 0, 276, 0, 2, 1, 2, 24, 25, 100, 1279, 35, 33, 1279, 50, 27, 22, 24, 62, 100, 1170, 597
INVAR-9, Run: 015, P, 0, 0, 0, 0, 0, 0, 274, 0, 0, 1, 0, 24, 26, 100, 1961, 21, 21, 1961, 50, 33, 16, 24, 63, 100, 2870, 1448
INVAR-9, Run: 016, P, 0, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0, 32, 18, 100, 1578, 14, 14, 1578, 50, 32, 17, 32, 59, 100, 3058, 1538
INVAR-9, Run: 017, P, 0, 0, 0, 0, 0, 0, 272, 0, 0, 1, 0, 22, 28, 100, 743, 21, 21, 743, 50, 35, 14, 22, 64, 100, 1384, 706
INVAR-9, Run: 018, P, 0, 1, 0, 0, 0, 0, 274, 0, 0, 1, 0, 23, 27, 100, 1647, 16, 16, 1647, 50, 33, 16, 23, 63, 100, 1412, 719
INVAR-9, Run: 019, P, 0, 0, 0, 0, 0, 0, 278, 0, 0, 1, 0, 28, 22, 100, 1630, 19, 19, 1630, 50, 40, 9, 28, 61, 100, 1546, 784
INVAR-9, Run: 020, P, 0, 0, 0, 0, 0, 0, 274, 0, 0, 1, 0, 24, 26, 100, 1396, 24, 24, 1396, 50, 35, 14, 24, 63, 100, 1492, 759
INVAR-9, Run: 021, P, 0, 1, 0, 0, 0, 0, 272, 0, 0, 1, 0, 21, 29, 100, 2376, 31, 31, 2376, 50, 29, 20, 21, 64, 100, 2092, 1060
INVAR-9, Run: 022, P, 0, 1, 0, 0, 0, 0, 276, 0, 2, 1, 2, 24, 25, 100, 1012, 17, 15, 1012, 50, 30, 19, 24, 62, 100, 1854, 939
INVAR-9, Run: 023, P, 0, 0, 0, 0, 0, 0, 274, 0, 0, 1, 0, 24, 26, 100, 1167, 20, 20, 1167, 50, 36, 13, 24, 63, 100, 798, 412
INVAR-9, Run: 024, P, 0, 0, 0, 0, 0, 0, 266, 0, 0, 1, 0, 16, 34, 100, 1394, 23, 23, 1394, 50, 32, 17, 16, 67, 100, 1492, 763
INVAR-9, Run: 025, P, 0, 0, 0, 0, 0, 0, 274, 0, 0, 1, 0, 24, 26, 100, 1254, 25, 25, 1254, 50, 31, 18, 24, 63, 100, 1208, 617
INVAR-9, Run: 026, P, 0, 0, 0, 0, 0, 0, 272, 0, 2, 1, 2, 21, 28, 100, 1356, 24, 22, 1356, 50, 33, 16, 21, 64, 100, 1670, 849
INVAR-9, Run: 027, P, 0, 0, 0, 0, 0, 0, 278, 0, 0, 1, 0, 28, 22, 100, 1204, 21, 21, 1204, 50, 29, 20, 28, 61, 100, 1922, 972
INVAR-9, Run: 028, P, 0, 1, 0, 0, 0, 0, 282, 0, 0, 1, 0, 31, 19, 100, 1626, 22, 22, 1626, 50, 36, 13, 31, 59, 100, 1316, 667
INVAR-9, Run: 029, P, 0, 1, 0, 0, 0, 0, 278, 0, 0, 1, 0, 27, 23, 100, 1445, 28, 28, 1445, 50, 29, 20, 27, 61, 100, 1302, 662
INVAR-9, Run: 030, P, 0, 1, 0, 0, 0, 0, 272, 0, 0, 1, 0, 21, 29, 100, 1449, 30, 30, 1449, 50, 25, 24, 21, 64, 100, 1352, 690
INVAR-9, Run: 031, P, 0, 0, 0, 0, 0, 0, 270, 0, 0, 1, 0, 20, 30, 100, 1176, 12, 12, 1176, 50, 33, 16, 20, 65, 100, 1386, 708
INVAR-9, Run: 032, P, 0, 1, 0, 0, 0, 0, 272, 0, 0, 1, 0, 21, 29, 100, 1383, 27, 27, 1383, 50, 32, 17, 21, 64, 100, 1536, 782
INVAR-9, Run: 033, P, 0, 0, 0, 0, 0, 0, 278, 0, 0, 1, 0, 28, 22, 100, 1365, 32, 32, 1365, 50, 33, 16, 28, 61, 100, 2486, 1254
INVAR-9, Run: 034, P, 0, 0, 0, 0, 0, 0, 272, 0, 0, 1, 0, 22, 28, 100, 1465, 18, 18, 1465, 50, 34, 15, 22, 64, 100, 1812, 920
INVAR-9, Run: 035, P, 0, 0, 0, 0, 0, 0, 278, 0, 0, 1, 0, 28, 22, 100, 1392, 34, 34, 1392, 50, 37, 12, 28, 61, 100, 1788, 905
INVAR-9, Run: 036, P, 0, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0, 32, 18, 100, 1778, 24, 24, 1778, 50, 35, 14, 32, 59, 100, 2170, 1094
INVAR-9, Run: 037, P, 0, 0, 0, 0, 0, 0, 270, 0, 0, 1, 0, 20, 30, 100, 1461, 12, 12, 1461, 50, 36, 13, 20, 65, 100, 1420, 725
INVAR-9, Run: 038, P, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 26, 24, 100, 1206, 25, 25, 1206, 50, 30, 19, 26, 62, 100, 1990, 1007
INVAR-9, Run: 039, P, 0, 1, 0, 0, 0, 0, 278, 0, 0, 1, 0, 27, 23, 100, 1240, 22, 22, 1240, 50, 29, 20, 27, 61, 100, 1366, 694
INVAR-9, Run: 040, P, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 25, 24, 100, 1359, 16, 14, 1359, 50, 35, 14, 25, 62, 100, 2936, 1480
INVAR-9, Run: 041, P, 0, 1, 0, 0, 0, 0, 276, 0, 0, 1, 0, 25, 25, 100, 1708, 23, 23, 1708, 50, 27, 22, 25, 62, 100, 1408, 716
INVAR-9, Run: 042, P, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 26, 24, 100, 1393, 23, 23, 1393, 50, 27, 22, 26, 62, 100, 2134, 1079
INVAR-9, Run: 043, P, 0, 1, 0, 0, 0, 0, 274, 0, 0, 1, 0, 23, 27, 100, 1624, 28, 28, 1624, 50, 33, 16, 23, 63, 100, 2072, 1049
INVAR-9, Run: 044, P, 0, 1, 0, 0, 0, 0, 272, 0, 0, 1, 0, 21, 29, 100, 1096, 32, 32, 1096, 50, 26, 23, 21, 64, 100, 2214, 1121
INVAR-9, Run: 045, P, 0, 1, 0, 0, 0, 0, 270, 0, 0, 1, 0, 19, 31, 100, 1592, 34, 34, 1592, 50, 32, 17, 19, 65, 100, 1234, 632
INVAR-9, Run: 046, P, 0, 0, 0, 0, 0, 0, 274, 0, 2, 1, 2, 23, 26, 100, 1650, 21, 19, 1650, 50, 35, 14, 23, 63, 100, 1766, 896
INVAR-9, Run: 047, P, 0, 0, 0, 0, 0, 0, 278, 0, 2, 1, 2, 27, 22, 100, 2054, 19, 17, 2054, 50, 34, 15, 27, 61, 100, 2332, 1177
INVAR-9, Run: 048, P, 0, 0, 0, 0, 0, 0, 272, 0, 2, 1, 2, 21, 28, 100, 986, 28, 26, 986, 50, 28, 21, 21, 64, 100, 2620, 1324
INVAR-9, Run: 049, P, 0, 1, 0, 0, 0, 0, 280, 0, 0, 1, 0, 29, 21, 100, 1258, 35, 35, 1258, 50, 27, 22, 29, 60, 100, 1568, 794
INVAR-9, Run: 050, P, 0, 0, 0, 0, 0, 0, 272, 0, 0, 1, 0, 22, 28, 100, 1034, 25, 25, 1034, 50, 28, 21, 22, 64, 100, 2402, 1215
INVAR-9, Run: 051, P, 0, 1, 0, 0, 0, 0, 274, 0, 0, 1, 0, 23, 27, 100, 1338, 27, 27, 1338, 50, 27, 22, 23, 63, 100, 1064, 545
INVAR-9, Run: 052, P, 0, 0, 0, 0, 0, 0, 278, 0, 0, 1, 0, 28, 22, 100, 1335, 23, 23, 1335, 50, 27, 22, 28, 61, 100, 1390, 706
INVAR-9, Run: 053, P, 0, 1, 0, 0, 0, 0, 274, 0, 0, 1, 0, 23, 27, 100, 923, 25, 25, 923, 50, 25, 24, 23, 63, 100, 1728, 877
INVAR-9, Run: 054, P, 0, 1, 0, 0, 0, 0, 278, 0, 0, 1, 0, 27, 23, 100, 1569, 24, 24, 1569, 50, 27, 22, 27, 61, 100, 1622, 822
INVAR-9, Run: 055, P, 0, 1, 0, 0, 0, 0, 274, 0, 2, 1, 2, 22, 27, 100, 1273, 40, 38, 1273, 50, 28, 21, 22, 63, 100, 1510, 768
INVAR-9, Run: 056, P, 0, 0, 0, 0, 0, 0, 272, 0, 0, 1, 0, 22, 28, 100, 1610, 24, 24, 1610, 50, 27, 22, 22, 64, 100, 1550, 789
INVAR-9, Run: 057, P, 0, 1, 0, 0, 0, 0, 278, 0, 0, 1, 0, 27, 23, 100, 1385, 19, 19, 1385, 50, 38, 11, 27, 61, 100, 1916, 969
INVAR-9, Run: 058, P, 0, 1, 0, 0, 0, 0, 280, 0, 0, 1, 0, 29, 21, 100, 1405, 22, 22, 1405, 50, 28, 21, 29, 60, 100, 1260, 640
INVAR-9, Run: 059, P, 0, 1, 0, 0, 0, 0, 278, 0, 0, 1, 0, 27, 23, 100, 1371, 23, 23, 1371, 50, 37, 12, 27, 61, 100, 1978, 1000
INVAR-9, Run: 060, P, 0, 1, 0, 0, 0, 0, 278, 0, 2, 1, 2, 26, 23, 100, 2052, 24, 22, 2052, 50, 31, 18, 26, 61, 100, 2184, 1103
INVAR-9, Run: 061, P, 0, 0, 0, 0, 0, 0, 280, 0, 0, 1, 0, 30, 20, 100, 964, 22, 22, 964, 50, 38, 11, 30, 60, 100, 1366, 693
INVAR-9, Run: 062, P, 0, 1, 0, 0, 0, 0, 276, 0, 0, 1, 0, 25, 25, 100, 1678, 23, 23, 1678, 50, 39, 10, 25, 62, 100, 1202, 613
INVAR-9, Run: 063, P, 0, 1, 0, 0, 0, 0, 286, 0, 0, 1, 0, 35, 15, 100, 1658, 23, 23, 1658, 50, 32, 17, 35, 57, 100, 1196, 605
INVAR-9, Run: 064, P, 0, 1, 0, 0, 0, 0, 278, 0, 0, 1, 0, 27, 23, 100, 1705, 21, 21, 1705, 50, 30, 19, 27, 61, 100, 1472, 747
INVAR-9, Run: 065, P, 0, 0, 0, 0, 0, 0, 274, 0, 0, 1, 0, 24, 26, 100, 2176, 25, 25, 2176, 50, 34, 15, 24, 63, 100, 1830, 928
INVAR-9, Run: 066, P, 0, 1, 0, 0, 0, 0, 270, 0, 0, 1, 0, 19, 31, 100, 1651, 20, 20, 1651, 50, 29, 20, 19, 65, 100, 1532, 781
INVAR-9, Run: 067, P, 0, 0, 0, 0, 0, 0, 278, 0, 0, 1, 0, 28, 22, 100, 1861, 23, 23, 1861, 50, 38, 11, 28, 61, 100, 1250, 636
INVAR-9, Run: 068, P, 0, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0, 32, 18, 100, 2138, 35, 35, 2138, 50, 36, 13, 32, 59, 100, 2966, 1492
INVAR-9, Run: 069, P, 0, 1, 0, 0, 0, 0, 270, 0, 0, 1, 0, 19, 31, 100, 1510, 28, 28, 1510, 50, 30, 19, 19, 65, 100, 1802, 916
INVAR-9, Run: 070, P, 0, 1, 0, 0, 0, 0, 274, 0, 0, 1, 0, 23, 27, 100, 2124, 18, 18, 2124, 50, 34, 15, 23, 63, 100, 2560, 1293
INVAR-9, Run: 071, P, 0, 0, 0, 0, 0, 0, 280, 0, 0, 1, 0, 30, 20, 100, 1455, 26, 26, 1455, 50, 28, 21, 30, 60, 100, 732, 376
INVAR-9, Run: 072, P, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 26, 24, 100, 1368, 27, 27, 1368, 50, 30, 19, 26, 62, 100, 2232, 1128
INVAR-9, Run: 073, P, 0, 1, 0, 0, 0, 0, 274, 0, 0, 1, 0, 23, 27, 100, 1393, 12, 12, 1393, 50, 35, 14, 23, 63, 100, 1336, 681
INVAR-9, Run: 074, P, 0, 1, 0, 0, 0, 0, 276, 0, 0, 1, 0, 25, 25, 100, 1150, 15, 15, 1150, 50, 31, 18, 25, 62, 100, 1686, 855
INVAR-9, Run: 075, P, 0, 0, 0, 0, 0, 0, 272, 0, 0, 1, 0, 22, 28, 100, 1500, 16, 16, 1500, 50, 33, 16, 22, 64, 100, 1388, 708
INVAR-9, Run: 076, P, 0, 0, 0, 0, 0, 0, 278, 0, 2, 1, 2, 27, 22, 100, 1293, 28, 26, 1293, 50, 32, 17, 27, 61, 100, 3580, 1801
INVAR-9, Run: 077, P, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 26, 24, 100, 1661, 26, 26, 1661, 50, 32, 17, 26, 62, 100, 1640, 832
INVAR-9, Run: 078, P, 0, 0, 0, 0, 0, 0, 274, 0, 0, 1, 0, 24, 26, 100, 1058, 16, 16, 1058, 50, 32, 17, 24, 63, 100, 1664, 845
INVAR-9, Run: 079, P, 0, 0, 0, 0, 0, 0, 276, 0, 2, 1, 2, 25, 24, 100, 1544, 30, 28, 1544, 50, 26, 23, 25, 62, 100, 1234, 629
INVAR-9, Run: 080, P, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 26, 24, 100, 1377, 19, 19, 1377, 50, 28, 21, 26, 62, 100, 1702, 863
INVAR-9, Run: 081, P, 0, 1, 0, 0, 0, 0, 282, 0, 0, 1, 0, 31, 19, 100, 1597, 18, 18, 1597, 50, 28, 21, 31, 59, 100, 950, 484
INVAR-9, Run: 082, P, 0, 0, 0, 0, 0, 0, 274, 0, 0, 1, 0, 24, 26, 100, 1527, 33, 33, 1527, 50, 37, 12, 24, 63, 100, 2202, 1114
INVAR-9, Run: 083, P, 0, 0, 0, 0, 0, 0, 272, 0, 2, 1, 2, 21, 28, 100, 1191, 23, 21, 1191, 50, 28, 21, 21, 64, 100, 1820, 924
INVAR-9, Run: 084, P, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 26, 24, 100, 1914, 27, 27, 1914, 50, 32, 17, 26, 62, 100, 1326, 675
INVAR-9, Run: 085, P, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 26, 24, 100, 1639, 27, 27, 1639, 50, 29, 20, 26, 62, 100, 1534, 779
INVAR-9, Run: 086, P, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 26, 24, 100, 1659, 24, 24, 1659, 50, 35, 14, 26, 62, 100, 1652, 838
INVAR-9, Run: 087, P, 0, 0, 0, 0, 0, 0, 276, 0, 0, 1, 0, 26, 24, 100, 1503, 15, 15, 1503, 50, 30, 19, 26, 62, 100, 1872, 948
INVAR-9, Run: 088, P, 0, 1, 0, 0, 0, 0, 274, 0, 0, 1, 0, 23, 27, 100, 1501, 19, 19, 1501, 50, 34, 15, 23, 63, 100, 916, 471
INVAR-9, Run: 089, P, 0, 1, 0, 0, 0, 0, 278, 0, 0, 1, 0, 27, 23, 100, 1659, 27, 27, 1659, 50, 34, 15, 27, 61, 100, 1330, 676
INVAR-9, Run: 090, P, 0, 0, 0, 0, 0, 0, 274, 0, 0, 1, 0, 24, 26, 100, 1900, 32, 32, 1900, 50, 30, 19, 24, 63, 100, 2058, 1042
INVAR-9, Run: 091, P, 0, 1, 0, 0, 0, 0, 276, 0, 0, 1, 0, 25, 25, 100, 1408, 15, 15, 1408, 50, 30, 19, 25, 62, 100, 946, 485
INVAR-9, Run: 092, P, 0, 1, 0, 0, 0, 0, 282, 0, 0, 1, 0, 31, 19, 100, 1774, 16, 16, 1774, 50, 36, 13, 31, 59, 100, 1460, 739
INVAR-9, Run: 093, P, 0, 1, 0, 0, 0, 0, 278, 0, 0, 1, 0, 27, 23, 100, 1371, 23, 23, 1371, 50, 31, 18, 27, 61, 100, 1238, 630
INVAR-9, Run: 094, P, 0, 1, 0, 0, 0, 0, 276, 0, 0, 1, 0, 25, 25, 100, 1763, 22, 22, 1763, 50, 31, 18, 25, 62, 100, 2186, 1105
INVAR-9, Run: 095, P, 0, 0, 0, 0, 0, 0, 274, 0, 0, 1, 0, 24, 26, 100, 1628, 22, 22, 1628, 50, 34, 15, 24, 63, 100, 2856, 1441
INVAR-9, Run: 096, P, 0, 1, 0, 0, 0, 0, 274, 0, 0, 1, 0, 23, 27, 100, 1411, 37, 37, 1411, 50, 39, 10, 23, 63, 100, 1896, 961
INVAR-9, Run: 097, P, 0, 0, 0, 0, 0, 0, 272, 0, 0, 1, 0, 22, 28, 100, 1243, 19, 19, 1243, 50, 30, 19, 22, 64, 100, 1428, 728
INVAR-9, Run: 098, P, 0, 1, 0, 0, 0, 0, 284, 0, 0, 1, 0, 33, 17, 100, 1401, 16, 16, 1401, 50, 35, 14, 33, 58, 100, 1058, 537
INVAR-9, Run: 099, P, 0, 0, 0, 0, 0, 0, 270, 0, 0, 1, 0, 20, 30, 100, 1199, 32, 32, 1199, 50, 28, 21, 20, 65, 100, 2142, 1086
INVAR-9, Run: 100, P, 0, 1, 0, 0, 0, 0, 272, 0, 0, 1, 0, 21, 29, 100, 1088, 10, 10, 1088, 50, 32, 17, 21, 64, 100, 1274, 651
