Input Number, Run_Number, Result@ 100, CE, B, PE, X1, H, M, PO, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 011, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 101, 762, 25, 18, 31, 25, 50, 87, 126, 762
INVAR-8, Run: 012, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 60, 670, 25, 19, 30, 25, 50, 87, 85, 670
INVAR-8, Run: 013, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 69, 697, 25, 15, 34, 25, 50, 87, 94, 697
INVAR-8, Run: 014, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 75, 393, 25, 16, 33, 25, 50, 87, 100, 393
INVAR-8, Run: 015, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 77, 473, 25, 20, 29, 25, 50, 87, 102, 473
INVAR-8, Run: 016, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 76, 495, 25, 10, 39, 25, 50, 87, 101, 495
INVAR-8, Run: 017, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 127, 893, 25, 17, 32, 25, 50, 87, 152, 893
INVAR-8, Run: 018, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 68, 454, 25, 22, 27, 25, 50, 87, 93, 454
INVAR-8, Run: 019, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 64, 460, 25, 17, 32, 25, 50, 87, 89, 460
INVAR-8, Run: 020, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 98, 606, 25, 18, 31, 25, 50, 87, 123, 606
INVAR-8, Run: 021, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 72, 704, 25, 18, 31, 25, 50, 87, 97, 704
INVAR-8, Run: 022, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 68, 439, 25, 18, 31, 25, 50, 87, 93, 439
INVAR-8, Run: 023, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 74, 405, 25, 16, 33, 25, 50, 87, 99, 405
INVAR-8, Run: 024, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 54, 523, 25, 17, 32, 25, 50, 87, 79, 523
INVAR-8, Run: 025, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 100, 363, 25, 15, 34, 25, 50, 87, 125, 363
INVAR-8, Run: 026, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 86, 651, 25, 17, 32, 25, 50, 87, 111, 651
INVAR-8, Run: 027, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 78, 802, 25, 18, 31, 25, 50, 87, 103, 802
INVAR-8, Run: 028, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 112, 631, 25, 18, 31, 25, 50, 87, 137, 631
INVAR-8, Run: 029, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 77, 490, 25, 17, 32, 25, 50, 87, 102, 490
INVAR-8, Run: 030, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 102, 526, 25, 16, 33, 25, 50, 87, 127, 526
INVAR-8, Run: 031, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 83, 639, 25, 19, 30, 25, 50, 87, 108, 639
INVAR-8, Run: 032, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 90, 727, 25, 23, 26, 25, 50, 87, 115, 727
INVAR-8, Run: 033, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 106, 478, 25, 17, 32, 25, 50, 87, 131, 478
INVAR-8, Run: 034, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 88, 860, 25, 23, 26, 25, 50, 87, 113, 860
INVAR-8, Run: 035, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 83, 625, 25, 17, 32, 25, 50, 87, 108, 625
INVAR-8, Run: 036, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 95, 587, 25, 17, 32, 25, 50, 87, 120, 587
INVAR-8, Run: 037, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 100, 495, 25, 19, 30, 25, 50, 87, 125, 495
INVAR-8, Run: 038, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 86, 526, 25, 20, 29, 25, 50, 87, 111, 526
INVAR-8, Run: 039, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 119, 673, 25, 13, 36, 25, 50, 87, 144, 673
INVAR-8, Run: 040, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 106, 649, 25, 17, 32, 25, 50, 87, 131, 649
INVAR-8, Run: 041, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 55, 349, 25, 20, 29, 25, 50, 87, 80, 349
INVAR-8, Run: 042, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 114, 779, 25, 20, 29, 25, 50, 87, 139, 779
INVAR-8, Run: 043, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 109, 576, 25, 17, 32, 25, 50, 87, 134, 576
INVAR-8, Run: 044, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 65, 479, 25, 14, 35, 25, 50, 87, 90, 479
INVAR-8, Run: 045, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 91, 611, 25, 25, 24, 25, 50, 87, 116, 611
INVAR-8, Run: 046, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 68, 389, 25, 15, 34, 25, 50, 87, 93, 389
INVAR-8, Run: 047, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 65, 728, 25, 21, 28, 25, 50, 87, 90, 728
INVAR-8, Run: 048, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 106, 814, 25, 18, 31, 25, 50, 87, 131, 814
INVAR-8, Run: 049, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 79, 603, 25, 17, 32, 25, 50, 87, 104, 603
INVAR-8, Run: 050, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 99, 544, 25, 15, 34, 25, 50, 87, 124, 544
INVAR-8, Run: 051, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 78, 504, 25, 21, 28, 25, 50, 87, 103, 504
INVAR-8, Run: 052, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 98, 586, 25, 17, 32, 25, 50, 87, 123, 586
INVAR-8, Run: 053, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 141, 829, 25, 16, 33, 25, 50, 87, 166, 829
INVAR-8, Run: 054, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 114, 394, 25, 22, 27, 25, 50, 87, 139, 394
INVAR-8, Run: 055, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 100, 745, 25, 18, 31, 25, 50, 87, 125, 745
INVAR-8, Run: 056, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 104, 734, 25, 20, 29, 25, 50, 87, 129, 734
INVAR-8, Run: 057, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 82, 600, 25, 18, 31, 25, 50, 87, 107, 600
INVAR-8, Run: 058, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 90, 510, 25, 21, 28, 25, 50, 87, 115, 510
INVAR-8, Run: 059, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 77, 370, 25, 18, 31, 25, 50, 87, 102, 370
INVAR-8, Run: 060, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 82, 633, 25, 18, 31, 25, 50, 87, 107, 633
INVAR-8, Run: 061, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 70, 378, 25, 11, 38, 25, 50, 87, 95, 378
INVAR-8, Run: 062, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 83, 310, 25, 18, 31, 25, 50, 87, 108, 310
INVAR-8, Run: 063, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 154, 465, 25, 17, 32, 25, 50, 87, 179, 465
INVAR-8, Run: 064, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 110, 613, 25, 16, 33, 25, 50, 87, 135, 613
INVAR-8, Run: 065, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 74, 701, 25, 17, 32, 25, 50, 87, 99, 701
INVAR-8, Run: 066, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 71, 435, 25, 16, 33, 25, 50, 87, 96, 435
INVAR-8, Run: 067, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 137, 816, 25, 20, 29, 25, 50, 87, 162, 816
INVAR-8, Run: 068, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 96, 441, 25, 13, 36, 25, 50, 87, 121, 441
INVAR-8, Run: 069, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 86, 367, 25, 20, 29, 25, 50, 87, 111, 367
INVAR-8, Run: 070, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 56, 394, 25, 17, 32, 25, 50, 87, 81, 394
INVAR-8, Run: 071, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 59, 396, 25, 15, 34, 25, 50, 87, 84, 396
INVAR-8, Run: 072, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 79, 602, 25, 18, 31, 25, 50, 87, 104, 602
INVAR-8, Run: 073, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 100, 750, 25, 13, 36, 25, 50, 87, 125, 750
INVAR-8, Run: 074, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 118, 646, 25, 23, 26, 25, 50, 87, 143, 646
INVAR-8, Run: 075, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 80, 606, 25, 18, 31, 25, 50, 87, 105, 606
INVAR-8, Run: 076, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 73, 457, 25, 14, 35, 25, 50, 87, 98, 457
INVAR-8, Run: 077, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 66, 383, 25, 13, 36, 25, 50, 87, 91, 383
INVAR-8, Run: 078, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 112, 843, 25, 21, 28, 25, 50, 87, 137, 843
INVAR-8, Run: 079, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 87, 609, 25, 20, 29, 25, 50, 87, 112, 609
INVAR-8, Run: 080, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 67, 431, 25, 16, 33, 25, 50, 87, 92, 431
INVAR-8, Run: 081, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 132, 817, 25, 18, 31, 25, 50, 87, 157, 817
INVAR-8, Run: 082, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 115, 748, 25, 21, 28, 25, 50, 87, 140, 748
INVAR-8, Run: 083, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 85, 607, 25, 16, 33, 25, 50, 87, 110, 607
INVAR-8, Run: 084, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 108, 614, 25, 16, 33, 25, 50, 87, 133, 614
INVAR-8, Run: 085, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 90, 373, 25, 19, 30, 25, 50, 87, 115, 373
INVAR-8, Run: 086, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 82, 392, 25, 20, 29, 25, 50, 87, 107, 392
INVAR-8, Run: 087, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 72, 513, 25, 14, 35, 25, 50, 87, 97, 513
INVAR-8, Run: 088, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 126, 905, 25, 20, 29, 25, 50, 87, 151, 905
INVAR-8, Run: 089, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 76, 389, 25, 19, 30, 25, 50, 87, 101, 389
INVAR-8, Run: 090, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 98, 586, 25, 20, 29, 25, 50, 87, 123, 586
INVAR-8, Run: 091, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 107, 811, 25, 20, 29, 25, 50, 87, 132, 811
INVAR-8, Run: 092, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 83, 387, 25, 15, 34, 25, 50, 87, 108, 387
INVAR-8, Run: 093, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 103, 688, 25, 19, 30, 25, 50, 87, 128, 688
INVAR-8, Run: 094, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 39, 285, 25, 20, 29, 25, 50, 87, 64, 285
INVAR-8, Run: 095, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 108, 505, 25, 18, 31, 25, 50, 87, 133, 505
INVAR-8, Run: 096, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 64, 340, 25, 16, 33, 25, 50, 87, 89, 340
INVAR-8, Run: 097, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 110, 436, 25, 16, 33, 25, 50, 87, 135, 436
INVAR-8, Run: 098, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 86, 461, 25, 21, 28, 25, 50, 87, 111, 461
INVAR-8, Run: 099, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 103, 553, 25, 22, 27, 25, 50, 87, 128, 553
INVAR-8, Run: 100, P, 0, 1, 1, 0, 0, 0, 0, 25, 0, 0, 126, 25, 50, 95, 758, 25, 21, 28, 25, 50, 87, 120, 758
INVAR-9, Run: 001, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 291, 1364, 50, 32, 67, 50, 100, 175, 341, 1364
INVAR-9, Run: 002, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 279, 1953, 50, 34, 65, 50, 100, 175, 329, 1953
INVAR-9, Run: 003, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 360, 956, 50, 25, 74, 50, 100, 175, 410, 956
INVAR-9, Run: 004, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 287, 1778, 50, 45, 54, 50, 100, 175, 337, 1778
INVAR-9, Run: 005, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 312, 1788, 50, 45, 54, 50, 100, 175, 362, 1788
INVAR-9, Run: 006, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 368, 2390, 50, 35, 64, 50, 100, 175, 418, 2390
INVAR-9, Run: 007, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 283, 1634, 50, 33, 66, 50, 100, 175, 333, 1634
INVAR-9, Run: 008, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 328, 1688, 50, 39, 60, 50, 100, 175, 378, 1688
INVAR-9, Run: 009, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 331, 1850, 50, 30, 69, 50, 100, 175, 381, 1850
INVAR-9, Run: 010, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 368, 2039, 50, 33, 66, 50, 100, 175, 418, 2039
INVAR-9, Run: 011, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 292, 1725, 50, 36, 63, 50, 100, 175, 342, 1725
INVAR-9, Run: 012, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 327, 2538, 50, 35, 64, 50, 100, 175, 377, 2538
INVAR-9, Run: 013, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 335, 1947, 50, 37, 62, 50, 100, 175, 385, 1947
INVAR-9, Run: 014, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 308, 1775, 50, 32, 67, 50, 100, 175, 358, 1775
INVAR-9, Run: 015, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 352, 2359, 50, 36, 63, 50, 100, 175, 402, 2359
INVAR-9, Run: 016, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 298, 2102, 50, 35, 64, 50, 100, 175, 348, 2102
INVAR-9, Run: 017, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 294, 1390, 50, 36, 63, 50, 100, 175, 344, 1390
INVAR-9, Run: 018, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 281, 1859, 50, 42, 57, 50, 100, 175, 331, 1859
INVAR-9, Run: 019, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 301, 1361, 50, 25, 74, 50, 100, 175, 351, 1361
INVAR-9, Run: 020, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 290, 1785, 50, 39, 60, 50, 100, 175, 340, 1785
INVAR-9, Run: 021, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 351, 2547, 50, 43, 56, 50, 100, 175, 401, 2547
INVAR-9, Run: 022, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 455, 2351, 50, 30, 69, 50, 100, 175, 505, 2351
INVAR-9, Run: 023, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 264, 1904, 50, 40, 59, 50, 100, 175, 314, 1904
INVAR-9, Run: 024, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 307, 1302, 50, 31, 68, 50, 100, 175, 357, 1302
INVAR-9, Run: 025, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 301, 1131, 50, 29, 70, 50, 100, 175, 351, 1131
INVAR-9, Run: 026, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 376, 1986, 50, 27, 72, 50, 100, 175, 426, 1986
INVAR-9, Run: 027, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 360, 2103, 50, 36, 63, 50, 100, 175, 410, 2103
INVAR-9, Run: 028, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 373, 1929, 50, 33, 66, 50, 100, 175, 423, 1929
INVAR-9, Run: 029, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 314, 1750, 50, 38, 61, 50, 100, 175, 364, 1750
INVAR-9, Run: 030, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 335, 1873, 50, 42, 57, 50, 100, 175, 385, 1873
INVAR-9, Run: 031, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 184, 1666, 50, 42, 57, 50, 100, 175, 234, 1666
INVAR-9, Run: 032, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 377, 1953, 50, 39, 60, 50, 100, 175, 427, 1953
INVAR-9, Run: 033, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 452, 2304, 50, 30, 69, 50, 100, 175, 502, 2304
INVAR-9, Run: 034, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 231, 1341, 50, 33, 66, 50, 100, 175, 281, 1341
INVAR-9, Run: 035, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 324, 1691, 50, 35, 64, 50, 100, 175, 374, 1691
INVAR-9, Run: 036, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 271, 1261, 50, 39, 60, 50, 100, 175, 321, 1261
INVAR-9, Run: 037, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 288, 1626, 50, 33, 66, 50, 100, 175, 338, 1626
INVAR-9, Run: 038, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 363, 1659, 50, 31, 68, 50, 100, 175, 413, 1659
INVAR-9, Run: 039, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 394, 1642, 50, 36, 63, 50, 100, 175, 444, 1642
INVAR-9, Run: 040, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 455, 2178, 50, 41, 58, 50, 100, 175, 505, 2178
INVAR-9, Run: 041, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 247, 1515, 50, 35, 64, 50, 100, 175, 297, 1515
INVAR-9, Run: 042, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 348, 1916, 50, 32, 67, 50, 100, 175, 398, 1916
INVAR-9, Run: 043, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 297, 1867, 50, 31, 68, 50, 100, 175, 347, 1867
INVAR-9, Run: 044, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 362, 1972, 50, 38, 61, 50, 100, 175, 412, 1972
INVAR-9, Run: 045, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 326, 1717, 50, 36, 63, 50, 100, 175, 376, 1717
INVAR-9, Run: 046, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 279, 1621, 50, 31, 68, 50, 100, 175, 329, 1621
INVAR-9, Run: 047, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 253, 1468, 50, 32, 67, 50, 100, 175, 303, 1468
INVAR-9, Run: 048, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 320, 1872, 50, 30, 69, 50, 100, 175, 370, 1872
INVAR-9, Run: 049, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 270, 1847, 50, 36, 63, 50, 100, 175, 320, 1847
INVAR-9, Run: 050, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 315, 1470, 50, 34, 65, 50, 100, 175, 365, 1470
INVAR-9, Run: 051, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 325, 1810, 50, 33, 66, 50, 100, 175, 375, 1810
INVAR-9, Run: 052, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 294, 1608, 50, 33, 66, 50, 100, 175, 344, 1608
INVAR-9, Run: 053, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 347, 2185, 50, 37, 62, 50, 100, 175, 397, 2185
INVAR-9, Run: 054, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 402, 1865, 50, 33, 66, 50, 100, 175, 452, 1865
INVAR-9, Run: 055, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 395, 1596, 50, 28, 71, 50, 100, 175, 445, 1596
INVAR-9, Run: 056, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 288, 2060, 50, 40, 59, 50, 100, 175, 338, 2060
INVAR-9, Run: 057, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 297, 1431, 50, 31, 68, 50, 100, 175, 347, 1431
INVAR-9, Run: 058, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 275, 1374, 50, 25, 74, 50, 100, 175, 325, 1374
INVAR-9, Run: 059, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 290, 1568, 50, 37, 62, 50, 100, 175, 340, 1568
INVAR-9, Run: 060, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 230, 1080, 50, 30, 69, 50, 100, 175, 280, 1080
INVAR-9, Run: 061, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 231, 1591, 50, 35, 64, 50, 100, 175, 281, 1591
INVAR-9, Run: 062, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 310, 1870, 50, 35, 64, 50, 100, 175, 360, 1870
INVAR-9, Run: 063, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 313, 1759, 50, 27, 72, 50, 100, 175, 363, 1759
INVAR-9, Run: 064, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 342, 2560, 50, 43, 56, 50, 100, 175, 392, 2560
INVAR-9, Run: 065, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 372, 1839, 50, 34, 65, 50, 100, 175, 422, 1839
INVAR-9, Run: 066, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 264, 1690, 50, 35, 64, 50, 100, 175, 314, 1690
INVAR-9, Run: 067, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 311, 1416, 50, 36, 63, 50, 100, 175, 361, 1416
INVAR-9, Run: 068, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 356, 1670, 50, 47, 52, 50, 100, 175, 406, 1670
INVAR-9, Run: 069, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 272, 2180, 50, 40, 59, 50, 100, 175, 322, 2180
INVAR-9, Run: 070, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 350, 1855, 50, 36, 63, 50, 100, 175, 400, 1855
INVAR-9, Run: 071, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 335, 2270, 50, 38, 61, 50, 100, 175, 385, 2270
INVAR-9, Run: 072, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 249, 1918, 50, 34, 65, 50, 100, 175, 299, 1918
INVAR-9, Run: 073, P, 0, 0, 1, 0, 0, 0, 0, 50, 0, 0, 250, 50, 100, 310, 1714, 50, 43, 56, 50, 100, 175, 360, 1714
