Input Number, Run_Number, Result@ 100, U, X1, X2, Reaction2, Reaction3, Reaction4
INVAR-74, Run: 056, P, 0, 0, 126, 59, 100, 159
INVAR-74, Run: 057, P, 0, 0, 126, 77, 100, 177
INVAR-74, Run: 058, P, 0, 0, 126, 60, 100, 160
INVAR-74, Run: 059, P, 0, 0, 126, 62, 100, 162
INVAR-74, Run: 060, P, 0, 0, 126, 62, 100, 162
INVAR-74, Run: 061, P, 0, 0, 126, 81, 100, 181
INVAR-74, Run: 062, P, 0, 0, 126, 105, 100, 205
INVAR-74, Run: 063, P, 0, 0, 126, 61, 100, 161
INVAR-74, Run: 064, P, 0, 0, 126, 81, 100, 181
INVAR-74, Run: 065, P, 0, 0, 126, 101, 100, 201
INVAR-74, Run: 066, P, 0, 0, 126, 59, 100, 159
INVAR-74, Run: 067, P, 0, 0, 126, 64, 100, 164
INVAR-74, Run: 068, P, 0, 0, 126, 60, 100, 160
INVAR-74, Run: 069, P, 0, 0, 126, 74, 100, 174
INVAR-74, Run: 070, P, 0, 0, 126, 72, 100, 172
INVAR-74, Run: 071, P, 0, 0, 126, 50, 100, 150
INVAR-74, Run: 072, P, 0, 0, 126, 67, 100, 167
INVAR-74, Run: 073, P, 0, 0, 126, 63, 100, 163
INVAR-74, Run: 074, P, 0, 0, 126, 69, 100, 169
INVAR-74, Run: 075, P, 0, 0, 126, 83, 100, 183
INVAR-74, Run: 076, P, 0, 0, 126, 55, 100, 155
INVAR-74, Run: 077, P, 0, 0, 126, 97, 100, 197
INVAR-74, Run: 078, P, 0, 0, 126, 77, 100, 177
INVAR-74, Run: 079, P, 0, 0, 126, 70, 100, 170
INVAR-74, Run: 080, P, 0, 0, 126, 64, 100, 164
INVAR-74, Run: 081, P, 0, 0, 126, 77, 100, 177
INVAR-74, Run: 082, P, 0, 0, 126, 67, 100, 167
INVAR-74, Run: 083, P, 0, 0, 126, 79, 100, 179
INVAR-74, Run: 084, P, 0, 0, 126, 65, 100, 165
INVAR-74, Run: 085, P, 0, 0, 126, 83, 100, 183
INVAR-74, Run: 086, P, 0, 0, 126, 50, 100, 150
INVAR-74, Run: 087, P, 0, 0, 126, 65, 100, 165
INVAR-74, Run: 088, P, 0, 0, 126, 64, 100, 164
INVAR-74, Run: 089, P, 0, 0, 126, 56, 100, 156
INVAR-74, Run: 090, P, 0, 0, 126, 68, 100, 168
INVAR-74, Run: 091, P, 0, 0, 126, 81, 100, 181
INVAR-74, Run: 092, P, 0, 0, 126, 50, 100, 150
INVAR-74, Run: 093, P, 0, 0, 126, 86, 100, 186
INVAR-74, Run: 094, P, 0, 0, 126, 76, 100, 176
INVAR-74, Run: 095, P, 0, 0, 126, 70, 100, 170
INVAR-74, Run: 096, P, 0, 0, 126, 54, 100, 154
INVAR-74, Run: 097, P, 0, 0, 126, 33, 100, 133
INVAR-74, Run: 098, P, 0, 0, 126, 56, 100, 156
INVAR-74, Run: 099, P, 0, 0, 126, 64, 100, 164
INVAR-74, Run: 100, P, 0, 0, 126, 59, 100, 159
INVAR-75, Run: 001, P, 0, 0, 218, 269, 200, 469
INVAR-75, Run: 002, P, 0, 0, 218, 316, 200, 516
INVAR-75, Run: 003, P, 0, 0, 218, 191, 200, 391
INVAR-75, Run: 004, P, 0, 0, 218, 311, 200, 511
INVAR-75, Run: 005, P, 0, 0, 218, 243, 200, 443
INVAR-75, Run: 006, P, 0, 0, 218, 286, 200, 486
INVAR-75, Run: 007, P, 0, 0, 218, 222, 200, 422
INVAR-75, Run: 008, P, 0, 0, 218, 257, 200, 457
INVAR-75, Run: 009, P, 0, 0, 218, 275, 200, 475
INVAR-75, Run: 010, P, 0, 0, 218, 272, 200, 472
INVAR-75, Run: 011, P, 0, 0, 218, 291, 200, 491
INVAR-75, Run: 012, P, 0, 0, 218, 311, 200, 511
INVAR-75, Run: 013, P, 0, 0, 218, 231, 200, 431
INVAR-75, Run: 014, P, 0, 0, 218, 260, 200, 460
INVAR-75, Run: 015, P, 0, 0, 218, 223, 200, 423
INVAR-75, Run: 016, P, 0, 0, 218, 266, 200, 466
INVAR-75, Run: 017, P, 0, 0, 218, 206, 200, 406
INVAR-75, Run: 018, P, 0, 0, 218, 314, 200, 514
INVAR-75, Run: 019, P, 0, 0, 218, 286, 200, 486
INVAR-75, Run: 020, P, 0, 0, 218, 274, 200, 474
INVAR-75, Run: 021, P, 0, 0, 218, 288, 200, 488
INVAR-75, Run: 022, P, 0, 0, 218, 232, 200, 432
INVAR-75, Run: 023, P, 0, 0, 218, 299, 200, 499
INVAR-75, Run: 024, P, 0, 0, 218, 295, 200, 495
INVAR-75, Run: 025, P, 0, 0, 218, 270, 200, 470
INVAR-75, Run: 026, P, 0, 0, 218, 195, 200, 395
INVAR-75, Run: 027, P, 0, 0, 218, 269, 200, 469
INVAR-75, Run: 028, P, 0, 0, 218, 242, 200, 442
INVAR-75, Run: 029, P, 0, 0, 218, 272, 200, 472
INVAR-75, Run: 030, P, 0, 0, 218, 211, 200, 411
INVAR-75, Run: 031, P, 0, 0, 218, 227, 200, 427
INVAR-75, Run: 032, P, 0, 0, 218, 246, 200, 446
INVAR-75, Run: 033, P, 0, 0, 218, 258, 200, 458
INVAR-75, Run: 034, P, 0, 0, 218, 272, 200, 472
INVAR-75, Run: 035, P, 0, 0, 218, 259, 200, 459
INVAR-75, Run: 036, P, 0, 0, 218, 316, 200, 516
INVAR-75, Run: 037, P, 0, 0, 218, 253, 200, 453
INVAR-75, Run: 038, P, 0, 0, 218, 244, 200, 444
INVAR-75, Run: 039, P, 0, 0, 218, 271, 200, 471
INVAR-75, Run: 040, P, 0, 0, 218, 194, 200, 394
INVAR-75, Run: 041, P, 0, 0, 218, 319, 200, 519
INVAR-75, Run: 042, P, 0, 0, 218, 238, 200, 438
INVAR-75, Run: 043, P, 0, 0, 218, 318, 200, 518
INVAR-75, Run: 044, P, 0, 0, 218, 266, 200, 466
INVAR-75, Run: 045, P, 0, 0, 218, 273, 200, 473
INVAR-75, Run: 046, P, 0, 0, 218, 266, 200, 466
INVAR-75, Run: 047, P, 0, 0, 218, 307, 200, 507
INVAR-75, Run: 048, P, 0, 0, 218, 320, 200, 520
INVAR-75, Run: 049, P, 0, 0, 218, 297, 200, 497
INVAR-75, Run: 050, P, 0, 0, 218, 284, 200, 484
INVAR-75, Run: 051, P, 0, 0, 218, 300, 200, 500
INVAR-75, Run: 052, P, 0, 0, 218, 285, 200, 485
INVAR-75, Run: 053, P, 0, 0, 218, 243, 200, 443
INVAR-75, Run: 054, P, 0, 0, 218, 172, 200, 372
INVAR-75, Run: 055, P, 0, 0, 218, 316, 200, 516
INVAR-75, Run: 056, P, 0, 0, 218, 269, 200, 469
INVAR-75, Run: 057, P, 0, 0, 218, 329, 200, 529
INVAR-75, Run: 058, P, 0, 0, 218, 264, 200, 464
INVAR-75, Run: 059, P, 0, 0, 218, 281, 200, 481
INVAR-75, Run: 060, P, 0, 0, 218, 270, 200, 470
INVAR-75, Run: 061, P, 0, 0, 218, 260, 200, 460
INVAR-75, Run: 062, P, 0, 0, 218, 311, 200, 511
INVAR-75, Run: 063, P, 0, 0, 218, 241, 200, 441
INVAR-75, Run: 064, P, 0, 0, 218, 250, 200, 450
INVAR-75, Run: 065, P, 0, 0, 218, 211, 200, 411
INVAR-75, Run: 066, P, 0, 0, 218, 266, 200, 466
INVAR-75, Run: 067, P, 0, 0, 218, 270, 200, 470
INVAR-75, Run: 068, P, 0, 0, 218, 258, 200, 458
INVAR-75, Run: 069, P, 0, 0, 218, 291, 200, 491
INVAR-75, Run: 070, P, 0, 0, 218, 286, 200, 486
INVAR-75, Run: 071, P, 0, 0, 218, 258, 200, 458
INVAR-75, Run: 072, P, 0, 0, 218, 250, 200, 450
INVAR-75, Run: 073, P, 0, 0, 218, 232, 200, 432
INVAR-75, Run: 074, P, 0, 0, 218, 303, 200, 503
INVAR-75, Run: 075, P, 0, 0, 218, 271, 200, 471
INVAR-75, Run: 076, P, 0, 0, 218, 356, 200, 556
INVAR-75, Run: 077, P, 0, 0, 218, 235, 200, 435
INVAR-75, Run: 078, P, 0, 0, 218, 272, 200, 472
INVAR-75, Run: 079, P, 0, 0, 218, 271, 200, 471
INVAR-75, Run: 080, P, 0, 0, 218, 246, 200, 446
INVAR-75, Run: 081, P, 0, 0, 218, 415, 200, 615
INVAR-75, Run: 082, P, 0, 0, 218, 257, 200, 457
INVAR-75, Run: 083, P, 0, 0, 218, 334, 200, 534
INVAR-75, Run: 084, P, 0, 0, 218, 270, 200, 470
INVAR-75, Run: 085, P, 0, 0, 218, 365, 200, 565
INVAR-75, Run: 086, P, 0, 0, 218, 201, 200, 401
INVAR-75, Run: 087, P, 0, 0, 218, 213, 200, 413
INVAR-75, Run: 088, P, 0, 0, 218, 239, 200, 439
INVAR-75, Run: 089, P, 0, 0, 218, 247, 200, 447
INVAR-75, Run: 090, P, 0, 0, 218, 368, 200, 568
INVAR-75, Run: 091, P, 0, 0, 218, 185, 200, 385
INVAR-75, Run: 092, P, 0, 0, 218, 283, 200, 483
INVAR-75, Run: 093, P, 0, 0, 218, 248, 200, 448
INVAR-75, Run: 094, P, 0, 0, 218, 265, 200, 465
INVAR-75, Run: 095, P, 0, 0, 218, 289, 200, 489
INVAR-75, Run: 096, P, 0, 0, 218, 331, 200, 531
INVAR-75, Run: 097, P, 0, 0, 218, 269, 200, 469
INVAR-75, Run: 098, P, 0, 0, 218, 243, 200, 443
INVAR-75, Run: 099, P, 0, 0, 218, 182, 200, 382
INVAR-75, Run: 100, P, 0, 0, 218, 299, 200, 499
INVAR-76, Run: 001, P, 0, 0, 61, 27, 50, 77
INVAR-76, Run: 002, P, 0, 0, 61, 75, 50, 125
INVAR-76, Run: 003, P, 0, 0, 61, 31, 50, 81
INVAR-76, Run: 004, P, 0, 0, 61, 37, 50, 87
INVAR-76, Run: 005, P, 0, 0, 61, 36, 50, 86
INVAR-76, Run: 006, P, 0, 0, 61, 41, 50, 91
INVAR-76, Run: 007, P, 0, 0, 61, 50, 50, 100
INVAR-76, Run: 008, P, 0, 0, 61, 44, 50, 94
INVAR-76, Run: 009, P, 0, 0, 61, 39, 50, 89
INVAR-76, Run: 010, P, 0, 0, 61, 35, 50, 85
INVAR-76, Run: 011, P, 0, 0, 61, 38, 50, 88
INVAR-76, Run: 012, P, 0, 0, 61, 33, 50, 83
INVAR-76, Run: 013, P, 0, 0, 61, 32, 50, 82
INVAR-76, Run: 014, P, 0, 0, 61, 41, 50, 91
INVAR-76, Run: 015, P, 0, 0, 61, 39, 50, 89
INVAR-76, Run: 016, P, 0, 0, 61, 54, 50, 104
INVAR-76, Run: 017, P, 0, 0, 61, 40, 50, 90
INVAR-76, Run: 018, P, 0, 0, 61, 35, 50, 85
INVAR-76, Run: 019, P, 0, 0, 61, 33, 50, 83
INVAR-76, Run: 020, P, 0, 0, 61, 40, 50, 90
INVAR-76, Run: 021, P, 0, 0, 61, 51, 50, 101
INVAR-76, Run: 022, P, 0, 0, 61, 47, 50, 97
INVAR-76, Run: 023, P, 0, 0, 61, 39, 50, 89
INVAR-76, Run: 024, P, 0, 0, 61, 31, 50, 81
INVAR-76, Run: 025, P, 0, 0, 61, 46, 50, 96
INVAR-76, Run: 026, P, 0, 0, 61, 27, 50, 77
INVAR-76, Run: 027, P, 0, 0, 61, 23, 50, 73
INVAR-76, Run: 028, P, 0, 0, 61, 34, 50, 84
INVAR-76, Run: 029, P, 0, 0, 61, 47, 50, 97
INVAR-76, Run: 030, P, 0, 0, 61, 29, 50, 79
INVAR-76, Run: 031, P, 0, 0, 61, 34, 50, 84
INVAR-76, Run: 032, P, 0, 0, 61, 35, 50, 85
INVAR-76, Run: 033, P, 0, 0, 61, 52, 50, 102
INVAR-76, Run: 034, P, 0, 0, 61, 24, 50, 74
INVAR-76, Run: 035, P, 0, 0, 61, 44, 50, 94
INVAR-76, Run: 036, P, 0, 0, 61, 42, 50, 92
INVAR-76, Run: 037, P, 0, 0, 61, 55, 50, 105
INVAR-76, Run: 038, P, 0, 0, 61, 22, 50, 72
INVAR-76, Run: 039, P, 0, 0, 61, 49, 50, 99
INVAR-76, Run: 040, P, 0, 0, 61, 24, 50, 74
INVAR-76, Run: 041, P, 0, 0, 61, 31, 50, 81
INVAR-76, Run: 042, P, 0, 0, 61, 50, 50, 100
INVAR-76, Run: 043, P, 0, 0, 61, 24, 50, 74
INVAR-76, Run: 044, P, 0, 0, 61, 53, 50, 103
INVAR-76, Run: 045, P, 0, 0, 61, 39, 50, 89
INVAR-76, Run: 046, P, 0, 0, 61, 37, 50, 87
INVAR-76, Run: 047, P, 0, 0, 61, 36, 50, 86
INVAR-76, Run: 048, P, 0, 0, 61, 54, 50, 104
INVAR-76, Run: 049, P, 0, 0, 61, 59, 50, 109
INVAR-76, Run: 050, P, 0, 0, 61, 32, 50, 82
INVAR-76, Run: 051, P, 0, 0, 61, 33, 50, 83
INVAR-76, Run: 052, P, 0, 0, 61, 30, 50, 80
INVAR-76, Run: 053, P, 0, 0, 61, 38, 50, 88
INVAR-76, Run: 054, P, 0, 0, 61, 46, 50, 96
INVAR-76, Run: 055, P, 0, 0, 61, 29, 50, 79
INVAR-76, Run: 056, P, 0, 0, 61, 54, 50, 104
INVAR-76, Run: 057, P, 0, 0, 61, 32, 50, 82
INVAR-76, Run: 058, P, 0, 0, 61, 38, 50, 88
INVAR-76, Run: 059, P, 0, 0, 61, 47, 50, 97
INVAR-76, Run: 060, P, 0, 0, 61, 44, 50, 94
INVAR-76, Run: 061, P, 0, 0, 61, 65, 50, 115
INVAR-76, Run: 062, P, 0, 0, 61, 39, 50, 89
INVAR-76, Run: 063, P, 0, 0, 61, 45, 50, 95
INVAR-76, Run: 064, P, 0, 0, 61, 48, 50, 98
INVAR-76, Run: 065, P, 0, 0, 61, 25, 50, 75
INVAR-76, Run: 066, P, 0, 0, 61, 40, 50, 90
INVAR-76, Run: 067, P, 0, 0, 61, 26, 50, 76
INVAR-76, Run: 068, P, 0, 0, 61, 35, 50, 85
INVAR-76, Run: 069, P, 0, 0, 61, 26, 50, 76
INVAR-76, Run: 070, P, 0, 0, 61, 29, 50, 79
INVAR-76, Run: 071, P, 0, 0, 61, 39, 50, 89
INVAR-76, Run: 072, P, 0, 0, 61, 41, 50, 91
INVAR-76, Run: 073, P, 0, 0, 61, 30, 50, 80
INVAR-76, Run: 074, P, 0, 0, 61, 26, 50, 76
INVAR-76, Run: 075, P, 0, 0, 61, 42, 50, 92
INVAR-76, Run: 076, P, 0, 0, 61, 30, 50, 80
INVAR-76, Run: 077, P, 0, 0, 61, 29, 50, 79
INVAR-76, Run: 078, P, 0, 0, 61, 33, 50, 83
INVAR-76, Run: 079, P, 0, 0, 61, 37, 50, 87
INVAR-76, Run: 080, P, 0, 0, 61, 37, 50, 87
INVAR-76, Run: 081, P, 0, 0, 61, 42, 50, 92
INVAR-76, Run: 082, P, 0, 0, 61, 23, 50, 73
INVAR-76, Run: 083, P, 0, 0, 61, 52, 50, 102
INVAR-76, Run: 084, P, 0, 0, 61, 36, 50, 86
INVAR-76, Run: 085, P, 0, 0, 61, 33, 50, 83
INVAR-76, Run: 086, P, 0, 0, 61, 49, 50, 99
INVAR-76, Run: 087, P, 0, 0, 61, 48, 50, 98
INVAR-76, Run: 088, P, 0, 0, 61, 26, 50, 76
INVAR-76, Run: 089, P, 0, 0, 61, 48, 50, 98
INVAR-76, Run: 090, P, 0, 0, 61, 36, 50, 86
INVAR-76, Run: 091, P, 0, 0, 61, 37, 50, 87
INVAR-76, Run: 092, P, 0, 0, 61, 38, 50, 88
INVAR-76, Run: 093, P, 0, 0, 61, 39, 50, 89
INVAR-76, Run: 094, P, 0, 0, 61, 40, 50, 90
INVAR-76, Run: 095, P, 0, 0, 61, 43, 50, 93
INVAR-76, Run: 096, P, 0, 0, 61, 31, 50, 81
INVAR-76, Run: 097, P, 0, 0, 61, 29, 50, 79
INVAR-76, Run: 098, P, 0, 0, 61, 35, 50, 85
INVAR-76, Run: 099, P, 0, 0, 61, 37, 50, 87
INVAR-76, Run: 100, P, 0, 0, 61, 42, 50, 92
INVAR-77, Run: 001, P, 0, 0, 115, 104, 100, 204
INVAR-77, Run: 002, P, 0, 0, 115, 93, 100, 193
INVAR-77, Run: 003, P, 0, 0, 115, 94, 100, 194
INVAR-77, Run: 004, P, 0, 0, 115, 112, 100, 212
INVAR-77, Run: 005, P, 0, 0, 115, 105, 100, 205
INVAR-77, Run: 006, P, 0, 0, 115, 92, 100, 192
INVAR-77, Run: 007, P, 0, 0, 115, 122, 100, 222
INVAR-77, Run: 008, P, 0, 0, 115, 97, 100, 197
INVAR-77, Run: 009, P, 0, 0, 115, 68, 100, 168
INVAR-77, Run: 010, P, 0, 0, 115, 105, 100, 205
INVAR-77, Run: 011, P, 0, 0, 115, 156, 100, 256
INVAR-77, Run: 012, P, 0, 0, 115, 95, 100, 195
INVAR-77, Run: 013, P, 0, 0, 115, 90, 100, 190
INVAR-77, Run: 014, P, 0, 0, 115, 107, 100, 207
INVAR-77, Run: 015, P, 0, 0, 115, 70, 100, 170
INVAR-77, Run: 016, P, 0, 0, 115, 95, 100, 195
INVAR-77, Run: 017, P, 0, 0, 115, 70, 100, 170
INVAR-77, Run: 018, P, 0, 0, 115, 130, 100, 230
INVAR-77, Run: 019, P, 0, 0, 115, 91, 100, 191
INVAR-77, Run: 020, P, 0, 0, 115, 60, 100, 160
INVAR-77, Run: 021, P, 0, 0, 115, 90, 100, 190
INVAR-77, Run: 022, P, 0, 0, 115, 102, 100, 202
INVAR-77, Run: 023, P, 0, 0, 115, 94, 100, 194
INVAR-77, Run: 024, P, 0, 0, 115, 83, 100, 183
INVAR-77, Run: 025, P, 0, 0, 115, 99, 100, 199
INVAR-77, Run: 026, P, 0, 0, 115, 95, 100, 195
INVAR-77, Run: 027, P, 0, 0, 115, 86, 100, 186
INVAR-77, Run: 028, P, 0, 0, 115, 104, 100, 204
INVAR-77, Run: 029, P, 0, 0, 115, 81, 100, 181
INVAR-77, Run: 030, P, 0, 0, 115, 105, 100, 205
INVAR-77, Run: 031, P, 0, 0, 115, 102, 100, 202
INVAR-77, Run: 032, P, 0, 0, 115, 86, 100, 186
INVAR-77, Run: 033, P, 0, 0, 115, 118, 100, 218
INVAR-77, Run: 034, P, 0, 0, 115, 84, 100, 184
INVAR-77, Run: 035, P, 0, 0, 115, 92, 100, 192
INVAR-77, Run: 036, P, 0, 0, 115, 130, 100, 230
INVAR-77, Run: 037, P, 0, 0, 115, 123, 100, 223
INVAR-77, Run: 038, P, 0, 0, 115, 106, 100, 206
INVAR-77, Run: 039, P, 0, 0, 115, 87, 100, 187
INVAR-77, Run: 040, P, 0, 0, 115, 142, 100, 242
INVAR-77, Run: 041, P, 0, 0, 115, 103, 100, 203
INVAR-77, Run: 042, P, 0, 0, 115, 92, 100, 192
INVAR-77, Run: 043, P, 0, 0, 115, 99, 100, 199
INVAR-77, Run: 044, P, 0, 0, 115, 119, 100, 219
INVAR-77, Run: 045, P, 0, 0, 115, 93, 100, 193
INVAR-77, Run: 046, P, 0, 0, 115, 135, 100, 235
INVAR-77, Run: 047, P, 0, 0, 115, 111, 100, 211
INVAR-77, Run: 048, P, 0, 0, 115, 95, 100, 195
INVAR-77, Run: 049, P, 0, 0, 115, 102, 100, 202
INVAR-77, Run: 050, P, 0, 0, 115, 93, 100, 193
INVAR-77, Run: 051, P, 0, 0, 115, 114, 100, 214
INVAR-77, Run: 052, P, 0, 0, 115, 98, 100, 198
INVAR-77, Run: 053, P, 0, 0, 115, 99, 100, 199
INVAR-77, Run: 054, P, 0, 0, 115, 89, 100, 189
INVAR-77, Run: 055, P, 0, 0, 115, 112, 100, 212
INVAR-77, Run: 056, P, 0, 0, 115, 97, 100, 197
INVAR-77, Run: 057, P, 0, 0, 115, 100, 100, 200
INVAR-77, Run: 058, P, 0, 0, 115, 114, 100, 214
INVAR-77, Run: 059, P, 0, 0, 115, 108, 100, 208
INVAR-77, Run: 060, P, 0, 0, 115, 101, 100, 201
INVAR-77, Run: 061, P, 0, 0, 115, 97, 100, 197
INVAR-77, Run: 062, P, 0, 0, 115, 93, 100, 193
INVAR-77, Run: 063, P, 0, 0, 115, 76, 100, 176
INVAR-77, Run: 064, P, 0, 0, 115, 116, 100, 216
INVAR-77, Run: 065, P, 0, 0, 115, 73, 100, 173
INVAR-77, Run: 066, P, 0, 0, 115, 138, 100, 238
INVAR-77, Run: 067, P, 0, 0, 115, 111, 100, 211
INVAR-77, Run: 068, P, 0, 0, 115, 89, 100, 189
INVAR-77, Run: 069, P, 0, 0, 115, 111, 100, 211
INVAR-77, Run: 070, P, 0, 0, 115, 130, 100, 230
INVAR-77, Run: 071, P, 0, 0, 115, 80, 100, 180
INVAR-77, Run: 072, P, 0, 0, 115, 111, 100, 211
INVAR-77, Run: 073, P, 0, 0, 115, 92, 100, 192
INVAR-77, Run: 074, P, 0, 0, 115, 110, 100, 210
INVAR-77, Run: 075, P, 0, 0, 115, 102, 100, 202
INVAR-77, Run: 076, P, 0, 0, 115, 91, 100, 191
INVAR-77, Run: 077, P, 0, 0, 115, 84, 100, 184
INVAR-77, Run: 078, P, 0, 0, 115, 72, 100, 172
INVAR-77, Run: 079, P, 0, 0, 115, 75, 100, 175
INVAR-77, Run: 080, P, 0, 0, 115, 105, 100, 205
INVAR-77, Run: 081, P, 0, 0, 115, 99, 100, 199
INVAR-77, Run: 082, P, 0, 0, 115, 150, 100, 250
INVAR-77, Run: 083, P, 0, 0, 115, 134, 100, 234
INVAR-77, Run: 084, P, 0, 0, 115, 96, 100, 196
INVAR-77, Run: 085, P, 0, 0, 115, 102, 100, 202
INVAR-77, Run: 086, P, 0, 0, 115, 68, 100, 168
INVAR-77, Run: 087, P, 0, 0, 115, 114, 100, 214
INVAR-77, Run: 088, P, 0, 0, 115, 83, 100, 183
INVAR-77, Run: 089, P, 0, 0, 115, 124, 100, 224
INVAR-77, Run: 090, P, 0, 0, 115, 114, 100, 214
INVAR-77, Run: 091, P, 0, 0, 115, 103, 100, 203
INVAR-77, Run: 092, P, 0, 0, 115, 95, 100, 195
INVAR-77, Run: 093, P, 0, 0, 115, 128, 100, 228
INVAR-77, Run: 094, P, 0, 0, 115, 128, 100, 228
INVAR-77, Run: 095, P, 0, 0, 115, 93, 100, 193
INVAR-77, Run: 096, P, 0, 0, 115, 77, 100, 177
INVAR-77, Run: 097, P, 0, 0, 115, 104, 100, 204
INVAR-77, Run: 098, P, 0, 0, 115, 125, 100, 225
INVAR-77, Run: 099, P, 0, 0, 115, 116, 100, 216
INVAR-77, Run: 100, P, 0, 0, 115, 131, 100, 231
INVAR-78, Run: 001, P, 0, 0, 225, 227, 200, 427
INVAR-78, Run: 002, P, 0, 0, 225, 231, 200, 431
INVAR-78, Run: 003, P, 0, 0, 225, 204, 200, 404
INVAR-78, Run: 004, P, 0, 0, 225, 247, 200, 447
INVAR-78, Run: 005, P, 0, 0, 225, 228, 200, 428
INVAR-78, Run: 006, P, 0, 0, 225, 207, 200, 407
INVAR-78, Run: 007, P, 0, 0, 225, 210, 200, 410
INVAR-78, Run: 008, P, 0, 0, 225, 260, 200, 460
INVAR-78, Run: 009, P, 0, 0, 225, 211, 200, 411
INVAR-78, Run: 010, P, 0, 0, 225, 219, 200, 419
INVAR-78, Run: 011, P, 0, 0, 225, 197, 200, 397
INVAR-78, Run: 012, P, 0, 0, 225, 260, 200, 460
INVAR-78, Run: 013, P, 0, 0, 225, 220, 200, 420
INVAR-78, Run: 014, P, 0, 0, 225, 210, 200, 410
INVAR-78, Run: 015, P, 0, 0, 225, 234, 200, 434
INVAR-78, Run: 016, P, 0, 0, 225, 241, 200, 441
INVAR-78, Run: 017, P, 0, 0, 225, 211, 200, 411
INVAR-78, Run: 018, P, 0, 0, 225, 270, 200, 470
INVAR-78, Run: 019, P, 0, 0, 225, 214, 200, 414
INVAR-78, Run: 020, P, 0, 0, 225, 173, 200, 373
INVAR-78, Run: 021, P, 0, 0, 225, 222, 200, 422
INVAR-78, Run: 022, P, 0, 0, 225, 220, 200, 420
INVAR-78, Run: 023, P, 0, 0, 225, 266, 200, 466
INVAR-78, Run: 024, P, 0, 0, 225, 244, 200, 444
INVAR-78, Run: 025, P, 0, 0, 225, 287, 200, 487
INVAR-78, Run: 026, P, 0, 0, 225, 261, 200, 461
INVAR-78, Run: 027, P, 0, 0, 225, 298, 200, 498
INVAR-78, Run: 028, P, 0, 0, 225, 178, 200, 378
INVAR-78, Run: 029, P, 0, 0, 225, 204, 200, 404
INVAR-78, Run: 030, P, 0, 0, 225, 232, 200, 432
INVAR-78, Run: 031, P, 0, 0, 225, 208, 200, 408
INVAR-78, Run: 032, P, 0, 0, 225, 290, 200, 490
INVAR-78, Run: 033, P, 0, 0, 225, 225, 200, 425
INVAR-78, Run: 034, P, 0, 0, 225, 210, 200, 410
INVAR-78, Run: 035, P, 0, 0, 225, 235, 200, 435
INVAR-78, Run: 036, P, 0, 0, 225, 259, 200, 459
INVAR-78, Run: 037, P, 0, 0, 225, 219, 200, 419
INVAR-78, Run: 038, P, 0, 0, 225, 175, 200, 375
INVAR-78, Run: 039, P, 0, 0, 225, 231, 200, 431
INVAR-78, Run: 040, P, 0, 0, 225, 235, 200, 435
INVAR-78, Run: 041, P, 0, 0, 225, 238, 200, 438
INVAR-78, Run: 042, P, 0, 0, 225, 191, 200, 391
INVAR-78, Run: 043, P, 0, 0, 225, 210, 200, 410
INVAR-78, Run: 044, P, 0, 0, 225, 172, 200, 372
INVAR-78, Run: 045, P, 0, 0, 225, 202, 200, 402
INVAR-78, Run: 046, P, 0, 0, 225, 268, 200, 468
INVAR-78, Run: 047, P, 0, 0, 225, 246, 200, 446
INVAR-78, Run: 048, P, 0, 0, 225, 197, 200, 397
INVAR-78, Run: 049, P, 0, 0, 225, 231, 200, 431
INVAR-78, Run: 050, P, 0, 0, 225, 222, 200, 422
INVAR-78, Run: 051, P, 0, 0, 225, 203, 200, 403
INVAR-78, Run: 052, P, 0, 0, 225, 191, 200, 391
INVAR-78, Run: 053, P, 0, 0, 225, 170, 200, 370
INVAR-78, Run: 054, P, 0, 0, 225, 202, 200, 402
INVAR-78, Run: 055, P, 0, 0, 225, 235, 200, 435
INVAR-78, Run: 056, P, 0, 0, 225, 258, 200, 458
INVAR-78, Run: 057, P, 0, 0, 225, 200, 200, 400
INVAR-78, Run: 058, P, 0, 0, 225, 212, 200, 412
INVAR-78, Run: 059, P, 0, 0, 225, 214, 200, 414
INVAR-78, Run: 060, P, 0, 0, 225, 213, 200, 413
INVAR-78, Run: 061, P, 0, 0, 225, 203, 200, 403
INVAR-78, Run: 062, P, 0, 0, 225, 217, 200, 417
INVAR-78, Run: 063, P, 0, 0, 225, 271, 200, 471
INVAR-78, Run: 064, P, 0, 0, 225, 230, 200, 430
INVAR-78, Run: 065, P, 0, 0, 225, 228, 200, 428
INVAR-78, Run: 066, P, 0, 0, 225, 264, 200, 464
INVAR-78, Run: 067, P, 0, 0, 225, 264, 200, 464
INVAR-78, Run: 068, P, 0, 0, 225, 230, 200, 430
INVAR-78, Run: 069, P, 0, 0, 225, 162, 200, 362
INVAR-78, Run: 070, P, 0, 0, 225, 222, 200, 422
INVAR-78, Run: 071, P, 0, 0, 225, 205, 200, 405
INVAR-78, Run: 072, P, 0, 0, 225, 242, 200, 442
INVAR-78, Run: 073, P, 0, 0, 225, 243, 200, 443
INVAR-78, Run: 074, P, 0, 0, 225, 236, 200, 436
INVAR-78, Run: 075, P, 0, 0, 225, 196, 200, 396
INVAR-78, Run: 076, P, 0, 0, 225, 245, 200, 445
INVAR-78, Run: 077, P, 0, 0, 225, 205, 200, 405
