Input Number, Run_Number, Result@ 100, CO, CE, X1, A, B, C, PO, D, Y, PE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 028, F, 118, 11078, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11196, 39, 291, 22, 140, 173, 19, 13, 6, 78, 19, 39, 257, 128
INVAR-4, Run: 029, F, 118, 11238, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11356, 39, 332, 18, 136, 214, 19, 14, 5, 78, 19, 39, 233, 116
INVAR-4, Run: 030, F, 118, 10814, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 10932, 39, 315, 36, 154, 197, 19, 13, 6, 78, 19, 39, 485, 242
INVAR-4, Run: 031, F, 118, 11292, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11410, 39, 347, 25, 143, 229, 19, 16, 3, 78, 19, 39, 239, 119
INVAR-4, Run: 032, F, 118, 11448, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11566, 39, 460, 27, 145, 342, 19, 16, 3, 78, 19, 39, 289, 144
INVAR-4, Run: 033, F, 118, 11110, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11228, 39, 311, 13, 131, 193, 19, 12, 7, 78, 19, 39, 285, 142
INVAR-4, Run: 034, F, 118, 11287, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11405, 39, 296, 18, 136, 178, 19, 13, 6, 78, 19, 39, 327, 163
INVAR-4, Run: 035, F, 118, 11041, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11159, 39, 341, 25, 143, 223, 19, 13, 6, 78, 19, 39, 261, 130
INVAR-4, Run: 036, F, 118, 11114, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11232, 39, 308, 21, 139, 190, 19, 11, 8, 78, 19, 39, 295, 147
INVAR-4, Run: 037, F, 118, 11146, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11264, 39, 278, 10, 128, 160, 19, 13, 6, 78, 19, 39, 219, 109
INVAR-4, Run: 038, F, 118, 10951, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11069, 39, 391, 17, 135, 273, 19, 9, 10, 78, 19, 39, 377, 188
INVAR-4, Run: 039, F, 118, 11185, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11303, 39, 287, 12, 130, 169, 19, 14, 5, 78, 19, 39, 231, 115
INVAR-4, Run: 040, F, 118, 11380, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11498, 39, 367, 25, 143, 249, 19, 9, 10, 78, 19, 39, 265, 132
INVAR-4, Run: 041, F, 118, 11100, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11218, 39, 375, 15, 133, 257, 19, 14, 5, 78, 19, 39, 173, 86
INVAR-4, Run: 042, F, 118, 11219, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11337, 39, 337, 19, 137, 219, 19, 13, 6, 78, 19, 39, 167, 83
INVAR-4, Run: 043, F, 118, 11135, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11253, 39, 476, 29, 147, 358, 19, 9, 10, 78, 19, 39, 305, 152
INVAR-4, Run: 044, F, 118, 11017, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11135, 39, 454, 32, 150, 336, 19, 11, 8, 78, 19, 39, 319, 159
INVAR-4, Run: 045, F, 118, 11461, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11579, 39, 255, 8, 126, 137, 19, 16, 3, 78, 19, 39, 253, 126
INVAR-4, Run: 046, F, 118, 11238, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11356, 39, 295, 19, 137, 177, 19, 10, 9, 78, 19, 39, 153, 76
INVAR-4, Run: 047, F, 118, 11150, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11268, 39, 361, 17, 135, 243, 19, 15, 4, 78, 19, 39, 249, 124
INVAR-4, Run: 048, F, 118, 11231, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11349, 39, 328, 19, 137, 210, 19, 9, 10, 78, 19, 39, 201, 100
INVAR-4, Run: 049, F, 118, 11209, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11327, 39, 255, 17, 135, 137, 19, 14, 5, 78, 19, 39, 297, 148
INVAR-4, Run: 050, F, 118, 11275, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11393, 39, 344, 24, 142, 226, 19, 8, 11, 78, 19, 39, 221, 110
INVAR-4, Run: 051, F, 118, 11232, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11350, 39, 301, 10, 128, 183, 19, 11, 8, 78, 19, 39, 241, 120
INVAR-4, Run: 052, F, 118, 11255, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11373, 39, 244, 18, 136, 126, 19, 12, 7, 78, 19, 39, 235, 117
INVAR-4, Run: 053, F, 118, 11063, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11181, 39, 383, 22, 140, 265, 19, 16, 3, 78, 19, 39, 193, 96
INVAR-4, Run: 054, F, 118, 11271, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11389, 39, 352, 16, 134, 234, 19, 12, 7, 78, 19, 39, 273, 136
INVAR-4, Run: 055, F, 118, 11123, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11241, 39, 218, 15, 133, 100, 19, 9, 10, 78, 19, 39, 283, 141
INVAR-4, Run: 056, F, 118, 11161, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11279, 39, 389, 11, 129, 271, 19, 14, 5, 78, 19, 39, 201, 100
INVAR-4, Run: 057, F, 118, 11022, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11140, 39, 273, 15, 133, 155, 19, 10, 9, 78, 19, 39, 471, 235
INVAR-4, Run: 058, F, 118, 11209, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11327, 39, 320, 20, 138, 202, 19, 16, 3, 78, 19, 39, 301, 150
INVAR-4, Run: 059, F, 118, 11194, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11312, 39, 392, 26, 144, 274, 19, 10, 9, 78, 19, 39, 155, 77
INVAR-4, Run: 060, F, 118, 11226, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11344, 39, 340, 21, 139, 222, 19, 7, 12, 78, 19, 39, 127, 63
INVAR-4, Run: 061, F, 118, 11125, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11243, 39, 376, 22, 140, 258, 19, 12, 7, 78, 19, 39, 237, 118
INVAR-4, Run: 062, F, 118, 11181, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11299, 39, 305, 15, 133, 187, 19, 17, 2, 78, 19, 39, 273, 136
INVAR-4, Run: 063, F, 118, 11294, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11412, 39, 407, 23, 141, 289, 19, 13, 6, 78, 19, 39, 239, 119
INVAR-4, Run: 064, F, 118, 11116, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11234, 39, 318, 22, 140, 200, 19, 12, 7, 78, 19, 39, 209, 104
INVAR-4, Run: 065, F, 118, 11208, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11326, 39, 296, 15, 133, 178, 19, 13, 6, 78, 19, 39, 349, 174
INVAR-4, Run: 066, F, 118, 11219, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11337, 39, 328, 19, 137, 210, 19, 14, 5, 78, 19, 39, 241, 120
INVAR-4, Run: 067, F, 118, 11387, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11505, 39, 419, 25, 143, 301, 19, 17, 2, 78, 19, 39, 213, 106
INVAR-4, Run: 068, F, 118, 11062, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11180, 39, 455, 24, 142, 337, 19, 12, 7, 78, 19, 39, 371, 185
INVAR-4, Run: 069, F, 118, 11250, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11368, 39, 327, 20, 138, 209, 19, 12, 7, 78, 19, 39, 263, 131
INVAR-4, Run: 070, F, 118, 11123, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11241, 39, 284, 23, 141, 166, 19, 16, 3, 78, 19, 39, 307, 153
INVAR-4, Run: 071, F, 118, 10913, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11031, 39, 344, 20, 138, 226, 19, 13, 6, 78, 19, 39, 303, 151
INVAR-4, Run: 072, F, 118, 11272, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11390, 39, 382, 21, 139, 264, 19, 13, 6, 78, 19, 39, 95, 47
INVAR-4, Run: 073, F, 118, 10872, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 10990, 39, 349, 29, 147, 231, 19, 12, 7, 78, 19, 39, 259, 129
INVAR-4, Run: 074, F, 118, 11265, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11383, 39, 340, 22, 140, 222, 19, 12, 7, 78, 19, 39, 285, 142
INVAR-4, Run: 075, F, 118, 11228, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11346, 39, 240, 13, 131, 122, 19, 15, 4, 78, 19, 39, 251, 125
INVAR-4, Run: 076, F, 118, 11134, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11252, 39, 293, 19, 137, 175, 19, 9, 10, 78, 19, 39, 177, 88
INVAR-4, Run: 077, F, 118, 11020, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11138, 39, 306, 22, 140, 188, 19, 14, 5, 78, 19, 39, 525, 262
INVAR-4, Run: 078, F, 118, 11219, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11337, 39, 415, 10, 128, 297, 19, 16, 3, 78, 19, 39, 239, 119
INVAR-4, Run: 079, F, 118, 11226, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11344, 39, 292, 18, 136, 174, 19, 17, 2, 78, 19, 39, 363, 181
INVAR-4, Run: 080, F, 118, 11291, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11409, 39, 291, 5, 123, 173, 19, 17, 2, 78, 19, 39, 207, 103
INVAR-4, Run: 081, F, 118, 11377, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11495, 39, 397, 16, 134, 279, 19, 13, 6, 78, 19, 39, 139, 69
INVAR-4, Run: 082, F, 118, 11278, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11396, 39, 266, 11, 129, 148, 19, 10, 9, 78, 19, 39, 297, 148
INVAR-4, Run: 083, F, 118, 11285, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11403, 39, 265, 21, 139, 147, 19, 14, 5, 78, 19, 39, 129, 64
INVAR-4, Run: 084, F, 118, 11260, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11378, 39, 317, 30, 148, 199, 19, 9, 10, 78, 19, 39, 333, 166
INVAR-4, Run: 085, F, 118, 11313, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11431, 39, 318, 24, 142, 200, 19, 11, 8, 78, 19, 39, 225, 112
INVAR-4, Run: 086, F, 118, 11384, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11502, 39, 236, 17, 135, 118, 19, 14, 5, 78, 19, 39, 275, 137
INVAR-4, Run: 087, F, 118, 11134, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11252, 39, 359, 15, 133, 241, 19, 12, 7, 78, 19, 39, 223, 111
INVAR-4, Run: 088, F, 118, 11009, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11127, 39, 399, 29, 147, 281, 19, 8, 11, 78, 19, 39, 381, 190
INVAR-4, Run: 089, F, 118, 10985, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11103, 39, 270, 17, 135, 152, 19, 15, 4, 78, 19, 39, 337, 168
INVAR-4, Run: 090, F, 118, 11329, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11447, 39, 356, 33, 151, 238, 19, 8, 11, 78, 19, 39, 433, 216
INVAR-4, Run: 091, F, 118, 11203, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11321, 39, 277, 15, 133, 159, 19, 17, 2, 78, 19, 39, 213, 106
INVAR-4, Run: 092, F, 118, 11179, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11297, 39, 288, 23, 141, 170, 19, 15, 4, 78, 19, 39, 337, 168
INVAR-4, Run: 093, F, 118, 11291, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11409, 39, 254, 12, 130, 136, 19, 12, 7, 78, 19, 39, 141, 70
INVAR-4, Run: 094, F, 118, 11183, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11301, 39, 311, 20, 138, 193, 19, 13, 6, 78, 19, 39, 285, 142
INVAR-4, Run: 095, F, 118, 11343, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11461, 39, 281, 22, 140, 163, 19, 12, 7, 78, 19, 39, 257, 128
INVAR-4, Run: 096, F, 118, 11338, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11456, 39, 342, 19, 137, 224, 19, 15, 4, 78, 19, 39, 261, 130
INVAR-4, Run: 097, F, 118, 11102, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11220, 39, 245, 12, 130, 127, 19, 12, 7, 78, 19, 39, 131, 65
INVAR-4, Run: 098, F, 118, 11187, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11305, 39, 433, 23, 141, 315, 19, 12, 7, 78, 19, 39, 237, 118
INVAR-4, Run: 099, F, 118, 11270, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11388, 39, 396, 16, 134, 278, 19, 15, 4, 78, 19, 39, 327, 163
INVAR-4, Run: 100, F, 118, 11291, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11409, 39, 365, 13, 131, 247, 19, 12, 7, 78, 19, 39, 315, 157
INVAR-5, Run: 001, F, 160, 15348, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15508, 53, 506, 17, 177, 346, 26, 16, 10, 106, 26, 53, 459, 229
INVAR-5, Run: 002, F, 160, 15168, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15328, 53, 517, 32, 192, 357, 26, 14, 12, 106, 26, 53, 665, 332
INVAR-5, Run: 003, F, 160, 15507, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15667, 53, 557, 29, 189, 397, 26, 17, 9, 106, 26, 53, 537, 268
INVAR-5, Run: 004, F, 160, 15170, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15330, 53, 575, 22, 182, 415, 26, 19, 7, 106, 26, 53, 361, 180
INVAR-5, Run: 005, F, 160, 15074, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15234, 53, 423, 17, 177, 263, 26, 14, 12, 106, 26, 53, 427, 213
INVAR-5, Run: 006, F, 160, 15213, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15373, 53, 438, 14, 174, 278, 26, 18, 8, 106, 26, 53, 351, 175
INVAR-5, Run: 007, F, 160, 15091, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15251, 53, 496, 24, 184, 336, 26, 14, 12, 106, 26, 53, 263, 131
INVAR-5, Run: 008, F, 160, 15443, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15603, 53, 491, 28, 188, 331, 26, 17, 9, 106, 26, 53, 537, 268
INVAR-5, Run: 009, F, 160, 15543, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15703, 53, 553, 30, 190, 393, 26, 15, 11, 106, 26, 53, 433, 216
INVAR-5, Run: 010, F, 160, 14993, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15153, 53, 595, 34, 194, 435, 26, 16, 10, 106, 26, 53, 553, 276
INVAR-5, Run: 011, F, 160, 15202, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15362, 53, 411, 24, 184, 251, 26, 17, 9, 106, 26, 53, 289, 144
INVAR-5, Run: 012, F, 160, 15279, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15439, 53, 474, 29, 189, 314, 26, 19, 7, 106, 26, 53, 433, 216
INVAR-5, Run: 013, F, 160, 15338, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15498, 53, 459, 32, 192, 299, 26, 16, 10, 106, 26, 53, 433, 216
INVAR-5, Run: 014, F, 160, 15231, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15391, 53, 392, 36, 196, 232, 26, 20, 6, 106, 26, 53, 479, 239
INVAR-5, Run: 015, F, 160, 15130, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15290, 53, 599, 45, 205, 439, 26, 12, 14, 106, 26, 53, 411, 205
INVAR-5, Run: 016, F, 160, 15312, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15472, 53, 512, 31, 191, 352, 26, 20, 6, 106, 26, 53, 397, 198
INVAR-5, Run: 017, F, 160, 15368, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15528, 53, 677, 25, 185, 517, 26, 15, 11, 106, 26, 53, 337, 168
INVAR-5, Run: 018, F, 160, 15149, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15309, 53, 498, 29, 189, 338, 26, 22, 4, 106, 26, 53, 493, 246
INVAR-5, Run: 019, F, 160, 15297, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15457, 53, 511, 19, 179, 351, 26, 22, 4, 106, 26, 53, 413, 206
INVAR-5, Run: 020, F, 160, 14958, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15118, 53, 493, 22, 182, 333, 26, 14, 12, 106, 26, 53, 443, 221
INVAR-5, Run: 021, F, 160, 15068, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15228, 53, 590, 18, 178, 430, 26, 14, 12, 106, 26, 53, 307, 153
INVAR-5, Run: 022, F, 160, 15212, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15372, 53, 441, 27, 187, 281, 26, 16, 10, 106, 26, 53, 489, 244
INVAR-5, Run: 023, F, 160, 15448, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15608, 53, 543, 33, 193, 383, 26, 17, 9, 106, 26, 53, 423, 211
INVAR-5, Run: 024, F, 160, 15355, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15515, 53, 387, 26, 186, 227, 26, 14, 12, 106, 26, 53, 205, 102
INVAR-5, Run: 025, F, 160, 15241, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15401, 53, 517, 26, 186, 357, 26, 18, 8, 106, 26, 53, 407, 203
INVAR-5, Run: 026, F, 160, 14827, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 14987, 53, 526, 31, 191, 366, 26, 20, 6, 106, 26, 53, 485, 242
INVAR-5, Run: 027, F, 160, 14825, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 14985, 53, 552, 19, 179, 392, 26, 16, 10, 106, 26, 53, 441, 220
INVAR-5, Run: 028, F, 160, 15126, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15286, 53, 546, 23, 183, 386, 26, 19, 7, 106, 26, 53, 441, 220
INVAR-5, Run: 029, F, 160, 15097, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15257, 53, 511, 19, 179, 351, 26, 18, 8, 106, 26, 53, 557, 278
INVAR-5, Run: 030, F, 160, 14863, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15023, 53, 571, 33, 193, 411, 26, 16, 10, 106, 26, 53, 383, 191
INVAR-5, Run: 031, F, 160, 15384, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15544, 53, 465, 23, 183, 305, 26, 19, 7, 106, 26, 53, 355, 177
INVAR-5, Run: 032, F, 160, 15065, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15225, 53, 550, 18, 178, 390, 26, 17, 9, 106, 26, 53, 403, 201
INVAR-5, Run: 033, F, 160, 15198, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15358, 53, 527, 26, 186, 367, 26, 17, 9, 106, 26, 53, 275, 137
INVAR-5, Run: 034, F, 160, 15029, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15189, 53, 456, 21, 181, 296, 26, 18, 8, 106, 26, 53, 471, 235
INVAR-5, Run: 035, F, 160, 14951, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15111, 53, 533, 34, 194, 373, 26, 15, 11, 106, 26, 53, 557, 278
INVAR-5, Run: 036, F, 160, 15018, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15178, 53, 587, 32, 192, 427, 26, 16, 10, 106, 26, 53, 419, 209
INVAR-5, Run: 037, F, 160, 15340, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15500, 53, 554, 49, 209, 394, 26, 17, 9, 106, 26, 53, 245, 122
INVAR-5, Run: 038, F, 160, 14969, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15129, 53, 477, 41, 201, 317, 26, 18, 8, 106, 26, 53, 381, 190
INVAR-5, Run: 039, F, 160, 15112, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15272, 53, 491, 35, 195, 331, 26, 20, 6, 106, 26, 53, 557, 278
INVAR-5, Run: 040, F, 160, 14985, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15145, 53, 519, 40, 200, 359, 26, 18, 8, 106, 26, 53, 663, 331
INVAR-5, Run: 041, F, 160, 15068, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15228, 53, 474, 30, 190, 314, 26, 18, 8, 106, 26, 53, 369, 184
INVAR-5, Run: 042, F, 160, 14994, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15154, 53, 460, 28, 188, 300, 26, 15, 11, 106, 26, 53, 533, 266
INVAR-5, Run: 043, F, 160, 15463, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15623, 53, 505, 29, 189, 345, 26, 17, 9, 106, 26, 53, 461, 230
INVAR-5, Run: 044, F, 160, 15232, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15392, 53, 407, 17, 177, 247, 26, 19, 7, 106, 26, 53, 281, 140
INVAR-5, Run: 045, F, 160, 15245, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15405, 53, 604, 49, 209, 444, 26, 14, 12, 106, 26, 53, 289, 144
INVAR-5, Run: 046, F, 160, 14993, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15153, 53, 523, 22, 182, 363, 26, 16, 10, 106, 26, 53, 449, 224
INVAR-5, Run: 047, F, 160, 15217, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15377, 53, 500, 29, 189, 340, 26, 13, 13, 106, 26, 53, 617, 308
INVAR-5, Run: 048, F, 160, 15216, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15376, 53, 546, 24, 184, 386, 26, 13, 13, 106, 26, 53, 423, 211
INVAR-5, Run: 049, F, 160, 15040, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15200, 53, 527, 30, 190, 367, 26, 13, 13, 106, 26, 53, 583, 291
INVAR-5, Run: 050, F, 160, 15207, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15367, 53, 424, 24, 184, 264, 26, 19, 7, 106, 26, 53, 283, 141
INVAR-5, Run: 051, F, 160, 14844, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15004, 53, 398, 26, 186, 238, 26, 14, 12, 106, 26, 53, 667, 333
INVAR-5, Run: 052, F, 160, 14933, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15093, 53, 623, 36, 196, 463, 26, 14, 12, 106, 26, 53, 689, 344
INVAR-5, Run: 053, F, 160, 15043, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15203, 53, 520, 31, 191, 360, 26, 16, 10, 106, 26, 53, 391, 195
INVAR-5, Run: 054, F, 160, 15340, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15500, 53, 535, 23, 183, 375, 26, 17, 9, 106, 26, 53, 347, 173
INVAR-5, Run: 055, F, 160, 15121, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15281, 53, 684, 34, 194, 524, 26, 21, 5, 106, 26, 53, 649, 324
INVAR-5, Run: 056, F, 160, 15235, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15395, 53, 491, 12, 172, 331, 26, 16, 10, 106, 26, 53, 417, 208
INVAR-5, Run: 057, F, 160, 15267, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15427, 53, 489, 20, 180, 329, 26, 18, 8, 106, 26, 53, 393, 196
INVAR-5, Run: 058, F, 160, 15260, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15420, 53, 501, 23, 183, 341, 26, 21, 5, 106, 26, 53, 395, 197
INVAR-5, Run: 059, F, 160, 14850, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15010, 53, 464, 28, 188, 304, 26, 14, 12, 106, 26, 53, 467, 233
INVAR-5, Run: 060, F, 160, 15528, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15688, 53, 512, 17, 177, 352, 26, 14, 12, 106, 26, 53, 337, 168
INVAR-5, Run: 061, F, 160, 15311, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15471, 53, 414, 42, 202, 254, 26, 21, 5, 106, 26, 53, 285, 142
INVAR-5, Run: 062, F, 160, 15246, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15406, 53, 438, 21, 181, 278, 26, 20, 6, 106, 26, 53, 365, 182
INVAR-5, Run: 063, F, 160, 15057, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15217, 53, 559, 32, 192, 399, 26, 11, 15, 106, 26, 53, 417, 208
INVAR-5, Run: 064, F, 160, 15120, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15280, 53, 482, 17, 177, 322, 26, 21, 5, 106, 26, 53, 309, 154
INVAR-5, Run: 065, F, 160, 15329, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15489, 53, 408, 30, 190, 248, 26, 19, 7, 106, 26, 53, 365, 182
INVAR-5, Run: 066, F, 160, 15269, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15429, 53, 557, 37, 197, 397, 26, 18, 8, 106, 26, 53, 363, 181
INVAR-5, Run: 067, F, 160, 15142, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15302, 53, 577, 27, 187, 417, 26, 16, 10, 106, 26, 53, 285, 142
INVAR-5, Run: 068, F, 160, 15110, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15270, 53, 413, 29, 189, 253, 26, 17, 9, 106, 26, 53, 345, 172
INVAR-5, Run: 069, F, 160, 15221, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15381, 53, 579, 33, 193, 419, 26, 11, 15, 106, 26, 53, 479, 239
INVAR-5, Run: 070, F, 160, 15081, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15241, 53, 682, 25, 185, 522, 26, 17, 9, 106, 26, 53, 501, 250
INVAR-5, Run: 071, F, 160, 15308, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15468, 53, 437, 13, 173, 277, 26, 24, 2, 106, 26, 53, 287, 143
INVAR-5, Run: 072, F, 160, 15266, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15426, 53, 488, 16, 176, 328, 26, 15, 11, 106, 26, 53, 503, 251
