Input Number, Run_Number, Result@ 100, H, B, PE, X1, M, PO, CE, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-7, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 098, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 099, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 100, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-8, Run: 001, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 95, 714, 25, 27, 5, 21, 50, 79, 116, 714
INVAR-8, Run: 002, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 117, 370, 25, 17, 13, 22, 50, 78, 139, 370
INVAR-8, Run: 003, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 87, 707, 25, 21, 15, 19, 50, 81, 106, 707
INVAR-8, Run: 004, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 92, 357, 25, 19, 13, 21, 50, 79, 113, 357
INVAR-8, Run: 005, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 110, 823, 25, 18, 18, 19, 50, 81, 129, 823
INVAR-8, Run: 006, P, 0, 0, 1, 0, 0, 0, 16, 16, 0, 0, 132, 18, 50, 119, 782, 25, 21, 21, 16, 50, 84, 135, 782
INVAR-8, Run: 007, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 89, 453, 25, 17, 13, 22, 50, 78, 111, 453
INVAR-8, Run: 008, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 73, 346, 25, 21, 13, 20, 50, 80, 93, 346
INVAR-8, Run: 009, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 117, 497, 25, 20, 10, 22, 50, 78, 139, 497
INVAR-8, Run: 010, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 79, 623, 25, 23, 11, 20, 50, 80, 99, 623
INVAR-8, Run: 011, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 144, 971, 25, 21, 11, 21, 50, 79, 165, 971
INVAR-8, Run: 012, P, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 112, 760, 25, 26, 12, 18, 50, 82, 130, 760
INVAR-8, Run: 013, P, 0, 0, 1, 0, 0, 0, 17, 17, 0, 0, 134, 16, 50, 112, 639, 25, 16, 24, 17, 50, 83, 129, 639
INVAR-8, Run: 014, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 112, 664, 25, 20, 16, 19, 50, 81, 131, 664
INVAR-8, Run: 015, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 125, 666, 25, 16, 14, 22, 50, 78, 147, 666
INVAR-8, Run: 016, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 114, 658, 25, 20, 12, 21, 50, 79, 135, 658
INVAR-8, Run: 017, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 177, 994, 25, 18, 16, 20, 50, 80, 197, 994
INVAR-8, Run: 018, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 126, 537, 25, 17, 15, 21, 50, 79, 147, 537
INVAR-8, Run: 019, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 81, 528, 25, 13, 21, 20, 50, 80, 101, 528
INVAR-8, Run: 020, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 116, 493, 25, 16, 16, 21, 50, 79, 137, 493
INVAR-8, Run: 021, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 93, 783, 25, 18, 14, 21, 50, 79, 114, 783
INVAR-8, Run: 022, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 146, 4, 50, 103, 417, 25, 13, 15, 23, 50, 77, 126, 417
INVAR-8, Run: 023, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 102, 538, 25, 24, 6, 22, 50, 78, 124, 538
INVAR-8, Run: 024, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 145, 814, 25, 18, 16, 20, 50, 80, 165, 814
INVAR-8, Run: 025, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 146, 4, 50, 79, 421, 25, 19, 9, 23, 50, 77, 102, 421
INVAR-8, Run: 026, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 78, 741, 25, 23, 9, 21, 50, 79, 99, 741
INVAR-8, Run: 027, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 94, 853, 25, 21, 13, 20, 50, 80, 114, 853
INVAR-8, Run: 028, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 191, 852, 25, 16, 16, 21, 50, 79, 212, 852
INVAR-8, Run: 029, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 71, 533, 25, 18, 18, 19, 50, 81, 90, 533
INVAR-8, Run: 030, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 152, 602, 25, 19, 15, 20, 50, 80, 172, 602
INVAR-8, Run: 031, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 75, 401, 25, 18, 14, 21, 50, 79, 96, 401
INVAR-8, Run: 032, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 88, 263, 25, 13, 19, 21, 50, 79, 109, 263
INVAR-8, Run: 033, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 93, 526, 25, 19, 17, 19, 50, 81, 112, 526
INVAR-8, Run: 034, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 115, 692, 25, 27, 9, 19, 50, 81, 134, 692
INVAR-8, Run: 035, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 85, 665, 25, 17, 19, 19, 50, 81, 104, 665
INVAR-8, Run: 036, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 78, 468, 25, 21, 15, 19, 50, 81, 97, 468
INVAR-8, Run: 037, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 89, 418, 25, 19, 13, 21, 50, 79, 110, 418
INVAR-8, Run: 038, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 92, 565, 25, 20, 14, 20, 50, 80, 112, 565
INVAR-8, Run: 039, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 87, 487, 25, 19, 15, 20, 50, 80, 107, 487
INVAR-8, Run: 040, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 94, 405, 25, 21, 9, 22, 50, 78, 116, 405
INVAR-8, Run: 041, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 146, 4, 50, 94, 427, 25, 9, 19, 23, 50, 77, 117, 427
INVAR-8, Run: 042, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 98, 508, 25, 23, 11, 20, 50, 80, 118, 508
INVAR-8, Run: 043, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 73, 367, 25, 22, 10, 21, 50, 79, 94, 367
INVAR-8, Run: 044, P, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 93, 589, 25, 23, 15, 18, 50, 82, 111, 589
INVAR-8, Run: 045, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 149, 740, 25, 16, 16, 21, 50, 79, 170, 740
INVAR-8, Run: 046, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 89, 771, 25, 19, 15, 20, 50, 80, 109, 771
INVAR-8, Run: 047, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 72, 437, 25, 20, 16, 19, 50, 81, 91, 437
INVAR-8, Run: 048, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 58, 360, 25, 26, 8, 20, 50, 80, 78, 360
INVAR-8, Run: 049, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 100, 680, 25, 22, 8, 22, 50, 78, 122, 680
INVAR-8, Run: 050, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 126, 515, 25, 19, 13, 21, 50, 79, 147, 515
INVAR-8, Run: 051, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 107, 230, 25, 17, 17, 20, 50, 80, 127, 230
INVAR-8, Run: 052, P, 0, 0, 1, 0, 0, 0, 17, 17, 0, 0, 134, 16, 50, 107, 717, 25, 19, 21, 17, 50, 83, 124, 717
INVAR-8, Run: 053, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 109, 717, 25, 19, 13, 21, 50, 79, 130, 717
INVAR-8, Run: 054, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 96, 740, 25, 21, 13, 20, 50, 80, 116, 740
INVAR-8, Run: 055, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 88, 458, 25, 15, 15, 22, 50, 78, 110, 458
INVAR-8, Run: 056, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 80, 551, 25, 12, 20, 21, 50, 79, 101, 551
INVAR-8, Run: 057, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 116, 588, 25, 14, 22, 19, 50, 81, 135, 588
INVAR-8, Run: 058, P, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 123, 764, 25, 20, 18, 18, 50, 82, 141, 764
INVAR-8, Run: 059, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 95, 606, 25, 17, 17, 20, 50, 80, 115, 606
INVAR-8, Run: 060, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 103, 437, 25, 21, 11, 21, 50, 79, 124, 437
INVAR-8, Run: 061, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 90, 711, 25, 25, 11, 19, 50, 81, 109, 711
INVAR-8, Run: 062, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 146, 4, 50, 95, 588, 25, 21, 7, 23, 50, 77, 118, 588
INVAR-8, Run: 063, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 100, 766, 25, 21, 15, 19, 50, 81, 119, 766
INVAR-8, Run: 064, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 92, 574, 25, 22, 8, 22, 50, 78, 114, 574
INVAR-8, Run: 065, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 130, 522, 25, 18, 18, 19, 50, 81, 149, 522
INVAR-8, Run: 066, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 103, 608, 25, 16, 16, 21, 50, 79, 124, 608
INVAR-8, Run: 067, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 91, 585, 25, 20, 12, 21, 50, 79, 112, 585
INVAR-8, Run: 068, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 139, 772, 25, 17, 15, 21, 50, 79, 160, 772
INVAR-8, Run: 069, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 65, 300, 25, 16, 16, 21, 50, 79, 86, 300
INVAR-8, Run: 070, P, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 92, 715, 25, 28, 10, 18, 50, 82, 110, 715
INVAR-8, Run: 071, P, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 146, 4, 50, 105, 618, 25, 18, 10, 23, 50, 77, 128, 618
INVAR-8, Run: 072, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 73, 784, 25, 21, 15, 19, 50, 81, 92, 784
INVAR-8, Run: 073, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 130, 782, 25, 16, 20, 19, 50, 81, 149, 782
INVAR-8, Run: 074, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 100, 815, 25, 21, 15, 19, 50, 81, 119, 815
INVAR-8, Run: 075, P, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 75, 525, 25, 21, 17, 18, 50, 82, 93, 525
INVAR-8, Run: 076, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 75, 309, 25, 19, 17, 19, 50, 81, 94, 309
INVAR-8, Run: 077, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 67, 524, 25, 20, 14, 20, 50, 80, 87, 524
INVAR-8, Run: 078, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 77, 361, 25, 20, 12, 21, 50, 79, 98, 361
INVAR-8, Run: 079, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 94, 401, 25, 17, 17, 20, 50, 80, 114, 401
INVAR-8, Run: 080, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 80, 444, 25, 20, 16, 19, 50, 81, 99, 444
INVAR-8, Run: 081, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 129, 560, 25, 24, 10, 20, 50, 80, 149, 560
INVAR-8, Run: 082, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 108, 616, 25, 22, 14, 19, 50, 81, 127, 616
INVAR-8, Run: 083, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 79, 723, 25, 20, 10, 22, 50, 78, 101, 723
INVAR-8, Run: 084, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 114, 661, 25, 20, 12, 21, 50, 79, 135, 661
INVAR-8, Run: 085, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 109, 659, 25, 17, 15, 21, 50, 79, 130, 659
INVAR-8, Run: 086, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 99, 377, 25, 12, 20, 21, 50, 79, 120, 377
INVAR-8, Run: 087, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 65, 363, 25, 19, 13, 21, 50, 79, 86, 363
INVAR-8, Run: 088, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 160, 1023, 25, 15, 17, 21, 50, 79, 181, 1023
INVAR-8, Run: 089, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 81, 715, 25, 24, 8, 21, 50, 79, 102, 715
INVAR-8, Run: 090, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 64, 431, 25, 18, 12, 22, 50, 78, 86, 431
INVAR-8, Run: 091, P, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 101, 417, 25, 22, 16, 18, 50, 82, 119, 417
INVAR-8, Run: 092, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 66, 354, 25, 24, 8, 21, 50, 79, 87, 354
INVAR-8, Run: 093, P, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 86, 413, 25, 15, 23, 18, 50, 82, 104, 413
INVAR-8, Run: 094, P, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 93, 529, 25, 23, 13, 19, 50, 81, 112, 529
INVAR-8, Run: 095, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 73, 741, 25, 17, 13, 22, 50, 78, 95, 741
INVAR-8, Run: 096, P, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 103, 583, 25, 20, 14, 20, 50, 80, 123, 583
INVAR-8, Run: 097, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 120, 488, 25, 19, 13, 21, 50, 79, 141, 488
INVAR-8, Run: 098, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 82, 602, 25, 15, 17, 21, 50, 79, 103, 602
INVAR-8, Run: 099, P, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 123, 571, 25, 23, 9, 21, 50, 79, 144, 571
INVAR-8, Run: 100, P, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 100, 689, 25, 16, 14, 22, 50, 78, 122, 689
INVAR-9, Run: 001, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 221, 1837, 50, 50, 13, 43, 100, 157, 264, 1837
INVAR-9, Run: 002, P, 0, 0, 1, 0, 0, 0, 40, 40, 0, 0, 280, 20, 100, 290, 1838, 50, 40, 29, 40, 100, 160, 330, 1838
INVAR-9, Run: 003, P, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 269, 1952, 50, 35, 22, 46, 100, 154, 315, 1952
INVAR-9, Run: 004, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 362, 2173, 50, 43, 20, 43, 100, 157, 405, 2173
INVAR-9, Run: 005, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 267, 1047, 50, 41, 24, 42, 100, 158, 309, 1047
INVAR-9, Run: 006, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 297, 2032, 50, 43, 20, 43, 100, 157, 340, 2032
INVAR-9, Run: 007, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 398, 2554, 50, 34, 31, 42, 100, 158, 440, 2554
INVAR-9, Run: 008, P, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 327, 1648, 50, 35, 24, 45, 100, 155, 372, 1648
INVAR-9, Run: 009, P, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 264, 1211, 50, 42, 15, 46, 100, 154, 310, 1211
INVAR-9, Run: 010, P, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 408, 2569, 50, 33, 26, 45, 100, 155, 453, 2569
INVAR-9, Run: 011, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 280, 2193, 50, 36, 27, 43, 100, 157, 323, 2193
INVAR-9, Run: 012, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 306, 1529, 50, 28, 33, 44, 100, 156, 350, 1529
INVAR-9, Run: 013, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 281, 1841, 50, 40, 23, 43, 100, 157, 324, 1841
INVAR-9, Run: 014, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 226, 946, 50, 33, 30, 43, 100, 157, 269, 946
INVAR-9, Run: 015, P, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 259, 1752, 50, 40, 19, 45, 100, 155, 304, 1752
INVAR-9, Run: 016, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 261, 1404, 50, 35, 28, 43, 100, 157, 304, 1404
INVAR-9, Run: 017, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 298, 1349, 50, 33, 30, 43, 100, 157, 341, 1349
INVAR-9, Run: 018, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 320, 1182, 50, 31, 34, 42, 100, 158, 362, 1182
INVAR-9, Run: 019, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 333, 1619, 50, 32, 29, 44, 100, 156, 377, 1619
INVAR-9, Run: 020, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 286, 1505, 50, 34, 27, 44, 100, 156, 330, 1505
INVAR-9, Run: 021, P, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 328, 1669, 50, 36, 23, 45, 100, 155, 373, 1669
INVAR-9, Run: 022, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 433, 2110, 50, 36, 25, 44, 100, 156, 477, 2110
INVAR-9, Run: 023, P, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 213, 1505, 50, 37, 20, 46, 100, 154, 259, 1505
INVAR-9, Run: 024, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 350, 2329, 50, 38, 23, 44, 100, 156, 394, 2329
INVAR-9, Run: 025, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 331, 1530, 50, 42, 19, 44, 100, 156, 375, 1530
INVAR-9, Run: 026, P, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 226, 1542, 50, 43, 14, 46, 100, 154, 272, 1542
INVAR-9, Run: 027, P, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 242, 1397, 50, 31, 28, 45, 100, 155, 287, 1397
INVAR-9, Run: 028, P, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 342, 1698, 50, 41, 26, 41, 100, 159, 383, 1698
INVAR-9, Run: 029, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 369, 2196, 50, 32, 31, 43, 100, 157, 412, 2196
INVAR-9, Run: 030, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 288, 1365, 50, 34, 29, 43, 100, 157, 331, 1365
INVAR-9, Run: 031, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 397, 2374, 50, 34, 31, 42, 100, 158, 439, 2374
INVAR-9, Run: 032, P, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 297, 1878, 50, 42, 25, 41, 100, 159, 338, 1878
INVAR-9, Run: 033, P, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 234, 1169, 50, 34, 25, 45, 100, 155, 279, 1169
INVAR-9, Run: 034, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 372, 2337, 50, 40, 23, 43, 100, 157, 415, 2337
INVAR-9, Run: 035, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 328, 1687, 50, 31, 30, 44, 100, 156, 372, 1687
INVAR-9, Run: 036, P, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 380, 2112, 50, 38, 21, 45, 100, 155, 425, 2112
INVAR-9, Run: 037, P, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 416, 2055, 50, 43, 24, 41, 100, 159, 457, 2055
INVAR-9, Run: 038, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 285, 1616, 50, 33, 32, 42, 100, 158, 327, 1616
INVAR-9, Run: 039, P, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 304, 1547, 50, 46, 21, 41, 100, 159, 345, 1547
INVAR-9, Run: 040, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 327, 1941, 50, 37, 24, 44, 100, 156, 371, 1941
INVAR-9, Run: 041, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 245, 1606, 50, 39, 24, 43, 100, 157, 288, 1606
INVAR-9, Run: 042, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 393, 1638, 50, 37, 28, 42, 100, 158, 435, 1638
INVAR-9, Run: 043, P, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 245, 1588, 50, 35, 22, 46, 100, 154, 291, 1588
INVAR-9, Run: 044, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 349, 2190, 50, 36, 27, 43, 100, 157, 392, 2190
INVAR-9, Run: 045, P, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 300, 1917, 50, 31, 28, 45, 100, 155, 345, 1917
INVAR-9, Run: 046, P, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 347, 1454, 50, 42, 25, 41, 100, 159, 388, 1454
INVAR-9, Run: 047, P, 0, 0, 1, 0, 0, 0, 47, 47, 0, 0, 294, 6, 100, 308, 1643, 50, 24, 31, 47, 100, 153, 355, 1643
INVAR-9, Run: 048, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 356, 2167, 50, 41, 24, 42, 100, 158, 398, 2167
INVAR-9, Run: 049, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 184, 1604, 50, 41, 20, 44, 100, 156, 228, 1604
INVAR-9, Run: 050, P, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 300, 2223, 50, 42, 25, 41, 100, 159, 341, 2223
INVAR-9, Run: 051, P, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 331, 1259, 50, 33, 26, 45, 100, 155, 376, 1259
INVAR-9, Run: 052, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 267, 1377, 50, 39, 22, 44, 100, 156, 311, 1377
INVAR-9, Run: 053, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 321, 1843, 50, 41, 20, 44, 100, 156, 365, 1843
INVAR-9, Run: 054, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 255, 1454, 50, 32, 31, 43, 100, 157, 298, 1454
INVAR-9, Run: 055, P, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 395, 2092, 50, 38, 27, 42, 100, 158, 437, 2092
INVAR-9, Run: 056, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 302, 1748, 50, 41, 20, 44, 100, 156, 346, 1748
INVAR-9, Run: 057, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 464, 2187, 50, 37, 26, 43, 100, 157, 507, 2187
INVAR-9, Run: 058, P, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 316, 1516, 50, 36, 25, 44, 100, 156, 360, 1516
INVAR-9, Run: 059, P, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 242, 1364, 50, 38, 25, 43, 100, 157, 285, 1364
