Input Number, Run_Number, Result@ 100, B, F, X1, A, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 084, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 1669, 23, 23, 1503, 26, 17, 9, 26, 20, 53, 541, 267
INVAR-5, Run: 085, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 917, 15, 15, 751, 26, 19, 7, 26, 20, 53, 419, 206
INVAR-5, Run: 086, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 973, 25, 25, 809, 26, 16, 10, 26, 22, 53, 353, 174
INVAR-5, Run: 087, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 898, 24, 24, 734, 26, 15, 11, 26, 22, 53, 327, 161
INVAR-5, Run: 088, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 758, 19, 19, 593, 26, 12, 14, 26, 21, 53, 642, 318
INVAR-5, Run: 089, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 1023, 16, 16, 859, 26, 13, 13, 26, 22, 53, 589, 292
INVAR-5, Run: 090, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 886, 15, 15, 720, 26, 17, 9, 26, 20, 53, 565, 279
INVAR-5, Run: 091, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 930, 17, 17, 764, 26, 19, 7, 26, 20, 53, 531, 262
INVAR-5, Run: 092, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 986, 15, 15, 822, 26, 21, 5, 26, 22, 53, 311, 153
INVAR-5, Run: 093, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 878, 12, 12, 716, 26, 19, 7, 26, 24, 53, 703, 350
INVAR-5, Run: 094, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 671, 18, 18, 509, 26, 21, 5, 26, 24, 53, 473, 235
INVAR-5, Run: 095, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 954, 26, 26, 790, 26, 18, 8, 26, 22, 53, 295, 145
INVAR-5, Run: 096, P, 0, 1, 0, 1, 0, 1, 0, 166, 166, 0, 0, 26, 6, 53, 774, 14, 14, 608, 26, 17, 9, 26, 20, 53, 321, 157
INVAR-5, Run: 097, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 734, 24, 24, 572, 26, 13, 13, 26, 24, 53, 589, 293
INVAR-5, Run: 098, P, 0, 1, 0, 1, 0, 1, 0, 164, 164, 0, 0, 26, 4, 53, 890, 20, 20, 726, 26, 17, 9, 26, 22, 53, 651, 323
INVAR-5, Run: 099, P, 0, 1, 0, 1, 0, 1, 0, 165, 165, 0, 0, 26, 5, 53, 798, 16, 16, 633, 26, 19, 7, 26, 21, 53, 302, 148
INVAR-5, Run: 100, P, 0, 1, 0, 1, 0, 1, 0, 162, 162, 0, 0, 26, 2, 53, 870, 17, 17, 708, 26, 9, 17, 26, 24, 53, 397, 197
INVAR-6, Run: 001, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 5743, 52, 52, 5208, 87, 58, 29, 87, 78, 175, 2832, 1411
INVAR-6, Run: 002, P, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 6942, 49, 49, 6405, 87, 70, 17, 87, 76, 175, 3366, 1677
INVAR-6, Run: 003, P, 0, 1, 0, 1, 0, 1, 0, 539, 539, 0, 0, 87, 13, 175, 4887, 48, 48, 4348, 87, 55, 32, 87, 74, 175, 4350, 2168
INVAR-6, Run: 004, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 3757, 61, 61, 3221, 87, 50, 37, 87, 77, 175, 3159, 1574
INVAR-6, Run: 005, P, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 5833, 50, 50, 5296, 87, 59, 28, 87, 76, 175, 3196, 1592
INVAR-6, Run: 006, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4165, 61, 61, 3631, 87, 48, 39, 87, 79, 175, 3461, 1726
INVAR-6, Run: 007, P, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 4502, 53, 53, 3970, 87, 59, 28, 87, 81, 175, 3147, 1570
INVAR-6, Run: 008, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 5331, 66, 66, 4797, 87, 51, 36, 87, 79, 175, 2559, 1275
INVAR-6, Run: 009, P, 0, 1, 0, 1, 0, 1, 0, 528, 528, 0, 0, 87, 2, 175, 4559, 61, 61, 4031, 87, 53, 34, 87, 85, 175, 2811, 1404
INVAR-6, Run: 010, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 5294, 60, 60, 4760, 87, 53, 34, 87, 79, 175, 2163, 1077
INVAR-6, Run: 011, P, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 5274, 58, 58, 4737, 87, 48, 39, 87, 76, 175, 3956, 1972
INVAR-6, Run: 012, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4392, 49, 49, 3858, 87, 55, 32, 87, 79, 175, 3509, 1750
INVAR-6, Run: 013, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 6106, 44, 44, 5572, 87, 53, 34, 87, 79, 175, 3715, 1853
INVAR-6, Run: 014, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 4425, 49, 49, 3890, 87, 53, 34, 87, 78, 175, 2062, 1026
INVAR-6, Run: 015, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4723, 77, 77, 4187, 87, 57, 30, 87, 77, 175, 2865, 1427
INVAR-6, Run: 016, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 3658, 55, 55, 3123, 87, 61, 26, 87, 78, 175, 2560, 1275
INVAR-6, Run: 017, P, 0, 1, 0, 1, 0, 1, 0, 530, 530, 0, 0, 87, 4, 175, 5163, 46, 46, 4633, 87, 56, 31, 87, 83, 175, 3399, 1697
INVAR-6, Run: 018, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 3712, 67, 67, 3178, 87, 52, 35, 87, 79, 175, 3721, 1856
INVAR-6, Run: 019, P, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 3473, 66, 66, 2940, 87, 52, 35, 87, 80, 175, 2606, 1299
INVAR-6, Run: 020, P, 0, 1, 0, 1, 0, 1, 0, 540, 540, 0, 0, 87, 14, 175, 4794, 60, 60, 4254, 87, 58, 29, 87, 73, 175, 3407, 1696
INVAR-6, Run: 021, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4619, 54, 54, 4085, 87, 48, 39, 87, 79, 175, 3211, 1601
INVAR-6, Run: 022, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 3856, 65, 65, 3321, 87, 56, 31, 87, 78, 175, 4224, 2107
INVAR-6, Run: 023, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 3578, 64, 64, 3044, 87, 53, 34, 87, 79, 175, 2851, 1421
INVAR-6, Run: 024, P, 0, 1, 0, 1, 0, 1, 0, 539, 539, 0, 0, 87, 13, 175, 4335, 61, 61, 3796, 87, 52, 35, 87, 74, 175, 3028, 1507
INVAR-6, Run: 025, P, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 5706, 57, 57, 5173, 87, 58, 29, 87, 80, 175, 2792, 1392
INVAR-6, Run: 026, P, 0, 1, 0, 1, 0, 1, 0, 539, 539, 0, 0, 87, 13, 175, 4395, 40, 40, 3856, 87, 67, 20, 87, 74, 175, 3006, 1496
INVAR-6, Run: 027, P, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 5773, 58, 58, 5235, 87, 60, 27, 87, 75, 175, 4031, 2009
INVAR-6, Run: 028, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 6144, 58, 58, 5608, 87, 55, 32, 87, 77, 175, 3109, 1549
INVAR-6, Run: 029, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 3427, 52, 52, 2892, 87, 59, 28, 87, 78, 175, 3234, 1612
INVAR-6, Run: 030, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4708, 66, 66, 4174, 87, 61, 26, 87, 79, 175, 3373, 1682
INVAR-6, Run: 031, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 5494, 62, 62, 4958, 87, 52, 35, 87, 77, 175, 3549, 1769
INVAR-6, Run: 032, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 5042, 65, 65, 4506, 87, 55, 32, 87, 77, 175, 3269, 1629
INVAR-6, Run: 033, P, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 4607, 60, 60, 4075, 87, 57, 30, 87, 81, 175, 2693, 1343
INVAR-6, Run: 034, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 5192, 49, 49, 4656, 87, 63, 24, 87, 77, 175, 3125, 1557
INVAR-6, Run: 035, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4352, 62, 62, 3818, 87, 49, 38, 87, 79, 175, 2419, 1205
INVAR-6, Run: 036, P, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 4821, 43, 43, 4290, 87, 60, 27, 87, 82, 175, 3162, 1578
INVAR-6, Run: 037, P, 0, 1, 0, 1, 0, 1, 0, 541, 541, 0, 0, 87, 15, 175, 6109, 60, 60, 5568, 87, 59, 28, 87, 72, 175, 3794, 1889
INVAR-6, Run: 038, P, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 4439, 49, 49, 3908, 87, 57, 30, 87, 82, 175, 3142, 1568
INVAR-6, Run: 039, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 6870, 57, 57, 6334, 87, 52, 35, 87, 77, 175, 3841, 1915
INVAR-6, Run: 040, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 4465, 59, 59, 3930, 87, 58, 29, 87, 78, 175, 3664, 1827
INVAR-6, Run: 041, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4200, 56, 56, 3666, 87, 52, 35, 87, 79, 175, 3987, 1989
INVAR-6, Run: 042, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 5357, 65, 65, 4823, 87, 54, 33, 87, 79, 175, 3245, 1618
INVAR-6, Run: 043, P, 0, 1, 0, 1, 0, 1, 0, 541, 541, 0, 0, 87, 15, 175, 4773, 49, 49, 4232, 87, 65, 22, 87, 72, 175, 5408, 2696
INVAR-6, Run: 044, P, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 4687, 61, 61, 4150, 87, 50, 37, 87, 76, 175, 4292, 2140
INVAR-6, Run: 045, P, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 5290, 78, 78, 4753, 87, 48, 39, 87, 76, 175, 3860, 1924
INVAR-6, Run: 046, P, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 3580, 45, 45, 3042, 87, 61, 26, 87, 75, 175, 2603, 1295
INVAR-6, Run: 047, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 5439, 55, 55, 4905, 87, 65, 22, 87, 79, 175, 3359, 1675
INVAR-6, Run: 048, P, 0, 1, 0, 1, 0, 1, 0, 540, 540, 0, 0, 87, 14, 175, 4155, 62, 62, 3615, 87, 58, 29, 87, 73, 175, 2949, 1467
INVAR-6, Run: 049, P, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 6384, 63, 63, 5847, 87, 49, 38, 87, 76, 175, 3074, 1531
INVAR-6, Run: 050, P, 0, 1, 0, 1, 0, 1, 0, 528, 528, 0, 0, 87, 2, 175, 5272, 56, 56, 4744, 87, 56, 31, 87, 85, 175, 5385, 2691
INVAR-6, Run: 051, P, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 4523, 41, 41, 3991, 87, 52, 35, 87, 81, 175, 4039, 2016
INVAR-6, Run: 052, P, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 4925, 71, 71, 4393, 87, 51, 36, 87, 81, 175, 2745, 1369
INVAR-6, Run: 053, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 5023, 48, 48, 4487, 87, 62, 25, 87, 77, 175, 3045, 1517
INVAR-6, Run: 054, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4904, 64, 64, 4368, 87, 55, 32, 87, 77, 175, 2883, 1436
INVAR-6, Run: 055, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4766, 59, 59, 4232, 87, 51, 36, 87, 79, 175, 2947, 1469
INVAR-6, Run: 056, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 5082, 63, 63, 4548, 87, 49, 38, 87, 79, 175, 3057, 1524
INVAR-6, Run: 057, P, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 4901, 55, 55, 4368, 87, 57, 30, 87, 80, 175, 3270, 1631
INVAR-6, Run: 058, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4710, 51, 51, 4174, 87, 67, 20, 87, 77, 175, 4259, 2124
INVAR-6, Run: 059, P, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 4658, 47, 47, 4121, 87, 58, 29, 87, 76, 175, 3906, 1947
INVAR-6, Run: 060, P, 0, 1, 0, 1, 0, 1, 0, 530, 530, 0, 0, 87, 4, 175, 4854, 62, 62, 4324, 87, 60, 27, 87, 83, 175, 3037, 1516
INVAR-6, Run: 061, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4169, 69, 69, 3635, 87, 52, 35, 87, 79, 175, 4309, 2150
INVAR-6, Run: 062, P, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 5395, 53, 53, 4857, 87, 60, 27, 87, 75, 175, 2869, 1428
INVAR-6, Run: 063, P, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 5103, 51, 51, 4571, 87, 60, 27, 87, 81, 175, 3303, 1648
INVAR-6, Run: 064, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4597, 60, 60, 4061, 87, 48, 39, 87, 77, 175, 4389, 2189
INVAR-6, Run: 065, P, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 4543, 63, 63, 4005, 87, 57, 30, 87, 75, 175, 3899, 1943
INVAR-6, Run: 066, P, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 4245, 56, 56, 3708, 87, 51, 36, 87, 76, 175, 2434, 1211
INVAR-6, Run: 067, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4494, 57, 57, 3958, 87, 50, 37, 87, 77, 175, 3499, 1744
INVAR-6, Run: 068, P, 0, 1, 0, 1, 0, 1, 0, 530, 530, 0, 0, 87, 4, 175, 4694, 71, 71, 4164, 87, 60, 27, 87, 83, 175, 3969, 1982
INVAR-6, Run: 069, P, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 4895, 74, 74, 4358, 87, 56, 31, 87, 76, 175, 3066, 1527
INVAR-6, Run: 070, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4877, 45, 45, 4341, 87, 61, 26, 87, 77, 175, 2997, 1493
INVAR-6, Run: 071, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 5615, 53, 53, 5079, 87, 59, 28, 87, 77, 175, 4127, 2058
INVAR-6, Run: 072, P, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 4982, 61, 61, 4444, 87, 57, 30, 87, 75, 175, 3257, 1622
INVAR-6, Run: 073, P, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 4967, 49, 49, 4435, 87, 65, 22, 87, 81, 175, 3117, 1555
INVAR-6, Run: 074, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 5971, 67, 67, 5435, 87, 48, 39, 87, 77, 175, 2777, 1383
INVAR-6, Run: 075, P, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 5637, 68, 68, 5106, 87, 57, 30, 87, 82, 175, 3086, 1540
INVAR-6, Run: 076, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 5567, 64, 64, 5032, 87, 62, 25, 87, 78, 175, 3022, 1506
INVAR-6, Run: 077, P, 0, 1, 0, 1, 0, 1, 0, 532, 532, 0, 0, 87, 6, 175, 4510, 68, 68, 3978, 87, 55, 32, 87, 81, 175, 3881, 1937
INVAR-6, Run: 078, P, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 5422, 60, 60, 4891, 87, 59, 28, 87, 82, 175, 3210, 1602
INVAR-6, Run: 079, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4641, 52, 52, 4107, 87, 56, 31, 87, 79, 175, 4163, 2077
INVAR-6, Run: 080, P, 0, 1, 0, 1, 0, 1, 0, 530, 530, 0, 0, 87, 4, 175, 4375, 51, 51, 3845, 87, 50, 37, 87, 83, 175, 3403, 1699
INVAR-6, Run: 081, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 4446, 59, 59, 3911, 87, 53, 34, 87, 78, 175, 3080, 1535
INVAR-6, Run: 082, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4847, 71, 71, 4311, 87, 63, 24, 87, 77, 175, 2949, 1469
INVAR-6, Run: 083, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 5541, 69, 69, 5005, 87, 57, 30, 87, 77, 175, 3473, 1731
INVAR-6, Run: 084, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 5224, 71, 71, 4689, 87, 55, 32, 87, 78, 175, 2854, 1422
INVAR-6, Run: 085, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 4561, 53, 53, 4027, 87, 53, 34, 87, 79, 175, 3421, 1706
INVAR-6, Run: 086, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 4128, 46, 46, 3593, 87, 64, 23, 87, 78, 175, 3216, 1603
INVAR-6, Run: 087, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 4665, 71, 71, 4130, 87, 52, 35, 87, 78, 175, 2936, 1463
INVAR-6, Run: 088, P, 0, 1, 0, 1, 0, 1, 0, 534, 534, 0, 0, 87, 8, 175, 5047, 45, 45, 4513, 87, 55, 32, 87, 79, 175, 3751, 1871
INVAR-6, Run: 089, P, 0, 1, 0, 1, 0, 1, 0, 533, 533, 0, 0, 87, 7, 175, 4684, 38, 38, 4151, 87, 52, 35, 87, 80, 175, 2874, 1433
INVAR-6, Run: 090, P, 0, 1, 0, 1, 0, 1, 0, 540, 540, 0, 0, 87, 14, 175, 5237, 67, 67, 4697, 87, 50, 37, 87, 73, 175, 3221, 1603
INVAR-6, Run: 091, P, 0, 1, 0, 1, 0, 1, 0, 538, 538, 0, 0, 87, 12, 175, 3673, 55, 55, 3135, 87, 53, 34, 87, 75, 175, 3113, 1550
INVAR-6, Run: 092, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 4429, 54, 54, 3894, 87, 62, 25, 87, 78, 175, 3450, 1720
INVAR-6, Run: 093, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 4857, 44, 44, 4322, 87, 53, 34, 87, 78, 175, 3178, 1584
INVAR-6, Run: 094, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 3456, 57, 57, 2921, 87, 56, 31, 87, 78, 175, 2546, 1268
INVAR-6, Run: 095, P, 0, 1, 0, 1, 0, 1, 0, 535, 535, 0, 0, 87, 9, 175, 5252, 49, 49, 4717, 87, 59, 28, 87, 78, 175, 4464, 2227
INVAR-6, Run: 096, P, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 4431, 53, 53, 3900, 87, 62, 25, 87, 82, 175, 3060, 1527
INVAR-6, Run: 097, P, 0, 1, 0, 1, 0, 1, 0, 537, 537, 0, 0, 87, 11, 175, 3874, 67, 67, 3337, 87, 48, 39, 87, 76, 175, 2258, 1123
INVAR-6, Run: 098, P, 0, 1, 0, 1, 0, 1, 0, 542, 542, 0, 0, 87, 16, 175, 4486, 64, 64, 3944, 87, 51, 36, 87, 71, 175, 3781, 1882
INVAR-6, Run: 099, P, 0, 1, 0, 1, 0, 1, 0, 536, 536, 0, 0, 87, 10, 175, 4592, 84, 84, 4056, 87, 51, 36, 87, 77, 175, 4449, 2219
INVAR-6, Run: 100, P, 0, 1, 0, 1, 0, 1, 0, 531, 531, 0, 0, 87, 5, 175, 4097, 57, 57, 3566, 87, 56, 31, 87, 82, 175, 2682, 1338
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
