Input Number, Run_Number, Result@ 100, PO, A, H, X1, M, CE, Y, D, CO, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 015, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0, 16, 100, 204, 1534, 42, 32, 9, 58, 100, 150, 262, 1534
INVAR-9, Run: 016, P, 0, 23, 0, 0, 0, 0, 287, 55, 287, 0, 0, 10, 100, 351, 1218, 45, 26, 19, 55, 100, 150, 351, 1505
INVAR-9, Run: 017, P, 0, 281, 0, 0, 0, 0, 29, 55, 29, 0, 0, 10, 100, 404, 1475, 45, 23, 22, 55, 100, 150, 404, 1504
INVAR-9, Run: 018, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 318, 1293, 43, 24, 18, 57, 100, 150, 375, 1293
INVAR-9, Run: 019, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 437, 2088, 43, 28, 14, 57, 100, 150, 494, 2088
INVAR-9, Run: 020, P, 0, 306, 0, 0, 0, 53, 53, 0, 0, 1, 0, 6, 100, 258, 1856, 47, 32, 14, 53, 100, 150, 311, 1856
INVAR-9, Run: 021, P, 0, 163, 0, 0, 0, 0, 153, 58, 153, 0, 0, 16, 100, 328, 1867, 42, 33, 9, 58, 100, 150, 328, 2020
INVAR-9, Run: 022, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 331, 1343, 43, 29, 13, 57, 100, 150, 388, 1343
INVAR-9, Run: 023, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 355, 1754, 43, 28, 14, 57, 100, 150, 412, 1754
INVAR-9, Run: 024, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 229, 1182, 45, 30, 14, 55, 100, 150, 284, 1182
INVAR-9, Run: 025, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 254, 1938, 44, 25, 18, 56, 100, 150, 310, 1938
INVAR-9, Run: 026, P, 0, 19, 0, 0, 0, 0, 295, 57, 295, 0, 0, 14, 100, 288, 1570, 43, 22, 21, 57, 100, 150, 288, 1865
INVAR-9, Run: 027, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0, 18, 100, 317, 1810, 41, 27, 13, 59, 100, 150, 376, 1810
INVAR-9, Run: 028, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 373, 2307, 45, 28, 16, 55, 100, 150, 428, 2307
INVAR-9, Run: 029, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 401, 1315, 43, 21, 21, 57, 100, 150, 458, 1315
INVAR-9, Run: 030, P, 0, 132, 0, 0, 0, 0, 180, 56, 180, 0, 0, 12, 100, 323, 1288, 44, 18, 26, 56, 100, 150, 323, 1468
INVAR-9, Run: 031, P, 0, 152, 0, 0, 0, 0, 166, 59, 166, 0, 0, 18, 100, 304, 1834, 41, 28, 13, 59, 100, 150, 304, 2000
INVAR-9, Run: 032, P, 0, 12, 0, 0, 0, 0, 304, 58, 304, 0, 0, 16, 100, 272, 1161, 42, 32, 10, 58, 100, 150, 272, 1465
INVAR-9, Run: 033, P, 0, 55, 0, 0, 0, 0, 263, 59, 263, 0, 0, 18, 100, 251, 1024, 41, 19, 22, 59, 100, 150, 251, 1287
INVAR-9, Run: 034, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 250, 1697, 44, 23, 20, 56, 100, 150, 306, 1697
INVAR-9, Run: 035, P, 0, 165, 0, 0, 0, 0, 147, 56, 147, 0, 0, 12, 100, 462, 1702, 44, 27, 17, 56, 100, 150, 462, 1849
INVAR-9, Run: 036, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 461, 1920, 43, 23, 19, 57, 100, 150, 518, 1920
INVAR-9, Run: 037, P, 0, 80, 0, 0, 0, 0, 236, 58, 236, 0, 0, 16, 100, 329, 1646, 42, 25, 17, 58, 100, 150, 329, 1882
INVAR-9, Run: 038, P, 0, 258, 0, 0, 0, 0, 56, 57, 56, 0, 0, 14, 100, 313, 1578, 43, 21, 22, 57, 100, 150, 313, 1634
INVAR-9, Run: 039, P, 0, 161, 0, 0, 0, 0, 153, 57, 153, 0, 0, 14, 100, 192, 1045, 43, 30, 13, 57, 100, 150, 192, 1198
INVAR-9, Run: 040, P, 0, 45, 0, 0, 0, 0, 271, 58, 271, 0, 0, 16, 100, 221, 1449, 42, 28, 14, 58, 100, 150, 221, 1720
INVAR-9, Run: 041, P, 0, 21, 0, 0, 0, 0, 299, 60, 299, 0, 0, 20, 100, 218, 969, 40, 27, 13, 60, 100, 150, 218, 1268
INVAR-9, Run: 042, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 403, 1246, 44, 22, 21, 56, 100, 150, 459, 1246
INVAR-9, Run: 043, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 256, 1453, 43, 29, 13, 57, 100, 150, 313, 1453
INVAR-9, Run: 044, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 178, 962, 44, 31, 12, 56, 100, 150, 234, 962
INVAR-9, Run: 045, P, 0, 82, 0, 0, 0, 0, 236, 59, 236, 0, 0, 18, 100, 335, 1666, 41, 20, 21, 59, 100, 150, 335, 1902
INVAR-9, Run: 046, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 323, 1691, 45, 29, 15, 55, 100, 150, 378, 1691
INVAR-9, Run: 047, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 378, 1742, 45, 29, 15, 55, 100, 150, 433, 1742
INVAR-9, Run: 048, P, 0, 133, 0, 0, 0, 0, 183, 58, 183, 0, 0, 16, 100, 294, 1363, 42, 24, 18, 58, 100, 150, 294, 1546
INVAR-9, Run: 049, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 268, 1557, 43, 26, 16, 57, 100, 150, 325, 1557
INVAR-9, Run: 050, P, 0, 51, 0, 0, 0, 0, 265, 58, 265, 0, 0, 16, 100, 297, 1740, 42, 25, 17, 58, 100, 150, 297, 2005
INVAR-9, Run: 051, P, 0, 174, 0, 0, 0, 0, 138, 56, 138, 0, 0, 12, 100, 280, 1243, 44, 33, 11, 56, 100, 150, 280, 1381
INVAR-9, Run: 052, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0, 18, 100, 183, 1281, 41, 28, 12, 59, 100, 150, 242, 1281
INVAR-9, Run: 053, P, 0, 71, 0, 0, 0, 0, 249, 60, 249, 0, 0, 20, 100, 271, 1262, 40, 30, 10, 60, 100, 150, 271, 1511
INVAR-9, Run: 054, P, 0, 264, 0, 0, 0, 0, 54, 59, 54, 0, 0, 18, 100, 331, 1607, 41, 27, 14, 59, 100, 150, 331, 1661
INVAR-9, Run: 055, P, 0, 50, 0, 0, 0, 0, 264, 57, 264, 0, 0, 14, 100, 208, 1232, 43, 29, 14, 57, 100, 150, 208, 1496
INVAR-9, Run: 056, P, 0, 181, 0, 0, 0, 0, 137, 59, 137, 0, 0, 18, 100, 223, 1253, 41, 25, 16, 59, 100, 150, 223, 1390
INVAR-9, Run: 057, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 305, 1674, 44, 29, 14, 56, 100, 150, 361, 1674
INVAR-9, Run: 058, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0, 16, 100, 317, 1969, 42, 27, 14, 58, 100, 150, 375, 1969
INVAR-9, Run: 059, P, 0, 13, 0, 0, 0, 0, 293, 53, 293, 0, 0, 6, 100, 318, 1339, 47, 29, 18, 53, 100, 150, 318, 1632
INVAR-9, Run: 060, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 295, 1555, 43, 26, 16, 57, 100, 150, 352, 1555
INVAR-9, Run: 061, P, 0, 162, 0, 0, 0, 0, 150, 56, 150, 0, 0, 12, 100, 254, 1349, 44, 28, 16, 56, 100, 150, 254, 1499
INVAR-9, Run: 062, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 266, 1353, 45, 23, 21, 55, 100, 150, 321, 1353
INVAR-9, Run: 063, P, 0, 22, 0, 0, 0, 0, 292, 57, 292, 0, 0, 14, 100, 230, 1259, 43, 28, 15, 57, 100, 150, 230, 1551
INVAR-9, Run: 064, P, 0, 17, 0, 0, 0, 0, 297, 57, 297, 0, 0, 14, 100, 336, 1161, 43, 23, 20, 57, 100, 150, 336, 1458
INVAR-9, Run: 065, P, 0, 304, 0, 0, 0, 52, 52, 0, 0, 1, 0, 4, 100, 367, 1685, 48, 35, 12, 52, 100, 150, 419, 1685
INVAR-9, Run: 066, P, 0, 17, 0, 0, 0, 0, 297, 57, 297, 0, 0, 14, 100, 273, 1641, 43, 23, 20, 57, 100, 150, 273, 1938
INVAR-9, Run: 067, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 282, 1483, 45, 27, 17, 55, 100, 150, 337, 1483
INVAR-9, Run: 068, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 352, 1899, 43, 31, 11, 57, 100, 150, 409, 1899
INVAR-9, Run: 069, P, 0, 89, 0, 0, 0, 0, 229, 59, 229, 0, 0, 18, 100, 231, 709, 41, 24, 17, 59, 100, 150, 231, 938
INVAR-9, Run: 070, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 299, 1460, 45, 29, 15, 55, 100, 150, 354, 1460
INVAR-9, Run: 071, P, 0, 38, 0, 0, 0, 0, 270, 54, 270, 0, 0, 8, 100, 304, 1383, 46, 30, 16, 54, 100, 150, 304, 1653
INVAR-9, Run: 072, P, 0, 163, 0, 0, 0, 0, 151, 57, 151, 0, 0, 14, 100, 282, 1083, 43, 25, 18, 57, 100, 150, 282, 1234
INVAR-9, Run: 073, P, 0, 320, 0, 0, 0, 60, 60, 0, 0, 1, 0, 20, 100, 253, 1482, 40, 25, 14, 60, 100, 150, 313, 1482
INVAR-9, Run: 074, P, 0, 77, 0, 0, 0, 0, 235, 56, 235, 0, 0, 12, 100, 194, 1117, 44, 26, 18, 56, 100, 150, 194, 1352
INVAR-9, Run: 075, P, 0, 93, 0, 0, 0, 0, 221, 57, 221, 0, 0, 14, 100, 242, 1090, 43, 29, 14, 57, 100, 150, 242, 1311
INVAR-9, Run: 076, P, 0, 318, 0, 0, 0, 59, 59, 0, 0, 1, 0, 18, 100, 427, 1277, 41, 24, 16, 59, 100, 150, 486, 1277
INVAR-9, Run: 077, P, 0, 52, 0, 0, 0, 0, 262, 57, 262, 0, 0, 14, 100, 258, 1184, 43, 27, 16, 57, 100, 150, 258, 1446
INVAR-9, Run: 078, P, 0, 144, 0, 0, 0, 0, 178, 61, 178, 0, 0, 22, 100, 312, 1842, 39, 25, 14, 61, 100, 150, 312, 2020
INVAR-9, Run: 079, P, 0, 63, 0, 0, 0, 0, 255, 59, 255, 0, 0, 18, 100, 265, 1463, 41, 27, 14, 59, 100, 150, 265, 1718
INVAR-9, Run: 080, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0, 8, 100, 275, 1542, 46, 32, 13, 54, 100, 150, 329, 1542
INVAR-9, Run: 081, P, 0, 128, 0, 0, 0, 0, 186, 57, 186, 0, 0, 14, 100, 266, 1433, 43, 23, 20, 57, 100, 150, 266, 1619
INVAR-9, Run: 082, P, 0, 43, 0, 0, 0, 0, 277, 60, 277, 0, 0, 20, 100, 325, 1206, 40, 24, 16, 60, 100, 150, 325, 1483
INVAR-9, Run: 083, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 311, 1856, 45, 33, 11, 55, 100, 150, 366, 1856
INVAR-9, Run: 084, P, 0, 314, 0, 0, 0, 57, 57, 0, 0, 1, 0, 14, 100, 390, 1745, 43, 28, 14, 57, 100, 150, 447, 1745
INVAR-9, Run: 085, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 353, 1386, 45, 29, 15, 55, 100, 150, 408, 1386
INVAR-9, Run: 086, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 321, 1396, 45, 24, 20, 55, 100, 150, 376, 1396
INVAR-9, Run: 087, P, 0, 31, 0, 0, 0, 0, 285, 58, 285, 0, 0, 16, 100, 257, 1293, 42, 28, 14, 58, 100, 150, 257, 1578
INVAR-9, Run: 088, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 240, 955, 44, 21, 22, 56, 100, 150, 296, 955
INVAR-9, Run: 089, P, 0, 10, 0, 0, 0, 0, 310, 60, 310, 0, 0, 20, 100, 212, 1465, 40, 29, 11, 60, 100, 150, 212, 1775
INVAR-9, Run: 090, P, 0, 50, 0, 0, 0, 0, 264, 57, 264, 0, 0, 14, 100, 429, 2239, 43, 25, 18, 57, 100, 150, 429, 2503
INVAR-9, Run: 091, P, 0, 308, 0, 0, 0, 54, 54, 0, 0, 1, 0, 8, 100, 344, 1617, 46, 22, 23, 54, 100, 150, 398, 1617
INVAR-9, Run: 092, P, 0, 310, 0, 0, 0, 55, 55, 0, 0, 1, 0, 10, 100, 344, 1313, 45, 27, 17, 55, 100, 150, 399, 1313
INVAR-9, Run: 093, P, 0, 20, 0, 0, 0, 0, 292, 56, 292, 0, 0, 12, 100, 231, 1141, 44, 31, 13, 56, 100, 150, 231, 1433
INVAR-9, Run: 094, P, 0, 72, 0, 0, 0, 0, 242, 57, 242, 0, 0, 14, 100, 217, 1227, 43, 29, 14, 57, 100, 150, 217, 1469
INVAR-9, Run: 095, P, 0, 31, 0, 0, 0, 0, 279, 55, 279, 0, 0, 10, 100, 242, 1135, 45, 31, 14, 55, 100, 150, 242, 1414
INVAR-9, Run: 096, P, 0, 50, 0, 0, 0, 0, 270, 60, 270, 0, 0, 20, 100, 169, 1246, 40, 31, 9, 60, 100, 150, 169, 1516
INVAR-9, Run: 097, P, 0, 37, 0, 0, 0, 0, 281, 59, 281, 0, 0, 18, 100, 271, 1193, 41, 27, 14, 59, 100, 150, 271, 1474
INVAR-9, Run: 098, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 305, 1901, 44, 36, 7, 56, 100, 150, 361, 1901
INVAR-9, Run: 099, P, 0, 312, 0, 0, 0, 56, 56, 0, 0, 1, 0, 12, 100, 323, 1522, 44, 31, 12, 56, 100, 150, 379, 1522
INVAR-9, Run: 100, P, 0, 316, 0, 0, 0, 58, 58, 0, 0, 1, 0, 16, 100, 309, 1178, 42, 25, 16, 58, 100, 150, 367, 1178
