Input Number, Run_Number, Result@ 100, A, CO, D, X1, H, M, PO, CE, Y, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 011, F, 40, 0, 0, 0, 0, 0, 0, 80, 135, 1, 0, 55, 50, 154, 93, 25, 16, 8, 25, 50, 75, 234, 148
INVAR-8, Run: 012, F, 42, 0, 0, 0, 0, 0, 0, 79, 133, 1, 0, 54, 50, 286, 111, 25, 12, 12, 25, 50, 75, 365, 165
INVAR-8, Run: 013, F, 30, 0, 0, 0, 0, 0, 0, 85, 145, 1, 0, 60, 50, 132, 75, 25, 19, 5, 25, 50, 75, 217, 135
INVAR-8, Run: 014, F, 30, 0, 0, 0, 0, 0, 0, 85, 145, 1, 0, 60, 50, 202, 101, 25, 14, 10, 25, 50, 75, 287, 161
INVAR-8, Run: 015, F, 22, 0, 0, 0, 0, 0, 0, 89, 153, 1, 0, 64, 50, 293, 105, 25, 17, 7, 25, 50, 75, 382, 169
INVAR-8, Run: 016, F, 52, 0, 0, 0, 0, 0, 0, 74, 123, 1, 0, 49, 50, 214, 114, 25, 18, 6, 25, 50, 75, 288, 163
INVAR-8, Run: 017, F, 8, 0, 0, 0, 0, 0, 0, 96, 167, 1, 0, 71, 50, 107, 60, 25, 20, 4, 25, 50, 75, 203, 131
INVAR-8, Run: 018, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 327, 91, 25, 18, 6, 25, 50, 75, 425, 164
INVAR-8, Run: 019, F, 28, 0, 0, 0, 0, 0, 0, 86, 147, 1, 0, 61, 50, 156, 70, 25, 12, 12, 25, 50, 75, 242, 131
INVAR-8, Run: 020, F, 6, 0, 0, 0, 0, 0, 0, 97, 169, 1, 0, 72, 50, 238, 76, 25, 14, 10, 25, 50, 75, 335, 148
INVAR-8, Run: 021, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 288, 116, 25, 18, 6, 25, 50, 75, 387, 190
INVAR-8, Run: 022, F, 14, 0, 0, 0, 0, 0, 0, 93, 161, 1, 0, 68, 50, 201, 64, 25, 18, 6, 25, 50, 75, 294, 132
INVAR-8, Run: 023, F, 16, 0, 0, 0, 0, 0, 0, 92, 159, 1, 0, 67, 50, 287, 70, 25, 11, 13, 25, 50, 75, 379, 137
INVAR-8, Run: 024, F, 34, 0, 0, 0, 0, 0, 0, 83, 141, 1, 0, 58, 50, 220, 125, 25, 16, 8, 25, 50, 75, 303, 183
INVAR-8, Run: 025, F, 12, 0, 0, 0, 0, 0, 0, 94, 163, 1, 0, 69, 50, 216, 64, 25, 17, 7, 25, 50, 75, 310, 133
INVAR-8, Run: 026, F, 38, 0, 0, 0, 0, 0, 0, 81, 137, 1, 0, 56, 50, 164, 58, 25, 15, 9, 25, 50, 75, 245, 114
INVAR-8, Run: 027, F, 12, 0, 0, 0, 0, 0, 0, 94, 163, 1, 0, 69, 50, 204, 76, 25, 10, 14, 25, 50, 75, 298, 145
INVAR-8, Run: 028, F, 6, 0, 0, 0, 0, 0, 0, 97, 169, 1, 0, 72, 50, 205, 118, 25, 18, 6, 25, 50, 75, 302, 190
INVAR-8, Run: 029, F, 42, 0, 0, 0, 0, 0, 0, 79, 133, 1, 0, 54, 50, 267, 138, 25, 16, 8, 25, 50, 75, 346, 192
INVAR-8, Run: 030, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 234, 77, 25, 17, 7, 25, 50, 75, 329, 147
INVAR-8, Run: 031, F, 58, 0, 0, 0, 0, 0, 0, 71, 117, 1, 0, 46, 50, 105, 66, 25, 13, 11, 25, 50, 75, 176, 112
INVAR-8, Run: 032, F, 44, 0, 0, 0, 0, 0, 0, 78, 131, 1, 0, 53, 50, 184, 63, 25, 15, 9, 25, 50, 75, 262, 116
INVAR-8, Run: 033, F, 6, 0, 0, 0, 0, 0, 0, 97, 169, 1, 0, 72, 50, 206, 99, 25, 20, 4, 25, 50, 75, 303, 171
INVAR-8, Run: 034, F, 28, 0, 0, 0, 0, 0, 0, 86, 147, 1, 0, 61, 50, 309, 112, 25, 14, 10, 25, 50, 75, 395, 173
INVAR-8, Run: 035, F, 32, 0, 0, 0, 0, 0, 0, 84, 143, 1, 0, 59, 50, 237, 89, 25, 12, 12, 25, 50, 75, 321, 148
INVAR-8, Run: 036, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 262, 100, 25, 17, 7, 25, 50, 75, 360, 173
INVAR-8, Run: 037, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 321, 92, 25, 16, 8, 25, 50, 75, 419, 165
INVAR-8, Run: 038, F, 12, 0, 0, 0, 0, 0, 0, 94, 163, 1, 0, 69, 50, 272, 91, 25, 12, 12, 25, 50, 75, 366, 160
INVAR-8, Run: 039, F, 42, 0, 0, 0, 0, 0, 0, 79, 133, 1, 0, 54, 50, 233, 109, 25, 16, 8, 25, 50, 75, 312, 163
INVAR-8, Run: 040, F, 22, 0, 0, 0, 0, 0, 0, 89, 153, 1, 0, 64, 50, 120, 49, 25, 18, 6, 25, 50, 75, 209, 113
INVAR-8, Run: 041, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 226, 104, 25, 18, 6, 25, 50, 75, 321, 174
INVAR-8, Run: 042, F, 30, 0, 0, 0, 0, 0, 0, 85, 145, 1, 0, 60, 50, 328, 122, 25, 14, 10, 25, 50, 75, 413, 182
INVAR-8, Run: 043, F, 16, 0, 0, 0, 0, 0, 0, 92, 159, 1, 0, 67, 50, 431, 156, 25, 17, 7, 25, 50, 75, 523, 223
INVAR-8, Run: 044, F, 6, 0, 0, 0, 0, 0, 0, 97, 169, 1, 0, 72, 50, 226, 70, 25, 18, 6, 25, 50, 75, 323, 142
INVAR-8, Run: 045, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 327, 132, 25, 17, 7, 25, 50, 75, 425, 205
INVAR-8, Run: 046, F, 28, 0, 0, 0, 0, 0, 0, 86, 147, 1, 0, 61, 50, 397, 138, 25, 16, 8, 25, 50, 75, 483, 199
INVAR-8, Run: 047, F, 34, 0, 0, 0, 0, 0, 0, 83, 141, 1, 0, 58, 50, 167, 68, 25, 15, 9, 25, 50, 75, 250, 126
INVAR-8, Run: 048, F, 0, 0, 0, 0, 0, 0, 0, 100, 175, 1, 0, 75, 50, 188, 89, 25, 17, 7, 25, 50, 75, 288, 164
INVAR-8, Run: 049, F, 14, 0, 0, 0, 0, 0, 0, 93, 161, 1, 0, 68, 50, 129, 77, 25, 16, 8, 25, 50, 75, 222, 145
INVAR-8, Run: 050, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 201, 91, 25, 18, 6, 25, 50, 75, 300, 165
INVAR-8, Run: 051, F, 22, 0, 0, 0, 0, 0, 0, 89, 153, 1, 0, 64, 50, 316, 97, 25, 17, 7, 25, 50, 75, 405, 161
INVAR-8, Run: 052, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 323, 143, 25, 14, 10, 25, 50, 75, 422, 217
INVAR-8, Run: 053, F, 40, 0, 0, 0, 0, 0, 0, 80, 135, 1, 0, 55, 50, 203, 106, 25, 14, 10, 25, 50, 75, 283, 161
INVAR-8, Run: 054, F, 22, 0, 0, 0, 0, 0, 0, 89, 153, 1, 0, 64, 50, 201, 47, 25, 15, 9, 25, 50, 75, 290, 111
INVAR-8, Run: 055, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 193, 81, 25, 17, 7, 25, 50, 75, 291, 154
INVAR-8, Run: 056, F, 28, 0, 0, 0, 0, 0, 0, 86, 147, 1, 0, 61, 50, 222, 92, 25, 13, 11, 25, 50, 75, 308, 153
INVAR-8, Run: 057, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 390, 118, 25, 20, 4, 25, 50, 75, 488, 191
INVAR-8, Run: 058, F, 12, 0, 0, 0, 0, 0, 0, 94, 163, 1, 0, 69, 50, 205, 100, 25, 18, 6, 25, 50, 75, 299, 169
INVAR-8, Run: 059, F, 40, 0, 0, 0, 0, 0, 0, 80, 135, 1, 0, 55, 50, 210, 92, 25, 15, 9, 25, 50, 75, 290, 147
INVAR-8, Run: 060, F, 40, 0, 0, 0, 0, 0, 0, 80, 135, 1, 0, 55, 50, 233, 79, 25, 17, 7, 25, 50, 75, 313, 134
INVAR-8, Run: 061, F, 14, 0, 0, 0, 0, 0, 0, 93, 161, 1, 0, 68, 50, 212, 50, 25, 14, 10, 25, 50, 75, 305, 118
INVAR-8, Run: 062, F, 22, 0, 0, 0, 0, 0, 0, 89, 153, 1, 0, 64, 50, 293, 89, 25, 16, 8, 25, 50, 75, 382, 153
INVAR-8, Run: 063, F, 30, 0, 0, 0, 0, 0, 0, 85, 145, 1, 0, 60, 50, 250, 113, 25, 13, 11, 25, 50, 75, 335, 173
INVAR-8, Run: 064, F, 58, 0, 0, 0, 0, 0, 0, 71, 117, 1, 0, 46, 50, 189, 95, 25, 16, 8, 25, 50, 75, 260, 141
INVAR-8, Run: 065, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 316, 100, 25, 16, 8, 25, 50, 75, 415, 174
INVAR-8, Run: 066, F, 28, 0, 0, 0, 0, 0, 0, 86, 147, 1, 0, 61, 50, 229, 111, 25, 17, 7, 25, 50, 75, 315, 172
INVAR-8, Run: 067, F, 22, 0, 0, 0, 0, 0, 0, 89, 153, 1, 0, 64, 50, 245, 92, 25, 20, 4, 25, 50, 75, 334, 156
INVAR-8, Run: 068, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 143, 67, 25, 18, 6, 25, 50, 75, 238, 137
INVAR-8, Run: 069, F, 8, 0, 0, 0, 0, 0, 0, 96, 167, 1, 0, 71, 50, 272, 102, 25, 15, 9, 25, 50, 75, 368, 173
INVAR-8, Run: 070, F, 60, 0, 0, 0, 0, 0, 0, 70, 115, 1, 0, 45, 50, 123, 69, 25, 13, 11, 25, 50, 75, 193, 114
INVAR-8, Run: 071, F, 34, 0, 0, 0, 0, 0, 0, 83, 141, 1, 0, 58, 50, 190, 68, 25, 18, 6, 25, 50, 75, 273, 126
INVAR-8, Run: 072, F, 16, 0, 0, 0, 0, 0, 0, 92, 159, 1, 0, 67, 50, 228, 98, 25, 17, 7, 25, 50, 75, 320, 165
INVAR-8, Run: 073, F, 38, 0, 0, 0, 0, 0, 0, 81, 137, 1, 0, 56, 50, 207, 78, 25, 11, 13, 25, 50, 75, 288, 134
INVAR-8, Run: 074, F, 12, 0, 0, 0, 0, 0, 0, 94, 163, 1, 0, 69, 50, 126, 67, 25, 15, 9, 25, 50, 75, 220, 136
INVAR-8, Run: 075, F, 46, 0, 0, 0, 0, 0, 0, 77, 129, 1, 0, 52, 50, 178, 105, 25, 16, 8, 25, 50, 75, 255, 157
INVAR-8, Run: 076, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 205, 83, 25, 15, 9, 25, 50, 75, 304, 157
INVAR-8, Run: 077, F, 14, 0, 0, 0, 0, 0, 0, 93, 161, 1, 0, 68, 50, 271, 101, 25, 14, 10, 25, 50, 75, 364, 169
INVAR-8, Run: 078, F, 24, 0, 0, 0, 0, 0, 0, 88, 151, 1, 0, 63, 50, 249, 93, 25, 17, 7, 25, 50, 75, 337, 156
INVAR-8, Run: 079, F, 34, 0, 0, 0, 0, 0, 0, 83, 141, 1, 0, 58, 50, 199, 107, 25, 9, 15, 25, 50, 75, 282, 165
INVAR-8, Run: 080, F, 38, 0, 0, 0, 0, 0, 0, 81, 137, 1, 0, 56, 50, 134, 59, 25, 19, 5, 25, 50, 75, 215, 115
INVAR-8, Run: 081, F, 32, 0, 0, 0, 0, 0, 0, 84, 143, 1, 0, 59, 50, 268, 88, 25, 18, 6, 25, 50, 75, 352, 147
INVAR-8, Run: 082, F, 12, 0, 0, 0, 0, 0, 0, 94, 163, 1, 0, 69, 50, 300, 150, 25, 14, 10, 25, 50, 75, 394, 219
INVAR-8, Run: 083, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 295, 96, 25, 10, 14, 25, 50, 75, 390, 166
INVAR-8, Run: 084, F, 18, 0, 0, 0, 0, 0, 0, 91, 157, 1, 0, 66, 50, 258, 87, 25, 13, 11, 25, 50, 75, 349, 153
INVAR-8, Run: 085, F, 26, 0, 0, 0, 0, 0, 0, 87, 149, 1, 0, 62, 50, 251, 77, 25, 11, 13, 25, 50, 75, 338, 139
INVAR-8, Run: 086, F, 54, 0, 0, 0, 0, 0, 0, 73, 121, 1, 0, 48, 50, 219, 82, 25, 11, 13, 25, 50, 75, 292, 130
INVAR-8, Run: 087, F, 18, 0, 0, 0, 0, 0, 0, 91, 157, 1, 0, 66, 50, 376, 108, 25, 12, 12, 25, 50, 75, 467, 174
INVAR-8, Run: 088, F, 20, 0, 0, 0, 0, 0, 0, 90, 155, 1, 0, 65, 50, 308, 117, 25, 17, 7, 25, 50, 75, 398, 182
INVAR-8, Run: 089, F, 22, 0, 0, 0, 0, 0, 0, 89, 153, 1, 0, 64, 50, 175, 108, 25, 17, 7, 25, 50, 75, 264, 172
INVAR-8, Run: 090, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 284, 98, 25, 12, 12, 25, 50, 75, 383, 172
INVAR-8, Run: 091, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 230, 78, 25, 15, 9, 25, 50, 75, 328, 151
INVAR-8, Run: 092, F, 18, 0, 0, 0, 0, 0, 0, 91, 157, 1, 0, 66, 50, 190, 89, 25, 17, 7, 25, 50, 75, 281, 155
INVAR-8, Run: 093, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 280, 98, 25, 19, 5, 25, 50, 75, 379, 172
INVAR-8, Run: 094, F, 14, 0, 0, 0, 0, 0, 0, 93, 161, 1, 0, 68, 50, 324, 122, 25, 14, 10, 25, 50, 75, 417, 190
INVAR-8, Run: 095, F, 66, 0, 0, 0, 0, 0, 0, 67, 109, 1, 0, 42, 50, 171, 75, 25, 20, 4, 25, 50, 75, 238, 117
INVAR-8, Run: 096, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 394, 157, 25, 13, 11, 25, 50, 75, 489, 227
INVAR-8, Run: 097, F, 16, 0, 0, 0, 0, 0, 0, 92, 159, 1, 0, 67, 50, 174, 61, 25, 13, 11, 25, 50, 75, 266, 128
INVAR-8, Run: 098, F, 8, 0, 0, 0, 0, 0, 0, 96, 167, 1, 0, 71, 50, 244, 92, 25, 15, 9, 25, 50, 75, 340, 163
INVAR-8, Run: 099, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 347, 130, 25, 16, 8, 25, 50, 75, 445, 203
INVAR-8, Run: 100, F, 14, 0, 0, 0, 0, 0, 0, 93, 161, 1, 0, 68, 50, 208, 113, 25, 13, 11, 25, 50, 75, 301, 181
INVAR-9, Run: 001, F, 10, 0, 0, 0, 0, 0, 0, 195, 340, 1, 0, 145, 100, 1025, 342, 50, 34, 15, 50, 100, 150, 1220, 487
INVAR-9, Run: 002, F, 18, 0, 0, 0, 0, 0, 0, 191, 332, 1, 0, 141, 100, 733, 318, 50, 34, 15, 50, 100, 150, 924, 459
INVAR-9, Run: 003, F, 30, 0, 0, 0, 0, 0, 0, 185, 320, 1, 0, 135, 100, 740, 306, 50, 33, 16, 50, 100, 150, 925, 441
INVAR-9, Run: 004, F, 22, 0, 0, 0, 0, 0, 0, 189, 328, 1, 0, 139, 100, 1103, 307, 50, 18, 31, 50, 100, 150, 1292, 446
INVAR-9, Run: 005, F, 58, 0, 0, 0, 0, 0, 0, 171, 292, 1, 0, 121, 100, 545, 258, 50, 31, 18, 50, 100, 150, 716, 379
INVAR-9, Run: 006, F, 20, 0, 0, 0, 0, 0, 0, 190, 330, 1, 0, 140, 100, 808, 287, 50, 30, 19, 50, 100, 150, 998, 427
INVAR-9, Run: 007, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 1061, 321, 50, 28, 21, 50, 100, 150, 1259, 469
INVAR-9, Run: 008, F, 22, 0, 0, 0, 0, 0, 0, 189, 328, 1, 0, 139, 100, 952, 267, 50, 32, 17, 50, 100, 150, 1141, 406
INVAR-9, Run: 009, F, 32, 0, 0, 0, 0, 0, 0, 184, 318, 1, 0, 134, 100, 776, 213, 50, 24, 25, 50, 100, 150, 960, 347
INVAR-9, Run: 010, F, 10, 0, 0, 0, 0, 0, 0, 195, 340, 1, 0, 145, 100, 840, 282, 50, 31, 18, 50, 100, 150, 1035, 427
INVAR-9, Run: 011, F, 42, 0, 0, 0, 0, 0, 0, 179, 308, 1, 0, 129, 100, 939, 350, 50, 37, 12, 50, 100, 150, 1118, 479
INVAR-9, Run: 012, F, 42, 0, 0, 0, 0, 0, 0, 179, 308, 1, 0, 129, 100, 770, 298, 50, 29, 20, 50, 100, 150, 949, 427
INVAR-9, Run: 013, F, 20, 0, 0, 0, 0, 0, 0, 190, 330, 1, 0, 140, 100, 694, 292, 50, 28, 21, 50, 100, 150, 884, 432
INVAR-9, Run: 014, F, 44, 0, 0, 0, 0, 0, 0, 178, 306, 1, 0, 128, 100, 853, 227, 50, 34, 15, 50, 100, 150, 1031, 355
INVAR-9, Run: 015, F, 10, 0, 0, 0, 0, 0, 0, 195, 340, 1, 0, 145, 100, 678, 216, 50, 24, 25, 50, 100, 150, 873, 361
INVAR-9, Run: 016, F, 56, 0, 0, 0, 0, 0, 0, 172, 294, 1, 0, 122, 100, 590, 289, 50, 32, 17, 50, 100, 150, 762, 411
INVAR-9, Run: 017, F, 2, 0, 0, 0, 0, 0, 0, 199, 348, 1, 0, 149, 100, 761, 261, 50, 30, 19, 50, 100, 150, 960, 410
INVAR-9, Run: 018, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 710, 255, 50, 32, 17, 50, 100, 150, 904, 399
INVAR-9, Run: 019, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 588, 266, 50, 30, 19, 50, 100, 150, 784, 412
INVAR-9, Run: 020, F, 14, 0, 0, 0, 0, 0, 0, 193, 336, 1, 0, 143, 100, 685, 289, 50, 30, 19, 50, 100, 150, 878, 432
INVAR-9, Run: 021, F, 34, 0, 0, 0, 0, 0, 0, 183, 316, 1, 0, 133, 100, 630, 260, 50, 32, 17, 50, 100, 150, 813, 393
INVAR-9, Run: 022, F, 40, 0, 0, 0, 0, 0, 0, 180, 310, 1, 0, 130, 100, 765, 283, 50, 35, 14, 50, 100, 150, 945, 413
INVAR-9, Run: 023, F, 66, 0, 0, 0, 0, 0, 0, 167, 284, 1, 0, 117, 100, 709, 278, 50, 34, 15, 50, 100, 150, 876, 395
INVAR-9, Run: 024, F, 66, 0, 0, 0, 0, 0, 0, 167, 284, 1, 0, 117, 100, 910, 280, 50, 30, 19, 50, 100, 150, 1077, 397
INVAR-9, Run: 025, F, 84, 0, 0, 0, 0, 0, 0, 158, 266, 1, 0, 108, 100, 781, 273, 50, 30, 19, 50, 100, 150, 939, 381
INVAR-9, Run: 026, F, 2, 0, 0, 0, 0, 0, 0, 199, 348, 1, 0, 149, 100, 917, 239, 50, 28, 21, 50, 100, 150, 1116, 388
INVAR-9, Run: 027, F, 42, 0, 0, 0, 0, 0, 0, 179, 308, 1, 0, 129, 100, 931, 376, 50, 33, 16, 50, 100, 150, 1110, 505
INVAR-9, Run: 028, F, 30, 0, 0, 0, 0, 0, 0, 185, 320, 1, 0, 135, 100, 760, 275, 50, 27, 22, 50, 100, 150, 945, 410
INVAR-9, Run: 029, F, 22, 0, 0, 0, 0, 0, 0, 189, 328, 1, 0, 139, 100, 479, 221, 50, 30, 19, 50, 100, 150, 668, 360
INVAR-9, Run: 030, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 757, 272, 50, 35, 14, 50, 100, 150, 953, 418
INVAR-9, Run: 031, F, 18, 0, 0, 0, 0, 0, 0, 191, 332, 1, 0, 141, 100, 624, 237, 50, 35, 14, 50, 100, 150, 815, 378
INVAR-9, Run: 032, F, 30, 0, 0, 0, 0, 0, 0, 185, 320, 1, 0, 135, 100, 679, 277, 50, 33, 16, 50, 100, 150, 864, 412
INVAR-9, Run: 033, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 994, 267, 50, 30, 19, 50, 100, 150, 1192, 415
INVAR-9, Run: 034, F, 24, 0, 0, 0, 0, 0, 0, 188, 326, 1, 0, 138, 100, 1092, 385, 50, 32, 17, 50, 100, 150, 1280, 523
INVAR-9, Run: 035, F, 22, 0, 0, 0, 0, 0, 0, 189, 328, 1, 0, 139, 100, 944, 309, 50, 30, 19, 50, 100, 150, 1133, 448
INVAR-9, Run: 036, F, 52, 0, 0, 0, 0, 0, 0, 174, 298, 1, 0, 124, 100, 807, 233, 50, 22, 27, 50, 100, 150, 981, 357
INVAR-9, Run: 037, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 783, 280, 50, 30, 19, 50, 100, 150, 981, 428
INVAR-9, Run: 038, F, 26, 0, 0, 0, 0, 0, 0, 187, 324, 1, 0, 137, 100, 611, 222, 50, 27, 22, 50, 100, 150, 798, 359
INVAR-9, Run: 039, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 544, 261, 50, 28, 21, 50, 100, 150, 741, 408
INVAR-9, Run: 040, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 959, 342, 50, 25, 24, 50, 100, 150, 1156, 489
INVAR-9, Run: 041, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 857, 329, 50, 29, 20, 50, 100, 150, 1055, 477
INVAR-9, Run: 042, F, 32, 0, 0, 0, 0, 0, 0, 184, 318, 1, 0, 134, 100, 644, 265, 50, 30, 19, 50, 100, 150, 828, 399
INVAR-9, Run: 043, F, 16, 0, 0, 0, 0, 0, 0, 192, 334, 1, 0, 142, 100, 584, 258, 50, 32, 17, 50, 100, 150, 776, 400
INVAR-9, Run: 044, F, 34, 0, 0, 0, 0, 0, 0, 183, 316, 1, 0, 133, 100, 940, 313, 50, 27, 22, 50, 100, 150, 1123, 446
INVAR-9, Run: 045, F, 40, 0, 0, 0, 0, 0, 0, 180, 310, 1, 0, 130, 100, 848, 394, 50, 37, 12, 50, 100, 150, 1028, 524
INVAR-9, Run: 046, F, 60, 0, 0, 0, 0, 0, 0, 170, 290, 1, 0, 120, 100, 815, 292, 50, 28, 21, 50, 100, 150, 985, 412
INVAR-9, Run: 047, F, 26, 0, 0, 0, 0, 0, 0, 187, 324, 1, 0, 137, 100, 492, 223, 50, 26, 23, 50, 100, 150, 679, 360
INVAR-9, Run: 048, F, 24, 0, 0, 0, 0, 0, 0, 188, 326, 1, 0, 138, 100, 764, 269, 50, 37, 12, 50, 100, 150, 952, 407
INVAR-9, Run: 049, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 726, 302, 50, 32, 17, 50, 100, 150, 922, 448
INVAR-9, Run: 050, F, 2, 0, 0, 0, 0, 0, 0, 199, 348, 1, 0, 149, 100, 795, 307, 50, 33, 16, 50, 100, 150, 994, 456
INVAR-9, Run: 051, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 808, 307, 50, 34, 15, 50, 100, 150, 1004, 453
INVAR-9, Run: 052, F, 20, 0, 0, 0, 0, 0, 0, 190, 330, 1, 0, 140, 100, 1003, 311, 50, 32, 17, 50, 100, 150, 1193, 451
INVAR-9, Run: 053, F, 48, 0, 0, 0, 0, 0, 0, 176, 302, 1, 0, 126, 100, 660, 276, 50, 33, 16, 50, 100, 150, 836, 402
INVAR-9, Run: 054, F, 14, 0, 0, 0, 0, 0, 0, 193, 336, 1, 0, 143, 100, 755, 269, 50, 37, 12, 50, 100, 150, 948, 412
INVAR-9, Run: 055, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 604, 204, 50, 34, 15, 50, 100, 150, 798, 348
INVAR-9, Run: 056, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 729, 271, 50, 34, 15, 50, 100, 150, 923, 415
INVAR-9, Run: 057, F, 16, 0, 0, 0, 0, 0, 0, 192, 334, 1, 0, 142, 100, 832, 334, 50, 31, 18, 50, 100, 150, 1024, 476
INVAR-9, Run: 058, F, 28, 0, 0, 0, 0, 0, 0, 186, 322, 1, 0, 136, 100, 797, 257, 50, 26, 23, 50, 100, 150, 983, 393
INVAR-9, Run: 059, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 611, 249, 50, 27, 22, 50, 100, 150, 805, 393
INVAR-9, Run: 060, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 795, 299, 50, 30, 19, 50, 100, 150, 991, 445
INVAR-9, Run: 061, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 683, 257, 50, 34, 15, 50, 100, 150, 881, 405
INVAR-9, Run: 062, F, 18, 0, 0, 0, 0, 0, 0, 191, 332, 1, 0, 141, 100, 583, 221, 50, 34, 15, 50, 100, 150, 774, 362
INVAR-9, Run: 063, F, 80, 0, 0, 0, 0, 0, 0, 160, 270, 1, 0, 110, 100, 648, 245, 50, 28, 21, 50, 100, 150, 808, 355
INVAR-9, Run: 064, F, 10, 0, 0, 0, 0, 0, 0, 195, 340, 1, 0, 145, 100, 811, 267, 50, 34, 15, 50, 100, 150, 1006, 412
INVAR-9, Run: 065, F, 58, 0, 0, 0, 0, 0, 0, 171, 292, 1, 0, 121, 100, 782, 307, 50, 21, 28, 50, 100, 150, 953, 428
INVAR-9, Run: 066, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 773, 251, 50, 28, 21, 50, 100, 150, 971, 399
INVAR-9, Run: 067, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 751, 282, 50, 32, 17, 50, 100, 150, 948, 429
INVAR-9, Run: 068, F, 26, 0, 0, 0, 0, 0, 0, 187, 324, 1, 0, 137, 100, 654, 238, 50, 30, 19, 50, 100, 150, 841, 375
INVAR-9, Run: 069, F, 60, 0, 0, 0, 0, 0, 0, 170, 290, 1, 0, 120, 100, 621, 250, 50, 35, 14, 50, 100, 150, 791, 370
INVAR-9, Run: 070, F, 30, 0, 0, 0, 0, 0, 0, 185, 320, 1, 0, 135, 100, 813, 307, 50, 31, 18, 50, 100, 150, 998, 442
INVAR-9, Run: 071, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 916, 283, 50, 27, 22, 50, 100, 150, 1112, 429
INVAR-9, Run: 072, F, 40, 0, 0, 0, 0, 0, 0, 180, 310, 1, 0, 130, 100, 466, 230, 50, 29, 20, 50, 100, 150, 646, 360
INVAR-9, Run: 073, F, 28, 0, 0, 0, 0, 0, 0, 186, 322, 1, 0, 136, 100, 796, 266, 50, 27, 22, 50, 100, 150, 982, 402
INVAR-9, Run: 074, F, 50, 0, 0, 0, 0, 0, 0, 175, 300, 1, 0, 125, 100, 680, 268, 50, 30, 19, 50, 100, 150, 855, 393
