Input Number, Run_Number, Result@ 100, C, F, D, X1, A, B, PO, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 087, P, 0, 0, 0, 0, 1, 0, 1, 209, 209, 0, 0, 26, 25, 53, 1097, 20, 20, 888, 26, 19, 7, 26, 14, 53, 193, 84
INVAR-5, Run: 088, P, 0, 0, 0, 0, 1, 0, 1, 217, 217, 0, 0, 26, 29, 53, 744, 16, 16, 527, 26, 20, 6, 26, 12, 53, 149, 60
INVAR-5, Run: 089, P, 0, 0, 0, 0, 1, 0, 1, 213, 213, 0, 0, 26, 27, 53, 1162, 13, 13, 949, 26, 15, 11, 26, 13, 53, 303, 138
INVAR-5, Run: 090, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1427, 28, 28, 1222, 26, 15, 11, 26, 15, 53, 465, 221
INVAR-5, Run: 091, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 723, 13, 13, 526, 26, 12, 14, 26, 17, 53, 257, 119
INVAR-5, Run: 092, P, 0, 0, 0, 0, 1, 0, 1, 189, 189, 0, 0, 26, 15, 53, 995, 13, 13, 806, 26, 18, 8, 26, 19, 53, 401, 193
INVAR-5, Run: 093, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 799, 7, 7, 598, 26, 19, 7, 26, 16, 53, 235, 107
INVAR-5, Run: 094, P, 0, 0, 0, 0, 1, 0, 1, 193, 193, 0, 0, 26, 17, 53, 669, 12, 12, 476, 26, 14, 12, 26, 18, 53, 209, 96
INVAR-5, Run: 095, P, 0, 1, 0, 0, 1, 0, 1, 196, 196, 0, 0, 26, 18, 53, 1159, 16, 16, 963, 26, 19, 7, 26, 17, 53, 333, 157
INVAR-5, Run: 096, P, 0, 0, 0, 0, 1, 0, 1, 201, 201, 0, 0, 26, 21, 53, 1011, 18, 18, 810, 26, 20, 6, 26, 16, 53, 271, 125
INVAR-5, Run: 097, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 1450, 23, 23, 1245, 26, 15, 11, 26, 15, 53, 313, 145
INVAR-5, Run: 098, P, 0, 0, 0, 0, 1, 0, 1, 217, 217, 0, 0, 26, 29, 53, 1036, 20, 20, 819, 26, 17, 9, 26, 12, 53, 241, 106
INVAR-5, Run: 099, P, 0, 0, 0, 0, 1, 0, 1, 197, 197, 0, 0, 26, 19, 53, 686, 32, 32, 489, 26, 11, 15, 26, 17, 53, 265, 123
INVAR-5, Run: 100, P, 0, 0, 0, 0, 1, 0, 1, 205, 205, 0, 0, 26, 23, 53, 950, 18, 18, 745, 26, 20, 6, 26, 15, 53, 247, 112
INVAR-6, Run: 001, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 5610, 50, 50, 4927, 87, 49, 38, 87, 48, 175, 921, 421
INVAR-6, Run: 002, P, 0, 0, 0, 0, 1, 0, 1, 695, 695, 0, 0, 87, 85, 175, 7013, 71, 71, 6318, 87, 60, 27, 87, 45, 175, 1949, 932
INVAR-6, Run: 003, P, 0, 0, 0, 0, 1, 0, 1, 659, 659, 0, 0, 87, 67, 175, 8214, 79, 79, 7555, 87, 57, 30, 87, 54, 175, 1465, 699
INVAR-6, Run: 004, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 5547, 74, 74, 4860, 87, 46, 41, 87, 47, 175, 1647, 783
INVAR-6, Run: 005, P, 0, 0, 0, 0, 1, 0, 1, 671, 671, 0, 0, 87, 73, 175, 5542, 54, 54, 4871, 87, 64, 23, 87, 51, 175, 923, 425
INVAR-6, Run: 006, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5083, 53, 53, 4416, 87, 56, 31, 87, 52, 175, 1657, 793
INVAR-6, Run: 007, P, 0, 0, 0, 0, 1, 0, 1, 651, 651, 0, 0, 87, 63, 175, 6150, 54, 54, 5499, 87, 63, 24, 87, 56, 175, 1581, 759
INVAR-6, Run: 008, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 6445, 69, 69, 5766, 87, 49, 38, 87, 49, 175, 873, 398
INVAR-6, Run: 009, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 7153, 74, 74, 6470, 87, 59, 28, 87, 48, 175, 1061, 491
INVAR-6, Run: 010, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 5849, 74, 74, 5162, 87, 56, 31, 87, 47, 175, 1219, 569
INVAR-6, Run: 011, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 6037, 42, 42, 5350, 87, 55, 32, 87, 47, 175, 1181, 550
INVAR-6, Run: 012, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 5618, 42, 42, 4935, 87, 66, 21, 87, 48, 175, 1299, 610
INVAR-6, Run: 013, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 5341, 77, 77, 4654, 87, 52, 35, 87, 47, 175, 1841, 880
INVAR-6, Run: 014, P, 0, 0, 0, 0, 1, 0, 1, 699, 699, 0, 0, 87, 87, 175, 7589, 61, 61, 6890, 87, 48, 39, 87, 44, 175, 883, 398
INVAR-6, Run: 015, P, 0, 1, 0, 0, 1, 0, 1, 670, 670, 0, 0, 87, 72, 175, 6946, 55, 55, 6276, 87, 57, 30, 87, 51, 175, 1701, 814
INVAR-6, Run: 016, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 5542, 68, 68, 4863, 87, 55, 32, 87, 49, 175, 1051, 487
INVAR-6, Run: 017, P, 0, 0, 0, 0, 1, 0, 1, 699, 699, 0, 0, 87, 87, 175, 7625, 61, 61, 6926, 87, 57, 30, 87, 44, 175, 1183, 548
INVAR-6, Run: 018, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 6318, 58, 58, 5635, 87, 52, 35, 87, 48, 175, 1833, 877
INVAR-6, Run: 019, P, 0, 0, 0, 0, 1, 0, 1, 655, 655, 0, 0, 87, 65, 175, 5116, 62, 62, 4461, 87, 51, 36, 87, 55, 175, 1127, 531
INVAR-6, Run: 020, P, 0, 1, 0, 0, 1, 0, 1, 674, 674, 0, 0, 87, 74, 175, 5758, 55, 55, 5084, 87, 57, 30, 87, 50, 175, 947, 436
INVAR-6, Run: 021, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5387, 52, 52, 4720, 87, 51, 36, 87, 52, 175, 1249, 589
INVAR-6, Run: 022, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 5145, 70, 70, 4454, 87, 54, 33, 87, 46, 175, 1671, 794
INVAR-6, Run: 023, P, 0, 0, 0, 0, 1, 0, 1, 663, 663, 0, 0, 87, 69, 175, 6391, 62, 62, 5728, 87, 57, 30, 87, 53, 175, 877, 404
INVAR-6, Run: 024, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 6001, 53, 53, 5314, 87, 59, 28, 87, 47, 175, 1679, 799
INVAR-6, Run: 025, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 5172, 52, 52, 4485, 87, 56, 31, 87, 47, 175, 1549, 734
INVAR-6, Run: 026, P, 0, 1, 0, 0, 1, 0, 1, 678, 678, 0, 0, 87, 76, 175, 5878, 58, 58, 5200, 87, 62, 25, 87, 49, 175, 1741, 832
INVAR-6, Run: 027, P, 0, 1, 0, 0, 1, 0, 1, 662, 662, 0, 0, 87, 68, 175, 6904, 78, 78, 6242, 87, 47, 40, 87, 53, 175, 1249, 590
INVAR-6, Run: 028, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 5805, 55, 55, 5126, 87, 52, 35, 87, 49, 175, 675, 299
INVAR-6, Run: 029, P, 0, 0, 0, 0, 1, 0, 1, 699, 699, 0, 0, 87, 87, 175, 8272, 63, 63, 7573, 87, 60, 27, 87, 44, 175, 1417, 665
INVAR-6, Run: 030, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 8234, 57, 57, 7547, 87, 61, 26, 87, 47, 175, 1625, 772
INVAR-6, Run: 031, P, 0, 0, 0, 0, 1, 0, 1, 659, 659, 0, 0, 87, 67, 175, 5446, 65, 65, 4787, 87, 52, 35, 87, 54, 175, 961, 447
INVAR-6, Run: 032, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 7319, 77, 77, 6636, 87, 54, 33, 87, 48, 175, 2917, 1419
INVAR-6, Run: 033, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 6823, 58, 58, 6136, 87, 54, 33, 87, 47, 175, 1293, 606
INVAR-6, Run: 034, P, 0, 0, 0, 0, 1, 0, 1, 699, 699, 0, 0, 87, 87, 175, 7814, 54, 54, 7115, 87, 47, 40, 87, 44, 175, 1145, 529
INVAR-6, Run: 035, P, 0, 0, 0, 0, 1, 0, 1, 655, 655, 0, 0, 87, 65, 175, 6627, 45, 45, 5972, 87, 54, 33, 87, 55, 175, 1213, 574
INVAR-6, Run: 036, P, 0, 0, 0, 0, 1, 0, 1, 711, 711, 0, 0, 87, 93, 175, 7372, 73, 73, 6661, 87, 46, 41, 87, 41, 175, 1313, 610
INVAR-6, Run: 037, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 6883, 52, 52, 6192, 87, 57, 30, 87, 46, 175, 1687, 802
INVAR-6, Run: 038, P, 0, 0, 0, 0, 1, 0, 1, 703, 703, 0, 0, 87, 89, 175, 6646, 70, 70, 5943, 87, 56, 31, 87, 43, 175, 1515, 713
INVAR-6, Run: 039, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 6932, 42, 42, 6249, 87, 62, 25, 87, 48, 175, 1535, 728
INVAR-6, Run: 040, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 5737, 74, 74, 5046, 87, 54, 33, 87, 46, 175, 961, 439
INVAR-6, Run: 041, P, 0, 0, 0, 0, 1, 0, 1, 663, 663, 0, 0, 87, 69, 175, 7775, 55, 55, 7112, 87, 59, 28, 87, 53, 175, 1199, 565
INVAR-6, Run: 042, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 5873, 63, 63, 5198, 87, 56, 31, 87, 50, 175, 1533, 729
INVAR-6, Run: 043, P, 0, 0, 0, 0, 1, 0, 1, 695, 695, 0, 0, 87, 85, 175, 5764, 52, 52, 5069, 87, 49, 38, 87, 45, 175, 1861, 888
INVAR-6, Run: 044, P, 0, 0, 0, 0, 1, 0, 1, 703, 703, 0, 0, 87, 89, 175, 5527, 71, 71, 4824, 87, 45, 42, 87, 43, 175, 1433, 672
INVAR-6, Run: 045, P, 0, 0, 0, 0, 1, 0, 1, 703, 703, 0, 0, 87, 89, 175, 6436, 60, 60, 5733, 87, 57, 30, 87, 43, 175, 1793, 852
INVAR-6, Run: 046, P, 0, 0, 0, 0, 1, 0, 1, 659, 659, 0, 0, 87, 67, 175, 5420, 58, 58, 4761, 87, 54, 33, 87, 54, 175, 1783, 858
INVAR-6, Run: 047, P, 0, 1, 0, 0, 1, 0, 1, 686, 686, 0, 0, 87, 80, 175, 6409, 49, 49, 5723, 87, 59, 28, 87, 47, 175, 2303, 1111
INVAR-6, Run: 048, P, 0, 0, 0, 0, 1, 0, 1, 659, 659, 0, 0, 87, 67, 175, 6802, 67, 67, 6143, 87, 57, 30, 87, 54, 175, 1821, 877
INVAR-6, Run: 049, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5318, 61, 61, 4651, 87, 54, 33, 87, 52, 175, 2597, 1263
INVAR-6, Run: 050, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 8042, 56, 56, 7363, 87, 53, 34, 87, 49, 175, 1625, 774
INVAR-6, Run: 051, P, 0, 0, 0, 0, 1, 0, 1, 655, 655, 0, 0, 87, 65, 175, 6550, 47, 47, 5895, 87, 57, 30, 87, 55, 175, 1713, 824
INVAR-6, Run: 052, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5360, 55, 55, 4693, 87, 60, 27, 87, 52, 175, 1963, 946
INVAR-6, Run: 053, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 4789, 53, 53, 4110, 87, 44, 43, 87, 49, 175, 1041, 482
INVAR-6, Run: 054, P, 0, 0, 0, 0, 1, 0, 1, 671, 671, 0, 0, 87, 73, 175, 4724, 53, 53, 4053, 87, 53, 34, 87, 51, 175, 1711, 819
INVAR-6, Run: 055, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 7267, 68, 68, 6584, 87, 52, 35, 87, 48, 175, 2501, 1211
INVAR-6, Run: 056, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 5677, 46, 46, 4990, 87, 47, 40, 87, 47, 175, 1075, 497
INVAR-6, Run: 057, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 5214, 66, 66, 4539, 87, 59, 28, 87, 50, 175, 1507, 716
INVAR-6, Run: 058, P, 0, 0, 0, 0, 1, 0, 1, 671, 671, 0, 0, 87, 73, 175, 6427, 64, 64, 5756, 87, 55, 32, 87, 51, 175, 847, 387
INVAR-6, Run: 059, P, 0, 0, 0, 0, 1, 0, 1, 671, 671, 0, 0, 87, 73, 175, 5600, 53, 53, 4929, 87, 56, 31, 87, 51, 175, 1815, 871
INVAR-6, Run: 060, P, 0, 1, 0, 0, 1, 0, 1, 674, 674, 0, 0, 87, 74, 175, 5293, 50, 50, 4619, 87, 60, 27, 87, 50, 175, 1431, 678
INVAR-6, Run: 061, P, 0, 0, 0, 0, 1, 0, 1, 643, 643, 0, 0, 87, 59, 175, 5643, 52, 52, 5000, 87, 52, 35, 87, 58, 175, 1479, 710
INVAR-6, Run: 062, P, 0, 0, 0, 0, 1, 0, 1, 639, 639, 0, 0, 87, 57, 175, 4584, 51, 51, 3945, 87, 50, 37, 87, 59, 175, 1215, 579
INVAR-6, Run: 063, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 5341, 47, 47, 4666, 87, 47, 40, 87, 50, 175, 1105, 515
INVAR-6, Run: 064, P, 0, 1, 0, 0, 1, 0, 1, 706, 706, 0, 0, 87, 90, 175, 6020, 58, 58, 5314, 87, 57, 30, 87, 42, 175, 1437, 673
INVAR-6, Run: 065, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 7565, 73, 73, 6890, 87, 57, 30, 87, 50, 175, 1129, 527
INVAR-6, Run: 066, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 6099, 64, 64, 5416, 87, 52, 35, 87, 48, 175, 1551, 736
INVAR-6, Run: 067, P, 0, 1, 0, 0, 1, 0, 1, 678, 678, 0, 0, 87, 76, 175, 6074, 57, 57, 5396, 87, 50, 37, 87, 49, 175, 1479, 701
INVAR-6, Run: 068, P, 0, 1, 0, 0, 1, 0, 1, 670, 670, 0, 0, 87, 72, 175, 4962, 53, 53, 4292, 87, 57, 30, 87, 51, 175, 1511, 719
INVAR-6, Run: 069, P, 0, 1, 0, 0, 1, 0, 1, 670, 670, 0, 0, 87, 72, 175, 6084, 51, 51, 5414, 87, 48, 39, 87, 51, 175, 1989, 958
INVAR-6, Run: 070, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5463, 68, 68, 4796, 87, 51, 36, 87, 52, 175, 1415, 672
INVAR-6, Run: 071, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 6845, 78, 78, 6154, 87, 55, 32, 87, 46, 175, 1025, 471
INVAR-6, Run: 072, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 6330, 55, 55, 5647, 87, 56, 31, 87, 48, 175, 1129, 525
INVAR-6, Run: 073, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 6574, 76, 76, 5887, 87, 57, 30, 87, 47, 175, 1247, 583
INVAR-6, Run: 074, P, 0, 0, 0, 0, 1, 0, 1, 671, 671, 0, 0, 87, 73, 175, 4959, 60, 60, 4288, 87, 51, 36, 87, 51, 175, 1303, 615
INVAR-6, Run: 075, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 6417, 54, 54, 5738, 87, 66, 21, 87, 49, 175, 1505, 714
INVAR-6, Run: 076, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 6929, 54, 54, 6262, 87, 56, 31, 87, 52, 175, 1303, 616
INVAR-6, Run: 077, P, 0, 0, 0, 0, 1, 0, 1, 703, 703, 0, 0, 87, 89, 175, 6920, 56, 56, 6217, 87, 56, 31, 87, 43, 175, 1595, 753
INVAR-6, Run: 078, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 6103, 55, 55, 5420, 87, 56, 31, 87, 48, 175, 889, 405
INVAR-6, Run: 079, P, 0, 0, 0, 0, 1, 0, 1, 687, 687, 0, 0, 87, 81, 175, 6819, 46, 46, 6132, 87, 53, 34, 87, 47, 175, 1345, 632
INVAR-6, Run: 080, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5766, 56, 56, 5099, 87, 60, 27, 87, 52, 175, 1183, 556
INVAR-6, Run: 081, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 6332, 57, 57, 5657, 87, 55, 32, 87, 50, 175, 1267, 596
INVAR-6, Run: 082, P, 0, 0, 0, 0, 1, 0, 1, 671, 671, 0, 0, 87, 73, 175, 4354, 52, 52, 3683, 87, 63, 24, 87, 51, 175, 1287, 607
INVAR-6, Run: 083, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 6601, 59, 59, 5922, 87, 60, 27, 87, 49, 175, 1137, 530
INVAR-6, Run: 084, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 5775, 62, 62, 5084, 87, 58, 29, 87, 46, 175, 1169, 543
INVAR-6, Run: 085, P, 0, 0, 0, 0, 1, 0, 1, 675, 675, 0, 0, 87, 75, 175, 7927, 52, 52, 7252, 87, 50, 37, 87, 50, 175, 1203, 564
INVAR-6, Run: 086, P, 0, 0, 0, 0, 1, 0, 1, 699, 699, 0, 0, 87, 87, 175, 7108, 64, 64, 6409, 87, 56, 31, 87, 44, 175, 1189, 551
INVAR-6, Run: 087, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 4808, 58, 58, 4125, 87, 48, 39, 87, 48, 175, 1405, 663
INVAR-6, Run: 088, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5955, 44, 44, 5288, 87, 54, 33, 87, 52, 175, 2041, 985
INVAR-6, Run: 089, P, 0, 0, 0, 0, 1, 0, 1, 683, 683, 0, 0, 87, 79, 175, 5000, 64, 64, 4317, 87, 55, 32, 87, 48, 175, 1315, 618
INVAR-6, Run: 090, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 4641, 58, 58, 3974, 87, 60, 27, 87, 52, 175, 1233, 581
INVAR-6, Run: 091, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 5421, 57, 57, 4754, 87, 53, 34, 87, 52, 175, 1737, 833
INVAR-6, Run: 092, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 4637, 46, 46, 3970, 87, 65, 22, 87, 52, 175, 1421, 675
INVAR-6, Run: 093, P, 0, 0, 0, 0, 1, 0, 1, 655, 655, 0, 0, 87, 65, 175, 5364, 69, 69, 4709, 87, 54, 33, 87, 55, 175, 1613, 774
INVAR-6, Run: 094, P, 0, 0, 0, 0, 1, 0, 1, 691, 691, 0, 0, 87, 83, 175, 5909, 53, 53, 5218, 87, 67, 20, 87, 46, 175, 907, 412
INVAR-6, Run: 095, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 5965, 55, 55, 5286, 87, 61, 26, 87, 49, 175, 1003, 463
INVAR-6, Run: 096, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 5266, 48, 48, 4587, 87, 57, 30, 87, 49, 175, 715, 319
INVAR-6, Run: 097, P, 0, 0, 0, 0, 1, 0, 1, 667, 667, 0, 0, 87, 71, 175, 6068, 52, 52, 5401, 87, 53, 34, 87, 52, 175, 1197, 563
INVAR-6, Run: 098, P, 0, 0, 0, 0, 1, 0, 1, 679, 679, 0, 0, 87, 77, 175, 5292, 66, 66, 4613, 87, 58, 29, 87, 49, 175, 951, 437
INVAR-6, Run: 099, P, 0, 1, 0, 0, 1, 0, 1, 658, 658, 0, 0, 87, 66, 175, 5179, 56, 56, 4521, 87, 59, 28, 87, 54, 175, 1075, 504
INVAR-6, Run: 100, P, 0, 0, 0, 0, 1, 0, 1, 711, 711, 0, 0, 87, 93, 175, 6613, 49, 49, 5902, 87, 49, 38, 87, 41, 175, 889, 398
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
