Input Number, Run_Number, Result@ 100, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AIuAJab, AGuAIab, Leaderai, AIuAJX1, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 029, F, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 0, 0, 9, 0, 0, 2, 0, 3, 1, 0, 1, 16, 1, 1, 21, 6, 24, 8, 1, 1, 0, 8, 1, 0, 1, 0, 3, 1, 1, 0, 0, 23, 0, 8, 2, 8, 2, 1, 17, 1, 0, 10, 5, 2, 12, 3, 1, 1, 1, 1, 1, 6, 0, 24, 0, 26, 1, 0, 0, 0, 0, 0, 0, 0, 6, 3, 5, 4, 5, 0, 2, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 030, P, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 1, 18, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 9, 0, 0, 2, 0, 2, 0, 2, 0, 15, 3, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 1, 14, 8, 1, 0, 7, 1, 0, 11, 5, 14, 6, 3, 1, 16, 1, 0, 14, 3, 16, 4, 1, 1, 0, 8, 0, 0, 27, 7, 28, 8, 1, 1, 0, 1, 0, 5, 2, 6, 3, 1, 16, 1, 0, 2, 0, 1, 4, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 25, 0, 0, 4, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 26, 1, 0, 3, 1, 0, 3, 0, 6, 1, 1, 1
INVAR-1, Run: 032, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 1, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 21, 8, 23, 9, 1, 1, 17, 1, 0, 31, 11, 33, 12, 1, 1, 0, 9, 0, 0, 6, 1, 7, 2, 1, 0, 0, 3, 0, 22, 2, 22, 2, 0, 16, 1, 1, 22, 0, 3, 25, 5, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, P, 0, 0, 6, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 9, 0, 0, 0, 1, 0, 0, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 6, 0, 0, 5, 1, 0, 0, 0, 2, 1, 1, 1, 16, 2, 0, 11, 2, 14, 3, 1, 1, 0, 9, 0, 0, 22, 2, 23, 3, 1, 0, 0, 26, 0, 7, 1, 7, 1, 0, 17, 1, 0, 30, 5, 5, 32, 5, 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 18, 9, 0, 0, 8, 1, 0, 1, 0, 3, 1, 0, 1, 15, 3, 0, 9, 0, 13, 1, 1, 1, 0, 9, 0, 0, 12, 1, 13, 2, 1, 0, 0, 10, 0, 28, 10, 29, 11, 1, 16, 2, 0, 8, 4, 2, 11, 3, 1, 1, 1, 1, 1, 5, 0, 11, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 5, 3, 0, 3, 0, 0, 4, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 3, 0, 5, 1, 2, 1, 16, 2, 0, 43, 4, 46, 5, 1, 1, 0, 9, 0, 0, 2, 1, 3, 2, 1, 0, 0, 6, 0, 5, 1, 6, 2, 1, 18, 0, 0, 5, 0, 1, 6, 2, 1, 1, 1, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 036, F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 18, 8, 1, 0, 8, 1, 0, 10, 3, 13, 4, 0, 1, 17, 1, 0, 23, 5, 25, 6, 1, 1, 0, 8, 1, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 1, 17, 1, 0, 1, 5, 2, 3, 3, 1, 1, 1, 1, 1, 5, 0, 13, 0, 30, 2, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 7, 1, 1, 3, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 16, 4, 18, 5, 1, 1, 18, 0, 0, 11, 3, 12, 4, 1, 1, 0, 9, 0, 0, 8, 3, 9, 4, 1, 0, 0, 12, 0, 11, 3, 12, 4, 1, 17, 1, 0, 38, 5, 6, 40, 7, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 15, 8, 1, 0, 8, 1, 0, 34, 7, 37, 8, 2, 1, 17, 1, 0, 7, 0, 9, 1, 1, 1, 1, 9, 0, 0, 5, 2, 6, 3, 1, 0, 0, 4, 0, 8, 0, 9, 1, 1, 17, 1, 0, 8, 0, 2, 10, 3, 1, 1, 1, 1, 1, 3, 0, 8, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 2, 17, 4, 18, 5, 1, 6, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 16, 8, 1, 0, 8, 1, 0, 1, 0, 4, 1, 1, 1, 16, 2, 0, 14, 2, 17, 3, 1, 1, 1, 8, 1, 0, 6, 0, 7, 0, 0, 0, 0, 12, 0, 6, 3, 6, 3, 1, 17, 1, 0, 7, 2, 0, 9, 1, 1, 1, 1, 1, 1, 6, 0, 15, 0, 22, 2, 0, 0, 0, 0, 0, 0, 0, 4, 2, 0, 5, 1, 1, 2, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, P, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 1, 0, 9, 0, 0, 57, 17, 58, 17, 0, 0, 17, 1, 0, 8, 0, 10, 1, 1, 1, 0, 9, 0, 0, 11, 1, 12, 2, 1, 0, 0, 10, 0, 0, 0, 1, 1, 1, 15, 3, 0, 10, 3, 6, 14, 7, 1, 1, 1, 1, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, P, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 8, 0, 0, 0, 0, 1, 0, 52, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 8, 0, 0, 14, 1, 16, 2, 0, 1, 16, 0, 1, 14, 3, 16, 5, 1, 1, 1, 8, 0, 0, 34, 11, 35, 12, 1, 1, 0, 3, 0, 19, 3, 20, 3, 0, 15, 2, 0, 1, 0, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 15, 2, 17, 3, 3, 1, 17, 1, 0, 34, 6, 36, 7, 1, 1, 0, 9, 0, 0, 2, 0, 3, 1, 1, 0, 0, 6, 0, 8, 9, 9, 10, 1, 18, 0, 0, 16, 0, 3, 17, 4, 1, 1, 1, 1, 1, 3, 0, 10, 1, 28, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 4, 1, 0, 5, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 16, 9, 0, 0, 8, 0, 1, 3, 2, 5, 4, 2, 1, 16, 2, 0, 10, 4, 13, 5, 1, 1, 0, 7, 1, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 15, 2, 0, 0, 0, 0, 3, 1, 1, 1, 1, 1, 1, 2, 0, 3, 0, 27, 1, 0, 0, 0, 0, 0, 0, 0, 1, 6, 2, 8, 3, 1, 6, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 17, 9, 0, 0, 9, 0, 0, 27, 4, 28, 5, 1, 1, 18, 0, 0, 20, 3, 21, 4, 1, 1, 0, 9, 0, 0, 11, 0, 12, 1, 1, 0, 0, 1, 0, 16, 4, 17, 5, 1, 14, 3, 1, 0, 0, 0, 5, 2, 1, 1, 1, 1, 1, 4, 0, 3, 0, 34, 1, 0, 0, 0, 0, 0, 0, 0, 1, 11, 3, 13, 4, 0, 5, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 18, 8, 1, 0, 7, 2, 0, 9, 1, 13, 2, 0, 1, 16, 1, 1, 16, 1, 19, 3, 1, 1, 0, 9, 0, 0, 9, 1, 10, 2, 1, 0, 0, 15, 0, 1, 0, 2, 1, 1, 15, 3, 0, 6, 2, 1, 10, 2, 1, 1, 1, 1, 1, 5, 0, 16, 0, 23, 3, 0, 0, 0, 0, 0, 0, 0, 3, 10, 0, 14, 1, 1, 4, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 1, 18, 18, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 9, 0, 0, 12, 5, 14, 6, 2, 1, 16, 2, 0, 66, 13, 68, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 047, F, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 1, 15, 9, 0, 0, 8, 0, 0, 1, 0, 2, 1, 3, 1, 14, 3, 0, 1, 0, 5, 1, 1, 1, 0, 7, 1, 0, 6, 1, 7, 1, 0, 1, 0, 4, 0, 11, 4, 11, 4, 1, 7, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 11, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 1, 0, 6, 0, 0, 20, 5, 22, 1, 6, 1
INVAR-1, Run: 048, F, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 18, 7, 2, 0, 8, 1, 0, 9, 2, 13, 3, 0, 1, 15, 3, 0, 17, 9, 21, 10, 1, 1, 0, 8, 1, 0, 17, 2, 18, 2, 0, 0, 0, 7, 0, 17, 3, 17, 3, 1, 15, 3, 0, 24, 1, 4, 28, 5, 1, 1, 1, 1, 1, 7, 0, 8, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 2, 8, 3, 1, 1, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 15, 8, 1, 0, 8, 1, 0, 7, 3, 10, 4, 3, 1, 18, 0, 0, 11, 2, 12, 3, 1, 1, 0, 9, 0, 0, 3, 1, 4, 2, 1, 0, 0, 5, 0, 1, 4, 2, 5, 1, 17, 1, 0, 1, 0, 1, 3, 2, 1, 1, 1, 1, 1, 8, 0, 9, 0, 27, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, 6, 1, 1, 1, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 18, 9, 0, 0, 8, 0, 1, 9, 0, 11, 2, 0, 1, 18, 0, 0, 0, 0, 1, 1, 1, 1, 0, 9, 0, 0, 3, 0, 4, 1, 1, 0, 0, 7, 0, 0, 0, 1, 1, 1, 15, 2, 0, 0, 0, 0, 3, 1, 1, 1, 1, 1, 1, 5, 0, 8, 0, 26, 1, 0, 0, 0, 0, 0, 0, 0, 1, 18, 9, 20, 10, 1, 4, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 7, 2, 0, 2, 0, 5, 1, 2, 1, 18, 0, 0, 33, 5, 34, 6, 1, 1, 0, 9, 0, 0, 1, 0, 2, 1, 1, 0, 0, 8, 0, 11, 2, 12, 3, 1, 17, 1, 0, 17, 1, 2, 19, 3, 1, 1, 1, 1, 1, 7, 0, 11, 0, 23, 3, 0, 0, 0, 0, 0, 0, 0, 2, 12, 3, 15, 3, 0, 2, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, F, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 6, 0, 0, 0, 1, 0, 1, 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 6, 2, 0, 29, 5, 33, 6, 1, 1, 15, 2, 0, 40, 13, 43, 14, 1, 1, 0, 6, 1, 0, 11, 4, 13, 5, 1, 2, 0, 2, 1, 20, 1, 21, 2, 1, 16, 1, 0, 29, 1, 8, 30, 8, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 1, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 15, 0, 17, 1, 1, 1, 16, 1, 1, 8, 4, 11, 6, 1, 1, 0, 9, 0, 0, 6, 0, 7, 1, 1, 0, 0, 6, 0, 23, 5, 24, 6, 1, 17, 1, 0, 10, 1, 5, 12, 6, 1, 1, 1, 1, 1, 4, 1, 8, 0, 22, 2, 1, 0, 0, 0, 0, 0, 0, 2, 5, 0, 10, 2, 1, 4, 0, 0, 30, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 14, 9, 0, 0, 9, 0, 0, 8, 1, 9, 2, 4, 1, 14, 2, 1, 0, 0, 4, 2, 1, 1, 0, 7, 0, 1, 16, 3, 18, 5, 1, 1, 0, 3, 0, 4, 5, 5, 6, 1, 16, 1, 0, 3, 1, 1, 5, 2, 1, 1, 1, 1, 1, 4, 0, 8, 0, 22, 2, 0, 0, 0, 0, 0, 0, 0, 2, 16, 5, 19, 6, 1, 4, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 1, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 8, 1, 0, 11, 2, 14, 3, 2, 1, 13, 5, 0, 23, 5, 29, 6, 1, 1, 0, 9, 0, 0, 27, 12, 28, 13, 1, 0, 0, 2, 0, 24, 6, 24, 6, 0, 17, 1, 0, 1, 0, 0, 3, 1, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 15, 9, 0, 0, 7, 2, 0, 6, 1, 9, 2, 3, 1, 16, 2, 0, 5, 3, 8, 4, 1, 1, 0, 8, 0, 0, 0, 0, 1, 1, 1, 1, 0, 5, 0, 0, 0, 1, 1, 1, 17, 1, 0, 36, 0, 7, 38, 8, 1, 1, 1, 1, 1, 5, 0, 9, 0, 30, 3, 0, 0, 0, 0, 0, 0, 0, 1, 10, 3, 14, 4, 1, 3, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 057, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 8, 1, 0, 5, 0, 8, 1, 0, 1, 18, 0, 0, 13, 1, 14, 2, 1, 1, 1, 9, 0, 0, 41, 9, 41, 9, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 16, 2, 0, 25, 3, 5, 28, 6, 1, 1, 1, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 058, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 7, 2, 0, 3, 1, 6, 2, 1, 1, 16, 2, 0, 10, 6, 13, 7, 1, 1, 0, 9, 0, 0, 8, 1, 8, 1, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 16, 2, 0, 3, 13, 0, 6, 1, 1, 1, 1, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
