Input Number, Run_Number, Result@ 100, X, XP, Z, YP, Reaction1, Reaction2, Reaction3
INVAR-1, Run: 085, E, 0, 0, 121, 97, 24, 121, 24
INVAR-1, Run: 086, E, 0, 0, 105, 81, 24, 105, 24
INVAR-1, Run: 087, E, 0, 0, 81, 57, 24, 81, 24
INVAR-1, Run: 088, E, 0, 0, 103, 79, 24, 103, 24
INVAR-1, Run: 089, E, 0, 0, 115, 91, 24, 115, 24
INVAR-1, Run: 090, E, 0, 0, 107, 83, 24, 107, 24
INVAR-1, Run: 091, E, 0, 0, 95, 71, 24, 95, 24
INVAR-1, Run: 092, E, 0, 0, 102, 78, 24, 102, 24
INVAR-1, Run: 093, E, 0, 0, 102, 78, 24, 102, 24
INVAR-1, Run: 094, E, 0, 0, 108, 84, 24, 108, 24
INVAR-1, Run: 095, E, 0, 0, 87, 63, 24, 87, 24
INVAR-1, Run: 096, E, 0, 0, 103, 79, 24, 103, 24
INVAR-1, Run: 097, E, 0, 0, 96, 72, 24, 96, 24
INVAR-1, Run: 098, E, 0, 0, 97, 73, 24, 97, 24
INVAR-1, Run: 099, E, 0, 0, 88, 64, 24, 88, 24
INVAR-1, Run: 100, E, 0, 0, 89, 65, 24, 89, 24
INVAR-10, Run: 001, E, 0, 0, 77, 35, 42, 77, 42
INVAR-10, Run: 002, E, 0, 0, 111, 69, 42, 111, 42
INVAR-10, Run: 003, E, 0, 0, 95, 53, 42, 95, 42
INVAR-10, Run: 004, E, 0, 0, 102, 60, 42, 102, 42
INVAR-10, Run: 005, E, 0, 0, 111, 69, 42, 111, 42
INVAR-10, Run: 006, E, 0, 0, 91, 49, 42, 91, 42
INVAR-10, Run: 007, E, 0, 0, 106, 64, 42, 106, 42
INVAR-10, Run: 008, E, 0, 0, 89, 47, 42, 89, 42
INVAR-10, Run: 009, E, 0, 0, 98, 56, 42, 98, 42
INVAR-10, Run: 010, E, 0, 0, 108, 66, 42, 108, 42
INVAR-10, Run: 011, E, 0, 0, 124, 82, 42, 124, 42
INVAR-10, Run: 012, E, 0, 0, 110, 68, 42, 110, 42
INVAR-10, Run: 013, E, 0, 0, 96, 54, 42, 96, 42
INVAR-10, Run: 014, E, 0, 0, 118, 76, 42, 118, 42
INVAR-10, Run: 015, E, 0, 0, 105, 63, 42, 105, 42
INVAR-10, Run: 016, E, 0, 0, 104, 62, 42, 104, 42
INVAR-10, Run: 017, E, 0, 0, 94, 52, 42, 94, 42
INVAR-10, Run: 018, E, 0, 0, 91, 49, 42, 91, 42
INVAR-10, Run: 019, E, 0, 0, 106, 64, 42, 106, 42
INVAR-10, Run: 020, E, 0, 0, 121, 79, 42, 121, 42
INVAR-10, Run: 021, E, 0, 0, 110, 68, 42, 110, 42
INVAR-10, Run: 022, E, 0, 0, 92, 50, 42, 92, 42
INVAR-10, Run: 023, E, 0, 0, 106, 64, 42, 106, 42
INVAR-10, Run: 024, E, 0, 0, 98, 56, 42, 98, 42
INVAR-10, Run: 025, E, 0, 0, 115, 73, 42, 115, 42
INVAR-10, Run: 026, E, 0, 0, 100, 58, 42, 100, 42
INVAR-10, Run: 027, E, 0, 0, 95, 53, 42, 95, 42
INVAR-10, Run: 028, E, 0, 0, 94, 52, 42, 94, 42
INVAR-10, Run: 029, E, 0, 0, 97, 55, 42, 97, 42
INVAR-10, Run: 030, E, 0, 0, 97, 55, 42, 97, 42
INVAR-10, Run: 031, E, 0, 0, 84, 42, 42, 84, 42
INVAR-10, Run: 032, E, 0, 0, 96, 54, 42, 96, 42
INVAR-10, Run: 033, E, 0, 0, 113, 71, 42, 113, 42
INVAR-10, Run: 034, E, 0, 0, 85, 43, 42, 85, 42
INVAR-10, Run: 035, E, 0, 0, 85, 43, 42, 85, 42
INVAR-10, Run: 036, E, 0, 0, 101, 59, 42, 101, 42
INVAR-10, Run: 037, E, 0, 0, 90, 48, 42, 90, 42
INVAR-10, Run: 038, E, 0, 0, 91, 49, 42, 91, 42
INVAR-10, Run: 039, E, 0, 0, 100, 58, 42, 100, 42
INVAR-10, Run: 040, E, 0, 0, 96, 54, 42, 96, 42
INVAR-10, Run: 041, E, 0, 0, 108, 66, 42, 108, 42
INVAR-10, Run: 042, E, 0, 0, 108, 66, 42, 108, 42
INVAR-10, Run: 043, E, 0, 0, 123, 81, 42, 123, 42
INVAR-10, Run: 044, E, 0, 0, 97, 55, 42, 97, 42
INVAR-10, Run: 045, E, 0, 0, 100, 58, 42, 100, 42
INVAR-10, Run: 046, E, 0, 0, 105, 63, 42, 105, 42
INVAR-10, Run: 047, E, 0, 0, 99, 57, 42, 99, 42
INVAR-10, Run: 048, E, 0, 0, 112, 70, 42, 112, 42
INVAR-10, Run: 049, E, 0, 0, 103, 61, 42, 103, 42
INVAR-10, Run: 050, E, 0, 0, 101, 59, 42, 101, 42
INVAR-10, Run: 051, E, 0, 0, 104, 62, 42, 104, 42
INVAR-10, Run: 052, E, 0, 0, 96, 54, 42, 96, 42
INVAR-10, Run: 053, E, 0, 0, 95, 53, 42, 95, 42
INVAR-10, Run: 054, E, 0, 0, 100, 58, 42, 100, 42
INVAR-10, Run: 055, E, 0, 0, 99, 57, 42, 99, 42
INVAR-10, Run: 056, E, 0, 0, 103, 61, 42, 103, 42
INVAR-10, Run: 057, E, 0, 0, 117, 75, 42, 117, 42
INVAR-10, Run: 058, E, 0, 0, 111, 69, 42, 111, 42
INVAR-10, Run: 059, E, 0, 0, 104, 62, 42, 104, 42
INVAR-10, Run: 060, E, 0, 0, 101, 59, 42, 101, 42
INVAR-10, Run: 061, E, 0, 0, 103, 61, 42, 103, 42
INVAR-10, Run: 062, E, 0, 0, 106, 64, 42, 106, 42
INVAR-10, Run: 063, E, 0, 0, 106, 64, 42, 106, 42
INVAR-10, Run: 064, E, 0, 0, 107, 65, 42, 107, 42
INVAR-10, Run: 065, E, 0, 0, 90, 48, 42, 90, 42
INVAR-10, Run: 066, E, 0, 0, 83, 41, 42, 83, 42
INVAR-10, Run: 067, E, 0, 0, 99, 57, 42, 99, 42
INVAR-10, Run: 068, E, 0, 0, 94, 52, 42, 94, 42
INVAR-10, Run: 069, E, 0, 0, 91, 49, 42, 91, 42
INVAR-10, Run: 070, E, 0, 0, 96, 54, 42, 96, 42
INVAR-10, Run: 071, E, 0, 0, 86, 44, 42, 86, 42
INVAR-10, Run: 072, E, 0, 0, 96, 54, 42, 96, 42
INVAR-10, Run: 073, E, 0, 0, 91, 49, 42, 91, 42
INVAR-10, Run: 074, E, 0, 0, 103, 61, 42, 103, 42
INVAR-10, Run: 075, E, 0, 0, 103, 61, 42, 103, 42
INVAR-10, Run: 076, E, 0, 0, 101, 59, 42, 101, 42
INVAR-10, Run: 077, E, 0, 0, 108, 66, 42, 108, 42
INVAR-10, Run: 078, E, 0, 0, 107, 65, 42, 107, 42
INVAR-10, Run: 079, E, 0, 0, 101, 59, 42, 101, 42
INVAR-10, Run: 080, E, 0, 0, 84, 42, 42, 84, 42
INVAR-10, Run: 081, E, 0, 0, 131, 89, 42, 131, 42
INVAR-10, Run: 082, E, 0, 0, 110, 68, 42, 110, 42
INVAR-10, Run: 083, E, 0, 0, 101, 59, 42, 101, 42
INVAR-10, Run: 084, E, 0, 0, 106, 64, 42, 106, 42
INVAR-10, Run: 085, E, 0, 0, 100, 58, 42, 100, 42
INVAR-10, Run: 086, E, 0, 0, 105, 63, 42, 105, 42
INVAR-10, Run: 087, E, 0, 0, 101, 59, 42, 101, 42
INVAR-10, Run: 088, E, 0, 0, 89, 47, 42, 89, 42
INVAR-10, Run: 089, E, 0, 0, 98, 56, 42, 98, 42
INVAR-10, Run: 090, E, 0, 0, 106, 64, 42, 106, 42
INVAR-10, Run: 091, E, 0, 0, 100, 58, 42, 100, 42
INVAR-10, Run: 092, E, 0, 0, 90, 48, 42, 90, 42
INVAR-10, Run: 093, E, 0, 0, 95, 53, 42, 95, 42
INVAR-10, Run: 094, E, 0, 0, 108, 66, 42, 108, 42
INVAR-10, Run: 095, E, 0, 0, 113, 71, 42, 113, 42
INVAR-10, Run: 096, E, 0, 0, 89, 47, 42, 89, 42
INVAR-10, Run: 097, E, 0, 0, 96, 54, 42, 96, 42
INVAR-10, Run: 098, E, 0, 0, 103, 61, 42, 103, 42
INVAR-10, Run: 099, E, 0, 0, 112, 70, 42, 112, 42
INVAR-10, Run: 100, E, 0, 0, 103, 61, 42, 103, 42
INVAR-11, Run: 001, E, 0, 0, 98, 40, 58, 98, 58
INVAR-11, Run: 002, E, 0, 0, 100, 42, 58, 100, 58
INVAR-11, Run: 003, E, 0, 0, 92, 34, 58, 92, 58
INVAR-11, Run: 004, E, 0, 0, 92, 34, 58, 92, 58
INVAR-11, Run: 005, E, 0, 0, 89, 31, 58, 89, 58
INVAR-11, Run: 006, E, 0, 0, 102, 44, 58, 102, 58
INVAR-11, Run: 007, E, 0, 0, 87, 29, 58, 87, 58
INVAR-11, Run: 008, E, 0, 0, 90, 32, 58, 90, 58
INVAR-11, Run: 009, E, 0, 0, 104, 46, 58, 104, 58
INVAR-11, Run: 010, E, 0, 0, 115, 57, 58, 115, 58
INVAR-11, Run: 011, E, 0, 0, 76, 18, 58, 76, 58
INVAR-11, Run: 012, E, 0, 0, 105, 47, 58, 105, 58
INVAR-11, Run: 013, E, 0, 0, 127, 69, 58, 127, 58
INVAR-11, Run: 014, E, 0, 0, 90, 32, 58, 90, 58
INVAR-11, Run: 015, E, 0, 0, 106, 48, 58, 106, 58
INVAR-11, Run: 016, E, 0, 0, 109, 51, 58, 109, 58
INVAR-11, Run: 017, E, 0, 0, 102, 44, 58, 102, 58
INVAR-11, Run: 018, E, 0, 0, 97, 39, 58, 97, 58
INVAR-11, Run: 019, E, 0, 0, 90, 32, 58, 90, 58
INVAR-11, Run: 020, E, 0, 0, 110, 52, 58, 110, 58
INVAR-11, Run: 021, E, 0, 0, 102, 44, 58, 102, 58
INVAR-11, Run: 022, E, 0, 0, 112, 54, 58, 112, 58
INVAR-11, Run: 023, E, 0, 0, 114, 56, 58, 114, 58
INVAR-11, Run: 024, E, 0, 0, 121, 63, 58, 121, 58
INVAR-11, Run: 025, E, 0, 0, 94, 36, 58, 94, 58
INVAR-11, Run: 026, E, 0, 0, 106, 48, 58, 106, 58
INVAR-11, Run: 027, E, 0, 0, 86, 28, 58, 86, 58
INVAR-11, Run: 028, E, 0, 0, 99, 41, 58, 99, 58
INVAR-11, Run: 029, E, 0, 0, 84, 26, 58, 84, 58
INVAR-11, Run: 030, E, 0, 0, 100, 42, 58, 100, 58
INVAR-11, Run: 031, E, 0, 0, 91, 33, 58, 91, 58
INVAR-11, Run: 032, E, 0, 0, 111, 53, 58, 111, 58
INVAR-11, Run: 033, E, 0, 0, 124, 66, 58, 124, 58
INVAR-11, Run: 034, E, 0, 0, 89, 31, 58, 89, 58
INVAR-11, Run: 035, E, 0, 0, 90, 32, 58, 90, 58
INVAR-11, Run: 036, E, 0, 0, 108, 50, 58, 108, 58
INVAR-11, Run: 037, E, 0, 0, 107, 49, 58, 107, 58
INVAR-11, Run: 038, E, 0, 0, 111, 53, 58, 111, 58
INVAR-11, Run: 039, E, 0, 0, 105, 47, 58, 105, 58
INVAR-11, Run: 040, E, 0, 0, 91, 33, 58, 91, 58
INVAR-11, Run: 041, E, 0, 0, 85, 27, 58, 85, 58
INVAR-11, Run: 042, E, 0, 0, 97, 39, 58, 97, 58
INVAR-11, Run: 043, E, 0, 0, 105, 47, 58, 105, 58
INVAR-11, Run: 044, E, 0, 0, 84, 26, 58, 84, 58
INVAR-11, Run: 045, E, 0, 0, 99, 41, 58, 99, 58
INVAR-11, Run: 046, E, 0, 0, 99, 41, 58, 99, 58
INVAR-11, Run: 047, E, 0, 0, 100, 42, 58, 100, 58
INVAR-11, Run: 048, E, 0, 0, 95, 37, 58, 95, 58
INVAR-11, Run: 049, E, 0, 0, 98, 40, 58, 98, 58
INVAR-11, Run: 050, E, 0, 0, 92, 34, 58, 92, 58
INVAR-11, Run: 051, E, 0, 0, 99, 41, 58, 99, 58
INVAR-11, Run: 052, E, 0, 0, 118, 60, 58, 118, 58
INVAR-11, Run: 053, E, 0, 0, 97, 39, 58, 97, 58
INVAR-11, Run: 054, E, 0, 0, 120, 62, 58, 120, 58
INVAR-11, Run: 055, E, 0, 0, 117, 59, 58, 117, 58
INVAR-11, Run: 056, E, 0, 0, 97, 39, 58, 97, 58
INVAR-11, Run: 057, E, 0, 0, 108, 50, 58, 108, 58
INVAR-11, Run: 058, E, 0, 0, 92, 34, 58, 92, 58
INVAR-11, Run: 059, E, 0, 0, 95, 37, 58, 95, 58
INVAR-11, Run: 060, E, 0, 0, 125, 67, 58, 125, 58
INVAR-11, Run: 061, E, 0, 0, 118, 60, 58, 118, 58
INVAR-11, Run: 062, E, 0, 0, 96, 38, 58, 96, 58
INVAR-11, Run: 063, E, 0, 0, 122, 64, 58, 122, 58
INVAR-11, Run: 064, E, 0, 0, 96, 38, 58, 96, 58
INVAR-11, Run: 065, E, 0, 0, 95, 37, 58, 95, 58
INVAR-11, Run: 066, E, 0, 0, 101, 43, 58, 101, 58
INVAR-11, Run: 067, E, 0, 0, 91, 33, 58, 91, 58
INVAR-11, Run: 068, E, 0, 0, 102, 44, 58, 102, 58
INVAR-11, Run: 069, E, 0, 0, 97, 39, 58, 97, 58
INVAR-11, Run: 070, E, 0, 0, 97, 39, 58, 97, 58
INVAR-11, Run: 071, E, 0, 0, 104, 46, 58, 104, 58
INVAR-11, Run: 072, E, 0, 0, 85, 27, 58, 85, 58
INVAR-11, Run: 073, E, 0, 0, 105, 47, 58, 105, 58
INVAR-11, Run: 074, E, 0, 0, 103, 45, 58, 103, 58
INVAR-11, Run: 075, E, 0, 0, 84, 26, 58, 84, 58
INVAR-11, Run: 076, E, 0, 0, 99, 41, 58, 99, 58
INVAR-11, Run: 077, E, 0, 0, 111, 53, 58, 111, 58
INVAR-11, Run: 078, E, 0, 0, 101, 43, 58, 101, 58
INVAR-11, Run: 079, E, 0, 0, 100, 42, 58, 100, 58
INVAR-11, Run: 080, E, 0, 0, 86, 28, 58, 86, 58
INVAR-11, Run: 081, E, 0, 0, 84, 26, 58, 84, 58
INVAR-11, Run: 082, E, 0, 0, 110, 52, 58, 110, 58
INVAR-11, Run: 083, E, 0, 0, 114, 56, 58, 114, 58
INVAR-11, Run: 084, E, 0, 0, 106, 48, 58, 106, 58
INVAR-11, Run: 085, E, 0, 0, 119, 61, 58, 119, 58
INVAR-11, Run: 086, E, 0, 0, 114, 56, 58, 114, 58
INVAR-11, Run: 087, E, 0, 0, 103, 45, 58, 103, 58
INVAR-11, Run: 088, E, 0, 0, 107, 49, 58, 107, 58
INVAR-11, Run: 089, E, 0, 0, 85, 27, 58, 85, 58
INVAR-11, Run: 090, E, 0, 0, 99, 41, 58, 99, 58
INVAR-11, Run: 091, E, 0, 0, 108, 50, 58, 108, 58
INVAR-11, Run: 092, E, 0, 0, 109, 51, 58, 109, 58
INVAR-11, Run: 093, E, 0, 0, 91, 33, 58, 91, 58
INVAR-11, Run: 094, E, 0, 0, 97, 39, 58, 97, 58
INVAR-11, Run: 095, E, 0, 0, 96, 38, 58, 96, 58
INVAR-11, Run: 096, E, 0, 0, 103, 45, 58, 103, 58
INVAR-11, Run: 097, E, 0, 0, 91, 33, 58, 91, 58
INVAR-11, Run: 098, E, 0, 0, 93, 35, 58, 93, 58
INVAR-11, Run: 099, E, 0, 0, 93, 35, 58, 93, 58
INVAR-11, Run: 100, E, 0, 0, 105, 47, 58, 105, 58
INVAR-12, Run: 001, E, 0, 34, 130, 0, 130, 96, 96
INVAR-12, Run: 002, E, 0, 24, 130, 0, 130, 106, 106
INVAR-12, Run: 003, E, 0, 16, 130, 0, 130, 114, 114
INVAR-12, Run: 004, E, 0, 31, 130, 0, 130, 99, 99
INVAR-12, Run: 005, E, 0, 41, 130, 0, 130, 89, 89
INVAR-12, Run: 006, E, 0, 33, 130, 0, 130, 97, 97
INVAR-12, Run: 007, E, 0, 39, 130, 0, 130, 91, 91
INVAR-12, Run: 008, E, 0, 35, 130, 0, 130, 95, 95
INVAR-12, Run: 009, E, 0, 27, 130, 0, 130, 103, 103
INVAR-12, Run: 010, E, 0, 25, 130, 0, 130, 105, 105
INVAR-12, Run: 011, E, 0, 30, 130, 0, 130, 100, 100
INVAR-12, Run: 012, E, 0, 35, 130, 0, 130, 95, 95
INVAR-12, Run: 013, E, 0, 34, 130, 0, 130, 96, 96
INVAR-12, Run: 014, E, 0, 40, 130, 0, 130, 90, 90
INVAR-12, Run: 015, E, 0, 30, 130, 0, 130, 100, 100
INVAR-12, Run: 016, E, 0, 26, 130, 0, 130, 104, 104
INVAR-12, Run: 017, E, 0, 24, 130, 0, 130, 106, 106
INVAR-12, Run: 018, E, 0, 37, 130, 0, 130, 93, 93
INVAR-12, Run: 019, E, 0, 27, 130, 0, 130, 103, 103
INVAR-12, Run: 020, E, 0, 17, 130, 0, 130, 113, 113
INVAR-12, Run: 021, E, 0, 37, 130, 0, 130, 93, 93
INVAR-12, Run: 022, E, 0, 26, 130, 0, 130, 104, 104
INVAR-12, Run: 023, E, 0, 28, 130, 0, 130, 102, 102
INVAR-12, Run: 024, E, 0, 32, 130, 0, 130, 98, 98
INVAR-12, Run: 025, E, 0, 35, 130, 0, 130, 95, 95
INVAR-12, Run: 026, E, 0, 23, 130, 0, 130, 107, 107
INVAR-12, Run: 027, E, 0, 56, 130, 0, 130, 74, 74
INVAR-12, Run: 028, E, 0, 36, 130, 0, 130, 94, 94
INVAR-12, Run: 029, E, 0, 32, 130, 0, 130, 98, 98
INVAR-12, Run: 030, E, 0, 40, 130, 0, 130, 90, 90
INVAR-12, Run: 031, E, 0, 31, 130, 0, 130, 99, 99
INVAR-12, Run: 032, E, 0, 35, 130, 0, 130, 95, 95
INVAR-12, Run: 033, E, 0, 38, 130, 0, 130, 92, 92
INVAR-12, Run: 034, E, 0, 39, 130, 0, 130, 91, 91
INVAR-12, Run: 035, E, 0, 32, 130, 0, 130, 98, 98
INVAR-12, Run: 036, E, 0, 26, 130, 0, 130, 104, 104
INVAR-12, Run: 037, E, 0, 22, 130, 0, 130, 108, 108
INVAR-12, Run: 038, E, 0, 39, 130, 0, 130, 91, 91
INVAR-12, Run: 039, E, 0, 34, 130, 0, 130, 96, 96
INVAR-12, Run: 040, E, 0, 25, 130, 0, 130, 105, 105
INVAR-12, Run: 041, E, 0, 40, 130, 0, 130, 90, 90
INVAR-12, Run: 042, E, 0, 27, 130, 0, 130, 103, 103
INVAR-12, Run: 043, E, 0, 27, 130, 0, 130, 103, 103
INVAR-12, Run: 044, E, 0, 26, 130, 0, 130, 104, 104
INVAR-12, Run: 045, E, 0, 29, 130, 0, 130, 101, 101
INVAR-12, Run: 046, E, 0, 32, 130, 0, 130, 98, 98
INVAR-12, Run: 047, E, 0, 30, 130, 0, 130, 100, 100
INVAR-12, Run: 048, E, 0, 35, 130, 0, 130, 95, 95
INVAR-12, Run: 049, E, 0, 33, 130, 0, 130, 97, 97
INVAR-12, Run: 050, E, 0, 36, 130, 0, 130, 94, 94
INVAR-12, Run: 051, E, 0, 44, 130, 0, 130, 86, 86
INVAR-12, Run: 052, E, 0, 48, 130, 0, 130, 82, 82
INVAR-12, Run: 053, E, 0, 35, 130, 0, 130, 95, 95
INVAR-12, Run: 054, E, 0, 19, 130, 0, 130, 111, 111
INVAR-12, Run: 055, E, 0, 40, 130, 0, 130, 90, 90
INVAR-12, Run: 056, E, 0, 17, 130, 0, 130, 113, 113
INVAR-12, Run: 057, E, 0, 32, 130, 0, 130, 98, 98
INVAR-12, Run: 058, E, 0, 41, 130, 0, 130, 89, 89
INVAR-12, Run: 059, E, 0, 36, 130, 0, 130, 94, 94
INVAR-12, Run: 060, E, 0, 30, 130, 0, 130, 100, 100
INVAR-12, Run: 061, E, 0, 37, 130, 0, 130, 93, 93
INVAR-12, Run: 062, E, 0, 29, 130, 0, 130, 101, 101
INVAR-12, Run: 063, E, 0, 29, 130, 0, 130, 101, 101
INVAR-12, Run: 064, E, 0, 33, 130, 0, 130, 97, 97
INVAR-12, Run: 065, E, 0, 52, 130, 0, 130, 78, 78
INVAR-12, Run: 066, E, 0, 16, 130, 0, 130, 114, 114
INVAR-12, Run: 067, E, 0, 26, 130, 0, 130, 104, 104
INVAR-12, Run: 068, E, 0, 39, 130, 0, 130, 91, 91
INVAR-12, Run: 069, E, 0, 42, 130, 0, 130, 88, 88
INVAR-12, Run: 070, E, 0, 25, 130, 0, 130, 105, 105
INVAR-12, Run: 071, E, 0, 20, 130, 0, 130, 110, 110
INVAR-12, Run: 072, E, 0, 14, 130, 0, 130, 116, 116
INVAR-12, Run: 073, E, 0, 29, 130, 0, 130, 101, 101
INVAR-12, Run: 074, E, 0, 47, 130, 0, 130, 83, 83
INVAR-12, Run: 075, E, 0, 33, 130, 0, 130, 97, 97
INVAR-12, Run: 076, E, 0, 21, 130, 0, 130, 109, 109
INVAR-12, Run: 077, E, 0, 45, 130, 0, 130, 85, 85
INVAR-12, Run: 078, E, 0, 39, 130, 0, 130, 91, 91
INVAR-12, Run: 079, E, 0, 44, 130, 0, 130, 86, 86
INVAR-12, Run: 080, E, 0, 5, 130, 0, 130, 125, 125
INVAR-12, Run: 081, E, 0, 43, 130, 0, 130, 87, 87
INVAR-12, Run: 082, E, 0, 39, 130, 0, 130, 91, 91
INVAR-12, Run: 083, E, 0, 43, 130, 0, 130, 87, 87
INVAR-12, Run: 084, E, 0, 26, 130, 0, 130, 104, 104
INVAR-12, Run: 085, E, 0, 27, 130, 0, 130, 103, 103
INVAR-12, Run: 086, E, 0, 15, 130, 0, 130, 115, 115
INVAR-12, Run: 087, E, 0, 23, 130, 0, 130, 107, 107
INVAR-12, Run: 088, E, 0, 21, 130, 0, 130, 109, 109
INVAR-12, Run: 089, E, 0, 36, 130, 0, 130, 94, 94
INVAR-12, Run: 090, E, 0, 33, 130, 0, 130, 97, 97
INVAR-12, Run: 091, E, 0, 27, 130, 0, 130, 103, 103
INVAR-12, Run: 092, E, 0, 36, 130, 0, 130, 94, 94
INVAR-12, Run: 093, E, 0, 41, 130, 0, 130, 89, 89
INVAR-12, Run: 094, E, 0, 33, 130, 0, 130, 97, 97
INVAR-12, Run: 095, E, 0, 34, 130, 0, 130, 96, 96
INVAR-12, Run: 096, E, 0, 33, 130, 0, 130, 97, 97
INVAR-12, Run: 097, E, 0, 44, 130, 0, 130, 86, 86
INVAR-12, Run: 098, E, 0, 40, 130, 0, 130, 90, 90
INVAR-12, Run: 099, E, 0, 19, 130, 0, 130, 111, 111
INVAR-12, Run: 100, E, 0, 36, 130, 0, 130, 94, 94
INVAR-13, Run: 001, E, 0, 0, 92, 87, 5, 92, 5
INVAR-13, Run: 002, E, 0, 0, 93, 88, 5, 93, 5
INVAR-13, Run: 003, E, 0, 0, 94, 89, 5, 94, 5
INVAR-13, Run: 004, E, 0, 0, 118, 113, 5, 118, 5
INVAR-13, Run: 005, E, 0, 0, 88, 83, 5, 88, 5
INVAR-13, Run: 006, E, 0, 0, 96, 91, 5, 96, 5
INVAR-13, Run: 007, E, 0, 0, 93, 88, 5, 93, 5
INVAR-13, Run: 008, E, 0, 0, 74, 69, 5, 74, 5
INVAR-13, Run: 009, E, 0, 0, 120, 115, 5, 120, 5
INVAR-13, Run: 010, E, 0, 0, 91, 86, 5, 91, 5
INVAR-13, Run: 011, E, 0, 0, 99, 94, 5, 99, 5
INVAR-13, Run: 012, E, 0, 0, 103, 98, 5, 103, 5
INVAR-13, Run: 013, E, 0, 0, 108, 103, 5, 108, 5
INVAR-13, Run: 014, E, 0, 0, 91, 86, 5, 91, 5
INVAR-13, Run: 015, E, 0, 0, 92, 87, 5, 92, 5
INVAR-13, Run: 016, E, 0, 0, 101, 96, 5, 101, 5
INVAR-13, Run: 017, E, 0, 0, 104, 99, 5, 104, 5
INVAR-13, Run: 018, E, 0, 0, 95, 90, 5, 95, 5
INVAR-13, Run: 019, E, 0, 0, 84, 79, 5, 84, 5
INVAR-13, Run: 020, E, 0, 0, 96, 91, 5, 96, 5
INVAR-13, Run: 021, E, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 022, E, 0, 0, 107, 102, 5, 107, 5
INVAR-13, Run: 023, E, 0, 0, 95, 90, 5, 95, 5
INVAR-13, Run: 024, E, 0, 0, 90, 85, 5, 90, 5
INVAR-13, Run: 025, E, 0, 0, 126, 121, 5, 126, 5
INVAR-13, Run: 026, E, 0, 0, 109, 104, 5, 109, 5
INVAR-13, Run: 027, E, 0, 0, 112, 107, 5, 112, 5
INVAR-13, Run: 028, E, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 029, E, 0, 0, 84, 79, 5, 84, 5
INVAR-13, Run: 030, E, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 031, E, 0, 0, 83, 78, 5, 83, 5
INVAR-13, Run: 032, E, 0, 0, 121, 116, 5, 121, 5
INVAR-13, Run: 033, E, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 034, E, 0, 0, 100, 95, 5, 100, 5
INVAR-13, Run: 035, E, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 036, E, 0, 0, 105, 100, 5, 105, 5
INVAR-13, Run: 037, E, 0, 0, 101, 96, 5, 101, 5
INVAR-13, Run: 038, E, 0, 0, 101, 96, 5, 101, 5
INVAR-13, Run: 039, E, 0, 0, 97, 92, 5, 97, 5
INVAR-13, Run: 040, E, 0, 0, 83, 78, 5, 83, 5
INVAR-13, Run: 041, E, 0, 0, 93, 88, 5, 93, 5
INVAR-13, Run: 042, E, 0, 0, 91, 86, 5, 91, 5
INVAR-13, Run: 043, E, 0, 0, 110, 105, 5, 110, 5
INVAR-13, Run: 044, E, 0, 0, 87, 82, 5, 87, 5
INVAR-13, Run: 045, E, 0, 0, 99, 94, 5, 99, 5
INVAR-13, Run: 046, E, 0, 0, 101, 96, 5, 101, 5
INVAR-13, Run: 047, E, 0, 0, 98, 93, 5, 98, 5
INVAR-13, Run: 048, E, 0, 0, 109, 104, 5, 109, 5
INVAR-13, Run: 049, E, 0, 0, 89, 84, 5, 89, 5
INVAR-13, Run: 050, E, 0, 0, 102, 97, 5, 102, 5
INVAR-13, Run: 051, E, 0, 0, 108, 103, 5, 108, 5
INVAR-13, Run: 052, E, 0, 0, 88, 83, 5, 88, 5
INVAR-13, Run: 053, E, 0, 0, 96, 91, 5, 96, 5
INVAR-13, Run: 054, E, 0, 0, 99, 94, 5, 99, 5
INVAR-13, Run: 055, E, 0, 0, 94, 89, 5, 94, 5
INVAR-13, Run: 056, E, 0, 0, 121, 116, 5, 121, 5
INVAR-13, Run: 057, E, 0, 0, 90, 85, 5, 90, 5
INVAR-13, Run: 058, E, 0, 0, 123, 118, 5, 123, 5
INVAR-13, Run: 059, E, 0, 0, 96, 91, 5, 96, 5
INVAR-13, Run: 060, E, 0, 0, 98, 93, 5, 98, 5
INVAR-13, Run: 061, E, 0, 0, 89, 84, 5, 89, 5
INVAR-13, Run: 062, E, 0, 0, 111, 106, 5, 111, 5
INVAR-13, Run: 063, E, 0, 0, 98, 93, 5, 98, 5
INVAR-13, Run: 064, E, 0, 0, 99, 94, 5, 99, 5
INVAR-13, Run: 065, E, 0, 0, 92, 87, 5, 92, 5
INVAR-13, Run: 066, E, 0, 0, 114, 109, 5, 114, 5
INVAR-13, Run: 067, E, 0, 0, 100, 95, 5, 100, 5
INVAR-13, Run: 068, E, 0, 0, 81, 76, 5, 81, 5
INVAR-13, Run: 069, E, 0, 0, 99, 94, 5, 99, 5
INVAR-13, Run: 070, E, 0, 0, 103, 98, 5, 103, 5
INVAR-13, Run: 071, E, 0, 0, 102, 97, 5, 102, 5
