Input Number, Run_Number, Result@ 100, PE, X1, A, B, C, PO, D, CO, Y, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-7, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 090, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 093, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 095, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 098, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 099, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 100, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-8, Run: 001, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 1051, 26, 26, 879, 28, 13, 8, 28, 28, 57, 737, 368
INVAR-8, Run: 002, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 913, 17, 17, 747, 27, 12, 10, 27, 27, 55, 451, 225
INVAR-8, Run: 003, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 868, 10, 10, 696, 28, 15, 6, 28, 28, 57, 957, 478
INVAR-8, Run: 004, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 690, 15, 15, 524, 27, 17, 5, 27, 27, 55, 811, 405
INVAR-8, Run: 005, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 932, 16, 16, 760, 28, 17, 4, 28, 28, 57, 821, 410
INVAR-8, Run: 006, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 1095, 13, 13, 929, 27, 16, 6, 27, 27, 55, 835, 417
INVAR-8, Run: 007, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 959, 24, 24, 793, 27, 17, 5, 27, 27, 55, 751, 375
INVAR-8, Run: 008, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 891, 21, 21, 719, 28, 16, 5, 28, 28, 57, 813, 406
INVAR-8, Run: 009, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 1041, 21, 21, 869, 28, 11, 10, 28, 28, 57, 809, 404
INVAR-8, Run: 010, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 791, 15, 15, 625, 27, 15, 7, 27, 27, 55, 383, 191
INVAR-8, Run: 011, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 828, 17, 17, 656, 28, 14, 7, 28, 28, 57, 1421, 710
INVAR-8, Run: 012, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 661, 22, 22, 489, 28, 20, 1, 28, 28, 57, 655, 327
INVAR-8, Run: 013, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 996, 24, 24, 830, 27, 16, 6, 27, 27, 55, 821, 410
INVAR-8, Run: 014, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1057, 13, 13, 879, 29, 12, 8, 29, 29, 59, 1249, 624
INVAR-8, Run: 015, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 1011, 9, 9, 839, 28, 15, 6, 28, 28, 57, 925, 462
INVAR-8, Run: 016, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 11, 61, 1044, 23, 23, 860, 30, 12, 7, 30, 30, 61, 777, 388
INVAR-8, Run: 017, F, 0, 0, 1, 0, 0, 1, 0, 160, 160, 0, 26, 1, 3, 53, 531, 13, 13, 371, 26, 14, 9, 26, 26, 53, 303, 151
INVAR-8, Run: 018, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 613, 29, 29, 447, 27, 11, 11, 27, 27, 55, 1099, 549
INVAR-8, Run: 019, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 850, 25, 25, 672, 29, 12, 8, 29, 29, 59, 619, 309
INVAR-8, Run: 020, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 934, 16, 16, 756, 29, 13, 7, 29, 29, 59, 933, 466
INVAR-8, Run: 021, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 830, 19, 19, 664, 27, 10, 12, 27, 27, 55, 609, 304
INVAR-8, Run: 022, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 580, 14, 14, 414, 27, 15, 7, 27, 27, 55, 419, 209
INVAR-8, Run: 023, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1098, 23, 23, 920, 29, 14, 6, 29, 29, 59, 987, 493
INVAR-8, Run: 024, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 13, 63, 1278, 22, 22, 1088, 31, 13, 5, 31, 31, 63, 1563, 781
INVAR-8, Run: 025, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 1050, 21, 21, 878, 28, 16, 5, 28, 28, 57, 1291, 645
INVAR-8, Run: 026, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 872, 14, 14, 706, 27, 18, 4, 27, 27, 55, 735, 367
INVAR-8, Run: 027, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 932, 27, 27, 760, 28, 17, 4, 28, 28, 57, 749, 374
INVAR-8, Run: 028, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 907, 11, 11, 735, 28, 18, 3, 28, 28, 57, 985, 492
INVAR-8, Run: 029, F, 0, 0, 1, 0, 0, 1, 0, 154, 154, 0, 25, 1, 1, 51, 489, 14, 14, 335, 25, 16, 8, 25, 25, 51, 881, 440
INVAR-8, Run: 030, F, 0, 0, 1, 0, 0, 1, 0, 160, 160, 0, 26, 1, 3, 53, 858, 23, 23, 698, 26, 15, 8, 26, 26, 53, 829, 414
INVAR-8, Run: 031, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 1136, 13, 13, 964, 28, 14, 7, 28, 28, 57, 765, 382
INVAR-8, Run: 032, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 852, 15, 15, 686, 27, 14, 8, 27, 27, 55, 417, 208
INVAR-8, Run: 033, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 875, 13, 13, 709, 27, 17, 5, 27, 27, 55, 571, 285
INVAR-8, Run: 034, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 816, 30, 30, 650, 27, 14, 8, 27, 27, 55, 613, 306
INVAR-8, Run: 035, F, 0, 0, 1, 0, 0, 1, 0, 160, 160, 0, 26, 1, 3, 53, 617, 18, 18, 457, 26, 12, 11, 26, 26, 53, 515, 257
INVAR-8, Run: 036, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1020, 7, 7, 842, 29, 17, 3, 29, 29, 59, 749, 374
INVAR-8, Run: 037, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1001, 13, 13, 823, 29, 18, 2, 29, 29, 59, 773, 386
INVAR-8, Run: 038, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1050, 14, 14, 872, 29, 14, 6, 29, 29, 59, 1035, 517
INVAR-8, Run: 039, F, 0, 0, 1, 0, 0, 1, 0, 160, 160, 0, 26, 1, 3, 53, 664, 14, 14, 504, 26, 16, 7, 26, 26, 53, 635, 317
INVAR-8, Run: 040, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 895, 15, 15, 723, 28, 17, 4, 28, 28, 57, 401, 200
INVAR-8, Run: 041, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1221, 13, 13, 1043, 29, 15, 5, 29, 29, 59, 555, 277
INVAR-8, Run: 042, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 11, 61, 888, 21, 21, 704, 30, 15, 4, 30, 30, 61, 961, 480
INVAR-8, Run: 043, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 746, 14, 14, 580, 27, 19, 3, 27, 27, 55, 709, 354
INVAR-8, Run: 044, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 983, 16, 16, 805, 29, 12, 8, 29, 29, 59, 477, 238
INVAR-8, Run: 045, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 688, 16, 16, 522, 27, 12, 10, 27, 27, 55, 1021, 510
INVAR-8, Run: 046, F, 0, 0, 1, 0, 0, 1, 0, 160, 160, 0, 26, 1, 3, 53, 790, 15, 15, 630, 26, 15, 8, 26, 26, 53, 785, 392
INVAR-8, Run: 047, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 731, 21, 21, 565, 27, 12, 10, 27, 27, 55, 439, 219
INVAR-8, Run: 048, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 957, 15, 15, 779, 29, 13, 7, 29, 29, 59, 667, 333
INVAR-8, Run: 049, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 935, 15, 15, 757, 29, 14, 6, 29, 29, 59, 685, 342
INVAR-8, Run: 050, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1149, 22, 22, 971, 29, 11, 9, 29, 29, 59, 711, 355
INVAR-8, Run: 051, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 853, 22, 22, 681, 28, 16, 5, 28, 28, 57, 935, 467
INVAR-8, Run: 052, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1076, 13, 13, 898, 29, 10, 10, 29, 29, 59, 791, 395
INVAR-8, Run: 053, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 1108, 23, 23, 936, 28, 14, 7, 28, 28, 57, 297, 148
INVAR-8, Run: 054, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 13, 63, 1051, 26, 26, 861, 31, 9, 9, 31, 31, 63, 1701, 850
INVAR-8, Run: 055, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 905, 9, 9, 733, 28, 15, 6, 28, 28, 57, 711, 355
INVAR-8, Run: 056, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 986, 21, 21, 814, 28, 13, 8, 28, 28, 57, 727, 363
INVAR-8, Run: 057, F, 0, 0, 1, 0, 0, 1, 0, 154, 154, 0, 25, 1, 1, 51, 735, 15, 15, 581, 25, 18, 6, 25, 25, 51, 535, 267
INVAR-8, Run: 058, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 816, 20, 20, 644, 28, 10, 11, 28, 28, 57, 961, 480
INVAR-8, Run: 059, F, 0, 0, 1, 0, 0, 1, 0, 160, 160, 0, 26, 1, 3, 53, 633, 9, 9, 473, 26, 19, 4, 26, 26, 53, 569, 284
INVAR-8, Run: 060, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 11, 61, 960, 15, 15, 776, 30, 14, 5, 30, 30, 61, 1427, 713
INVAR-8, Run: 061, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 721, 22, 22, 555, 27, 17, 5, 27, 27, 55, 597, 298
INVAR-8, Run: 062, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 1031, 21, 21, 865, 27, 17, 5, 27, 27, 55, 1153, 576
INVAR-8, Run: 063, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 722, 21, 21, 544, 29, 14, 6, 29, 29, 59, 937, 468
INVAR-8, Run: 064, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 702, 20, 20, 530, 28, 14, 7, 28, 28, 57, 453, 226
INVAR-8, Run: 065, F, 0, 0, 1, 0, 0, 1, 0, 160, 160, 0, 26, 1, 3, 53, 586, 9, 9, 426, 26, 15, 8, 26, 26, 53, 435, 217
INVAR-8, Run: 066, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 901, 13, 13, 735, 27, 19, 3, 27, 27, 55, 575, 287
INVAR-8, Run: 067, F, 0, 0, 1, 0, 0, 1, 0, 160, 160, 0, 26, 1, 3, 53, 570, 18, 18, 410, 26, 13, 10, 26, 26, 53, 557, 278
INVAR-8, Run: 068, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 901, 10, 10, 729, 28, 11, 10, 28, 28, 57, 1061, 530
INVAR-8, Run: 069, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 720, 17, 17, 548, 28, 18, 3, 28, 28, 57, 567, 283
INVAR-8, Run: 070, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 783, 18, 18, 611, 28, 13, 8, 28, 28, 57, 961, 480
INVAR-8, Run: 071, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 964, 26, 26, 792, 28, 9, 12, 28, 28, 57, 919, 459
INVAR-8, Run: 072, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 866, 25, 25, 700, 27, 15, 7, 27, 27, 55, 527, 263
INVAR-8, Run: 073, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 847, 14, 14, 675, 28, 12, 9, 28, 28, 57, 695, 347
INVAR-8, Run: 074, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 977, 18, 18, 799, 29, 14, 6, 29, 29, 59, 901, 450
INVAR-8, Run: 075, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1461, 19, 19, 1283, 29, 12, 8, 29, 29, 59, 1029, 514
INVAR-8, Run: 076, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 894, 26, 26, 722, 28, 13, 8, 28, 28, 57, 569, 284
INVAR-8, Run: 077, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 829, 20, 20, 663, 27, 14, 8, 27, 27, 55, 1023, 511
INVAR-8, Run: 078, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 762, 16, 16, 590, 28, 15, 6, 28, 28, 57, 915, 457
INVAR-8, Run: 079, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 13, 63, 993, 11, 11, 803, 31, 12, 6, 31, 31, 63, 1073, 536
INVAR-8, Run: 080, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 939, 16, 16, 761, 29, 14, 6, 29, 29, 59, 1073, 536
INVAR-8, Run: 081, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 930, 13, 13, 758, 28, 11, 10, 28, 28, 57, 715, 357
INVAR-8, Run: 082, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1139, 14, 14, 961, 29, 11, 9, 29, 29, 59, 663, 331
INVAR-8, Run: 083, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1105, 18, 18, 927, 29, 15, 5, 29, 29, 59, 705, 352
INVAR-8, Run: 084, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 918, 19, 19, 746, 28, 13, 8, 28, 28, 57, 531, 265
INVAR-8, Run: 085, F, 0, 0, 1, 0, 0, 1, 0, 160, 160, 0, 26, 1, 3, 53, 813, 24, 24, 653, 26, 18, 5, 26, 26, 53, 931, 465
INVAR-8, Run: 086, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 11, 61, 1126, 24, 24, 942, 30, 16, 3, 30, 30, 61, 885, 442
INVAR-8, Run: 087, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1056, 13, 13, 878, 29, 14, 6, 29, 29, 59, 1415, 707
INVAR-8, Run: 088, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 770, 15, 15, 598, 28, 15, 6, 28, 28, 57, 691, 345
INVAR-8, Run: 089, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 787, 14, 14, 609, 29, 13, 7, 29, 29, 59, 555, 277
INVAR-8, Run: 090, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 682, 11, 11, 516, 27, 17, 5, 27, 27, 55, 553, 276
INVAR-8, Run: 091, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 11, 61, 1293, 24, 24, 1109, 30, 10, 9, 30, 30, 61, 825, 412
INVAR-8, Run: 092, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 897, 13, 13, 719, 29, 14, 6, 29, 29, 59, 1113, 556
INVAR-8, Run: 093, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 836, 11, 11, 658, 29, 16, 4, 29, 29, 59, 589, 294
INVAR-8, Run: 094, F, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 5, 55, 800, 9, 9, 634, 27, 15, 7, 27, 27, 55, 653, 326
INVAR-8, Run: 095, F, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 7, 57, 896, 17, 17, 724, 28, 16, 5, 28, 28, 57, 591, 295
INVAR-8, Run: 096, F, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 13, 63, 1040, 20, 20, 850, 31, 12, 6, 31, 31, 63, 903, 451
INVAR-8, Run: 097, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1002, 14, 14, 824, 29, 12, 8, 29, 29, 59, 1033, 516
INVAR-8, Run: 098, F, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 9, 59, 1215, 19, 19, 1037, 29, 16, 4, 29, 29, 59, 837, 418
INVAR-8, Run: 099, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 11, 61, 1295, 16, 16, 1111, 30, 15, 4, 30, 30, 61, 567, 283
INVAR-8, Run: 100, F, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 11, 61, 1146, 25, 25, 962, 30, 10, 9, 30, 30, 61, 805, 402
INVAR-9, Run: 001, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 1825, 39, 39, 1503, 53, 29, 17, 53, 53, 107, 1901, 950
INVAR-9, Run: 002, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2604, 27, 27, 2276, 54, 33, 12, 54, 54, 109, 2489, 1244
INVAR-9, Run: 003, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2423, 30, 30, 2101, 53, 29, 17, 53, 53, 107, 1835, 917
INVAR-9, Run: 004, F, 0, 0, 1, 0, 0, 1, 0, 316, 316, 0, 52, 1, 5, 105, 2128, 32, 32, 1812, 52, 27, 20, 52, 52, 105, 1517, 758
INVAR-9, Run: 005, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 2528, 26, 26, 2188, 56, 28, 15, 56, 56, 113, 2741, 1370
INVAR-9, Run: 006, F, 0, 0, 1, 0, 0, 1, 0, 316, 316, 0, 52, 1, 5, 105, 2296, 27, 27, 1980, 52, 38, 9, 52, 52, 105, 2013, 1006
INVAR-9, Run: 007, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2214, 25, 25, 1886, 54, 33, 12, 54, 54, 109, 2627, 1313
INVAR-9, Run: 008, F, 0, 0, 1, 0, 0, 1, 0, 310, 310, 0, 51, 1, 3, 103, 1933, 38, 38, 1623, 51, 32, 16, 51, 51, 103, 2139, 1069
INVAR-9, Run: 009, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 3149, 37, 37, 2809, 56, 35, 8, 56, 56, 113, 3167, 1583
INVAR-9, Run: 010, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 1957, 44, 44, 1629, 54, 28, 17, 54, 54, 109, 2239, 1119
INVAR-9, Run: 011, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2501, 32, 32, 2167, 55, 27, 17, 55, 55, 111, 2315, 1157
INVAR-9, Run: 012, F, 0, 0, 1, 0, 0, 1, 0, 316, 316, 0, 52, 1, 5, 105, 1881, 38, 38, 1565, 52, 19, 28, 52, 52, 105, 1581, 790
INVAR-9, Run: 013, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 1817, 27, 27, 1495, 53, 34, 12, 53, 53, 107, 2291, 1145
INVAR-9, Run: 014, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2453, 31, 31, 2131, 53, 26, 20, 53, 53, 107, 1273, 636
INVAR-9, Run: 015, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2569, 21, 21, 2235, 55, 25, 19, 55, 55, 111, 1463, 731
INVAR-9, Run: 016, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2182, 26, 26, 1854, 54, 35, 10, 54, 54, 109, 1901, 950
INVAR-9, Run: 017, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2770, 24, 24, 2448, 53, 31, 15, 53, 53, 107, 2437, 1218
INVAR-9, Run: 018, F, 0, 0, 1, 0, 0, 1, 0, 322, 322, 0, 53, 1, 7, 107, 2169, 25, 25, 1847, 53, 30, 16, 53, 53, 107, 1133, 566
INVAR-9, Run: 019, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 3050, 30, 30, 2716, 55, 27, 17, 55, 55, 111, 2657, 1328
INVAR-9, Run: 020, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 2019, 24, 24, 1679, 56, 28, 15, 56, 56, 113, 1525, 762
INVAR-9, Run: 021, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2173, 29, 29, 1839, 55, 25, 19, 55, 55, 111, 2065, 1032
INVAR-9, Run: 022, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2287, 39, 39, 1959, 54, 31, 14, 54, 54, 109, 3309, 1654
INVAR-9, Run: 023, F, 0, 0, 1, 0, 0, 1, 0, 316, 316, 0, 52, 1, 5, 105, 1631, 14, 14, 1315, 52, 32, 15, 52, 52, 105, 3217, 1608
INVAR-9, Run: 024, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2597, 23, 23, 2269, 54, 29, 16, 54, 54, 109, 1435, 717
INVAR-9, Run: 025, F, 0, 0, 1, 0, 0, 1, 0, 328, 328, 0, 54, 1, 9, 109, 2481, 34, 34, 2153, 54, 30, 15, 54, 54, 109, 3027, 1513
INVAR-9, Run: 026, F, 0, 0, 1, 0, 0, 1, 0, 316, 316, 0, 52, 1, 5, 105, 1596, 38, 38, 1280, 52, 38, 9, 52, 52, 105, 1757, 878
INVAR-9, Run: 027, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2436, 32, 32, 2102, 55, 29, 15, 55, 55, 111, 3561, 1780
INVAR-9, Run: 028, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2772, 40, 40, 2438, 55, 32, 12, 55, 55, 111, 3031, 1515
INVAR-9, Run: 029, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 3121, 30, 30, 2787, 55, 29, 15, 55, 55, 111, 2445, 1222
INVAR-9, Run: 030, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 1984, 38, 38, 1650, 55, 31, 13, 55, 55, 111, 1447, 723
INVAR-9, Run: 031, F, 0, 0, 1, 0, 0, 1, 0, 346, 346, 0, 57, 1, 15, 115, 2729, 31, 31, 2383, 57, 21, 21, 57, 57, 115, 3195, 1597
INVAR-9, Run: 032, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2531, 35, 35, 2197, 55, 30, 14, 55, 55, 111, 2537, 1268
INVAR-9, Run: 033, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 2488, 31, 31, 2148, 56, 25, 18, 56, 56, 113, 2143, 1071
INVAR-9, Run: 034, F, 0, 0, 1, 0, 0, 1, 0, 340, 340, 0, 56, 1, 13, 113, 2510, 38, 38, 2170, 56, 28, 15, 56, 56, 113, 2941, 1470
INVAR-9, Run: 035, F, 0, 0, 1, 0, 0, 1, 0, 334, 334, 0, 55, 1, 11, 111, 2656, 25, 25, 2322, 55, 37, 7, 55, 55, 111, 2091, 1045
