Input Number, Run_Number, Result@ 100, ab, ar, Leaderag, ah, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderah, ao, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 9, 0, 0, 17, 3, 19, 4, 2, 1, 16, 2, 0, 13, 3, 16, 4, 1, 1, 0, 9, 0, 0, 7, 0, 8, 1, 1, 0, 0, 36, 0, 3, 3, 4, 4, 1, 17, 1, 0, 15, 12, 2, 17, 3, 1, 1, 1, 1, 1, 5, 0, 39, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 0, 0, 12, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 14, 9, 0, 0, 7, 2, 0, 19, 3, 22, 4, 4, 1, 16, 1, 1, 0, 1, 3, 3, 1, 1, 0, 9, 0, 0, 27, 7, 28, 8, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 17, 1, 0, 6, 1, 2, 8, 3, 1, 1, 1, 1, 1, 3, 0, 6, 0, 24, 4, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 6, 1, 1, 6, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 030, P, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 16, 8, 0, 0, 7, 1, 0, 2, 0, 4, 1, 2, 1, 16, 2, 0, 8, 1, 11, 2, 1, 1, 0, 8, 1, 0, 13, 3, 15, 4, 1, 0, 0, 9, 0, 12, 2, 13, 3, 1, 18, 0, 0, 4, 0, 0, 5, 1, 1, 1, 1, 1, 1, 4, 0, 12, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 2, 3, 1, 5, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 71, 15, 73, 16, 2, 0, 16, 2, 0, 6, 0, 9, 1, 1, 1, 1, 9, 0, 0, 4, 0, 5, 1, 1, 0, 0, 0, 0, 10, 2, 11, 3, 1, 18, 0, 0, 8, 0, 1, 9, 2, 1, 1, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, P, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 1, 55, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 9, 0, 0, 8, 0, 1, 36, 5, 37, 6, 3, 0, 15, 3, 0, 4, 0, 8, 1, 1, 1, 0, 9, 0, 0, 21, 3, 22, 4, 1, 0, 0, 29, 0, 4, 2, 5, 3, 1, 16, 2, 0, 25, 3, 7, 28, 8, 1, 1, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, P, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 1, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 8, 0, 0, 7, 1, 0, 0, 0, 2, 1, 4, 1, 16, 2, 0, 7, 0, 10, 1, 1, 1, 0, 9, 0, 0, 17, 3, 18, 4, 1, 0, 0, 17, 0, 27, 12, 28, 12, 0, 18, 0, 0, 23, 7, 5, 24, 6, 1, 1, 1, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 15, 7, 2, 0, 8, 0, 1, 16, 2, 20, 4, 3, 1, 18, 0, 0, 4, 1, 5, 2, 1, 1, 0, 8, 0, 0, 0, 0, 1, 1, 1, 2, 0, 28, 0, 0, 0, 1, 1, 1, 16, 2, 0, 16, 8, 12, 19, 13, 1, 1, 1, 1, 1, 5, 0, 32, 1, 27, 0, 1, 0, 0, 0, 0, 0, 0, 9, 2, 2, 5, 5, 1, 2, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 1, 0, 0, 52, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 6, 3, 0, 9, 0, 0, 28, 5, 32, 6, 3, 1, 16, 1, 1, 12, 1, 15, 3, 1, 1, 0, 8, 1, 0, 29, 8, 31, 9, 1, 0, 0, 3, 0, 12, 3, 13, 3, 0, 15, 2, 0, 2, 1, 1, 5, 2, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 16, 9, 0, 0, 6, 2, 1, 4, 4, 8, 6, 1, 1, 18, 0, 0, 20, 0, 21, 1, 1, 1, 1, 8, 1, 0, 1, 0, 3, 1, 1, 0, 0, 7, 0, 17, 4, 18, 5, 1, 18, 0, 0, 4, 2, 0, 5, 1, 1, 1, 1, 1, 1, 4, 0, 10, 0, 34, 1, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 4, 2, 1, 5, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, P, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 9, 0, 0, 9, 1, 11, 2, 3, 1, 16, 2, 0, 51, 10, 54, 11, 1, 1, 0, 9, 0, 0, 9, 1, 9, 1, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 15, 3, 0, 2, 2, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 7, 1, 1, 3, 1, 7, 3, 1, 1, 17, 1, 0, 21, 5, 23, 6, 1, 1, 0, 9, 0, 0, 16, 5, 17, 6, 1, 0, 0, 27, 0, 7, 2, 8, 3, 1, 17, 1, 0, 26, 8, 3, 27, 3, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, P, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 14, 8, 0, 0, 7, 1, 0, 1, 0, 3, 1, 3, 1, 18, 0, 0, 7, 1, 8, 2, 1, 1, 1, 9, 0, 0, 4, 1, 5, 2, 1, 0, 0, 18, 0, 6, 5, 7, 6, 1, 13, 2, 0, 2, 4, 0, 5, 1, 1, 1, 1, 1, 1, 5, 1, 23, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 6, 29, 6, 31, 6, 0, 3, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 0, 46, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 7, 1, 1, 5, 3, 8, 5, 2, 1, 17, 1, 0, 7, 4, 9, 5, 1, 1, 0, 9, 0, 0, 36, 6, 37, 7, 1, 0, 0, 22, 0, 5, 3, 5, 3, 0, 14, 1, 0, 0, 3, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 17, 6, 2, 1, 9, 0, 0, 7, 3, 11, 5, 1, 1, 17, 1, 0, 11, 2, 13, 3, 1, 1, 0, 8, 1, 0, 28, 4, 30, 5, 1, 0, 0, 5, 0, 0, 0, 1, 1, 1, 15, 2, 1, 2, 4, 1, 6, 3, 1, 1, 1, 1, 1, 7, 0, 7, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 5, 9, 3, 10, 4, 1, 2, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 9, 1, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 8, 1, 0, 24, 7, 26, 8, 1, 1, 16, 2, 0, 25, 5, 28, 6, 1, 1, 0, 8, 1, 0, 42, 16, 44, 16, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 14, 1, 0, 0, 0, 0, 2, 1, 1, 1, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 8, 0, 1, 12, 6, 15, 8, 1, 1, 15, 3, 0, 29, 5, 33, 6, 1, 1, 1, 8, 1, 0, 0, 0, 2, 1, 1, 0, 0, 2, 0, 24, 4, 24, 4, 0, 16, 1, 1, 2, 1, 2, 5, 4, 1, 1, 1, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 18, 7, 2, 0, 9, 0, 0, 23, 3, 26, 4, 0, 1, 14, 4, 0, 9, 4, 14, 5, 1, 1, 0, 9, 0, 0, 7, 1, 8, 2, 1, 0, 0, 1, 0, 3, 0, 4, 1, 1, 16, 2, 0, 27, 0, 6, 30, 7, 1, 1, 1, 1, 1, 4, 0, 2, 0, 24, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 4, 1, 1, 5, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 8, 0, 1, 28, 6, 31, 8, 3, 1, 17, 1, 0, 29, 10, 31, 11, 1, 1, 0, 8, 1, 0, 4, 2, 6, 3, 1, 0, 0, 2, 0, 4, 2, 5, 3, 1, 17, 1, 0, 16, 0, 2, 18, 3, 1, 1, 1, 1, 1, 4, 0, 6, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 5, 17, 5, 0, 5, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 15, 7, 2, 0, 9, 0, 0, 6, 0, 9, 1, 3, 1, 18, 0, 0, 2, 3, 3, 4, 1, 1, 0, 8, 1, 0, 4, 0, 6, 1, 1, 0, 0, 0, 0, 17, 7, 18, 8, 1, 17, 1, 0, 7, 0, 0, 9, 1, 1, 1, 1, 1, 1, 4, 0, 4, 0, 22, 1, 0, 0, 0, 0, 0, 0, 0, 1, 14, 2, 16, 3, 1, 5, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 1, 0, 9, 0, 0, 0, 0, 2, 1, 0, 1, 14, 3, 1, 34, 8, 39, 10, 1, 1, 0, 9, 0, 0, 12, 3, 13, 4, 1, 0, 0, 13, 0, 3, 1, 3, 1, 0, 15, 3, 0, 1, 5, 0, 5, 1, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 15, 8, 1, 0, 8, 1, 0, 25, 9, 28, 10, 3, 1, 18, 0, 0, 8, 5, 9, 6, 1, 1, 0, 9, 0, 0, 5, 1, 6, 2, 1, 0, 0, 8, 0, 4, 2, 5, 3, 1, 15, 3, 0, 5, 0, 2, 9, 3, 1, 1, 1, 1, 1, 5, 0, 12, 0, 33, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 6, 3, 1, 4, 0, 0, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0, 1, 0, 0, 49, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 8, 1, 0, 42, 5, 45, 6, 3, 1, 15, 1, 0, 2, 0, 4, 1, 1, 1, 0, 8, 0, 0, 31, 14, 32, 15, 1, 0, 0, 15, 0, 5, 0, 6, 0, 0, 15, 1, 0, 12, 4, 3, 14, 4, 1, 1, 1, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 16, 8, 1, 0, 8, 1, 0, 7, 9, 10, 10, 1, 1, 16, 2, 0, 7, 0, 10, 1, 1, 1, 1, 9, 0, 0, 4, 3, 5, 4, 1, 0, 0, 1, 0, 36, 4, 37, 5, 1, 18, 0, 0, 24, 0, 8, 25, 9, 1, 1, 1, 1, 1, 7, 0, 4, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 3, 1, 1, 2, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 8, 0, 0, 0, 0, 0, 0, 0, 0, 17, 9, 0, 0, 7, 2, 0, 27, 15, 30, 16, 1, 1, 17, 1, 0, 7, 0, 9, 1, 1, 1, 0, 9, 0, 0, 15, 7, 16, 8, 1, 0, 0, 28, 0, 20, 7, 21, 8, 1, 16, 2, 0, 9, 3, 1, 12, 2, 1, 1, 1, 1, 1, 5, 0, 30, 0, 19, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 3, 0, 0, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 7, 2, 0, 40, 6, 43, 7, 2, 1, 17, 1, 0, 9, 1, 11, 2, 1, 1, 0, 8, 1, 0, 0, 0, 2, 1, 1, 0, 0, 22, 0, 22, 4, 23, 5, 1, 16, 2, 0, 30, 4, 8, 33, 9, 1, 1, 1, 1, 1, 6, 0, 25, 0, 20, 4, 0, 0, 0, 0, 0, 0, 0, 5, 4, 3, 9, 4, 0, 3, 0, 0, 31, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 053, P, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0, 0, 0, 0, 0, 17, 9, 0, 0, 7, 2, 0, 11, 1, 14, 2, 1, 1, 14, 1, 0, 0, 0, 2, 1, 1, 1, 0, 7, 0, 0, 12, 4, 13, 5, 1, 0, 0, 6, 0, 1, 0, 2, 1, 1, 12, 3, 0, 15, 1, 4, 19, 5, 1, 1, 1, 1, 1, 4, 0, 8, 0, 24, 1, 1, 0, 0, 0, 0, 0, 0, 2, 8, 5, 11, 7, 1, 3, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 16, 8, 0, 1, 7, 2, 0, 4, 2, 8, 4, 2, 1, 15, 2, 0, 1, 0, 4, 1, 1, 1, 0, 8, 0, 0, 2, 1, 3, 2, 1, 1, 0, 1, 0, 19, 2, 20, 3, 1, 17, 0, 0, 5, 0, 1, 6, 2, 1, 1, 1, 1, 1, 6, 0, 4, 0, 23, 2, 1, 0, 0, 0, 0, 0, 0, 1, 10, 3, 14, 5, 1, 2, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 1, 0, 0, 0, 0, 0, 15, 6, 3, 0, 9, 0, 0, 7, 1, 11, 2, 3, 1, 17, 1, 0, 21, 1, 23, 2, 1, 1, 0, 9, 0, 0, 14, 2, 15, 3, 1, 0, 0, 2, 0, 4, 1, 5, 2, 1, 18, 0, 0, 3, 1, 2, 4, 3, 1, 1, 1, 1, 1, 3, 0, 6, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 2, 29, 4, 31, 6, 1, 6, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 0, 0, 0, 17, 8, 1, 0, 9, 0, 0, 16, 3, 18, 4, 1, 1, 13, 4, 1, 22, 4, 28, 6, 1, 1, 0, 8, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 32, 7, 34, 8, 1, 18, 0, 0, 23, 0, 1, 24, 2, 1, 1, 1, 1, 1, 4, 0, 2, 0, 28, 1, 0, 0, 0, 0, 0, 0, 0, 1, 3, 2, 5, 3, 1, 4, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
