Input Number, Run_Number, Result@ 100, LeaderX1, ao, at, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-3, Run: 071, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 162, 79, 3, 0, 82, 0, 0, 0, 1, 4, 2, 2, 1, 158, 6, 0, 19, 5, 26, 6, 1, 1, 0, 82, 0, 0, 12, 4, 13, 5, 1, 0, 0, 12, 0, 1, 0, 2, 1, 1, 160, 4, 0, 7, 2, 0, 12, 1, 1, 1, 1, 1, 1, 43, 0, 15, 0, 249, 0, 1, 0, 0, 0, 0, 0, 0, 3, 5, 1, 7, 3, 1, 39, 0, 0, 243, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 163, 78, 4, 0, 80, 2, 0, 3, 2, 10, 3, 1, 1, 160, 3, 1, 4, 0, 9, 2, 1, 1, 0, 82, 0, 0, 2, 0, 3, 1, 1, 0, 0, 7, 0, 0, 0, 1, 1, 1, 158, 6, 0, 12, 4, 3, 19, 4, 1, 1, 1, 1, 1, 29, 0, 9, 0, 253, 2, 0, 0, 0, 0, 0, 0, 0, 5, 1, 1, 4, 2, 1, 53, 0, 0, 238, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 073, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 1, 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 82, 0, 0, 80, 2, 0, 6, 0, 9, 1, 5, 1, 161, 3, 0, 9, 3, 13, 4, 1, 1, 0, 82, 0, 0, 22, 5, 23, 6, 1, 0, 0, 16, 0, 10, 3, 11, 4, 1, 161, 3, 0, 32, 2, 6, 36, 7, 1, 1, 1, 1, 1, 45, 0, 22, 0, 230, 5, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 5, 0, 0, 35, 0, 0, 228, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 074, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 163, 80, 2, 0, 81, 1, 0, 2, 1, 6, 2, 1, 1, 160, 4, 0, 1, 0, 6, 1, 1, 1, 0, 81, 1, 0, 28, 10, 29, 10, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 160, 3, 1, 13, 3, 2, 18, 4, 1, 1, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 075, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 82, 0, 0, 81, 1, 0, 9, 2, 11, 3, 3, 1, 160, 4, 0, 5, 1, 10, 2, 1, 1, 0, 82, 0, 0, 9, 0, 10, 1, 1, 0, 0, 13, 0, 4, 0, 5, 1, 1, 160, 3, 1, 2, 2, 0, 7, 2, 1, 1, 1, 1, 1, 40, 1, 17, 0, 241, 2, 0, 0, 0, 0, 0, 0, 0, 3, 19, 4, 22, 4, 0, 41, 0, 0, 250, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 076, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 161, 79, 3, 0, 78, 4, 0, 8, 0, 16, 1, 3, 1, 159, 5, 0, 4, 0, 10, 1, 1, 1, 0, 82, 0, 0, 1, 0, 2, 1, 1, 0, 0, 8, 0, 13, 7, 14, 8, 1, 163, 0, 1, 2, 0, 0, 4, 2, 1, 1, 1, 1, 1, 32, 1, 12, 0, 235, 3, 0, 0, 0, 0, 0, 0, 0, 1, 23, 2, 28, 3, 1, 49, 0, 0, 255, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 077, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 161, 80, 2, 0, 82, 0, 0, 4, 1, 7, 2, 3, 1, 160, 4, 0, 15, 6, 20, 7, 1, 1, 0, 82, 0, 0, 19, 2, 20, 3, 1, 0, 0, 2, 0, 27, 3, 28, 4, 1, 162, 2, 0, 17, 1, 5, 20, 6, 1, 1, 1, 1, 1, 48, 0, 6, 0, 252, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 3, 7, 4, 1, 34, 0, 0, 241, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 078, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 82, 0, 0, 80, 2, 0, 3, 0, 6, 1, 2, 1, 162, 2, 0, 21, 4, 24, 5, 1, 1, 0, 82, 0, 0, 30, 1, 30, 1, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 160, 4, 0, 5, 2, 0, 10, 1, 1, 1, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 079, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 82, 0, 0, 0, 0, 0, 0, 492, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 78, 4, 0, 82, 0, 0, 3, 1, 8, 2, 3, 1, 157, 7, 0, 47, 6, 55, 7, 1, 1, 0, 81, 1, 0, 24, 3, 25, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 160, 4, 0, 16, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 080, P, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 1, 0, 0, 0, 0, 0, 161, 78, 3, 1, 81, 1, 0, 1, 0, 7, 2, 3, 1, 159, 1, 0, 0, 0, 2, 1, 1, 1, 0, 79, 1, 0, 5, 1, 7, 2, 1, 0, 0, 20, 0, 13, 2, 14, 3, 1, 155, 5, 0, 1, 7, 0, 7, 1, 1, 1, 1, 1, 1, 38, 0, 24, 0, 237, 3, 1, 0, 0, 0, 0, 0, 0, 8, 21, 6, 26, 8, 1, 42, 0, 0, 240, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 081, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 1, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 80, 2, 0, 78, 4, 0, 22, 7, 29, 8, 2, 1, 161, 3, 0, 18, 7, 22, 8, 1, 1, 1, 81, 1, 0, 11, 0, 13, 1, 1, 0, 0, 9, 0, 34, 6, 35, 7, 1, 157, 7, 0, 10, 2, 1, 18, 2, 1, 1, 1, 1, 1, 34, 0, 13, 0, 234, 2, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 2, 0, 0, 47, 0, 0, 249, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 082, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 161, 80, 2, 0, 79, 3, 0, 8, 5, 14, 6, 3, 1, 161, 3, 0, 21, 2, 25, 3, 1, 1, 0, 81, 0, 1, 7, 1, 9, 3, 1, 0, 0, 9, 0, 4, 1, 5, 2, 1, 157, 7, 0, 4, 4, 0, 12, 1, 1, 1, 1, 1, 1, 47, 0, 13, 0, 249, 2, 0, 0, 0, 0, 0, 0, 0, 5, 4, 1, 7, 2, 1, 35, 0, 0, 242, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 083, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 164, 164, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 80, 2, 0, 80, 1, 1, 13, 0, 18, 2, 4, 1, 162, 2, 0, 52, 9, 55, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 084, P, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 1, 0, 0, 0, 0, 0, 0, 0, 0, 163, 81, 0, 0, 79, 2, 0, 1, 0, 4, 1, 1, 1, 160, 4, 0, 7, 4, 12, 5, 1, 1, 0, 82, 0, 0, 5, 2, 6, 3, 1, 0, 0, 12, 0, 11, 3, 12, 4, 1, 159, 5, 0, 3, 2, 2, 9, 3, 1, 1, 1, 1, 1, 33, 2, 14, 0, 261, 1, 0, 0, 0, 0, 0, 0, 0, 3, 18, 5, 22, 5, 0, 47, 0, 0, 231, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 085, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 1, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 80, 2, 0, 79, 3, 0, 2, 0, 8, 1, 3, 1, 158, 6, 0, 20, 6, 27, 7, 1, 1, 0, 82, 0, 0, 15, 4, 16, 5, 1, 0, 0, 12, 0, 9, 2, 10, 3, 1, 158, 6, 0, 5, 4, 0, 12, 1, 1, 1, 1, 1, 1, 42, 0, 16, 0, 242, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 39, 0, 0, 237, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 086, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 162, 79, 2, 1, 82, 0, 0, 2, 0, 6, 2, 2, 1, 162, 2, 0, 7, 4, 10, 5, 1, 1, 0, 82, 0, 0, 11, 0, 12, 1, 1, 0, 0, 3, 0, 2, 1, 3, 2, 1, 159, 4, 1, 5, 0, 2, 11, 4, 1, 1, 1, 1, 1, 36, 0, 6, 0, 247, 3, 0, 0, 0, 0, 0, 0, 0, 1, 7, 1, 11, 2, 1, 46, 0, 0, 243, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 087, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 163, 81, 1, 0, 79, 3, 0, 5, 1, 10, 2, 1, 1, 161, 2, 1, 3, 1, 7, 3, 1, 1, 0, 82, 0, 0, 8, 1, 9, 2, 1, 0, 0, 9, 0, 1, 1, 2, 2, 1, 159, 4, 1, 6, 2, 1, 12, 3, 1, 1, 1, 1, 1, 48, 0, 11, 0, 243, 2, 0, 0, 0, 0, 0, 0, 0, 3, 6, 2, 9, 3, 1, 34, 0, 0, 248, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 088, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 1, 0, 0, 0, 0, 0, 162, 81, 1, 0, 80, 2, 0, 11, 6, 15, 7, 2, 1, 160, 3, 0, 0, 0, 4, 1, 1, 1, 0, 81, 0, 0, 8, 2, 9, 3, 1, 1, 0, 9, 0, 11, 2, 12, 3, 1, 162, 1, 0, 32, 3, 13, 34, 14, 1, 1, 1, 1, 1, 39, 1, 12, 0, 259, 2, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 8, 3, 1, 41, 0, 0, 229, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 089, P, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 162, 76, 2, 0, 78, 0, 0, 0, 0, 3, 1, 0, 1, 160, 3, 1, 1, 0, 6, 2, 1, 1, 2, 81, 1, 0, 0, 0, 2, 1, 1, 0, 0, 7, 0, 3, 1, 4, 2, 1, 158, 6, 0, 18, 0, 3, 25, 4, 1, 1, 1, 1, 1, 42, 0, 10, 0, 227, 3, 0, 0, 0, 0, 0, 0, 0, 3, 20, 5, 24, 6, 1, 40, 0, 0, 263, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 090, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 1, 493, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 157, 81, 1, 0, 79, 3, 0, 3, 0, 8, 1, 7, 1, 160, 4, 0, 11, 5, 16, 6, 1, 1, 0, 82, 0, 0, 2, 0, 3, 1, 1, 0, 0, 12, 0, 34, 8, 35, 9, 1, 161, 3, 0, 7, 2, 2, 11, 3, 1, 1, 1, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 091, P, 0, 0, 0, 5, 0, 7, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 457, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 79, 1, 0, 76, 3, 0, 28, 13, 33, 14, 3, 1, 151, 1, 0, 1, 0, 3, 1, 1, 1, 0, 76, 0, 0, 9, 4, 10, 5, 1, 0, 0, 2, 0, 41, 7, 42, 8, 1, 151, 1, 0, 16, 0, 6, 18, 7, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 232, 0, 0, 38, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 224, 1, 0, 38, 0, 0, 6, 0, 7, 1, 0, 0
INVAR-3, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 158, 81, 1, 0, 79, 3, 0, 5, 0, 10, 1, 6, 1, 162, 2, 0, 36, 10, 39, 11, 1, 1, 0, 81, 1, 0, 10, 2, 12, 3, 1, 0, 0, 0, 0, 3, 1, 4, 2, 1, 160, 3, 1, 6, 1, 5, 11, 7, 1, 1, 1, 1, 1, 41, 2, 7, 0, 233, 1, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 7, 3, 1, 39, 0, 0, 259, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 093, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 490, 0, 0, 0, 0, 0, 0, 0, 1, 0, 157, 80, 2, 0, 79, 1, 1, 8, 0, 13, 2, 6, 1, 159, 4, 0, 5, 1, 10, 2, 1, 1, 0, 81, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 4, 0, 5, 1, 1, 158, 4, 1, 7, 0, 1, 13, 3, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 238, 0, 0, 41, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 249, 3, 0, 40, 0, 0, 16, 5, 20, 1, 6, 1
INVAR-3, Run: 094, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 493, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 161, 80, 2, 0, 79, 3, 0, 11, 3, 17, 4, 3, 1, 161, 3, 0, 37, 7, 41, 8, 1, 1, 0, 81, 1, 0, 3, 0, 5, 1, 1, 0, 0, 0, 0, 29, 4, 30, 5, 1, 161, 3, 0, 0, 0, 0, 4, 1, 1, 1, 1, 1, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 095, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 1, 0, 0, 0, 0, 0, 0, 0, 0, 162, 81, 1, 0, 79, 3, 0, 2, 2, 7, 3, 2, 1, 162, 2, 0, 9, 8, 12, 9, 1, 1, 0, 81, 1, 0, 11, 1, 13, 2, 1, 0, 0, 4, 0, 9, 3, 10, 4, 1, 160, 4, 0, 12, 2, 2, 17, 3, 1, 1, 1, 1, 1, 38, 0, 7, 0, 244, 5, 0, 0, 0, 0, 0, 0, 0, 3, 28, 3, 34, 3, 0, 44, 0, 0, 244, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 096, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 164, 79, 3, 0, 81, 1, 0, 13, 1, 18, 2, 0, 1, 159, 5, 0, 5, 0, 11, 1, 1, 1, 0, 81, 1, 0, 10, 1, 12, 2, 1, 0, 0, 2, 0, 5, 1, 6, 2, 1, 161, 3, 0, 12, 0, 2, 16, 3, 1, 1, 1, 1, 1, 41, 0, 3, 0, 249, 4, 0, 0, 0, 0, 0, 0, 0, 1, 14, 6, 19, 7, 1, 41, 0, 0, 240, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 097, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 0, 0, 0, 1, 0, 0, 0, 0, 0, 159, 82, 0, 0, 80, 1, 1, 12, 3, 15, 5, 4, 1, 161, 2, 0, 4, 0, 7, 1, 1, 1, 1, 81, 0, 0, 25, 2, 26, 3, 1, 1, 0, 6, 0, 7, 1, 8, 2, 1, 158, 4, 1, 12, 5, 3, 18, 5, 1, 1, 1, 1, 1, 42, 0, 12, 0, 245, 0, 0, 0, 0, 0, 0, 0, 0, 7, 8, 4, 9, 5, 1, 39, 0, 0, 245, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 098, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 1, 0, 0, 0, 0, 0, 158, 81, 1, 0, 79, 3, 0, 17, 2, 22, 3, 6, 1, 161, 3, 0, 26, 5, 30, 6, 1, 1, 0, 81, 1, 0, 4, 0, 6, 1, 1, 0, 0, 6, 0, 7, 3, 8, 4, 1, 160, 3, 1, 5, 3, 0, 10, 2, 1, 1, 1, 1, 1, 42, 1, 13, 0, 241, 3, 1, 0, 0, 0, 0, 0, 0, 4, 3, 0, 9, 2, 1, 39, 0, 0, 248, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-3, Run: 099, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 81, 1, 0, 82, 0, 0, 5, 4, 7, 5, 5, 1, 159, 5, 0, 11, 1, 17, 2, 1, 1, 0, 82, 0, 0, 16, 7, 17, 8, 1, 0, 0, 15, 0, 2, 2, 3, 3, 1, 160, 4, 0, 14, 3, 3, 19, 4, 1, 1, 1, 1, 1, 41, 0, 21, 0, 252, 1, 0, 0, 0, 0, 0, 0, 0, 4, 12, 0, 13, 0, 0, 41, 0, 0, 240, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
