Input Number, Run_Number, Result@ 100, H, CO, M, X1, PO, CE, Y, D, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 012, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 87, 814, 25, 10, 14, 20, 60, 90, 107, 804
INVAR-8, Run: 013, F, 0, 0, 0, 0, 0, 23, 19, 0, 1, 166, 0, 4, 50, 88, 627, 25, 18, 6, 23, 54, 81, 111, 623
INVAR-8, Run: 014, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 41, 452, 25, 15, 9, 20, 60, 90, 61, 442
INVAR-8, Run: 015, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 68, 540, 25, 18, 6, 21, 58, 87, 89, 532
INVAR-8, Run: 016, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 77, 743, 25, 20, 4, 22, 56, 84, 99, 737
INVAR-8, Run: 017, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 89, 686, 25, 17, 7, 21, 58, 87, 110, 678
INVAR-8, Run: 018, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 76, 443, 25, 16, 8, 20, 60, 90, 96, 433
INVAR-8, Run: 019, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 67, 550, 25, 12, 12, 20, 60, 90, 87, 540
INVAR-8, Run: 020, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 72, 756, 25, 14, 10, 21, 58, 87, 93, 748
INVAR-8, Run: 021, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 65, 817, 25, 20, 4, 21, 58, 87, 86, 809
INVAR-8, Run: 022, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 73, 700, 25, 17, 7, 21, 58, 87, 94, 692
INVAR-8, Run: 023, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 87, 729, 25, 13, 11, 20, 60, 90, 107, 719
INVAR-8, Run: 024, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 54, 688, 25, 19, 5, 20, 60, 90, 74, 678
INVAR-8, Run: 025, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 128, 633, 25, 12, 12, 22, 56, 84, 150, 627
INVAR-8, Run: 026, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 63, 578, 25, 14, 10, 21, 58, 87, 84, 570
INVAR-8, Run: 027, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 104, 957, 25, 20, 4, 22, 56, 84, 126, 951
INVAR-8, Run: 028, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 72, 446, 25, 13, 11, 22, 56, 84, 94, 440
INVAR-8, Run: 029, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 91, 764, 25, 13, 11, 20, 60, 90, 111, 754
INVAR-8, Run: 030, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 58, 596, 25, 13, 11, 20, 60, 90, 78, 586
INVAR-8, Run: 031, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 66, 376, 25, 13, 11, 20, 60, 90, 86, 366
INVAR-8, Run: 032, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 98, 623, 25, 11, 13, 21, 58, 87, 119, 615
INVAR-8, Run: 033, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 91, 735, 25, 18, 6, 20, 60, 90, 111, 725
INVAR-8, Run: 034, F, 0, 0, 0, 0, 0, 18, 4, 0, 1, 206, 0, 14, 50, 81, 726, 25, 17, 7, 18, 64, 96, 99, 712
INVAR-8, Run: 035, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 78, 838, 25, 16, 8, 19, 62, 93, 97, 826
INVAR-8, Run: 036, F, 0, 0, 0, 0, 0, 17, 1, 0, 1, 214, 0, 16, 50, 93, 675, 25, 16, 8, 17, 66, 99, 110, 659
INVAR-8, Run: 037, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 55, 531, 25, 10, 14, 22, 56, 84, 77, 525
INVAR-8, Run: 038, F, 0, 0, 0, 0, 0, 18, 4, 0, 1, 206, 0, 14, 50, 92, 656, 25, 13, 11, 18, 64, 96, 110, 642
INVAR-8, Run: 039, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 80, 601, 25, 13, 11, 20, 60, 90, 100, 591
INVAR-8, Run: 040, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 69, 617, 25, 19, 5, 21, 58, 87, 90, 609
INVAR-8, Run: 041, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 105, 746, 25, 13, 11, 20, 60, 90, 125, 736
INVAR-8, Run: 042, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 63, 634, 25, 16, 8, 21, 58, 87, 84, 626
INVAR-8, Run: 043, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 63, 562, 25, 15, 9, 21, 58, 87, 84, 554
INVAR-8, Run: 044, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 58, 580, 25, 14, 10, 19, 62, 93, 77, 568
INVAR-8, Run: 045, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 72, 640, 25, 17, 7, 22, 56, 84, 94, 634
INVAR-8, Run: 046, F, 0, 0, 0, 0, 0, 18, 4, 0, 1, 206, 0, 14, 50, 55, 603, 25, 18, 6, 18, 64, 96, 73, 589
INVAR-8, Run: 047, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 83, 576, 25, 12, 12, 20, 60, 90, 103, 566
INVAR-8, Run: 048, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 99, 791, 25, 15, 9, 20, 60, 90, 119, 781
INVAR-8, Run: 049, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 93, 774, 25, 15, 9, 19, 62, 93, 112, 762
INVAR-8, Run: 050, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 91, 796, 25, 20, 4, 21, 58, 87, 112, 788
INVAR-8, Run: 051, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 128, 687, 25, 12, 12, 20, 60, 90, 148, 677
INVAR-8, Run: 052, F, 0, 0, 0, 0, 0, 23, 19, 0, 1, 166, 0, 4, 50, 77, 389, 25, 14, 10, 23, 54, 81, 100, 385
INVAR-8, Run: 053, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 95, 953, 25, 16, 8, 19, 62, 93, 114, 941
INVAR-8, Run: 054, F, 0, 0, 0, 0, 0, 17, 1, 0, 1, 214, 0, 16, 50, 47, 517, 25, 18, 6, 17, 66, 99, 64, 501
INVAR-8, Run: 055, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 77, 669, 25, 18, 6, 20, 60, 90, 97, 659
INVAR-8, Run: 056, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 71, 538, 25, 18, 6, 22, 56, 84, 93, 532
INVAR-8, Run: 057, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 54, 602, 25, 17, 7, 20, 60, 90, 74, 592
INVAR-8, Run: 058, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 117, 803, 25, 13, 11, 22, 56, 84, 139, 797
INVAR-8, Run: 059, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 52, 456, 25, 18, 6, 22, 56, 84, 74, 450
INVAR-8, Run: 060, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 92, 709, 25, 16, 8, 22, 56, 84, 114, 703
INVAR-8, Run: 061, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 94, 596, 25, 18, 6, 20, 60, 90, 114, 586
INVAR-8, Run: 062, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 77, 555, 25, 16, 8, 21, 58, 87, 98, 547
INVAR-8, Run: 063, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 108, 895, 25, 18, 6, 21, 58, 87, 129, 887
INVAR-8, Run: 064, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 78, 529, 25, 14, 10, 20, 60, 90, 98, 519
INVAR-8, Run: 065, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 69, 796, 25, 18, 6, 21, 58, 87, 90, 788
INVAR-8, Run: 066, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 63, 516, 25, 15, 9, 21, 58, 87, 84, 508
INVAR-8, Run: 067, F, 0, 0, 0, 0, 0, 18, 4, 0, 1, 206, 0, 14, 50, 41, 833, 25, 20, 4, 18, 64, 96, 59, 819
INVAR-8, Run: 068, F, 0, 0, 0, 0, 0, 18, 4, 0, 1, 206, 0, 14, 50, 52, 769, 25, 16, 8, 18, 64, 96, 70, 755
INVAR-8, Run: 069, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 90, 768, 25, 18, 6, 19, 62, 93, 109, 756
INVAR-8, Run: 070, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 90, 899, 25, 19, 5, 20, 60, 90, 110, 889
INVAR-8, Run: 071, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 38, 581, 25, 13, 11, 19, 62, 93, 57, 569
INVAR-8, Run: 072, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 48, 571, 25, 17, 7, 21, 58, 87, 69, 563
INVAR-8, Run: 073, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 98, 844, 25, 15, 9, 19, 62, 93, 117, 832
INVAR-8, Run: 074, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 76, 604, 25, 14, 10, 22, 56, 84, 98, 598
INVAR-8, Run: 075, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 69, 697, 25, 15, 9, 20, 60, 90, 89, 687
INVAR-8, Run: 076, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 61, 534, 25, 15, 9, 20, 60, 90, 81, 524
INVAR-8, Run: 077, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 92, 819, 25, 14, 10, 19, 62, 93, 111, 807
INVAR-8, Run: 078, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 47, 527, 25, 17, 7, 20, 60, 90, 67, 517
INVAR-8, Run: 079, F, 0, 0, 0, 0, 0, 18, 4, 0, 1, 206, 0, 14, 50, 44, 404, 25, 16, 8, 18, 64, 96, 62, 390
INVAR-8, Run: 080, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 127, 824, 25, 14, 10, 21, 58, 87, 148, 816
INVAR-8, Run: 081, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 132, 947, 25, 16, 8, 20, 60, 90, 152, 937
INVAR-8, Run: 082, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 57, 534, 25, 16, 8, 19, 62, 93, 76, 522
INVAR-8, Run: 083, F, 0, 0, 0, 0, 0, 18, 4, 0, 1, 206, 0, 14, 50, 101, 903, 25, 15, 9, 18, 64, 96, 119, 889
INVAR-8, Run: 084, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 103, 596, 25, 15, 9, 22, 56, 84, 125, 590
INVAR-8, Run: 085, F, 0, 0, 0, 0, 0, 23, 19, 0, 1, 166, 0, 4, 50, 86, 687, 25, 14, 10, 23, 54, 81, 109, 683
INVAR-8, Run: 086, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 80, 688, 25, 18, 6, 19, 62, 93, 99, 676
INVAR-8, Run: 087, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 57, 631, 25, 17, 7, 20, 60, 90, 77, 621
INVAR-8, Run: 088, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 80, 866, 25, 17, 7, 20, 60, 90, 100, 856
INVAR-8, Run: 089, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 68, 584, 25, 16, 8, 21, 58, 87, 89, 576
INVAR-8, Run: 090, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 83, 674, 25, 18, 6, 19, 62, 93, 102, 662
INVAR-8, Run: 091, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 49, 740, 25, 16, 8, 21, 58, 87, 70, 732
INVAR-8, Run: 092, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 85, 817, 25, 16, 8, 21, 58, 87, 106, 809
INVAR-8, Run: 093, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 51, 588, 25, 16, 8, 20, 60, 90, 71, 578
INVAR-8, Run: 094, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 73, 1077, 25, 18, 6, 19, 62, 93, 92, 1065
INVAR-8, Run: 095, F, 0, 0, 0, 0, 0, 20, 10, 0, 1, 190, 0, 10, 50, 79, 797, 25, 17, 7, 20, 60, 90, 99, 787
INVAR-8, Run: 096, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 90, 751, 25, 14, 10, 21, 58, 87, 111, 743
INVAR-8, Run: 097, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 56, 693, 25, 20, 4, 21, 58, 87, 77, 685
INVAR-8, Run: 098, F, 0, 0, 0, 0, 0, 19, 7, 0, 1, 198, 0, 12, 50, 50, 576, 25, 17, 7, 19, 62, 93, 69, 564
INVAR-8, Run: 099, F, 0, 0, 0, 0, 0, 21, 13, 0, 1, 182, 0, 8, 50, 80, 419, 25, 12, 12, 21, 58, 87, 101, 411
INVAR-8, Run: 100, F, 0, 0, 0, 0, 0, 22, 16, 0, 1, 174, 0, 6, 50, 111, 799, 25, 12, 12, 22, 56, 84, 133, 793
INVAR-9, Run: 001, F, 0, 0, 0, 0, 0, 45, 35, 0, 1, 340, 0, 10, 100, 228, 2248, 50, 37, 12, 45, 110, 165, 273, 2238
INVAR-9, Run: 002, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 203, 1858, 50, 38, 11, 44, 112, 168, 247, 1846
INVAR-9, Run: 003, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 280, 2236, 50, 37, 12, 44, 112, 168, 324, 2224
INVAR-9, Run: 004, F, 0, 0, 0, 0, 0, 46, 38, 0, 1, 332, 0, 8, 100, 217, 1764, 50, 40, 9, 46, 108, 162, 263, 1756
INVAR-9, Run: 005, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 268, 2014, 50, 40, 9, 44, 112, 168, 312, 2002
INVAR-9, Run: 006, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 330, 2276, 50, 29, 20, 44, 112, 168, 374, 2264
INVAR-9, Run: 007, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 332, 2503, 50, 33, 16, 41, 118, 177, 373, 2485
INVAR-9, Run: 008, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 143, 1520, 50, 31, 18, 42, 116, 174, 185, 1504
INVAR-9, Run: 009, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 207, 2219, 50, 30, 19, 41, 118, 177, 248, 2201
INVAR-9, Run: 010, F, 0, 0, 0, 0, 0, 45, 35, 0, 1, 340, 0, 10, 100, 210, 1392, 50, 36, 13, 45, 110, 165, 255, 1382
INVAR-9, Run: 011, F, 0, 0, 0, 0, 0, 46, 38, 0, 1, 332, 0, 8, 100, 312, 2123, 50, 30, 19, 46, 108, 162, 358, 2115
INVAR-9, Run: 012, F, 0, 0, 0, 0, 0, 47, 41, 0, 1, 324, 0, 6, 100, 207, 1762, 50, 30, 19, 47, 106, 159, 254, 1756
INVAR-9, Run: 013, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 196, 2064, 50, 34, 15, 41, 118, 177, 237, 2046
INVAR-9, Run: 014, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 245, 1735, 50, 28, 21, 43, 114, 171, 288, 1721
INVAR-9, Run: 015, F, 0, 0, 0, 0, 0, 48, 44, 0, 1, 316, 0, 4, 100, 235, 1966, 50, 34, 15, 48, 104, 156, 283, 1962
INVAR-9, Run: 016, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 198, 2227, 50, 29, 20, 41, 118, 177, 239, 2209
INVAR-9, Run: 017, F, 0, 0, 0, 0, 0, 46, 38, 0, 1, 332, 0, 8, 100, 254, 1468, 50, 30, 19, 46, 108, 162, 300, 1460
INVAR-9, Run: 018, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 318, 2336, 50, 36, 13, 41, 118, 177, 359, 2318
INVAR-9, Run: 019, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 309, 2138, 50, 35, 14, 44, 112, 168, 353, 2126
INVAR-9, Run: 020, F, 0, 0, 0, 0, 0, 40, 20, 0, 1, 380, 0, 20, 100, 265, 2171, 50, 34, 15, 40, 120, 180, 305, 2151
INVAR-9, Run: 021, F, 0, 0, 0, 0, 0, 45, 35, 0, 1, 340, 0, 10, 100, 209, 1387, 50, 32, 17, 45, 110, 165, 254, 1377
INVAR-9, Run: 022, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 294, 2211, 50, 30, 19, 44, 112, 168, 338, 2199
INVAR-9, Run: 023, F, 0, 0, 0, 0, 0, 40, 20, 0, 1, 380, 0, 20, 100, 249, 2592, 50, 37, 12, 40, 120, 180, 289, 2572
INVAR-9, Run: 024, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 315, 2141, 50, 29, 20, 43, 114, 171, 358, 2127
INVAR-9, Run: 025, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 229, 1970, 50, 28, 21, 43, 114, 171, 272, 1956
INVAR-9, Run: 026, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 202, 2095, 50, 34, 15, 41, 118, 177, 243, 2077
INVAR-9, Run: 027, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 274, 1583, 50, 24, 25, 44, 112, 168, 318, 1571
INVAR-9, Run: 028, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 145, 1475, 50, 29, 20, 42, 116, 174, 187, 1459
INVAR-9, Run: 029, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 263, 1970, 50, 34, 15, 43, 114, 171, 306, 1956
INVAR-9, Run: 030, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 279, 2553, 50, 37, 12, 43, 114, 171, 322, 2539
INVAR-9, Run: 031, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 242, 2114, 50, 34, 15, 41, 118, 177, 283, 2096
INVAR-9, Run: 032, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 215, 2003, 50, 34, 15, 41, 118, 177, 256, 1985
INVAR-9, Run: 033, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 249, 1993, 50, 24, 25, 44, 112, 168, 293, 1981
INVAR-9, Run: 034, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 207, 2129, 50, 34, 15, 41, 118, 177, 248, 2111
INVAR-9, Run: 035, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 191, 2163, 50, 34, 15, 41, 118, 177, 232, 2145
INVAR-9, Run: 036, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 268, 2843, 50, 35, 14, 43, 114, 171, 311, 2829
INVAR-9, Run: 037, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 318, 1544, 50, 23, 26, 43, 114, 171, 361, 1530
INVAR-9, Run: 038, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 276, 2133, 50, 30, 19, 42, 116, 174, 318, 2117
INVAR-9, Run: 039, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 224, 2285, 50, 33, 16, 42, 116, 174, 266, 2269
INVAR-9, Run: 040, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 293, 2016, 50, 27, 22, 41, 118, 177, 334, 1998
INVAR-9, Run: 041, F, 0, 0, 0, 0, 0, 45, 35, 0, 1, 340, 0, 10, 100, 194, 1521, 50, 38, 11, 45, 110, 165, 239, 1511
INVAR-9, Run: 042, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 276, 1641, 50, 23, 26, 44, 112, 168, 320, 1629
INVAR-9, Run: 043, F, 0, 0, 0, 0, 0, 45, 35, 0, 1, 340, 0, 10, 100, 304, 2009, 50, 33, 16, 45, 110, 165, 349, 1999
INVAR-9, Run: 044, F, 0, 0, 0, 0, 0, 46, 38, 0, 1, 332, 0, 8, 100, 180, 1636, 50, 32, 17, 46, 108, 162, 226, 1628
INVAR-9, Run: 045, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 256, 1988, 50, 33, 16, 44, 112, 168, 300, 1976
INVAR-9, Run: 046, F, 0, 0, 0, 0, 0, 45, 35, 0, 1, 340, 0, 10, 100, 321, 2338, 50, 28, 21, 45, 110, 165, 366, 2328
INVAR-9, Run: 047, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 241, 2539, 50, 36, 13, 42, 116, 174, 283, 2523
INVAR-9, Run: 048, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 238, 1352, 50, 33, 16, 42, 116, 174, 280, 1336
INVAR-9, Run: 049, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 276, 2099, 50, 30, 19, 42, 116, 174, 318, 2083
INVAR-9, Run: 050, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 183, 1620, 50, 39, 10, 44, 112, 168, 227, 1608
INVAR-9, Run: 051, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 298, 1749, 50, 33, 16, 42, 116, 174, 340, 1733
INVAR-9, Run: 052, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 251, 1273, 50, 25, 24, 44, 112, 168, 295, 1261
INVAR-9, Run: 053, F, 0, 0, 0, 0, 0, 46, 38, 0, 1, 332, 0, 8, 100, 305, 2659, 50, 33, 16, 46, 108, 162, 351, 2651
INVAR-9, Run: 054, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 271, 1748, 50, 28, 21, 44, 112, 168, 315, 1736
INVAR-9, Run: 055, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 260, 1474, 50, 28, 21, 42, 116, 174, 302, 1458
INVAR-9, Run: 056, F, 0, 0, 0, 0, 0, 46, 38, 0, 1, 332, 0, 8, 100, 277, 2552, 50, 39, 10, 46, 108, 162, 323, 2544
INVAR-9, Run: 057, F, 0, 0, 0, 0, 0, 45, 35, 0, 1, 340, 0, 10, 100, 261, 1983, 50, 27, 22, 45, 110, 165, 306, 1973
INVAR-9, Run: 058, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 237, 1794, 50, 40, 9, 44, 112, 168, 281, 1782
INVAR-9, Run: 059, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 308, 1913, 50, 29, 20, 43, 114, 171, 351, 1899
INVAR-9, Run: 060, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 169, 1862, 50, 31, 18, 41, 118, 177, 210, 1844
INVAR-9, Run: 061, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 215, 1927, 50, 37, 12, 43, 114, 171, 258, 1913
INVAR-9, Run: 062, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 219, 2137, 50, 36, 13, 44, 112, 168, 263, 2125
INVAR-9, Run: 063, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 214, 1693, 50, 33, 16, 43, 114, 171, 257, 1679
INVAR-9, Run: 064, F, 0, 0, 0, 0, 0, 40, 20, 0, 1, 380, 0, 20, 100, 236, 1662, 50, 29, 20, 40, 120, 180, 276, 1642
INVAR-9, Run: 065, F, 0, 0, 0, 0, 0, 46, 38, 0, 1, 332, 0, 8, 100, 229, 1773, 50, 33, 16, 46, 108, 162, 275, 1765
INVAR-9, Run: 066, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 274, 1991, 50, 27, 22, 44, 112, 168, 318, 1979
INVAR-9, Run: 067, F, 0, 0, 0, 0, 0, 41, 23, 0, 1, 372, 0, 18, 100, 290, 1661, 50, 33, 16, 41, 118, 177, 331, 1643
INVAR-9, Run: 068, F, 0, 0, 0, 0, 0, 46, 38, 0, 1, 332, 0, 8, 100, 319, 1476, 50, 27, 22, 46, 108, 162, 365, 1468
INVAR-9, Run: 069, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 178, 1456, 50, 29, 20, 44, 112, 168, 222, 1444
INVAR-9, Run: 070, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 332, 2623, 50, 31, 18, 43, 114, 171, 375, 2609
INVAR-9, Run: 071, F, 0, 0, 0, 0, 0, 43, 29, 0, 1, 356, 0, 14, 100, 213, 1383, 50, 27, 22, 43, 114, 171, 256, 1369
INVAR-9, Run: 072, F, 0, 0, 0, 0, 0, 44, 32, 0, 1, 348, 0, 12, 100, 200, 2003, 50, 36, 13, 44, 112, 168, 244, 1991
INVAR-9, Run: 073, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 235, 2259, 50, 27, 22, 42, 116, 174, 277, 2243
INVAR-9, Run: 074, F, 0, 0, 0, 0, 0, 42, 26, 0, 1, 364, 0, 16, 100, 243, 2171, 50, 31, 18, 42, 116, 174, 285, 2155
