Input Number, Run_Number, Result@ 100, PE, X1, A, B, C, PO, D, CO, Y, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 037, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 494, 8, 8, 364, 21, 10, 7, 21, 21, 43, 273, 136
INVAR-4, Run: 038, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 535, 6, 6, 405, 21, 13, 4, 21, 21, 43, 279, 139
INVAR-4, Run: 039, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 563, 15, 15, 421, 23, 9, 6, 23, 23, 47, 321, 160
INVAR-4, Run: 040, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 613, 13, 13, 477, 22, 12, 4, 22, 22, 45, 417, 208
INVAR-4, Run: 041, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 580, 6, 6, 438, 23, 13, 2, 23, 23, 47, 313, 156
INVAR-4, Run: 042, P, 0, 0, 1, 0, 0, 1, 0, 124, 124, 0, 20, 1, 2, 41, 551, 10, 10, 427, 20, 15, 3, 20, 20, 41, 219, 109
INVAR-4, Run: 043, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 741, 11, 11, 599, 23, 8, 7, 23, 23, 47, 1055, 527
INVAR-4, Run: 044, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 786, 2, 2, 650, 22, 9, 7, 22, 22, 45, 627, 313
INVAR-4, Run: 045, P, 0, 0, 1, 0, 0, 1, 0, 154, 154, 0, 25, 1, 12, 51, 837, 19, 19, 683, 25, 6, 7, 25, 25, 51, 545, 272
INVAR-4, Run: 046, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 641, 11, 11, 505, 22, 9, 7, 22, 22, 45, 767, 383
INVAR-4, Run: 047, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 679, 30, 30, 543, 22, 10, 6, 22, 22, 45, 803, 401
INVAR-4, Run: 048, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 683, 12, 12, 553, 21, 12, 5, 21, 21, 43, 339, 169
INVAR-4, Run: 049, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 781, 10, 10, 639, 23, 11, 4, 23, 23, 47, 433, 216
INVAR-4, Run: 050, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 527, 14, 14, 397, 21, 14, 3, 21, 21, 43, 471, 235
INVAR-4, Run: 051, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 660, 10, 10, 524, 22, 10, 6, 22, 22, 45, 375, 187
INVAR-4, Run: 052, P, 0, 0, 1, 0, 0, 1, 0, 124, 124, 0, 20, 1, 2, 41, 519, 14, 14, 395, 20, 14, 4, 20, 20, 41, 441, 220
INVAR-4, Run: 053, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 451, 6, 6, 321, 21, 15, 2, 21, 21, 43, 233, 116
INVAR-4, Run: 054, P, 0, 0, 1, 0, 0, 1, 0, 124, 124, 0, 20, 1, 2, 41, 542, 10, 10, 418, 20, 14, 4, 20, 20, 41, 373, 186
INVAR-4, Run: 055, P, 0, 0, 1, 0, 0, 1, 0, 124, 124, 0, 20, 1, 2, 41, 472, 10, 10, 348, 20, 14, 4, 20, 20, 41, 143, 71
INVAR-4, Run: 056, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 678, 13, 13, 536, 23, 10, 5, 23, 23, 47, 315, 157
INVAR-4, Run: 057, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 824, 8, 8, 682, 23, 11, 4, 23, 23, 47, 681, 340
INVAR-4, Run: 058, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 707, 13, 13, 571, 22, 12, 4, 22, 22, 45, 513, 256
INVAR-4, Run: 059, P, 0, 0, 1, 0, 0, 1, 0, 124, 124, 0, 20, 1, 2, 41, 569, 13, 13, 445, 20, 14, 4, 20, 20, 41, 321, 160
INVAR-4, Run: 060, P, 0, 0, 1, 0, 0, 1, 0, 148, 148, 0, 24, 1, 10, 49, 715, 11, 11, 567, 24, 11, 3, 24, 24, 49, 995, 497
INVAR-4, Run: 061, P, 0, 0, 1, 0, 0, 1, 0, 160, 160, 0, 26, 1, 14, 53, 807, 11, 11, 647, 26, 11, 1, 26, 26, 53, 941, 470
INVAR-4, Run: 062, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 470, 7, 7, 328, 23, 11, 4, 23, 23, 47, 425, 212
INVAR-4, Run: 063, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 793, 14, 14, 657, 22, 9, 7, 22, 22, 45, 803, 401
INVAR-4, Run: 064, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 622, 15, 15, 486, 22, 10, 6, 22, 22, 45, 571, 285
INVAR-4, Run: 065, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 590, 17, 17, 454, 22, 10, 6, 22, 22, 45, 525, 262
INVAR-4, Run: 066, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 614, 14, 14, 478, 22, 9, 7, 22, 22, 45, 707, 353
INVAR-4, Run: 067, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 613, 10, 10, 477, 22, 13, 3, 22, 22, 45, 303, 151
INVAR-4, Run: 068, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 402, 18, 18, 260, 23, 8, 7, 23, 23, 47, 653, 326
INVAR-4, Run: 069, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 931, 10, 10, 789, 23, 12, 3, 23, 23, 47, 899, 449
INVAR-4, Run: 070, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 926, 7, 7, 784, 23, 13, 2, 23, 23, 47, 547, 273
INVAR-4, Run: 071, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 544, 11, 11, 408, 22, 9, 7, 22, 22, 45, 771, 385
INVAR-4, Run: 072, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 474, 9, 9, 344, 21, 11, 6, 21, 21, 43, 441, 220
INVAR-4, Run: 073, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 532, 6, 6, 402, 21, 13, 4, 21, 21, 43, 499, 249
INVAR-4, Run: 074, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 483, 8, 8, 353, 21, 14, 3, 21, 21, 43, 215, 107
INVAR-4, Run: 075, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 598, 15, 15, 462, 22, 9, 7, 22, 22, 45, 529, 264
INVAR-4, Run: 076, P, 0, 0, 1, 0, 0, 1, 0, 124, 124, 0, 20, 1, 2, 41, 561, 12, 12, 437, 20, 13, 5, 20, 20, 41, 451, 225
INVAR-4, Run: 077, P, 0, 0, 1, 0, 0, 1, 0, 148, 148, 0, 24, 1, 10, 49, 749, 15, 15, 601, 24, 9, 5, 24, 24, 49, 823, 411
INVAR-4, Run: 078, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 556, 11, 11, 414, 23, 10, 5, 23, 23, 47, 753, 376
INVAR-4, Run: 079, P, 0, 0, 1, 0, 0, 1, 0, 154, 154, 0, 25, 1, 12, 51, 783, 15, 15, 629, 25, 11, 2, 25, 25, 51, 1115, 557
INVAR-4, Run: 080, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 499, 13, 13, 369, 21, 10, 7, 21, 21, 43, 471, 235
INVAR-4, Run: 081, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 810, 20, 20, 668, 23, 11, 4, 23, 23, 47, 603, 301
INVAR-4, Run: 082, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 572, 10, 10, 436, 22, 14, 2, 22, 22, 45, 561, 280
INVAR-4, Run: 083, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 871, 10, 10, 729, 23, 12, 3, 23, 23, 47, 399, 199
INVAR-4, Run: 084, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 527, 13, 13, 397, 21, 11, 6, 21, 21, 43, 235, 117
INVAR-4, Run: 085, P, 0, 0, 1, 0, 0, 1, 0, 154, 154, 0, 25, 1, 12, 51, 611, 7, 7, 457, 25, 10, 3, 25, 25, 51, 635, 317
INVAR-4, Run: 086, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 560, 17, 17, 424, 22, 11, 5, 22, 22, 45, 567, 283
INVAR-4, Run: 087, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 586, 10, 10, 450, 22, 14, 2, 22, 22, 45, 797, 398
INVAR-4, Run: 088, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 679, 12, 12, 549, 21, 10, 7, 21, 21, 43, 507, 253
INVAR-4, Run: 089, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 390, 13, 13, 254, 22, 9, 7, 22, 22, 45, 473, 236
INVAR-4, Run: 090, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 356, 12, 12, 226, 21, 11, 6, 21, 21, 43, 279, 139
INVAR-4, Run: 091, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 759, 10, 10, 623, 22, 9, 7, 22, 22, 45, 401, 200
INVAR-4, Run: 092, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 600, 10, 10, 464, 22, 13, 3, 22, 22, 45, 419, 209
INVAR-4, Run: 093, P, 0, 0, 1, 0, 0, 1, 0, 148, 148, 0, 24, 1, 10, 49, 1109, 13, 13, 961, 24, 9, 5, 24, 24, 49, 1105, 552
INVAR-4, Run: 094, P, 0, 0, 1, 0, 0, 1, 0, 154, 154, 0, 25, 1, 12, 51, 924, 15, 15, 770, 25, 10, 3, 25, 25, 51, 601, 300
INVAR-4, Run: 095, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 641, 14, 14, 511, 21, 10, 7, 21, 21, 43, 275, 137
INVAR-4, Run: 096, P, 0, 0, 1, 0, 0, 1, 0, 130, 130, 0, 21, 1, 4, 43, 689, 9, 9, 559, 21, 11, 6, 21, 21, 43, 381, 190
INVAR-4, Run: 097, P, 0, 0, 1, 0, 0, 1, 0, 142, 142, 0, 23, 1, 8, 47, 813, 12, 12, 671, 23, 11, 4, 23, 23, 47, 495, 247
INVAR-4, Run: 098, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 661, 15, 15, 525, 22, 13, 3, 22, 22, 45, 679, 339
INVAR-4, Run: 099, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 669, 17, 17, 533, 22, 13, 3, 22, 22, 45, 481, 240
INVAR-4, Run: 100, P, 0, 0, 1, 0, 0, 1, 0, 136, 136, 0, 22, 1, 6, 45, 435, 20, 20, 299, 22, 11, 5, 22, 22, 45, 257, 128
INVAR-5, Run: 001, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1148, 8, 8, 964, 30, 14, 8, 30, 30, 61, 1071, 535
INVAR-5, Run: 002, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1365, 15, 15, 1181, 30, 15, 7, 30, 30, 61, 745, 372
INVAR-5, Run: 003, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 822, 17, 17, 644, 29, 15, 8, 29, 29, 59, 1235, 617
INVAR-5, Run: 004, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1124, 15, 15, 946, 29, 18, 5, 29, 29, 59, 555, 277
INVAR-5, Run: 005, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 892, 10, 10, 702, 31, 15, 6, 31, 31, 63, 625, 312
INVAR-5, Run: 006, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1182, 18, 18, 998, 30, 15, 7, 30, 30, 61, 1003, 501
INVAR-5, Run: 007, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1202, 11, 11, 1018, 30, 19, 3, 30, 30, 61, 973, 486
INVAR-5, Run: 008, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1093, 17, 17, 909, 30, 14, 8, 30, 30, 61, 983, 491
INVAR-5, Run: 009, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1186, 18, 18, 1008, 29, 17, 6, 29, 29, 59, 617, 308
INVAR-5, Run: 010, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1030, 12, 12, 834, 32, 14, 6, 32, 32, 65, 947, 473
INVAR-5, Run: 011, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1046, 24, 24, 850, 32, 11, 9, 32, 32, 65, 921, 460
INVAR-5, Run: 012, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1159, 17, 17, 975, 30, 16, 6, 30, 30, 61, 945, 472
INVAR-5, Run: 013, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 863, 14, 14, 685, 29, 17, 6, 29, 29, 59, 941, 470
INVAR-5, Run: 014, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 1059, 18, 18, 887, 28, 17, 7, 28, 28, 57, 1169, 584
INVAR-5, Run: 015, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 861, 22, 22, 671, 31, 16, 5, 31, 31, 63, 371, 185
INVAR-5, Run: 016, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 739, 14, 14, 561, 29, 19, 4, 29, 29, 59, 551, 275
INVAR-5, Run: 017, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 993, 19, 19, 821, 28, 10, 14, 28, 28, 57, 645, 322
INVAR-5, Run: 018, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1169, 18, 18, 985, 30, 15, 7, 30, 30, 61, 1299, 649
INVAR-5, Run: 019, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 1086, 13, 13, 914, 28, 17, 7, 28, 28, 57, 1113, 556
INVAR-5, Run: 020, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 958, 11, 11, 774, 30, 11, 11, 30, 30, 61, 677, 338
INVAR-5, Run: 021, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1041, 19, 19, 845, 32, 10, 10, 32, 32, 65, 1589, 794
INVAR-5, Run: 022, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1393, 14, 14, 1203, 31, 17, 4, 31, 31, 63, 887, 443
INVAR-5, Run: 023, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1124, 25, 25, 946, 29, 15, 8, 29, 29, 59, 833, 416
INVAR-5, Run: 024, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1175, 28, 28, 985, 31, 14, 7, 31, 31, 63, 1483, 741
INVAR-5, Run: 025, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 770, 17, 17, 592, 29, 11, 12, 29, 29, 59, 881, 440
INVAR-5, Run: 026, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 823, 13, 13, 645, 29, 17, 6, 29, 29, 59, 777, 388
INVAR-5, Run: 027, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 984, 19, 19, 794, 31, 17, 4, 31, 31, 63, 699, 349
INVAR-5, Run: 028, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 712, 10, 10, 540, 28, 16, 8, 28, 28, 57, 719, 359
INVAR-5, Run: 029, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 883, 23, 23, 705, 29, 15, 8, 29, 29, 59, 821, 410
INVAR-5, Run: 030, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 687, 18, 18, 515, 28, 19, 5, 28, 28, 57, 523, 261
INVAR-5, Run: 031, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1232, 16, 16, 1042, 31, 16, 5, 31, 31, 63, 529, 264
INVAR-5, Run: 032, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 780, 13, 13, 608, 28, 19, 5, 28, 28, 57, 497, 248
INVAR-5, Run: 033, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 776, 12, 12, 592, 30, 12, 10, 30, 30, 61, 451, 225
INVAR-5, Run: 034, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 802, 18, 18, 624, 29, 18, 5, 29, 29, 59, 623, 311
INVAR-5, Run: 035, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 737, 17, 17, 553, 30, 14, 8, 30, 30, 61, 567, 283
INVAR-5, Run: 036, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1006, 13, 13, 816, 31, 12, 9, 31, 31, 63, 1145, 572
INVAR-5, Run: 037, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 867, 13, 13, 689, 29, 14, 9, 29, 29, 59, 1043, 521
INVAR-5, Run: 038, P, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 2, 55, 940, 18, 18, 774, 27, 19, 6, 27, 27, 55, 509, 254
INVAR-5, Run: 039, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 958, 19, 19, 786, 28, 13, 11, 28, 28, 57, 443, 221
INVAR-5, Run: 040, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1012, 17, 17, 834, 29, 15, 8, 29, 29, 59, 637, 318
INVAR-5, Run: 041, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1151, 20, 20, 973, 29, 12, 11, 29, 29, 59, 833, 416
INVAR-5, Run: 042, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 927, 18, 18, 749, 29, 11, 12, 29, 29, 59, 573, 286
INVAR-5, Run: 043, P, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 2, 55, 488, 15, 15, 322, 27, 12, 13, 27, 27, 55, 515, 257
INVAR-5, Run: 044, P, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 2, 55, 705, 9, 9, 539, 27, 20, 5, 27, 27, 55, 561, 280
INVAR-5, Run: 045, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1003, 20, 20, 825, 29, 15, 8, 29, 29, 59, 781, 390
INVAR-5, Run: 046, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1044, 16, 16, 860, 30, 22, 0, 30, 30, 61, 951, 475
INVAR-5, Run: 047, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 942, 10, 10, 758, 30, 13, 9, 30, 30, 61, 1653, 826
INVAR-5, Run: 048, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 1000, 12, 12, 828, 28, 16, 8, 28, 28, 57, 789, 394
INVAR-5, Run: 049, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 815, 22, 22, 643, 28, 18, 6, 28, 28, 57, 429, 214
INVAR-5, Run: 050, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1027, 14, 14, 843, 30, 15, 7, 30, 30, 61, 775, 387
INVAR-5, Run: 051, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 962, 24, 24, 784, 29, 11, 12, 29, 29, 59, 593, 296
INVAR-5, Run: 052, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 857, 17, 17, 679, 29, 11, 12, 29, 29, 59, 1015, 507
INVAR-5, Run: 053, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1211, 22, 22, 1015, 32, 18, 2, 32, 32, 65, 1085, 542
INVAR-5, Run: 054, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 937, 17, 17, 747, 31, 15, 6, 31, 31, 63, 821, 410
INVAR-5, Run: 055, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1096, 18, 18, 906, 31, 16, 5, 31, 31, 63, 971, 485
INVAR-5, Run: 056, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 904, 16, 16, 720, 30, 15, 7, 30, 30, 61, 1053, 526
INVAR-5, Run: 057, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 656, 16, 16, 478, 29, 17, 6, 29, 29, 59, 527, 263
INVAR-5, Run: 058, P, 0, 0, 1, 0, 0, 1, 0, 202, 202, 0, 33, 1, 14, 67, 1219, 20, 20, 1017, 33, 17, 2, 33, 33, 67, 593, 296
INVAR-5, Run: 059, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1060, 17, 17, 870, 31, 13, 8, 31, 31, 63, 905, 452
INVAR-5, Run: 060, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1029, 26, 26, 839, 31, 14, 7, 31, 31, 63, 1531, 765
INVAR-5, Run: 061, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 842, 15, 15, 670, 28, 18, 6, 28, 28, 57, 473, 236
INVAR-5, Run: 062, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 726, 13, 13, 554, 28, 12, 12, 28, 28, 57, 555, 277
INVAR-5, Run: 063, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 907, 15, 15, 729, 29, 15, 8, 29, 29, 59, 561, 280
INVAR-5, Run: 064, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1044, 18, 18, 854, 31, 18, 3, 31, 31, 63, 1203, 601
INVAR-5, Run: 065, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 651, 15, 15, 479, 28, 15, 9, 28, 28, 57, 589, 294
INVAR-5, Run: 066, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 1087, 12, 12, 915, 28, 17, 7, 28, 28, 57, 699, 349
INVAR-5, Run: 067, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 749, 11, 11, 577, 28, 19, 5, 28, 28, 57, 1363, 681
INVAR-5, Run: 068, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 986, 13, 13, 814, 28, 21, 3, 28, 28, 57, 579, 289
INVAR-5, Run: 069, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1120, 11, 11, 924, 32, 14, 6, 32, 32, 65, 1105, 552
INVAR-5, Run: 070, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 1108, 27, 27, 930, 29, 19, 4, 29, 29, 59, 729, 364
INVAR-5, Run: 071, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 971, 17, 17, 793, 29, 18, 5, 29, 29, 59, 597, 298
INVAR-5, Run: 072, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 1045, 16, 16, 861, 30, 14, 8, 30, 30, 61, 689, 344
INVAR-5, Run: 073, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1687, 26, 26, 1497, 31, 19, 2, 31, 31, 63, 767, 383
INVAR-5, Run: 074, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 838, 7, 7, 660, 29, 18, 5, 29, 29, 59, 887, 443
INVAR-5, Run: 075, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 1017, 19, 19, 845, 28, 17, 7, 28, 28, 57, 715, 357
INVAR-5, Run: 076, P, 0, 0, 1, 0, 0, 1, 0, 196, 196, 0, 32, 1, 12, 65, 1228, 22, 22, 1032, 32, 12, 8, 32, 32, 65, 931, 465
INVAR-5, Run: 077, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 990, 23, 23, 800, 31, 14, 7, 31, 31, 63, 639, 319
INVAR-5, Run: 078, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 992, 17, 17, 808, 30, 13, 9, 30, 30, 61, 973, 486
INVAR-5, Run: 079, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1194, 21, 21, 1004, 31, 12, 9, 31, 31, 63, 1337, 668
INVAR-5, Run: 080, P, 0, 0, 1, 0, 0, 1, 0, 190, 190, 0, 31, 1, 10, 63, 1241, 24, 24, 1051, 31, 10, 11, 31, 31, 63, 635, 317
INVAR-5, Run: 081, P, 0, 0, 1, 0, 0, 1, 0, 184, 184, 0, 30, 1, 8, 61, 805, 11, 11, 621, 30, 14, 8, 30, 30, 61, 357, 178
INVAR-5, Run: 082, P, 0, 0, 1, 0, 0, 1, 0, 172, 172, 0, 28, 1, 4, 57, 858, 10, 10, 686, 28, 16, 8, 28, 28, 57, 905, 452
INVAR-5, Run: 083, P, 0, 0, 1, 0, 0, 1, 0, 166, 166, 0, 27, 1, 2, 55, 778, 23, 23, 612, 27, 16, 9, 27, 27, 55, 497, 248
INVAR-5, Run: 084, P, 0, 0, 1, 0, 0, 1, 0, 178, 178, 0, 29, 1, 6, 59, 922, 26, 26, 744, 29, 15, 8, 29, 29, 59, 571, 285
