Input Number, Run_Number, Result@ 100, Y, B, X1, A, C, PO, D, CO, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 084, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 618, 14, 14, 459, 26, 20, 6, 26, 106, 53, 1212, 606
INVAR-5, Run: 085, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 592, 18, 18, 433, 26, 16, 10, 26, 106, 53, 1168, 584
INVAR-5, Run: 086, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 907, 18, 18, 748, 26, 19, 7, 26, 106, 53, 1018, 509
INVAR-5, Run: 087, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 737, 22, 22, 577, 26, 14, 12, 26, 106, 53, 1117, 558
INVAR-5, Run: 088, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 743, 22, 22, 583, 26, 21, 5, 26, 106, 53, 1433, 716
INVAR-5, Run: 089, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 627, 23, 23, 468, 26, 19, 7, 26, 106, 53, 1214, 607
INVAR-5, Run: 090, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 561, 18, 18, 401, 26, 16, 10, 26, 106, 53, 1111, 555
INVAR-5, Run: 091, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 995, 20, 20, 836, 26, 15, 11, 26, 106, 53, 1742, 871
INVAR-5, Run: 092, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 613, 21, 21, 453, 26, 21, 5, 26, 106, 53, 1121, 560
INVAR-5, Run: 093, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 807, 20, 20, 648, 26, 16, 10, 26, 106, 53, 1540, 770
INVAR-5, Run: 094, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 915, 25, 25, 756, 26, 15, 11, 26, 106, 53, 1530, 765
INVAR-5, Run: 095, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 633, 23, 23, 474, 26, 16, 10, 26, 106, 53, 1066, 533
INVAR-5, Run: 096, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 601, 19, 19, 442, 26, 16, 10, 26, 106, 53, 1232, 616
INVAR-5, Run: 097, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 510, 17, 17, 350, 26, 20, 6, 26, 106, 53, 965, 482
INVAR-5, Run: 098, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 760, 17, 17, 600, 26, 22, 4, 26, 106, 53, 953, 476
INVAR-5, Run: 099, F, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 952, 19, 19, 793, 26, 15, 11, 26, 106, 53, 1378, 689
INVAR-5, Run: 100, F, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 734, 31, 31, 574, 26, 14, 12, 26, 106, 53, 1593, 796
INVAR-6, Run: 001, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4502, 71, 71, 3977, 87, 52, 35, 87, 350, 175, 8386, 4193
INVAR-6, Run: 002, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3455, 74, 74, 2930, 87, 52, 35, 87, 350, 175, 7252, 3626
INVAR-6, Run: 003, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3936, 52, 52, 3410, 87, 55, 32, 87, 350, 175, 8475, 4237
INVAR-6, Run: 004, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4737, 60, 60, 4212, 87, 57, 30, 87, 350, 175, 9496, 4748
INVAR-6, Run: 005, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4375, 68, 68, 3849, 87, 56, 31, 87, 350, 175, 9147, 4573
INVAR-6, Run: 006, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4463, 51, 51, 3937, 87, 54, 33, 87, 350, 175, 7923, 3961
INVAR-6, Run: 007, F, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 4189, 77, 77, 3662, 87, 48, 39, 87, 350, 175, 9202, 4600
INVAR-6, Run: 008, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4133, 71, 71, 3607, 87, 53, 34, 87, 350, 175, 8041, 4020
INVAR-6, Run: 009, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3978, 50, 50, 3453, 87, 53, 34, 87, 350, 175, 9744, 4872
INVAR-6, Run: 010, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4391, 55, 55, 3866, 87, 52, 35, 87, 350, 175, 8776, 4388
INVAR-6, Run: 011, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4715, 60, 60, 4189, 87, 61, 26, 87, 350, 175, 9619, 4809
INVAR-6, Run: 012, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 6082, 84, 84, 5557, 87, 52, 35, 87, 350, 175, 10016, 5008
INVAR-6, Run: 013, F, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 3684, 59, 59, 3157, 87, 53, 34, 87, 350, 175, 9368, 4683
INVAR-6, Run: 014, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4020, 59, 59, 3495, 87, 54, 33, 87, 350, 175, 7986, 3993
INVAR-6, Run: 015, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3598, 55, 55, 3073, 87, 54, 33, 87, 350, 175, 8276, 4138
INVAR-6, Run: 016, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3638, 47, 47, 3112, 87, 56, 31, 87, 350, 175, 7601, 3800
INVAR-6, Run: 017, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4221, 54, 54, 3695, 87, 53, 34, 87, 350, 175, 7651, 3825
INVAR-6, Run: 018, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4205, 60, 60, 3680, 87, 54, 33, 87, 350, 175, 9152, 4576
INVAR-6, Run: 019, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4772, 68, 68, 4247, 87, 62, 25, 87, 350, 175, 7648, 3824
INVAR-6, Run: 020, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4720, 64, 64, 4195, 87, 47, 40, 87, 350, 175, 9946, 4973
INVAR-6, Run: 021, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4688, 58, 58, 4163, 87, 57, 30, 87, 350, 175, 9424, 4712
INVAR-6, Run: 022, F, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 3885, 57, 57, 3358, 87, 57, 30, 87, 350, 175, 9270, 4634
INVAR-6, Run: 023, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 5422, 83, 83, 4896, 87, 57, 30, 87, 350, 175, 10083, 5041
INVAR-6, Run: 024, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3925, 58, 58, 3400, 87, 61, 26, 87, 350, 175, 7284, 3642
INVAR-6, Run: 025, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4987, 42, 42, 4461, 87, 55, 32, 87, 350, 175, 9473, 4736
INVAR-6, Run: 026, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4806, 44, 44, 4281, 87, 53, 34, 87, 350, 175, 10170, 5085
INVAR-6, Run: 027, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3839, 52, 52, 3314, 87, 54, 33, 87, 350, 175, 7432, 3716
INVAR-6, Run: 028, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 5205, 50, 50, 4680, 87, 49, 38, 87, 350, 175, 10694, 5347
INVAR-6, Run: 029, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4299, 60, 60, 3774, 87, 53, 34, 87, 350, 175, 7440, 3720
INVAR-6, Run: 030, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4389, 73, 73, 3864, 87, 62, 25, 87, 350, 175, 9282, 4641
INVAR-6, Run: 031, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3866, 51, 51, 3340, 87, 60, 27, 87, 350, 175, 7127, 3563
INVAR-6, Run: 032, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4886, 62, 62, 4361, 87, 48, 39, 87, 350, 175, 9776, 4888
INVAR-6, Run: 033, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4073, 44, 44, 3547, 87, 61, 26, 87, 350, 175, 7845, 3922
INVAR-6, Run: 034, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3726, 47, 47, 3201, 87, 56, 31, 87, 350, 175, 7686, 3843
INVAR-6, Run: 035, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3999, 44, 44, 3473, 87, 59, 28, 87, 350, 175, 8475, 4237
INVAR-6, Run: 036, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4641, 64, 64, 4116, 87, 58, 29, 87, 350, 175, 8482, 4241
INVAR-6, Run: 037, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4237, 74, 74, 3711, 87, 49, 38, 87, 350, 175, 9403, 4701
INVAR-6, Run: 038, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3861, 47, 47, 3335, 87, 59, 28, 87, 350, 175, 8269, 4134
INVAR-6, Run: 039, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4239, 57, 57, 3714, 87, 56, 31, 87, 350, 175, 9340, 4670
INVAR-6, Run: 040, F, 0, 0, 0, 1, 0, 1, 0, 528, 0, 0, 87, 3, 528, 175, 4985, 50, 50, 4457, 87, 58, 29, 87, 350, 175, 9295, 4646
INVAR-6, Run: 041, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3633, 62, 62, 3108, 87, 64, 23, 87, 350, 175, 8438, 4219
INVAR-6, Run: 042, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4939, 59, 59, 4413, 87, 56, 31, 87, 350, 175, 9765, 4882
INVAR-6, Run: 043, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4634, 53, 53, 4109, 87, 53, 34, 87, 350, 175, 8834, 4417
INVAR-6, Run: 044, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 5456, 84, 84, 4930, 87, 60, 27, 87, 350, 175, 10515, 5257
INVAR-6, Run: 045, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4511, 63, 63, 3985, 87, 46, 41, 87, 350, 175, 8267, 4133
INVAR-6, Run: 046, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4089, 33, 33, 3564, 87, 63, 24, 87, 350, 175, 8408, 4204
INVAR-6, Run: 047, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4137, 62, 62, 3612, 87, 55, 32, 87, 350, 175, 8344, 4172
INVAR-6, Run: 048, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4058, 70, 70, 3532, 87, 52, 35, 87, 350, 175, 8109, 4054
INVAR-6, Run: 049, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4025, 51, 51, 3500, 87, 61, 26, 87, 350, 175, 8374, 4187
INVAR-6, Run: 050, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4026, 53, 53, 3500, 87, 62, 25, 87, 350, 175, 7825, 3912
INVAR-6, Run: 051, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3861, 58, 58, 3336, 87, 59, 28, 87, 350, 175, 9490, 4745
INVAR-6, Run: 052, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4905, 61, 61, 4380, 87, 56, 31, 87, 350, 175, 10640, 5320
INVAR-6, Run: 053, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4402, 80, 80, 3877, 87, 51, 36, 87, 350, 175, 8526, 4263
INVAR-6, Run: 054, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3561, 66, 66, 3036, 87, 53, 34, 87, 350, 175, 8118, 4059
INVAR-6, Run: 055, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4001, 57, 57, 3476, 87, 58, 29, 87, 350, 175, 9276, 4638
INVAR-6, Run: 056, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3733, 58, 58, 3207, 87, 48, 39, 87, 350, 175, 7379, 3689
INVAR-6, Run: 057, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3670, 48, 48, 3144, 87, 55, 32, 87, 350, 175, 8731, 4365
INVAR-6, Run: 058, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4025, 36, 36, 3500, 87, 61, 26, 87, 350, 175, 7776, 3888
INVAR-6, Run: 059, F, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 4010, 72, 72, 3483, 87, 54, 33, 87, 350, 175, 8568, 4283
INVAR-6, Run: 060, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4307, 52, 52, 3782, 87, 56, 31, 87, 350, 175, 7370, 3685
INVAR-6, Run: 061, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4913, 62, 62, 4387, 87, 55, 32, 87, 350, 175, 9329, 4664
INVAR-6, Run: 062, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3497, 60, 60, 2972, 87, 56, 31, 87, 350, 175, 7490, 3745
INVAR-6, Run: 063, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4949, 75, 75, 4424, 87, 46, 41, 87, 350, 175, 9704, 4852
INVAR-6, Run: 064, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3622, 47, 47, 3097, 87, 61, 26, 87, 350, 175, 7882, 3941
INVAR-6, Run: 065, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 5384, 60, 60, 4858, 87, 50, 37, 87, 350, 175, 11549, 5774
INVAR-6, Run: 066, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3462, 46, 46, 2937, 87, 57, 30, 87, 350, 175, 9096, 4548
INVAR-6, Run: 067, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3676, 38, 38, 3151, 87, 51, 36, 87, 350, 175, 8110, 4055
INVAR-6, Run: 068, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3864, 56, 56, 3339, 87, 51, 36, 87, 350, 175, 7470, 3735
INVAR-6, Run: 069, F, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 4181, 55, 55, 3654, 87, 56, 31, 87, 350, 175, 9470, 4734
INVAR-6, Run: 070, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4698, 42, 42, 4173, 87, 67, 20, 87, 350, 175, 8896, 4448
INVAR-6, Run: 071, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 5315, 46, 46, 4790, 87, 61, 26, 87, 350, 175, 10960, 5480
INVAR-6, Run: 072, F, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 3986, 48, 48, 3459, 87, 64, 23, 87, 350, 175, 8662, 4330
INVAR-6, Run: 073, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4094, 41, 41, 3569, 87, 61, 26, 87, 350, 175, 8712, 4356
INVAR-6, Run: 074, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4979, 57, 57, 4453, 87, 62, 25, 87, 350, 175, 9143, 4571
INVAR-6, Run: 075, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4289, 62, 62, 3764, 87, 49, 38, 87, 350, 175, 9104, 4552
INVAR-6, Run: 076, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4475, 65, 65, 3950, 87, 62, 25, 87, 350, 175, 8814, 4407
INVAR-6, Run: 077, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3414, 61, 61, 2888, 87, 54, 33, 87, 350, 175, 6501, 3250
INVAR-6, Run: 078, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 5262, 57, 57, 4736, 87, 63, 24, 87, 350, 175, 9417, 4708
INVAR-6, Run: 079, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3830, 70, 70, 3305, 87, 47, 40, 87, 350, 175, 10012, 5006
INVAR-6, Run: 080, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4183, 54, 54, 3658, 87, 53, 34, 87, 350, 175, 8650, 4325
INVAR-6, Run: 081, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 6078, 54, 54, 5553, 87, 53, 34, 87, 350, 175, 11690, 5845
INVAR-6, Run: 082, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4376, 65, 65, 3851, 87, 54, 33, 87, 350, 175, 9110, 4555
INVAR-6, Run: 083, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3219, 56, 56, 2693, 87, 51, 36, 87, 350, 175, 8341, 4170
INVAR-6, Run: 084, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 5143, 56, 56, 4618, 87, 58, 29, 87, 350, 175, 8150, 4075
INVAR-6, Run: 085, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3693, 63, 63, 3167, 87, 61, 26, 87, 350, 175, 8843, 4421
INVAR-6, Run: 086, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3736, 40, 40, 3211, 87, 63, 24, 87, 350, 175, 7116, 3558
INVAR-6, Run: 087, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4017, 69, 69, 3492, 87, 50, 37, 87, 350, 175, 8498, 4249
INVAR-6, Run: 088, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4318, 59, 59, 3793, 87, 60, 27, 87, 350, 175, 9516, 4758
INVAR-6, Run: 089, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4093, 46, 46, 3567, 87, 52, 35, 87, 350, 175, 8135, 4067
INVAR-6, Run: 090, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4509, 64, 64, 3983, 87, 54, 33, 87, 350, 175, 9171, 4585
INVAR-6, Run: 091, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4524, 66, 66, 3998, 87, 50, 37, 87, 350, 175, 8929, 4464
INVAR-6, Run: 092, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4893, 47, 47, 4368, 87, 54, 33, 87, 350, 175, 9650, 4825
INVAR-6, Run: 093, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4492, 63, 63, 3967, 87, 51, 36, 87, 350, 175, 10664, 5332
INVAR-6, Run: 094, F, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 4018, 51, 51, 3491, 87, 53, 34, 87, 350, 175, 9730, 4864
INVAR-6, Run: 095, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3854, 51, 51, 3329, 87, 54, 33, 87, 350, 175, 8746, 4373
INVAR-6, Run: 096, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 5177, 49, 49, 4652, 87, 46, 41, 87, 350, 175, 10056, 5028
INVAR-6, Run: 097, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3390, 39, 39, 2864, 87, 54, 33, 87, 350, 175, 7449, 3724
INVAR-6, Run: 098, F, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4713, 54, 54, 4187, 87, 58, 29, 87, 350, 175, 8343, 4171
INVAR-6, Run: 099, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3541, 53, 53, 3016, 87, 55, 32, 87, 350, 175, 7348, 3674
INVAR-6, Run: 100, F, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4503, 69, 69, 3978, 87, 55, 32, 87, 350, 175, 8480, 4240
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
