Input Number, Run_Number, Result@ 100, A2, F1, F2, A1, F1P, F2P, Y
INVAR-5, Run: 030, F, 53, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 031, F, 46, 0, 0, 69, 0, 12, 1
INVAR-5, Run: 032, F, 49, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 033, F, 54, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 034, F, 49, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 035, F, 56, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 036, F, 55, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 037, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 038, F, 55, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 039, F, 55, 0, 0, 67, 0, 3, 4
INVAR-5, Run: 040, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 041, F, 56, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 042, F, 53, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 043, P, 58, 0, 0, 65, 0, 0, 5
INVAR-5, Run: 044, F, 46, 0, 0, 69, 0, 12, 1
INVAR-5, Run: 045, F, 49, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 046, F, 55, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 047, P, 58, 0, 0, 65, 0, 0, 5
INVAR-5, Run: 048, F, 47, 0, 0, 69, 0, 12, 1
INVAR-5, Run: 049, F, 47, 0, 0, 69, 0, 12, 1
INVAR-5, Run: 050, F, 49, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 051, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 052, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 053, F, 54, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 054, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 055, F, 51, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 056, F, 55, 0, 0, 67, 0, 3, 4
INVAR-5, Run: 057, F, 55, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 058, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 059, F, 56, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 060, F, 53, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 061, F, 55, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 062, F, 53, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 063, F, 54, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 064, P, 58, 0, 0, 65, 0, 0, 5
INVAR-5, Run: 065, F, 46, 0, 0, 69, 0, 12, 1
INVAR-5, Run: 066, F, 57, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 067, F, 50, 0, 0, 69, 0, 9, 2
INVAR-5, Run: 068, F, 56, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 069, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 070, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 071, F, 55, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 072, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 073, F, 52, 0, 0, 68, 0, 6, 3
INVAR-5, Run: 074, F, 55, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 075, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 076, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 077, F, 49, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 078, F, 51, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 079, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 080, F, 54, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 081, F, 48, 0, 0, 69, 0, 12, 1
INVAR-5, Run: 082, F, 49, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 083, F, 51, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 084, F, 53, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 085, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 086, P, 58, 0, 0, 65, 0, 0, 5
INVAR-5, Run: 087, F, 52, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 088, F, 51, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 089, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 090, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 091, F, 55, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 092, P, 59, 0, 0, 66, 0, 0, 5
INVAR-5, Run: 093, F, 55, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 094, F, 53, 0, 0, 67, 0, 6, 3
INVAR-5, Run: 095, P, 58, 0, 0, 65, 0, 0, 5
INVAR-5, Run: 096, F, 49, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 097, F, 48, 0, 0, 69, 0, 12, 1
INVAR-5, Run: 098, F, 56, 0, 0, 66, 0, 3, 4
INVAR-5, Run: 099, F, 50, 0, 0, 68, 0, 9, 2
INVAR-5, Run: 100, P, 58, 0, 0, 65, 0, 0, 5
INVAR-6, Run: 001, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 002, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 003, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 004, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 005, F, 161, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 006, F, 159, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 007, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 008, F, 156, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 009, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 010, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 011, F, 161, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 012, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 013, F, 154, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 014, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 015, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 016, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 017, F, 162, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 018, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 019, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 020, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 021, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 022, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 023, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 024, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 025, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 026, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 027, F, 162, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 028, F, 159, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 029, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 030, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 031, F, 159, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 032, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 033, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 034, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 035, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 036, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 037, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 038, F, 149, 0, 0, 192, 0, 15, 0
INVAR-6, Run: 039, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 040, P, 164, 0, 0, 187, 0, 0, 5
INVAR-6, Run: 041, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 042, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 043, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 044, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 045, F, 156, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 046, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 047, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 048, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 049, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 050, F, 156, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 051, F, 154, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 052, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 053, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 054, F, 156, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 055, F, 156, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 056, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 057, P, 164, 0, 0, 187, 0, 0, 5
INVAR-6, Run: 058, F, 157, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 059, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 060, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 061, F, 149, 0, 0, 192, 0, 15, 0
INVAR-6, Run: 062, F, 161, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 063, F, 156, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 064, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 065, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 066, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 067, F, 159, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 068, F, 161, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 069, F, 161, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 070, F, 156, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 071, F, 159, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 072, F, 160, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 073, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 074, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 075, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 076, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 077, F, 162, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 078, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 079, F, 159, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 080, F, 161, 0, 0, 189, 0, 3, 4
INVAR-6, Run: 081, F, 161, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 082, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 083, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 084, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 085, F, 161, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 086, F, 156, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 087, F, 159, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 088, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 089, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 090, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 091, F, 152, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 092, F, 157, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 093, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 094, F, 153, 0, 0, 191, 0, 12, 1
INVAR-6, Run: 095, F, 162, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 096, F, 162, 0, 0, 188, 0, 3, 4
INVAR-6, Run: 097, F, 155, 0, 0, 190, 0, 9, 2
INVAR-6, Run: 098, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 099, F, 158, 0, 0, 189, 0, 6, 3
INVAR-6, Run: 100, F, 158, 0, 0, 189, 0, 6, 3
INVAR-7, Run: 001, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 002, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 003, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 004, P, 0, 0, 5, 11, 5, 0, 0
INVAR-7, Run: 005, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 006, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 007, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 008, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 009, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 010, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 011, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 012, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 013, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 014, P, 0, 0, 5, 12, 5, 0, 0
INVAR-7, Run: 015, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 016, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 017, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 018, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 019, P, 0, 0, 5, 11, 5, 0, 0
INVAR-7, Run: 020, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 021, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 022, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 023, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 024, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 025, P, 0, 0, 5, 11, 5, 0, 0
INVAR-7, Run: 026, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 027, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 028, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 029, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 030, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 031, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 032, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 033, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 034, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 035, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 036, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 037, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 038, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 039, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 040, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 041, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 042, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 043, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 044, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 045, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 046, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 047, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 048, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 049, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 050, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 051, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 052, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 053, P, 0, 0, 5, 11, 5, 0, 0
INVAR-7, Run: 054, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 055, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 056, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 057, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 058, P, 0, 0, 5, 11, 5, 0, 0
INVAR-7, Run: 059, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 060, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 061, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 062, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 063, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 064, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 065, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 066, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 067, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 068, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 069, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 070, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 071, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 072, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 073, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 074, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 075, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 076, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 077, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 078, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 079, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 080, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 081, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 082, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 083, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 084, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 085, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 086, P, 0, 0, 5, 11, 5, 0, 0
INVAR-7, Run: 087, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 088, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 089, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 090, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 091, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 092, P, 0, 0, 5, 11, 5, 0, 0
INVAR-7, Run: 093, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 094, P, 0, 0, 5, 11, 5, 0, 0
INVAR-7, Run: 095, P, 0, 0, 5, 11, 5, 0, 0
INVAR-7, Run: 096, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 097, P, 0, 0, 5, 9, 5, 0, 0
INVAR-7, Run: 098, P, 0, 0, 5, 10, 5, 0, 0
INVAR-7, Run: 099, P, 0, 0, 5, 11, 5, 0, 0
INVAR-7, Run: 100, P, 0, 0, 5, 10, 5, 0, 0
INVAR-8, Run: 001, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 002, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 003, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 004, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 005, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 006, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 007, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 008, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 009, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 010, P, 0, 0, 5, 86, 5, 0, 0
INVAR-8, Run: 011, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 012, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 013, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 014, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 015, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 016, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 017, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 018, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 019, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 020, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 021, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 022, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 023, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 024, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 025, P, 0, 0, 5, 86, 5, 0, 0
INVAR-8, Run: 026, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 027, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 028, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 029, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 030, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 031, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 032, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 033, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 034, P, 0, 0, 5, 86, 5, 0, 0
INVAR-8, Run: 035, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 036, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 037, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 038, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 039, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 040, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 041, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 042, P, 0, 0, 5, 86, 5, 0, 0
INVAR-8, Run: 043, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 044, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 045, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 046, P, 0, 0, 5, 86, 5, 0, 0
INVAR-8, Run: 047, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 048, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 049, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 050, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 051, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 052, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 053, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 054, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 055, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 056, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 057, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 058, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 059, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 060, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 061, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 062, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 063, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 064, P, 0, 0, 5, 86, 5, 0, 0
INVAR-8, Run: 065, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 066, P, 0, 0, 5, 86, 5, 0, 0
INVAR-8, Run: 067, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 068, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 069, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 070, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 071, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 072, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 073, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 074, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 075, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 076, P, 0, 0, 5, 86, 5, 0, 0
INVAR-8, Run: 077, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 078, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 079, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 080, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 081, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 082, P, 0, 0, 5, 86, 5, 0, 0
INVAR-8, Run: 083, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 084, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 085, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 086, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 087, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 088, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 089, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 090, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 091, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 092, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 093, P, 0, 0, 5, 86, 5, 0, 0
INVAR-8, Run: 094, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 095, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 096, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 097, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 098, P, 0, 0, 5, 86, 5, 0, 0
INVAR-8, Run: 099, P, 0, 0, 5, 85, 5, 0, 0
INVAR-8, Run: 100, P, 0, 0, 5, 85, 5, 0, 0
INVAR-9, Run: 001, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 002, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 003, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 004, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 005, P, 0, 0, 5, 194, 5, 0, 0
INVAR-9, Run: 006, P, 0, 0, 5, 194, 5, 0, 0
INVAR-9, Run: 007, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 008, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 009, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 010, P, 0, 0, 5, 194, 5, 0, 0
INVAR-9, Run: 011, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 012, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 013, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 014, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 015, P, 0, 0, 5, 193, 5, 0, 0
INVAR-9, Run: 016, P, 0, 0, 5, 194, 5, 0, 0
