Input Number, Run_Number, Result@ 100, E, PE, B, X1, A, C, PO, D, CO, Y, CE, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 077, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1550, 12, 12, 1300, 41, 10, 1, 41, 56, 83, 1991, 995
INVAR-5, Run: 078, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1223, 7, 7, 985, 39, 12, 1, 39, 52, 79, 1687, 843
INVAR-5, Run: 079, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1687, 9, 9, 1437, 41, 10, 1, 41, 56, 83, 1631, 815
INVAR-5, Run: 080, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1608, 14, 14, 1364, 40, 10, 2, 40, 54, 81, 1701, 850
INVAR-5, Run: 081, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1766, 7, 7, 1510, 42, 6, 4, 42, 58, 85, 1665, 832
INVAR-5, Run: 082, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1487, 11, 11, 1231, 42, 7, 3, 42, 58, 85, 2177, 1088
INVAR-5, Run: 083, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1531, 15, 15, 1281, 41, 10, 1, 41, 56, 83, 2431, 1215
INVAR-5, Run: 084, F, 10, 0, 0, 0, 1, 0, 1, 0, 256, 256, 0, 1, 32, 85, 1628, 12, 12, 1372, 42, 10, 0, 42, 58, 85, 2477, 1238
INVAR-5, Run: 085, F, 14, 0, 0, 0, 1, 0, 1, 0, 232, 232, 0, 1, 24, 77, 1346, 11, 11, 1114, 38, 12, 2, 38, 50, 77, 1487, 743
INVAR-5, Run: 086, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1550, 8, 8, 1306, 40, 10, 2, 40, 54, 81, 1839, 919
INVAR-5, Run: 087, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1527, 11, 11, 1283, 40, 8, 4, 40, 54, 81, 2457, 1228
INVAR-5, Run: 088, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1389, 9, 9, 1151, 39, 11, 2, 39, 52, 79, 1357, 678
INVAR-5, Run: 089, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1593, 2, 2, 1355, 39, 10, 3, 39, 52, 79, 1503, 751
INVAR-5, Run: 090, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1696, 12, 12, 1458, 39, 8, 5, 39, 52, 79, 1493, 746
INVAR-5, Run: 091, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1611, 13, 13, 1361, 41, 11, 0, 41, 56, 83, 1779, 889
INVAR-5, Run: 092, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1627, 11, 11, 1383, 40, 10, 2, 40, 54, 81, 1575, 787
INVAR-5, Run: 093, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1248, 11, 11, 1010, 39, 10, 3, 39, 52, 79, 1605, 802
INVAR-5, Run: 094, F, 13, 0, 0, 0, 1, 0, 1, 0, 238, 238, 0, 1, 26, 79, 1353, 17, 17, 1115, 39, 9, 4, 39, 52, 79, 1595, 797
INVAR-5, Run: 095, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1762, 11, 11, 1512, 41, 8, 3, 41, 56, 83, 1465, 732
INVAR-5, Run: 096, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1486, 5, 5, 1236, 41, 6, 5, 41, 56, 83, 1553, 776
INVAR-5, Run: 097, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1200, 10, 10, 956, 40, 7, 5, 40, 54, 81, 1421, 710
INVAR-5, Run: 098, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1452, 12, 12, 1208, 40, 10, 2, 40, 54, 81, 1129, 564
INVAR-5, Run: 099, F, 11, 0, 0, 0, 1, 0, 1, 0, 250, 250, 0, 1, 30, 83, 1495, 15, 15, 1245, 41, 10, 1, 41, 56, 83, 1659, 829
INVAR-5, Run: 100, F, 12, 0, 0, 0, 1, 0, 1, 0, 244, 244, 0, 1, 28, 81, 1467, 4, 4, 1223, 40, 11, 1, 40, 54, 81, 2203, 1101
INVAR-6, Run: 001, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 11419, 23, 23, 10563, 142, 23, 9, 142, 197, 285, 15435, 7717
INVAR-6, Run: 002, F, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 9214, 37, 37, 8388, 137, 34, 3, 137, 187, 275, 10529, 5264
INVAR-6, Run: 003, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 11023, 27, 27, 10191, 138, 29, 7, 138, 189, 277, 14501, 7250
INVAR-6, Run: 004, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10247, 25, 25, 9403, 140, 23, 11, 140, 193, 281, 11339, 5669
INVAR-6, Run: 005, F, 39, 0, 0, 0, 1, 0, 1, 0, 814, 814, 0, 1, 96, 271, 9572, 17, 17, 8758, 135, 31, 8, 135, 183, 271, 13747, 6873
INVAR-6, Run: 006, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11401, 31, 31, 10557, 140, 26, 8, 140, 193, 281, 13001, 6500
INVAR-6, Run: 007, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10883, 20, 20, 10045, 139, 23, 12, 139, 191, 279, 14913, 7456
INVAR-6, Run: 008, F, 27, 0, 0, 0, 1, 0, 1, 0, 886, 886, 0, 1, 120, 295, 11413, 33, 33, 10527, 147, 19, 8, 147, 207, 295, 16427, 8213
INVAR-6, Run: 009, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 10046, 26, 26, 9190, 142, 26, 6, 142, 197, 285, 12067, 6033
INVAR-6, Run: 010, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 9964, 29, 29, 9102, 143, 21, 10, 143, 199, 287, 12069, 6034
INVAR-6, Run: 011, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10985, 24, 24, 10147, 139, 24, 11, 139, 191, 279, 14601, 7300
INVAR-6, Run: 012, F, 29, 0, 0, 0, 1, 0, 1, 0, 874, 874, 0, 1, 116, 291, 10949, 48, 48, 10075, 145, 25, 4, 145, 203, 291, 14469, 7234
INVAR-6, Run: 013, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 8581, 28, 28, 7743, 139, 28, 7, 139, 191, 279, 10513, 5256
INVAR-6, Run: 014, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10126, 28, 28, 9294, 138, 29, 7, 138, 189, 277, 12553, 6276
INVAR-6, Run: 015, F, 29, 0, 0, 0, 1, 0, 1, 0, 874, 874, 0, 1, 116, 291, 10937, 24, 24, 10063, 145, 25, 4, 145, 203, 291, 14313, 7156
INVAR-6, Run: 016, F, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 10160, 27, 27, 9334, 137, 25, 12, 137, 187, 275, 12587, 6293
INVAR-6, Run: 017, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 11389, 28, 28, 10557, 138, 28, 8, 138, 189, 277, 13379, 6689
INVAR-6, Run: 018, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10137, 27, 27, 9299, 139, 26, 9, 139, 191, 279, 13331, 6665
INVAR-6, Run: 019, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 11144, 32, 32, 10294, 141, 21, 12, 141, 195, 283, 14485, 7242
INVAR-6, Run: 020, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 13430, 35, 35, 12574, 142, 25, 7, 142, 197, 285, 14725, 7362
INVAR-6, Run: 021, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 8966, 33, 33, 8134, 138, 32, 4, 138, 189, 277, 11579, 5789
INVAR-6, Run: 022, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10608, 33, 33, 9776, 138, 30, 6, 138, 189, 277, 13059, 6529
INVAR-6, Run: 023, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10844, 43, 43, 9994, 141, 26, 7, 141, 195, 283, 13901, 6950
INVAR-6, Run: 024, F, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 11361, 34, 34, 10535, 137, 33, 4, 137, 187, 275, 13903, 6951
INVAR-6, Run: 025, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10952, 26, 26, 10114, 139, 31, 4, 139, 191, 279, 12839, 6419
INVAR-6, Run: 026, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10077, 31, 31, 9239, 139, 27, 8, 139, 191, 279, 11653, 5826
INVAR-6, Run: 027, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11394, 33, 33, 10550, 140, 29, 5, 140, 193, 281, 13235, 6617
INVAR-6, Run: 028, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10574, 36, 36, 9730, 140, 23, 11, 140, 193, 281, 13923, 6961
INVAR-6, Run: 029, F, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 11407, 34, 34, 10581, 137, 29, 8, 137, 187, 275, 15135, 7567
INVAR-6, Run: 030, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 11353, 32, 32, 10497, 142, 24, 8, 142, 197, 285, 14029, 7014
INVAR-6, Run: 031, F, 29, 0, 0, 0, 1, 0, 1, 0, 874, 874, 0, 1, 116, 291, 10370, 40, 40, 9496, 145, 20, 9, 145, 203, 291, 12481, 6240
INVAR-6, Run: 032, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 9824, 31, 31, 8974, 141, 28, 5, 141, 195, 283, 11935, 5967
INVAR-6, Run: 033, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 9489, 27, 27, 8657, 138, 24, 12, 138, 189, 277, 11541, 5770
INVAR-6, Run: 034, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10445, 27, 27, 9607, 139, 27, 8, 139, 191, 279, 12303, 6151
INVAR-6, Run: 035, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10562, 33, 33, 9712, 141, 27, 6, 141, 195, 283, 12125, 6062
INVAR-6, Run: 036, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 12266, 22, 22, 11434, 138, 30, 6, 138, 189, 277, 12833, 6416
INVAR-6, Run: 037, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10247, 40, 40, 9397, 141, 24, 9, 141, 195, 283, 14695, 7347
INVAR-6, Run: 038, F, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 7393, 26, 26, 6567, 137, 28, 9, 137, 187, 275, 10929, 5464
INVAR-6, Run: 039, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 9259, 42, 42, 8415, 140, 24, 10, 140, 193, 281, 12507, 6253
INVAR-6, Run: 040, F, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 10692, 20, 20, 9866, 137, 28, 9, 137, 187, 275, 14543, 7271
INVAR-6, Run: 041, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10450, 34, 34, 9612, 139, 23, 12, 139, 191, 279, 13547, 6773
INVAR-6, Run: 042, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 8738, 29, 29, 7906, 138, 29, 7, 138, 189, 277, 14167, 7083
INVAR-6, Run: 043, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 11342, 27, 27, 10492, 141, 26, 7, 141, 195, 283, 14759, 7379
INVAR-6, Run: 044, F, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 11195, 33, 33, 10369, 137, 32, 5, 137, 187, 275, 12439, 6219
INVAR-6, Run: 045, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 11042, 24, 24, 10204, 139, 31, 4, 139, 191, 279, 12749, 6374
INVAR-6, Run: 046, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10050, 34, 34, 9212, 139, 28, 7, 139, 191, 279, 11273, 5636
INVAR-6, Run: 047, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11139, 26, 26, 10295, 140, 27, 7, 140, 193, 281, 12055, 6027
INVAR-6, Run: 048, F, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1, 114, 289, 11439, 15, 15, 10571, 144, 24, 6, 144, 201, 289, 15019, 7509
INVAR-6, Run: 049, F, 38, 0, 0, 0, 1, 0, 1, 0, 820, 820, 0, 1, 98, 273, 10403, 26, 26, 9583, 136, 33, 5, 136, 185, 273, 10181, 5090
INVAR-6, Run: 050, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 10557, 32, 32, 9695, 143, 27, 4, 143, 199, 287, 15221, 7610
INVAR-6, Run: 051, F, 27, 0, 0, 0, 1, 0, 1, 0, 886, 886, 0, 1, 120, 295, 12129, 30, 30, 11243, 147, 24, 3, 147, 207, 295, 14179, 7089
INVAR-6, Run: 052, F, 39, 0, 0, 0, 1, 0, 1, 0, 814, 814, 0, 1, 96, 271, 9713, 26, 26, 8899, 135, 31, 8, 135, 183, 271, 13467, 6733
INVAR-6, Run: 053, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11258, 25, 25, 10414, 140, 23, 11, 140, 193, 281, 15137, 7568
INVAR-6, Run: 054, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10886, 31, 31, 10036, 141, 23, 10, 141, 195, 283, 11959, 5979
INVAR-6, Run: 055, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11621, 26, 26, 10777, 140, 29, 5, 140, 193, 281, 13095, 6547
INVAR-6, Run: 056, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 9819, 32, 32, 8969, 141, 28, 5, 141, 195, 283, 14343, 7171
INVAR-6, Run: 057, F, 29, 0, 0, 0, 1, 0, 1, 0, 874, 874, 0, 1, 116, 291, 12453, 25, 25, 11579, 145, 23, 6, 145, 203, 291, 15699, 7849
INVAR-6, Run: 058, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10967, 23, 23, 10123, 140, 31, 3, 140, 193, 281, 13579, 6789
INVAR-6, Run: 059, F, 26, 0, 0, 0, 1, 0, 1, 0, 892, 892, 0, 1, 122, 297, 13270, 39, 39, 12378, 148, 20, 6, 148, 209, 297, 17995, 8997
INVAR-6, Run: 060, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10376, 30, 30, 9526, 141, 27, 6, 141, 195, 283, 12545, 6272
INVAR-6, Run: 061, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 12153, 31, 31, 11291, 143, 23, 8, 143, 199, 287, 14379, 7189
INVAR-6, Run: 062, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10813, 21, 21, 9969, 140, 27, 7, 140, 193, 281, 13831, 6915
INVAR-6, Run: 063, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10467, 31, 31, 9617, 141, 27, 6, 141, 195, 283, 12557, 6278
INVAR-6, Run: 064, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 11697, 25, 25, 10841, 142, 26, 6, 142, 197, 285, 16125, 8062
INVAR-6, Run: 065, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11570, 27, 27, 10726, 140, 29, 5, 140, 193, 281, 13073, 6536
INVAR-6, Run: 066, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11974, 30, 30, 11130, 140, 24, 10, 140, 193, 281, 15839, 7919
INVAR-6, Run: 067, F, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 9046, 33, 33, 8220, 137, 30, 7, 137, 187, 275, 13275, 6637
INVAR-6, Run: 068, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 10642, 31, 31, 9786, 142, 26, 6, 142, 197, 285, 12729, 6364
INVAR-6, Run: 069, F, 29, 0, 0, 0, 1, 0, 1, 0, 874, 874, 0, 1, 116, 291, 11309, 33, 33, 10435, 145, 22, 7, 145, 203, 291, 11349, 5674
INVAR-6, Run: 070, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 11018, 39, 39, 10156, 143, 21, 10, 143, 199, 287, 13389, 6694
INVAR-6, Run: 071, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 9049, 30, 30, 8211, 139, 28, 7, 139, 191, 279, 12955, 6477
INVAR-6, Run: 072, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 11830, 27, 27, 10974, 142, 29, 3, 142, 197, 285, 15017, 7508
INVAR-6, Run: 073, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 10457, 40, 40, 9595, 143, 25, 6, 143, 199, 287, 13251, 6625
INVAR-6, Run: 074, F, 29, 0, 0, 0, 1, 0, 1, 0, 874, 874, 0, 1, 116, 291, 12062, 31, 31, 11188, 145, 25, 4, 145, 203, 291, 15403, 7701
INVAR-6, Run: 075, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10915, 35, 35, 10077, 139, 29, 6, 139, 191, 279, 12621, 6310
INVAR-6, Run: 076, F, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1, 114, 289, 10665, 18, 18, 9797, 144, 23, 7, 144, 201, 289, 13069, 6534
INVAR-6, Run: 077, F, 30, 0, 0, 0, 1, 0, 1, 0, 868, 868, 0, 1, 114, 289, 12487, 32, 32, 11619, 144, 22, 8, 144, 201, 289, 16383, 8191
INVAR-6, Run: 078, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11070, 29, 29, 10226, 140, 29, 5, 140, 193, 281, 13121, 6560
INVAR-6, Run: 079, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10557, 25, 25, 9713, 140, 23, 11, 140, 193, 281, 11779, 5889
INVAR-6, Run: 080, F, 39, 0, 0, 0, 1, 0, 1, 0, 814, 814, 0, 1, 96, 271, 8220, 28, 28, 7406, 135, 32, 7, 135, 183, 271, 11385, 5692
INVAR-6, Run: 081, F, 38, 0, 0, 0, 1, 0, 1, 0, 820, 820, 0, 1, 98, 273, 9166, 26, 26, 8346, 136, 25, 13, 136, 185, 273, 9437, 4718
INVAR-6, Run: 082, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 10574, 40, 40, 9718, 142, 26, 6, 142, 197, 285, 12829, 6414
INVAR-6, Run: 083, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 11039, 35, 35, 10177, 143, 26, 5, 143, 199, 287, 13767, 6883
INVAR-6, Run: 084, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10812, 30, 30, 9962, 141, 24, 9, 141, 195, 283, 13299, 6649
INVAR-6, Run: 085, F, 31, 0, 0, 0, 1, 0, 1, 0, 862, 862, 0, 1, 112, 287, 10679, 29, 29, 9817, 143, 24, 7, 143, 199, 287, 13383, 6691
INVAR-6, Run: 086, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10786, 31, 31, 9954, 138, 32, 4, 138, 189, 277, 10659, 5329
INVAR-6, Run: 087, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 11538, 25, 25, 10694, 140, 31, 3, 140, 193, 281, 13115, 6557
INVAR-6, Run: 088, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 10165, 33, 33, 9327, 139, 25, 10, 139, 191, 279, 14587, 7293
INVAR-6, Run: 089, F, 32, 0, 0, 0, 1, 0, 1, 0, 856, 856, 0, 1, 110, 285, 11935, 24, 24, 11079, 142, 24, 8, 142, 197, 285, 11489, 5744
INVAR-6, Run: 090, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 9270, 32, 32, 8426, 140, 30, 4, 140, 193, 281, 13571, 6785
INVAR-6, Run: 091, F, 40, 0, 0, 0, 1, 0, 1, 0, 808, 808, 0, 1, 94, 269, 8789, 20, 20, 7981, 134, 32, 8, 134, 181, 269, 14697, 7348
INVAR-6, Run: 092, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 11633, 24, 24, 10795, 139, 27, 8, 139, 191, 279, 13445, 6722
INVAR-6, Run: 093, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10527, 40, 40, 9683, 140, 27, 7, 140, 193, 281, 14247, 7123
INVAR-6, Run: 094, F, 28, 0, 0, 0, 1, 0, 1, 0, 880, 880, 0, 1, 118, 293, 12611, 30, 30, 11731, 146, 21, 7, 146, 205, 293, 16861, 8430
INVAR-6, Run: 095, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 9624, 34, 34, 8774, 141, 27, 6, 141, 195, 283, 15011, 7505
INVAR-6, Run: 096, F, 34, 0, 0, 0, 1, 0, 1, 0, 844, 844, 0, 1, 106, 281, 10306, 27, 27, 9462, 140, 27, 7, 140, 193, 281, 14057, 7028
INVAR-6, Run: 097, F, 37, 0, 0, 0, 1, 0, 1, 0, 826, 826, 0, 1, 100, 275, 9677, 22, 22, 8851, 137, 28, 9, 137, 187, 275, 11315, 5657
INVAR-6, Run: 098, F, 35, 0, 0, 0, 1, 0, 1, 0, 838, 838, 0, 1, 104, 279, 9501, 22, 22, 8663, 139, 28, 7, 139, 191, 279, 10797, 5398
INVAR-6, Run: 099, F, 36, 0, 0, 0, 1, 0, 1, 0, 832, 832, 0, 1, 102, 277, 10865, 39, 39, 10033, 138, 34, 2, 138, 189, 277, 10765, 5382
INVAR-6, Run: 100, F, 33, 0, 0, 0, 1, 0, 1, 0, 850, 850, 0, 1, 108, 283, 10989, 37, 37, 10139, 141, 24, 9, 141, 195, 283, 13357, 6678
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
