Input Number, Run_Number, Result@ 100, Leaderan, Leaderap, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 028, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 16, 9, 0, 0, 8, 0, 1, 19, 3, 21, 5, 2, 1, 13, 4, 1, 5, 0, 11, 2, 1, 1, 0, 9, 0, 0, 27, 6, 28, 7, 1, 0, 0, 9, 0, 10, 1, 11, 2, 1, 17, 1, 0, 3, 2, 1, 5, 2, 1, 1, 1, 1, 1, 4, 0, 12, 0, 25, 1, 0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 7, 0, 0, 5, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 029, P, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 16, 9, 0, 0, 8, 0, 0, 10, 1, 11, 2, 0, 1, 17, 0, 0, 12, 3, 13, 4, 1, 1, 1, 8, 0, 0, 9, 2, 10, 3, 1, 0, 1, 2, 0, 18, 0, 20, 1, 1, 17, 0, 0, 7, 1, 0, 8, 1, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 9, 0, 0, 2, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 030, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 16, 9, 0, 0, 9, 0, 0, 28, 7, 29, 8, 1, 1, 14, 3, 1, 5, 2, 10, 4, 1, 1, 1, 9, 0, 0, 19, 0, 20, 1, 1, 0, 0, 8, 0, 19, 5, 20, 6, 1, 17, 1, 0, 7, 0, 2, 9, 3, 1, 1, 1, 1, 1, 4, 1, 11, 0, 21, 3, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 5, 0, 0, 4, 0, 0, 31, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, P, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 1, 14, 8, 0, 0, 7, 0, 0, 1, 0, 2, 1, 4, 1, 14, 4, 0, 7, 5, 12, 6, 1, 1, 0, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 3, 0, 1, 3, 2, 4, 1, 16, 2, 0, 0, 3, 1, 3, 2, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 5, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 9, 1, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 7, 2, 0, 7, 2, 0, 25, 4, 30, 5, 2, 0, 17, 1, 0, 19, 6, 21, 7, 1, 1, 0, 9, 0, 0, 7, 0, 8, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 16, 2, 0, 3, 11, 1, 5, 1, 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 9, 0, 0, 2, 1, 4, 2, 0, 1, 15, 3, 0, 14, 5, 18, 6, 1, 1, 2, 9, 0, 0, 14, 2, 15, 3, 1, 0, 0, 22, 0, 0, 0, 1, 1, 1, 14, 3, 0, 2, 3, 0, 6, 1, 1, 1, 1, 1, 1, 0, 0, 25, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, P, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 16, 7, 1, 0, 7, 1, 0, 2, 0, 5, 1, 1, 1, 12, 5, 0, 10, 1, 16, 2, 1, 1, 0, 8, 0, 0, 9, 4, 10, 5, 1, 1, 0, 1, 0, 5, 0, 6, 1, 1, 16, 1, 0, 6, 0, 2, 8, 3, 1, 1, 1, 1, 1, 2, 0, 3, 0, 20, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 5, 0, 0, 16, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 18, 9, 0, 0, 7, 2, 0, 2, 1, 5, 2, 0, 1, 18, 0, 0, 13, 4, 14, 5, 1, 1, 0, 9, 0, 0, 14, 6, 15, 7, 1, 0, 0, 7, 0, 7, 1, 8, 2, 1, 18, 0, 0, 16, 1, 1, 17, 2, 1, 1, 1, 1, 1, 4, 0, 8, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 1, 0, 0, 5, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 036, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 7, 2, 0, 13, 4, 17, 5, 2, 1, 17, 1, 0, 3, 1, 5, 2, 1, 1, 0, 9, 0, 0, 18, 1, 19, 2, 1, 0, 0, 7, 0, 0, 0, 1, 1, 1, 15, 3, 0, 50, 0, 12, 54, 13, 1, 1, 1, 1, 1, 3, 0, 10, 0, 11, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 4, 0, 0, 18, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 9, 0, 0, 6, 2, 7, 3, 1, 1, 18, 0, 0, 11, 9, 12, 10, 1, 1, 0, 9, 0, 0, 1, 0, 2, 1, 1, 0, 0, 21, 0, 2, 0, 3, 1, 1, 17, 0, 1, 3, 7, 1, 5, 3, 1, 1, 1, 1, 1, 3, 0, 23, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0, 0, 6, 0, 0, 35, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 038, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 16, 9, 0, 0, 7, 1, 1, 11, 4, 14, 6, 2, 1, 16, 2, 0, 2, 0, 5, 1, 1, 1, 0, 9, 0, 0, 2, 0, 3, 1, 1, 0, 0, 13, 0, 12, 3, 13, 4, 1, 17, 1, 0, 30, 3, 8, 32, 9, 1, 1, 1, 1, 1, 6, 0, 16, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 9, 0, 0, 1, 0, 0, 0, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 9, 0, 0, 8, 1, 0, 12, 0, 14, 1, 2, 1, 17, 1, 0, 32, 1, 34, 2, 1, 1, 0, 7, 2, 0, 1, 0, 4, 1, 1, 0, 0, 14, 0, 11, 2, 11, 2, 0, 16, 1, 1, 9, 3, 2, 12, 3, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 9, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 1, 0, 9, 0, 0, 5, 1, 7, 2, 0, 1, 15, 3, 0, 17, 3, 21, 4, 1, 1, 0, 9, 0, 0, 33, 9, 33, 9, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 15, 3, 0, 6, 3, 1, 10, 2, 1, 1, 1, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 7, 1, 1, 14, 5, 17, 7, 1, 1, 16, 2, 0, 3, 1, 6, 2, 1, 1, 0, 9, 0, 0, 4, 1, 5, 2, 1, 0, 0, 2, 0, 15, 4, 16, 5, 1, 15, 3, 0, 25, 0, 7, 29, 8, 1, 1, 1, 1, 1, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 16, 9, 0, 0, 9, 0, 0, 6, 2, 7, 3, 2, 1, 18, 0, 0, 0, 1, 1, 2, 1, 1, 0, 9, 0, 0, 5, 1, 6, 2, 1, 0, 0, 17, 0, 33, 7, 34, 8, 1, 17, 1, 0, 2, 6, 0, 4, 1, 1, 1, 1, 1, 1, 3, 0, 20, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 6, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 9, 0, 0, 52, 19, 54, 20, 2, 1, 17, 1, 0, 9, 1, 11, 2, 1, 1, 0, 9, 0, 0, 8, 1, 9, 2, 1, 0, 0, 7, 0, 4, 1, 5, 2, 1, 18, 0, 0, 11, 0, 1, 12, 2, 1, 1, 1, 1, 1, 1, 0, 10, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 9, 0, 0, 8, 1, 0, 10, 1, 12, 2, 5, 1, 17, 0, 1, 3, 2, 5, 4, 1, 1, 0, 9, 0, 0, 5, 2, 6, 3, 1, 0, 0, 18, 0, 37, 16, 38, 17, 1, 18, 0, 0, 6, 2, 2, 7, 3, 1, 1, 1, 1, 1, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 9, 0, 0, 11, 4, 12, 5, 1, 1, 16, 2, 0, 5, 1, 8, 2, 1, 1, 0, 9, 0, 0, 2, 0, 3, 1, 1, 0, 0, 21, 0, 5, 0, 6, 1, 1, 18, 0, 0, 11, 2, 3, 12, 4, 1, 1, 1, 1, 1, 5, 0, 23, 0, 23, 2, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 3, 1, 0, 4, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 0, 1, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 7, 2, 0, 6, 2, 1, 3, 0, 9, 2, 1, 1, 15, 3, 0, 8, 2, 12, 3, 1, 1, 0, 9, 0, 0, 18, 5, 19, 6, 1, 0, 0, 12, 0, 20, 7, 21, 7, 0, 17, 1, 0, 2, 3, 1, 4, 2, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 047, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 18, 9, 0, 0, 9, 0, 0, 32, 7, 33, 8, 0, 1, 15, 3, 0, 3, 1, 7, 2, 1, 1, 0, 8, 1, 0, 2, 0, 4, 1, 1, 0, 0, 2, 0, 6, 0, 7, 1, 1, 18, 0, 0, 26, 0, 8, 27, 9, 1, 1, 1, 1, 1, 6, 0, 3, 0, 29, 4, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 6, 0, 0, 3, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 8, 1, 0, 9, 0, 0, 17, 2, 19, 3, 1, 1, 18, 0, 0, 39, 12, 40, 13, 1, 1, 0, 9, 0, 0, 0, 0, 1, 1, 1, 0, 0, 12, 0, 18, 3, 19, 4, 1, 18, 0, 0, 23, 0, 2, 24, 2, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 7, 2, 0, 5, 2, 8, 3, 1, 1, 18, 0, 0, 22, 3, 23, 4, 1, 1, 0, 9, 0, 0, 5, 0, 6, 1, 1, 0, 0, 1, 0, 5, 2, 6, 3, 1, 18, 0, 0, 5, 0, 2, 6, 3, 1, 1, 1, 1, 1, 5, 1, 3, 0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 5, 0, 0, 3, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 8, 1, 0, 8, 1, 0, 17, 5, 20, 6, 2, 1, 16, 2, 0, 13, 2, 16, 3, 1, 1, 0, 9, 0, 0, 15, 8, 16, 9, 1, 0, 0, 15, 0, 13, 3, 13, 3, 0, 17, 1, 0, 6, 5, 1, 8, 2, 1, 1, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 1, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 8, 1, 0, 8, 1, 0, 19, 2, 22, 3, 0, 1, 18, 0, 0, 6, 0, 7, 1, 1, 1, 0, 9, 0, 0, 7, 0, 8, 1, 1, 0, 0, 44, 0, 7, 0, 8, 1, 1, 16, 2, 0, 14, 9, 3, 17, 3, 0, 0, 0, 0, 0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 1, 17, 9, 0, 0, 7, 2, 0, 27, 6, 30, 7, 1, 1, 17, 1, 0, 8, 4, 10, 5, 1, 1, 0, 8, 1, 0, 12, 3, 14, 4, 1, 0, 0, 6, 0, 23, 6, 24, 7, 1, 18, 0, 0, 15, 3, 3, 16, 4, 1, 1, 1, 1, 1, 4, 0, 8, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 4, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 053, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 16, 9, 0, 0, 8, 1, 0, 10, 6, 12, 7, 2, 1, 16, 2, 0, 10, 2, 13, 3, 1, 1, 0, 9, 0, 0, 8, 1, 9, 2, 1, 0, 0, 1, 0, 14, 3, 15, 4, 1, 16, 2, 0, 2, 1, 1, 5, 2, 1, 1, 1, 1, 1, 1, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, P, 0, 1, 0, 0, 3, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 1, 17, 6, 1, 1, 7, 0, 0, 0, 0, 3, 2, 1, 1, 14, 3, 1, 12, 2, 17, 4, 1, 1, 0, 7, 2, 0, 5, 1, 8, 2, 1, 0, 0, 32, 0, 4, 1, 5, 2, 1, 18, 0, 0, 6, 4, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 34, 0, 0, 0, 0, 24, 0, 0, 4, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 22, 0, 0, 5, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, P, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 16, 8, 1, 0, 8, 1, 0, 6, 0, 9, 1, 2, 1, 18, 0, 0, 3, 0, 4, 1, 1, 1, 0, 9, 0, 0, 25, 2, 26, 3, 1, 0, 0, 23, 0, 5, 4, 6, 5, 1, 17, 0, 0, 1, 6, 0, 2, 1, 1, 1, 1, 1, 1, 4, 0, 26, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 3, 0, 0, 17, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 9, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 8, 1, 0, 8, 1, 0, 10, 7, 13, 8, 2, 1, 14, 4, 0, 16, 4, 21, 5, 1, 1, 1, 9, 0, 0, 8, 3, 9, 4, 1, 0, 0, 18, 0, 21, 1, 21, 1, 0, 17, 1, 0, 2, 3, 0, 4, 1, 1, 1, 1, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
