Input Number, Run_Number, Result@ 100, E, X1, F, A, B, C, PO, D, CO, Y, PE, CE, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 087, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 408, 20, 20, 312, 18, 14, 4, 18, 26, 37, 239, 127
INVAR-5, Run: 088, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 295, 15, 15, 199, 18, 10, 8, 18, 26, 37, 185, 100
INVAR-5, Run: 089, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 276, 9, 9, 276, 18, 14, 3, 18, 26, 36, 138, 77
INVAR-5, Run: 090, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 44, 12, 12, 44, 18, 11, 6, 18, 26, 36, 266, 141
INVAR-5, Run: 091, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 153, 9, 7, 153, 18, 10, 7, 17, 26, 36, 334, 175
INVAR-5, Run: 092, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 117, 11, 11, 117, 18, 11, 6, 18, 26, 36, 204, 110
INVAR-5, Run: 093, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 245, 11, 11, 149, 18, 15, 3, 18, 26, 37, 123, 69
INVAR-5, Run: 094, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 85, 9, 9, 85, 18, 14, 3, 18, 26, 36, 156, 86
INVAR-5, Run: 095, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 160, 17, 17, 160, 18, 14, 3, 18, 26, 36, 196, 106
INVAR-5, Run: 096, P, 0, 0, 1, 0, 0, 0, 0, 92, 0, 2, 1, 2, 17, 36, 121, 11, 9, 121, 18, 13, 4, 17, 26, 36, 168, 92
INVAR-5, Run: 097, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 337, 9, 9, 241, 18, 10, 8, 18, 26, 37, 87, 51
INVAR-5, Run: 098, P, 2, 0, 1, 1, 0, 0, 1, 0, 96, 96, 0, 0, 16, 37, 376, 18, 18, 280, 18, 12, 6, 18, 26, 37, 195, 105
INVAR-5, Run: 099, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 217, 9, 9, 217, 18, 14, 3, 18, 26, 36, 260, 138
INVAR-5, Run: 100, P, 1, 0, 1, 0, 0, 0, 0, 92, 0, 0, 1, 0, 17, 36, 186, 11, 11, 186, 18, 14, 3, 18, 26, 36, 116, 66
INVAR-6, Run: 001, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1249, 44, 44, 955, 58, 32, 26, 58, 87, 117, 1403, 730
INVAR-6, Run: 002, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1337, 44, 44, 1043, 58, 38, 20, 58, 87, 117, 1515, 786
INVAR-6, Run: 003, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1165, 34, 34, 871, 58, 34, 24, 58, 87, 117, 1207, 632
INVAR-6, Run: 004, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1120, 34, 34, 826, 58, 35, 23, 58, 87, 117, 1147, 602
INVAR-6, Run: 005, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 863, 27, 25, 863, 59, 38, 20, 58, 87, 118, 968, 512
INVAR-6, Run: 006, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1046, 30, 30, 1046, 59, 42, 16, 59, 87, 118, 1208, 632
INVAR-6, Run: 007, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 995, 52, 50, 995, 59, 45, 13, 58, 87, 118, 1280, 668
INVAR-6, Run: 008, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1948, 40, 40, 1654, 58, 34, 24, 58, 87, 117, 1277, 667
INVAR-6, Run: 009, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 773, 36, 34, 773, 59, 30, 28, 58, 87, 118, 2082, 1069
INVAR-6, Run: 010, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 693, 29, 29, 693, 59, 34, 24, 59, 87, 118, 1072, 564
INVAR-6, Run: 011, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1424, 39, 39, 1130, 58, 34, 24, 58, 87, 117, 2995, 1526
INVAR-6, Run: 012, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1721, 47, 47, 1427, 58, 42, 16, 58, 87, 117, 1483, 770
INVAR-6, Run: 013, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 959, 41, 41, 665, 58, 33, 25, 58, 87, 117, 1267, 662
INVAR-6, Run: 014, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1721, 38, 38, 1721, 59, 42, 16, 59, 87, 118, 1592, 824
INVAR-6, Run: 015, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1264, 33, 33, 1264, 59, 33, 25, 59, 87, 118, 1690, 873
INVAR-6, Run: 016, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1490, 48, 48, 1196, 58, 36, 22, 58, 87, 117, 1781, 919
INVAR-6, Run: 017, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1263, 22, 22, 1263, 59, 38, 20, 59, 87, 118, 1030, 543
INVAR-6, Run: 018, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 795, 40, 38, 795, 59, 44, 14, 58, 87, 118, 958, 507
INVAR-6, Run: 019, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1259, 39, 39, 1259, 59, 42, 16, 59, 87, 118, 1638, 847
INVAR-6, Run: 020, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1343, 42, 42, 1049, 58, 41, 17, 58, 87, 117, 1495, 776
INVAR-6, Run: 021, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1312, 29, 29, 1312, 59, 39, 19, 59, 87, 118, 1010, 533
INVAR-6, Run: 022, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 870, 49, 47, 870, 59, 41, 17, 58, 87, 118, 1058, 557
INVAR-6, Run: 023, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1092, 42, 42, 798, 58, 39, 19, 58, 87, 117, 873, 465
INVAR-6, Run: 024, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 889, 46, 46, 889, 59, 27, 31, 59, 87, 118, 978, 517
INVAR-6, Run: 025, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 974, 37, 37, 974, 59, 39, 19, 59, 87, 118, 1892, 974
INVAR-6, Run: 026, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 916, 37, 35, 916, 59, 41, 17, 58, 87, 118, 1116, 586
INVAR-6, Run: 027, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 774, 41, 41, 480, 58, 37, 21, 58, 87, 117, 1143, 600
INVAR-6, Run: 028, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1048, 45, 45, 1048, 59, 36, 22, 59, 87, 118, 1492, 774
INVAR-6, Run: 029, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 823, 42, 40, 823, 59, 39, 19, 58, 87, 118, 850, 453
INVAR-6, Run: 030, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 816, 24, 22, 816, 59, 39, 19, 58, 87, 118, 1730, 893
INVAR-6, Run: 031, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1328, 35, 35, 1034, 58, 32, 26, 58, 87, 117, 1699, 878
INVAR-6, Run: 032, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1615, 46, 46, 1321, 58, 36, 22, 58, 87, 117, 1191, 624
INVAR-6, Run: 033, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 694, 42, 42, 694, 59, 37, 21, 59, 87, 118, 1410, 733
INVAR-6, Run: 034, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 937, 42, 42, 937, 59, 37, 21, 59, 87, 118, 830, 443
INVAR-6, Run: 035, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1334, 30, 30, 1040, 58, 45, 13, 58, 87, 117, 1719, 888
INVAR-6, Run: 036, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1267, 44, 44, 973, 58, 35, 23, 58, 87, 117, 1207, 632
INVAR-6, Run: 037, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 673, 40, 38, 673, 59, 31, 27, 58, 87, 118, 1488, 772
INVAR-6, Run: 038, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1670, 37, 37, 1376, 58, 32, 26, 58, 87, 117, 1935, 996
INVAR-6, Run: 039, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 2054, 43, 43, 1760, 58, 35, 23, 58, 87, 117, 1331, 694
INVAR-6, Run: 040, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 2041, 40, 40, 1747, 58, 38, 20, 58, 87, 117, 1431, 744
INVAR-6, Run: 041, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1161, 42, 42, 1161, 59, 33, 25, 59, 87, 118, 1396, 726
INVAR-6, Run: 042, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1303, 50, 50, 1303, 59, 35, 23, 59, 87, 118, 1750, 903
INVAR-6, Run: 043, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 574, 37, 37, 574, 59, 35, 23, 59, 87, 118, 1338, 697
INVAR-6, Run: 044, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1254, 58, 58, 1254, 59, 35, 23, 59, 87, 118, 1650, 853
INVAR-6, Run: 045, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 916, 44, 44, 916, 59, 33, 25, 59, 87, 118, 778, 417
INVAR-6, Run: 046, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 686, 34, 32, 686, 59, 38, 20, 58, 87, 118, 1300, 678
INVAR-6, Run: 047, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1070, 36, 36, 1070, 59, 43, 15, 59, 87, 118, 1416, 736
INVAR-6, Run: 048, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1409, 45, 45, 1409, 59, 27, 31, 59, 87, 118, 1580, 818
INVAR-6, Run: 049, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 997, 42, 42, 997, 59, 36, 22, 59, 87, 118, 1264, 660
INVAR-6, Run: 050, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1460, 36, 36, 1166, 58, 33, 25, 58, 87, 117, 1153, 605
INVAR-6, Run: 051, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1279, 52, 52, 985, 58, 31, 27, 58, 87, 117, 995, 526
INVAR-6, Run: 052, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 877, 36, 34, 877, 59, 38, 20, 58, 87, 118, 1040, 548
INVAR-6, Run: 053, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1429, 47, 47, 1135, 58, 30, 28, 58, 87, 117, 1205, 631
INVAR-6, Run: 054, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1285, 33, 33, 991, 58, 40, 18, 58, 87, 117, 1041, 549
INVAR-6, Run: 055, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1519, 60, 60, 1225, 58, 37, 21, 58, 87, 117, 1761, 909
INVAR-6, Run: 056, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1207, 23, 23, 913, 58, 45, 13, 58, 87, 117, 761, 409
INVAR-6, Run: 057, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 1095, 37, 35, 1095, 59, 38, 20, 58, 87, 118, 1096, 576
INVAR-6, Run: 058, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1643, 40, 40, 1349, 58, 29, 29, 58, 87, 117, 1211, 634
INVAR-6, Run: 059, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1654, 38, 38, 1360, 58, 38, 20, 58, 87, 117, 735, 396
INVAR-6, Run: 060, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1380, 28, 28, 1086, 58, 44, 14, 58, 87, 117, 1643, 850
INVAR-6, Run: 061, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 1297, 33, 31, 1297, 59, 35, 23, 58, 87, 118, 1242, 649
INVAR-6, Run: 062, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1562, 44, 44, 1562, 59, 28, 30, 59, 87, 118, 1058, 557
INVAR-6, Run: 063, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 1271, 36, 34, 1271, 59, 36, 22, 58, 87, 118, 1394, 725
INVAR-6, Run: 064, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1286, 32, 32, 1286, 59, 35, 23, 59, 87, 118, 1372, 714
INVAR-6, Run: 065, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1399, 36, 36, 1105, 58, 29, 29, 58, 87, 117, 1659, 858
INVAR-6, Run: 066, P, 3, 0, 1, 1, 0, 0, 1, 0, 302, 302, 0, 0, 56, 119, 1327, 52, 52, 1025, 59, 34, 25, 59, 87, 119, 1361, 708
INVAR-6, Run: 067, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 995, 36, 34, 995, 59, 37, 21, 58, 87, 118, 1552, 804
INVAR-6, Run: 068, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1600, 38, 38, 1306, 58, 35, 23, 58, 87, 117, 1213, 635
INVAR-6, Run: 069, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 1466, 53, 51, 1466, 59, 34, 24, 58, 87, 118, 1232, 644
INVAR-6, Run: 070, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 2093, 53, 53, 1799, 58, 38, 20, 58, 87, 117, 1723, 890
INVAR-6, Run: 071, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1264, 42, 42, 970, 58, 35, 23, 58, 87, 117, 1249, 653
INVAR-6, Run: 072, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1146, 31, 31, 1146, 59, 45, 13, 59, 87, 118, 1218, 637
INVAR-6, Run: 073, P, 3, 0, 1, 1, 0, 0, 1, 0, 302, 302, 0, 0, 56, 119, 1883, 55, 55, 1581, 59, 32, 27, 59, 87, 119, 1545, 800
INVAR-6, Run: 074, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1762, 50, 50, 1468, 58, 35, 23, 58, 87, 117, 1741, 899
INVAR-6, Run: 075, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 2043, 40, 40, 1749, 58, 31, 27, 58, 87, 117, 1437, 747
INVAR-6, Run: 076, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1947, 39, 39, 1653, 58, 38, 20, 58, 87, 117, 1405, 731
INVAR-6, Run: 077, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1102, 35, 35, 1102, 59, 34, 24, 59, 87, 118, 1078, 567
INVAR-6, Run: 078, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1589, 31, 31, 1295, 58, 49, 9, 58, 87, 117, 1277, 667
INVAR-6, Run: 079, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1030, 33, 33, 1030, 59, 36, 22, 59, 87, 118, 1466, 761
INVAR-6, Run: 080, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1253, 33, 33, 959, 58, 32, 26, 58, 87, 117, 1003, 530
INVAR-6, Run: 081, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 793, 33, 33, 793, 59, 43, 15, 59, 87, 118, 1432, 744
INVAR-6, Run: 082, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 933, 45, 45, 933, 59, 35, 23, 59, 87, 118, 1012, 534
INVAR-6, Run: 083, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1629, 41, 41, 1629, 59, 34, 24, 59, 87, 118, 1534, 795
INVAR-6, Run: 084, P, 5, 0, 1, 0, 0, 0, 0, 306, 0, 0, 1, 0, 55, 120, 694, 34, 34, 694, 60, 45, 14, 60, 87, 120, 928, 491
INVAR-6, Run: 085, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1649, 32, 32, 1355, 58, 42, 16, 58, 87, 117, 1403, 730
INVAR-6, Run: 086, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 848, 48, 46, 848, 59, 38, 20, 58, 87, 118, 854, 455
INVAR-6, Run: 087, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 971, 41, 41, 971, 59, 36, 22, 59, 87, 118, 1518, 787
INVAR-6, Run: 088, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1228, 46, 46, 934, 58, 36, 22, 58, 87, 117, 1443, 750
INVAR-6, Run: 089, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 2086, 46, 46, 2086, 59, 36, 22, 59, 87, 118, 1688, 872
INVAR-6, Run: 090, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1586, 46, 46, 1586, 59, 44, 14, 59, 87, 118, 1694, 875
INVAR-6, Run: 091, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 2196, 41, 41, 1902, 58, 38, 20, 58, 87, 117, 1443, 750
INVAR-6, Run: 092, P, 1, 0, 1, 0, 0, 0, 0, 298, 0, 2, 1, 2, 57, 118, 1043, 33, 31, 1043, 59, 39, 19, 58, 87, 118, 1210, 633
INVAR-6, Run: 093, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1752, 47, 47, 1752, 59, 37, 21, 59, 87, 118, 1306, 681
INVAR-6, Run: 094, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 906, 45, 45, 906, 59, 34, 24, 59, 87, 118, 1122, 589
INVAR-6, Run: 095, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1382, 40, 40, 1088, 58, 34, 24, 58, 87, 117, 1143, 600
INVAR-6, Run: 096, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1354, 41, 41, 1060, 58, 41, 17, 58, 87, 117, 1045, 551
INVAR-6, Run: 097, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 1311, 25, 25, 1311, 59, 47, 11, 59, 87, 118, 1294, 675
INVAR-6, Run: 098, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1500, 44, 44, 1206, 58, 28, 30, 58, 87, 117, 1557, 807
INVAR-6, Run: 099, P, 0, 0, 1, 1, 0, 0, 1, 0, 294, 294, 0, 0, 58, 117, 1577, 50, 50, 1283, 58, 45, 13, 58, 87, 117, 1479, 768
INVAR-6, Run: 100, P, 2, 0, 1, 0, 0, 0, 0, 298, 0, 0, 1, 0, 57, 118, 2045, 48, 48, 2045, 59, 36, 22, 59, 87, 118, 1456, 756
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
