Input Number, Run_Number, Result@ 100, B, F, X1, A, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 066, F, 0, 0, 0, 0, 0, 0, 154, 0, 2, 1, 2, 24, 4, 50, 636, 21, 19, 636, 25, 15, 9, 24, 21, 50, 250, 123
INVAR-8, Run: 067, F, 0, 0, 0, 0, 0, 0, 155, 0, 0, 1, 0, 25, 5, 50, 430, 12, 12, 430, 25, 19, 5, 25, 20, 50, 393, 194
INVAR-8, Run: 068, F, 0, 0, 0, 0, 0, 0, 157, 0, 0, 1, 0, 25, 7, 50, 497, 26, 26, 497, 25, 13, 11, 25, 18, 50, 625, 309
INVAR-8, Run: 069, F, 0, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0, 25, 4, 50, 437, 25, 25, 437, 25, 16, 8, 25, 21, 50, 306, 151
INVAR-8, Run: 070, F, 0, 0, 0, 0, 0, 0, 156, 0, 2, 1, 2, 24, 6, 50, 570, 16, 14, 570, 25, 17, 7, 24, 19, 50, 432, 213
INVAR-8, Run: 071, F, 0, 0, 0, 0, 0, 0, 154, 0, 2, 1, 2, 24, 4, 50, 734, 29, 27, 734, 25, 17, 7, 24, 21, 50, 318, 157
INVAR-8, Run: 072, F, 0, 0, 0, 0, 0, 0, 153, 0, 2, 1, 2, 24, 3, 50, 560, 16, 14, 560, 25, 13, 11, 24, 22, 50, 431, 214
INVAR-8, Run: 073, F, 0, 0, 0, 0, 0, 0, 154, 0, 2, 1, 2, 24, 4, 50, 825, 21, 19, 825, 25, 12, 12, 24, 21, 50, 384, 190
INVAR-8, Run: 074, F, 0, 0, 0, 0, 0, 0, 154, 0, 2, 1, 2, 24, 4, 50, 617, 27, 25, 617, 25, 17, 7, 24, 21, 50, 304, 150
INVAR-8, Run: 075, F, 0, 0, 0, 0, 0, 0, 157, 0, 0, 1, 0, 25, 7, 50, 779, 14, 14, 779, 25, 19, 5, 25, 18, 50, 647, 320
INVAR-8, Run: 076, F, 0, 0, 0, 0, 0, 0, 155, 0, 0, 1, 0, 25, 5, 50, 769, 23, 23, 769, 25, 19, 5, 25, 20, 50, 305, 150
INVAR-8, Run: 077, F, 0, 0, 0, 0, 0, 0, 155, 0, 0, 1, 0, 25, 5, 50, 403, 20, 20, 403, 25, 14, 10, 25, 20, 50, 717, 356
INVAR-8, Run: 078, F, 0, 0, 0, 0, 0, 0, 154, 0, 2, 1, 2, 24, 4, 50, 695, 26, 24, 695, 25, 13, 11, 24, 21, 50, 408, 202
INVAR-8, Run: 079, F, 0, 0, 0, 0, 0, 0, 156, 0, 0, 1, 0, 25, 6, 50, 707, 14, 14, 707, 25, 20, 4, 25, 19, 50, 408, 201
INVAR-8, Run: 080, F, 0, 0, 0, 0, 0, 0, 156, 0, 0, 1, 0, 25, 6, 50, 534, 10, 10, 534, 25, 17, 7, 25, 19, 50, 558, 276
INVAR-8, Run: 081, F, 0, 0, 0, 0, 0, 0, 152, 0, 2, 1, 2, 24, 2, 50, 522, 13, 11, 522, 25, 12, 12, 24, 23, 50, 456, 227
INVAR-8, Run: 082, F, 0, 0, 0, 0, 0, 0, 157, 0, 2, 1, 2, 24, 7, 50, 648, 16, 14, 648, 25, 15, 9, 24, 18, 50, 437, 215
INVAR-8, Run: 083, F, 0, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0, 25, 4, 50, 727, 24, 24, 727, 25, 14, 10, 25, 21, 50, 426, 211
INVAR-8, Run: 084, F, 0, 0, 0, 0, 0, 0, 152, 0, 0, 1, 0, 25, 2, 50, 402, 20, 20, 402, 25, 12, 12, 25, 23, 50, 264, 131
INVAR-8, Run: 085, F, 0, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0, 25, 4, 50, 767, 16, 16, 767, 25, 14, 10, 25, 21, 50, 406, 201
INVAR-8, Run: 086, F, 0, 0, 0, 0, 0, 0, 154, 0, 2, 1, 2, 24, 4, 50, 485, 16, 14, 485, 25, 17, 7, 24, 21, 50, 858, 427
INVAR-8, Run: 087, F, 0, 0, 0, 0, 0, 0, 152, 0, 0, 1, 0, 25, 2, 50, 492, 17, 17, 492, 25, 18, 6, 25, 23, 50, 474, 236
INVAR-8, Run: 088, F, 0, 0, 0, 0, 0, 0, 153, 0, 0, 1, 0, 25, 3, 50, 625, 15, 15, 625, 25, 14, 10, 25, 22, 50, 823, 410
INVAR-8, Run: 089, F, 0, 0, 0, 0, 0, 0, 152, 0, 0, 1, 0, 25, 2, 50, 386, 20, 20, 386, 25, 13, 11, 25, 23, 50, 406, 202
INVAR-8, Run: 090, F, 0, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0, 25, 4, 50, 457, 21, 21, 457, 25, 13, 11, 25, 21, 50, 562, 279
INVAR-8, Run: 091, F, 0, 0, 0, 0, 0, 0, 154, 0, 2, 1, 2, 24, 4, 50, 331, 29, 27, 331, 25, 13, 11, 24, 21, 50, 346, 171
INVAR-8, Run: 092, F, 0, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0, 25, 4, 50, 419, 21, 21, 419, 25, 14, 10, 25, 21, 50, 302, 149
INVAR-8, Run: 093, F, 0, 0, 0, 0, 0, 0, 153, 0, 0, 1, 0, 25, 3, 50, 711, 19, 19, 711, 25, 17, 7, 25, 22, 50, 407, 202
INVAR-8, Run: 094, F, 0, 0, 0, 0, 0, 0, 152, 0, 2, 1, 2, 24, 2, 50, 395, 16, 14, 395, 25, 12, 12, 24, 23, 50, 386, 192
INVAR-8, Run: 095, F, 0, 0, 0, 0, 0, 0, 157, 0, 0, 1, 0, 25, 7, 50, 585, 19, 19, 585, 25, 17, 7, 25, 18, 50, 513, 253
INVAR-8, Run: 096, F, 0, 0, 0, 0, 0, 0, 151, 0, 2, 1, 2, 24, 1, 50, 416, 15, 13, 416, 25, 16, 8, 24, 24, 50, 655, 327
INVAR-8, Run: 097, F, 0, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0, 25, 4, 50, 531, 20, 20, 531, 25, 15, 9, 25, 21, 50, 672, 334
INVAR-8, Run: 098, F, 0, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0, 25, 4, 50, 628, 12, 12, 628, 25, 12, 12, 25, 21, 50, 372, 184
INVAR-8, Run: 099, F, 0, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0, 25, 4, 50, 1157, 27, 27, 1157, 25, 11, 13, 25, 21, 50, 656, 326
INVAR-8, Run: 100, F, 0, 0, 0, 0, 0, 0, 154, 0, 0, 1, 0, 25, 4, 50, 402, 18, 18, 402, 25, 16, 8, 25, 21, 50, 412, 204
INVAR-9, Run: 001, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 1733, 44, 44, 1733, 50, 29, 20, 50, 43, 100, 2953, 1473
INVAR-9, Run: 002, F, 0, 0, 0, 0, 0, 0, 304, 0, 2, 1, 2, 49, 4, 100, 1974, 36, 34, 1974, 50, 29, 20, 49, 46, 100, 1480, 738
INVAR-9, Run: 003, F, 0, 0, 0, 0, 0, 0, 308, 0, 2, 1, 2, 49, 8, 100, 1645, 34, 32, 1645, 50, 29, 20, 49, 42, 100, 1938, 965
INVAR-9, Run: 004, F, 0, 0, 0, 0, 0, 0, 310, 0, 0, 1, 0, 50, 10, 100, 2018, 27, 27, 2018, 50, 37, 12, 50, 40, 100, 1606, 798
INVAR-9, Run: 005, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1388, 28, 28, 1388, 50, 28, 21, 50, 44, 100, 1960, 977
INVAR-9, Run: 006, F, 0, 0, 0, 0, 0, 0, 304, 0, 2, 1, 2, 49, 4, 100, 2123, 37, 35, 2123, 50, 31, 18, 49, 46, 100, 1636, 816
INVAR-9, Run: 007, F, 0, 0, 0, 0, 0, 0, 311, 0, 0, 1, 0, 50, 11, 100, 2181, 39, 39, 2181, 50, 32, 17, 50, 39, 100, 1757, 873
INVAR-9, Run: 008, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1945, 30, 30, 1945, 50, 33, 16, 50, 45, 100, 959, 477
INVAR-9, Run: 009, F, 0, 0, 0, 0, 0, 0, 309, 0, 0, 1, 0, 50, 9, 100, 1689, 39, 39, 1689, 50, 35, 14, 50, 41, 100, 1485, 738
INVAR-9, Run: 010, F, 0, 0, 0, 0, 0, 0, 306, 0, 2, 1, 2, 49, 6, 100, 1631, 34, 32, 1631, 50, 33, 16, 49, 44, 100, 1406, 700
INVAR-9, Run: 011, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1612, 34, 34, 1612, 50, 34, 15, 50, 45, 100, 1145, 570
INVAR-9, Run: 012, F, 0, 0, 0, 0, 0, 0, 307, 0, 2, 1, 2, 49, 7, 100, 1759, 35, 33, 1759, 50, 43, 6, 49, 43, 100, 1471, 732
INVAR-9, Run: 013, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1879, 22, 22, 1879, 50, 35, 14, 50, 44, 100, 1334, 664
INVAR-9, Run: 014, F, 0, 0, 0, 0, 0, 0, 305, 0, 2, 1, 2, 49, 5, 100, 2144, 34, 32, 2144, 50, 32, 17, 49, 45, 100, 1255, 625
INVAR-9, Run: 015, F, 0, 0, 0, 0, 0, 0, 308, 0, 0, 1, 0, 50, 8, 100, 1575, 21, 21, 1575, 50, 34, 15, 50, 42, 100, 1606, 799
INVAR-9, Run: 016, F, 0, 0, 0, 0, 0, 0, 308, 0, 0, 1, 0, 50, 8, 100, 2073, 28, 28, 2073, 50, 34, 15, 50, 42, 100, 1342, 667
INVAR-9, Run: 017, F, 0, 0, 0, 0, 0, 0, 308, 0, 0, 1, 0, 50, 8, 100, 1966, 37, 37, 1966, 50, 29, 20, 50, 42, 100, 1666, 829
INVAR-9, Run: 018, F, 0, 0, 0, 0, 0, 0, 304, 0, 0, 1, 0, 50, 4, 100, 1142, 30, 30, 1142, 50, 30, 19, 50, 46, 100, 1892, 944
INVAR-9, Run: 019, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1917, 35, 35, 1917, 50, 28, 21, 50, 44, 100, 1736, 865
INVAR-9, Run: 020, F, 0, 0, 0, 0, 0, 0, 306, 0, 2, 1, 2, 49, 6, 100, 1711, 38, 36, 1711, 50, 29, 20, 49, 44, 100, 1384, 689
INVAR-9, Run: 021, F, 0, 0, 0, 0, 0, 0, 304, 0, 2, 1, 2, 49, 4, 100, 1543, 34, 32, 1543, 50, 35, 14, 49, 46, 100, 1500, 748
INVAR-9, Run: 022, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 1348, 39, 39, 1348, 50, 32, 17, 50, 43, 100, 1039, 516
INVAR-9, Run: 023, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1368, 49, 49, 1368, 50, 32, 17, 50, 44, 100, 1156, 575
INVAR-9, Run: 024, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 1755, 18, 18, 1755, 50, 38, 11, 50, 43, 100, 1249, 621
INVAR-9, Run: 025, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1820, 41, 41, 1820, 50, 24, 25, 50, 45, 100, 1595, 795
INVAR-9, Run: 026, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1550, 46, 46, 1550, 50, 33, 16, 50, 45, 100, 1599, 797
INVAR-9, Run: 027, F, 0, 0, 0, 0, 0, 0, 308, 0, 0, 1, 0, 50, 8, 100, 2259, 58, 58, 2259, 50, 29, 20, 50, 42, 100, 1386, 689
INVAR-9, Run: 028, F, 0, 0, 0, 0, 0, 0, 303, 0, 2, 1, 2, 49, 3, 100, 1936, 36, 34, 1936, 50, 30, 19, 49, 47, 100, 913, 455
INVAR-9, Run: 029, F, 0, 0, 0, 0, 0, 0, 303, 0, 0, 1, 0, 50, 3, 100, 1851, 32, 32, 1851, 50, 29, 20, 50, 47, 100, 1085, 541
INVAR-9, Run: 030, F, 0, 0, 0, 0, 0, 0, 309, 0, 2, 1, 2, 49, 9, 100, 1682, 34, 32, 1682, 50, 27, 22, 49, 41, 100, 1195, 593
INVAR-9, Run: 031, F, 0, 0, 0, 0, 0, 0, 302, 0, 0, 1, 0, 50, 2, 100, 1855, 34, 34, 1855, 50, 33, 16, 50, 48, 100, 1460, 729
INVAR-9, Run: 032, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 1664, 29, 29, 1664, 50, 30, 19, 50, 43, 100, 1195, 594
INVAR-9, Run: 033, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1719, 41, 41, 1719, 50, 28, 21, 50, 45, 100, 2651, 1323
INVAR-9, Run: 034, F, 0, 0, 0, 0, 0, 0, 306, 0, 2, 1, 2, 49, 6, 100, 1885, 30, 28, 1885, 50, 28, 21, 49, 44, 100, 2298, 1146
INVAR-9, Run: 035, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1885, 32, 32, 1885, 50, 22, 27, 50, 45, 100, 1489, 742
INVAR-9, Run: 036, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1345, 34, 34, 1345, 50, 28, 21, 50, 44, 100, 1274, 634
INVAR-9, Run: 037, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 1357, 33, 33, 1357, 50, 39, 10, 50, 43, 100, 1141, 567
INVAR-9, Run: 038, F, 0, 0, 0, 0, 0, 0, 305, 0, 2, 1, 2, 49, 5, 100, 1460, 35, 33, 1460, 50, 24, 25, 49, 45, 100, 833, 414
INVAR-9, Run: 039, F, 0, 0, 0, 0, 0, 0, 311, 0, 0, 1, 0, 50, 11, 100, 1364, 32, 32, 1364, 50, 31, 18, 50, 39, 100, 1749, 869
INVAR-9, Run: 040, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1615, 36, 36, 1615, 50, 31, 18, 50, 44, 100, 1112, 553
INVAR-9, Run: 041, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1419, 22, 22, 1419, 50, 35, 14, 50, 45, 100, 763, 379
INVAR-9, Run: 042, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 2075, 31, 31, 2075, 50, 28, 21, 50, 44, 100, 1840, 917
INVAR-9, Run: 043, F, 0, 0, 0, 0, 0, 0, 306, 0, 2, 1, 2, 49, 6, 100, 1966, 36, 34, 1966, 50, 34, 15, 49, 44, 100, 1234, 614
INVAR-9, Run: 044, F, 0, 0, 0, 0, 0, 0, 305, 0, 2, 1, 2, 49, 5, 100, 1894, 42, 40, 1894, 50, 37, 12, 49, 45, 100, 1417, 706
INVAR-9, Run: 045, F, 0, 0, 0, 0, 0, 0, 311, 0, 2, 1, 2, 49, 11, 100, 1738, 26, 24, 1738, 50, 37, 12, 49, 39, 100, 1563, 776
INVAR-9, Run: 046, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1708, 26, 26, 1708, 50, 33, 16, 50, 44, 100, 1032, 513
INVAR-9, Run: 047, F, 0, 0, 0, 0, 0, 0, 310, 0, 0, 1, 0, 50, 10, 100, 2599, 29, 29, 2599, 50, 38, 11, 50, 40, 100, 1172, 581
INVAR-9, Run: 048, F, 0, 0, 0, 0, 0, 0, 306, 0, 2, 1, 2, 49, 6, 100, 1891, 34, 32, 1891, 50, 35, 14, 49, 44, 100, 1340, 667
INVAR-9, Run: 049, F, 0, 0, 0, 0, 0, 0, 304, 0, 0, 1, 0, 50, 4, 100, 1385, 43, 43, 1385, 50, 28, 21, 50, 46, 100, 2342, 1169
INVAR-9, Run: 050, F, 0, 0, 0, 0, 0, 0, 303, 0, 0, 1, 0, 50, 3, 100, 1554, 24, 24, 1554, 50, 35, 14, 50, 47, 100, 1299, 648
INVAR-9, Run: 051, F, 0, 0, 0, 0, 0, 0, 306, 0, 2, 1, 2, 49, 6, 100, 2229, 41, 39, 2229, 50, 25, 24, 49, 44, 100, 1952, 973
INVAR-9, Run: 052, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 1898, 25, 25, 1898, 50, 32, 17, 50, 43, 100, 3129, 1561
INVAR-9, Run: 053, F, 0, 0, 0, 0, 0, 0, 307, 0, 2, 1, 2, 49, 7, 100, 1272, 40, 38, 1272, 50, 31, 18, 49, 43, 100, 1859, 926
INVAR-9, Run: 054, F, 0, 0, 0, 0, 0, 0, 309, 0, 2, 1, 2, 49, 9, 100, 2403, 35, 33, 2403, 50, 32, 17, 49, 41, 100, 1385, 688
INVAR-9, Run: 055, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 1702, 25, 25, 1702, 50, 30, 19, 50, 43, 100, 1631, 812
INVAR-9, Run: 056, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1724, 21, 21, 1724, 50, 35, 14, 50, 44, 100, 2544, 1269
INVAR-9, Run: 057, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1990, 39, 39, 1990, 50, 27, 22, 50, 45, 100, 1645, 820
INVAR-9, Run: 058, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 2052, 42, 42, 2052, 50, 32, 17, 50, 45, 100, 1325, 660
INVAR-9, Run: 059, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 1763, 24, 24, 1763, 50, 38, 11, 50, 43, 100, 1323, 658
INVAR-9, Run: 060, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1973, 34, 34, 1973, 50, 36, 13, 50, 45, 100, 1245, 620
INVAR-9, Run: 061, F, 0, 0, 0, 0, 0, 0, 304, 0, 0, 1, 0, 50, 4, 100, 1787, 33, 33, 1787, 50, 37, 12, 50, 46, 100, 1080, 538
INVAR-9, Run: 062, F, 0, 0, 0, 0, 0, 0, 309, 0, 2, 1, 2, 49, 9, 100, 1450, 29, 27, 1450, 50, 32, 17, 49, 41, 100, 1265, 628
INVAR-9, Run: 063, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 2416, 33, 33, 2416, 50, 34, 15, 50, 43, 100, 1391, 692
INVAR-9, Run: 064, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 1902, 35, 35, 1902, 50, 27, 22, 50, 43, 100, 981, 487
INVAR-9, Run: 065, F, 0, 0, 0, 0, 0, 0, 308, 0, 2, 1, 2, 49, 8, 100, 2234, 44, 42, 2234, 50, 32, 17, 49, 42, 100, 2034, 1013
INVAR-9, Run: 066, F, 0, 0, 0, 0, 0, 0, 308, 0, 0, 1, 0, 50, 8, 100, 2068, 34, 34, 2068, 50, 31, 18, 50, 42, 100, 1274, 633
INVAR-9, Run: 067, F, 0, 0, 0, 0, 0, 0, 308, 0, 2, 1, 2, 49, 8, 100, 1861, 33, 31, 1861, 50, 30, 19, 49, 42, 100, 1704, 848
INVAR-9, Run: 068, F, 0, 0, 0, 0, 0, 0, 303, 0, 0, 1, 0, 50, 3, 100, 1383, 34, 34, 1383, 50, 29, 20, 50, 47, 100, 1451, 724
INVAR-9, Run: 069, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1572, 31, 31, 1572, 50, 31, 18, 50, 44, 100, 1120, 557
INVAR-9, Run: 070, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 1848, 40, 40, 1848, 50, 31, 18, 50, 43, 100, 1419, 706
INVAR-9, Run: 071, F, 0, 0, 0, 0, 0, 0, 304, 0, 0, 1, 0, 50, 4, 100, 1863, 30, 30, 1863, 50, 32, 17, 50, 46, 100, 1204, 600
INVAR-9, Run: 072, F, 0, 0, 0, 0, 0, 0, 310, 0, 0, 1, 0, 50, 10, 100, 2133, 42, 42, 2133, 50, 24, 25, 50, 40, 100, 1162, 576
INVAR-9, Run: 073, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1454, 39, 39, 1454, 50, 30, 19, 50, 45, 100, 1651, 823
INVAR-9, Run: 074, F, 0, 0, 0, 0, 0, 0, 310, 0, 0, 1, 0, 50, 10, 100, 1575, 31, 31, 1575, 50, 34, 15, 50, 40, 100, 1124, 557
INVAR-9, Run: 075, F, 0, 0, 0, 0, 0, 0, 308, 0, 0, 1, 0, 50, 8, 100, 1678, 19, 19, 1678, 50, 37, 12, 50, 42, 100, 1364, 678
INVAR-9, Run: 076, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1544, 39, 39, 1544, 50, 31, 18, 50, 44, 100, 1154, 574
INVAR-9, Run: 077, F, 0, 0, 0, 0, 0, 0, 304, 0, 0, 1, 0, 50, 4, 100, 1426, 37, 37, 1426, 50, 33, 16, 50, 46, 100, 1198, 597
INVAR-9, Run: 078, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 1522, 38, 38, 1522, 50, 26, 23, 50, 43, 100, 795, 394
INVAR-9, Run: 079, F, 0, 0, 0, 0, 0, 0, 307, 0, 2, 1, 2, 49, 7, 100, 1521, 43, 41, 1521, 50, 31, 18, 49, 43, 100, 1919, 956
INVAR-9, Run: 080, F, 0, 0, 0, 0, 0, 0, 306, 0, 2, 1, 2, 49, 6, 100, 2210, 46, 44, 2210, 50, 29, 20, 49, 44, 100, 1328, 661
INVAR-9, Run: 081, F, 0, 0, 0, 0, 0, 0, 311, 0, 0, 1, 0, 50, 11, 100, 1826, 23, 23, 1826, 50, 41, 8, 50, 39, 100, 2153, 1071
INVAR-9, Run: 082, F, 0, 0, 0, 0, 0, 0, 311, 0, 2, 1, 2, 49, 11, 100, 1823, 31, 29, 1823, 50, 34, 15, 49, 39, 100, 1617, 803
INVAR-9, Run: 083, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1613, 31, 31, 1613, 50, 30, 19, 50, 45, 100, 1235, 615
INVAR-9, Run: 084, F, 0, 0, 0, 0, 0, 0, 311, 0, 2, 1, 2, 49, 11, 100, 1723, 38, 36, 1723, 50, 31, 18, 49, 39, 100, 1521, 755
INVAR-9, Run: 085, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1535, 33, 33, 1535, 50, 32, 17, 50, 45, 100, 905, 450
INVAR-9, Run: 086, F, 0, 0, 0, 0, 0, 0, 304, 0, 0, 1, 0, 50, 4, 100, 1781, 33, 33, 1781, 50, 29, 20, 50, 46, 100, 1484, 740
INVAR-9, Run: 087, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1365, 25, 25, 1365, 50, 32, 17, 50, 44, 100, 2570, 1282
INVAR-9, Run: 088, F, 0, 0, 0, 0, 0, 0, 307, 0, 0, 1, 0, 50, 7, 100, 2383, 25, 25, 2383, 50, 36, 13, 50, 43, 100, 1167, 580
INVAR-9, Run: 089, F, 0, 0, 0, 0, 0, 0, 306, 0, 0, 1, 0, 50, 6, 100, 1671, 41, 41, 1671, 50, 34, 15, 50, 44, 100, 1632, 813
INVAR-9, Run: 090, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 1624, 33, 33, 1624, 50, 26, 23, 50, 45, 100, 1143, 569
INVAR-9, Run: 091, F, 0, 0, 0, 0, 0, 0, 309, 0, 0, 1, 0, 50, 9, 100, 2400, 23, 23, 2400, 50, 37, 12, 50, 41, 100, 1273, 632
INVAR-9, Run: 092, F, 0, 0, 0, 0, 0, 0, 309, 0, 0, 1, 0, 50, 9, 100, 1690, 39, 39, 1690, 50, 29, 20, 50, 41, 100, 1883, 937
INVAR-9, Run: 093, F, 0, 0, 0, 0, 0, 0, 308, 0, 2, 1, 2, 49, 8, 100, 1832, 32, 30, 1832, 50, 29, 20, 49, 42, 100, 1376, 684
INVAR-9, Run: 094, F, 0, 0, 0, 0, 0, 0, 307, 0, 2, 1, 2, 49, 7, 100, 1295, 29, 27, 1295, 50, 27, 22, 49, 43, 100, 1831, 912
INVAR-9, Run: 095, F, 0, 0, 0, 0, 0, 0, 304, 0, 0, 1, 0, 50, 4, 100, 1545, 46, 46, 1545, 50, 29, 20, 50, 46, 100, 1080, 538
INVAR-9, Run: 096, F, 0, 0, 0, 0, 0, 0, 306, 0, 2, 1, 2, 49, 6, 100, 1973, 46, 44, 1973, 50, 26, 23, 49, 44, 100, 1666, 830
INVAR-9, Run: 097, F, 0, 0, 0, 0, 0, 0, 305, 0, 0, 1, 0, 50, 5, 100, 2227, 29, 29, 2227, 50, 31, 18, 50, 45, 100, 1419, 707
INVAR-9, Run: 098, F, 0, 0, 0, 0, 0, 0, 310, 0, 0, 1, 0, 50, 10, 100, 1445, 32, 32, 1445, 50, 34, 15, 50, 40, 100, 1108, 549
INVAR-9, Run: 099, F, 0, 0, 0, 0, 0, 0, 306, 0, 2, 1, 2, 49, 6, 100, 1528, 31, 29, 1528, 50, 35, 14, 49, 44, 100, 1376, 685
INVAR-9, Run: 100, F, 0, 0, 0, 0, 0, 0, 309, 0, 0, 1, 0, 50, 9, 100, 1133, 40, 40, 1133, 50, 30, 19, 50, 41, 100, 1871, 931
