Input Number, Run_Number, Result@ 100, an, Leaderag, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderah, ao, ar, X1uABab, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-9, Run: 028, P, 0, 41, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 50, 98, 49, 1, 0, 46, 4, 0, 4, 0, 10, 1, 1, 1, 97, 2, 1, 26, 6, 30, 8, 1, 1, 1, 50, 0, 0, 91, 25, 101, 35, 10, 0, 0, 9, 0, 3, 0, 4, 1, 1, 93, 7, 0, 9, 1, 1, 17, 2, 1, 1, 1, 1, 1, 0, 0, 12, 0, 155, 2, 0, 0, 0, 0, 0, 0, 0, 3, 19, 5, 22, 5, 0, 0, 0, 0, 144, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 029, P, 0, 45, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 5, 0, 0, 1, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 99, 47, 3, 0, 48, 2, 0, 11, 1, 17, 2, 1, 1, 95, 4, 1, 9, 3, 15, 5, 1, 1, 0, 50, 0, 0, 76, 20, 82, 26, 6, 0, 0, 21, 0, 2, 1, 3, 2, 1, 96, 4, 0, 35, 5, 11, 39, 11, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 030, P, 0, 43, 0, 0, 1, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 301, 0, 0, 0, 0, 0, 0, 0, 0, 50, 98, 49, 1, 0, 47, 2, 0, 1, 1, 5, 2, 2, 1, 97, 3, 0, 22, 4, 26, 5, 1, 1, 0, 50, 0, 0, 123, 27, 131, 35, 8, 0, 0, 3, 0, 10, 4, 11, 5, 1, 95, 5, 0, 16, 1, 4, 22, 5, 1, 1, 1, 1, 1, 0, 0, 6, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 151, 3, 0, 0, 0, 0, 1, 0, 4, 1, 0, 0
INVAR-9, Run: 031, P, 0, 36, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 49, 97, 48, 2, 0, 49, 1, 0, 11, 5, 15, 6, 3, 1, 97, 1, 1, 4, 0, 7, 2, 1, 1, 0, 49, 0, 0, 218, 59, 232, 73, 14, 1, 0, 1, 0, 33, 8, 34, 9, 1, 96, 3, 0, 7, 0, 3, 11, 4, 1, 1, 1, 1, 1, 0, 0, 5, 0, 152, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 1, 1, 0, 0, 0, 144, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 032, P, 0, 43, 0, 6, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 47, 91, 45, 2, 0, 45, 2, 0, 11, 3, 16, 4, 3, 1, 91, 3, 0, 0, 0, 4, 1, 1, 1, 0, 47, 0, 0, 68, 19, 73, 24, 5, 0, 0, 0, 0, 1, 0, 2, 1, 1, 90, 4, 0, 32, 0, 6, 37, 7, 1, 1, 1, 1, 1, 0, 0, 4, 0, 129, 1, 0, 0, 0, 0, 0, 0, 0, 1, 15, 4, 17, 5, 1, 0, 0, 0, 153, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 033, P, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 50, 99, 49, 1, 0, 49, 1, 0, 3, 0, 6, 1, 1, 1, 95, 5, 0, 6, 1, 12, 2, 1, 1, 0, 50, 0, 0, 121, 23, 129, 31, 8, 0, 0, 6, 0, 10, 0, 11, 1, 1, 96, 3, 1, 23, 0, 4, 28, 6, 1, 1, 1, 1, 1, 0, 0, 8, 0, 141, 4, 0, 0, 0, 0, 0, 0, 0, 1, 16, 5, 21, 6, 1, 0, 0, 0, 156, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 034, P, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 50, 98, 49, 1, 0, 48, 2, 0, 17, 5, 21, 6, 2, 1, 97, 3, 0, 2, 1, 6, 2, 1, 1, 0, 50, 0, 0, 170, 31, 180, 41, 10, 0, 0, 24, 0, 18, 9, 19, 10, 1, 91, 4, 0, 0, 9, 0, 5, 1, 1, 1, 1, 1, 1, 0, 0, 27, 0, 147, 3, 0, 0, 0, 0, 0, 0, 0, 10, 3, 3, 7, 4, 1, 0, 0, 0, 136, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 035, P, 0, 43, 0, 0, 0, 0, 0, 1, 0, 0, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 301, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 97, 49, 1, 0, 50, 0, 0, 59, 16, 61, 17, 3, 0, 98, 2, 0, 10, 2, 13, 3, 1, 1, 0, 50, 0, 0, 135, 33, 143, 41, 8, 0, 0, 12, 0, 12, 6, 13, 7, 1, 98, 2, 0, 12, 1, 4, 15, 5, 1, 1, 1, 1, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 036, P, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 50, 97, 48, 2, 0, 48, 2, 0, 5, 1, 10, 2, 3, 1, 92, 8, 0, 4, 0, 13, 1, 1, 1, 0, 50, 0, 0, 253, 54, 268, 69, 15, 0, 0, 3, 0, 34, 13, 35, 14, 1, 96, 3, 1, 3, 0, 1, 8, 3, 1, 1, 1, 1, 1, 0, 0, 7, 0, 150, 1, 0, 0, 0, 0, 0, 0, 0, 1, 14, 5, 16, 6, 1, 0, 0, 0, 150, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 037, P, 16, 26, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 24, 0, 0, 0, 0, 1, 1, 1, 0, 5, 2, 2, 0, 0, 0, 228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 97, 49, 1, 0, 49, 1, 0, 5, 0, 8, 1, 3, 1, 97, 3, 0, 46, 13, 50, 14, 1, 1, 0, 50, 0, 0, 12, 6, 21, 10, 2, 0, 0, 15, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 038, P, 0, 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 50, 98, 50, 0, 0, 48, 1, 1, 6, 2, 9, 4, 2, 1, 99, 1, 0, 14, 6, 16, 7, 1, 1, 0, 49, 1, 0, 102, 18, 111, 26, 8, 0, 0, 14, 0, 4, 1, 5, 2, 1, 97, 3, 0, 5, 3, 1, 9, 2, 1, 1, 1, 1, 1, 0, 0, 17, 0, 157, 3, 0, 0, 0, 0, 0, 0, 0, 4, 0, 1, 4, 2, 1, 0, 0, 0, 141, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 039, P, 0, 47, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 50, 98, 48, 2, 0, 48, 2, 0, 3, 2, 8, 3, 2, 1, 96, 4, 0, 6, 1, 11, 2, 1, 1, 0, 50, 0, 0, 42, 7, 46, 11, 4, 0, 0, 2, 0, 1, 0, 2, 1, 1, 98, 2, 0, 23, 0, 5, 26, 6, 1, 1, 1, 1, 1, 0, 0, 5, 0, 155, 8, 0, 0, 0, 0, 0, 0, 0, 1, 24, 2, 33, 2, 0, 0, 0, 0, 138, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 040, P, 0, 42, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 91, 47, 2, 1, 46, 4, 0, 6, 1, 14, 3, 9, 1, 96, 4, 0, 30, 6, 35, 7, 1, 1, 0, 50, 0, 0, 97, 26, 106, 35, 9, 0, 0, 11, 0, 5, 0, 6, 1, 1, 95, 5, 0, 11, 3, 4, 17, 5, 1, 1, 1, 1, 1, 0, 0, 21, 0, 138, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 1, 7, 1, 0, 0, 0, 0, 163, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 041, P, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 50, 96, 48, 2, 0, 47, 3, 0, 6, 0, 12, 1, 4, 1, 97, 3, 0, 12, 1, 16, 2, 1, 1, 0, 50, 0, 0, 106, 19, 119, 32, 13, 0, 0, 22, 0, 14, 1, 15, 2, 1, 95, 4, 1, 19, 5, 4, 25, 6, 1, 1, 1, 1, 1, 0, 0, 27, 0, 152, 2, 1, 0, 0, 0, 0, 0, 0, 6, 5, 0, 9, 2, 1, 0, 0, 0, 146, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 042, P, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 50, 97, 48, 2, 0, 46, 4, 0, 10, 0, 17, 1, 3, 1, 96, 4, 0, 1, 0, 6, 1, 1, 1, 0, 50, 0, 0, 167, 39, 181, 53, 14, 0, 0, 21, 0, 22, 8, 23, 9, 1, 95, 5, 0, 13, 5, 2, 19, 3, 1, 1, 1, 1, 1, 0, 0, 25, 0, 152, 3, 0, 0, 0, 0, 0, 0, 0, 6, 1, 0, 5, 1, 1, 0, 0, 0, 146, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 043, P, 0, 46, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 4, 0, 0, 1, 300, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 97, 49, 1, 0, 50, 0, 0, 12, 3, 14, 4, 3, 1, 99, 1, 0, 5, 2, 7, 3, 1, 1, 0, 49, 1, 0, 37, 5, 43, 10, 5, 0, 0, 26, 0, 4, 1, 5, 2, 1, 99, 1, 0, 27, 5, 5, 28, 5, 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 044, P, 0, 40, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 1, 300, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 96, 48, 2, 0, 48, 2, 0, 5, 0, 10, 1, 4, 1, 98, 2, 0, 20, 5, 23, 6, 1, 1, 0, 50, 0, 0, 190, 44, 201, 55, 11, 0, 0, 12, 0, 34, 10, 35, 11, 1, 95, 5, 0, 28, 1, 11, 34, 12, 1, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 045, P, 0, 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 50, 96, 48, 2, 0, 47, 3, 0, 7, 0, 13, 1, 4, 1, 96, 4, 0, 4, 0, 9, 1, 1, 1, 0, 49, 1, 0, 185, 47, 200, 61, 14, 0, 0, 32, 0, 26, 4, 27, 5, 1, 96, 4, 0, 2, 7, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 37, 0, 160, 2, 0, 0, 0, 0, 0, 0, 0, 8, 4, 5, 7, 6, 1, 0, 0, 0, 139, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 046, P, 0, 44, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 96, 49, 1, 0, 49, 1, 0, 17, 2, 20, 3, 4, 1, 99, 1, 0, 9, 2, 11, 3, 1, 1, 0, 50, 0, 0, 102, 19, 109, 26, 7, 0, 0, 8, 0, 15, 2, 16, 3, 1, 96, 4, 0, 11, 1, 7, 16, 8, 1, 1, 1, 1, 1, 0, 0, 13, 0, 158, 4, 0, 0, 0, 0, 0, 0, 0, 2, 24, 6, 28, 6, 0, 0, 0, 0, 139, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 047, P, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 50, 96, 49, 1, 0, 49, 1, 0, 7, 3, 10, 4, 4, 1, 98, 2, 0, 12, 2, 15, 3, 1, 1, 0, 50, 0, 0, 177, 40, 189, 52, 12, 0, 0, 2, 0, 24, 2, 25, 3, 1, 96, 4, 0, 16, 1, 6, 21, 7, 1, 1, 1, 1, 1, 0, 0, 7, 0, 163, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 1, 1, 0, 0, 0, 135, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 048, P, 0, 41, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 301, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 95, 45, 5, 0, 47, 2, 1, 3, 0, 12, 2, 5, 1, 97, 2, 1, 4, 1, 8, 3, 1, 1, 0, 50, 0, 0, 175, 33, 185, 43, 10, 0, 0, 8, 0, 15, 4, 16, 5, 1, 98, 2, 0, 34, 1, 11, 37, 12, 1, 1, 1, 1, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 049, P, 0, 39, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 50, 97, 48, 1, 1, 49, 1, 0, 4, 1, 8, 3, 2, 1, 99, 1, 0, 18, 4, 20, 5, 1, 1, 1, 50, 0, 0, 194, 42, 206, 54, 12, 0, 0, 31, 0, 25, 6, 26, 7, 1, 98, 1, 1, 0, 7, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 35, 0, 157, 4, 0, 0, 0, 0, 0, 0, 0, 9, 1, 0, 6, 0, 0, 0, 0, 0, 140, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 050, P, 0, 46, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 97, 50, 0, 0, 50, 0, 0, 26, 11, 27, 12, 3, 1, 98, 2, 0, 6, 0, 9, 1, 1, 1, 0, 50, 0, 0, 107, 19, 112, 24, 5, 0, 0, 24, 0, 2, 0, 3, 1, 1, 97, 3, 0, 17, 1, 3, 21, 4, 1, 1, 1, 1, 1, 0, 0, 28, 0, 153, 4, 0, 0, 0, 0, 0, 0, 0, 2, 9, 6, 13, 6, 0, 0, 0, 0, 144, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 051, P, 0, 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 50, 100, 50, 0, 0, 50, 0, 0, 9, 1, 10, 2, 0, 1, 99, 1, 0, 14, 2, 16, 3, 1, 1, 0, 50, 0, 0, 172, 37, 184, 49, 12, 0, 0, 17, 0, 21, 2, 22, 3, 1, 98, 2, 0, 7, 5, 4, 10, 5, 1, 1, 1, 1, 1, 0, 0, 18, 0, 154, 0, 0, 0, 0, 0, 0, 0, 0, 6, 8, 1, 9, 2, 1, 0, 0, 0, 147, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 052, P, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 50, 99, 50, 0, 0, 48, 1, 1, 4, 0, 7, 2, 0, 1, 100, 0, 0, 10, 1, 11, 2, 1, 1, 1, 50, 0, 0, 80, 23, 85, 28, 5, 0, 0, 8, 0, 8, 1, 9, 2, 1, 95, 4, 1, 6, 3, 2, 12, 4, 1, 1, 1, 1, 1, 0, 0, 10, 0, 148, 3, 0, 0, 0, 0, 0, 0, 0, 5, 11, 3, 15, 4, 1, 0, 0, 0, 150, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 053, P, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 50, 99, 49, 1, 0, 48, 1, 1, 24, 8, 28, 10, 1, 1, 98, 2, 0, 3, 2, 6, 3, 1, 1, 0, 50, 0, 0, 17, 3, 19, 5, 2, 0, 0, 2, 0, 1, 0, 2, 1, 1, 95, 5, 0, 13, 1, 3, 19, 4, 1, 1, 1, 1, 1, 0, 0, 4, 0, 149, 2, 1, 0, 0, 0, 0, 0, 0, 2, 2, 1, 6, 3, 1, 0, 0, 0, 149, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 054, P, 0, 42, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 97, 46, 4, 0, 48, 2, 0, 19, 7, 26, 8, 2, 1, 99, 1, 0, 8, 0, 10, 1, 1, 1, 1, 50, 0, 0, 109, 24, 118, 33, 9, 0, 0, 31, 0, 19, 3, 20, 4, 1, 98, 2, 0, 6, 9, 1, 9, 2, 1, 1, 1, 1, 1, 0, 0, 35, 0, 150, 2, 0, 0, 0, 0, 0, 0, 0, 11, 12, 3, 14, 3, 0, 0, 0, 0, 149, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 055, P, 0, 34, 0, 0, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 48, 96, 47, 3, 0, 49, 1, 0, 18, 3, 23, 4, 4, 1, 94, 2, 1, 1, 0, 5, 2, 1, 1, 0, 48, 0, 0, 172, 36, 187, 51, 15, 1, 0, 16, 0, 34, 4, 35, 5, 1, 95, 2, 0, 7, 5, 1, 10, 2, 1, 1, 1, 1, 1, 0, 0, 21, 0, 161, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4, 0, 5, 1, 1, 0, 0, 0, 131, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 056, P, 0, 0, 1, 0, 100, 100, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
