Input Number, Run_Number, Result@ 100, au, ACuAEX1, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-9, Run: 024, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 99, 50, 0, 0, 50, 0, 0, 3, 1, 3, 2, 1, 1, 97, 3, 0, 0, 0, 4, 1, 1, 1, 0, 50, 0, 0, 2, 0, 3, 1, 1, 0, 0, 5, 0, 38, 7, 39, 8, 1, 98, 2, 0, 11, 4, 3, 14, 4, 1, 1, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 50, 0, 0, 1, 0, 0, 0, 301, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 49, 1, 0, 47, 3, 0, 6, 2, 11, 3, 3, 1, 97, 3, 0, 30, 6, 34, 7, 1, 1, 0, 50, 0, 0, 3, 1, 4, 2, 1, 0, 0, 24, 0, 5, 0, 5, 0, 0, 99, 1, 0, 2, 4, 1, 4, 2, 1, 1, 1, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 026, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 98, 49, 1, 0, 50, 0, 0, 2, 0, 3, 1, 2, 1, 97, 3, 0, 3, 2, 7, 3, 1, 1, 0, 50, 0, 0, 21, 2, 22, 3, 1, 0, 0, 5, 0, 4, 1, 5, 2, 1, 98, 2, 0, 7, 1, 3, 10, 4, 1, 1, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 99, 49, 1, 0, 48, 2, 0, 7, 4, 11, 5, 1, 1, 95, 5, 0, 20, 6, 26, 7, 1, 1, 0, 50, 0, 0, 25, 2, 26, 3, 1, 0, 0, 0, 0, 8, 1, 9, 2, 1, 94, 6, 0, 7, 1, 1, 14, 2, 1, 1, 1, 1, 1, 27, 0, 2, 0, 166, 4, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 6, 1, 1, 23, 0, 0, 131, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 96, 49, 1, 0, 48, 1, 1, 2, 3, 6, 5, 4, 1, 98, 2, 0, 2, 0, 5, 1, 1, 1, 0, 50, 0, 0, 4, 5, 5, 6, 1, 0, 0, 17, 0, 4, 0, 5, 1, 1, 98, 2, 0, 14, 5, 3, 17, 4, 1, 1, 1, 1, 1, 25, 0, 22, 0, 153, 5, 0, 0, 0, 0, 0, 0, 0, 6, 4, 3, 10, 4, 1, 25, 0, 0, 143, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 50, 0, 0, 49, 1, 0, 3, 1, 5, 2, 2, 1, 98, 1, 1, 34, 7, 37, 9, 1, 1, 0, 50, 0, 0, 12, 2, 13, 3, 1, 0, 0, 4, 0, 0, 0, 1, 1, 1, 97, 3, 0, 7, 1, 0, 11, 1, 1, 1, 1, 1, 1, 21, 1, 7, 0, 160, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 4, 0, 0, 28, 0, 0, 141, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 030, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 94, 49, 1, 0, 48, 2, 0, 28, 7, 31, 8, 5, 1, 99, 1, 0, 17, 6, 19, 7, 1, 1, 1, 49, 1, 0, 8, 6, 10, 7, 1, 0, 0, 8, 0, 3, 1, 4, 2, 1, 96, 4, 0, 3, 2, 0, 8, 1, 1, 1, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 49, 1, 0, 49, 1, 0, 6, 0, 9, 1, 3, 1, 96, 3, 1, 26, 3, 31, 5, 1, 1, 0, 50, 0, 0, 11, 1, 12, 2, 1, 0, 0, 11, 0, 16, 3, 17, 4, 1, 96, 4, 0, 7, 1, 5, 12, 6, 1, 1, 1, 1, 1, 19, 0, 15, 0, 149, 4, 0, 0, 0, 0, 0, 0, 0, 2, 3, 2, 7, 2, 0, 31, 0, 0, 148, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 032, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 97, 48, 2, 0, 49, 1, 0, 2, 0, 6, 1, 3, 1, 96, 4, 0, 34, 10, 39, 11, 1, 1, 0, 49, 0, 1, 2, 1, 4, 3, 1, 0, 0, 8, 0, 5, 0, 6, 1, 1, 98, 2, 0, 1, 2, 0, 4, 1, 1, 1, 1, 1, 1, 25, 1, 12, 0, 132, 3, 0, 0, 0, 0, 0, 0, 0, 3, 7, 3, 12, 4, 1, 24, 0, 0, 166, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 033, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 97, 47, 3, 0, 49, 1, 0, 11, 1, 16, 2, 3, 1, 99, 1, 0, 0, 1, 2, 2, 1, 1, 0, 50, 0, 0, 22, 1, 23, 2, 1, 0, 0, 4, 0, 0, 0, 1, 1, 1, 93, 7, 0, 6, 1, 6, 14, 7, 1, 1, 1, 1, 1, 25, 3, 8, 0, 146, 1, 0, 0, 0, 0, 0, 0, 0, 2, 31, 12, 36, 13, 1, 22, 0, 0, 154, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 034, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 97, 49, 1, 0, 50, 0, 0, 9, 3, 10, 4, 3, 1, 99, 1, 0, 0, 1, 2, 2, 1, 1, 0, 49, 1, 0, 19, 7, 21, 8, 1, 0, 0, 5, 0, 1, 0, 2, 1, 1, 97, 3, 0, 10, 2, 2, 14, 3, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 035, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 98, 48, 2, 0, 48, 2, 0, 3, 1, 7, 2, 2, 1, 97, 3, 0, 8, 4, 12, 5, 1, 1, 0, 50, 0, 0, 13, 3, 14, 4, 1, 0, 0, 2, 0, 2, 0, 3, 1, 1, 97, 3, 0, 6, 1, 2, 10, 3, 1, 1, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 036, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 97, 49, 1, 0, 48, 1, 1, 3, 0, 6, 2, 3, 1, 98, 2, 0, 16, 1, 19, 2, 1, 1, 0, 50, 0, 0, 1, 0, 2, 1, 1, 0, 0, 15, 0, 5, 2, 6, 3, 1, 96, 3, 1, 1, 4, 0, 6, 2, 1, 1, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 50, 0, 0, 0, 1, 0, 0, 301, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 49, 1, 0, 48, 2, 0, 4, 0, 8, 1, 3, 1, 99, 1, 0, 24, 3, 26, 4, 1, 1, 0, 50, 0, 0, 6, 6, 7, 7, 1, 0, 0, 3, 0, 16, 2, 17, 2, 0, 95, 5, 0, 27, 0, 9, 33, 10, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 97, 49, 1, 0, 49, 1, 0, 16, 3, 19, 4, 3, 1, 95, 5, 0, 23, 7, 29, 8, 1, 1, 0, 50, 0, 0, 11, 2, 12, 3, 1, 0, 0, 5, 0, 3, 0, 4, 1, 1, 98, 1, 1, 7, 1, 1, 10, 3, 1, 1, 1, 1, 1, 21, 0, 9, 0, 151, 3, 0, 0, 0, 0, 0, 0, 0, 2, 9, 4, 13, 5, 1, 29, 0, 0, 147, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 039, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 50, 0, 0, 0, 0, 0, 0, 301, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 49, 1, 0, 50, 0, 0, 8, 1, 10, 2, 5, 1, 98, 2, 0, 4, 1, 7, 2, 1, 1, 0, 50, 0, 0, 37, 6, 37, 6, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 97, 2, 1, 22, 13, 4, 26, 6, 1, 1, 1, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 040, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 48, 2, 0, 47, 3, 0, 8, 2, 14, 3, 3, 1, 93, 7, 0, 13, 13, 21, 14, 1, 1, 1, 50, 0, 0, 4, 2, 5, 3, 1, 0, 0, 19, 0, 11, 3, 12, 4, 1, 97, 2, 1, 26, 4, 5, 30, 7, 1, 1, 1, 1, 1, 27, 0, 24, 0, 156, 2, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 2, 0, 0, 23, 0, 0, 143, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 041, P, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 1, 292, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 95, 46, 3, 0, 45, 3, 0, 6, 1, 12, 2, 2, 1, 93, 3, 1, 11, 0, 16, 2, 1, 1, 0, 47, 1, 0, 14, 2, 16, 3, 1, 0, 1, 0, 0, 2, 0, 4, 1, 1, 93, 2, 2, 6, 1, 1, 11, 4, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 042, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 283, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 97, 49, 1, 0, 48, 2, 0, 4, 2, 7, 3, 3, 1, 98, 2, 0, 2, 1, 5, 2, 1, 1, 0, 50, 0, 0, 9, 2, 10, 3, 1, 0, 0, 5, 0, 6, 2, 7, 3, 1, 92, 2, 0, 0, 0, 0, 3, 1, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 043, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 95, 49, 1, 0, 50, 0, 0, 19, 1, 20, 2, 5, 1, 97, 2, 1, 16, 5, 20, 7, 1, 1, 0, 50, 0, 0, 6, 1, 7, 2, 1, 0, 0, 19, 0, 1, 0, 2, 1, 1, 94, 6, 0, 10, 2, 2, 17, 3, 1, 1, 0, 0, 0, 0, 0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 044, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 50, 1, 0, 0, 0, 0, 0, 301, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 46, 4, 0, 50, 0, 0, 5, 0, 10, 1, 5, 1, 99, 1, 0, 26, 7, 28, 8, 1, 1, 0, 50, 0, 0, 18, 3, 19, 3, 0, 0, 0, 20, 0, 0, 0, 0, 0, 0, 95, 5, 0, 5, 6, 3, 11, 4, 1, 1, 1, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 045, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 97, 48, 2, 0, 48, 2, 0, 6, 3, 11, 4, 3, 1, 92, 8, 0, 1, 0, 10, 1, 1, 1, 0, 50, 0, 0, 11, 1, 12, 2, 1, 0, 0, 19, 0, 3, 2, 4, 3, 1, 91, 9, 0, 20, 1, 4, 30, 5, 1, 1, 1, 1, 1, 31, 1, 23, 0, 156, 2, 0, 0, 0, 0, 0, 0, 0, 2, 5, 2, 9, 3, 1, 18, 0, 0, 143, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 046, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 98, 47, 2, 1, 50, 0, 0, 22, 5, 26, 7, 2, 1, 91, 8, 1, 3, 1, 13, 3, 1, 1, 0, 50, 0, 0, 7, 1, 8, 2, 1, 0, 0, 0, 0, 19, 3, 20, 4, 1, 94, 6, 0, 0, 0, 1, 7, 2, 1, 1, 1, 1, 1, 22, 0, 3, 0, 166, 2, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 4, 1, 1, 28, 0, 0, 133, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 49, 1, 0, 49, 1, 0, 13, 5, 16, 6, 6, 1, 97, 3, 0, 12, 1, 16, 2, 1, 1, 0, 50, 0, 0, 5, 1, 6, 2, 1, 0, 0, 9, 0, 7, 1, 8, 2, 1, 97, 2, 1, 28, 1, 9, 32, 11, 1, 1, 1, 1, 1, 31, 2, 16, 0, 169, 2, 0, 0, 0, 0, 0, 0, 0, 2, 13, 0, 17, 0, 0, 17, 0, 0, 130, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 048, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 99, 46, 4, 0, 49, 1, 0, 3, 0, 9, 1, 1, 1, 97, 3, 0, 15, 4, 19, 5, 1, 1, 0, 49, 1, 0, 18, 3, 20, 4, 1, 0, 0, 6, 0, 4, 1, 5, 2, 1, 92, 7, 1, 3, 1, 0, 12, 2, 1, 1, 1, 1, 1, 25, 1, 8, 0, 129, 1, 0, 0, 0, 0, 0, 0, 0, 2, 11, 1, 14, 2, 1, 24, 0, 0, 171, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 049, P, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 50, 1, 0, 0, 0, 0, 0, 300, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 49, 1, 0, 49, 0, 0, 0, 1, 2, 2, 6, 1, 95, 5, 0, 35, 5, 41, 6, 1, 1, 0, 50, 0, 0, 5, 0, 6, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 97, 3, 0, 5, 9, 1, 9, 2, 1, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 050, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 1, 0, 0, 0, 0, 0, 96, 49, 1, 0, 50, 0, 0, 2, 0, 4, 1, 4, 1, 95, 5, 0, 16, 3, 22, 4, 1, 1, 0, 50, 0, 0, 5, 1, 6, 2, 1, 0, 0, 7, 0, 14, 1, 15, 2, 1, 97, 3, 0, 4, 1, 0, 8, 1, 1, 1, 1, 1, 1, 24, 1, 12, 0, 137, 1, 0, 0, 0, 0, 0, 0, 0, 2, 14, 1, 17, 2, 1, 25, 0, 0, 163, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 051, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96, 50, 0, 0, 48, 1, 1, 9, 4, 11, 6, 4, 1, 99, 1, 0, 2, 0, 4, 1, 1, 1, 0, 50, 0, 0, 8, 0, 9, 1, 1, 0, 0, 19, 0, 15, 5, 16, 6, 1, 97, 3, 0, 12, 3, 8, 16, 9, 1, 1, 0, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-9, Run: 052, P, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 1, 301, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 96, 49, 1, 0, 50, 0, 0, 3, 0, 4, 1, 4, 1, 97, 3, 0, 8, 2, 12, 3, 1, 1, 0, 49, 0, 1, 30, 3, 32, 5, 1, 0, 0, 4, 0, 21, 3, 22, 4, 1, 97, 3, 0, 19, 2, 7, 23, 8, 1, 1, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
