Input Number, Run_Number, Result@ 100, CE, X1, H, M, PO, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 064, P, 29, 0, 0, 0, 0, 71, 0, 0, 1, 426, 0, 42, 142, 187, 3601, 71, 47, 23, 71, 142, 213, 258, 3601
INVAR-9, Run: 065, P, 0, 0, 1, 0, 1, 585, 14, 514, 0, 0, 1, 71, 171, 221, 6205, 85, 43, 42, 85, 171, 256, 292, 6719
INVAR-9, Run: 066, P, 0, 0, 1, 0, 1, 529, 21, 472, 0, 0, 1, 57, 157, 270, 5116, 78, 50, 28, 78, 157, 235, 327, 5588
INVAR-9, Run: 067, P, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0, 48, 148, 254, 4650, 74, 47, 26, 74, 148, 222, 328, 4650
INVAR-9, Run: 068, P, 19, 0, 0, 0, 0, 81, 0, 0, 1, 486, 0, 62, 162, 208, 4727, 81, 58, 22, 81, 162, 243, 289, 4727
INVAR-9, Run: 069, P, 28, 0, 0, 0, 0, 72, 0, 0, 1, 432, 0, 44, 144, 237, 4467, 72, 43, 28, 72, 144, 216, 309, 4467
INVAR-9, Run: 070, P, 21, 0, 0, 0, 0, 79, 0, 0, 1, 474, 0, 58, 158, 199, 4139, 79, 49, 29, 79, 158, 237, 278, 4139
INVAR-9, Run: 071, P, 28, 0, 0, 0, 0, 72, 0, 0, 1, 432, 0, 44, 144, 186, 5025, 72, 43, 28, 72, 144, 216, 258, 5025
INVAR-9, Run: 072, P, 16, 0, 0, 0, 0, 84, 0, 0, 1, 504, 0, 68, 168, 218, 7447, 84, 44, 39, 84, 168, 252, 302, 7447
INVAR-9, Run: 073, P, 17, 0, 0, 0, 0, 83, 0, 0, 1, 498, 0, 66, 166, 203, 5746, 83, 55, 27, 83, 166, 249, 286, 5746
INVAR-9, Run: 074, P, 22, 0, 0, 0, 0, 78, 0, 0, 1, 468, 0, 56, 156, 199, 4611, 78, 48, 29, 78, 156, 234, 277, 4611
INVAR-9, Run: 075, P, 0, 0, 1, 0, 1, 561, 17, 496, 0, 0, 1, 65, 165, 278, 6590, 82, 46, 36, 82, 165, 247, 343, 7086
INVAR-9, Run: 076, P, 0, 0, 1, 0, 1, 569, 16, 502, 0, 0, 1, 67, 167, 205, 5789, 83, 50, 33, 83, 167, 250, 272, 6291
INVAR-9, Run: 077, P, 0, 0, 1, 0, 1, 481, 27, 436, 0, 0, 1, 45, 145, 201, 3470, 72, 45, 27, 72, 145, 217, 246, 3906
INVAR-9, Run: 078, P, 0, 0, 1, 0, 1, 537, 20, 478, 0, 0, 1, 59, 159, 260, 6924, 79, 51, 28, 79, 159, 238, 319, 7402
INVAR-9, Run: 079, P, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0, 38, 138, 179, 3485, 69, 49, 19, 69, 138, 207, 248, 3485
INVAR-9, Run: 080, P, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0, 52, 152, 205, 5159, 76, 54, 21, 76, 152, 228, 281, 5159
INVAR-9, Run: 081, P, 0, 0, 1, 0, 1, 617, 10, 538, 0, 0, 1, 79, 179, 359, 8168, 89, 55, 34, 89, 179, 268, 438, 8706
INVAR-9, Run: 082, P, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0, 50, 150, 190, 4809, 75, 48, 26, 75, 150, 225, 265, 4809
INVAR-9, Run: 083, P, 0, 0, 1, 0, 1, 465, 29, 424, 0, 0, 1, 41, 141, 224, 4018, 70, 43, 27, 70, 141, 211, 265, 4442
INVAR-9, Run: 084, P, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0, 40, 140, 162, 4185, 70, 48, 21, 70, 140, 210, 232, 4185
INVAR-9, Run: 085, P, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0, 60, 160, 267, 6291, 80, 52, 27, 80, 160, 240, 347, 6291
INVAR-9, Run: 086, P, 0, 0, 1, 0, 1, 449, 31, 412, 0, 0, 1, 37, 137, 160, 2871, 68, 47, 21, 68, 137, 205, 197, 3283
INVAR-9, Run: 087, P, 0, 0, 1, 0, 1, 497, 25, 448, 0, 0, 1, 49, 149, 242, 5522, 74, 57, 17, 74, 149, 223, 291, 5970
INVAR-9, Run: 088, P, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0, 38, 138, 170, 3135, 69, 37, 31, 69, 138, 207, 239, 3135
INVAR-9, Run: 089, P, 14, 0, 0, 0, 0, 86, 0, 0, 1, 516, 0, 72, 172, 226, 7291, 86, 52, 33, 86, 172, 258, 312, 7291
INVAR-9, Run: 090, P, 0, 0, 1, 0, 1, 553, 18, 490, 0, 0, 1, 63, 163, 234, 5392, 81, 52, 29, 81, 163, 244, 297, 5882
INVAR-9, Run: 091, P, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0, 40, 140, 213, 4499, 70, 44, 25, 70, 140, 210, 283, 4499
INVAR-9, Run: 092, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0, 46, 146, 255, 5659, 73, 52, 20, 73, 146, 219, 328, 5659
INVAR-9, Run: 093, P, 0, 0, 1, 0, 1, 513, 23, 460, 0, 0, 1, 53, 153, 288, 5674, 76, 43, 33, 76, 153, 229, 341, 6134
INVAR-9, Run: 094, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0, 46, 146, 169, 3732, 73, 44, 28, 73, 146, 219, 242, 3732
INVAR-9, Run: 095, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0, 46, 146, 248, 4570, 73, 39, 33, 73, 146, 219, 321, 4570
INVAR-9, Run: 096, P, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0, 38, 138, 229, 4051, 69, 43, 25, 69, 138, 207, 298, 4051
INVAR-9, Run: 097, P, 23, 0, 0, 0, 0, 77, 0, 0, 1, 462, 0, 54, 154, 132, 4623, 77, 52, 24, 77, 154, 231, 209, 4623
INVAR-9, Run: 098, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0, 46, 146, 176, 4370, 73, 53, 19, 73, 146, 219, 249, 4370
INVAR-9, Run: 099, P, 0, 0, 1, 0, 1, 529, 21, 472, 0, 0, 1, 57, 157, 255, 5924, 78, 50, 28, 78, 157, 235, 312, 6396
INVAR-9, Run: 100, P, 18, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 64, 164, 217, 6338, 82, 45, 36, 82, 164, 246, 299, 6338
