Input Number, Run_Number, Result@ 100, A, CO, D, X1, H, M, PO, CE, Y, PE, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 013, F, 36, 0, 0, 0, 0, 0, 0, 82, 139, 1, 0, 57, 50, 263, 98, 25, 8, 16, 25, 50, 75, 345, 155
INVAR-8, Run: 014, F, 26, 0, 0, 0, 0, 0, 0, 87, 149, 1, 0, 62, 50, 336, 122, 25, 13, 11, 25, 50, 75, 423, 184
INVAR-8, Run: 015, F, 20, 0, 0, 0, 0, 0, 0, 90, 155, 1, 0, 65, 50, 284, 107, 25, 15, 9, 25, 50, 75, 374, 172
INVAR-8, Run: 016, F, 38, 0, 0, 0, 0, 0, 0, 81, 137, 1, 0, 56, 50, 231, 103, 25, 14, 10, 25, 50, 75, 312, 159
INVAR-8, Run: 017, F, 36, 0, 0, 0, 0, 0, 0, 82, 139, 1, 0, 57, 50, 136, 78, 25, 18, 6, 25, 50, 75, 218, 135
INVAR-8, Run: 018, F, 28, 0, 0, 0, 0, 0, 0, 86, 147, 1, 0, 61, 50, 330, 83, 25, 15, 9, 25, 50, 75, 416, 144
INVAR-8, Run: 019, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 217, 75, 25, 13, 11, 25, 50, 75, 315, 148
INVAR-8, Run: 020, F, 6, 0, 0, 0, 0, 0, 0, 97, 169, 1, 0, 72, 50, 281, 134, 25, 18, 6, 25, 50, 75, 378, 206
INVAR-8, Run: 021, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 260, 85, 25, 10, 14, 25, 50, 75, 359, 159
INVAR-8, Run: 022, F, 40, 0, 0, 0, 0, 0, 0, 80, 135, 1, 0, 55, 50, 184, 83, 25, 13, 11, 25, 50, 75, 264, 138
INVAR-8, Run: 023, F, 54, 0, 0, 0, 0, 0, 0, 73, 121, 1, 0, 48, 50, 175, 80, 25, 13, 11, 25, 50, 75, 248, 128
INVAR-8, Run: 024, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 229, 121, 25, 16, 8, 25, 50, 75, 327, 194
INVAR-8, Run: 025, F, 22, 0, 0, 0, 0, 0, 0, 89, 153, 1, 0, 64, 50, 240, 86, 25, 13, 11, 25, 50, 75, 329, 150
INVAR-8, Run: 026, F, 6, 0, 0, 0, 0, 0, 0, 97, 169, 1, 0, 72, 50, 343, 96, 25, 13, 11, 25, 50, 75, 440, 168
INVAR-8, Run: 027, F, 42, 0, 0, 0, 0, 0, 0, 79, 133, 1, 0, 54, 50, 313, 98, 25, 18, 6, 25, 50, 75, 392, 152
INVAR-8, Run: 028, F, 14, 0, 0, 0, 0, 0, 0, 93, 161, 1, 0, 68, 50, 214, 81, 25, 18, 6, 25, 50, 75, 307, 149
INVAR-8, Run: 029, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 195, 74, 25, 11, 13, 25, 50, 75, 290, 144
INVAR-8, Run: 030, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 256, 108, 25, 13, 11, 25, 50, 75, 351, 178
INVAR-8, Run: 031, F, 48, 0, 0, 0, 0, 0, 0, 76, 127, 1, 0, 51, 50, 243, 110, 25, 15, 9, 25, 50, 75, 319, 161
INVAR-8, Run: 032, F, 38, 0, 0, 0, 0, 0, 0, 81, 137, 1, 0, 56, 50, 186, 116, 25, 11, 13, 25, 50, 75, 267, 172
INVAR-8, Run: 033, F, 28, 0, 0, 0, 0, 0, 0, 86, 147, 1, 0, 61, 50, 234, 121, 25, 18, 6, 25, 50, 75, 320, 182
INVAR-8, Run: 034, F, 16, 0, 0, 0, 0, 0, 0, 92, 159, 1, 0, 67, 50, 226, 123, 25, 16, 8, 25, 50, 75, 318, 190
INVAR-8, Run: 035, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 332, 149, 25, 16, 8, 25, 50, 75, 427, 219
INVAR-8, Run: 036, F, 20, 0, 0, 0, 0, 0, 0, 90, 155, 1, 0, 65, 50, 218, 102, 25, 14, 10, 25, 50, 75, 308, 167
INVAR-8, Run: 037, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 298, 148, 25, 10, 14, 25, 50, 75, 397, 222
INVAR-8, Run: 038, F, 28, 0, 0, 0, 0, 0, 0, 86, 147, 1, 0, 61, 50, 188, 87, 25, 18, 6, 25, 50, 75, 274, 148
INVAR-8, Run: 039, F, 26, 0, 0, 0, 0, 0, 0, 87, 149, 1, 0, 62, 50, 206, 75, 25, 19, 5, 25, 50, 75, 293, 137
INVAR-8, Run: 040, F, 6, 0, 0, 0, 0, 0, 0, 97, 169, 1, 0, 72, 50, 333, 92, 25, 9, 15, 25, 50, 75, 430, 164
INVAR-8, Run: 041, F, 38, 0, 0, 0, 0, 0, 0, 81, 137, 1, 0, 56, 50, 227, 79, 25, 14, 10, 25, 50, 75, 308, 135
INVAR-8, Run: 042, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 162, 105, 25, 16, 8, 25, 50, 75, 260, 178
INVAR-8, Run: 043, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 139, 74, 25, 14, 10, 25, 50, 75, 234, 144
INVAR-8, Run: 044, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 316, 106, 25, 19, 5, 25, 50, 75, 411, 176
INVAR-8, Run: 045, F, 34, 0, 0, 0, 0, 0, 0, 83, 141, 1, 0, 58, 50, 225, 76, 25, 16, 8, 25, 50, 75, 308, 134
INVAR-8, Run: 046, F, 32, 0, 0, 0, 0, 0, 0, 84, 143, 1, 0, 59, 50, 297, 89, 25, 13, 11, 25, 50, 75, 381, 148
INVAR-8, Run: 047, F, 22, 0, 0, 0, 0, 0, 0, 89, 153, 1, 0, 64, 50, 312, 127, 25, 16, 8, 25, 50, 75, 401, 191
INVAR-8, Run: 048, F, 16, 0, 0, 0, 0, 0, 0, 92, 159, 1, 0, 67, 50, 227, 88, 25, 17, 7, 25, 50, 75, 319, 155
INVAR-8, Run: 049, F, 38, 0, 0, 0, 0, 0, 0, 81, 137, 1, 0, 56, 50, 224, 87, 25, 18, 6, 25, 50, 75, 305, 143
INVAR-8, Run: 050, F, 44, 0, 0, 0, 0, 0, 0, 78, 131, 1, 0, 53, 50, 207, 93, 25, 18, 6, 25, 50, 75, 285, 146
INVAR-8, Run: 051, F, 28, 0, 0, 0, 0, 0, 0, 86, 147, 1, 0, 61, 50, 214, 129, 25, 15, 9, 25, 50, 75, 300, 190
INVAR-8, Run: 052, F, 8, 0, 0, 0, 0, 0, 0, 96, 167, 1, 0, 71, 50, 244, 79, 25, 19, 5, 25, 50, 75, 340, 150
INVAR-8, Run: 053, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 354, 95, 25, 16, 8, 25, 50, 75, 453, 169
INVAR-8, Run: 054, F, 56, 0, 0, 0, 0, 0, 0, 72, 119, 1, 0, 47, 50, 124, 53, 25, 17, 7, 25, 50, 75, 196, 100
INVAR-8, Run: 055, F, 34, 0, 0, 0, 0, 0, 0, 83, 141, 1, 0, 58, 50, 308, 116, 25, 16, 8, 25, 50, 75, 391, 174
INVAR-8, Run: 056, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 287, 105, 25, 13, 11, 25, 50, 75, 386, 179
INVAR-8, Run: 057, F, 6, 0, 0, 0, 0, 0, 0, 97, 169, 1, 0, 72, 50, 134, 53, 25, 19, 5, 25, 50, 75, 231, 125
INVAR-8, Run: 058, F, 16, 0, 0, 0, 0, 0, 0, 92, 159, 1, 0, 67, 50, 298, 77, 25, 19, 5, 25, 50, 75, 390, 144
INVAR-8, Run: 059, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 402, 115, 25, 13, 11, 25, 50, 75, 497, 185
INVAR-8, Run: 060, F, 42, 0, 0, 0, 0, 0, 0, 79, 133, 1, 0, 54, 50, 171, 85, 25, 11, 13, 25, 50, 75, 250, 139
INVAR-8, Run: 061, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 199, 118, 25, 17, 7, 25, 50, 75, 294, 188
INVAR-8, Run: 062, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 210, 66, 25, 16, 8, 25, 50, 75, 305, 136
INVAR-8, Run: 063, F, 60, 0, 0, 0, 0, 0, 0, 70, 115, 1, 0, 45, 50, 130, 65, 25, 14, 10, 25, 50, 75, 200, 110
INVAR-8, Run: 064, F, 16, 0, 0, 0, 0, 0, 0, 92, 159, 1, 0, 67, 50, 229, 103, 25, 17, 7, 25, 50, 75, 321, 170
INVAR-8, Run: 065, F, 26, 0, 0, 0, 0, 0, 0, 87, 149, 1, 0, 62, 50, 246, 100, 25, 16, 8, 25, 50, 75, 333, 162
INVAR-8, Run: 066, F, 24, 0, 0, 0, 0, 0, 0, 88, 151, 1, 0, 63, 50, 298, 88, 25, 14, 10, 25, 50, 75, 386, 151
INVAR-8, Run: 067, F, 18, 0, 0, 0, 0, 0, 0, 91, 157, 1, 0, 66, 50, 255, 92, 25, 15, 9, 25, 50, 75, 346, 158
INVAR-8, Run: 068, F, 34, 0, 0, 0, 0, 0, 0, 83, 141, 1, 0, 58, 50, 333, 100, 25, 14, 10, 25, 50, 75, 416, 158
INVAR-8, Run: 069, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 146, 70, 25, 21, 3, 25, 50, 75, 244, 143
INVAR-8, Run: 070, F, 20, 0, 0, 0, 0, 0, 0, 90, 155, 1, 0, 65, 50, 260, 90, 25, 13, 11, 25, 50, 75, 350, 155
INVAR-8, Run: 071, F, 28, 0, 0, 0, 0, 0, 0, 86, 147, 1, 0, 61, 50, 155, 70, 25, 14, 10, 25, 50, 75, 241, 131
INVAR-8, Run: 072, F, 36, 0, 0, 0, 0, 0, 0, 82, 139, 1, 0, 57, 50, 343, 112, 25, 16, 8, 25, 50, 75, 425, 169
INVAR-8, Run: 073, F, 12, 0, 0, 0, 0, 0, 0, 94, 163, 1, 0, 69, 50, 222, 97, 25, 17, 7, 25, 50, 75, 316, 166
INVAR-8, Run: 074, F, 24, 0, 0, 0, 0, 0, 0, 88, 151, 1, 0, 63, 50, 330, 135, 25, 14, 10, 25, 50, 75, 418, 198
INVAR-8, Run: 075, F, 24, 0, 0, 0, 0, 0, 0, 88, 151, 1, 0, 63, 50, 139, 89, 25, 16, 8, 25, 50, 75, 227, 152
INVAR-8, Run: 076, F, 6, 0, 0, 0, 0, 0, 0, 97, 169, 1, 0, 72, 50, 221, 134, 25, 17, 7, 25, 50, 75, 318, 206
INVAR-8, Run: 077, F, 12, 0, 0, 0, 0, 0, 0, 94, 163, 1, 0, 69, 50, 192, 93, 25, 19, 5, 25, 50, 75, 286, 162
INVAR-8, Run: 078, F, 56, 0, 0, 0, 0, 0, 0, 72, 119, 1, 0, 47, 50, 169, 92, 25, 15, 9, 25, 50, 75, 241, 139
INVAR-8, Run: 079, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 199, 86, 25, 14, 10, 25, 50, 75, 297, 159
INVAR-8, Run: 080, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 353, 121, 25, 13, 11, 25, 50, 75, 451, 194
INVAR-8, Run: 081, F, 36, 0, 0, 0, 0, 0, 0, 82, 139, 1, 0, 57, 50, 149, 62, 25, 12, 12, 25, 50, 75, 231, 119
INVAR-8, Run: 082, F, 22, 0, 0, 0, 0, 0, 0, 89, 153, 1, 0, 64, 50, 365, 127, 25, 16, 8, 25, 50, 75, 454, 191
INVAR-8, Run: 083, F, 6, 0, 0, 0, 0, 0, 0, 97, 169, 1, 0, 72, 50, 218, 95, 25, 16, 8, 25, 50, 75, 315, 167
INVAR-8, Run: 084, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 301, 103, 25, 19, 5, 25, 50, 75, 400, 177
INVAR-8, Run: 085, F, 36, 0, 0, 0, 0, 0, 0, 82, 139, 1, 0, 57, 50, 238, 120, 25, 11, 13, 25, 50, 75, 320, 177
INVAR-8, Run: 086, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 266, 97, 25, 14, 10, 25, 50, 75, 364, 170
INVAR-8, Run: 087, F, 6, 0, 0, 0, 0, 0, 0, 97, 169, 1, 0, 72, 50, 137, 80, 25, 16, 8, 25, 50, 75, 234, 152
INVAR-8, Run: 088, F, 54, 0, 0, 0, 0, 0, 0, 73, 121, 1, 0, 48, 50, 156, 65, 25, 17, 7, 25, 50, 75, 229, 113
INVAR-8, Run: 089, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 201, 85, 25, 16, 8, 25, 50, 75, 296, 155
INVAR-8, Run: 090, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 261, 112, 25, 17, 7, 25, 50, 75, 360, 186
INVAR-8, Run: 091, F, 26, 0, 0, 0, 0, 0, 0, 87, 149, 1, 0, 62, 50, 284, 93, 25, 15, 9, 25, 50, 75, 371, 155
INVAR-8, Run: 092, F, 10, 0, 0, 0, 0, 0, 0, 95, 165, 1, 0, 70, 50, 256, 101, 25, 17, 7, 25, 50, 75, 351, 171
INVAR-8, Run: 093, F, 16, 0, 0, 0, 0, 0, 0, 92, 159, 1, 0, 67, 50, 400, 137, 25, 14, 10, 25, 50, 75, 492, 204
INVAR-8, Run: 094, F, 4, 0, 0, 0, 0, 0, 0, 98, 171, 1, 0, 73, 50, 300, 94, 25, 18, 6, 25, 50, 75, 398, 167
INVAR-8, Run: 095, F, 34, 0, 0, 0, 0, 0, 0, 83, 141, 1, 0, 58, 50, 225, 72, 25, 14, 10, 25, 50, 75, 308, 130
INVAR-8, Run: 096, F, 8, 0, 0, 0, 0, 0, 0, 96, 167, 1, 0, 71, 50, 216, 93, 25, 19, 5, 25, 50, 75, 312, 164
INVAR-8, Run: 097, F, 42, 0, 0, 0, 0, 0, 0, 79, 133, 1, 0, 54, 50, 231, 98, 25, 13, 11, 25, 50, 75, 310, 152
INVAR-8, Run: 098, F, 36, 0, 0, 0, 0, 0, 0, 82, 139, 1, 0, 57, 50, 201, 80, 25, 15, 9, 25, 50, 75, 283, 137
INVAR-8, Run: 099, F, 38, 0, 0, 0, 0, 0, 0, 81, 137, 1, 0, 56, 50, 194, 93, 25, 16, 8, 25, 50, 75, 275, 149
INVAR-8, Run: 100, F, 2, 0, 0, 0, 0, 0, 0, 99, 173, 1, 0, 74, 50, 185, 118, 25, 13, 11, 25, 50, 75, 284, 192
INVAR-9, Run: 001, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 616, 253, 50, 28, 21, 50, 100, 150, 813, 400
INVAR-9, Run: 002, F, 2, 0, 0, 0, 0, 0, 0, 199, 348, 1, 0, 149, 100, 551, 206, 50, 33, 16, 50, 100, 150, 750, 355
INVAR-9, Run: 003, F, 32, 0, 0, 0, 0, 0, 0, 184, 318, 1, 0, 134, 100, 722, 282, 50, 33, 16, 50, 100, 150, 906, 416
INVAR-9, Run: 004, F, 48, 0, 0, 0, 0, 0, 0, 176, 302, 1, 0, 126, 100, 537, 225, 50, 29, 20, 50, 100, 150, 713, 351
INVAR-9, Run: 005, F, 24, 0, 0, 0, 0, 0, 0, 188, 326, 1, 0, 138, 100, 941, 292, 50, 28, 21, 50, 100, 150, 1129, 430
INVAR-9, Run: 006, F, 2, 0, 0, 0, 0, 0, 0, 199, 348, 1, 0, 149, 100, 632, 287, 50, 30, 19, 50, 100, 150, 831, 436
INVAR-9, Run: 007, F, 0, 0, 0, 0, 0, 0, 0, 200, 350, 1, 0, 150, 100, 1323, 356, 50, 27, 22, 50, 100, 150, 1523, 506
INVAR-9, Run: 008, F, 20, 0, 0, 0, 0, 0, 0, 190, 330, 1, 0, 140, 100, 586, 237, 50, 29, 20, 50, 100, 150, 776, 377
INVAR-9, Run: 009, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 947, 377, 50, 31, 18, 50, 100, 150, 1143, 523
INVAR-9, Run: 010, F, 66, 0, 0, 0, 0, 0, 0, 167, 284, 1, 0, 117, 100, 768, 316, 50, 30, 19, 50, 100, 150, 935, 433
INVAR-9, Run: 011, F, 52, 0, 0, 0, 0, 0, 0, 174, 298, 1, 0, 124, 100, 440, 282, 50, 31, 18, 50, 100, 150, 614, 406
INVAR-9, Run: 012, F, 14, 0, 0, 0, 0, 0, 0, 193, 336, 1, 0, 143, 100, 805, 283, 50, 31, 18, 50, 100, 150, 998, 426
INVAR-9, Run: 013, F, 16, 0, 0, 0, 0, 0, 0, 192, 334, 1, 0, 142, 100, 792, 299, 50, 25, 24, 50, 100, 150, 984, 441
INVAR-9, Run: 014, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 983, 339, 50, 32, 17, 50, 100, 150, 1180, 486
INVAR-9, Run: 015, F, 36, 0, 0, 0, 0, 0, 0, 182, 314, 1, 0, 132, 100, 719, 286, 50, 34, 15, 50, 100, 150, 901, 418
INVAR-9, Run: 016, F, 32, 0, 0, 0, 0, 0, 0, 184, 318, 1, 0, 134, 100, 637, 225, 50, 32, 17, 50, 100, 150, 821, 359
INVAR-9, Run: 017, F, 54, 0, 0, 0, 0, 0, 0, 173, 296, 1, 0, 123, 100, 570, 224, 50, 23, 26, 50, 100, 150, 743, 347
INVAR-9, Run: 018, F, 28, 0, 0, 0, 0, 0, 0, 186, 322, 1, 0, 136, 100, 822, 358, 50, 25, 24, 50, 100, 150, 1008, 494
INVAR-9, Run: 019, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 641, 248, 50, 32, 17, 50, 100, 150, 839, 396
INVAR-9, Run: 020, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 407, 196, 50, 35, 14, 50, 100, 150, 605, 344
INVAR-9, Run: 021, F, 48, 0, 0, 0, 0, 0, 0, 176, 302, 1, 0, 126, 100, 750, 221, 50, 28, 21, 50, 100, 150, 926, 347
INVAR-9, Run: 022, F, 24, 0, 0, 0, 0, 0, 0, 188, 326, 1, 0, 138, 100, 679, 261, 50, 31, 18, 50, 100, 150, 867, 399
INVAR-9, Run: 023, F, 40, 0, 0, 0, 0, 0, 0, 180, 310, 1, 0, 130, 100, 963, 277, 50, 26, 23, 50, 100, 150, 1143, 407
INVAR-9, Run: 024, F, 2, 0, 0, 0, 0, 0, 0, 199, 348, 1, 0, 149, 100, 559, 267, 50, 31, 18, 50, 100, 150, 758, 416
INVAR-9, Run: 025, F, 24, 0, 0, 0, 0, 0, 0, 188, 326, 1, 0, 138, 100, 1246, 398, 50, 30, 19, 50, 100, 150, 1434, 536
INVAR-9, Run: 026, F, 26, 0, 0, 0, 0, 0, 0, 187, 324, 1, 0, 137, 100, 860, 346, 50, 30, 19, 50, 100, 150, 1047, 483
INVAR-9, Run: 027, F, 22, 0, 0, 0, 0, 0, 0, 189, 328, 1, 0, 139, 100, 797, 280, 50, 34, 15, 50, 100, 150, 986, 419
INVAR-9, Run: 028, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 818, 271, 50, 34, 15, 50, 100, 150, 1016, 419
INVAR-9, Run: 029, F, 20, 0, 0, 0, 0, 0, 0, 190, 330, 1, 0, 140, 100, 807, 250, 50, 28, 21, 50, 100, 150, 997, 390
INVAR-9, Run: 030, F, 0, 0, 0, 0, 0, 0, 0, 200, 350, 1, 0, 150, 100, 790, 294, 50, 33, 16, 50, 100, 150, 990, 444
INVAR-9, Run: 031, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 888, 319, 50, 36, 13, 50, 100, 150, 1085, 466
INVAR-9, Run: 032, F, 16, 0, 0, 0, 0, 0, 0, 192, 334, 1, 0, 142, 100, 641, 296, 50, 29, 20, 50, 100, 150, 833, 438
INVAR-9, Run: 033, F, 50, 0, 0, 0, 0, 0, 0, 175, 300, 1, 0, 125, 100, 517, 230, 50, 32, 17, 50, 100, 150, 692, 355
INVAR-9, Run: 034, F, 40, 0, 0, 0, 0, 0, 0, 180, 310, 1, 0, 130, 100, 831, 316, 50, 27, 22, 50, 100, 150, 1011, 446
INVAR-9, Run: 035, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 604, 287, 50, 33, 16, 50, 100, 150, 798, 431
INVAR-9, Run: 036, F, 40, 0, 0, 0, 0, 0, 0, 180, 310, 1, 0, 130, 100, 526, 220, 50, 30, 19, 50, 100, 150, 706, 350
INVAR-9, Run: 037, F, 26, 0, 0, 0, 0, 0, 0, 187, 324, 1, 0, 137, 100, 1254, 331, 50, 30, 19, 50, 100, 150, 1441, 468
INVAR-9, Run: 038, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 820, 263, 50, 29, 20, 50, 100, 150, 1017, 410
INVAR-9, Run: 039, F, 72, 0, 0, 0, 0, 0, 0, 164, 278, 1, 0, 114, 100, 724, 298, 50, 29, 20, 50, 100, 150, 888, 412
INVAR-9, Run: 040, F, 2, 0, 0, 0, 0, 0, 0, 199, 348, 1, 0, 149, 100, 963, 302, 50, 32, 17, 50, 100, 150, 1162, 451
INVAR-9, Run: 041, F, 14, 0, 0, 0, 0, 0, 0, 193, 336, 1, 0, 143, 100, 839, 315, 50, 37, 12, 50, 100, 150, 1032, 458
INVAR-9, Run: 042, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 539, 227, 50, 36, 13, 50, 100, 150, 733, 371
INVAR-9, Run: 043, F, 38, 0, 0, 0, 0, 0, 0, 181, 312, 1, 0, 131, 100, 824, 296, 50, 31, 18, 50, 100, 150, 1005, 427
INVAR-9, Run: 044, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 810, 225, 50, 40, 9, 50, 100, 150, 1008, 373
INVAR-9, Run: 045, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 678, 255, 50, 36, 13, 50, 100, 150, 872, 399
INVAR-9, Run: 046, F, 48, 0, 0, 0, 0, 0, 0, 176, 302, 1, 0, 126, 100, 952, 321, 50, 29, 20, 50, 100, 150, 1128, 447
INVAR-9, Run: 047, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 951, 262, 50, 32, 17, 50, 100, 150, 1149, 410
INVAR-9, Run: 048, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 625, 257, 50, 29, 20, 50, 100, 150, 821, 403
INVAR-9, Run: 049, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 865, 302, 50, 29, 20, 50, 100, 150, 1063, 450
INVAR-9, Run: 050, F, 14, 0, 0, 0, 0, 0, 0, 193, 336, 1, 0, 143, 100, 944, 284, 50, 33, 16, 50, 100, 150, 1137, 427
INVAR-9, Run: 051, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 869, 293, 50, 27, 22, 50, 100, 150, 1067, 441
INVAR-9, Run: 052, F, 38, 0, 0, 0, 0, 0, 0, 181, 312, 1, 0, 131, 100, 634, 234, 50, 31, 18, 50, 100, 150, 815, 365
INVAR-9, Run: 053, F, 50, 0, 0, 0, 0, 0, 0, 175, 300, 1, 0, 125, 100, 852, 347, 50, 27, 22, 50, 100, 150, 1027, 472
INVAR-9, Run: 054, F, 20, 0, 0, 0, 0, 0, 0, 190, 330, 1, 0, 140, 100, 927, 323, 50, 31, 18, 50, 100, 150, 1117, 463
INVAR-9, Run: 055, F, 20, 0, 0, 0, 0, 0, 0, 190, 330, 1, 0, 140, 100, 886, 255, 50, 37, 12, 50, 100, 150, 1076, 395
INVAR-9, Run: 056, F, 24, 0, 0, 0, 0, 0, 0, 188, 326, 1, 0, 138, 100, 809, 275, 50, 30, 19, 50, 100, 150, 997, 413
INVAR-9, Run: 057, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 666, 260, 50, 30, 19, 50, 100, 150, 864, 408
INVAR-9, Run: 058, F, 52, 0, 0, 0, 0, 0, 0, 174, 298, 1, 0, 124, 100, 616, 239, 50, 27, 22, 50, 100, 150, 790, 363
INVAR-9, Run: 059, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 625, 247, 50, 36, 13, 50, 100, 150, 823, 395
INVAR-9, Run: 060, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 884, 290, 50, 31, 18, 50, 100, 150, 1082, 438
INVAR-9, Run: 061, F, 18, 0, 0, 0, 0, 0, 0, 191, 332, 1, 0, 141, 100, 731, 247, 50, 31, 18, 50, 100, 150, 922, 388
INVAR-9, Run: 062, F, 54, 0, 0, 0, 0, 0, 0, 173, 296, 1, 0, 123, 100, 807, 260, 50, 29, 20, 50, 100, 150, 980, 383
INVAR-9, Run: 063, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 648, 202, 50, 31, 18, 50, 100, 150, 845, 349
INVAR-9, Run: 064, F, 66, 0, 0, 0, 0, 0, 0, 167, 284, 1, 0, 117, 100, 601, 284, 50, 25, 24, 50, 100, 150, 768, 401
INVAR-9, Run: 065, F, 2, 0, 0, 0, 0, 0, 0, 199, 348, 1, 0, 149, 100, 724, 313, 50, 36, 13, 50, 100, 150, 923, 462
INVAR-9, Run: 066, F, 6, 0, 0, 0, 0, 0, 0, 197, 344, 1, 0, 147, 100, 500, 256, 50, 34, 15, 50, 100, 150, 697, 403
INVAR-9, Run: 067, F, 8, 0, 0, 0, 0, 0, 0, 196, 342, 1, 0, 146, 100, 724, 234, 50, 30, 19, 50, 100, 150, 920, 380
INVAR-9, Run: 068, F, 4, 0, 0, 0, 0, 0, 0, 198, 346, 1, 0, 148, 100, 838, 285, 50, 35, 14, 50, 100, 150, 1036, 433
INVAR-9, Run: 069, F, 46, 0, 0, 0, 0, 0, 0, 177, 304, 1, 0, 127, 100, 884, 268, 50, 36, 13, 50, 100, 150, 1061, 395
INVAR-9, Run: 070, F, 10, 0, 0, 0, 0, 0, 0, 195, 340, 1, 0, 145, 100, 550, 266, 50, 34, 15, 50, 100, 150, 745, 411
INVAR-9, Run: 071, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 610, 331, 50, 28, 21, 50, 100, 150, 804, 475
INVAR-9, Run: 072, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 605, 210, 50, 36, 13, 50, 100, 150, 799, 354
INVAR-9, Run: 073, F, 24, 0, 0, 0, 0, 0, 0, 188, 326, 1, 0, 138, 100, 568, 234, 50, 27, 22, 50, 100, 150, 756, 372
INVAR-9, Run: 074, F, 12, 0, 0, 0, 0, 0, 0, 194, 338, 1, 0, 144, 100, 751, 304, 50, 27, 22, 50, 100, 150, 945, 448
INVAR-9, Run: 075, F, 84, 0, 0, 0, 0, 0, 0, 158, 266, 1, 0, 108, 100, 744, 253, 50, 30, 19, 50, 100, 150, 902, 361
INVAR-9, Run: 076, F, 42, 0, 0, 0, 0, 0, 0, 179, 308, 1, 0, 129, 100, 702, 333, 50, 26, 23, 50, 100, 150, 881, 462
