Input Number, Run_Number, Result@ 100, X1, A, B, C, PO, D, Y, PE, CE, CO, E, F, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 061, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 11, 8, 19, 19, 39, 49, 24
INVAR-4, Run: 062, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 9, 9, 0, 19, 11, 8, 19, 19, 39, 103, 51
INVAR-4, Run: 063, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 10, 10, 0, 19, 15, 4, 19, 19, 39, 67, 33
INVAR-4, Run: 064, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 11, 8, 19, 19, 39, 79, 39
INVAR-4, Run: 065, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 20, 20, 0, 19, 15, 4, 19, 19, 39, 95, 47
INVAR-4, Run: 066, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 23, 23, 0, 19, 13, 6, 19, 19, 39, 67, 33
INVAR-4, Run: 067, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 10, 10, 0, 19, 11, 8, 19, 19, 39, 99, 49
INVAR-4, Run: 068, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 15, 4, 19, 19, 39, 111, 55
INVAR-4, Run: 069, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 10, 10, 0, 19, 8, 11, 19, 19, 39, 87, 43
INVAR-4, Run: 070, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 16, 16, 0, 19, 17, 2, 19, 19, 39, 87, 43
INVAR-4, Run: 071, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 11, 11, 0, 19, 12, 7, 19, 19, 39, 189, 94
INVAR-4, Run: 072, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 15, 15, 0, 19, 15, 4, 19, 19, 39, 139, 69
INVAR-4, Run: 073, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 8, 11, 19, 19, 39, 145, 72
INVAR-4, Run: 074, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 11, 8, 19, 19, 39, 67, 33
INVAR-4, Run: 075, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 20, 20, 0, 19, 14, 5, 19, 19, 39, 131, 65
INVAR-4, Run: 076, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 22, 22, 0, 19, 12, 7, 19, 19, 39, 137, 68
INVAR-4, Run: 077, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 9, 9, 0, 19, 9, 10, 19, 19, 39, 97, 48
INVAR-4, Run: 078, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 8, 8, 0, 19, 13, 6, 19, 19, 39, 145, 72
INVAR-4, Run: 079, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 10, 10, 0, 19, 16, 3, 19, 19, 39, 67, 33
INVAR-4, Run: 080, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 7, 7, 0, 19, 15, 4, 19, 19, 39, 107, 53
INVAR-4, Run: 081, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 23, 23, 0, 19, 10, 9, 19, 19, 39, 55, 27
INVAR-4, Run: 082, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 16, 16, 0, 19, 11, 8, 19, 19, 39, 89, 44
INVAR-4, Run: 083, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 12, 7, 19, 19, 39, 111, 55
INVAR-4, Run: 084, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 20, 20, 0, 19, 15, 4, 19, 19, 39, 93, 46
INVAR-4, Run: 085, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 19, 19, 0, 19, 16, 3, 19, 19, 39, 79, 39
INVAR-4, Run: 086, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 8, 8, 0, 19, 15, 4, 19, 19, 39, 115, 57
INVAR-4, Run: 087, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 22, 22, 0, 19, 10, 9, 19, 19, 39, 97, 48
INVAR-4, Run: 088, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 8, 8, 0, 19, 13, 6, 19, 19, 39, 107, 53
INVAR-4, Run: 089, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 13, 6, 19, 19, 39, 73, 36
INVAR-4, Run: 090, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 15, 15, 0, 19, 15, 4, 19, 19, 39, 79, 39
INVAR-4, Run: 091, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 16, 16, 0, 19, 12, 7, 19, 19, 39, 81, 40
INVAR-4, Run: 092, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 18, 18, 0, 19, 11, 8, 19, 19, 39, 69, 34
INVAR-4, Run: 093, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 22, 22, 0, 19, 8, 11, 19, 19, 39, 127, 63
INVAR-4, Run: 094, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 9, 10, 19, 19, 39, 169, 84
INVAR-4, Run: 095, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 13, 6, 19, 19, 39, 83, 41
INVAR-4, Run: 096, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 15, 15, 0, 19, 13, 6, 19, 19, 39, 121, 60
INVAR-4, Run: 097, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 8, 8, 0, 19, 16, 3, 19, 19, 39, 117, 58
INVAR-4, Run: 098, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 12, 12, 0, 19, 15, 4, 19, 19, 39, 157, 78
INVAR-4, Run: 099, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 13, 13, 0, 19, 9, 10, 19, 19, 39, 131, 65
INVAR-4, Run: 100, P, 0, 1, 0, 0, 1, 0, 118, 0, 0, 0, 19, 1, 39, 118, 14, 14, 0, 19, 15, 4, 19, 19, 39, 57, 28
INVAR-5, Run: 001, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 26, 26, 0, 26, 15, 11, 26, 26, 53, 147, 73
INVAR-5, Run: 002, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 19, 19, 0, 26, 16, 10, 26, 26, 53, 167, 83
INVAR-5, Run: 003, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 35, 35, 0, 26, 11, 15, 26, 26, 53, 129, 64
INVAR-5, Run: 004, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 16, 16, 0, 26, 13, 13, 26, 26, 53, 153, 76
INVAR-5, Run: 005, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 14, 14, 0, 26, 19, 7, 26, 26, 53, 123, 61
INVAR-5, Run: 006, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 33, 33, 0, 26, 13, 13, 26, 26, 53, 297, 148
INVAR-5, Run: 007, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 19, 19, 0, 26, 13, 13, 26, 26, 53, 243, 121
INVAR-5, Run: 008, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 19, 19, 0, 26, 18, 8, 26, 26, 53, 125, 62
INVAR-5, Run: 009, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 11, 11, 0, 26, 19, 7, 26, 26, 53, 155, 77
INVAR-5, Run: 010, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 12, 12, 0, 26, 19, 7, 26, 26, 53, 121, 60
INVAR-5, Run: 011, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 16, 16, 0, 26, 21, 5, 26, 26, 53, 129, 64
INVAR-5, Run: 012, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 27, 27, 0, 26, 18, 8, 26, 26, 53, 99, 49
INVAR-5, Run: 013, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 20, 20, 0, 26, 18, 8, 26, 26, 53, 101, 50
INVAR-5, Run: 014, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 17, 17, 0, 26, 18, 8, 26, 26, 53, 135, 67
INVAR-5, Run: 015, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 27, 27, 0, 26, 15, 11, 26, 26, 53, 139, 69
INVAR-5, Run: 016, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 23, 23, 0, 26, 20, 6, 26, 26, 53, 95, 47
INVAR-5, Run: 017, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 20, 20, 0, 26, 16, 10, 26, 26, 53, 169, 84
INVAR-5, Run: 018, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 26, 26, 0, 26, 14, 12, 26, 26, 53, 137, 68
INVAR-5, Run: 019, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 16, 16, 0, 26, 23, 3, 26, 26, 53, 153, 76
INVAR-5, Run: 020, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 14, 14, 0, 26, 20, 6, 26, 26, 53, 105, 52
INVAR-5, Run: 021, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 37, 37, 0, 26, 11, 15, 26, 26, 53, 157, 78
INVAR-5, Run: 022, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 22, 22, 0, 26, 19, 7, 26, 26, 53, 101, 50
INVAR-5, Run: 023, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 19, 19, 0, 26, 20, 6, 26, 26, 53, 169, 84
INVAR-5, Run: 024, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 30, 30, 0, 26, 15, 11, 26, 26, 53, 185, 92
INVAR-5, Run: 025, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 20, 20, 0, 26, 16, 10, 26, 26, 53, 127, 63
INVAR-5, Run: 026, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 21, 21, 0, 26, 16, 10, 26, 26, 53, 151, 75
INVAR-5, Run: 027, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 18, 18, 0, 26, 18, 8, 26, 26, 53, 155, 77
INVAR-5, Run: 028, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 20, 20, 0, 26, 19, 7, 26, 26, 53, 137, 68
INVAR-5, Run: 029, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 12, 12, 0, 26, 16, 10, 26, 26, 53, 133, 66
INVAR-5, Run: 030, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 16, 16, 0, 26, 14, 12, 26, 26, 53, 151, 75
INVAR-5, Run: 031, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 10, 10, 0, 26, 21, 5, 26, 26, 53, 117, 58
INVAR-5, Run: 032, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 28, 28, 0, 26, 17, 9, 26, 26, 53, 119, 59
INVAR-5, Run: 033, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 18, 18, 0, 26, 16, 10, 26, 26, 53, 121, 60
INVAR-5, Run: 034, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 17, 17, 0, 26, 16, 10, 26, 26, 53, 81, 40
INVAR-5, Run: 035, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 13, 13, 0, 26, 16, 10, 26, 26, 53, 85, 42
INVAR-5, Run: 036, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 20, 20, 0, 26, 15, 11, 26, 26, 53, 171, 85
INVAR-5, Run: 037, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 26, 26, 0, 26, 12, 14, 26, 26, 53, 147, 73
INVAR-5, Run: 038, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 18, 18, 0, 26, 20, 6, 26, 26, 53, 119, 59
INVAR-5, Run: 039, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 18, 18, 0, 26, 17, 9, 26, 26, 53, 147, 73
INVAR-5, Run: 040, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 29, 29, 0, 26, 18, 8, 26, 26, 53, 129, 64
INVAR-5, Run: 041, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 8, 8, 0, 26, 22, 4, 26, 26, 53, 87, 43
INVAR-5, Run: 042, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 16, 16, 0, 26, 21, 5, 26, 26, 53, 141, 70
INVAR-5, Run: 043, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 17, 17, 0, 26, 20, 6, 26, 26, 53, 129, 64
INVAR-5, Run: 044, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 25, 25, 0, 26, 19, 7, 26, 26, 53, 95, 47
INVAR-5, Run: 045, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 20, 20, 0, 26, 18, 8, 26, 26, 53, 151, 75
INVAR-5, Run: 046, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 20, 20, 0, 26, 18, 8, 26, 26, 53, 121, 60
INVAR-5, Run: 047, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 27, 27, 0, 26, 18, 8, 26, 26, 53, 93, 46
INVAR-5, Run: 048, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 20, 20, 0, 26, 16, 10, 26, 26, 53, 123, 61
INVAR-5, Run: 049, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 22, 22, 0, 26, 16, 10, 26, 26, 53, 107, 53
INVAR-5, Run: 050, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 10, 10, 0, 26, 16, 10, 26, 26, 53, 131, 65
INVAR-5, Run: 051, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 19, 19, 0, 26, 18, 8, 26, 26, 53, 161, 80
INVAR-5, Run: 052, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 16, 16, 0, 26, 16, 10, 26, 26, 53, 157, 78
INVAR-5, Run: 053, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 14, 14, 0, 26, 15, 11, 26, 26, 53, 163, 81
INVAR-5, Run: 054, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 13, 13, 0, 26, 16, 10, 26, 26, 53, 149, 74
INVAR-5, Run: 055, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 21, 21, 0, 26, 13, 13, 26, 26, 53, 233, 116
INVAR-5, Run: 056, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 19, 19, 0, 26, 17, 9, 26, 26, 53, 105, 52
INVAR-5, Run: 057, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 20, 20, 0, 26, 19, 7, 26, 26, 53, 187, 93
INVAR-5, Run: 058, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 15, 15, 0, 26, 19, 7, 26, 26, 53, 113, 56
INVAR-5, Run: 059, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 17, 17, 0, 26, 17, 9, 26, 26, 53, 191, 95
INVAR-5, Run: 060, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 16, 16, 0, 26, 18, 8, 26, 26, 53, 131, 65
INVAR-5, Run: 061, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 21, 21, 0, 26, 13, 13, 26, 26, 53, 127, 63
INVAR-5, Run: 062, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 13, 13, 0, 26, 18, 8, 26, 26, 53, 93, 46
INVAR-5, Run: 063, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 22, 22, 0, 26, 18, 8, 26, 26, 53, 189, 94
INVAR-5, Run: 064, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 14, 14, 0, 26, 18, 8, 26, 26, 53, 153, 76
INVAR-5, Run: 065, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 14, 14, 0, 26, 17, 9, 26, 26, 53, 69, 34
INVAR-5, Run: 066, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 21, 21, 0, 26, 19, 7, 26, 26, 53, 121, 60
INVAR-5, Run: 067, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 20, 20, 0, 26, 17, 9, 26, 26, 53, 133, 66
INVAR-5, Run: 068, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 12, 12, 0, 26, 21, 5, 26, 26, 53, 99, 49
INVAR-5, Run: 069, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 30, 30, 0, 26, 17, 9, 26, 26, 53, 121, 60
INVAR-5, Run: 070, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 11, 11, 0, 26, 21, 5, 26, 26, 53, 105, 52
INVAR-5, Run: 071, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 29, 29, 0, 26, 16, 10, 26, 26, 53, 101, 50
INVAR-5, Run: 072, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 17, 17, 0, 26, 18, 8, 26, 26, 53, 77, 38
INVAR-5, Run: 073, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 25, 25, 0, 26, 14, 12, 26, 26, 53, 213, 106
INVAR-5, Run: 074, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 19, 19, 0, 26, 17, 9, 26, 26, 53, 91, 45
INVAR-5, Run: 075, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 24, 24, 0, 26, 16, 10, 26, 26, 53, 115, 57
INVAR-5, Run: 076, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 24, 24, 0, 26, 16, 10, 26, 26, 53, 93, 46
INVAR-5, Run: 077, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 17, 17, 0, 26, 14, 12, 26, 26, 53, 119, 59
INVAR-5, Run: 078, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 12, 12, 0, 26, 21, 5, 26, 26, 53, 151, 75
INVAR-5, Run: 079, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 16, 16, 0, 26, 18, 8, 26, 26, 53, 137, 68
INVAR-5, Run: 080, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 19, 19, 0, 26, 17, 9, 26, 26, 53, 141, 70
INVAR-5, Run: 081, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 23, 23, 0, 26, 18, 8, 26, 26, 53, 167, 83
INVAR-5, Run: 082, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 19, 19, 0, 26, 21, 5, 26, 26, 53, 139, 69
INVAR-5, Run: 083, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 19, 19, 0, 26, 18, 8, 26, 26, 53, 111, 55
INVAR-5, Run: 084, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 18, 18, 0, 26, 10, 16, 26, 26, 53, 149, 74
INVAR-5, Run: 085, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 16, 16, 0, 26, 15, 11, 26, 26, 53, 103, 51
INVAR-5, Run: 086, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 27, 27, 0, 26, 16, 10, 26, 26, 53, 97, 48
INVAR-5, Run: 087, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 17, 17, 0, 26, 16, 10, 26, 26, 53, 115, 57
INVAR-5, Run: 088, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 25, 25, 0, 26, 17, 9, 26, 26, 53, 183, 91
INVAR-5, Run: 089, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 18, 18, 0, 26, 17, 9, 26, 26, 53, 129, 64
INVAR-5, Run: 090, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 21, 21, 0, 26, 17, 9, 26, 26, 53, 121, 60
INVAR-5, Run: 091, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 28, 28, 0, 26, 17, 9, 26, 26, 53, 149, 74
INVAR-5, Run: 092, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 14, 14, 0, 26, 16, 10, 26, 26, 53, 155, 77
INVAR-5, Run: 093, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 10, 10, 0, 26, 18, 8, 26, 26, 53, 139, 69
INVAR-5, Run: 094, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 16, 16, 0, 26, 19, 7, 26, 26, 53, 159, 79
INVAR-5, Run: 095, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 18, 18, 0, 26, 13, 13, 26, 26, 53, 153, 76
INVAR-5, Run: 096, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 16, 16, 0, 26, 16, 10, 26, 26, 53, 109, 54
INVAR-5, Run: 097, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 25, 25, 0, 26, 17, 9, 26, 26, 53, 177, 88
INVAR-5, Run: 098, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 34, 34, 0, 26, 12, 14, 26, 26, 53, 157, 78
INVAR-5, Run: 099, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 21, 21, 0, 26, 13, 13, 26, 26, 53, 331, 165
INVAR-5, Run: 100, P, 0, 1, 0, 0, 1, 0, 160, 0, 0, 0, 26, 1, 53, 160, 10, 10, 0, 26, 17, 9, 26, 26, 53, 89, 44
INVAR-6, Run: 001, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 57, 57, 0, 87, 56, 31, 87, 87, 175, 377, 188
INVAR-6, Run: 002, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 67, 67, 0, 87, 52, 35, 87, 87, 175, 563, 281
INVAR-6, Run: 003, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 61, 61, 0, 87, 47, 40, 87, 87, 175, 541, 270
INVAR-6, Run: 004, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 56, 56, 0, 87, 58, 29, 87, 87, 175, 467, 233
INVAR-6, Run: 005, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 70, 70, 0, 87, 54, 33, 87, 87, 175, 489, 244
INVAR-6, Run: 006, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 65, 65, 0, 87, 57, 30, 87, 87, 175, 443, 221
INVAR-6, Run: 007, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 64, 64, 0, 87, 56, 31, 87, 87, 175, 425, 212
INVAR-6, Run: 008, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 47, 47, 0, 87, 52, 35, 87, 87, 175, 537, 268
INVAR-6, Run: 009, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 54, 54, 0, 87, 50, 37, 87, 87, 175, 481, 240
INVAR-6, Run: 010, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 70, 70, 0, 87, 61, 26, 87, 87, 175, 603, 301
INVAR-6, Run: 011, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 51, 51, 0, 87, 47, 40, 87, 87, 175, 705, 352
INVAR-6, Run: 012, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 50, 50, 0, 87, 51, 36, 87, 87, 175, 593, 296
INVAR-6, Run: 013, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 70, 70, 0, 87, 54, 33, 87, 87, 175, 445, 222
INVAR-6, Run: 014, P, 0, 1, 0, 0, 1, 0, 526, 0, 0, 0, 87, 1, 175, 526, 58, 58, 0, 87, 51, 36, 87, 87, 175, 447, 223
