Input Number, Run_Number, Result@ 100, F, Y, CE, X1, A, B, C, PO, D, CO, PE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 079, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 10, 1, 30, 10, 50, 441, 19, 29, 431, 25, 13, 11, 30, 20, 50, 176, 83
INVAR-8, Run: 080, F, 0, 0, 4, 0, 0, 0, 0, 0, 154, 10, 1, 30, 14, 50, 549, 22, 32, 539, 25, 15, 9, 30, 18, 50, 314, 150
INVAR-8, Run: 081, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 10, 1, 30, 10, 50, 780, 26, 36, 770, 25, 16, 8, 30, 20, 50, 316, 153
INVAR-8, Run: 082, F, 0, 0, 2, 0, 0, 0, 0, 0, 152, 10, 1, 30, 12, 50, 575, 31, 41, 565, 25, 15, 9, 30, 19, 50, 140, 64
INVAR-8, Run: 083, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 10, 1, 30, 10, 50, 728, 16, 26, 718, 25, 19, 5, 30, 20, 50, 194, 92
INVAR-8, Run: 084, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 10, 1, 30, 10, 50, 612, 19, 29, 602, 25, 17, 7, 30, 20, 50, 168, 79
INVAR-8, Run: 085, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 16, 1, 33, 16, 50, 476, 19, 35, 460, 25, 18, 6, 33, 17, 50, 192, 88
INVAR-8, Run: 086, F, 0, 0, 2, 0, 0, 0, 0, 0, 152, 14, 1, 32, 16, 50, 515, 23, 37, 501, 25, 15, 9, 32, 17, 50, 168, 76
INVAR-8, Run: 087, F, 0, 0, 2, 0, 0, 0, 0, 0, 152, 10, 1, 30, 12, 50, 563, 17, 27, 553, 25, 19, 5, 30, 19, 50, 224, 106
INVAR-8, Run: 088, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 8, 1, 29, 8, 50, 456, 11, 19, 448, 25, 17, 7, 29, 21, 50, 322, 157
INVAR-8, Run: 089, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 16, 1, 33, 16, 50, 834, 15, 31, 818, 25, 18, 6, 33, 17, 50, 254, 119
INVAR-8, Run: 090, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 16, 1, 33, 16, 50, 862, 11, 27, 846, 25, 17, 7, 33, 17, 50, 246, 115
INVAR-8, Run: 091, F, 0, 0, 2, 0, 0, 0, 0, 0, 152, 4, 1, 27, 6, 50, 311, 21, 25, 307, 25, 15, 9, 27, 22, 50, 224, 109
INVAR-8, Run: 092, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 12, 1, 31, 12, 50, 558, 19, 31, 546, 25, 8, 16, 31, 19, 50, 294, 141
INVAR-8, Run: 093, F, 0, 0, 2, 0, 0, 0, 0, 0, 152, 12, 1, 31, 14, 50, 666, 21, 33, 654, 25, 18, 6, 31, 18, 50, 254, 120
INVAR-8, Run: 094, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 14, 1, 32, 14, 50, 736, 17, 31, 722, 25, 14, 10, 32, 18, 50, 114, 50
INVAR-8, Run: 095, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 14, 1, 32, 14, 50, 668, 18, 32, 654, 25, 15, 9, 32, 18, 50, 368, 177
INVAR-8, Run: 096, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 16, 1, 33, 16, 50, 771, 8, 24, 755, 25, 21, 3, 33, 17, 50, 228, 106
INVAR-8, Run: 097, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 16, 1, 33, 16, 50, 739, 24, 40, 723, 25, 13, 11, 33, 17, 50, 310, 147
INVAR-8, Run: 098, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 14, 1, 32, 14, 50, 702, 12, 26, 688, 25, 18, 6, 32, 18, 50, 272, 129
INVAR-8, Run: 099, F, 0, 0, 0, 0, 0, 0, 0, 0, 150, 10, 1, 30, 10, 50, 656, 19, 29, 646, 25, 18, 6, 30, 20, 50, 128, 59
INVAR-8, Run: 100, F, 0, 0, 2, 0, 0, 0, 0, 0, 152, 8, 1, 29, 10, 50, 628, 17, 25, 620, 25, 17, 7, 29, 20, 50, 200, 95
INVAR-9, Run: 001, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 16, 1, 58, 16, 100, 1452, 27, 43, 1436, 50, 34, 15, 58, 42, 100, 1018, 501
INVAR-9, Run: 002, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 22, 1, 61, 24, 100, 2046, 48, 70, 2024, 50, 29, 20, 61, 38, 100, 860, 418
INVAR-9, Run: 003, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 12, 1, 56, 14, 100, 1263, 28, 40, 1251, 50, 32, 17, 56, 43, 100, 1218, 602
INVAR-9, Run: 004, F, 0, 0, 4, 0, 0, 0, 0, 0, 304, 16, 1, 58, 20, 100, 1147, 28, 44, 1131, 50, 31, 18, 58, 40, 100, 464, 222
INVAR-9, Run: 005, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 24, 1, 62, 24, 100, 1959, 35, 59, 1935, 50, 30, 19, 62, 38, 100, 456, 216
INVAR-9, Run: 006, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1968, 37, 59, 1946, 50, 32, 17, 61, 39, 100, 686, 332
INVAR-9, Run: 007, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 26, 1, 63, 26, 100, 1501, 31, 57, 1475, 50, 31, 18, 63, 37, 100, 840, 407
INVAR-9, Run: 008, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 14, 1, 57, 14, 100, 1538, 28, 42, 1524, 50, 34, 15, 57, 43, 100, 860, 423
INVAR-9, Run: 009, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1736, 44, 66, 1714, 50, 29, 20, 61, 39, 100, 812, 395
INVAR-9, Run: 010, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 20, 1, 60, 20, 100, 1950, 34, 54, 1930, 50, 34, 15, 60, 40, 100, 712, 346
INVAR-9, Run: 011, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 24, 1, 62, 24, 100, 1968, 44, 68, 1944, 50, 30, 19, 62, 38, 100, 848, 412
INVAR-9, Run: 012, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 16, 1, 58, 18, 100, 1588, 45, 61, 1572, 50, 36, 13, 58, 41, 100, 448, 215
INVAR-9, Run: 013, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 18, 1, 59, 20, 100, 1526, 48, 66, 1508, 50, 29, 20, 59, 40, 100, 726, 353
INVAR-9, Run: 014, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 24, 1, 62, 24, 100, 1800, 31, 55, 1776, 50, 29, 20, 62, 38, 100, 740, 358
INVAR-9, Run: 015, F, 1, 0, 1, 0, 0, 0, 0, 0, 302, 22, 1, 61, 23, 100, 2038, 25, 47, 2016, 50, 36, 13, 61, 38, 100, 458, 217
INVAR-9, Run: 016, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1556, 46, 68, 1534, 50, 30, 19, 61, 39, 100, 714, 346
INVAR-9, Run: 017, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 16, 1, 58, 18, 100, 1635, 24, 40, 1619, 50, 33, 16, 58, 41, 100, 940, 461
INVAR-9, Run: 018, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 2696, 36, 58, 2674, 50, 38, 11, 61, 39, 100, 810, 394
INVAR-9, Run: 019, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 18, 1, 59, 18, 100, 1433, 22, 40, 1415, 50, 35, 14, 59, 41, 100, 466, 224
INVAR-9, Run: 020, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 26, 1, 63, 26, 100, 1664, 31, 57, 1638, 50, 28, 21, 63, 37, 100, 718, 346
INVAR-9, Run: 021, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 20, 1, 60, 20, 100, 1345, 32, 52, 1325, 50, 35, 14, 60, 40, 100, 524, 252
INVAR-9, Run: 022, F, 1, 0, 1, 0, 0, 0, 0, 0, 302, 20, 1, 60, 21, 100, 1599, 24, 44, 1579, 50, 32, 17, 60, 39, 100, 778, 378
INVAR-9, Run: 023, F, 0, 0, 4, 0, 0, 0, 0, 0, 304, 14, 1, 57, 18, 100, 1104, 39, 53, 1090, 50, 35, 14, 57, 41, 100, 474, 228
INVAR-9, Run: 024, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 20, 1, 60, 20, 100, 1885, 36, 56, 1865, 50, 33, 16, 60, 40, 100, 718, 349
INVAR-9, Run: 025, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 24, 1, 62, 24, 100, 1967, 32, 56, 1943, 50, 28, 21, 62, 38, 100, 922, 449
INVAR-9, Run: 026, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 28, 1, 64, 28, 100, 1854, 29, 57, 1826, 50, 38, 11, 64, 36, 100, 528, 250
INVAR-9, Run: 027, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 26, 1, 63, 28, 100, 1642, 35, 61, 1616, 50, 25, 24, 63, 36, 100, 830, 401
INVAR-9, Run: 028, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 16, 1, 58, 18, 100, 2066, 38, 54, 2050, 50, 31, 18, 58, 41, 100, 842, 412
INVAR-9, Run: 029, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 20, 1, 60, 22, 100, 2079, 18, 38, 2059, 50, 35, 14, 60, 39, 100, 594, 286
INVAR-9, Run: 030, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1665, 46, 68, 1643, 50, 33, 16, 61, 39, 100, 626, 302
INVAR-9, Run: 031, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1426, 31, 53, 1404, 50, 29, 20, 61, 39, 100, 1202, 590
INVAR-9, Run: 032, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 16, 1, 58, 18, 100, 1226, 50, 66, 1210, 50, 31, 18, 58, 41, 100, 750, 366
INVAR-9, Run: 033, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1663, 40, 62, 1641, 50, 35, 14, 61, 39, 100, 848, 413
INVAR-9, Run: 034, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 24, 1, 62, 24, 100, 2066, 40, 64, 2042, 50, 41, 8, 62, 38, 100, 534, 255
INVAR-9, Run: 035, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 18, 1, 59, 20, 100, 1917, 34, 52, 1899, 50, 32, 17, 59, 40, 100, 836, 408
INVAR-9, Run: 036, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1370, 36, 58, 1348, 50, 27, 22, 61, 39, 100, 536, 257
INVAR-9, Run: 037, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 26, 1, 63, 26, 100, 1704, 36, 62, 1678, 50, 27, 22, 63, 37, 100, 726, 350
INVAR-9, Run: 038, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 12, 1, 56, 12, 100, 1645, 54, 66, 1633, 50, 29, 20, 56, 44, 100, 980, 484
INVAR-9, Run: 039, F, 1, 0, 1, 0, 0, 0, 0, 0, 302, 20, 1, 60, 21, 100, 1514, 37, 57, 1494, 50, 31, 18, 60, 39, 100, 516, 247
INVAR-9, Run: 040, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1509, 38, 60, 1487, 50, 31, 18, 61, 39, 100, 674, 326
INVAR-9, Run: 041, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 22, 1, 61, 24, 100, 2244, 34, 56, 2222, 50, 32, 17, 61, 38, 100, 850, 413
INVAR-9, Run: 042, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1934, 36, 58, 1912, 50, 28, 21, 61, 39, 100, 712, 345
INVAR-9, Run: 043, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 18, 1, 59, 20, 100, 1918, 49, 67, 1900, 50, 29, 20, 59, 40, 100, 684, 332
INVAR-9, Run: 044, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1887, 39, 61, 1865, 50, 39, 10, 61, 39, 100, 590, 284
INVAR-9, Run: 045, F, 0, 0, 4, 0, 0, 0, 0, 0, 304, 22, 1, 61, 26, 100, 1782, 41, 63, 1760, 50, 28, 21, 61, 37, 100, 1026, 500
INVAR-9, Run: 046, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 16, 1, 58, 16, 100, 1780, 32, 48, 1764, 50, 33, 16, 58, 42, 100, 954, 469
INVAR-9, Run: 047, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 14, 1, 57, 16, 100, 1361, 29, 43, 1347, 50, 29, 20, 57, 42, 100, 582, 283
INVAR-9, Run: 048, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 18, 1, 59, 20, 100, 1625, 26, 44, 1607, 50, 32, 17, 59, 40, 100, 748, 364
INVAR-9, Run: 049, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 16, 1, 58, 16, 100, 1322, 22, 38, 1306, 50, 36, 13, 58, 42, 100, 732, 358
INVAR-9, Run: 050, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 20, 1, 60, 22, 100, 1867, 35, 55, 1847, 50, 31, 18, 60, 39, 100, 644, 311
INVAR-9, Run: 051, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 22, 1, 61, 24, 100, 2098, 45, 67, 2076, 50, 30, 19, 61, 38, 100, 482, 229
INVAR-9, Run: 052, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1253, 22, 44, 1231, 50, 35, 14, 61, 39, 100, 782, 380
INVAR-9, Run: 053, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1764, 37, 59, 1742, 50, 31, 18, 61, 39, 100, 954, 466
INVAR-9, Run: 054, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 22, 1, 61, 24, 100, 1484, 21, 43, 1462, 50, 34, 15, 61, 38, 100, 418, 197
INVAR-9, Run: 055, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 24, 1, 62, 24, 100, 1601, 37, 61, 1577, 50, 32, 17, 62, 38, 100, 820, 398
INVAR-9, Run: 056, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 20, 1, 60, 20, 100, 2230, 37, 57, 2210, 50, 38, 11, 60, 40, 100, 822, 401
INVAR-9, Run: 057, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1601, 39, 61, 1579, 50, 33, 16, 61, 39, 100, 592, 285
INVAR-9, Run: 058, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 16, 1, 58, 16, 100, 2148, 48, 64, 2132, 50, 34, 15, 58, 42, 100, 500, 242
INVAR-9, Run: 059, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 20, 1, 60, 20, 100, 1720, 31, 51, 1700, 50, 36, 13, 60, 40, 100, 412, 196
INVAR-9, Run: 060, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 20, 1, 60, 22, 100, 1432, 41, 61, 1412, 50, 34, 15, 60, 39, 100, 578, 278
INVAR-9, Run: 061, F, 0, 0, 4, 0, 0, 0, 0, 0, 304, 16, 1, 58, 20, 100, 1546, 40, 56, 1530, 50, 31, 18, 58, 40, 100, 848, 414
INVAR-9, Run: 062, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 20, 1, 60, 20, 100, 1944, 38, 58, 1924, 50, 31, 18, 60, 40, 100, 846, 413
INVAR-9, Run: 063, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1472, 42, 64, 1450, 50, 29, 20, 61, 39, 100, 1226, 602
INVAR-9, Run: 064, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 20, 1, 60, 20, 100, 1776, 25, 45, 1756, 50, 37, 12, 60, 40, 100, 950, 465
INVAR-9, Run: 065, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 24, 1, 62, 24, 100, 1832, 33, 57, 1808, 50, 28, 21, 62, 38, 100, 512, 244
INVAR-9, Run: 066, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1689, 43, 65, 1667, 50, 27, 22, 61, 39, 100, 726, 352
INVAR-9, Run: 067, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 20, 1, 60, 22, 100, 1507, 32, 52, 1487, 50, 32, 17, 60, 39, 100, 802, 390
INVAR-9, Run: 068, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 20, 1, 60, 22, 100, 1828, 34, 54, 1808, 50, 36, 13, 60, 39, 100, 518, 248
INVAR-9, Run: 069, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 24, 1, 62, 24, 100, 1547, 43, 67, 1523, 50, 36, 13, 62, 38, 100, 928, 452
INVAR-9, Run: 070, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 20, 1, 60, 22, 100, 2359, 46, 66, 2339, 50, 33, 16, 60, 39, 100, 920, 449
INVAR-9, Run: 071, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 20, 1, 60, 22, 100, 1753, 32, 52, 1733, 50, 33, 16, 60, 39, 100, 538, 258
INVAR-9, Run: 072, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1684, 25, 47, 1662, 50, 34, 15, 61, 39, 100, 796, 387
INVAR-9, Run: 073, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 16, 1, 58, 16, 100, 2002, 27, 43, 1986, 50, 34, 15, 58, 42, 100, 746, 365
INVAR-9, Run: 074, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 26, 1, 63, 26, 100, 2014, 50, 76, 1988, 50, 32, 17, 63, 37, 100, 674, 324
INVAR-9, Run: 075, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 16, 1, 58, 18, 100, 1674, 37, 53, 1658, 50, 31, 18, 58, 41, 100, 866, 424
INVAR-9, Run: 076, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 20, 1, 60, 20, 100, 1687, 47, 67, 1667, 50, 34, 15, 60, 40, 100, 600, 290
INVAR-9, Run: 077, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 16, 1, 58, 16, 100, 1410, 33, 49, 1394, 50, 34, 15, 58, 42, 100, 944, 464
INVAR-9, Run: 078, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1653, 29, 51, 1631, 50, 33, 16, 61, 39, 100, 878, 428
INVAR-9, Run: 079, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 14, 1, 57, 16, 100, 1362, 34, 48, 1348, 50, 29, 20, 57, 42, 100, 830, 407
INVAR-9, Run: 080, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 2022, 31, 53, 2000, 50, 33, 16, 61, 39, 100, 1220, 599
INVAR-9, Run: 081, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1792, 33, 55, 1770, 50, 32, 17, 61, 39, 100, 890, 434
INVAR-9, Run: 082, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 16, 1, 58, 16, 100, 1565, 34, 50, 1549, 50, 34, 15, 58, 42, 100, 576, 280
INVAR-9, Run: 083, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 20, 1, 60, 22, 100, 1970, 28, 48, 1950, 50, 33, 16, 60, 39, 100, 928, 453
INVAR-9, Run: 084, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 22, 1, 61, 24, 100, 1684, 29, 51, 1662, 50, 32, 17, 61, 38, 100, 838, 407
INVAR-9, Run: 085, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 20, 1, 60, 22, 100, 1297, 28, 48, 1277, 50, 30, 19, 60, 39, 100, 556, 267
INVAR-9, Run: 086, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 26, 1, 63, 26, 100, 1946, 52, 78, 1920, 50, 25, 24, 63, 37, 100, 998, 486
INVAR-9, Run: 087, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1872, 39, 61, 1850, 50, 31, 18, 61, 39, 100, 930, 454
INVAR-9, Run: 088, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 18, 1, 59, 20, 100, 1625, 33, 51, 1607, 50, 36, 13, 59, 40, 100, 814, 397
INVAR-9, Run: 089, F, 1, 0, 1, 0, 0, 0, 0, 0, 302, 18, 1, 59, 19, 100, 1522, 37, 55, 1504, 50, 27, 22, 59, 40, 100, 926, 453
INVAR-9, Run: 090, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 28, 1, 64, 28, 100, 1713, 26, 54, 1685, 50, 31, 18, 64, 36, 100, 562, 267
INVAR-9, Run: 091, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 22, 1, 61, 24, 100, 1654, 61, 83, 1632, 50, 34, 15, 61, 38, 100, 912, 444
INVAR-9, Run: 092, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 26, 1, 63, 26, 100, 1890, 34, 60, 1864, 50, 31, 18, 63, 37, 100, 430, 202
INVAR-9, Run: 093, F, 1, 0, 1, 0, 0, 0, 0, 0, 302, 16, 1, 58, 17, 100, 1356, 49, 65, 1340, 50, 31, 18, 58, 41, 100, 642, 312
INVAR-9, Run: 094, F, 0, 0, 2, 0, 0, 0, 0, 0, 302, 10, 1, 55, 12, 100, 887, 37, 47, 877, 50, 34, 15, 55, 44, 100, 1348, 668
INVAR-9, Run: 095, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 24, 1, 62, 24, 100, 1827, 37, 61, 1803, 50, 30, 19, 62, 38, 100, 648, 312
INVAR-9, Run: 096, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 16, 1, 58, 16, 100, 1896, 33, 49, 1880, 50, 36, 13, 58, 42, 100, 802, 393
INVAR-9, Run: 097, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 16, 1, 58, 16, 100, 1971, 38, 54, 1955, 50, 27, 22, 58, 42, 100, 920, 452
INVAR-9, Run: 098, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 10, 1, 55, 10, 100, 1305, 68, 78, 1295, 50, 26, 23, 55, 45, 100, 990, 490
INVAR-9, Run: 099, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 16, 1, 58, 16, 100, 1795, 48, 64, 1779, 50, 33, 16, 58, 42, 100, 826, 405
INVAR-9, Run: 100, F, 0, 0, 0, 0, 0, 0, 0, 0, 300, 22, 1, 61, 22, 100, 1565, 33, 55, 1543, 50, 31, 18, 61, 39, 100, 718, 348
