Input Number, Run_Number, Result@ 100, ak, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, ar, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-1, Run: 028, F, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 8, 1, 0, 8, 1, 0, 18, 7, 21, 8, 0, 1, 16, 1, 1, 16, 1, 19, 3, 1, 1, 0, 0, 0, 0, 13, 2, 14, 3, 1, 0, 0, 25, 0, 4, 1, 4, 1, 0, 15, 3, 0, 8, 8, 2, 12, 3, 1, 1, 1, 0, 0, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 029, F, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 8, 1, 0, 8, 1, 0, 21, 3, 24, 4, 1, 1, 18, 0, 0, 37, 7, 38, 8, 1, 1, 2, 0, 0, 0, 2, 0, 3, 1, 1, 0, 0, 2, 0, 2, 1, 3, 2, 1, 16, 2, 0, 19, 1, 5, 21, 5, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 030, F, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 9, 0, 0, 6, 3, 0, 16, 5, 20, 6, 1, 1, 17, 1, 0, 8, 1, 10, 2, 1, 1, 0, 0, 0, 0, 7, 0, 8, 1, 1, 0, 0, 21, 0, 25, 6, 26, 7, 1, 15, 3, 0, 24, 3, 7, 28, 8, 1, 1, 1, 1, 1, 0, 0, 23, 0, 22, 1, 0, 0, 0, 0, 0, 0, 0, 4, 2, 2, 3, 2, 0, 0, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 031, F, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 16, 9, 0, 0, 8, 1, 0, 2, 1, 4, 2, 2, 1, 15, 1, 2, 0, 1, 4, 4, 1, 1, 0, 0, 0, 0, 24, 8, 25, 9, 1, 0, 0, 17, 0, 12, 1, 13, 2, 1, 15, 2, 1, 9, 4, 2, 13, 4, 1, 1, 1, 1, 1, 0, 0, 20, 0, 27, 2, 0, 0, 0, 0, 0, 0, 0, 5, 8, 4, 10, 4, 0, 0, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 032, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 16, 8, 1, 0, 9, 0, 0, 18, 5, 20, 6, 1, 1, 17, 1, 0, 11, 6, 13, 7, 1, 1, 1, 0, 0, 0, 5, 2, 6, 3, 1, 0, 0, 2, 0, 2, 0, 3, 1, 1, 14, 3, 1, 10, 0, 4, 15, 6, 1, 1, 1, 1, 1, 0, 0, 5, 0, 25, 2, 0, 0, 0, 0, 0, 0, 0, 2, 16, 5, 19, 6, 1, 0, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 033, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 16, 9, 0, 0, 8, 1, 0, 2, 1, 4, 2, 2, 1, 18, 0, 0, 11, 2, 12, 3, 1, 1, 0, 0, 0, 0, 8, 2, 9, 3, 1, 0, 0, 4, 0, 11, 2, 12, 3, 1, 17, 0, 1, 25, 1, 18, 27, 20, 1, 1, 1, 1, 1, 0, 0, 7, 0, 19, 3, 0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 7, 1, 1, 0, 0, 0, 33, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 034, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 16, 9, 0, 0, 8, 1, 0, 2, 0, 4, 1, 2, 1, 17, 1, 0, 3, 0, 5, 1, 1, 1, 0, 0, 0, 0, 2, 0, 3, 1, 1, 0, 0, 3, 0, 28, 4, 29, 5, 1, 18, 0, 0, 48, 1, 11, 49, 12, 1, 1, 1, 1, 1, 0, 0, 6, 0, 27, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 5, 1, 1, 0, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 035, F, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 18, 16, 8, 1, 0, 7, 2, 0, 8, 2, 12, 3, 2, 1, 16, 2, 0, 12, 1, 15, 2, 1, 1, 0, 0, 0, 0, 2, 0, 3, 1, 1, 0, 0, 31, 0, 0, 0, 1, 1, 1, 15, 1, 2, 6, 7, 2, 10, 5, 1, 1, 1, 1, 1, 0, 0, 34, 0, 33, 1, 0, 0, 0, 0, 0, 0, 0, 8, 17, 3, 19, 4, 0, 0, 0, 0, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 036, F, 0, 12, 0, 0, 4, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 12, 17, 9, 0, 0, 8, 1, 0, 16, 6, 18, 7, 1, 1, 13, 1, 0, 1, 1, 3, 2, 1, 1, 0, 1, 0, 0, 3, 1, 4, 2, 1, 0, 0, 11, 0, 13, 2, 14, 3, 1, 13, 1, 0, 13, 1, 6, 15, 7, 1, 1, 1, 1, 1, 0, 0, 13, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 2, 30, 9, 31, 10, 1, 1, 0, 0, 22, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 037, P, 0, 1, 0, 18, 18, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-1, Run: 038, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 17, 9, 0, 0, 9, 0, 0, 12, 3, 13, 4, 1, 1, 14, 4, 0, 11, 1, 16, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 8, 0, 3, 1, 4, 2, 1, 16, 2, 0, 4, 2, 1, 7, 2, 1, 1, 1, 1, 1, 0, 0, 10, 0, 22, 1, 0, 0, 0, 0, 0, 0, 0, 3, 23, 5, 25, 6, 1, 0, 0, 0, 32, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 039, F, 0, 16, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 16, 16, 8, 1, 0, 9, 0, 0, 21, 4, 23, 5, 2, 1, 17, 1, 0, 2, 0, 4, 1, 1, 1, 0, 1, 0, 0, 0, 2, 1, 3, 1, 0, 0, 10, 0, 14, 5, 15, 6, 1, 16, 2, 0, 23, 2, 4, 26, 5, 1, 1, 1, 1, 1, 0, 0, 13, 0, 26, 1, 0, 0, 0, 0, 0, 0, 0, 3, 16, 1, 17, 1, 0, 1, 0, 0, 28, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 040, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 14, 9, 0, 0, 9, 0, 0, 15, 3, 16, 4, 4, 1, 16, 2, 0, 14, 6, 17, 7, 1, 1, 0, 0, 0, 0, 22, 6, 23, 7, 1, 0, 0, 1, 0, 3, 2, 4, 3, 1, 17, 1, 0, 11, 3, 1, 13, 2, 1, 1, 1, 1, 1, 0, 0, 6, 0, 27, 2, 0, 0, 0, 0, 0, 0, 0, 4, 6, 1, 9, 2, 1, 0, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 041, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 16, 8, 1, 0, 9, 0, 0, 9, 1, 11, 2, 2, 1, 16, 2, 0, 10, 5, 13, 6, 1, 1, 0, 0, 0, 0, 25, 7, 26, 8, 1, 0, 0, 3, 0, 19, 4, 20, 5, 1, 17, 1, 0, 12, 0, 7, 14, 8, 1, 1, 1, 1, 1, 0, 0, 6, 0, 27, 4, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 6, 1, 1, 0, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 042, F, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 54, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 18, 7, 2, 0, 8, 0, 1, 2, 1, 6, 3, 0, 1, 17, 1, 0, 12, 4, 14, 5, 1, 1, 0, 0, 0, 0, 23, 4, 23, 4, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 18, 0, 0, 23, 6, 2, 24, 2, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 043, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 16, 9, 0, 0, 8, 1, 0, 0, 0, 2, 1, 2, 1, 15, 3, 0, 2, 0, 6, 1, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 1, 0, 0, 16, 0, 7, 2, 8, 3, 1, 17, 1, 0, 5, 2, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 19, 0, 24, 2, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 4, 1, 1, 0, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 044, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 18, 9, 0, 0, 8, 0, 1, 2, 0, 4, 2, 0, 1, 14, 4, 0, 9, 3, 14, 4, 1, 1, 0, 0, 0, 0, 20, 7, 21, 8, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 16, 2, 0, 16, 0, 6, 19, 7, 1, 1, 1, 1, 1, 0, 0, 1, 0, 26, 2, 1, 0, 0, 0, 0, 0, 0, 1, 6, 1, 10, 3, 1, 0, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 045, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 16, 7, 2, 0, 9, 0, 0, 5, 0, 8, 1, 2, 1, 17, 1, 0, 14, 6, 16, 7, 1, 1, 0, 0, 0, 0, 7, 3, 8, 4, 1, 0, 0, 13, 0, 13, 5, 14, 6, 1, 16, 1, 1, 7, 5, 4, 10, 6, 1, 1, 1, 1, 1, 0, 0, 16, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 2, 10, 3, 1, 0, 0, 0, 23, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 046, F, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 9, 0, 0, 8, 1, 0, 42, 16, 44, 17, 3, 1, 18, 0, 0, 4, 0, 5, 1, 1, 1, 0, 0, 0, 0, 54, 13, 55, 13, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 17, 1, 0, 5, 4, 1, 7, 2, 1, 1, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 047, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 17, 9, 0, 0, 9, 0, 0, 7, 0, 8, 1, 1, 1, 17, 1, 0, 9, 2, 11, 3, 1, 1, 0, 0, 0, 0, 2, 1, 3, 2, 1, 0, 0, 1, 0, 1, 0, 2, 1, 1, 16, 1, 1, 2, 0, 1, 5, 3, 1, 1, 1, 1, 1, 0, 0, 3, 0, 25, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 1, 1, 0, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 048, F, 0, 16, 0, 0, 2, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 16, 15, 7, 1, 1, 9, 0, 0, 6, 1, 9, 3, 1, 1, 15, 1, 0, 0, 0, 2, 1, 1, 1, 2, 0, 0, 0, 3, 0, 4, 1, 1, 0, 0, 2, 0, 1, 0, 2, 1, 1, 15, 1, 0, 24, 0, 5, 26, 6, 1, 1, 1, 1, 1, 0, 0, 6, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 3, 30, 5, 31, 6, 1, 0, 0, 0, 21, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 049, F, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 7, 2, 0, 9, 0, 0, 2, 0, 5, 1, 1, 1, 17, 1, 0, 12, 0, 14, 1, 1, 1, 0, 0, 0, 0, 20, 6, 21, 7, 1, 0, 0, 21, 0, 17, 3, 17, 3, 0, 18, 0, 0, 13, 5, 3, 14, 4, 1, 1, 1, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 050, F, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 16, 8, 0, 1, 7, 1, 1, 9, 4, 13, 7, 2, 1, 16, 2, 0, 8, 1, 11, 2, 1, 1, 0, 0, 0, 0, 40, 8, 41, 9, 1, 0, 0, 8, 0, 17, 2, 17, 2, 0, 18, 0, 0, 4, 2, 2, 5, 3, 1, 1, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 051, F, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 17, 8, 1, 0, 7, 2, 0, 9, 1, 13, 2, 1, 1, 14, 4, 0, 5, 1, 10, 2, 1, 1, 0, 0, 0, 0, 4, 2, 5, 3, 1, 0, 0, 34, 0, 6, 0, 7, 1, 1, 18, 0, 0, 16, 6, 2, 17, 3, 1, 1, 1, 1, 1, 0, 0, 36, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 7, 5, 1, 5, 1, 0, 0, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 052, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 16, 9, 0, 0, 7, 2, 0, 22, 12, 25, 13, 1, 1, 18, 0, 0, 9, 4, 10, 5, 1, 1, 1, 0, 0, 0, 9, 5, 10, 6, 1, 0, 0, 22, 0, 1, 0, 2, 1, 1, 17, 1, 0, 4, 2, 1, 6, 2, 1, 1, 1, 1, 1, 0, 0, 25, 0, 27, 2, 0, 0, 0, 0, 0, 0, 0, 4, 4, 2, 7, 3, 1, 0, 0, 0, 26, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 053, F, 0, 18, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 55, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 15, 8, 0, 1, 7, 0, 2, 7, 2, 11, 6, 3, 1, 17, 1, 0, 2, 1, 4, 2, 1, 1, 0, 0, 0, 0, 45, 23, 46, 24, 1, 0, 0, 10, 0, 6, 0, 6, 0, 0, 17, 1, 0, 21, 3, 3, 23, 4, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 054, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 16, 8, 1, 0, 8, 0, 1, 27, 7, 30, 9, 2, 1, 17, 1, 0, 11, 1, 13, 2, 1, 1, 0, 0, 0, 0, 1, 1, 2, 2, 1, 0, 0, 1, 0, 1, 1, 2, 2, 1, 13, 5, 0, 26, 3, 6, 32, 7, 1, 1, 1, 1, 1, 0, 0, 4, 0, 29, 1, 0, 0, 0, 0, 0, 0, 0, 4, 15, 3, 17, 4, 1, 0, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 055, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 18, 8, 0, 1, 8, 1, 0, 20, 5, 23, 7, 0, 1, 15, 2, 1, 6, 1, 10, 3, 1, 1, 0, 0, 0, 0, 8, 2, 9, 3, 1, 0, 0, 0, 0, 36, 13, 37, 14, 1, 16, 2, 0, 11, 0, 5, 14, 6, 1, 1, 1, 1, 1, 0, 0, 1, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 3, 2, 1, 0, 0, 0, 24, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-1, Run: 056, F, 0, 18, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 18, 15, 9, 0, 0, 9, 0, 0, 3, 0, 4, 1, 3, 1, 17, 0, 1, 27, 12, 29, 14, 1, 1, 0, 0, 0, 0, 12, 1, 13, 2, 1, 0, 0, 1, 0, 4, 1, 5, 2, 1, 13, 5, 0, 7, 1, 4, 13, 5, 1, 1, 1, 1, 1, 0, 0, 5, 0, 25, 1, 0, 0, 0, 0, 0, 0, 0, 2, 10, 1, 12, 2, 1, 0, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
