Input Number, Run_Number, Result@ 100, F, X1, A, B, C, PO, D, CO, Y, PE, CE, E, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-7, Run: 026, F, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, F, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 028, F, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 029, F, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 030, F, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 031, F, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 032, F, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 033, F, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 034, F, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 035, F, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 036, F, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 037, F, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 038, F, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 039, F, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 040, F, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 041, F, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 042, F, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 043, F, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 044, F, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 045, F, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 046, F, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 047, F, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 048, F, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 049, F, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 050, F, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 051, F, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 052, F, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 053, F, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 054, F, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 055, F, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 056, F, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 057, F, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 058, F, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 059, F, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 060, F, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 061, F, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 062, F, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 063, F, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 064, F, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 065, F, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 066, F, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 067, F, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 068, F, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 069, F, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 070, F, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 071, F, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 072, F, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 073, F, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 074, F, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 075, F, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 076, F, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 077, F, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 078, F, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 079, F, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 080, F, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 081, F, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 082, F, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 083, F, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 084, F, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 085, F, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 086, F, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 087, F, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 088, F, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 089, F, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 090, F, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 091, F, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 092, F, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 093, F, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 094, F, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 095, F, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 096, F, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 82, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 097, F, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 098, F, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 099, F, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 100, F, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-8, Run: 001, F, 1, 0, 0, 0, 0, 0, 36, 0, 2, 1, 2, 24, 115, 50, 688, 15, 13, 688, 25, 16, 8, 24, 82, 50, 6412, 3263
INVAR-8, Run: 002, F, 1, 0, 0, 0, 0, 0, 38, 0, 2, 1, 2, 24, 113, 50, 404, 24, 22, 404, 25, 19, 5, 24, 81, 50, 5452, 2782
INVAR-8, Run: 003, F, 1, 0, 0, 1, 0, 0, 65, 0, 0, 1, 0, 25, 86, 50, 406, 16, 16, 406, 25, 17, 7, 25, 67, 50, 6605, 3345
INVAR-8, Run: 004, F, 0, 0, 0, 2, 0, 0, 66, 0, 0, 1, 0, 25, 84, 50, 455, 8, 8, 455, 25, 19, 5, 25, 66, 50, 4944, 2514
INVAR-8, Run: 005, F, 1, 0, 0, 1, 0, 0, 57, 0, 2, 1, 2, 24, 94, 50, 587, 11, 9, 587, 25, 20, 4, 24, 71, 50, 5565, 2829
INVAR-8, Run: 006, F, 1, 0, 0, 0, 0, 0, 52, 0, 0, 1, 0, 25, 99, 50, 688, 17, 17, 688, 25, 14, 10, 25, 74, 50, 5822, 2960
INVAR-8, Run: 007, F, 1, 0, 0, 0, 0, 0, 68, 0, 2, 1, 2, 24, 83, 50, 579, 21, 19, 579, 25, 14, 10, 24, 66, 50, 5170, 2626
INVAR-8, Run: 008, F, 0, 0, 0, 0, 0, 0, 58, 0, 0, 1, 0, 25, 92, 50, 389, 15, 15, 389, 25, 16, 8, 25, 71, 50, 5792, 2942
INVAR-8, Run: 009, F, 0, 0, 0, 0, 0, 0, 48, 0, 2, 1, 2, 24, 102, 50, 449, 26, 24, 449, 25, 11, 13, 24, 76, 50, 6014, 3058
INVAR-8, Run: 010, F, 0, 0, 0, 0, 0, 0, 46, 0, 0, 1, 0, 25, 104, 50, 613, 13, 13, 613, 25, 19, 5, 25, 77, 50, 5978, 3041
INVAR-8, Run: 011, F, 1, 0, 0, 0, 0, 0, 48, 0, 0, 1, 0, 25, 103, 50, 696, 13, 13, 696, 25, 18, 6, 25, 76, 50, 5716, 2909
INVAR-8, Run: 012, F, 0, 0, 0, 0, 0, 0, 42, 0, 2, 1, 2, 24, 108, 50, 798, 26, 24, 798, 25, 16, 8, 24, 79, 50, 6252, 3180
INVAR-8, Run: 013, F, 1, 0, 0, 1, 0, 0, 61, 0, 0, 1, 0, 25, 90, 50, 798, 7, 7, 798, 25, 16, 8, 25, 69, 50, 5491, 2790
INVAR-8, Run: 014, F, 0, 0, 0, 0, 0, 0, 50, 0, 2, 1, 2, 24, 100, 50, 403, 20, 18, 403, 25, 14, 10, 24, 75, 50, 5784, 2942
INVAR-8, Run: 015, F, 0, 0, 0, 0, 0, 0, 68, 0, 0, 1, 0, 25, 82, 50, 623, 22, 22, 623, 25, 18, 6, 25, 66, 50, 5246, 2664
INVAR-8, Run: 016, F, 0, 0, 0, 0, 0, 0, 38, 0, 0, 1, 0, 25, 112, 50, 651, 25, 25, 651, 25, 12, 12, 25, 81, 50, 6138, 3125
INVAR-8, Run: 017, F, 1, 0, 0, 1, 0, 0, 29, 0, 0, 1, 0, 25, 122, 50, 588, 10, 10, 588, 25, 11, 13, 25, 85, 50, 6673, 3397
INVAR-8, Run: 018, F, 1, 0, 0, 1, 0, 0, 55, 0, 0, 1, 0, 25, 96, 50, 495, 19, 19, 495, 25, 18, 6, 25, 72, 50, 5667, 2881
INVAR-8, Run: 019, F, 1, 0, 0, 1, 0, 0, 49, 0, 0, 1, 0, 25, 102, 50, 512, 18, 18, 512, 25, 17, 7, 25, 75, 50, 5037, 2569
INVAR-8, Run: 020, F, 1, 0, 0, 1, 0, 0, 71, 0, 2, 1, 2, 24, 80, 50, 297, 21, 19, 297, 25, 15, 9, 24, 64, 50, 4623, 2351
INVAR-8, Run: 021, F, 1, 0, 0, 0, 0, 0, 34, 0, 0, 1, 0, 25, 117, 50, 647, 24, 24, 647, 25, 12, 12, 25, 83, 50, 5206, 2661
INVAR-8, Run: 022, F, 1, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 25, 97, 50, 488, 14, 14, 488, 25, 14, 10, 25, 73, 50, 6144, 3120
INVAR-8, Run: 023, F, 1, 0, 0, 2, 0, 0, 64, 0, 0, 1, 0, 25, 87, 50, 595, 21, 21, 595, 25, 17, 7, 25, 67, 50, 5408, 2747
INVAR-8, Run: 024, F, 0, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 25, 96, 50, 840, 17, 17, 840, 25, 16, 8, 25, 73, 50, 6546, 3321
INVAR-8, Run: 025, F, 0, 0, 0, 0, 0, 0, 66, 0, 4, 1, 4, 23, 84, 50, 311, 19, 15, 311, 25, 13, 11, 23, 67, 50, 6744, 3414
INVAR-8, Run: 026, F, 0, 0, 0, 2, 0, 0, 46, 0, 2, 1, 2, 24, 104, 50, 582, 23, 21, 582, 25, 11, 13, 24, 76, 50, 6326, 3215
INVAR-8, Run: 027, F, 1, 0, 0, 1, 0, 0, 31, 0, 0, 1, 0, 25, 120, 50, 432, 16, 16, 432, 25, 15, 9, 25, 84, 50, 6343, 3231
INVAR-8, Run: 028, F, 1, 0, 0, 1, 0, 0, 55, 0, 0, 1, 0, 25, 96, 50, 418, 19, 19, 418, 25, 12, 12, 25, 72, 50, 6631, 3363
INVAR-8, Run: 029, F, 0, 0, 0, 0, 0, 0, 34, 0, 0, 1, 0, 25, 116, 50, 502, 18, 18, 502, 25, 16, 8, 25, 83, 50, 7764, 3940
INVAR-8, Run: 030, F, 1, 0, 0, 1, 0, 0, 51, 0, 2, 1, 2, 24, 100, 50, 507, 17, 15, 507, 25, 17, 7, 24, 74, 50, 6929, 3514
INVAR-8, Run: 031, F, 1, 0, 0, 1, 0, 0, 41, 0, 2, 1, 2, 24, 110, 50, 559, 24, 22, 559, 25, 13, 11, 24, 79, 50, 5541, 2825
INVAR-8, Run: 032, F, 0, 0, 0, 2, 0, 0, 42, 0, 0, 1, 0, 25, 108, 50, 582, 11, 11, 582, 25, 14, 10, 25, 78, 50, 5116, 2612
INVAR-8, Run: 033, F, 1, 0, 0, 0, 0, 0, 60, 0, 2, 1, 2, 24, 91, 50, 542, 20, 18, 542, 25, 13, 11, 24, 70, 50, 6542, 3316
INVAR-8, Run: 034, F, 1, 0, 0, 0, 0, 0, 52, 0, 2, 1, 2, 24, 99, 50, 472, 15, 13, 472, 25, 16, 8, 24, 74, 50, 5620, 2859
INVAR-8, Run: 035, F, 0, 0, 0, 0, 0, 0, 44, 0, 2, 1, 2, 24, 106, 50, 670, 17, 15, 670, 25, 22, 2, 24, 78, 50, 6728, 3417
INVAR-8, Run: 036, F, 0, 0, 0, 0, 0, 0, 54, 0, 0, 1, 0, 25, 96, 50, 579, 18, 18, 579, 25, 16, 8, 25, 73, 50, 4836, 2466
INVAR-8, Run: 037, F, 1, 0, 0, 1, 0, 0, 41, 0, 0, 1, 0, 25, 110, 50, 516, 23, 23, 516, 25, 16, 8, 25, 79, 50, 5547, 2828
INVAR-8, Run: 038, F, 1, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 25, 91, 50, 633, 14, 14, 633, 25, 18, 6, 25, 70, 50, 4980, 2535
INVAR-8, Run: 039, F, 1, 0, 0, 0, 0, 0, 50, 0, 0, 1, 0, 25, 101, 50, 548, 12, 12, 548, 25, 14, 10, 25, 75, 50, 6288, 3194
INVAR-8, Run: 040, F, 0, 0, 0, 0, 0, 0, 52, 0, 2, 1, 2, 24, 98, 50, 519, 29, 27, 519, 25, 16, 8, 24, 74, 50, 5056, 2577
INVAR-8, Run: 041, F, 0, 0, 0, 0, 0, 0, 50, 0, 2, 1, 2, 24, 100, 50, 353, 9, 7, 353, 25, 12, 12, 24, 75, 50, 4672, 2386
INVAR-8, Run: 042, F, 0, 0, 0, 0, 0, 0, 52, 0, 0, 1, 0, 25, 98, 50, 569, 15, 15, 569, 25, 15, 9, 25, 74, 50, 4714, 2406
INVAR-8, Run: 043, F, 1, 0, 0, 0, 0, 0, 56, 0, 0, 1, 0, 25, 95, 50, 665, 19, 19, 665, 25, 20, 4, 25, 72, 50, 6212, 3153
INVAR-8, Run: 044, F, 1, 0, 0, 0, 0, 0, 58, 0, 0, 1, 0, 25, 93, 50, 656, 15, 15, 656, 25, 18, 6, 25, 71, 50, 6376, 3234
INVAR-8, Run: 045, F, 1, 0, 0, 2, 0, 0, 26, 0, 0, 1, 0, 25, 125, 50, 837, 13, 13, 837, 25, 16, 8, 25, 86, 50, 5608, 2866
INVAR-8, Run: 046, F, 0, 0, 0, 0, 0, 0, 28, 0, 2, 1, 2, 24, 122, 50, 543, 22, 20, 543, 25, 14, 10, 24, 86, 50, 5834, 2978
INVAR-8, Run: 047, F, 1, 0, 0, 1, 0, 0, 53, 0, 0, 1, 0, 25, 98, 50, 510, 18, 18, 510, 25, 12, 12, 25, 73, 50, 4683, 2390
INVAR-8, Run: 048, F, 0, 0, 0, 0, 0, 0, 50, 0, 2, 1, 2, 24, 100, 50, 526, 24, 22, 526, 25, 19, 5, 24, 75, 50, 5586, 2843
INVAR-8, Run: 049, F, 1, 0, 0, 0, 0, 0, 40, 0, 0, 1, 0, 25, 111, 50, 457, 16, 16, 457, 25, 15, 9, 25, 80, 50, 6462, 3286
INVAR-8, Run: 050, F, 0, 0, 0, 1, 0, 0, 33, 0, 2, 1, 2, 24, 117, 50, 410, 13, 11, 410, 25, 11, 13, 24, 83, 50, 6207, 3162
INVAR-8, Run: 051, F, 0, 0, 0, 0, 0, 0, 46, 0, 2, 1, 2, 24, 104, 50, 679, 19, 17, 679, 25, 14, 10, 24, 77, 50, 6610, 3357
INVAR-8, Run: 052, F, 1, 0, 0, 0, 0, 0, 48, 0, 0, 1, 0, 25, 103, 50, 578, 10, 10, 578, 25, 20, 4, 25, 76, 50, 5160, 2631
INVAR-8, Run: 053, F, 1, 0, 0, 0, 0, 0, 60, 0, 0, 1, 0, 25, 91, 50, 410, 9, 9, 410, 25, 15, 9, 25, 70, 50, 5186, 2638
INVAR-8, Run: 054, F, 1, 0, 0, 0, 0, 0, 50, 0, 0, 1, 0, 25, 101, 50, 540, 14, 14, 540, 25, 11, 13, 25, 75, 50, 5958, 3029
INVAR-8, Run: 055, F, 0, 0, 0, 2, 0, 0, 52, 0, 2, 1, 2, 24, 98, 50, 597, 31, 29, 597, 25, 16, 8, 24, 73, 50, 4206, 2152
INVAR-8, Run: 056, F, 1, 0, 0, 1, 0, 0, 25, 0, 2, 1, 2, 24, 126, 50, 558, 15, 13, 558, 25, 15, 9, 24, 87, 50, 5419, 2772
INVAR-8, Run: 057, F, 0, 0, 0, 0, 0, 0, 46, 0, 0, 1, 0, 25, 104, 50, 524, 8, 8, 524, 25, 20, 4, 25, 77, 50, 5274, 2689
INVAR-8, Run: 058, F, 1, 0, 0, 1, 0, 0, 49, 0, 0, 1, 0, 25, 102, 50, 556, 24, 24, 556, 25, 13, 11, 25, 75, 50, 6395, 3248
INVAR-8, Run: 059, F, 0, 0, 0, 2, 0, 0, 46, 0, 0, 1, 0, 25, 104, 50, 557, 20, 20, 557, 25, 15, 9, 25, 76, 50, 5850, 2977
INVAR-8, Run: 060, F, 1, 0, 0, 0, 0, 0, 70, 0, 0, 1, 0, 25, 81, 50, 646, 14, 14, 646, 25, 19, 5, 25, 65, 50, 5042, 2561
INVAR-8, Run: 061, F, 1, 0, 0, 0, 0, 0, 48, 0, 0, 1, 0, 25, 103, 50, 480, 15, 15, 480, 25, 13, 11, 25, 76, 50, 6070, 3086
INVAR-8, Run: 062, F, 0, 0, 0, 0, 0, 0, 36, 0, 0, 1, 0, 25, 114, 50, 445, 11, 11, 445, 25, 15, 9, 25, 82, 50, 5758, 2936
INVAR-8, Run: 063, F, 1, 0, 0, 1, 0, 0, 67, 0, 0, 1, 0, 25, 84, 50, 504, 10, 10, 504, 25, 18, 6, 25, 66, 50, 6535, 3309
INVAR-8, Run: 064, F, 1, 0, 0, 0, 0, 0, 56, 0, 2, 1, 2, 24, 95, 50, 478, 24, 22, 478, 25, 17, 7, 24, 72, 50, 5940, 3017
INVAR-8, Run: 065, F, 1, 0, 0, 1, 0, 0, 51, 0, 0, 1, 0, 25, 100, 50, 431, 21, 21, 431, 25, 14, 10, 25, 74, 50, 4955, 2527
INVAR-8, Run: 066, F, 0, 0, 0, 0, 0, 0, 62, 0, 0, 1, 0, 25, 88, 50, 637, 19, 19, 637, 25, 15, 9, 25, 69, 50, 6292, 3190
INVAR-8, Run: 067, F, 1, 0, 0, 0, 0, 0, 46, 0, 0, 1, 0, 25, 105, 50, 435, 21, 21, 435, 25, 14, 10, 25, 77, 50, 5672, 2888
INVAR-8, Run: 068, F, 1, 0, 0, 0, 0, 0, 58, 0, 0, 1, 0, 25, 93, 50, 562, 28, 28, 562, 25, 17, 7, 25, 71, 50, 6168, 3130
INVAR-8, Run: 069, F, 0, 0, 0, 3, 0, 0, 51, 0, 0, 1, 0, 25, 99, 50, 803, 14, 14, 803, 25, 17, 7, 25, 73, 50, 6533, 3316
INVAR-8, Run: 070, F, 1, 0, 0, 1, 0, 0, 47, 0, 0, 1, 0, 25, 104, 50, 548, 19, 19, 548, 25, 15, 9, 25, 76, 50, 6599, 3351
INVAR-8, Run: 071, F, 0, 0, 0, 0, 0, 0, 42, 0, 0, 1, 0, 25, 108, 50, 648, 29, 29, 648, 25, 11, 13, 25, 79, 50, 6102, 3105
INVAR-8, Run: 072, F, 1, 0, 0, 1, 0, 0, 51, 0, 0, 1, 0, 25, 100, 50, 622, 13, 13, 622, 25, 16, 8, 25, 74, 50, 6987, 3543
