Input Number, Run_Number, Result@ 100, PO, E, F, X1, A, B, C, D, CO, Y, PE, CE, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 039, F, 0, 60, 0, 0, 0, 0, 0, 176, 114, 114, 0, 0, 10, 100, 1740, 31, 31, 1626, 45, 26, 19, 50, 55, 100, 1658, 834
INVAR-9, Run: 040, F, 0, 68, 0, 0, 0, 0, 0, 194, 88, 88, 0, 0, 18, 100, 1799, 26, 26, 1711, 41, 29, 12, 50, 59, 100, 1902, 960
INVAR-9, Run: 041, F, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2, 16, 100, 1407, 39, 37, 1407, 42, 22, 19, 49, 58, 100, 2182, 1099
INVAR-9, Run: 042, F, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0, 16, 100, 1227, 23, 23, 1227, 42, 29, 12, 50, 58, 100, 1136, 576
INVAR-9, Run: 043, F, 0, 66, 2, 0, 0, 0, 0, 0, 286, 286, 0, 0, 16, 100, 1379, 28, 28, 1093, 42, 28, 14, 50, 57, 100, 1830, 922
INVAR-9, Run: 044, F, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0, 16, 100, 2089, 26, 26, 2089, 42, 20, 21, 50, 58, 100, 2284, 1150
INVAR-9, Run: 045, F, 0, 66, 0, 0, 0, 0, 0, 136, 148, 148, 0, 0, 16, 100, 1313, 34, 34, 1165, 42, 30, 12, 50, 58, 100, 2120, 1068
INVAR-9, Run: 046, F, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0, 18, 100, 1197, 31, 31, 1197, 41, 27, 13, 50, 59, 100, 2098, 1058
INVAR-9, Run: 047, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 1250, 36, 36, 1250, 43, 18, 24, 50, 57, 100, 1640, 827
INVAR-9, Run: 048, F, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2, 14, 100, 894, 30, 28, 894, 43, 22, 20, 49, 57, 100, 1450, 732
INVAR-9, Run: 049, F, 0, 58, 0, 0, 0, 0, 0, 155, 137, 137, 0, 0, 8, 100, 1632, 27, 27, 1495, 46, 29, 17, 50, 54, 100, 1174, 591
INVAR-9, Run: 050, F, 0, 68, 0, 0, 0, 0, 0, 13, 269, 269, 0, 0, 18, 100, 1474, 31, 31, 1205, 41, 24, 17, 50, 59, 100, 1692, 855
INVAR-9, Run: 051, F, 0, 70, 0, 0, 0, 0, 0, 70, 210, 210, 0, 0, 20, 100, 1301, 41, 41, 1091, 40, 29, 11, 50, 60, 100, 1630, 825
INVAR-9, Run: 052, F, 0, 56, 0, 0, 0, 0, 0, 59, 235, 235, 0, 0, 6, 100, 1329, 34, 34, 1094, 47, 27, 20, 50, 53, 100, 1220, 613
INVAR-9, Run: 053, F, 0, 64, 0, 0, 0, 0, 0, 36, 250, 250, 0, 0, 14, 100, 1068, 37, 37, 818, 43, 29, 14, 50, 57, 100, 1634, 824
INVAR-9, Run: 054, F, 0, 64, 0, 0, 0, 0, 0, 13, 273, 273, 0, 0, 14, 100, 1990, 36, 36, 1717, 43, 27, 16, 50, 57, 100, 1730, 872
INVAR-9, Run: 055, F, 0, 61, 0, 0, 0, 0, 0, 288, 0, 2, 1, 2, 12, 100, 1518, 26, 24, 1518, 44, 25, 18, 49, 56, 100, 5894, 2953
INVAR-9, Run: 056, F, 0, 68, 0, 0, 0, 0, 0, 149, 133, 133, 0, 0, 18, 100, 1004, 27, 27, 871, 41, 27, 14, 50, 59, 100, 1264, 641
INVAR-9, Run: 057, F, 0, 60, 0, 0, 0, 0, 0, 28, 262, 262, 0, 0, 10, 100, 1144, 31, 31, 882, 45, 22, 23, 50, 55, 100, 1444, 727
INVAR-9, Run: 058, F, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0, 10, 100, 1198, 38, 38, 1198, 45, 30, 14, 50, 55, 100, 2438, 1224
INVAR-9, Run: 059, F, 0, 58, 0, 0, 0, 0, 0, 292, 0, 0, 1, 0, 8, 100, 1819, 34, 34, 1819, 46, 30, 15, 50, 54, 100, 1924, 966
INVAR-9, Run: 060, F, 0, 64, 0, 0, 0, 0, 0, 95, 191, 191, 0, 0, 14, 100, 1399, 17, 17, 1208, 43, 21, 22, 50, 57, 100, 1578, 796
INVAR-9, Run: 061, F, 0, 62, 0, 0, 0, 0, 0, 268, 20, 20, 0, 0, 12, 100, 1272, 31, 31, 1252, 44, 26, 18, 50, 56, 100, 2044, 1028
INVAR-9, Run: 062, F, 0, 68, 0, 0, 0, 0, 0, 178, 104, 104, 0, 0, 18, 100, 1580, 21, 21, 1476, 41, 27, 14, 50, 59, 100, 2312, 1165
INVAR-9, Run: 063, F, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2, 16, 100, 1114, 24, 22, 1114, 42, 27, 14, 49, 58, 100, 2302, 1159
INVAR-9, Run: 064, F, 0, 64, 0, 0, 0, 0, 0, 101, 185, 185, 0, 0, 14, 100, 1372, 35, 35, 1187, 43, 27, 16, 50, 57, 100, 2264, 1139
INVAR-9, Run: 065, F, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0, 12, 100, 1394, 45, 45, 1394, 44, 29, 14, 50, 56, 100, 1194, 603
INVAR-9, Run: 066, F, 0, 70, 0, 0, 0, 0, 0, 90, 190, 190, 0, 0, 20, 100, 1611, 38, 38, 1421, 40, 31, 9, 50, 60, 100, 1708, 864
INVAR-9, Run: 067, F, 0, 68, 0, 0, 0, 0, 0, 13, 269, 269, 0, 0, 18, 100, 1443, 24, 24, 1174, 41, 27, 14, 50, 59, 100, 1454, 736
INVAR-9, Run: 068, F, 0, 60, 0, 0, 0, 0, 0, 123, 167, 167, 0, 0, 10, 100, 1294, 29, 29, 1127, 45, 20, 25, 50, 55, 100, 1888, 949
INVAR-9, Run: 069, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 1189, 29, 29, 1189, 43, 33, 9, 50, 57, 100, 2202, 1108
INVAR-9, Run: 070, F, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2, 16, 100, 1362, 29, 27, 1362, 42, 27, 14, 49, 58, 100, 2122, 1069
INVAR-9, Run: 071, F, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2, 10, 100, 1250, 26, 24, 1250, 45, 31, 13, 49, 55, 100, 2352, 1181
INVAR-9, Run: 072, F, 0, 62, 0, 0, 0, 0, 0, 141, 147, 147, 0, 0, 12, 100, 1242, 45, 45, 1095, 44, 27, 17, 50, 56, 100, 1858, 935
INVAR-9, Run: 073, F, 0, 66, 0, 0, 0, 0, 0, 8, 276, 276, 0, 0, 16, 100, 1661, 31, 31, 1385, 42, 28, 14, 50, 58, 100, 2104, 1060
INVAR-9, Run: 074, F, 0, 68, 0, 0, 0, 0, 0, 34, 248, 248, 0, 0, 18, 100, 1421, 35, 35, 1173, 41, 29, 12, 50, 59, 100, 1150, 584
INVAR-9, Run: 075, F, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0, 12, 100, 1482, 34, 34, 1482, 44, 28, 15, 50, 56, 100, 1728, 870
INVAR-9, Run: 076, F, 0, 57, 0, 0, 0, 0, 0, 292, 0, 2, 1, 2, 8, 100, 1461, 31, 29, 1461, 46, 35, 10, 49, 54, 100, 2028, 1018
INVAR-9, Run: 077, F, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2, 14, 100, 1324, 32, 30, 1324, 43, 37, 5, 49, 57, 100, 2216, 1115
INVAR-9, Run: 078, F, 0, 56, 0, 0, 0, 0, 0, 294, 0, 0, 1, 0, 6, 100, 1095, 26, 26, 1095, 47, 34, 12, 50, 53, 100, 1442, 724
INVAR-9, Run: 079, F, 0, 62, 0, 0, 0, 0, 0, 40, 248, 248, 0, 0, 12, 100, 1103, 40, 40, 855, 44, 17, 27, 50, 56, 100, 1932, 972
INVAR-9, Run: 080, F, 0, 66, 0, 0, 0, 0, 0, 62, 222, 222, 0, 0, 16, 100, 1505, 36, 36, 1283, 42, 29, 13, 50, 58, 100, 1580, 798
INVAR-9, Run: 081, F, 0, 66, 0, 0, 0, 0, 0, 209, 75, 75, 0, 0, 16, 100, 1332, 34, 34, 1257, 42, 26, 16, 50, 58, 100, 842, 429
INVAR-9, Run: 082, F, 0, 64, 0, 0, 0, 0, 0, 41, 245, 245, 0, 0, 14, 100, 1996, 24, 24, 1751, 43, 32, 11, 50, 57, 100, 1454, 734
INVAR-9, Run: 083, F, 0, 62, 0, 0, 0, 0, 0, 129, 159, 159, 0, 0, 12, 100, 1428, 24, 24, 1269, 44, 30, 14, 50, 56, 100, 2254, 1133
INVAR-9, Run: 084, F, 0, 60, 0, 0, 0, 0, 0, 45, 245, 245, 0, 0, 10, 100, 1621, 25, 25, 1376, 45, 30, 15, 50, 55, 100, 2010, 1010
INVAR-9, Run: 085, F, 0, 66, 0, 0, 0, 0, 0, 15, 269, 269, 0, 0, 16, 100, 1289, 38, 38, 1020, 42, 22, 20, 50, 58, 100, 1914, 965
INVAR-9, Run: 086, F, 0, 66, 0, 0, 0, 0, 0, 23, 261, 261, 0, 0, 16, 100, 927, 26, 26, 666, 42, 32, 10, 50, 58, 100, 730, 373
INVAR-9, Run: 087, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 1155, 33, 33, 1155, 43, 28, 14, 50, 57, 100, 2136, 1075
INVAR-9, Run: 088, F, 0, 68, 0, 0, 0, 0, 0, 144, 138, 138, 0, 0, 18, 100, 914, 32, 32, 776, 41, 28, 13, 50, 59, 100, 1418, 718
INVAR-9, Run: 089, F, 0, 67, 0, 0, 0, 0, 0, 282, 0, 2, 1, 2, 18, 100, 1672, 27, 25, 1672, 41, 21, 19, 49, 59, 100, 1818, 918
INVAR-9, Run: 090, F, 0, 62, 0, 0, 0, 0, 0, 253, 35, 35, 0, 0, 12, 100, 1490, 30, 30, 1455, 44, 28, 16, 50, 56, 100, 2436, 1224
INVAR-9, Run: 091, F, 0, 70, 0, 0, 0, 0, 0, 224, 56, 56, 0, 0, 20, 100, 1131, 23, 23, 1075, 40, 30, 10, 50, 60, 100, 2188, 1104
INVAR-9, Run: 092, F, 0, 60, 0, 0, 0, 0, 0, 95, 195, 195, 0, 0, 10, 100, 1622, 38, 38, 1427, 45, 31, 14, 50, 55, 100, 1970, 990
INVAR-9, Run: 093, F, 0, 64, 0, 0, 0, 0, 0, 26, 260, 260, 0, 0, 14, 100, 1378, 36, 36, 1118, 43, 28, 15, 50, 57, 100, 1686, 850
INVAR-9, Run: 094, F, 0, 64, 0, 0, 0, 0, 0, 63, 223, 223, 0, 0, 14, 100, 1801, 33, 33, 1578, 43, 33, 10, 50, 57, 100, 1584, 799
INVAR-9, Run: 095, F, 0, 72, 0, 0, 0, 0, 0, 253, 25, 25, 0, 0, 22, 100, 1031, 45, 45, 1006, 39, 21, 18, 50, 61, 100, 1844, 933
INVAR-9, Run: 096, F, 0, 66, 0, 0, 0, 0, 0, 77, 207, 207, 0, 0, 16, 100, 1529, 45, 45, 1322, 42, 25, 17, 50, 58, 100, 2046, 1031
INVAR-9, Run: 097, F, 0, 62, 0, 0, 0, 0, 0, 5, 283, 283, 0, 0, 12, 100, 1802, 42, 42, 1519, 44, 21, 23, 50, 56, 100, 2130, 1071
INVAR-9, Run: 098, F, 0, 68, 0, 0, 0, 0, 0, 54, 228, 228, 0, 0, 18, 100, 1255, 34, 34, 1027, 41, 25, 16, 50, 59, 100, 1716, 867
INVAR-9, Run: 099, F, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2, 16, 100, 943, 31, 29, 943, 42, 30, 11, 49, 58, 100, 2152, 1084
INVAR-9, Run: 100, F, 0, 70, 0, 0, 0, 0, 0, 280, 0, 0, 1, 0, 20, 100, 1260, 36, 36, 1260, 40, 17, 22, 50, 60, 100, 2428, 1224
