Input Number, Run_Number, Result@ 100, CO, CE, X1, A, B, C, PO, D, Y, PE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 022, F, 118, 11294, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11412, 39, 339, 18, 136, 221, 19, 13, 6, 78, 19, 39, 289, 144
INVAR-4, Run: 023, F, 118, 11240, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11358, 39, 313, 7, 125, 195, 19, 14, 5, 78, 19, 39, 369, 184
INVAR-4, Run: 024, F, 118, 10949, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11067, 39, 386, 19, 137, 268, 19, 14, 5, 78, 19, 39, 225, 112
INVAR-4, Run: 025, F, 118, 10990, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11108, 39, 477, 24, 142, 359, 19, 13, 6, 78, 19, 39, 303, 151
INVAR-4, Run: 026, F, 118, 10997, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11115, 39, 353, 23, 141, 235, 19, 12, 7, 78, 19, 39, 247, 123
INVAR-4, Run: 027, F, 118, 11115, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11233, 39, 287, 18, 136, 169, 19, 15, 4, 78, 19, 39, 215, 107
INVAR-4, Run: 028, F, 118, 11595, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11713, 39, 316, 19, 137, 198, 19, 15, 4, 78, 19, 39, 467, 233
INVAR-4, Run: 029, F, 118, 11511, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11629, 39, 366, 21, 139, 248, 19, 12, 7, 78, 19, 39, 199, 99
INVAR-4, Run: 030, F, 118, 11221, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11339, 39, 296, 5, 123, 178, 19, 16, 3, 78, 19, 39, 247, 123
INVAR-4, Run: 031, F, 118, 11248, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11366, 39, 219, 16, 134, 101, 19, 17, 2, 78, 19, 39, 335, 167
INVAR-4, Run: 032, F, 118, 11301, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11419, 39, 260, 14, 132, 142, 19, 15, 4, 78, 19, 39, 209, 104
INVAR-4, Run: 033, F, 118, 10920, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11038, 39, 265, 20, 138, 147, 19, 14, 5, 78, 19, 39, 579, 289
INVAR-4, Run: 034, F, 118, 10979, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11097, 39, 325, 25, 143, 207, 19, 12, 7, 78, 19, 39, 159, 79
INVAR-4, Run: 035, F, 118, 10993, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11111, 39, 416, 16, 134, 298, 19, 11, 8, 78, 19, 39, 299, 149
INVAR-4, Run: 036, F, 118, 11437, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11555, 39, 237, 24, 142, 119, 19, 14, 5, 78, 19, 39, 257, 128
INVAR-4, Run: 037, F, 118, 11110, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11228, 39, 384, 23, 141, 266, 19, 10, 9, 78, 19, 39, 231, 115
INVAR-4, Run: 038, F, 118, 11324, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11442, 39, 359, 23, 141, 241, 19, 15, 4, 78, 19, 39, 99, 49
INVAR-4, Run: 039, F, 118, 11238, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11356, 39, 353, 12, 130, 235, 19, 13, 6, 78, 19, 39, 285, 142
INVAR-4, Run: 040, F, 118, 11299, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11417, 39, 313, 10, 128, 195, 19, 15, 4, 78, 19, 39, 383, 191
INVAR-4, Run: 041, F, 118, 11133, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11251, 39, 293, 16, 134, 175, 19, 13, 6, 78, 19, 39, 163, 81
INVAR-4, Run: 042, F, 118, 11083, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11201, 39, 439, 20, 138, 321, 19, 8, 11, 78, 19, 39, 169, 84
INVAR-4, Run: 043, F, 118, 11185, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11303, 39, 311, 18, 136, 193, 19, 11, 8, 78, 19, 39, 163, 81
INVAR-4, Run: 044, F, 118, 11159, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11277, 39, 367, 31, 149, 249, 19, 14, 5, 78, 19, 39, 369, 184
INVAR-4, Run: 045, F, 118, 11078, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11196, 39, 398, 25, 143, 280, 19, 14, 5, 78, 19, 39, 331, 165
INVAR-4, Run: 046, F, 118, 11326, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11444, 39, 314, 19, 137, 196, 19, 10, 9, 78, 19, 39, 227, 113
INVAR-4, Run: 047, F, 118, 11271, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11389, 39, 356, 24, 142, 238, 19, 10, 9, 78, 19, 39, 339, 169
INVAR-4, Run: 048, F, 118, 11431, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11549, 39, 390, 13, 131, 272, 19, 11, 8, 78, 19, 39, 221, 110
INVAR-4, Run: 049, F, 118, 11525, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11643, 39, 345, 15, 133, 227, 19, 16, 3, 78, 19, 39, 191, 95
INVAR-4, Run: 050, F, 118, 11133, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11251, 39, 354, 22, 140, 236, 19, 6, 13, 78, 19, 39, 311, 155
INVAR-4, Run: 051, F, 118, 11198, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11316, 39, 290, 19, 137, 172, 19, 10, 9, 78, 19, 39, 293, 146
INVAR-4, Run: 052, F, 118, 11315, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11433, 39, 293, 8, 126, 175, 19, 15, 4, 78, 19, 39, 273, 136
INVAR-4, Run: 053, F, 118, 11179, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11297, 39, 371, 13, 131, 253, 19, 11, 8, 78, 19, 39, 149, 74
INVAR-4, Run: 054, F, 118, 11166, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11284, 39, 462, 21, 139, 344, 19, 13, 6, 78, 19, 39, 329, 164
INVAR-4, Run: 055, F, 118, 11237, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11355, 39, 361, 19, 137, 243, 19, 10, 9, 78, 19, 39, 403, 201
INVAR-4, Run: 056, F, 118, 11230, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11348, 39, 266, 14, 132, 148, 19, 14, 5, 78, 19, 39, 375, 187
INVAR-4, Run: 057, F, 118, 11255, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11373, 39, 342, 18, 136, 224, 19, 13, 6, 78, 19, 39, 193, 96
INVAR-4, Run: 058, F, 118, 11275, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11393, 39, 320, 20, 138, 202, 19, 17, 2, 78, 19, 39, 131, 65
INVAR-4, Run: 059, F, 118, 11318, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11436, 39, 247, 16, 134, 129, 19, 16, 3, 78, 19, 39, 377, 188
INVAR-4, Run: 060, F, 118, 11032, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11150, 39, 269, 19, 137, 151, 19, 16, 3, 78, 19, 39, 377, 188
INVAR-4, Run: 061, F, 118, 11193, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11311, 39, 359, 32, 150, 241, 19, 13, 6, 78, 19, 39, 323, 161
INVAR-4, Run: 062, F, 118, 11101, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11219, 39, 358, 16, 134, 240, 19, 12, 7, 78, 19, 39, 287, 143
INVAR-4, Run: 063, F, 118, 11263, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11381, 39, 304, 12, 130, 186, 19, 14, 5, 78, 19, 39, 237, 118
INVAR-4, Run: 064, F, 118, 11278, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11396, 39, 301, 20, 138, 183, 19, 12, 7, 78, 19, 39, 229, 114
INVAR-4, Run: 065, F, 118, 11097, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11215, 39, 395, 23, 141, 277, 19, 9, 10, 78, 19, 39, 423, 211
INVAR-4, Run: 066, F, 118, 11189, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11307, 39, 306, 14, 132, 188, 19, 17, 2, 78, 19, 39, 153, 76
INVAR-4, Run: 067, F, 118, 11111, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11229, 39, 277, 18, 136, 159, 19, 12, 7, 78, 19, 39, 191, 95
INVAR-4, Run: 068, F, 118, 11111, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11229, 39, 292, 14, 132, 174, 19, 19, 0, 78, 19, 39, 187, 93
INVAR-4, Run: 069, F, 118, 11182, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11300, 39, 389, 27, 145, 271, 19, 10, 9, 78, 19, 39, 309, 154
INVAR-4, Run: 070, F, 118, 11144, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11262, 39, 438, 31, 149, 320, 19, 14, 5, 78, 19, 39, 247, 123
INVAR-4, Run: 071, F, 118, 11122, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11240, 39, 317, 25, 143, 199, 19, 9, 10, 78, 19, 39, 307, 153
INVAR-4, Run: 072, F, 118, 11263, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11381, 39, 292, 23, 141, 174, 19, 11, 8, 78, 19, 39, 297, 148
INVAR-4, Run: 073, F, 118, 11019, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11137, 39, 289, 13, 131, 171, 19, 13, 6, 78, 19, 39, 273, 136
INVAR-4, Run: 074, F, 118, 11107, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11225, 39, 268, 21, 139, 150, 19, 10, 9, 78, 19, 39, 349, 174
INVAR-4, Run: 075, F, 118, 11040, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11158, 39, 351, 23, 141, 233, 19, 15, 4, 78, 19, 39, 295, 147
INVAR-4, Run: 076, F, 118, 11054, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11172, 39, 357, 18, 136, 239, 19, 11, 8, 78, 19, 39, 423, 211
INVAR-4, Run: 077, F, 118, 11208, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11326, 39, 285, 14, 132, 167, 19, 12, 7, 78, 19, 39, 275, 137
INVAR-4, Run: 078, F, 118, 11496, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11614, 39, 265, 11, 129, 147, 19, 11, 8, 78, 19, 39, 261, 130
INVAR-4, Run: 079, F, 118, 11092, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11210, 39, 349, 18, 136, 231, 19, 10, 9, 78, 19, 39, 265, 132
INVAR-4, Run: 080, F, 118, 11152, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11270, 39, 356, 28, 146, 238, 19, 9, 10, 78, 19, 39, 183, 91
INVAR-4, Run: 081, F, 118, 11129, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11247, 39, 256, 24, 142, 138, 19, 14, 5, 78, 19, 39, 209, 104
INVAR-4, Run: 082, F, 118, 11322, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11440, 39, 290, 17, 135, 172, 19, 13, 6, 78, 19, 39, 201, 100
INVAR-4, Run: 083, F, 118, 11220, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11338, 39, 289, 17, 135, 171, 19, 12, 7, 78, 19, 39, 245, 122
INVAR-4, Run: 084, F, 118, 11049, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11167, 39, 311, 20, 138, 193, 19, 13, 6, 78, 19, 39, 325, 162
INVAR-4, Run: 085, F, 118, 11239, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11357, 39, 244, 28, 146, 126, 19, 13, 6, 78, 19, 39, 305, 152
INVAR-4, Run: 086, F, 118, 11014, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11132, 39, 371, 25, 143, 253, 19, 11, 8, 78, 19, 39, 329, 164
INVAR-4, Run: 087, F, 118, 11219, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11337, 39, 304, 24, 142, 186, 19, 14, 5, 78, 19, 39, 203, 101
INVAR-4, Run: 088, F, 118, 11290, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11408, 39, 306, 26, 144, 188, 19, 11, 8, 78, 19, 39, 191, 95
INVAR-4, Run: 089, F, 118, 11442, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11560, 39, 404, 17, 135, 286, 19, 15, 4, 78, 19, 39, 199, 99
INVAR-4, Run: 090, F, 118, 11113, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11231, 39, 320, 17, 135, 202, 19, 15, 4, 78, 19, 39, 189, 94
INVAR-4, Run: 091, F, 118, 11177, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11295, 39, 259, 22, 140, 141, 19, 10, 9, 78, 19, 39, 231, 115
INVAR-4, Run: 092, F, 118, 11223, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11341, 39, 395, 21, 139, 277, 19, 14, 5, 78, 19, 39, 259, 129
INVAR-4, Run: 093, F, 118, 11257, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11375, 39, 318, 19, 137, 200, 19, 14, 5, 78, 19, 39, 217, 108
INVAR-4, Run: 094, F, 118, 11393, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11511, 39, 292, 12, 130, 174, 19, 9, 10, 78, 19, 39, 155, 77
INVAR-4, Run: 095, F, 118, 11428, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11546, 39, 235, 10, 128, 117, 19, 15, 4, 78, 19, 39, 163, 81
INVAR-4, Run: 096, F, 118, 10984, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11102, 39, 439, 16, 134, 321, 19, 14, 5, 78, 19, 39, 173, 86
INVAR-4, Run: 097, F, 118, 11396, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11514, 39, 383, 30, 148, 265, 19, 13, 6, 78, 19, 39, 219, 109
INVAR-4, Run: 098, F, 118, 11103, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11221, 39, 322, 19, 137, 204, 19, 9, 10, 78, 19, 39, 91, 45
INVAR-4, Run: 099, F, 118, 11007, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11125, 39, 379, 21, 139, 261, 19, 15, 4, 78, 19, 39, 319, 159
INVAR-4, Run: 100, F, 118, 11366, 0, 1, 0, 0, 1, 0, 0, 0, 78, 1, 11484, 39, 315, 15, 133, 197, 19, 11, 8, 78, 19, 39, 203, 101
INVAR-5, Run: 001, F, 160, 15428, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15588, 53, 412, 15, 175, 252, 26, 17, 9, 106, 26, 53, 429, 214
INVAR-5, Run: 002, F, 160, 15315, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15475, 53, 573, 23, 183, 413, 26, 15, 11, 106, 26, 53, 379, 189
INVAR-5, Run: 003, F, 160, 15163, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15323, 53, 505, 25, 185, 345, 26, 17, 9, 106, 26, 53, 621, 310
INVAR-5, Run: 004, F, 160, 15203, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15363, 53, 506, 20, 180, 346, 26, 15, 11, 106, 26, 53, 385, 192
INVAR-5, Run: 005, F, 160, 15030, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15190, 53, 559, 31, 191, 399, 26, 14, 12, 106, 26, 53, 671, 335
INVAR-5, Run: 006, F, 160, 15296, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15456, 53, 550, 23, 183, 390, 26, 18, 8, 106, 26, 53, 473, 236
INVAR-5, Run: 007, F, 160, 15113, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15273, 53, 548, 24, 184, 388, 26, 21, 5, 106, 26, 53, 247, 123
INVAR-5, Run: 008, F, 160, 15201, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15361, 53, 589, 27, 187, 429, 26, 13, 13, 106, 26, 53, 411, 205
INVAR-5, Run: 009, F, 160, 15072, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15232, 53, 472, 15, 175, 312, 26, 19, 7, 106, 26, 53, 695, 347
INVAR-5, Run: 010, F, 160, 15310, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15470, 53, 509, 42, 202, 349, 26, 22, 4, 106, 26, 53, 311, 155
INVAR-5, Run: 011, F, 160, 15401, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15561, 53, 446, 14, 174, 286, 26, 17, 9, 106, 26, 53, 471, 235
INVAR-5, Run: 012, F, 160, 14969, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15129, 53, 504, 24, 184, 344, 26, 18, 8, 106, 26, 53, 457, 228
INVAR-5, Run: 013, F, 160, 15316, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15476, 53, 534, 29, 189, 374, 26, 17, 9, 106, 26, 53, 587, 293
INVAR-5, Run: 014, F, 160, 15257, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15417, 53, 624, 20, 180, 464, 26, 17, 9, 106, 26, 53, 447, 223
INVAR-5, Run: 015, F, 160, 15233, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15393, 53, 419, 31, 191, 259, 26, 16, 10, 106, 26, 53, 329, 164
INVAR-5, Run: 016, F, 160, 15022, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15182, 53, 547, 45, 205, 387, 26, 13, 13, 106, 26, 53, 435, 217
INVAR-5, Run: 017, F, 160, 14796, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 14956, 53, 602, 32, 192, 442, 26, 14, 12, 106, 26, 53, 329, 164
INVAR-5, Run: 018, F, 160, 14771, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 14931, 53, 500, 41, 201, 340, 26, 15, 11, 106, 26, 53, 455, 227
INVAR-5, Run: 019, F, 160, 14987, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15147, 53, 687, 26, 186, 527, 26, 20, 6, 106, 26, 53, 483, 241
INVAR-5, Run: 020, F, 160, 15178, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15338, 53, 433, 32, 192, 273, 26, 21, 5, 106, 26, 53, 363, 181
INVAR-5, Run: 021, F, 160, 15100, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15260, 53, 498, 35, 195, 338, 26, 18, 8, 106, 26, 53, 521, 260
INVAR-5, Run: 022, F, 160, 15188, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15348, 53, 461, 24, 184, 301, 26, 18, 8, 106, 26, 53, 511, 255
INVAR-5, Run: 023, F, 160, 15263, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15423, 53, 528, 21, 181, 368, 26, 20, 6, 106, 26, 53, 331, 165
INVAR-5, Run: 024, F, 160, 15155, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15315, 53, 447, 25, 185, 287, 26, 17, 9, 106, 26, 53, 421, 210
INVAR-5, Run: 025, F, 160, 15056, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15216, 53, 580, 40, 200, 420, 26, 16, 10, 106, 26, 53, 439, 219
INVAR-5, Run: 026, F, 160, 15094, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15254, 53, 675, 24, 184, 515, 26, 16, 10, 106, 26, 53, 415, 207
INVAR-5, Run: 027, F, 160, 15043, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15203, 53, 576, 20, 180, 416, 26, 25, 1, 106, 26, 53, 383, 191
INVAR-5, Run: 028, F, 160, 15035, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15195, 53, 387, 25, 185, 227, 26, 20, 6, 106, 26, 53, 697, 348
INVAR-5, Run: 029, F, 160, 15297, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15457, 53, 538, 12, 172, 378, 26, 17, 9, 106, 26, 53, 401, 200
INVAR-5, Run: 030, F, 160, 15121, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15281, 53, 523, 35, 195, 363, 26, 16, 10, 106, 26, 53, 331, 165
INVAR-5, Run: 031, F, 160, 15121, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15281, 53, 416, 24, 184, 256, 26, 21, 5, 106, 26, 53, 239, 119
INVAR-5, Run: 032, F, 160, 15195, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15355, 53, 488, 20, 180, 328, 26, 15, 11, 106, 26, 53, 389, 194
INVAR-5, Run: 033, F, 160, 15177, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15337, 53, 512, 26, 186, 352, 26, 17, 9, 106, 26, 53, 473, 236
INVAR-5, Run: 034, F, 160, 14957, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15117, 53, 517, 25, 185, 357, 26, 15, 11, 106, 26, 53, 485, 242
INVAR-5, Run: 035, F, 160, 15140, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15300, 53, 510, 26, 186, 350, 26, 17, 9, 106, 26, 53, 429, 214
INVAR-5, Run: 036, F, 160, 14882, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15042, 53, 675, 39, 199, 515, 26, 18, 8, 106, 26, 53, 539, 269
INVAR-5, Run: 037, F, 160, 15241, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15401, 53, 503, 24, 184, 343, 26, 17, 9, 106, 26, 53, 257, 128
INVAR-5, Run: 038, F, 160, 15234, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15394, 53, 536, 32, 192, 376, 26, 15, 11, 106, 26, 53, 591, 295
INVAR-5, Run: 039, F, 160, 15301, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15461, 53, 628, 28, 188, 468, 26, 17, 9, 106, 26, 53, 409, 204
INVAR-5, Run: 040, F, 160, 15361, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15521, 53, 533, 27, 187, 373, 26, 14, 12, 106, 26, 53, 531, 265
INVAR-5, Run: 041, F, 160, 14958, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15118, 53, 595, 45, 205, 435, 26, 16, 10, 106, 26, 53, 409, 204
INVAR-5, Run: 042, F, 160, 15048, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15208, 53, 535, 22, 182, 375, 26, 22, 4, 106, 26, 53, 455, 227
INVAR-5, Run: 043, F, 160, 15341, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15501, 53, 461, 24, 184, 301, 26, 15, 11, 106, 26, 53, 317, 158
INVAR-5, Run: 044, F, 160, 15484, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15644, 53, 365, 26, 186, 205, 26, 19, 7, 106, 26, 53, 463, 231
INVAR-5, Run: 045, F, 160, 15239, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15399, 53, 509, 24, 184, 349, 26, 17, 9, 106, 26, 53, 507, 253
INVAR-5, Run: 046, F, 160, 15314, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15474, 53, 589, 31, 191, 429, 26, 20, 6, 106, 26, 53, 295, 147
INVAR-5, Run: 047, F, 160, 14925, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15085, 53, 588, 25, 185, 428, 26, 12, 14, 106, 26, 53, 475, 237
INVAR-5, Run: 048, F, 160, 15345, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15505, 53, 674, 33, 193, 514, 26, 16, 10, 106, 26, 53, 493, 246
INVAR-5, Run: 049, F, 160, 15420, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15580, 53, 485, 17, 177, 325, 26, 17, 9, 106, 26, 53, 521, 260
INVAR-5, Run: 050, F, 160, 15094, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15254, 53, 522, 21, 181, 362, 26, 14, 12, 106, 26, 53, 583, 291
INVAR-5, Run: 051, F, 160, 15217, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15377, 53, 501, 24, 184, 341, 26, 19, 7, 106, 26, 53, 313, 156
INVAR-5, Run: 052, F, 160, 15222, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15382, 53, 475, 34, 194, 315, 26, 18, 8, 106, 26, 53, 643, 321
INVAR-5, Run: 053, F, 160, 15132, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15292, 53, 491, 24, 184, 331, 26, 16, 10, 106, 26, 53, 473, 236
INVAR-5, Run: 054, F, 160, 15058, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15218, 53, 512, 24, 184, 352, 26, 17, 9, 106, 26, 53, 475, 237
INVAR-5, Run: 055, F, 160, 15141, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15301, 53, 522, 20, 180, 362, 26, 15, 11, 106, 26, 53, 653, 326
INVAR-5, Run: 056, F, 160, 15065, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15225, 53, 490, 18, 178, 330, 26, 17, 9, 106, 26, 53, 331, 165
INVAR-5, Run: 057, F, 160, 15171, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15331, 53, 555, 25, 185, 395, 26, 20, 6, 106, 26, 53, 499, 249
INVAR-5, Run: 058, F, 160, 15164, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15324, 53, 410, 24, 184, 250, 26, 14, 12, 106, 26, 53, 339, 169
INVAR-5, Run: 059, F, 160, 15331, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15491, 53, 420, 21, 181, 260, 26, 16, 10, 106, 26, 53, 281, 140
INVAR-5, Run: 060, F, 160, 15340, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15500, 53, 439, 23, 183, 279, 26, 19, 7, 106, 26, 53, 461, 230
INVAR-5, Run: 061, F, 160, 15052, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15212, 53, 577, 29, 189, 417, 26, 20, 6, 106, 26, 53, 617, 308
INVAR-5, Run: 062, F, 160, 15244, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15404, 53, 632, 25, 185, 472, 26, 18, 8, 106, 26, 53, 571, 285
INVAR-5, Run: 063, F, 160, 15092, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15252, 53, 536, 28, 188, 376, 26, 18, 8, 106, 26, 53, 279, 139
INVAR-5, Run: 064, F, 160, 15276, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15436, 53, 586, 26, 186, 426, 26, 17, 9, 106, 26, 53, 483, 241
INVAR-5, Run: 065, F, 160, 14976, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15136, 53, 619, 31, 191, 459, 26, 13, 13, 106, 26, 53, 737, 368
INVAR-5, Run: 066, F, 160, 14919, 0, 1, 0, 0, 1, 0, 0, 0, 106, 1, 15079, 53, 418, 26, 186, 258, 26, 20, 6, 106, 26, 53, 243, 121
