Input Number, Run_Number, Result@ 100, PE, Y, M, X1, H, PO, CE, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-3, Run: 027, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0, 94, 164, 514, 4872, 82, 60, 21, 82, 258, 387, 596, 4884
INVAR-3, Run: 028, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0, 94, 164, 652, 6061, 82, 58, 23, 82, 258, 387, 734, 6073
INVAR-3, Run: 029, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 533, 4215, 82, 52, 29, 82, 246, 369, 615, 4215
INVAR-3, Run: 030, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 412, 3950, 82, 54, 27, 82, 246, 369, 494, 3950
INVAR-3, Run: 031, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1, 83, 164, 444, 4390, 82, 55, 26, 82, 247, 370, 526, 4391
INVAR-3, Run: 032, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 690, 4603, 82, 44, 37, 82, 259, 388, 772, 4616
INVAR-3, Run: 033, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 608, 5296, 82, 58, 23, 82, 259, 388, 690, 5309
INVAR-3, Run: 034, F, 1, 0, 0, 0, 0, 0, 82, 0, 32, 802, 0, 114, 164, 660, 6425, 82, 62, 19, 82, 278, 417, 742, 6457
INVAR-3, Run: 035, F, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1, 85, 164, 515, 4317, 82, 55, 26, 82, 249, 373, 597, 4320
INVAR-3, Run: 036, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0, 84, 164, 516, 3968, 82, 43, 38, 82, 248, 372, 598, 3970
INVAR-3, Run: 037, F, 1, 0, 0, 0, 0, 0, 82, 0, 19, 777, 1, 101, 164, 694, 4653, 82, 51, 30, 82, 265, 397, 776, 4672
INVAR-3, Run: 038, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0, 88, 164, 551, 3708, 82, 53, 28, 82, 252, 378, 633, 3714
INVAR-3, Run: 039, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0, 88, 164, 698, 4767, 82, 45, 36, 82, 252, 378, 780, 4773
INVAR-3, Run: 040, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 511, 4473, 82, 53, 28, 82, 246, 369, 593, 4473
INVAR-3, Run: 041, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 540, 3958, 82, 41, 40, 82, 246, 369, 622, 3958
INVAR-3, Run: 042, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0, 90, 164, 628, 4715, 82, 55, 26, 82, 254, 381, 710, 4723
INVAR-3, Run: 043, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0, 84, 164, 585, 3680, 82, 50, 31, 82, 248, 372, 667, 3682
INVAR-3, Run: 044, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1, 83, 164, 647, 4569, 82, 51, 30, 82, 247, 370, 729, 4570
INVAR-3, Run: 045, F, 1, 0, 0, 0, 0, 0, 82, 0, 7, 753, 1, 89, 164, 570, 4917, 82, 47, 34, 82, 253, 379, 652, 4924
INVAR-3, Run: 046, F, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1, 85, 164, 689, 3201, 82, 50, 31, 82, 249, 373, 771, 3204
INVAR-3, Run: 047, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 601, 3561, 82, 50, 31, 82, 246, 369, 683, 3561
INVAR-3, Run: 048, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 482, 3957, 82, 48, 33, 82, 246, 369, 564, 3957
INVAR-3, Run: 049, F, 1, 0, 0, 0, 0, 0, 82, 0, 14, 766, 0, 96, 164, 670, 5155, 82, 58, 23, 82, 260, 390, 752, 5169
INVAR-3, Run: 050, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0, 86, 164, 545, 3742, 82, 43, 38, 82, 250, 375, 627, 3746
INVAR-3, Run: 051, F, 1, 0, 0, 0, 0, 0, 82, 0, 11, 761, 1, 93, 164, 569, 4819, 82, 43, 38, 82, 257, 385, 651, 4830
INVAR-3, Run: 052, F, 1, 0, 0, 0, 0, 0, 82, 0, 14, 766, 0, 96, 164, 621, 5042, 82, 38, 43, 82, 260, 390, 703, 5056
INVAR-3, Run: 053, F, 1, 0, 0, 0, 0, 0, 82, 0, 7, 753, 1, 89, 164, 518, 4390, 82, 57, 24, 82, 253, 379, 600, 4397
INVAR-3, Run: 054, F, 1, 0, 0, 0, 0, 0, 82, 0, 1, 741, 1, 83, 164, 569, 4519, 82, 53, 28, 82, 247, 370, 651, 4520
INVAR-3, Run: 055, F, 1, 0, 0, 0, 0, 0, 82, 0, 14, 766, 0, 96, 164, 615, 4307, 82, 55, 26, 82, 260, 390, 697, 4321
INVAR-3, Run: 056, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0, 86, 164, 642, 4728, 82, 46, 35, 82, 250, 375, 724, 4732
INVAR-3, Run: 057, F, 1, 0, 0, 0, 0, 0, 82, 0, 24, 786, 0, 106, 164, 821, 6155, 82, 53, 28, 82, 270, 405, 903, 6179
INVAR-3, Run: 058, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 527, 3827, 82, 50, 31, 82, 246, 369, 609, 3827
INVAR-3, Run: 059, F, 1, 0, 0, 0, 0, 0, 82, 0, 13, 765, 1, 95, 164, 601, 5274, 82, 51, 30, 82, 259, 388, 683, 5287
INVAR-3, Run: 060, F, 1, 0, 0, 0, 0, 0, 82, 0, 11, 761, 1, 93, 164, 591, 4127, 82, 52, 29, 82, 257, 385, 673, 4138
INVAR-3, Run: 061, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0, 86, 164, 542, 3774, 82, 53, 28, 82, 250, 375, 624, 3778
INVAR-3, Run: 062, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0, 90, 164, 547, 4687, 82, 56, 25, 82, 254, 381, 629, 4695
INVAR-3, Run: 063, F, 1, 0, 0, 0, 0, 0, 82, 0, 15, 769, 1, 97, 164, 458, 5456, 82, 61, 20, 82, 261, 391, 540, 5471
INVAR-3, Run: 064, F, 1, 0, 0, 0, 0, 0, 82, 0, 8, 754, 0, 90, 164, 585, 4749, 82, 57, 24, 82, 254, 381, 667, 4757
INVAR-3, Run: 065, F, 1, 0, 0, 0, 0, 0, 82, 0, 9, 757, 1, 91, 164, 581, 3426, 82, 52, 29, 82, 255, 382, 663, 3435
INVAR-3, Run: 066, F, 1, 0, 0, 0, 0, 0, 82, 0, 10, 758, 0, 92, 164, 596, 4461, 82, 49, 32, 82, 256, 384, 678, 4471
INVAR-3, Run: 067, F, 1, 0, 0, 0, 0, 0, 82, 0, 5, 749, 1, 87, 164, 565, 4635, 82, 59, 22, 82, 251, 376, 647, 4640
INVAR-3, Run: 068, F, 1, 0, 0, 0, 0, 0, 82, 0, 3, 745, 1, 85, 164, 474, 3869, 82, 58, 23, 82, 249, 373, 556, 3872
INVAR-3, Run: 069, F, 1, 0, 0, 0, 0, 0, 82, 0, 16, 770, 0, 98, 164, 682, 6134, 82, 51, 30, 82, 262, 393, 764, 6150
INVAR-3, Run: 070, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 641, 3746, 82, 49, 32, 82, 246, 369, 723, 3746
INVAR-3, Run: 071, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 576, 3561, 82, 47, 34, 82, 246, 369, 658, 3561
INVAR-3, Run: 072, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 456, 4541, 82, 50, 31, 82, 246, 369, 538, 4541
INVAR-3, Run: 073, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 517, 4045, 82, 55, 26, 82, 246, 369, 599, 4045
INVAR-3, Run: 074, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0, 84, 164, 502, 4009, 82, 47, 34, 82, 248, 372, 584, 4011
INVAR-3, Run: 075, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 537, 3534, 82, 48, 33, 82, 246, 369, 619, 3534
INVAR-3, Run: 076, F, 1, 0, 0, 0, 0, 0, 82, 0, 17, 773, 1, 99, 164, 640, 6184, 82, 52, 29, 82, 263, 394, 722, 6201
INVAR-3, Run: 077, F, 1, 0, 0, 0, 0, 0, 82, 0, 11, 761, 1, 93, 164, 604, 4558, 82, 50, 31, 82, 257, 385, 686, 4569
INVAR-3, Run: 078, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 453, 3288, 82, 54, 27, 82, 246, 369, 535, 3288
INVAR-3, Run: 079, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 546, 3902, 82, 54, 27, 82, 246, 369, 628, 3902
INVAR-3, Run: 080, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0, 86, 164, 550, 3414, 82, 52, 29, 82, 250, 375, 632, 3418
INVAR-3, Run: 081, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0, 94, 164, 522, 4875, 82, 52, 29, 82, 258, 387, 604, 4887
INVAR-3, Run: 082, F, 1, 0, 0, 0, 0, 0, 82, 0, 7, 753, 1, 89, 164, 526, 4764, 82, 49, 32, 82, 253, 379, 608, 4771
INVAR-3, Run: 083, F, 1, 0, 0, 0, 0, 0, 82, 0, 20, 778, 0, 102, 164, 800, 5436, 82, 47, 34, 82, 266, 399, 882, 5456
INVAR-3, Run: 084, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 566, 3039, 82, 47, 34, 82, 246, 369, 648, 3039
INVAR-3, Run: 085, F, 1, 0, 0, 0, 0, 0, 82, 0, 19, 777, 1, 101, 164, 555, 4681, 82, 48, 33, 82, 265, 397, 637, 4700
INVAR-3, Run: 086, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 397, 3631, 82, 51, 30, 82, 246, 369, 479, 3631
INVAR-3, Run: 087, F, 1, 0, 0, 0, 0, 0, 82, 0, 9, 757, 1, 91, 164, 480, 4625, 82, 52, 29, 82, 255, 382, 562, 4634
INVAR-3, Run: 088, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 515, 3357, 82, 43, 38, 82, 246, 369, 597, 3357
INVAR-3, Run: 089, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 622, 3675, 82, 49, 32, 82, 246, 369, 704, 3675
INVAR-3, Run: 090, F, 1, 0, 0, 0, 0, 0, 82, 0, 15, 769, 1, 97, 164, 617, 4330, 82, 46, 35, 82, 261, 391, 699, 4345
INVAR-3, Run: 091, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0, 88, 164, 466, 4702, 82, 55, 26, 82, 252, 378, 548, 4708
INVAR-3, Run: 092, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 429, 3871, 82, 64, 17, 82, 246, 369, 511, 3871
INVAR-3, Run: 093, F, 1, 0, 0, 0, 0, 0, 82, 0, 14, 766, 0, 96, 164, 575, 5108, 82, 60, 21, 82, 260, 390, 657, 5122
INVAR-3, Run: 094, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0, 86, 164, 616, 3758, 82, 47, 34, 82, 250, 375, 698, 3762
INVAR-3, Run: 095, F, 1, 0, 0, 0, 0, 0, 82, 0, 12, 762, 0, 94, 164, 532, 4791, 82, 58, 23, 82, 258, 387, 614, 4803
INVAR-3, Run: 096, F, 1, 0, 0, 0, 0, 0, 82, 0, 0, 738, 0, 82, 164, 506, 3459, 82, 56, 25, 82, 246, 369, 588, 3459
INVAR-3, Run: 097, F, 1, 0, 0, 0, 0, 0, 82, 0, 6, 750, 0, 88, 164, 547, 5145, 82, 54, 27, 82, 252, 378, 629, 5151
INVAR-3, Run: 098, F, 1, 0, 0, 0, 0, 0, 82, 0, 5, 749, 1, 87, 164, 480, 3525, 82, 55, 26, 82, 251, 376, 562, 3530
INVAR-3, Run: 099, F, 1, 0, 0, 0, 0, 0, 82, 0, 4, 746, 0, 86, 164, 653, 4723, 82, 48, 33, 82, 250, 375, 735, 4727
INVAR-3, Run: 100, F, 1, 0, 0, 0, 0, 0, 82, 0, 2, 742, 0, 84, 164, 482, 3246, 82, 57, 24, 82, 248, 372, 564, 3248
INVAR-4, Run: 001, F, 0, 151, 0, 0, 1, 1, 0, 19, 168, 0, 0, 17, 39, 37, 264, 19, 13, 6, 19, 56, 84, 37, 432
INVAR-4, Run: 002, F, 0, 194, 0, 0, 1, 1, 0, 19, 232, 0, 1, 38, 39, 92, 743, 19, 16, 3, 19, 77, 115, 92, 975
INVAR-4, Run: 003, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1, 22, 39, 53, 305, 19, 13, 6, 19, 61, 91, 53, 489
INVAR-4, Run: 004, F, 0, 191, 0, 0, 1, 1, 0, 19, 228, 0, 0, 37, 39, 76, 657, 19, 10, 9, 19, 76, 114, 76, 885
INVAR-4, Run: 005, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1, 24, 39, 73, 308, 19, 10, 9, 19, 63, 94, 73, 498
INVAR-4, Run: 006, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0, 29, 39, 75, 586, 19, 13, 6, 19, 68, 102, 75, 790
INVAR-4, Run: 007, F, 0, 183, 0, 0, 1, 1, 0, 19, 216, 0, 0, 33, 39, 81, 584, 19, 12, 7, 19, 72, 108, 81, 800
INVAR-4, Run: 008, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1, 26, 39, 70, 416, 19, 12, 7, 19, 65, 97, 70, 612
INVAR-4, Run: 009, F, 0, 187, 0, 0, 1, 1, 0, 19, 222, 0, 0, 35, 39, 101, 741, 19, 14, 5, 19, 74, 111, 101, 963
INVAR-4, Run: 010, F, 0, 155, 0, 0, 1, 1, 0, 19, 174, 0, 0, 19, 39, 66, 348, 19, 12, 7, 19, 58, 87, 66, 522
INVAR-4, Run: 011, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1, 32, 39, 86, 572, 19, 12, 7, 19, 71, 106, 86, 786
INVAR-4, Run: 012, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0, 27, 39, 74, 477, 19, 16, 3, 19, 66, 99, 74, 675
INVAR-4, Run: 013, F, 0, 154, 0, 0, 1, 1, 0, 19, 172, 0, 1, 18, 39, 55, 261, 19, 14, 5, 19, 57, 85, 55, 433
INVAR-4, Run: 014, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1, 26, 39, 75, 626, 19, 13, 6, 19, 65, 97, 75, 822
INVAR-4, Run: 015, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0, 21, 39, 44, 379, 19, 11, 8, 19, 60, 90, 44, 559
INVAR-4, Run: 016, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1, 22, 39, 77, 399, 19, 10, 9, 19, 61, 91, 77, 583
INVAR-4, Run: 017, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0, 29, 39, 100, 705, 19, 12, 7, 19, 68, 102, 100, 909
INVAR-4, Run: 018, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1, 24, 39, 80, 546, 19, 12, 7, 19, 63, 94, 80, 736
INVAR-4, Run: 019, F, 0, 162, 0, 0, 1, 1, 0, 19, 184, 0, 1, 22, 39, 74, 498, 19, 11, 8, 19, 61, 91, 74, 682
INVAR-4, Run: 020, F, 0, 190, 0, 0, 1, 1, 0, 19, 226, 0, 1, 36, 39, 93, 809, 19, 15, 4, 19, 75, 112, 93, 1035
INVAR-4, Run: 021, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0, 27, 39, 51, 556, 19, 17, 2, 19, 66, 99, 51, 754
INVAR-4, Run: 022, F, 0, 158, 0, 0, 1, 1, 0, 19, 178, 0, 1, 20, 39, 65, 288, 19, 12, 7, 19, 59, 88, 65, 466
INVAR-4, Run: 023, F, 0, 166, 0, 0, 1, 1, 0, 19, 190, 0, 1, 24, 39, 55, 373, 19, 12, 7, 19, 63, 94, 55, 563
INVAR-4, Run: 024, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0, 27, 39, 92, 432, 19, 9, 10, 19, 66, 99, 92, 630
INVAR-4, Run: 025, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1, 26, 39, 109, 605, 19, 11, 8, 19, 65, 97, 109, 801
INVAR-4, Run: 026, F, 0, 154, 0, 0, 1, 1, 0, 19, 172, 0, 1, 18, 39, 48, 381, 19, 10, 9, 19, 57, 85, 48, 553
INVAR-4, Run: 027, F, 0, 142, 0, 0, 1, 1, 0, 19, 154, 0, 1, 12, 39, 47, 298, 19, 12, 7, 19, 51, 76, 47, 452
INVAR-4, Run: 028, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0, 29, 39, 57, 435, 19, 14, 5, 19, 68, 102, 57, 639
INVAR-4, Run: 029, F, 0, 175, 0, 0, 1, 1, 0, 19, 204, 0, 0, 29, 39, 66, 499, 19, 12, 7, 19, 68, 102, 66, 703
INVAR-4, Run: 030, F, 0, 199, 0, 0, 1, 1, 0, 19, 240, 0, 0, 41, 39, 123, 1023, 19, 13, 6, 19, 80, 120, 123, 1263
INVAR-4, Run: 031, F, 0, 186, 0, 0, 1, 1, 0, 19, 220, 0, 1, 34, 39, 74, 638, 19, 12, 7, 19, 73, 109, 74, 858
INVAR-4, Run: 032, F, 0, 163, 0, 0, 1, 1, 0, 19, 186, 0, 0, 23, 39, 45, 474, 19, 16, 3, 19, 62, 93, 45, 660
INVAR-4, Run: 033, F, 0, 174, 0, 0, 1, 1, 0, 19, 202, 0, 1, 28, 39, 80, 493, 19, 17, 2, 19, 67, 100, 80, 695
INVAR-4, Run: 034, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0, 21, 39, 69, 394, 19, 14, 5, 19, 60, 90, 69, 574
INVAR-4, Run: 035, F, 0, 182, 0, 0, 1, 1, 0, 19, 214, 0, 1, 32, 39, 66, 490, 19, 11, 8, 19, 71, 106, 66, 704
INVAR-4, Run: 036, F, 0, 150, 0, 0, 1, 1, 0, 19, 166, 0, 1, 16, 39, 58, 179, 19, 13, 6, 19, 55, 82, 58, 345
INVAR-4, Run: 037, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0, 21, 39, 60, 322, 19, 12, 7, 19, 60, 90, 60, 502
INVAR-4, Run: 038, F, 0, 198, 0, 0, 1, 1, 0, 19, 238, 0, 1, 40, 39, 107, 746, 19, 10, 9, 19, 79, 118, 107, 984
INVAR-4, Run: 039, F, 0, 186, 0, 0, 1, 1, 0, 19, 220, 0, 1, 34, 39, 101, 640, 19, 13, 6, 19, 73, 109, 101, 860
INVAR-4, Run: 040, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1, 26, 39, 62, 385, 19, 9, 10, 19, 65, 97, 62, 581
INVAR-4, Run: 041, F, 0, 159, 0, 0, 1, 1, 0, 19, 180, 0, 0, 21, 39, 68, 354, 19, 8, 11, 19, 60, 90, 68, 534
INVAR-4, Run: 042, F, 0, 186, 0, 0, 1, 1, 0, 19, 220, 0, 1, 34, 39, 100, 789, 19, 11, 8, 19, 73, 109, 100, 1009
INVAR-4, Run: 043, F, 0, 179, 0, 0, 1, 1, 0, 19, 210, 0, 0, 31, 39, 84, 577, 19, 14, 5, 19, 70, 105, 84, 787
INVAR-4, Run: 044, F, 0, 170, 0, 0, 1, 1, 0, 19, 196, 0, 1, 26, 39, 65, 593, 19, 14, 5, 19, 65, 97, 65, 789
INVAR-4, Run: 045, F, 0, 171, 0, 0, 1, 1, 0, 19, 198, 0, 0, 27, 39, 77, 554, 19, 10, 9, 19, 66, 99, 77, 752
INVAR-4, Run: 046, F, 0, 179, 0, 0, 1, 1, 0, 19, 210, 0, 0, 31, 39, 59, 483, 19, 16, 3, 19, 70, 105, 59, 693
INVAR-4, Run: 047, F, 0, 178, 0, 0, 1, 1, 0, 19, 208, 0, 1, 30, 39, 88, 634, 19, 12, 7, 19, 69, 103, 88, 842
