Input Number, Run_Number, Result@ 100, CE, X1, H, M, PO, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 009, P, 0, 0, 1, 0, 1, 235, 14, 214, 0, 0, 1, 21, 71, 76, 1310, 35, 25, 10, 35, 71, 106, 97, 1524
INVAR-8, Run: 010, P, 0, 0, 1, 0, 1, 211, 17, 196, 0, 0, 1, 15, 65, 128, 1456, 32, 21, 11, 32, 65, 97, 143, 1652
INVAR-8, Run: 011, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1, 25, 75, 100, 2162, 37, 22, 15, 37, 75, 112, 125, 2388
INVAR-8, Run: 012, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 53, 1073, 35, 21, 13, 35, 70, 105, 88, 1073
INVAR-8, Run: 013, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 88, 1665, 35, 25, 9, 35, 70, 105, 123, 1665
INVAR-8, Run: 014, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 30, 80, 100, 2395, 40, 28, 11, 40, 80, 120, 140, 2395
INVAR-8, Run: 015, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 30, 80, 93, 2974, 40, 27, 12, 40, 80, 120, 133, 2974
INVAR-8, Run: 016, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 16, 66, 80, 1017, 33, 20, 12, 33, 66, 99, 113, 1017
INVAR-8, Run: 017, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 30, 80, 74, 1961, 40, 22, 17, 40, 80, 120, 114, 1961
INVAR-8, Run: 018, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 56, 1026, 35, 16, 18, 35, 70, 105, 91, 1026
INVAR-8, Run: 019, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 30, 80, 62, 1784, 40, 25, 14, 40, 80, 120, 102, 1784
INVAR-8, Run: 020, P, 11, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 28, 78, 74, 1947, 39, 25, 13, 39, 78, 117, 113, 1947
INVAR-8, Run: 021, P, 0, 0, 1, 0, 1, 267, 10, 238, 0, 0, 1, 29, 79, 78, 1879, 39, 31, 8, 39, 79, 118, 107, 2117
INVAR-8, Run: 022, P, 0, 0, 1, 0, 1, 267, 10, 238, 0, 0, 1, 29, 79, 89, 2283, 39, 28, 11, 39, 79, 118, 118, 2521
INVAR-8, Run: 023, P, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1, 17, 67, 79, 1457, 33, 24, 9, 33, 67, 100, 96, 1659
INVAR-8, Run: 024, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 16, 66, 70, 1057, 33, 22, 10, 33, 66, 99, 103, 1057
INVAR-8, Run: 025, P, 12, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 26, 76, 105, 1827, 38, 24, 13, 38, 76, 114, 143, 1827
INVAR-8, Run: 026, P, 0, 0, 1, 0, 1, 203, 18, 190, 0, 0, 1, 13, 63, 83, 846, 31, 17, 14, 31, 63, 94, 96, 1036
INVAR-8, Run: 027, P, 0, 0, 1, 0, 1, 275, 9, 244, 0, 0, 1, 31, 81, 91, 1748, 40, 23, 17, 40, 81, 121, 122, 1992
INVAR-8, Run: 028, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 95, 1235, 34, 22, 12, 34, 69, 103, 114, 1443
INVAR-8, Run: 029, P, 9, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 32, 82, 73, 2404, 41, 25, 15, 41, 82, 123, 114, 2404
INVAR-8, Run: 030, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 16, 66, 88, 1593, 33, 26, 6, 33, 66, 99, 121, 1593
INVAR-8, Run: 031, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 16, 66, 77, 1217, 33, 26, 6, 33, 66, 99, 110, 1217
INVAR-8, Run: 032, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 24, 74, 50, 1392, 37, 27, 9, 37, 74, 111, 87, 1392
INVAR-8, Run: 033, P, 7, 0, 0, 0, 0, 43, 0, 0, 1, 258, 0, 36, 86, 58, 1880, 43, 24, 18, 43, 86, 129, 101, 1880
INVAR-8, Run: 034, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 30, 80, 71, 2025, 40, 24, 15, 40, 80, 120, 111, 2025
INVAR-8, Run: 035, P, 0, 0, 1, 0, 1, 243, 13, 220, 0, 0, 1, 23, 73, 74, 1860, 36, 22, 14, 36, 73, 109, 97, 2080
INVAR-8, Run: 036, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 76, 1047, 34, 22, 12, 34, 69, 103, 95, 1255
INVAR-8, Run: 037, P, 8, 0, 0, 0, 0, 42, 0, 0, 1, 252, 0, 34, 84, 61, 2076, 42, 30, 11, 42, 84, 126, 103, 2076
INVAR-8, Run: 038, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 85, 1221, 34, 18, 16, 34, 69, 103, 104, 1429
INVAR-8, Run: 039, P, 11, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 28, 78, 71, 1638, 39, 24, 14, 39, 78, 117, 110, 1638
INVAR-8, Run: 040, P, 0, 0, 1, 0, 1, 243, 13, 220, 0, 0, 1, 23, 73, 125, 2328, 36, 23, 13, 36, 73, 109, 148, 2548
INVAR-8, Run: 041, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 55, 958, 34, 25, 9, 34, 69, 103, 74, 1166
INVAR-8, Run: 042, P, 20, 0, 0, 0, 0, 30, 0, 0, 1, 180, 0, 10, 60, 30, 758, 30, 24, 5, 30, 60, 90, 60, 758
INVAR-8, Run: 043, P, 0, 0, 1, 0, 1, 203, 18, 190, 0, 0, 1, 13, 63, 70, 1206, 31, 26, 5, 31, 63, 94, 83, 1396
INVAR-8, Run: 044, P, 11, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 28, 78, 100, 1548, 39, 26, 12, 39, 78, 117, 139, 1548
INVAR-8, Run: 045, P, 0, 0, 1, 0, 1, 259, 11, 232, 0, 0, 1, 27, 77, 102, 2545, 38, 25, 13, 38, 77, 115, 129, 2777
INVAR-8, Run: 046, P, 0, 0, 1, 0, 1, 211, 17, 196, 0, 0, 1, 15, 65, 51, 894, 32, 22, 10, 32, 65, 97, 66, 1090
INVAR-8, Run: 047, P, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1, 17, 67, 30, 847, 33, 23, 10, 33, 67, 100, 47, 1049
INVAR-8, Run: 048, P, 13, 0, 0, 0, 0, 37, 0, 0, 1, 222, 0, 24, 74, 87, 1893, 37, 24, 12, 37, 74, 111, 124, 1893
INVAR-8, Run: 049, P, 12, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 26, 76, 41, 1440, 38, 28, 9, 38, 76, 114, 79, 1440
INVAR-8, Run: 050, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 30, 80, 68, 1521, 40, 25, 14, 40, 80, 120, 108, 1521
INVAR-8, Run: 051, P, 0, 0, 1, 0, 1, 243, 13, 220, 0, 0, 1, 23, 73, 65, 1312, 36, 24, 12, 36, 73, 109, 88, 1532
INVAR-8, Run: 052, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 22, 72, 56, 1500, 36, 22, 13, 36, 72, 108, 92, 1500
INVAR-8, Run: 053, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 16, 66, 74, 1019, 33, 19, 13, 33, 66, 99, 107, 1019
INVAR-8, Run: 054, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 75, 1007, 35, 19, 15, 35, 70, 105, 110, 1007
INVAR-8, Run: 055, P, 19, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0, 12, 62, 67, 976, 31, 17, 13, 31, 62, 93, 98, 976
INVAR-8, Run: 056, P, 18, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 14, 64, 74, 1104, 32, 23, 8, 32, 64, 96, 106, 1104
INVAR-8, Run: 057, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1, 25, 75, 78, 1539, 37, 20, 17, 37, 75, 112, 103, 1765
INVAR-8, Run: 058, P, 0, 0, 1, 0, 1, 275, 9, 244, 0, 0, 1, 31, 81, 105, 2702, 40, 24, 16, 40, 81, 121, 136, 2946
INVAR-8, Run: 059, P, 0, 0, 1, 0, 1, 259, 11, 232, 0, 0, 1, 27, 77, 121, 2112, 38, 22, 16, 38, 77, 115, 148, 2344
INVAR-8, Run: 060, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1, 25, 75, 118, 1887, 37, 24, 13, 37, 75, 112, 143, 2113
INVAR-8, Run: 061, P, 0, 0, 1, 0, 1, 267, 10, 238, 0, 0, 1, 29, 79, 64, 1692, 39, 22, 17, 39, 79, 118, 93, 1930
INVAR-8, Run: 062, P, 14, 0, 0, 0, 0, 36, 0, 0, 1, 216, 0, 22, 72, 63, 1426, 36, 25, 10, 36, 72, 108, 99, 1426
INVAR-8, Run: 063, P, 0, 0, 1, 0, 1, 291, 7, 256, 0, 0, 1, 35, 85, 100, 2050, 42, 27, 15, 42, 85, 127, 135, 2306
INVAR-8, Run: 064, P, 0, 0, 1, 0, 1, 211, 17, 196, 0, 0, 1, 15, 65, 88, 1311, 32, 23, 9, 32, 65, 97, 103, 1507
INVAR-8, Run: 065, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 16, 66, 73, 1053, 33, 19, 13, 33, 66, 99, 106, 1053
INVAR-8, Run: 066, P, 0, 0, 1, 0, 1, 243, 13, 220, 0, 0, 1, 23, 73, 61, 1043, 36, 26, 10, 36, 73, 109, 84, 1263
INVAR-8, Run: 067, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1, 25, 75, 76, 1181, 37, 17, 20, 37, 75, 112, 101, 1407
INVAR-8, Run: 068, P, 0, 0, 1, 0, 1, 235, 14, 214, 0, 0, 1, 21, 71, 93, 1561, 35, 24, 11, 35, 71, 106, 114, 1775
INVAR-8, Run: 069, P, 11, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 28, 78, 68, 1761, 39, 21, 17, 39, 78, 117, 107, 1761
INVAR-8, Run: 070, P, 12, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 26, 76, 66, 1913, 38, 26, 11, 38, 76, 114, 104, 1913
INVAR-8, Run: 071, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 68, 1400, 35, 24, 10, 35, 70, 105, 103, 1400
INVAR-8, Run: 072, P, 0, 0, 1, 0, 1, 259, 11, 232, 0, 0, 1, 27, 77, 94, 1756, 38, 24, 14, 38, 77, 115, 121, 1988
INVAR-8, Run: 073, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 73, 1212, 34, 22, 12, 34, 69, 103, 92, 1420
INVAR-8, Run: 074, P, 18, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 14, 64, 66, 777, 32, 21, 10, 32, 64, 96, 98, 777
INVAR-8, Run: 075, P, 9, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 32, 82, 72, 2357, 41, 20, 20, 41, 82, 123, 113, 2357
INVAR-8, Run: 076, P, 9, 0, 0, 0, 0, 41, 0, 0, 1, 246, 0, 32, 82, 72, 1970, 41, 24, 16, 41, 82, 123, 113, 1970
INVAR-8, Run: 077, P, 16, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0, 18, 68, 72, 1653, 34, 24, 9, 34, 68, 102, 106, 1653
INVAR-8, Run: 078, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 16, 66, 55, 1168, 33, 19, 13, 33, 66, 99, 88, 1168
INVAR-8, Run: 079, P, 15, 0, 0, 0, 0, 35, 0, 0, 1, 210, 0, 20, 70, 62, 1364, 35, 22, 12, 35, 70, 105, 97, 1364
INVAR-8, Run: 080, P, 0, 0, 1, 0, 1, 227, 15, 208, 0, 0, 1, 19, 69, 45, 836, 34, 23, 11, 34, 69, 103, 64, 1044
INVAR-8, Run: 081, P, 17, 0, 0, 0, 0, 33, 0, 0, 1, 198, 0, 16, 66, 58, 1105, 33, 18, 14, 33, 66, 99, 91, 1105
INVAR-8, Run: 082, P, 0, 0, 1, 0, 1, 203, 18, 190, 0, 0, 1, 13, 63, 52, 663, 31, 26, 5, 31, 63, 94, 65, 853
INVAR-8, Run: 083, P, 16, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0, 18, 68, 55, 907, 34, 22, 11, 34, 68, 102, 89, 907
INVAR-8, Run: 084, P, 10, 0, 0, 0, 0, 40, 0, 0, 1, 240, 0, 30, 80, 78, 2828, 40, 26, 13, 40, 80, 120, 118, 2828
INVAR-8, Run: 085, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1, 25, 75, 89, 1454, 37, 19, 18, 37, 75, 112, 114, 1680
INVAR-8, Run: 086, P, 11, 0, 0, 0, 0, 39, 0, 0, 1, 234, 0, 28, 78, 44, 1553, 39, 26, 12, 39, 78, 117, 83, 1553
INVAR-8, Run: 087, P, 0, 0, 1, 0, 1, 195, 19, 184, 0, 0, 1, 11, 61, 81, 868, 30, 22, 8, 30, 61, 91, 92, 1052
INVAR-8, Run: 088, P, 0, 0, 1, 0, 1, 307, 5, 268, 0, 0, 1, 39, 89, 74, 2163, 44, 24, 20, 44, 89, 133, 113, 2431
INVAR-8, Run: 089, P, 18, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 14, 64, 54, 1044, 32, 19, 12, 32, 64, 96, 86, 1044
INVAR-8, Run: 090, P, 12, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 26, 76, 82, 1787, 38, 24, 13, 38, 76, 114, 120, 1787
INVAR-8, Run: 091, P, 18, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 14, 64, 20, 761, 32, 18, 13, 32, 64, 96, 52, 761
INVAR-8, Run: 092, P, 0, 0, 1, 0, 1, 251, 12, 226, 0, 0, 1, 25, 75, 69, 1438, 37, 23, 14, 37, 75, 112, 94, 1664
INVAR-8, Run: 093, P, 0, 0, 1, 0, 1, 211, 17, 196, 0, 0, 1, 15, 65, 101, 1250, 32, 24, 8, 32, 65, 97, 116, 1446
INVAR-8, Run: 094, P, 12, 0, 0, 0, 0, 38, 0, 0, 1, 228, 0, 26, 76, 33, 1039, 38, 22, 15, 38, 76, 114, 71, 1039
INVAR-8, Run: 095, P, 19, 0, 0, 0, 0, 31, 0, 0, 1, 186, 0, 12, 62, 56, 985, 31, 19, 11, 31, 62, 93, 87, 985
INVAR-8, Run: 096, P, 0, 0, 1, 0, 1, 219, 16, 202, 0, 0, 1, 17, 67, 53, 984, 33, 21, 12, 33, 67, 100, 70, 1186
INVAR-8, Run: 097, P, 16, 0, 0, 0, 0, 34, 0, 0, 1, 204, 0, 18, 68, 59, 958, 34, 24, 9, 34, 68, 102, 93, 958
INVAR-8, Run: 098, P, 0, 0, 1, 0, 1, 211, 17, 196, 0, 0, 1, 15, 65, 62, 760, 32, 21, 11, 32, 65, 97, 77, 956
INVAR-8, Run: 099, P, 18, 0, 0, 0, 0, 32, 0, 0, 1, 192, 0, 14, 64, 71, 1078, 32, 18, 13, 32, 64, 96, 103, 1078
INVAR-8, Run: 100, P, 0, 0, 1, 0, 1, 283, 8, 250, 0, 0, 1, 33, 83, 84, 2657, 41, 22, 19, 41, 83, 124, 117, 2907
INVAR-9, Run: 001, P, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0, 52, 152, 257, 5949, 76, 49, 26, 76, 152, 228, 333, 5949
INVAR-9, Run: 002, P, 17, 0, 0, 0, 0, 83, 0, 0, 1, 498, 0, 66, 166, 289, 8139, 83, 52, 30, 83, 166, 249, 372, 8139
INVAR-9, Run: 003, P, 0, 0, 1, 0, 1, 577, 15, 508, 0, 0, 1, 69, 169, 243, 8092, 84, 61, 23, 84, 169, 253, 312, 8600
INVAR-9, Run: 004, P, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0, 52, 152, 229, 4559, 76, 46, 29, 76, 152, 228, 305, 4559
INVAR-9, Run: 005, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0, 46, 146, 191, 4089, 73, 53, 19, 73, 146, 219, 264, 4089
INVAR-9, Run: 006, P, 0, 0, 1, 0, 1, 561, 17, 496, 0, 0, 1, 65, 165, 243, 6660, 82, 52, 30, 82, 165, 247, 308, 7156
INVAR-9, Run: 007, P, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0, 38, 138, 192, 3935, 69, 47, 21, 69, 138, 207, 261, 3935
INVAR-9, Run: 008, P, 15, 0, 0, 0, 0, 85, 0, 0, 1, 510, 0, 70, 170, 181, 6470, 85, 52, 32, 85, 170, 255, 266, 6470
INVAR-9, Run: 009, P, 28, 0, 0, 0, 0, 72, 0, 0, 1, 432, 0, 44, 144, 217, 4188, 72, 44, 27, 72, 144, 216, 289, 4188
INVAR-9, Run: 010, P, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0, 60, 160, 348, 7830, 80, 55, 24, 80, 160, 240, 428, 7830
INVAR-9, Run: 011, P, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0, 52, 152, 174, 4320, 76, 50, 25, 76, 152, 228, 250, 4320
INVAR-9, Run: 012, P, 0, 0, 1, 0, 1, 489, 26, 442, 0, 0, 1, 47, 147, 187, 3559, 73, 46, 27, 73, 147, 220, 234, 4001
INVAR-9, Run: 013, P, 0, 0, 1, 0, 1, 489, 26, 442, 0, 0, 1, 47, 147, 246, 5167, 73, 53, 20, 73, 147, 220, 293, 5609
INVAR-9, Run: 014, P, 18, 0, 0, 0, 0, 82, 0, 0, 1, 492, 0, 64, 164, 221, 6259, 82, 45, 36, 82, 164, 246, 303, 6259
INVAR-9, Run: 015, P, 28, 0, 0, 0, 0, 72, 0, 0, 1, 432, 0, 44, 144, 201, 4486, 72, 52, 19, 72, 144, 216, 273, 4486
INVAR-9, Run: 016, P, 19, 0, 0, 0, 0, 81, 0, 0, 1, 486, 0, 62, 162, 258, 6599, 81, 52, 28, 81, 162, 243, 339, 6599
INVAR-9, Run: 017, P, 27, 0, 0, 0, 0, 73, 0, 0, 1, 438, 0, 46, 146, 233, 4567, 73, 46, 26, 73, 146, 219, 306, 4567
INVAR-9, Run: 018, P, 0, 0, 1, 0, 1, 553, 18, 490, 0, 0, 1, 63, 163, 224, 6603, 81, 51, 30, 81, 163, 244, 287, 7093
INVAR-9, Run: 019, P, 14, 0, 0, 0, 0, 86, 0, 0, 1, 516, 0, 72, 172, 249, 7073, 86, 51, 34, 86, 172, 258, 335, 7073
INVAR-9, Run: 020, P, 24, 0, 0, 0, 0, 76, 0, 0, 1, 456, 0, 52, 152, 272, 5704, 76, 48, 27, 76, 152, 228, 348, 5704
INVAR-9, Run: 021, P, 31, 0, 0, 0, 0, 69, 0, 0, 1, 414, 0, 38, 138, 155, 3121, 69, 42, 26, 69, 138, 207, 224, 3121
INVAR-9, Run: 022, P, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0, 50, 150, 216, 4229, 75, 53, 21, 75, 150, 225, 291, 4229
INVAR-9, Run: 023, P, 0, 0, 1, 0, 1, 473, 28, 430, 0, 0, 1, 43, 143, 218, 4637, 71, 50, 21, 71, 143, 214, 261, 5067
INVAR-9, Run: 024, P, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0, 48, 148, 146, 5008, 74, 44, 29, 74, 148, 222, 220, 5008
INVAR-9, Run: 025, P, 25, 0, 0, 0, 0, 75, 0, 0, 1, 450, 0, 50, 150, 157, 4447, 75, 45, 29, 75, 150, 225, 232, 4447
INVAR-9, Run: 026, P, 0, 0, 1, 0, 1, 505, 24, 454, 0, 0, 1, 51, 151, 279, 5645, 75, 44, 31, 75, 151, 226, 330, 6099
INVAR-9, Run: 027, P, 0, 0, 1, 0, 1, 505, 24, 454, 0, 0, 1, 51, 151, 225, 6037, 75, 48, 27, 75, 151, 226, 276, 6491
INVAR-9, Run: 028, P, 23, 0, 0, 0, 0, 77, 0, 0, 1, 462, 0, 54, 154, 228, 5178, 77, 46, 30, 77, 154, 231, 305, 5178
INVAR-9, Run: 029, P, 0, 0, 1, 0, 1, 433, 33, 400, 0, 0, 1, 33, 133, 269, 3968, 66, 42, 24, 66, 133, 199, 302, 4368
INVAR-9, Run: 030, P, 19, 0, 0, 0, 0, 81, 0, 0, 1, 486, 0, 62, 162, 222, 5441, 81, 55, 25, 81, 162, 243, 303, 5441
INVAR-9, Run: 031, P, 0, 0, 1, 0, 1, 569, 16, 502, 0, 0, 1, 67, 167, 275, 7530, 83, 49, 34, 83, 167, 250, 342, 8032
INVAR-9, Run: 032, P, 0, 0, 1, 0, 1, 433, 33, 400, 0, 0, 1, 33, 133, 208, 3126, 66, 43, 23, 66, 133, 199, 241, 3526
INVAR-9, Run: 033, P, 0, 0, 1, 0, 1, 577, 15, 508, 0, 0, 1, 69, 169, 305, 7128, 84, 49, 35, 84, 169, 253, 374, 7636
INVAR-9, Run: 034, P, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0, 60, 160, 280, 5557, 80, 53, 26, 80, 160, 240, 360, 5557
INVAR-9, Run: 035, P, 0, 0, 1, 0, 1, 457, 30, 418, 0, 0, 1, 39, 139, 198, 2951, 69, 41, 28, 69, 139, 208, 237, 3369
INVAR-9, Run: 036, P, 21, 0, 0, 0, 0, 79, 0, 0, 1, 474, 0, 58, 158, 221, 4941, 79, 42, 36, 79, 158, 237, 300, 4941
INVAR-9, Run: 037, P, 19, 0, 0, 0, 0, 81, 0, 0, 1, 486, 0, 62, 162, 231, 6235, 81, 47, 33, 81, 162, 243, 312, 6235
INVAR-9, Run: 038, P, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0, 40, 140, 228, 3887, 70, 48, 21, 70, 140, 210, 298, 3887
INVAR-9, Run: 039, P, 0, 0, 1, 0, 1, 577, 15, 508, 0, 0, 1, 69, 169, 260, 8072, 84, 52, 32, 84, 169, 253, 329, 8580
INVAR-9, Run: 040, P, 0, 0, 1, 0, 1, 561, 17, 496, 0, 0, 1, 65, 165, 244, 6897, 82, 56, 26, 82, 165, 247, 309, 7393
INVAR-9, Run: 041, P, 29, 0, 0, 0, 0, 71, 0, 0, 1, 426, 0, 42, 142, 183, 3406, 71, 47, 23, 71, 142, 213, 254, 3406
INVAR-9, Run: 042, P, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0, 40, 140, 227, 5093, 70, 49, 20, 70, 140, 210, 297, 5093
INVAR-9, Run: 043, P, 0, 0, 1, 0, 1, 521, 22, 466, 0, 0, 1, 55, 155, 295, 5563, 77, 49, 28, 77, 155, 232, 350, 6029
INVAR-9, Run: 044, P, 15, 0, 0, 0, 0, 85, 0, 0, 1, 510, 0, 70, 170, 410, 9956, 85, 58, 26, 85, 170, 255, 495, 9956
INVAR-9, Run: 045, P, 0, 0, 1, 0, 1, 473, 28, 430, 0, 0, 1, 43, 143, 174, 3660, 71, 47, 24, 71, 143, 214, 217, 4090
INVAR-9, Run: 046, P, 0, 0, 1, 0, 1, 585, 14, 514, 0, 0, 1, 71, 171, 213, 7072, 85, 54, 31, 85, 171, 256, 284, 7586
INVAR-9, Run: 047, P, 0, 0, 1, 0, 1, 569, 16, 502, 0, 0, 1, 67, 167, 312, 7453, 83, 59, 24, 83, 167, 250, 379, 7955
INVAR-9, Run: 048, P, 21, 0, 0, 0, 0, 79, 0, 0, 1, 474, 0, 58, 158, 255, 4931, 79, 52, 26, 79, 158, 237, 334, 4931
INVAR-9, Run: 049, P, 0, 0, 1, 0, 1, 601, 12, 526, 0, 0, 1, 75, 175, 235, 6882, 87, 56, 31, 87, 175, 262, 310, 7408
INVAR-9, Run: 050, P, 0, 0, 1, 0, 1, 513, 23, 460, 0, 0, 1, 53, 153, 303, 5810, 76, 47, 29, 76, 153, 229, 356, 6270
INVAR-9, Run: 051, P, 0, 0, 1, 0, 1, 481, 27, 436, 0, 0, 1, 45, 145, 185, 4157, 72, 51, 21, 72, 145, 217, 230, 4593
INVAR-9, Run: 052, P, 14, 0, 0, 0, 0, 86, 0, 0, 1, 516, 0, 72, 172, 297, 7178, 86, 56, 29, 86, 172, 258, 383, 7178
INVAR-9, Run: 053, P, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0, 60, 160, 221, 6212, 80, 51, 28, 80, 160, 240, 301, 6212
INVAR-9, Run: 054, P, 26, 0, 0, 0, 0, 74, 0, 0, 1, 444, 0, 48, 148, 259, 5269, 74, 42, 31, 74, 148, 222, 333, 5269
INVAR-9, Run: 055, P, 0, 0, 1, 0, 1, 529, 21, 472, 0, 0, 1, 57, 157, 249, 6346, 78, 50, 28, 78, 157, 235, 306, 6818
INVAR-9, Run: 056, P, 14, 0, 0, 0, 0, 86, 0, 0, 1, 516, 0, 72, 172, 256, 8581, 86, 57, 28, 86, 172, 258, 342, 8581
INVAR-9, Run: 057, P, 0, 0, 1, 0, 1, 497, 25, 448, 0, 0, 1, 49, 149, 191, 3230, 74, 45, 29, 74, 149, 223, 240, 3678
INVAR-9, Run: 058, P, 0, 0, 1, 0, 1, 529, 21, 472, 0, 0, 1, 57, 157, 201, 5121, 78, 55, 23, 78, 157, 235, 258, 5593
INVAR-9, Run: 059, P, 0, 0, 1, 0, 1, 537, 20, 478, 0, 0, 1, 59, 159, 186, 5440, 79, 61, 18, 79, 159, 238, 245, 5918
INVAR-9, Run: 060, P, 16, 0, 0, 0, 0, 84, 0, 0, 1, 504, 0, 68, 168, 190, 5861, 84, 52, 31, 84, 168, 252, 274, 5861
INVAR-9, Run: 061, P, 0, 0, 1, 0, 1, 505, 24, 454, 0, 0, 1, 51, 151, 186, 4308, 75, 44, 31, 75, 151, 226, 237, 4762
INVAR-9, Run: 062, P, 0, 0, 1, 0, 1, 497, 25, 448, 0, 0, 1, 49, 149, 295, 4971, 74, 37, 37, 74, 149, 223, 344, 5419
INVAR-9, Run: 063, P, 14, 0, 0, 0, 0, 86, 0, 0, 1, 516, 0, 72, 172, 284, 7013, 86, 53, 32, 86, 172, 258, 370, 7013
INVAR-9, Run: 064, P, 14, 0, 0, 0, 0, 86, 0, 0, 1, 516, 0, 72, 172, 266, 7307, 86, 46, 39, 86, 172, 258, 352, 7307
INVAR-9, Run: 065, P, 0, 0, 1, 0, 1, 537, 20, 478, 0, 0, 1, 59, 159, 311, 7482, 79, 56, 23, 79, 159, 238, 370, 7960
INVAR-9, Run: 066, P, 22, 0, 0, 0, 0, 78, 0, 0, 1, 468, 0, 56, 156, 232, 5600, 78, 51, 26, 78, 156, 234, 310, 5600
INVAR-9, Run: 067, P, 20, 0, 0, 0, 0, 80, 0, 0, 1, 480, 0, 60, 160, 256, 6886, 80, 48, 31, 80, 160, 240, 336, 6886
INVAR-9, Run: 068, P, 22, 0, 0, 0, 0, 78, 0, 0, 1, 468, 0, 56, 156, 261, 5510, 78, 43, 34, 78, 156, 234, 339, 5510
INVAR-9, Run: 069, P, 30, 0, 0, 0, 0, 70, 0, 0, 1, 420, 0, 40, 140, 187, 3779, 70, 46, 23, 70, 140, 210, 257, 3779
