Input Number, Run_Number, Result@ 100, X, Y, Z, NEW_REACTION, Reaction1
INVAR-13, Run: 064, P, 85, 0, 18, 98, 18
INVAR-13, Run: 065, P, 94, 0, 18, 107, 18
INVAR-13, Run: 066, P, 83, 0, 18, 96, 18
INVAR-13, Run: 067, P, 99, 0, 18, 112, 18
INVAR-13, Run: 068, P, 93, 0, 18, 106, 18
INVAR-13, Run: 069, P, 89, 0, 18, 102, 18
INVAR-13, Run: 070, P, 75, 0, 18, 88, 18
INVAR-13, Run: 071, P, 104, 0, 18, 117, 18
INVAR-13, Run: 072, P, 99, 0, 18, 112, 18
INVAR-13, Run: 073, P, 78, 0, 18, 91, 18
INVAR-13, Run: 074, P, 81, 0, 18, 94, 18
INVAR-13, Run: 075, P, 84, 0, 18, 97, 18
INVAR-13, Run: 076, P, 88, 0, 18, 101, 18
INVAR-13, Run: 077, P, 81, 0, 18, 94, 18
INVAR-13, Run: 078, P, 84, 0, 18, 97, 18
INVAR-13, Run: 079, P, 79, 0, 18, 92, 18
INVAR-13, Run: 080, P, 85, 0, 18, 98, 18
INVAR-13, Run: 081, P, 78, 0, 18, 91, 18
INVAR-13, Run: 082, P, 82, 0, 18, 95, 18
INVAR-13, Run: 083, P, 89, 0, 18, 102, 18
INVAR-13, Run: 084, P, 87, 0, 18, 100, 18
INVAR-13, Run: 085, P, 82, 0, 18, 95, 18
INVAR-13, Run: 086, P, 97, 0, 18, 110, 18
INVAR-13, Run: 087, P, 76, 0, 18, 89, 18
INVAR-13, Run: 088, P, 89, 0, 18, 102, 18
INVAR-13, Run: 089, P, 110, 0, 18, 123, 18
INVAR-13, Run: 090, P, 87, 0, 18, 100, 18
INVAR-13, Run: 091, P, 89, 0, 18, 102, 18
INVAR-13, Run: 092, P, 116, 0, 18, 129, 18
INVAR-13, Run: 093, P, 106, 0, 18, 119, 18
INVAR-13, Run: 094, P, 100, 0, 18, 113, 18
INVAR-13, Run: 095, P, 90, 0, 18, 103, 18
INVAR-13, Run: 096, P, 103, 0, 18, 116, 18
INVAR-13, Run: 097, P, 90, 0, 18, 103, 18
INVAR-13, Run: 098, P, 107, 0, 18, 120, 18
INVAR-13, Run: 099, P, 77, 0, 18, 90, 18
INVAR-13, Run: 100, P, 70, 0, 18, 83, 18
INVAR-14, Run: 001, P, 99, 0, 86, 92, 86
INVAR-14, Run: 002, P, 99, 0, 86, 92, 86
INVAR-14, Run: 003, P, 116, 0, 86, 109, 86
INVAR-14, Run: 004, P, 96, 0, 86, 89, 86
INVAR-14, Run: 005, P, 93, 0, 86, 86, 86
INVAR-14, Run: 006, P, 88, 0, 86, 81, 86
INVAR-14, Run: 007, P, 108, 0, 86, 101, 86
INVAR-14, Run: 008, P, 114, 0, 86, 107, 86
INVAR-14, Run: 009, P, 93, 0, 86, 86, 86
INVAR-14, Run: 010, P, 102, 0, 86, 95, 86
INVAR-14, Run: 011, P, 95, 0, 86, 88, 86
INVAR-14, Run: 012, P, 123, 0, 86, 116, 86
INVAR-14, Run: 013, P, 109, 0, 86, 102, 86
INVAR-14, Run: 014, P, 103, 0, 86, 96, 86
INVAR-14, Run: 015, P, 109, 0, 86, 102, 86
INVAR-14, Run: 016, P, 124, 0, 86, 117, 86
INVAR-14, Run: 017, P, 96, 0, 86, 89, 86
INVAR-14, Run: 018, P, 106, 0, 86, 99, 86
INVAR-14, Run: 019, P, 107, 0, 86, 100, 86
INVAR-14, Run: 020, P, 106, 0, 86, 99, 86
INVAR-14, Run: 021, P, 93, 0, 86, 86, 86
INVAR-14, Run: 022, P, 88, 0, 86, 81, 86
INVAR-14, Run: 023, P, 101, 0, 86, 94, 86
INVAR-14, Run: 024, P, 107, 0, 86, 100, 86
INVAR-14, Run: 025, P, 90, 0, 86, 83, 86
INVAR-14, Run: 026, P, 111, 0, 86, 104, 86
INVAR-14, Run: 027, P, 110, 0, 86, 103, 86
INVAR-14, Run: 028, P, 96, 0, 86, 89, 86
INVAR-14, Run: 029, P, 111, 0, 86, 104, 86
INVAR-14, Run: 030, P, 96, 0, 86, 89, 86
INVAR-14, Run: 031, P, 109, 0, 86, 102, 86
INVAR-14, Run: 032, P, 117, 0, 86, 110, 86
INVAR-14, Run: 033, P, 107, 0, 86, 100, 86
INVAR-14, Run: 034, P, 120, 0, 86, 113, 86
INVAR-14, Run: 035, P, 90, 0, 86, 83, 86
INVAR-14, Run: 036, P, 119, 0, 86, 112, 86
INVAR-14, Run: 037, P, 104, 0, 86, 97, 86
INVAR-14, Run: 038, P, 113, 0, 86, 106, 86
INVAR-14, Run: 039, P, 111, 0, 86, 104, 86
INVAR-14, Run: 040, P, 113, 0, 86, 106, 86
INVAR-14, Run: 041, P, 116, 0, 86, 109, 86
INVAR-14, Run: 042, P, 94, 0, 86, 87, 86
INVAR-14, Run: 043, P, 131, 0, 86, 124, 86
INVAR-14, Run: 044, P, 119, 0, 86, 112, 86
INVAR-14, Run: 045, P, 123, 0, 86, 116, 86
INVAR-14, Run: 046, P, 94, 0, 86, 87, 86
INVAR-14, Run: 047, P, 100, 0, 86, 93, 86
INVAR-14, Run: 048, P, 98, 0, 86, 91, 86
INVAR-14, Run: 049, P, 109, 0, 86, 102, 86
INVAR-14, Run: 050, P, 116, 0, 86, 109, 86
INVAR-14, Run: 051, P, 98, 0, 86, 91, 86
INVAR-14, Run: 052, P, 105, 0, 86, 98, 86
INVAR-14, Run: 053, P, 104, 0, 86, 97, 86
INVAR-14, Run: 054, P, 106, 0, 86, 99, 86
INVAR-14, Run: 055, P, 110, 0, 86, 103, 86
INVAR-14, Run: 056, P, 86, 0, 86, 79, 86
INVAR-14, Run: 057, P, 102, 0, 86, 95, 86
INVAR-14, Run: 058, P, 113, 0, 86, 106, 86
INVAR-14, Run: 059, P, 112, 0, 86, 105, 86
INVAR-14, Run: 060, P, 109, 0, 86, 102, 86
INVAR-14, Run: 061, P, 98, 0, 86, 91, 86
INVAR-14, Run: 062, P, 83, 0, 86, 76, 86
INVAR-14, Run: 063, P, 108, 0, 86, 101, 86
INVAR-14, Run: 064, P, 108, 0, 86, 101, 86
INVAR-14, Run: 065, P, 106, 0, 86, 99, 86
INVAR-14, Run: 066, P, 93, 0, 86, 86, 86
INVAR-14, Run: 067, P, 108, 0, 86, 101, 86
INVAR-14, Run: 068, P, 108, 0, 86, 101, 86
INVAR-14, Run: 069, P, 90, 0, 86, 83, 86
INVAR-14, Run: 070, P, 118, 0, 86, 111, 86
INVAR-14, Run: 071, P, 91, 0, 86, 84, 86
INVAR-14, Run: 072, P, 99, 0, 86, 92, 86
INVAR-14, Run: 073, P, 119, 0, 86, 112, 86
INVAR-14, Run: 074, P, 116, 0, 86, 109, 86
INVAR-14, Run: 075, P, 93, 0, 86, 86, 86
INVAR-14, Run: 076, P, 108, 0, 86, 101, 86
INVAR-14, Run: 077, P, 115, 0, 86, 108, 86
INVAR-14, Run: 078, P, 116, 0, 86, 109, 86
INVAR-14, Run: 079, P, 101, 0, 86, 94, 86
INVAR-14, Run: 080, P, 105, 0, 86, 98, 86
INVAR-14, Run: 081, P, 111, 0, 86, 104, 86
INVAR-14, Run: 082, P, 106, 0, 86, 99, 86
INVAR-14, Run: 083, P, 118, 0, 86, 111, 86
INVAR-14, Run: 084, P, 118, 0, 86, 111, 86
INVAR-14, Run: 085, P, 112, 0, 86, 105, 86
INVAR-14, Run: 086, P, 110, 0, 86, 103, 86
INVAR-14, Run: 087, P, 93, 0, 86, 86, 86
INVAR-14, Run: 088, P, 103, 0, 86, 96, 86
INVAR-14, Run: 089, P, 95, 0, 86, 88, 86
INVAR-14, Run: 090, P, 93, 0, 86, 86, 86
INVAR-14, Run: 091, P, 101, 0, 86, 94, 86
INVAR-14, Run: 092, P, 88, 0, 86, 81, 86
INVAR-14, Run: 093, P, 111, 0, 86, 104, 86
INVAR-14, Run: 094, P, 107, 0, 86, 100, 86
INVAR-14, Run: 095, P, 104, 0, 86, 97, 86
INVAR-14, Run: 096, P, 117, 0, 86, 110, 86
INVAR-14, Run: 097, P, 109, 0, 86, 102, 86
INVAR-14, Run: 098, P, 106, 0, 86, 99, 86
INVAR-14, Run: 099, P, 106, 0, 86, 99, 86
INVAR-14, Run: 100, P, 118, 0, 86, 111, 86
INVAR-15, Run: 001, P, 137, 0, 162, 126, 162
INVAR-15, Run: 002, P, 97, 0, 162, 86, 162
INVAR-15, Run: 003, P, 123, 0, 162, 112, 162
INVAR-15, Run: 004, P, 125, 0, 162, 114, 162
INVAR-15, Run: 005, P, 116, 0, 162, 105, 162
INVAR-15, Run: 006, P, 105, 0, 162, 94, 162
INVAR-15, Run: 007, P, 108, 0, 162, 97, 162
INVAR-15, Run: 008, P, 112, 0, 162, 101, 162
INVAR-15, Run: 009, P, 112, 0, 162, 101, 162
INVAR-15, Run: 010, P, 114, 0, 162, 103, 162
INVAR-15, Run: 011, P, 106, 0, 162, 95, 162
INVAR-15, Run: 012, P, 121, 0, 162, 110, 162
INVAR-15, Run: 013, P, 97, 0, 162, 86, 162
INVAR-15, Run: 014, P, 109, 0, 162, 98, 162
INVAR-15, Run: 015, P, 121, 0, 162, 110, 162
INVAR-15, Run: 016, P, 99, 0, 162, 88, 162
INVAR-15, Run: 017, P, 100, 0, 162, 89, 162
INVAR-15, Run: 018, P, 115, 0, 162, 104, 162
INVAR-15, Run: 019, P, 122, 0, 162, 111, 162
INVAR-15, Run: 020, P, 122, 0, 162, 111, 162
INVAR-15, Run: 021, P, 96, 0, 162, 85, 162
INVAR-15, Run: 022, P, 111, 0, 162, 100, 162
INVAR-15, Run: 023, P, 110, 0, 162, 99, 162
INVAR-15, Run: 024, P, 99, 0, 162, 88, 162
INVAR-15, Run: 025, P, 100, 0, 162, 89, 162
INVAR-15, Run: 026, P, 112, 0, 162, 101, 162
INVAR-15, Run: 027, P, 102, 0, 162, 91, 162
INVAR-15, Run: 028, P, 116, 0, 162, 105, 162
INVAR-15, Run: 029, P, 114, 0, 162, 103, 162
INVAR-15, Run: 030, P, 110, 0, 162, 99, 162
INVAR-15, Run: 031, P, 98, 0, 162, 87, 162
INVAR-15, Run: 032, P, 115, 0, 162, 104, 162
INVAR-15, Run: 033, P, 111, 0, 162, 100, 162
INVAR-15, Run: 034, P, 101, 0, 162, 90, 162
INVAR-15, Run: 035, P, 104, 0, 162, 93, 162
INVAR-15, Run: 036, P, 118, 0, 162, 107, 162
INVAR-15, Run: 037, P, 104, 0, 162, 93, 162
INVAR-15, Run: 038, P, 96, 0, 162, 85, 162
INVAR-15, Run: 039, P, 122, 0, 162, 111, 162
INVAR-15, Run: 040, P, 107, 0, 162, 96, 162
INVAR-15, Run: 041, P, 98, 0, 162, 87, 162
INVAR-15, Run: 042, P, 109, 0, 162, 98, 162
INVAR-15, Run: 043, P, 110, 0, 162, 99, 162
INVAR-15, Run: 044, P, 111, 0, 162, 100, 162
INVAR-15, Run: 045, P, 118, 0, 162, 107, 162
INVAR-15, Run: 046, P, 133, 0, 162, 122, 162
INVAR-15, Run: 047, P, 95, 0, 162, 84, 162
INVAR-15, Run: 048, P, 116, 0, 162, 105, 162
INVAR-15, Run: 049, P, 108, 0, 162, 97, 162
INVAR-15, Run: 050, P, 99, 0, 162, 88, 162
INVAR-15, Run: 051, P, 119, 0, 162, 108, 162
INVAR-15, Run: 052, P, 110, 0, 162, 99, 162
INVAR-15, Run: 053, P, 111, 0, 162, 100, 162
INVAR-15, Run: 054, P, 124, 0, 162, 113, 162
INVAR-15, Run: 055, P, 115, 0, 162, 104, 162
INVAR-15, Run: 056, P, 111, 0, 162, 100, 162
INVAR-15, Run: 057, P, 115, 0, 162, 104, 162
INVAR-15, Run: 058, P, 119, 0, 162, 108, 162
INVAR-15, Run: 059, P, 105, 0, 162, 94, 162
INVAR-15, Run: 060, P, 112, 0, 162, 101, 162
INVAR-15, Run: 061, P, 119, 0, 162, 108, 162
INVAR-15, Run: 062, P, 104, 0, 162, 93, 162
INVAR-15, Run: 063, P, 110, 0, 162, 99, 162
INVAR-15, Run: 064, P, 117, 0, 162, 106, 162
INVAR-15, Run: 065, P, 124, 0, 162, 113, 162
INVAR-15, Run: 066, P, 107, 0, 162, 96, 162
INVAR-15, Run: 067, P, 127, 0, 162, 116, 162
INVAR-15, Run: 068, P, 106, 0, 162, 95, 162
INVAR-15, Run: 069, P, 106, 0, 162, 95, 162
INVAR-15, Run: 070, P, 122, 0, 162, 111, 162
INVAR-15, Run: 071, P, 121, 0, 162, 110, 162
INVAR-15, Run: 072, P, 126, 0, 162, 115, 162
INVAR-15, Run: 073, P, 100, 0, 162, 89, 162
INVAR-15, Run: 074, P, 111, 0, 162, 100, 162
INVAR-15, Run: 075, P, 106, 0, 162, 95, 162
INVAR-15, Run: 076, P, 117, 0, 162, 106, 162
INVAR-15, Run: 077, P, 120, 0, 162, 109, 162
INVAR-15, Run: 078, P, 99, 0, 162, 88, 162
INVAR-15, Run: 079, P, 126, 0, 162, 115, 162
INVAR-15, Run: 080, P, 121, 0, 162, 110, 162
INVAR-15, Run: 081, P, 129, 0, 162, 118, 162
INVAR-15, Run: 082, P, 119, 0, 162, 108, 162
INVAR-15, Run: 083, P, 100, 0, 162, 89, 162
INVAR-15, Run: 084, P, 115, 0, 162, 104, 162
INVAR-15, Run: 085, P, 114, 0, 162, 103, 162
INVAR-15, Run: 086, P, 142, 0, 162, 131, 162
INVAR-15, Run: 087, P, 114, 0, 162, 103, 162
INVAR-15, Run: 088, P, 103, 0, 162, 92, 162
INVAR-15, Run: 089, P, 100, 0, 162, 89, 162
INVAR-15, Run: 090, P, 93, 0, 162, 82, 162
INVAR-15, Run: 091, P, 108, 0, 162, 97, 162
INVAR-15, Run: 092, P, 100, 0, 162, 89, 162
INVAR-15, Run: 093, P, 118, 0, 162, 107, 162
INVAR-15, Run: 094, P, 100, 0, 162, 89, 162
INVAR-15, Run: 095, P, 117, 0, 162, 106, 162
INVAR-15, Run: 096, P, 92, 0, 162, 81, 162
INVAR-15, Run: 097, P, 110, 0, 162, 99, 162
INVAR-15, Run: 098, P, 109, 0, 162, 98, 162
INVAR-15, Run: 099, P, 103, 0, 162, 92, 162
INVAR-15, Run: 100, P, 140, 0, 162, 129, 162
INVAR-16, Run: 001, P, 89, 0, 15, 89, 15
INVAR-16, Run: 002, P, 103, 0, 15, 103, 15
INVAR-16, Run: 003, P, 122, 0, 15, 122, 15
INVAR-16, Run: 004, P, 90, 0, 15, 90, 15
INVAR-16, Run: 005, P, 114, 0, 15, 114, 15
INVAR-16, Run: 006, P, 98, 0, 15, 98, 15
INVAR-16, Run: 007, P, 82, 0, 15, 82, 15
INVAR-16, Run: 008, P, 113, 0, 15, 113, 15
INVAR-16, Run: 009, P, 106, 0, 15, 106, 15
INVAR-16, Run: 010, P, 89, 0, 15, 89, 15
INVAR-16, Run: 011, P, 104, 0, 15, 104, 15
INVAR-16, Run: 012, P, 103, 0, 15, 103, 15
INVAR-16, Run: 013, P, 93, 0, 15, 93, 15
INVAR-16, Run: 014, P, 80, 0, 15, 80, 15
INVAR-16, Run: 015, P, 85, 0, 15, 85, 15
INVAR-16, Run: 016, P, 91, 0, 15, 91, 15
INVAR-16, Run: 017, P, 108, 0, 15, 108, 15
INVAR-16, Run: 018, P, 108, 0, 15, 108, 15
INVAR-16, Run: 019, P, 89, 0, 15, 89, 15
INVAR-16, Run: 020, P, 95, 0, 15, 95, 15
INVAR-16, Run: 021, P, 102, 0, 15, 102, 15
INVAR-16, Run: 022, P, 109, 0, 15, 109, 15
INVAR-16, Run: 023, P, 98, 0, 15, 98, 15
INVAR-16, Run: 024, P, 83, 0, 15, 83, 15
INVAR-16, Run: 025, P, 91, 0, 15, 91, 15
INVAR-16, Run: 026, P, 95, 0, 15, 95, 15
INVAR-16, Run: 027, P, 90, 0, 15, 90, 15
INVAR-16, Run: 028, P, 103, 0, 15, 103, 15
INVAR-16, Run: 029, P, 104, 0, 15, 104, 15
INVAR-16, Run: 030, P, 97, 0, 15, 97, 15
INVAR-16, Run: 031, P, 101, 0, 15, 101, 15
INVAR-16, Run: 032, P, 98, 0, 15, 98, 15
INVAR-16, Run: 033, P, 97, 0, 15, 97, 15
INVAR-16, Run: 034, P, 118, 0, 15, 118, 15
INVAR-16, Run: 035, P, 97, 0, 15, 97, 15
INVAR-16, Run: 036, P, 99, 0, 15, 99, 15
INVAR-16, Run: 037, P, 99, 0, 15, 99, 15
INVAR-16, Run: 038, P, 99, 0, 15, 99, 15
INVAR-16, Run: 039, P, 94, 0, 15, 94, 15
INVAR-16, Run: 040, P, 111, 0, 15, 111, 15
INVAR-16, Run: 041, P, 116, 0, 15, 116, 15
INVAR-16, Run: 042, P, 114, 0, 15, 114, 15
INVAR-16, Run: 043, P, 90, 0, 15, 90, 15
INVAR-16, Run: 044, P, 86, 0, 15, 86, 15
INVAR-16, Run: 045, P, 99, 0, 15, 99, 15
INVAR-16, Run: 046, P, 93, 0, 15, 93, 15
INVAR-16, Run: 047, P, 118, 0, 15, 118, 15
INVAR-16, Run: 048, P, 102, 0, 15, 102, 15
INVAR-16, Run: 049, P, 119, 0, 15, 119, 15
INVAR-16, Run: 050, P, 98, 0, 15, 98, 15
INVAR-16, Run: 051, P, 89, 0, 15, 89, 15
INVAR-16, Run: 052, P, 93, 0, 15, 93, 15
INVAR-16, Run: 053, P, 107, 0, 15, 107, 15
INVAR-16, Run: 054, P, 105, 0, 15, 105, 15
INVAR-16, Run: 055, P, 111, 0, 15, 111, 15
INVAR-16, Run: 056, P, 99, 0, 15, 99, 15
INVAR-16, Run: 057, P, 87, 0, 15, 87, 15
INVAR-16, Run: 058, P, 93, 0, 15, 93, 15
INVAR-16, Run: 059, P, 101, 0, 15, 101, 15
INVAR-16, Run: 060, P, 87, 0, 15, 87, 15
INVAR-16, Run: 061, P, 79, 0, 15, 79, 15
INVAR-16, Run: 062, P, 105, 0, 15, 105, 15
INVAR-16, Run: 063, P, 113, 0, 15, 113, 15
INVAR-16, Run: 064, P, 82, 0, 15, 82, 15
INVAR-16, Run: 065, P, 82, 0, 15, 82, 15
INVAR-16, Run: 066, P, 102, 0, 15, 102, 15
INVAR-16, Run: 067, P, 97, 0, 15, 97, 15
INVAR-16, Run: 068, P, 85, 0, 15, 85, 15
INVAR-16, Run: 069, P, 101, 0, 15, 101, 15
INVAR-16, Run: 070, P, 99, 0, 15, 99, 15
INVAR-16, Run: 071, P, 89, 0, 15, 89, 15
INVAR-16, Run: 072, P, 112, 0, 15, 112, 15
INVAR-16, Run: 073, P, 88, 0, 15, 88, 15
INVAR-16, Run: 074, P, 80, 0, 15, 80, 15
INVAR-16, Run: 075, P, 109, 0, 15, 109, 15
INVAR-16, Run: 076, P, 118, 0, 15, 118, 15
INVAR-16, Run: 077, P, 95, 0, 15, 95, 15
INVAR-16, Run: 078, P, 121, 0, 15, 121, 15
INVAR-16, Run: 079, P, 96, 0, 15, 96, 15
INVAR-16, Run: 080, P, 99, 0, 15, 99, 15
INVAR-16, Run: 081, P, 112, 0, 15, 112, 15
INVAR-16, Run: 082, P, 107, 0, 15, 107, 15
INVAR-16, Run: 083, P, 96, 0, 15, 96, 15
INVAR-16, Run: 084, P, 98, 0, 15, 98, 15
INVAR-16, Run: 085, P, 110, 0, 15, 110, 15
INVAR-16, Run: 086, P, 108, 0, 15, 108, 15
INVAR-16, Run: 087, P, 87, 0, 15, 87, 15
INVAR-16, Run: 088, P, 117, 0, 15, 117, 15
INVAR-16, Run: 089, P, 99, 0, 15, 99, 15
INVAR-16, Run: 090, P, 109, 0, 15, 109, 15
INVAR-16, Run: 091, P, 92, 0, 15, 92, 15
INVAR-16, Run: 092, P, 99, 0, 15, 99, 15
INVAR-16, Run: 093, P, 96, 0, 15, 96, 15
INVAR-16, Run: 094, P, 99, 0, 15, 99, 15
INVAR-16, Run: 095, P, 83, 0, 15, 83, 15
INVAR-16, Run: 096, P, 93, 0, 15, 93, 15
INVAR-16, Run: 097, P, 95, 0, 15, 95, 15
INVAR-16, Run: 098, P, 86, 0, 15, 86, 15
INVAR-16, Run: 099, P, 111, 0, 15, 111, 15
INVAR-16, Run: 100, P, 98, 0, 15, 98, 15
INVAR-17, Run: 001, P, 111, 0, 65, 95, 65
INVAR-17, Run: 002, P, 128, 0, 65, 112, 65
INVAR-17, Run: 003, P, 110, 0, 65, 94, 65
INVAR-17, Run: 004, P, 126, 0, 65, 110, 65
INVAR-17, Run: 005, P, 133, 0, 65, 117, 65
INVAR-17, Run: 006, P, 115, 0, 65, 99, 65
INVAR-17, Run: 007, P, 137, 0, 65, 121, 65
INVAR-17, Run: 008, P, 123, 0, 65, 107, 65
INVAR-17, Run: 009, P, 118, 0, 65, 102, 65
INVAR-17, Run: 010, P, 124, 0, 65, 108, 65
INVAR-17, Run: 011, P, 115, 0, 65, 99, 65
INVAR-17, Run: 012, P, 119, 0, 65, 103, 65
INVAR-17, Run: 013, P, 105, 0, 65, 89, 65
INVAR-17, Run: 014, P, 125, 0, 65, 109, 65
INVAR-17, Run: 015, P, 119, 0, 65, 103, 65
INVAR-17, Run: 016, P, 126, 0, 65, 110, 65
INVAR-17, Run: 017, P, 126, 0, 65, 110, 65
INVAR-17, Run: 018, P, 142, 0, 65, 126, 65
INVAR-17, Run: 019, P, 113, 0, 65, 97, 65
INVAR-17, Run: 020, P, 120, 0, 65, 104, 65
INVAR-17, Run: 021, P, 88, 0, 65, 72, 65
INVAR-17, Run: 022, P, 124, 0, 65, 108, 65
INVAR-17, Run: 023, P, 121, 0, 65, 105, 65
INVAR-17, Run: 024, P, 120, 0, 65, 104, 65
INVAR-17, Run: 025, P, 120, 0, 65, 104, 65
INVAR-17, Run: 026, P, 125, 0, 65, 109, 65
INVAR-17, Run: 027, P, 101, 0, 65, 85, 65
INVAR-17, Run: 028, P, 100, 0, 65, 84, 65
INVAR-17, Run: 029, P, 98, 0, 65, 82, 65
INVAR-17, Run: 030, P, 113, 0, 65, 97, 65
INVAR-17, Run: 031, P, 125, 0, 65, 109, 65
INVAR-17, Run: 032, P, 111, 0, 65, 95, 65
INVAR-17, Run: 033, P, 109, 0, 65, 93, 65
INVAR-17, Run: 034, P, 110, 0, 65, 94, 65
INVAR-17, Run: 035, P, 111, 0, 65, 95, 65
INVAR-17, Run: 036, P, 113, 0, 65, 97, 65
INVAR-17, Run: 037, P, 90, 0, 65, 74, 65
INVAR-17, Run: 038, P, 111, 0, 65, 95, 65
INVAR-17, Run: 039, P, 117, 0, 65, 101, 65
INVAR-17, Run: 040, P, 120, 0, 65, 104, 65
INVAR-17, Run: 041, P, 112, 0, 65, 96, 65
INVAR-17, Run: 042, P, 112, 0, 65, 96, 65
INVAR-17, Run: 043, P, 111, 0, 65, 95, 65
INVAR-17, Run: 044, P, 97, 0, 65, 81, 65
INVAR-17, Run: 045, P, 103, 0, 65, 87, 65
INVAR-17, Run: 046, P, 109, 0, 65, 93, 65
INVAR-17, Run: 047, P, 129, 0, 65, 113, 65
INVAR-17, Run: 048, P, 119, 0, 65, 103, 65
INVAR-17, Run: 049, P, 106, 0, 65, 90, 65
INVAR-17, Run: 050, P, 102, 0, 65, 86, 65
INVAR-17, Run: 051, P, 136, 0, 65, 120, 65
INVAR-17, Run: 052, P, 119, 0, 65, 103, 65
INVAR-17, Run: 053, P, 107, 0, 65, 91, 65
INVAR-17, Run: 054, P, 113, 0, 65, 97, 65
INVAR-17, Run: 055, P, 111, 0, 65, 95, 65
INVAR-17, Run: 056, P, 110, 0, 65, 94, 65
INVAR-17, Run: 057, P, 112, 0, 65, 96, 65
INVAR-17, Run: 058, P, 110, 0, 65, 94, 65
INVAR-17, Run: 059, P, 101, 0, 65, 85, 65
INVAR-17, Run: 060, P, 121, 0, 65, 105, 65
INVAR-17, Run: 061, P, 133, 0, 65, 117, 65
INVAR-17, Run: 062, P, 106, 0, 65, 90, 65
INVAR-17, Run: 063, P, 143, 0, 65, 127, 65
INVAR-17, Run: 064, P, 109, 0, 65, 93, 65
INVAR-17, Run: 065, P, 115, 0, 65, 99, 65
INVAR-17, Run: 066, P, 116, 0, 65, 100, 65
INVAR-17, Run: 067, P, 129, 0, 65, 113, 65
INVAR-17, Run: 068, P, 124, 0, 65, 108, 65
INVAR-17, Run: 069, P, 99, 0, 65, 83, 65
INVAR-17, Run: 070, P, 117, 0, 65, 101, 65
INVAR-17, Run: 071, P, 120, 0, 65, 104, 65
INVAR-17, Run: 072, P, 108, 0, 65, 92, 65
INVAR-17, Run: 073, P, 120, 0, 65, 104, 65
INVAR-17, Run: 074, P, 114, 0, 65, 98, 65
INVAR-17, Run: 075, P, 128, 0, 65, 112, 65
INVAR-17, Run: 076, P, 134, 0, 65, 118, 65
INVAR-17, Run: 077, P, 122, 0, 65, 106, 65
INVAR-17, Run: 078, P, 114, 0, 65, 98, 65
INVAR-17, Run: 079, P, 116, 0, 65, 100, 65
INVAR-17, Run: 080, P, 119, 0, 65, 103, 65
INVAR-17, Run: 081, P, 123, 0, 65, 107, 65
INVAR-17, Run: 082, P, 115, 0, 65, 99, 65
INVAR-17, Run: 083, P, 113, 0, 65, 97, 65
INVAR-17, Run: 084, P, 117, 0, 65, 101, 65
INVAR-17, Run: 085, P, 118, 0, 65, 102, 65
INVAR-17, Run: 086, P, 109, 0, 65, 93, 65
INVAR-17, Run: 087, P, 100, 0, 65, 84, 65
INVAR-17, Run: 088, P, 119, 0, 65, 103, 65
INVAR-17, Run: 089, P, 109, 0, 65, 93, 65
INVAR-17, Run: 090, P, 119, 0, 65, 103, 65
INVAR-17, Run: 091, P, 110, 0, 65, 94, 65
INVAR-17, Run: 092, P, 123, 0, 65, 107, 65
INVAR-17, Run: 093, P, 133, 0, 65, 117, 65
INVAR-17, Run: 094, P, 114, 0, 65, 98, 65
INVAR-17, Run: 095, P, 130, 0, 65, 114, 65
INVAR-17, Run: 096, P, 121, 0, 65, 105, 65
INVAR-17, Run: 097, P, 120, 0, 65, 104, 65
INVAR-17, Run: 098, P, 112, 0, 65, 96, 65
INVAR-17, Run: 099, P, 122, 0, 65, 106, 65
INVAR-17, Run: 100, P, 120, 0, 65, 104, 65
INVAR-18, Run: 001, P, 98, 0, 165, 98, 165
INVAR-18, Run: 002, P, 107, 0, 165, 107, 165
INVAR-18, Run: 003, P, 116, 0, 165, 116, 165
INVAR-18, Run: 004, P, 94, 0, 165, 94, 165
INVAR-18, Run: 005, P, 99, 0, 165, 99, 165
INVAR-18, Run: 006, P, 113, 0, 165, 113, 165
INVAR-18, Run: 007, P, 103, 0, 165, 103, 165
INVAR-18, Run: 008, P, 108, 0, 165, 108, 165
INVAR-18, Run: 009, P, 97, 0, 165, 97, 165
INVAR-18, Run: 010, P, 100, 0, 165, 100, 165
INVAR-18, Run: 011, P, 85, 0, 165, 85, 165
INVAR-18, Run: 012, P, 109, 0, 165, 109, 165
INVAR-18, Run: 013, P, 101, 0, 165, 101, 165
INVAR-18, Run: 014, P, 104, 0, 165, 104, 165
INVAR-18, Run: 015, P, 98, 0, 165, 98, 165
INVAR-18, Run: 016, P, 104, 0, 165, 104, 165
INVAR-18, Run: 017, P, 100, 0, 165, 100, 165
INVAR-18, Run: 018, P, 105, 0, 165, 105, 165
INVAR-18, Run: 019, P, 95, 0, 165, 95, 165
INVAR-18, Run: 020, P, 93, 0, 165, 93, 165
INVAR-18, Run: 021, P, 114, 0, 165, 114, 165
INVAR-18, Run: 022, P, 111, 0, 165, 111, 165
INVAR-18, Run: 023, P, 101, 0, 165, 101, 165
INVAR-18, Run: 024, P, 94, 0, 165, 94, 165
INVAR-18, Run: 025, P, 86, 0, 165, 86, 165
INVAR-18, Run: 026, P, 113, 0, 165, 113, 165
INVAR-18, Run: 027, P, 105, 0, 165, 105, 165
INVAR-18, Run: 028, P, 89, 0, 165, 89, 165
