Input Number, Run_Number, Result@ 100, X2, U, X1
INVAR-14, Run: 080, P, 0, 0, 28
INVAR-14, Run: 081, F, 0, 0, 29
INVAR-14, Run: 082, F, 0, 0, 29
INVAR-14, Run: 083, P, 0, 0, 28
INVAR-14, Run: 084, F, 0, 0, 30
INVAR-14, Run: 085, P, 0, 0, 28
INVAR-14, Run: 086, F, 0, 0, 29
INVAR-14, Run: 087, F, 0, 0, 29
INVAR-14, Run: 088, F, 0, 0, 29
INVAR-14, Run: 089, F, 0, 0, 32
INVAR-14, Run: 090, P, 0, 0, 28
INVAR-14, Run: 091, P, 0, 0, 28
INVAR-14, Run: 092, P, 0, 0, 28
INVAR-14, Run: 093, P, 0, 0, 28
INVAR-14, Run: 094, P, 0, 0, 28
INVAR-14, Run: 095, F, 0, 0, 29
INVAR-14, Run: 096, P, 0, 0, 28
INVAR-14, Run: 097, P, 0, 0, 28
INVAR-14, Run: 098, P, 0, 0, 28
INVAR-14, Run: 099, P, 0, 0, 28
INVAR-14, Run: 100, P, 0, 0, 28
INVAR-15, Run: 001, P, 0, 0, 82
INVAR-15, Run: 002, F, 0, 0, 85
INVAR-15, Run: 003, F, 0, 0, 83
INVAR-15, Run: 004, P, 0, 0, 82
INVAR-15, Run: 005, P, 0, 0, 82
INVAR-15, Run: 006, P, 0, 0, 82
INVAR-15, Run: 007, P, 0, 0, 82
INVAR-15, Run: 008, F, 0, 0, 83
INVAR-15, Run: 009, P, 0, 0, 82
INVAR-15, Run: 010, F, 0, 0, 83
INVAR-15, Run: 011, F, 0, 0, 83
INVAR-15, Run: 012, F, 0, 0, 83
INVAR-15, Run: 013, P, 0, 0, 82
INVAR-15, Run: 014, F, 0, 0, 83
INVAR-15, Run: 015, F, 0, 0, 83
INVAR-15, Run: 016, P, 0, 0, 82
INVAR-15, Run: 017, F, 0, 0, 83
INVAR-15, Run: 018, P, 0, 0, 82
INVAR-15, Run: 019, F, 0, 0, 83
INVAR-15, Run: 020, F, 0, 0, 84
INVAR-15, Run: 021, P, 0, 0, 82
INVAR-15, Run: 022, F, 0, 0, 83
INVAR-15, Run: 023, P, 0, 0, 82
INVAR-15, Run: 024, P, 0, 0, 82
INVAR-15, Run: 025, P, 0, 0, 82
INVAR-15, Run: 026, F, 0, 0, 84
INVAR-15, Run: 027, F, 0, 0, 83
INVAR-15, Run: 028, P, 0, 0, 82
INVAR-15, Run: 029, F, 0, 0, 85
INVAR-15, Run: 030, F, 0, 0, 84
INVAR-15, Run: 031, F, 0, 0, 83
INVAR-15, Run: 032, P, 0, 0, 82
INVAR-15, Run: 033, F, 0, 0, 83
INVAR-15, Run: 034, F, 0, 0, 83
INVAR-15, Run: 035, P, 0, 0, 82
INVAR-15, Run: 036, F, 0, 0, 83
INVAR-15, Run: 037, F, 0, 0, 84
INVAR-15, Run: 038, F, 0, 0, 84
INVAR-15, Run: 039, F, 0, 0, 83
INVAR-15, Run: 040, F, 0, 0, 83
INVAR-15, Run: 041, P, 0, 0, 82
INVAR-15, Run: 042, F, 0, 0, 83
INVAR-15, Run: 043, P, 0, 0, 82
INVAR-15, Run: 044, F, 0, 0, 84
INVAR-15, Run: 045, P, 0, 0, 82
INVAR-15, Run: 046, P, 0, 0, 82
INVAR-15, Run: 047, P, 0, 0, 82
INVAR-15, Run: 048, P, 0, 0, 82
INVAR-15, Run: 049, P, 0, 0, 82
INVAR-15, Run: 050, P, 0, 0, 82
INVAR-15, Run: 051, P, 0, 0, 82
INVAR-15, Run: 052, P, 0, 0, 82
INVAR-15, Run: 053, P, 0, 0, 82
INVAR-15, Run: 054, F, 0, 0, 83
INVAR-15, Run: 055, P, 0, 0, 82
INVAR-15, Run: 056, P, 0, 0, 82
INVAR-15, Run: 057, P, 0, 0, 82
INVAR-15, Run: 058, F, 0, 0, 83
INVAR-15, Run: 059, P, 0, 0, 82
INVAR-15, Run: 060, F, 0, 0, 83
INVAR-15, Run: 061, F, 0, 0, 83
INVAR-15, Run: 062, F, 0, 0, 83
INVAR-15, Run: 063, F, 0, 0, 83
INVAR-15, Run: 064, F, 0, 0, 83
INVAR-15, Run: 065, F, 0, 0, 83
INVAR-15, Run: 066, P, 0, 0, 82
INVAR-15, Run: 067, P, 0, 0, 82
INVAR-15, Run: 068, F, 0, 0, 84
INVAR-15, Run: 069, F, 0, 0, 83
INVAR-15, Run: 070, P, 0, 0, 82
INVAR-15, Run: 071, P, 0, 0, 82
INVAR-15, Run: 072, P, 0, 0, 82
INVAR-15, Run: 073, P, 0, 0, 82
INVAR-15, Run: 074, F, 0, 0, 84
INVAR-15, Run: 075, F, 0, 0, 83
INVAR-15, Run: 076, F, 0, 0, 83
INVAR-15, Run: 077, P, 0, 0, 82
INVAR-15, Run: 078, F, 0, 0, 83
INVAR-15, Run: 079, F, 0, 0, 84
INVAR-15, Run: 080, F, 0, 0, 84
INVAR-15, Run: 081, F, 0, 0, 83
INVAR-15, Run: 082, P, 0, 0, 82
INVAR-15, Run: 083, P, 0, 0, 82
INVAR-15, Run: 084, P, 0, 0, 82
INVAR-15, Run: 085, F, 0, 0, 83
INVAR-15, Run: 086, P, 0, 0, 82
INVAR-15, Run: 087, F, 0, 0, 84
INVAR-15, Run: 088, P, 0, 0, 82
INVAR-15, Run: 089, P, 0, 0, 82
INVAR-15, Run: 090, F, 0, 0, 84
INVAR-15, Run: 091, F, 0, 0, 84
INVAR-15, Run: 092, P, 0, 0, 82
INVAR-15, Run: 093, P, 0, 0, 82
INVAR-15, Run: 094, P, 0, 0, 82
INVAR-15, Run: 095, F, 0, 0, 84
INVAR-15, Run: 096, P, 0, 0, 82
INVAR-15, Run: 097, F, 0, 0, 83
INVAR-15, Run: 098, P, 0, 0, 82
INVAR-15, Run: 099, P, 0, 0, 82
INVAR-15, Run: 100, P, 0, 0, 82
INVAR-16, Run: 001, P, 0, 0, 80
INVAR-16, Run: 002, P, 0, 0, 80
INVAR-16, Run: 003, P, 0, 0, 80
INVAR-16, Run: 004, P, 0, 0, 80
INVAR-16, Run: 005, P, 0, 0, 80
INVAR-16, Run: 006, P, 0, 0, 80
INVAR-16, Run: 007, P, 0, 0, 80
INVAR-16, Run: 008, F, 0, 0, 81
INVAR-16, Run: 009, P, 0, 0, 80
INVAR-16, Run: 010, P, 0, 0, 80
INVAR-16, Run: 011, P, 0, 0, 80
INVAR-16, Run: 012, P, 0, 0, 80
INVAR-16, Run: 013, P, 0, 0, 80
INVAR-16, Run: 014, P, 0, 0, 80
INVAR-16, Run: 015, P, 0, 0, 80
INVAR-16, Run: 016, P, 0, 0, 80
INVAR-16, Run: 017, P, 0, 0, 80
INVAR-16, Run: 018, P, 0, 0, 80
INVAR-16, Run: 019, P, 0, 0, 80
INVAR-16, Run: 020, P, 0, 0, 80
INVAR-16, Run: 021, F, 0, 0, 81
INVAR-16, Run: 022, P, 0, 0, 80
INVAR-16, Run: 023, P, 0, 0, 80
INVAR-16, Run: 024, P, 0, 0, 80
INVAR-16, Run: 025, P, 0, 0, 80
INVAR-16, Run: 026, P, 0, 0, 80
INVAR-16, Run: 027, P, 0, 0, 80
INVAR-16, Run: 028, P, 0, 0, 80
INVAR-16, Run: 029, P, 0, 0, 80
INVAR-16, Run: 030, P, 0, 0, 80
INVAR-16, Run: 031, P, 0, 0, 80
INVAR-16, Run: 032, P, 0, 0, 80
INVAR-16, Run: 033, P, 0, 0, 80
INVAR-16, Run: 034, P, 0, 0, 80
INVAR-16, Run: 035, P, 0, 0, 80
INVAR-16, Run: 036, P, 0, 0, 80
INVAR-16, Run: 037, P, 0, 0, 80
INVAR-16, Run: 038, P, 0, 0, 80
INVAR-16, Run: 039, F, 0, 0, 81
INVAR-16, Run: 040, P, 0, 0, 80
INVAR-16, Run: 041, P, 0, 0, 80
INVAR-16, Run: 042, P, 0, 0, 80
INVAR-16, Run: 043, P, 0, 0, 80
INVAR-16, Run: 044, P, 0, 0, 80
INVAR-16, Run: 045, F, 0, 0, 81
INVAR-16, Run: 046, P, 0, 0, 80
INVAR-16, Run: 047, P, 0, 0, 80
INVAR-16, Run: 048, P, 0, 0, 80
INVAR-16, Run: 049, P, 0, 0, 80
INVAR-16, Run: 050, P, 0, 0, 80
INVAR-16, Run: 051, P, 0, 0, 80
INVAR-16, Run: 052, P, 0, 0, 80
INVAR-16, Run: 053, P, 0, 0, 80
INVAR-16, Run: 054, P, 0, 0, 80
INVAR-16, Run: 055, P, 0, 0, 80
INVAR-16, Run: 056, P, 0, 0, 80
INVAR-16, Run: 057, P, 0, 0, 80
INVAR-16, Run: 058, P, 0, 0, 80
INVAR-16, Run: 059, P, 0, 0, 80
INVAR-16, Run: 060, P, 0, 0, 80
INVAR-16, Run: 061, P, 0, 0, 80
INVAR-16, Run: 062, P, 0, 0, 80
INVAR-16, Run: 063, P, 0, 0, 80
INVAR-16, Run: 064, P, 0, 0, 80
INVAR-16, Run: 065, P, 0, 0, 80
INVAR-16, Run: 066, P, 0, 0, 80
INVAR-16, Run: 067, F, 0, 0, 81
INVAR-16, Run: 068, P, 0, 0, 80
INVAR-16, Run: 069, P, 0, 0, 80
INVAR-16, Run: 070, P, 0, 0, 80
INVAR-16, Run: 071, P, 0, 0, 80
INVAR-16, Run: 072, P, 0, 0, 80
INVAR-16, Run: 073, P, 0, 0, 80
INVAR-16, Run: 074, P, 0, 0, 80
INVAR-16, Run: 075, P, 0, 0, 80
INVAR-16, Run: 076, P, 0, 0, 80
INVAR-16, Run: 077, P, 0, 0, 80
INVAR-16, Run: 078, P, 0, 0, 80
INVAR-16, Run: 079, P, 0, 0, 80
INVAR-16, Run: 080, P, 0, 0, 80
INVAR-16, Run: 081, P, 0, 0, 80
INVAR-16, Run: 082, P, 0, 0, 80
INVAR-16, Run: 083, P, 0, 0, 80
INVAR-16, Run: 084, P, 0, 0, 80
INVAR-16, Run: 085, P, 0, 0, 80
INVAR-16, Run: 086, P, 0, 0, 80
INVAR-16, Run: 087, P, 0, 0, 80
INVAR-16, Run: 088, P, 0, 0, 80
INVAR-16, Run: 089, P, 0, 0, 80
INVAR-16, Run: 090, P, 0, 0, 80
INVAR-16, Run: 091, P, 0, 0, 80
INVAR-16, Run: 092, P, 0, 0, 80
INVAR-16, Run: 093, P, 0, 0, 80
INVAR-16, Run: 094, P, 0, 0, 80
INVAR-16, Run: 095, F, 0, 0, 81
INVAR-16, Run: 096, P, 0, 0, 80
INVAR-16, Run: 097, P, 0, 0, 80
INVAR-16, Run: 098, P, 0, 0, 80
INVAR-16, Run: 099, F, 0, 0, 81
INVAR-16, Run: 100, P, 0, 0, 80
INVAR-17, Run: 001, P, 0, 0, 21
INVAR-17, Run: 002, F, 0, 0, 22
INVAR-17, Run: 003, P, 0, 0, 21
INVAR-17, Run: 004, F, 0, 0, 22
INVAR-17, Run: 005, P, 0, 0, 21
INVAR-17, Run: 006, P, 0, 0, 21
INVAR-17, Run: 007, P, 0, 0, 21
INVAR-17, Run: 008, P, 0, 0, 21
INVAR-17, Run: 009, F, 0, 0, 22
INVAR-17, Run: 010, P, 0, 0, 21
INVAR-17, Run: 011, P, 0, 0, 21
INVAR-17, Run: 012, P, 0, 0, 21
INVAR-17, Run: 013, P, 0, 0, 21
INVAR-17, Run: 014, P, 0, 0, 21
INVAR-17, Run: 015, P, 0, 0, 21
INVAR-17, Run: 016, P, 0, 0, 21
INVAR-17, Run: 017, F, 0, 0, 22
INVAR-17, Run: 018, P, 0, 0, 21
INVAR-17, Run: 019, P, 0, 0, 21
INVAR-17, Run: 020, P, 0, 0, 21
INVAR-17, Run: 021, F, 0, 0, 22
INVAR-17, Run: 022, P, 0, 0, 21
INVAR-17, Run: 023, P, 0, 0, 21
INVAR-17, Run: 024, P, 0, 0, 21
INVAR-17, Run: 025, P, 0, 0, 21
INVAR-17, Run: 026, P, 0, 0, 21
INVAR-17, Run: 027, P, 0, 0, 21
INVAR-17, Run: 028, P, 0, 0, 21
INVAR-17, Run: 029, P, 0, 0, 21
INVAR-17, Run: 030, P, 0, 0, 21
INVAR-17, Run: 031, F, 0, 0, 22
INVAR-17, Run: 032, F, 0, 0, 22
INVAR-17, Run: 033, P, 0, 0, 21
INVAR-17, Run: 034, F, 0, 0, 22
INVAR-17, Run: 035, F, 0, 0, 22
INVAR-17, Run: 036, F, 0, 0, 22
INVAR-17, Run: 037, P, 0, 0, 21
INVAR-17, Run: 038, P, 0, 0, 21
INVAR-17, Run: 039, P, 0, 0, 21
INVAR-17, Run: 040, P, 0, 0, 21
INVAR-17, Run: 041, P, 0, 0, 21
INVAR-17, Run: 042, P, 0, 0, 21
INVAR-17, Run: 043, P, 0, 0, 21
INVAR-17, Run: 044, F, 0, 0, 23
INVAR-17, Run: 045, F, 0, 0, 22
INVAR-17, Run: 046, P, 0, 0, 21
INVAR-17, Run: 047, P, 0, 0, 21
INVAR-17, Run: 048, P, 0, 0, 21
INVAR-17, Run: 049, P, 0, 0, 21
INVAR-17, Run: 050, F, 0, 0, 23
INVAR-17, Run: 051, F, 0, 0, 23
INVAR-17, Run: 052, P, 0, 0, 21
INVAR-17, Run: 053, P, 0, 0, 21
INVAR-17, Run: 054, P, 0, 0, 21
INVAR-17, Run: 055, P, 0, 0, 21
INVAR-17, Run: 056, P, 0, 0, 21
INVAR-17, Run: 057, P, 0, 0, 21
INVAR-17, Run: 058, P, 0, 0, 21
INVAR-17, Run: 059, P, 0, 0, 21
INVAR-17, Run: 060, P, 0, 0, 21
INVAR-17, Run: 061, F, 0, 0, 22
INVAR-17, Run: 062, P, 0, 0, 21
INVAR-17, Run: 063, P, 0, 0, 21
INVAR-17, Run: 064, P, 0, 0, 21
INVAR-17, Run: 065, P, 0, 0, 21
INVAR-17, Run: 066, F, 0, 0, 22
INVAR-17, Run: 067, P, 0, 0, 21
INVAR-17, Run: 068, P, 0, 0, 21
INVAR-17, Run: 069, P, 0, 0, 21
INVAR-17, Run: 070, P, 0, 0, 21
INVAR-17, Run: 071, P, 0, 0, 21
INVAR-17, Run: 072, P, 0, 0, 21
INVAR-17, Run: 073, P, 0, 0, 21
INVAR-17, Run: 074, P, 0, 0, 21
INVAR-17, Run: 075, P, 0, 0, 21
INVAR-17, Run: 076, P, 0, 0, 21
INVAR-17, Run: 077, P, 0, 0, 21
INVAR-17, Run: 078, P, 0, 0, 21
INVAR-17, Run: 079, P, 0, 0, 21
INVAR-17, Run: 080, P, 0, 0, 21
INVAR-17, Run: 081, P, 0, 0, 21
INVAR-17, Run: 082, P, 0, 0, 21
INVAR-17, Run: 083, F, 0, 0, 22
INVAR-17, Run: 084, P, 0, 0, 21
INVAR-17, Run: 085, P, 0, 0, 21
INVAR-17, Run: 086, P, 0, 0, 21
INVAR-17, Run: 087, P, 0, 0, 21
INVAR-17, Run: 088, P, 0, 0, 21
INVAR-17, Run: 089, P, 0, 0, 21
INVAR-17, Run: 090, P, 0, 0, 21
INVAR-17, Run: 091, P, 0, 0, 21
INVAR-17, Run: 092, P, 0, 0, 21
INVAR-17, Run: 093, P, 0, 0, 21
INVAR-17, Run: 094, P, 0, 0, 21
INVAR-17, Run: 095, P, 0, 0, 21
INVAR-17, Run: 096, P, 0, 0, 21
INVAR-17, Run: 097, P, 0, 0, 21
INVAR-17, Run: 098, P, 0, 0, 21
INVAR-17, Run: 099, P, 0, 0, 21
INVAR-17, Run: 100, P, 0, 0, 21
INVAR-18, Run: 001, P, 0, 0, 59
INVAR-18, Run: 002, P, 0, 0, 59
INVAR-18, Run: 003, P, 0, 0, 59
INVAR-18, Run: 004, P, 0, 0, 59
INVAR-18, Run: 005, P, 0, 0, 59
INVAR-18, Run: 006, P, 0, 0, 59
INVAR-18, Run: 007, P, 0, 0, 59
INVAR-18, Run: 008, P, 0, 0, 59
INVAR-18, Run: 009, P, 0, 0, 59
INVAR-18, Run: 010, P, 0, 0, 59
INVAR-18, Run: 011, P, 0, 0, 59
INVAR-18, Run: 012, P, 0, 0, 59
INVAR-18, Run: 013, P, 0, 0, 59
INVAR-18, Run: 014, P, 0, 0, 59
INVAR-18, Run: 015, P, 0, 0, 59
INVAR-18, Run: 016, P, 0, 0, 59
INVAR-18, Run: 017, P, 0, 0, 59
INVAR-18, Run: 018, P, 0, 0, 59
INVAR-18, Run: 019, P, 0, 0, 59
INVAR-18, Run: 020, P, 0, 0, 59
INVAR-18, Run: 021, F, 0, 0, 60
INVAR-18, Run: 022, P, 0, 0, 59
INVAR-18, Run: 023, F, 0, 0, 60
INVAR-18, Run: 024, P, 0, 0, 59
INVAR-18, Run: 025, P, 0, 0, 59
INVAR-18, Run: 026, P, 0, 0, 59
INVAR-18, Run: 027, P, 0, 0, 59
INVAR-18, Run: 028, P, 0, 0, 59
INVAR-18, Run: 029, P, 0, 0, 59
INVAR-18, Run: 030, P, 0, 0, 59
INVAR-18, Run: 031, P, 0, 0, 59
INVAR-18, Run: 032, P, 0, 0, 59
INVAR-18, Run: 033, P, 0, 0, 59
INVAR-18, Run: 034, P, 0, 0, 59
INVAR-18, Run: 035, F, 0, 0, 60
INVAR-18, Run: 036, P, 0, 0, 59
INVAR-18, Run: 037, P, 0, 0, 59
INVAR-18, Run: 038, F, 0, 0, 60
INVAR-18, Run: 039, P, 0, 0, 59
INVAR-18, Run: 040, P, 0, 0, 59
INVAR-18, Run: 041, P, 0, 0, 59
INVAR-18, Run: 042, P, 0, 0, 59
INVAR-18, Run: 043, P, 0, 0, 59
INVAR-18, Run: 044, P, 0, 0, 59
INVAR-18, Run: 045, P, 0, 0, 59
INVAR-18, Run: 046, P, 0, 0, 59
INVAR-18, Run: 047, P, 0, 0, 59
INVAR-18, Run: 048, P, 0, 0, 59
INVAR-18, Run: 049, P, 0, 0, 59
INVAR-18, Run: 050, P, 0, 0, 59
INVAR-18, Run: 051, P, 0, 0, 59
INVAR-18, Run: 052, P, 0, 0, 59
INVAR-18, Run: 053, P, 0, 0, 59
INVAR-18, Run: 054, P, 0, 0, 59
INVAR-18, Run: 055, P, 0, 0, 59
INVAR-18, Run: 056, F, 0, 0, 60
INVAR-18, Run: 057, F, 0, 0, 60
INVAR-18, Run: 058, F, 0, 0, 60
INVAR-18, Run: 059, P, 0, 0, 59
INVAR-18, Run: 060, F, 0, 0, 60
INVAR-18, Run: 061, P, 0, 0, 59
INVAR-18, Run: 062, P, 0, 0, 59
INVAR-18, Run: 063, F, 0, 0, 61
INVAR-18, Run: 064, P, 0, 0, 59
INVAR-18, Run: 065, P, 0, 0, 59
INVAR-18, Run: 066, P, 0, 0, 59
INVAR-18, Run: 067, P, 0, 0, 59
INVAR-18, Run: 068, P, 0, 0, 59
INVAR-18, Run: 069, F, 0, 0, 60
INVAR-18, Run: 070, P, 0, 0, 59
INVAR-18, Run: 071, F, 0, 0, 61
INVAR-18, Run: 072, F, 0, 0, 60
INVAR-18, Run: 073, P, 0, 0, 59
INVAR-18, Run: 074, P, 0, 0, 59
INVAR-18, Run: 075, P, 0, 0, 59
INVAR-18, Run: 076, P, 0, 0, 59
INVAR-18, Run: 077, P, 0, 0, 59
INVAR-18, Run: 078, P, 0, 0, 59
INVAR-18, Run: 079, P, 0, 0, 59
INVAR-18, Run: 080, P, 0, 0, 59
INVAR-18, Run: 081, P, 0, 0, 59
INVAR-18, Run: 082, P, 0, 0, 59
INVAR-18, Run: 083, P, 0, 0, 59
INVAR-18, Run: 084, P, 0, 0, 59
INVAR-18, Run: 085, P, 0, 0, 59
INVAR-18, Run: 086, F, 0, 0, 60
INVAR-18, Run: 087, P, 0, 0, 59
INVAR-18, Run: 088, P, 0, 0, 59
INVAR-18, Run: 089, F, 0, 0, 60
INVAR-18, Run: 090, P, 0, 0, 59
INVAR-18, Run: 091, F, 0, 0, 61
INVAR-18, Run: 092, P, 0, 0, 59
INVAR-18, Run: 093, P, 0, 0, 59
INVAR-18, Run: 094, P, 0, 0, 59
INVAR-18, Run: 095, P, 0, 0, 59
INVAR-18, Run: 096, P, 0, 0, 59
INVAR-18, Run: 097, P, 0, 0, 59
INVAR-18, Run: 098, P, 0, 0, 59
INVAR-18, Run: 099, F, 0, 0, 60
INVAR-18, Run: 100, F, 0, 0, 60
INVAR-19, Run: 001, F, 0, 0, 182
INVAR-19, Run: 002, P, 0, 0, 181
INVAR-19, Run: 003, P, 0, 0, 181
INVAR-19, Run: 004, F, 0, 0, 182
INVAR-19, Run: 005, P, 0, 0, 181
INVAR-19, Run: 006, P, 0, 0, 181
INVAR-19, Run: 007, P, 0, 0, 181
INVAR-19, Run: 008, P, 0, 0, 181
INVAR-19, Run: 009, F, 0, 0, 182
INVAR-19, Run: 010, P, 0, 0, 181
INVAR-19, Run: 011, P, 0, 0, 181
INVAR-19, Run: 012, P, 0, 0, 181
INVAR-19, Run: 013, F, 0, 0, 182
INVAR-19, Run: 014, P, 0, 0, 181
INVAR-19, Run: 015, P, 0, 0, 181
INVAR-19, Run: 016, F, 0, 0, 182
INVAR-19, Run: 017, P, 0, 0, 181
INVAR-19, Run: 018, F, 0, 0, 182
INVAR-19, Run: 019, P, 0, 0, 181
INVAR-19, Run: 020, P, 0, 0, 181
INVAR-19, Run: 021, P, 0, 0, 181
INVAR-19, Run: 022, P, 0, 0, 181
INVAR-19, Run: 023, F, 0, 0, 182
INVAR-19, Run: 024, P, 0, 0, 181
INVAR-19, Run: 025, P, 0, 0, 181
INVAR-19, Run: 026, F, 0, 0, 183
INVAR-19, Run: 027, F, 0, 0, 182
INVAR-19, Run: 028, P, 0, 0, 181
INVAR-19, Run: 029, P, 0, 0, 181
INVAR-19, Run: 030, F, 0, 0, 182
INVAR-19, Run: 031, P, 0, 0, 181
INVAR-19, Run: 032, P, 0, 0, 181
INVAR-19, Run: 033, P, 0, 0, 181
INVAR-19, Run: 034, P, 0, 0, 181
INVAR-19, Run: 035, F, 0, 0, 183
INVAR-19, Run: 036, F, 0, 0, 183
INVAR-19, Run: 037, P, 0, 0, 181
INVAR-19, Run: 038, F, 0, 0, 182
INVAR-19, Run: 039, F, 0, 0, 183
INVAR-19, Run: 040, P, 0, 0, 181
INVAR-19, Run: 041, F, 0, 0, 182
INVAR-19, Run: 042, F, 0, 0, 182
INVAR-19, Run: 043, P, 0, 0, 181
INVAR-19, Run: 044, P, 0, 0, 181
INVAR-19, Run: 045, F, 0, 0, 183
INVAR-19, Run: 046, F, 0, 0, 182
INVAR-19, Run: 047, P, 0, 0, 181
INVAR-19, Run: 048, F, 0, 0, 182
INVAR-19, Run: 049, P, 0, 0, 181
INVAR-19, Run: 050, F, 0, 0, 182
INVAR-19, Run: 051, P, 0, 0, 181
INVAR-19, Run: 052, P, 0, 0, 181
INVAR-19, Run: 053, P, 0, 0, 181
INVAR-19, Run: 054, F, 0, 0, 182
INVAR-19, Run: 055, F, 0, 0, 182
INVAR-19, Run: 056, P, 0, 0, 181
INVAR-19, Run: 057, F, 0, 0, 182
INVAR-19, Run: 058, P, 0, 0, 181
INVAR-19, Run: 059, F, 0, 0, 182
INVAR-19, Run: 060, F, 0, 0, 182
INVAR-19, Run: 061, P, 0, 0, 181
INVAR-19, Run: 062, F, 0, 0, 183
INVAR-19, Run: 063, F, 0, 0, 182
INVAR-19, Run: 064, P, 0, 0, 181
INVAR-19, Run: 065, F, 0, 0, 182
INVAR-19, Run: 066, F, 0, 0, 182
INVAR-19, Run: 067, P, 0, 0, 181
INVAR-19, Run: 068, F, 0, 0, 182
INVAR-19, Run: 069, F, 0, 0, 182
INVAR-19, Run: 070, F, 0, 0, 182
INVAR-19, Run: 071, P, 0, 0, 181
INVAR-19, Run: 072, F, 0, 0, 183
INVAR-19, Run: 073, P, 0, 0, 181
INVAR-19, Run: 074, P, 0, 0, 181
INVAR-19, Run: 075, F, 0, 0, 182
INVAR-19, Run: 076, P, 0, 0, 181
INVAR-19, Run: 077, P, 0, 0, 181
INVAR-19, Run: 078, P, 0, 0, 181
INVAR-19, Run: 079, P, 0, 0, 181
INVAR-19, Run: 080, F, 0, 0, 182
INVAR-19, Run: 081, P, 0, 0, 181
INVAR-19, Run: 082, F, 0, 0, 182
INVAR-19, Run: 083, F, 0, 0, 182
INVAR-19, Run: 084, P, 0, 0, 181
INVAR-19, Run: 085, F, 0, 0, 182
INVAR-19, Run: 086, P, 0, 0, 181
INVAR-19, Run: 087, P, 0, 0, 181
INVAR-19, Run: 088, F, 0, 0, 183
INVAR-19, Run: 089, P, 0, 0, 181
INVAR-19, Run: 090, P, 0, 0, 181
INVAR-19, Run: 091, F, 0, 0, 182
INVAR-19, Run: 092, F, 0, 0, 182
INVAR-19, Run: 093, P, 0, 0, 181
INVAR-19, Run: 094, P, 0, 0, 181
INVAR-19, Run: 095, F, 0, 0, 182
INVAR-19, Run: 096, P, 0, 0, 181
INVAR-19, Run: 097, P, 0, 0, 181
INVAR-19, Run: 098, F, 0, 0, 182
INVAR-19, Run: 099, P, 0, 0, 181
INVAR-19, Run: 100, F, 0, 0, 183
INVAR-2, Run: 001, F, 499993, 3, 0
INVAR-2, Run: 002, F, 499913, 3, 0
INVAR-2, Run: 003, F, 499954, 3, 0
INVAR-2, Run: 004, F, 499948, 3, 0
INVAR-2, Run: 005, F, 499836, 1, 0
INVAR-2, Run: 006, F, 499993, 1, 0
INVAR-2, Run: 007, F, 499932, 1, 0
INVAR-2, Run: 008, F, 499963, 1, 0
INVAR-2, Run: 009, F, 499976, 3, 0
INVAR-2, Run: 010, F, 0, 0, 111
INVAR-2, Run: 011, F, 499967, 1, 0
INVAR-2, Run: 012, F, 499993, 1, 0
INVAR-2, Run: 013, F, 499969, 3, 0
INVAR-2, Run: 014, F, 499959, 1, 0
INVAR-2, Run: 015, F, 499969, 1, 0
INVAR-2, Run: 016, F, 499977, 1, 0
INVAR-2, Run: 017, F, 499958, 1, 0
INVAR-2, Run: 018, F, 499998, 1, 0
INVAR-2, Run: 019, F, 499953, 1, 0
INVAR-2, Run: 020, F, 499949, 1, 0
INVAR-2, Run: 021, F, 499955, 1, 0
INVAR-2, Run: 022, F, 499993, 1, 0
INVAR-2, Run: 023, F, 499933, 1, 0
INVAR-2, Run: 024, F, 499969, 1, 0
INVAR-2, Run: 025, F, 499929, 3, 0
INVAR-2, Run: 026, F, 499954, 1, 0
INVAR-2, Run: 027, F, 499956, 1, 0
INVAR-2, Run: 028, F, 499906, 5, 0
INVAR-2, Run: 029, F, 499952, 1, 0
INVAR-2, Run: 030, F, 499961, 1, 0
INVAR-2, Run: 031, F, 499972, 5, 0
INVAR-2, Run: 032, F, 499983, 1, 0
INVAR-2, Run: 033, F, 499935, 1, 0
INVAR-2, Run: 034, F, 499921, 3, 0
INVAR-2, Run: 035, F, 499862, 1, 0
INVAR-2, Run: 036, F, 499958, 1, 0
INVAR-2, Run: 037, F, 499976, 1, 0
INVAR-2, Run: 038, F, 499848, 1, 0
INVAR-2, Run: 039, F, 499956, 1, 0
INVAR-2, Run: 040, F, 499942, 1, 0
INVAR-2, Run: 041, F, 499932, 1, 0
INVAR-2, Run: 042, F, 499819, 1, 0
INVAR-2, Run: 043, F, 499966, 1, 0
INVAR-2, Run: 044, F, 499969, 3, 0
INVAR-2, Run: 045, F, 499988, 1, 0
INVAR-2, Run: 046, F, 499935, 1, 0
INVAR-2, Run: 047, F, 499970, 1, 0
INVAR-2, Run: 048, F, 499956, 1, 0
INVAR-2, Run: 049, F, 499930, 1, 0
INVAR-2, Run: 050, F, 499972, 1, 0
INVAR-2, Run: 051, F, 499952, 1, 0
INVAR-2, Run: 052, F, 499949, 3, 0
INVAR-2, Run: 053, F, 499999, 1, 0
INVAR-2, Run: 054, F, 499951, 1, 0
INVAR-2, Run: 055, F, 499904, 1, 0
INVAR-2, Run: 056, F, 499908, 3, 0
INVAR-2, Run: 057, F, 499949, 1, 0
INVAR-2, Run: 058, F, 499910, 1, 0
