Input Number, Run_Number, Result@ 100, X2, Y
In29, Run: 032, E, 73, 0
In29, Run: 033, E, 73, 0
In29, Run: 034, E, 73, 0
In29, Run: 035, E, 73, 0
In29, Run: 036, E, 73, 0
In29, Run: 037, E, 73, 0
In29, Run: 038, E, 73, 0
In29, Run: 039, E, 73, 0
In29, Run: 040, E, 73, 0
In29, Run: 041, E, 73, 0
In29, Run: 042, E, 73, 0
In29, Run: 043, E, 73, 0
In29, Run: 044, E, 73, 0
In29, Run: 045, E, 73, 0
In29, Run: 046, E, 73, 0
In29, Run: 047, E, 73, 0
In29, Run: 048, E, 73, 0
In29, Run: 049, E, 73, 0
In29, Run: 050, E, 73, 0
In29, Run: 051, E, 73, 0
In29, Run: 052, E, 73, 0
In29, Run: 053, E, 73, 0
In29, Run: 054, E, 73, 0
In29, Run: 055, E, 73, 0
In29, Run: 056, E, 73, 0
In29, Run: 057, E, 73, 0
In29, Run: 058, E, 73, 0
In29, Run: 059, E, 73, 0
In29, Run: 060, E, 73, 0
In29, Run: 061, E, 73, 0
In29, Run: 062, E, 73, 0
In29, Run: 063, E, 73, 0
In29, Run: 064, E, 73, 0
In29, Run: 065, E, 73, 0
In29, Run: 066, E, 73, 0
In29, Run: 067, E, 73, 0
In29, Run: 068, E, 73, 0
In29, Run: 069, E, 73, 0
In29, Run: 070, E, 73, 0
In29, Run: 071, E, 73, 0
In29, Run: 072, E, 73, 0
In29, Run: 073, E, 73, 0
In29, Run: 074, E, 73, 0
In29, Run: 075, E, 73, 0
In29, Run: 076, E, 73, 0
In29, Run: 077, E, 73, 0
In29, Run: 078, E, 73, 0
In29, Run: 079, E, 73, 0
In29, Run: 080, E, 73, 0
In29, Run: 081, E, 73, 0
In29, Run: 082, E, 73, 0
In29, Run: 083, E, 73, 0
In29, Run: 084, E, 73, 0
In29, Run: 085, E, 73, 0
In29, Run: 086, E, 73, 0
In29, Run: 087, E, 73, 0
In29, Run: 088, E, 73, 0
In29, Run: 089, E, 73, 0
In29, Run: 090, E, 73, 0
In29, Run: 091, E, 73, 0
In29, Run: 092, E, 73, 0
In29, Run: 093, E, 73, 0
In29, Run: 094, E, 73, 0
In29, Run: 095, E, 73, 0
In29, Run: 096, E, 73, 0
In29, Run: 097, E, 73, 0
In29, Run: 098, E, 73, 0
In29, Run: 099, E, 73, 0
In29, Run: 100, E, 73, 0
In30, Run: 001, E, 101, 0
In30, Run: 002, E, 101, 0
In30, Run: 003, E, 101, 0
In30, Run: 004, E, 101, 0
In30, Run: 005, E, 101, 0
In30, Run: 006, E, 101, 0
In30, Run: 007, E, 101, 0
In30, Run: 008, E, 101, 0
In30, Run: 009, E, 101, 0
In30, Run: 010, E, 101, 0
In30, Run: 011, E, 101, 0
In30, Run: 012, E, 101, 0
In30, Run: 013, E, 101, 0
In30, Run: 014, E, 101, 0
In30, Run: 015, E, 101, 0
In30, Run: 016, E, 101, 0
In30, Run: 017, E, 101, 0
In30, Run: 018, E, 101, 0
In30, Run: 019, E, 101, 0
In30, Run: 020, E, 101, 0
In30, Run: 021, E, 101, 0
In30, Run: 022, E, 101, 0
In30, Run: 023, E, 101, 0
In30, Run: 024, E, 101, 0
In30, Run: 025, E, 101, 0
In30, Run: 026, E, 101, 0
In30, Run: 027, E, 101, 0
In30, Run: 028, E, 101, 0
In30, Run: 029, E, 101, 0
In30, Run: 030, E, 101, 0
In30, Run: 031, E, 101, 0
In30, Run: 032, E, 101, 0
In30, Run: 033, E, 101, 0
In30, Run: 034, E, 101, 0
In30, Run: 035, E, 101, 0
In30, Run: 036, E, 101, 0
In30, Run: 037, E, 101, 0
In30, Run: 038, E, 101, 0
In30, Run: 039, E, 101, 0
In30, Run: 040, E, 101, 0
In30, Run: 041, E, 101, 0
In30, Run: 042, E, 101, 0
In30, Run: 043, E, 101, 0
In30, Run: 044, E, 101, 0
In30, Run: 045, E, 101, 0
In30, Run: 046, E, 101, 0
In30, Run: 047, E, 101, 0
In30, Run: 048, E, 101, 0
In30, Run: 049, E, 101, 0
In30, Run: 050, E, 101, 0
In30, Run: 051, E, 101, 0
In30, Run: 052, E, 101, 0
In30, Run: 053, E, 101, 0
In30, Run: 054, E, 101, 0
In30, Run: 055, E, 101, 0
In30, Run: 056, E, 101, 0
In30, Run: 057, E, 101, 0
In30, Run: 058, E, 101, 0
In30, Run: 059, E, 101, 0
In30, Run: 060, E, 101, 0
In30, Run: 061, E, 101, 0
In30, Run: 062, E, 101, 0
In30, Run: 063, E, 101, 0
In30, Run: 064, E, 101, 0
In30, Run: 065, E, 101, 0
In30, Run: 066, E, 101, 0
In30, Run: 067, E, 101, 0
In30, Run: 068, E, 101, 0
In30, Run: 069, E, 101, 0
In30, Run: 070, E, 101, 0
In30, Run: 071, E, 101, 0
In30, Run: 072, E, 101, 0
In30, Run: 073, E, 101, 0
In30, Run: 074, E, 101, 0
In30, Run: 075, E, 101, 0
In30, Run: 076, E, 101, 0
In30, Run: 077, E, 101, 0
In30, Run: 078, E, 101, 0
In30, Run: 079, E, 101, 0
In30, Run: 080, E, 101, 0
In30, Run: 081, E, 101, 0
In30, Run: 082, E, 101, 0
In30, Run: 083, E, 101, 0
In30, Run: 084, E, 101, 0
In30, Run: 085, E, 101, 0
In30, Run: 086, E, 101, 0
In30, Run: 087, E, 101, 0
In30, Run: 088, E, 101, 0
In30, Run: 089, E, 101, 0
In30, Run: 090, E, 101, 0
In30, Run: 091, E, 101, 0
In30, Run: 092, E, 101, 0
In30, Run: 093, E, 101, 0
In30, Run: 094, E, 101, 0
In30, Run: 095, E, 101, 0
In30, Run: 096, E, 101, 0
In30, Run: 097, E, 101, 0
In30, Run: 098, E, 101, 0
In30, Run: 099, E, 101, 0
In30, Run: 100, E, 101, 0
In32, Run: 001, E, 50, 0
In32, Run: 002, E, 50, 0
In32, Run: 003, E, 50, 0
In32, Run: 004, E, 50, 0
In32, Run: 005, E, 50, 0
In32, Run: 006, E, 50, 0
In32, Run: 007, E, 50, 0
In32, Run: 008, E, 50, 0
In32, Run: 009, E, 50, 0
In32, Run: 010, E, 50, 0
In32, Run: 011, E, 50, 0
In32, Run: 012, E, 50, 0
In32, Run: 013, E, 50, 0
In32, Run: 014, E, 50, 0
In32, Run: 015, E, 50, 0
In32, Run: 016, E, 50, 0
In32, Run: 017, E, 50, 0
In32, Run: 018, E, 50, 0
In32, Run: 019, E, 50, 0
In32, Run: 020, E, 50, 0
In32, Run: 021, E, 50, 0
In32, Run: 022, E, 50, 0
