Input Number, Run_Number, Result@ 100, Y, B, X1, A, C, PO, D, CO, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 084, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 697, 18, 18, 538, 26, 12, 14, 26, 106, 53, 1200, 600
INVAR-5, Run: 085, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 494, 26, 26, 335, 26, 17, 9, 26, 106, 53, 1002, 501
INVAR-5, Run: 086, P, 0, 0, 0, 1, 0, 1, 0, 161, 0, 0, 26, 2, 161, 53, 579, 16, 16, 418, 26, 12, 14, 26, 106, 53, 1114, 556
INVAR-5, Run: 087, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 722, 13, 13, 562, 26, 14, 12, 26, 106, 53, 1451, 725
INVAR-5, Run: 088, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 763, 19, 19, 603, 26, 22, 4, 26, 106, 53, 1211, 605
INVAR-5, Run: 089, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 688, 25, 25, 529, 26, 8, 18, 26, 106, 53, 1402, 701
INVAR-5, Run: 090, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 655, 18, 18, 495, 26, 16, 10, 26, 106, 53, 1241, 620
INVAR-5, Run: 091, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 718, 20, 20, 559, 26, 18, 8, 26, 106, 53, 1200, 600
INVAR-5, Run: 092, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 887, 21, 21, 727, 26, 14, 12, 26, 106, 53, 1637, 818
INVAR-5, Run: 093, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 689, 23, 23, 529, 26, 21, 5, 26, 106, 53, 1331, 665
INVAR-5, Run: 094, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 637, 13, 13, 478, 26, 14, 12, 26, 106, 53, 1460, 730
INVAR-5, Run: 095, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 664, 18, 18, 505, 26, 18, 8, 26, 106, 53, 1394, 697
INVAR-5, Run: 096, P, 0, 0, 0, 1, 0, 1, 0, 159, 0, 0, 26, 0, 159, 53, 682, 16, 16, 523, 26, 13, 13, 26, 106, 53, 1370, 685
INVAR-5, Run: 097, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 681, 26, 26, 521, 26, 14, 12, 26, 106, 53, 1349, 674
INVAR-5, Run: 098, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 854, 8, 8, 694, 26, 17, 9, 26, 106, 53, 1625, 812
INVAR-5, Run: 099, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 542, 8, 8, 382, 26, 18, 8, 26, 106, 53, 1047, 523
INVAR-5, Run: 100, P, 0, 0, 0, 1, 0, 1, 0, 160, 0, 0, 26, 1, 160, 53, 585, 11, 11, 425, 26, 17, 9, 26, 106, 53, 1037, 518
INVAR-6, Run: 001, P, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 5243, 62, 62, 4716, 87, 51, 36, 87, 350, 175, 11148, 5573
INVAR-6, Run: 002, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3961, 51, 51, 3436, 87, 59, 28, 87, 350, 175, 9526, 4763
INVAR-6, Run: 003, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4154, 53, 53, 3629, 87, 58, 29, 87, 350, 175, 7796, 3898
INVAR-6, Run: 004, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 5249, 53, 53, 4723, 87, 61, 26, 87, 350, 175, 9319, 4659
INVAR-6, Run: 005, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 5217, 71, 71, 4691, 87, 53, 34, 87, 350, 175, 9709, 4854
INVAR-6, Run: 006, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3834, 49, 49, 3309, 87, 54, 33, 87, 350, 175, 9112, 4556
INVAR-6, Run: 007, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3952, 53, 53, 3426, 87, 49, 38, 87, 350, 175, 8855, 4427
INVAR-6, Run: 008, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4095, 77, 77, 3570, 87, 58, 29, 87, 350, 175, 8074, 4037
INVAR-6, Run: 009, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4055, 42, 42, 3530, 87, 56, 31, 87, 350, 175, 8010, 4005
INVAR-6, Run: 010, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4698, 40, 40, 4173, 87, 63, 24, 87, 350, 175, 8622, 4311
INVAR-6, Run: 011, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4006, 43, 43, 3480, 87, 57, 30, 87, 350, 175, 7977, 3988
INVAR-6, Run: 012, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4492, 59, 59, 3966, 87, 55, 32, 87, 350, 175, 9551, 4775
INVAR-6, Run: 013, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3941, 41, 41, 3415, 87, 66, 21, 87, 350, 175, 6915, 3457
INVAR-6, Run: 014, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3375, 59, 59, 2849, 87, 53, 34, 87, 350, 175, 7145, 3572
INVAR-6, Run: 015, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4014, 56, 56, 3488, 87, 59, 28, 87, 350, 175, 8391, 4195
INVAR-6, Run: 016, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3717, 47, 47, 3192, 87, 59, 28, 87, 350, 175, 7818, 3909
INVAR-6, Run: 017, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4634, 66, 66, 4108, 87, 52, 35, 87, 350, 175, 9651, 4825
INVAR-6, Run: 018, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4125, 48, 48, 3600, 87, 60, 27, 87, 350, 175, 8392, 4196
INVAR-6, Run: 019, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 6318, 59, 59, 5793, 87, 57, 30, 87, 350, 175, 13020, 6510
INVAR-6, Run: 020, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3506, 52, 52, 2981, 87, 58, 29, 87, 350, 175, 6924, 3462
INVAR-6, Run: 021, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3355, 49, 49, 2830, 87, 54, 33, 87, 350, 175, 6850, 3425
INVAR-6, Run: 022, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3806, 50, 50, 3280, 87, 52, 35, 87, 350, 175, 8549, 4274
INVAR-6, Run: 023, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4153, 60, 60, 3627, 87, 53, 34, 87, 350, 175, 9249, 4624
INVAR-6, Run: 024, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 5586, 46, 46, 5061, 87, 57, 30, 87, 350, 175, 10404, 5202
INVAR-6, Run: 025, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4060, 57, 57, 3535, 87, 46, 41, 87, 350, 175, 6970, 3485
INVAR-6, Run: 026, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4850, 54, 54, 4325, 87, 47, 40, 87, 350, 175, 11198, 5599
INVAR-6, Run: 027, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3888, 53, 53, 3363, 87, 51, 36, 87, 350, 175, 9162, 4581
INVAR-6, Run: 028, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4295, 74, 74, 3769, 87, 55, 32, 87, 350, 175, 9673, 4836
INVAR-6, Run: 029, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4822, 49, 49, 4296, 87, 59, 28, 87, 350, 175, 8797, 4398
INVAR-6, Run: 030, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3926, 61, 61, 3401, 87, 57, 30, 87, 350, 175, 8578, 4289
INVAR-6, Run: 031, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3906, 51, 51, 3381, 87, 53, 34, 87, 350, 175, 8126, 4063
INVAR-6, Run: 032, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 5119, 82, 82, 4594, 87, 49, 38, 87, 350, 175, 9556, 4778
INVAR-6, Run: 033, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4595, 59, 59, 4070, 87, 55, 32, 87, 350, 175, 8848, 4424
INVAR-6, Run: 034, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4645, 63, 63, 4120, 87, 57, 30, 87, 350, 175, 8804, 4402
INVAR-6, Run: 035, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3658, 58, 58, 3133, 87, 51, 36, 87, 350, 175, 7668, 3834
INVAR-6, Run: 036, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 5174, 48, 48, 4649, 87, 59, 28, 87, 350, 175, 8654, 4327
INVAR-6, Run: 037, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4471, 61, 61, 3946, 87, 51, 36, 87, 350, 175, 9150, 4575
INVAR-6, Run: 038, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 2985, 71, 71, 2460, 87, 61, 26, 87, 350, 175, 6992, 3496
INVAR-6, Run: 039, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4806, 53, 53, 4281, 87, 52, 35, 87, 350, 175, 8970, 4485
INVAR-6, Run: 040, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 5110, 68, 68, 4584, 87, 51, 36, 87, 350, 175, 10031, 5015
INVAR-6, Run: 041, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4945, 70, 70, 4419, 87, 52, 35, 87, 350, 175, 9191, 4595
INVAR-6, Run: 042, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3374, 64, 64, 2848, 87, 49, 38, 87, 350, 175, 8019, 4009
INVAR-6, Run: 043, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4906, 71, 71, 4381, 87, 45, 42, 87, 350, 175, 12120, 6060
INVAR-6, Run: 044, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 6438, 46, 46, 5912, 87, 67, 20, 87, 350, 175, 11851, 5925
INVAR-6, Run: 045, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 5855, 70, 70, 5330, 87, 54, 33, 87, 350, 175, 11628, 5814
INVAR-6, Run: 046, P, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 4162, 60, 60, 3635, 87, 60, 27, 87, 350, 175, 8180, 4089
INVAR-6, Run: 047, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3626, 47, 47, 3100, 87, 51, 36, 87, 350, 175, 8417, 4208
INVAR-6, Run: 048, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3265, 70, 70, 2740, 87, 53, 34, 87, 350, 175, 8090, 4045
INVAR-6, Run: 049, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4818, 67, 67, 4293, 87, 50, 37, 87, 350, 175, 10698, 5349
INVAR-6, Run: 050, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4290, 57, 57, 3764, 87, 62, 25, 87, 350, 175, 9617, 4808
INVAR-6, Run: 051, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4292, 62, 62, 3767, 87, 58, 29, 87, 350, 175, 8354, 4177
INVAR-6, Run: 052, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3629, 66, 66, 3103, 87, 58, 29, 87, 350, 175, 7893, 3946
INVAR-6, Run: 053, P, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 3906, 62, 62, 3379, 87, 48, 39, 87, 350, 175, 8294, 4146
INVAR-6, Run: 054, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4325, 73, 73, 3800, 87, 54, 33, 87, 350, 175, 9140, 4570
INVAR-6, Run: 055, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4056, 64, 64, 3531, 87, 53, 34, 87, 350, 175, 8318, 4159
INVAR-6, Run: 056, P, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 4420, 55, 55, 3893, 87, 60, 27, 87, 350, 175, 7970, 3984
INVAR-6, Run: 057, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4920, 50, 50, 4395, 87, 56, 31, 87, 350, 175, 9510, 4755
INVAR-6, Run: 058, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3963, 53, 53, 3438, 87, 56, 31, 87, 350, 175, 7616, 3808
INVAR-6, Run: 059, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4683, 55, 55, 4158, 87, 52, 35, 87, 350, 175, 8574, 4287
INVAR-6, Run: 060, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 5000, 52, 52, 4474, 87, 60, 27, 87, 350, 175, 10091, 5045
INVAR-6, Run: 061, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4484, 53, 53, 3958, 87, 54, 33, 87, 350, 175, 9427, 4713
INVAR-6, Run: 062, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3583, 71, 71, 3058, 87, 54, 33, 87, 350, 175, 8418, 4209
INVAR-6, Run: 063, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 5410, 47, 47, 4885, 87, 48, 39, 87, 350, 175, 12012, 6006
INVAR-6, Run: 064, P, 0, 0, 0, 1, 0, 1, 0, 527, 0, 0, 87, 2, 527, 175, 5107, 59, 59, 4580, 87, 56, 31, 87, 350, 175, 9976, 4987
INVAR-6, Run: 065, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4111, 53, 53, 3586, 87, 53, 34, 87, 350, 175, 8526, 4263
INVAR-6, Run: 066, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3678, 46, 46, 3152, 87, 43, 44, 87, 350, 175, 7231, 3615
INVAR-6, Run: 067, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4493, 42, 42, 3967, 87, 54, 33, 87, 350, 175, 7149, 3574
INVAR-6, Run: 068, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3883, 66, 66, 3358, 87, 58, 29, 87, 350, 175, 6702, 3351
INVAR-6, Run: 069, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4162, 63, 63, 3636, 87, 56, 31, 87, 350, 175, 9285, 4642
INVAR-6, Run: 070, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4001, 52, 52, 3476, 87, 59, 28, 87, 350, 175, 8066, 4033
INVAR-6, Run: 071, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4521, 53, 53, 3996, 87, 53, 34, 87, 350, 175, 10334, 5167
INVAR-6, Run: 072, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4983, 59, 59, 4457, 87, 61, 26, 87, 350, 175, 10073, 5036
INVAR-6, Run: 073, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3909, 54, 54, 3384, 87, 64, 23, 87, 350, 175, 8566, 4283
INVAR-6, Run: 074, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3778, 59, 59, 3253, 87, 54, 33, 87, 350, 175, 8658, 4329
INVAR-6, Run: 075, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4907, 65, 65, 4382, 87, 56, 31, 87, 350, 175, 9076, 4538
INVAR-6, Run: 076, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4031, 61, 61, 3506, 87, 55, 32, 87, 350, 175, 9822, 4911
INVAR-6, Run: 077, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4065, 58, 58, 3540, 87, 51, 36, 87, 350, 175, 8332, 4166
INVAR-6, Run: 078, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4125, 62, 62, 3600, 87, 57, 30, 87, 350, 175, 9298, 4649
INVAR-6, Run: 079, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 5195, 66, 66, 4669, 87, 52, 35, 87, 350, 175, 9835, 4917
INVAR-6, Run: 080, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4654, 56, 56, 4129, 87, 56, 31, 87, 350, 175, 8256, 4128
INVAR-6, Run: 081, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4047, 50, 50, 3522, 87, 51, 36, 87, 350, 175, 8638, 4319
INVAR-6, Run: 082, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4729, 68, 68, 4204, 87, 49, 38, 87, 350, 175, 9654, 4827
INVAR-6, Run: 083, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4360, 49, 49, 3835, 87, 48, 39, 87, 350, 175, 8654, 4327
INVAR-6, Run: 084, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3320, 48, 48, 2794, 87, 55, 32, 87, 350, 175, 8063, 4031
INVAR-6, Run: 085, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3889, 50, 50, 3364, 87, 65, 22, 87, 350, 175, 8934, 4467
INVAR-6, Run: 086, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4161, 75, 75, 3636, 87, 50, 37, 87, 350, 175, 9206, 4603
INVAR-6, Run: 087, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4233, 43, 43, 3708, 87, 54, 33, 87, 350, 175, 8712, 4356
INVAR-6, Run: 088, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4121, 68, 68, 3596, 87, 55, 32, 87, 350, 175, 8392, 4196
INVAR-6, Run: 089, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3934, 51, 51, 3409, 87, 59, 28, 87, 350, 175, 9288, 4644
INVAR-6, Run: 090, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 5605, 58, 58, 5079, 87, 56, 31, 87, 350, 175, 10347, 5173
INVAR-6, Run: 091, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 3563, 51, 51, 3037, 87, 53, 34, 87, 350, 175, 9223, 4611
INVAR-6, Run: 092, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4286, 72, 72, 3761, 87, 47, 40, 87, 350, 175, 7080, 3540
INVAR-6, Run: 093, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4086, 61, 61, 3560, 87, 48, 39, 87, 350, 175, 8989, 4494
INVAR-6, Run: 094, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 3609, 72, 72, 3084, 87, 45, 42, 87, 350, 175, 7940, 3970
INVAR-6, Run: 095, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4916, 58, 58, 4390, 87, 55, 32, 87, 350, 175, 9473, 4736
INVAR-6, Run: 096, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4247, 47, 47, 3722, 87, 60, 27, 87, 350, 175, 8414, 4207
INVAR-6, Run: 097, P, 0, 0, 0, 1, 0, 1, 0, 526, 0, 0, 87, 1, 526, 175, 4559, 45, 45, 4033, 87, 51, 36, 87, 350, 175, 10023, 5011
INVAR-6, Run: 098, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4955, 48, 48, 4430, 87, 61, 26, 87, 350, 175, 9350, 4675
INVAR-6, Run: 099, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4078, 42, 42, 3553, 87, 61, 26, 87, 350, 175, 8198, 4099
INVAR-6, Run: 100, P, 0, 0, 0, 1, 0, 1, 0, 525, 0, 0, 87, 0, 525, 175, 4559, 52, 52, 4034, 87, 55, 32, 87, 350, 175, 8382, 4191
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
