Input Number, Run_Number, Result@ 100, CO, X1, Y, H, M, PO, CE, D, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 087, F, 169, 0, 235, 1, 0, 1, 0, 33, 0, 0, 1, 33, 67, 169, 376, 33, 16, 17, 33, 67, 100, 169, 578
INVAR-9, Run: 088, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 89, 156, 29, 16, 13, 29, 59, 88, 89, 334
INVAR-9, Run: 089, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 113, 316, 32, 23, 9, 32, 65, 97, 113, 512
INVAR-9, Run: 090, F, 0, 0, 95, 0, 0, 0, 35, 0, 1, 180, 0, 30, 70, 133, 525, 35, 17, 17, 35, 70, 105, 168, 555
INVAR-9, Run: 091, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 87, 123, 29, 19, 10, 29, 59, 88, 87, 301
INVAR-9, Run: 092, F, 0, 0, 110, 0, 0, 0, 30, 0, 1, 140, 0, 40, 60, 94, 291, 30, 14, 15, 30, 60, 90, 124, 331
INVAR-9, Run: 093, F, 129, 0, 215, 1, 0, 1, 0, 28, 0, 0, 1, 43, 57, 65, 326, 28, 20, 8, 28, 57, 85, 65, 498
INVAR-9, Run: 094, F, 0, 0, 104, 0, 0, 0, 32, 0, 1, 156, 0, 36, 64, 89, 302, 32, 20, 11, 32, 64, 96, 121, 338
INVAR-9, Run: 095, F, 0, 0, 107, 0, 0, 0, 31, 0, 1, 148, 0, 38, 62, 105, 376, 31, 19, 11, 31, 62, 93, 136, 414
INVAR-9, Run: 096, F, 0, 0, 95, 0, 0, 0, 35, 0, 1, 180, 0, 30, 70, 130, 245, 35, 21, 13, 35, 70, 105, 165, 275
INVAR-9, Run: 097, F, 185, 0, 243, 1, 0, 1, 0, 35, 0, 0, 1, 29, 71, 173, 301, 35, 24, 11, 35, 71, 106, 173, 515
INVAR-9, Run: 098, F, 137, 0, 219, 1, 0, 1, 0, 29, 0, 0, 1, 41, 59, 120, 287, 29, 14, 15, 29, 59, 88, 120, 465
INVAR-9, Run: 099, F, 161, 0, 231, 1, 0, 1, 0, 32, 0, 0, 1, 35, 65, 140, 412, 32, 17, 15, 32, 65, 97, 140, 608
INVAR-9, Run: 100, F, 145, 0, 223, 1, 0, 1, 0, 30, 0, 0, 1, 39, 61, 109, 374, 30, 22, 8, 30, 61, 91, 109, 558
