Input Number, Run_Number, Result@ 100, CO, PE, B, X1, H, M, PO, CE, Y, D, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 016, F, 48, 0, 1, 0, 0, 0, 0, 0, 61, 25, 77, 13, 50, 39, 184, 25, 7, 5, 25, 50, 81, 39, 245
INVAR-8, Run: 017, F, 68, 0, 0, 0, 0, 0, 0, 0, 82, 25, 54, 14, 50, 23, 347, 25, 10, 1, 25, 50, 82, 23, 429
INVAR-8, Run: 018, F, 54, 0, 0, 0, 0, 0, 0, 0, 66, 25, 72, 12, 50, 27, 238, 25, 11, 2, 25, 50, 81, 27, 304
INVAR-8, Run: 019, F, 19, 0, 0, 0, 0, 0, 0, 0, 31, 25, 107, 12, 50, 20, 372, 25, 11, 2, 25, 50, 81, 20, 403
INVAR-8, Run: 020, F, 74, 0, 0, 0, 0, 0, 0, 0, 90, 25, 44, 16, 50, 75, 288, 25, 7, 2, 25, 50, 83, 75, 378
INVAR-8, Run: 021, F, 3, 0, 1, 0, 0, 0, 0, 2, 18, 23, 122, 13, 50, 28, 239, 25, 9, 3, 25, 50, 81, 30, 255
INVAR-8, Run: 022, F, 40, 0, 1, 0, 0, 0, 0, 0, 51, 25, 89, 11, 50, 35, 361, 25, 9, 5, 25, 50, 80, 35, 412
INVAR-8, Run: 023, F, 0, 0, 1, 0, 0, 0, 0, 5, 16, 20, 129, 11, 50, 22, 140, 25, 11, 3, 25, 50, 80, 27, 151
INVAR-8, Run: 024, F, 0, 1, 1, 0, 0, 0, 0, 25, 40, 0, 121, 15, 50, 20, 216, 25, 7, 2, 25, 50, 82, 45, 231
INVAR-8, Run: 025, F, 21, 0, 1, 0, 0, 0, 0, 2, 38, 23, 100, 15, 50, 35, 260, 25, 7, 3, 25, 50, 82, 37, 296
INVAR-8, Run: 026, F, 50, 0, 1, 0, 0, 0, 0, 0, 65, 25, 71, 15, 50, 40, 333, 25, 8, 2, 25, 50, 82, 40, 398
INVAR-8, Run: 027, F, 9, 0, 0, 0, 0, 0, 0, 0, 21, 25, 117, 12, 50, 35, 359, 25, 9, 4, 25, 50, 81, 35, 380
INVAR-8, Run: 028, F, 6, 0, 0, 0, 0, 0, 0, 1, 17, 24, 124, 10, 50, 40, 269, 25, 11, 4, 25, 50, 80, 41, 285
INVAR-8, Run: 029, F, 83, 0, 1, 0, 0, 0, 0, 0, 96, 25, 42, 13, 50, 29, 288, 25, 9, 3, 25, 50, 81, 29, 384
INVAR-8, Run: 030, F, 33, 0, 0, 0, 0, 0, 0, 0, 45, 25, 93, 12, 50, 32, 208, 25, 11, 2, 25, 50, 81, 32, 253
INVAR-8, Run: 031, F, 113, 0, 0, 0, 0, 0, 0, 0, 125, 25, 13, 12, 50, 25, 335, 25, 9, 4, 25, 50, 81, 25, 460
INVAR-8, Run: 032, F, 3, 0, 1, 0, 0, 0, 0, 2, 20, 23, 118, 15, 50, 39, 370, 25, 7, 3, 25, 50, 82, 41, 388
INVAR-8, Run: 033, F, 91, 0, 1, 0, 0, 0, 0, 0, 106, 25, 30, 15, 50, 30, 155, 25, 5, 5, 25, 50, 82, 30, 261
INVAR-8, Run: 034, F, 21, 0, 1, 0, 0, 0, 0, 1, 35, 24, 104, 13, 50, 36, 282, 25, 11, 1, 25, 50, 81, 37, 316
INVAR-8, Run: 035, F, 40, 0, 1, 0, 0, 0, 0, 0, 55, 25, 81, 15, 50, 34, 290, 25, 7, 3, 25, 50, 82, 34, 345
INVAR-8, Run: 036, F, 90, 0, 1, 0, 0, 0, 0, 0, 105, 25, 31, 15, 50, 56, 223, 25, 5, 5, 25, 50, 82, 56, 328
INVAR-8, Run: 037, F, 27, 0, 1, 0, 0, 0, 0, 1, 39, 24, 102, 11, 50, 36, 260, 25, 8, 6, 25, 50, 80, 37, 298
INVAR-8, Run: 038, F, 57, 0, 0, 0, 0, 0, 0, 0, 73, 25, 61, 16, 50, 33, 279, 25, 8, 1, 25, 50, 83, 33, 352
INVAR-8, Run: 039, F, 32, 0, 1, 0, 0, 0, 0, 0, 47, 25, 89, 15, 50, 10, 238, 25, 6, 4, 25, 50, 82, 10, 285
INVAR-8, Run: 040, F, 98, 0, 1, 0, 0, 0, 0, 0, 113, 25, 23, 15, 50, 17, 252, 25, 7, 3, 25, 50, 82, 17, 365
INVAR-8, Run: 041, F, 55, 0, 0, 0, 0, 0, 0, 0, 69, 25, 67, 14, 50, 15, 203, 25, 8, 3, 25, 50, 82, 15, 272
INVAR-8, Run: 042, F, 0, 1, 1, 0, 0, 0, 0, 25, 36, 0, 129, 11, 50, 35, 221, 25, 6, 7, 25, 50, 80, 60, 232
INVAR-8, Run: 043, F, 107, 0, 0, 0, 0, 0, 0, 0, 119, 25, 19, 12, 50, 31, 155, 25, 6, 7, 25, 50, 81, 31, 274
INVAR-8, Run: 044, F, 56, 0, 1, 0, 0, 0, 0, 0, 75, 25, 57, 19, 50, 37, 290, 25, 6, 0, 25, 50, 84, 37, 365
INVAR-8, Run: 045, F, 16, 0, 0, 0, 0, 0, 0, 0, 30, 25, 106, 14, 50, 26, 315, 25, 9, 2, 25, 50, 82, 26, 345
INVAR-8, Run: 046, F, 23, 0, 0, 0, 0, 0, 0, 0, 37, 25, 99, 14, 50, 25, 291, 25, 7, 4, 25, 50, 82, 25, 328
INVAR-8, Run: 047, F, 31, 0, 0, 0, 0, 0, 0, 0, 41, 25, 99, 10, 50, 36, 264, 25, 11, 4, 25, 50, 80, 36, 305
INVAR-8, Run: 048, F, 21, 0, 1, 0, 0, 0, 0, 0, 32, 25, 108, 11, 50, 27, 321, 25, 11, 3, 25, 50, 80, 27, 353
INVAR-8, Run: 049, F, 73, 0, 1, 0, 0, 0, 0, 0, 86, 25, 52, 13, 50, 34, 195, 25, 11, 1, 25, 50, 81, 34, 281
INVAR-8, Run: 050, F, 82, 0, 1, 0, 0, 0, 0, 0, 97, 25, 39, 15, 50, 23, 277, 25, 8, 2, 25, 50, 82, 23, 374
INVAR-8, Run: 051, F, 11, 0, 0, 0, 0, 0, 0, 0, 27, 25, 107, 16, 50, 29, 340, 25, 8, 1, 25, 50, 83, 29, 367
INVAR-8, Run: 052, F, 79, 0, 1, 0, 0, 0, 0, 0, 92, 25, 46, 13, 50, 43, 322, 25, 10, 2, 25, 50, 81, 43, 414
INVAR-8, Run: 053, F, 24, 0, 1, 0, 0, 0, 0, 2, 39, 23, 101, 13, 50, 28, 266, 25, 9, 3, 25, 50, 81, 30, 303
INVAR-8, Run: 054, F, 39, 0, 0, 0, 0, 0, 0, 0, 51, 25, 87, 12, 50, 17, 278, 25, 8, 5, 25, 50, 81, 17, 329
INVAR-8, Run: 055, F, 2, 0, 0, 0, 0, 0, 0, 2, 18, 23, 120, 14, 50, 27, 206, 25, 7, 4, 25, 50, 82, 29, 222
INVAR-8, Run: 056, F, 4, 0, 1, 0, 0, 0, 0, 2, 21, 23, 117, 15, 50, 27, 260, 25, 8, 2, 25, 50, 82, 29, 279
INVAR-8, Run: 057, F, 14, 0, 0, 0, 0, 0, 0, 3, 29, 22, 112, 12, 50, 60, 367, 25, 10, 3, 25, 50, 81, 63, 393
INVAR-8, Run: 058, F, 70, 0, 1, 0, 0, 0, 0, 0, 85, 25, 51, 15, 50, 41, 220, 25, 7, 3, 25, 50, 82, 41, 305
INVAR-8, Run: 059, F, 45, 0, 1, 0, 0, 0, 0, 0, 58, 25, 80, 13, 50, 38, 358, 25, 9, 3, 25, 50, 81, 38, 416
INVAR-8, Run: 060, F, 35, 0, 0, 0, 0, 0, 0, 1, 46, 24, 95, 10, 50, 45, 444, 25, 11, 4, 25, 50, 80, 46, 489
INVAR-8, Run: 061, F, 93, 0, 0, 0, 0, 0, 0, 0, 105, 25, 33, 12, 50, 45, 187, 25, 8, 5, 25, 50, 81, 45, 292
INVAR-8, Run: 062, F, 25, 0, 1, 0, 0, 0, 0, 0, 40, 25, 96, 15, 50, 26, 303, 25, 7, 3, 25, 50, 82, 26, 343
INVAR-8, Run: 063, F, 30, 0, 0, 0, 0, 0, 0, 0, 44, 25, 92, 14, 50, 33, 252, 25, 8, 3, 25, 50, 82, 33, 296
INVAR-8, Run: 064, F, 62, 0, 0, 0, 0, 0, 0, 0, 74, 25, 64, 12, 50, 38, 323, 25, 8, 5, 25, 50, 81, 38, 397
INVAR-8, Run: 065, F, 79, 0, 1, 0, 0, 0, 0, 0, 90, 25, 50, 11, 50, 29, 242, 25, 9, 5, 25, 50, 80, 29, 332
INVAR-8, Run: 066, F, 26, 0, 1, 0, 0, 0, 0, 0, 39, 25, 99, 13, 50, 37, 257, 25, 9, 3, 25, 50, 81, 37, 296
INVAR-8, Run: 067, F, 73, 0, 0, 0, 0, 0, 0, 1, 84, 24, 57, 10, 50, 65, 163, 25, 7, 8, 25, 50, 80, 66, 246
INVAR-8, Run: 068, F, 35, 0, 0, 0, 0, 0, 0, 0, 49, 25, 87, 14, 50, 30, 240, 25, 11, 0, 25, 50, 82, 30, 289
INVAR-8, Run: 069, F, 66, 0, 0, 0, 0, 0, 0, 1, 83, 24, 52, 16, 50, 38, 248, 25, 6, 3, 25, 50, 83, 39, 330
INVAR-8, Run: 070, F, 88, 0, 0, 0, 0, 0, 0, 0, 100, 25, 38, 12, 50, 56, 418, 25, 7, 6, 25, 50, 81, 56, 518
INVAR-8, Run: 071, F, 19, 0, 1, 0, 0, 0, 0, 0, 32, 25, 106, 13, 50, 26, 327, 25, 8, 4, 25, 50, 81, 26, 359
INVAR-8, Run: 072, F, 27, 0, 1, 0, 0, 0, 0, 0, 42, 25, 94, 15, 50, 68, 304, 25, 6, 4, 25, 50, 82, 68, 346
INVAR-8, Run: 073, F, 11, 0, 1, 0, 0, 0, 0, 2, 22, 23, 122, 9, 50, 22, 232, 25, 13, 3, 25, 50, 79, 24, 252
INVAR-8, Run: 074, F, 38, 0, 0, 0, 0, 0, 0, 0, 52, 25, 84, 14, 50, 39, 320, 25, 10, 1, 25, 50, 82, 39, 372
INVAR-8, Run: 075, F, 61, 0, 1, 0, 0, 0, 0, 0, 74, 25, 64, 13, 50, 50, 235, 25, 10, 2, 25, 50, 81, 50, 309
INVAR-8, Run: 076, F, 17, 0, 0, 0, 0, 0, 0, 0, 29, 25, 109, 12, 50, 30, 288, 25, 5, 8, 25, 50, 81, 30, 317
INVAR-8, Run: 077, F, 0, 1, 0, 0, 0, 0, 0, 25, 35, 0, 130, 10, 50, 47, 391, 25, 10, 4, 25, 50, 80, 72, 401
INVAR-8, Run: 078, F, 0, 1, 1, 0, 0, 0, 0, 25, 34, 0, 133, 9, 50, 60, 461, 25, 12, 3, 25, 50, 79, 85, 470
INVAR-8, Run: 079, F, 0, 1, 1, 0, 0, 0, 0, 25, 38, 0, 125, 13, 50, 19, 201, 25, 10, 1, 25, 50, 81, 44, 214
INVAR-8, Run: 080, F, 94, 0, 1, 0, 0, 0, 0, 0, 105, 25, 35, 11, 50, 34, 214, 25, 8, 6, 25, 50, 80, 34, 319
INVAR-8, Run: 081, F, 72, 0, 0, 0, 0, 0, 0, 0, 86, 25, 50, 14, 50, 35, 165, 25, 10, 1, 25, 50, 82, 35, 251
INVAR-8, Run: 082, F, 78, 0, 0, 0, 0, 0, 0, 0, 88, 25, 52, 10, 50, 39, 217, 25, 11, 4, 25, 50, 80, 39, 305
INVAR-8, Run: 083, F, 0, 1, 0, 0, 0, 0, 0, 25, 41, 0, 118, 16, 50, 27, 417, 25, 7, 1, 25, 50, 83, 52, 433
INVAR-8, Run: 084, F, 12, 0, 1, 0, 0, 0, 0, 1, 26, 24, 113, 13, 50, 21, 319, 25, 5, 7, 25, 50, 81, 22, 344
INVAR-8, Run: 085, F, 2, 0, 1, 0, 0, 0, 0, 1, 16, 24, 123, 13, 50, 40, 338, 25, 9, 3, 25, 50, 81, 41, 353
INVAR-8, Run: 086, F, 0, 1, 0, 0, 0, 0, 0, 25, 39, 0, 122, 14, 50, 24, 257, 25, 5, 5, 25, 50, 82, 49, 271
INVAR-8, Run: 087, F, 62, 0, 1, 0, 0, 0, 0, 0, 79, 25, 55, 17, 50, 34, 292, 25, 7, 1, 25, 50, 83, 34, 371
INVAR-8, Run: 088, F, 30, 0, 1, 0, 0, 0, 0, 0, 43, 25, 95, 13, 50, 29, 289, 25, 12, 0, 25, 50, 81, 29, 332
INVAR-8, Run: 089, F, 46, 0, 1, 0, 0, 0, 0, 0, 61, 25, 75, 15, 50, 48, 220, 25, 6, 4, 25, 50, 82, 48, 281
INVAR-8, Run: 090, F, 0, 1, 1, 0, 0, 0, 0, 25, 38, 0, 125, 13, 50, 42, 363, 25, 8, 3, 25, 50, 81, 67, 376
INVAR-8, Run: 091, F, 0, 1, 1, 0, 0, 0, 0, 25, 34, 0, 133, 9, 50, 43, 138, 25, 9, 6, 25, 50, 79, 68, 147
INVAR-8, Run: 092, F, 72, 0, 0, 0, 0, 0, 0, 0, 84, 25, 54, 12, 50, 24, 236, 25, 8, 5, 25, 50, 81, 24, 320
INVAR-8, Run: 093, F, 46, 0, 0, 0, 0, 0, 0, 2, 62, 23, 76, 14, 50, 60, 375, 25, 7, 4, 25, 50, 82, 62, 435
INVAR-8, Run: 094, F, 0, 1, 0, 0, 0, 0, 0, 25, 37, 0, 126, 12, 50, 19, 280, 25, 9, 3, 25, 50, 81, 44, 292
INVAR-8, Run: 095, F, 18, 0, 1, 0, 0, 0, 0, 0, 31, 25, 107, 13, 50, 35, 364, 25, 8, 4, 25, 50, 81, 35, 395
INVAR-8, Run: 096, F, 28, 0, 0, 0, 0, 0, 0, 0, 42, 25, 94, 14, 50, 46, 285, 25, 9, 2, 25, 50, 82, 46, 327
INVAR-8, Run: 097, F, 0, 1, 1, 0, 0, 0, 0, 25, 40, 0, 121, 15, 50, 35, 223, 25, 7, 2, 25, 50, 82, 60, 238
INVAR-8, Run: 098, F, 66, 0, 1, 0, 0, 0, 0, 0, 81, 25, 55, 15, 50, 28, 389, 25, 4, 6, 25, 50, 82, 28, 470
INVAR-8, Run: 099, F, 62, 0, 1, 0, 0, 0, 0, 0, 75, 25, 63, 13, 50, 55, 301, 25, 8, 4, 25, 50, 81, 55, 376
INVAR-8, Run: 100, F, 5, 0, 1, 0, 0, 0, 0, 0, 16, 25, 124, 11, 50, 37, 309, 25, 10, 4, 25, 50, 80, 37, 325
INVAR-9, Run: 001, F, 59, 0, 0, 0, 0, 0, 0, 1, 90, 49, 181, 30, 100, 106, 982, 50, 11, 9, 50, 100, 165, 107, 1071
INVAR-9, Run: 002, F, 156, 0, 0, 0, 0, 0, 0, 0, 182, 50, 92, 26, 100, 139, 827, 50, 16, 8, 50, 100, 163, 139, 1009
INVAR-9, Run: 003, F, 46, 0, 1, 0, 0, 0, 0, 1, 70, 49, 209, 23, 100, 107, 757, 50, 18, 9, 50, 100, 161, 108, 826
INVAR-9, Run: 004, F, 122, 0, 0, 0, 0, 0, 0, 0, 150, 50, 122, 28, 100, 118, 810, 50, 13, 9, 50, 100, 164, 118, 960
INVAR-9, Run: 005, F, 103, 0, 1, 0, 0, 0, 0, 0, 124, 50, 156, 21, 100, 79, 1047, 50, 22, 7, 50, 100, 160, 79, 1171
INVAR-9, Run: 006, F, 104, 0, 0, 0, 0, 0, 0, 0, 132, 50, 140, 28, 100, 106, 902, 50, 18, 4, 50, 100, 164, 106, 1034
INVAR-9, Run: 007, F, 45, 0, 1, 0, 0, 0, 0, 2, 66, 48, 218, 19, 100, 98, 919, 50, 21, 10, 50, 100, 159, 100, 983
INVAR-9, Run: 008, F, 0, 1, 1, 0, 0, 0, 0, 50, 73, 0, 255, 23, 100, 84, 973, 50, 18, 8, 50, 100, 161, 134, 996
INVAR-9, Run: 009, F, 144, 0, 0, 0, 0, 0, 0, 0, 168, 50, 108, 24, 100, 93, 1014, 50, 23, 3, 50, 100, 162, 93, 1182
INVAR-9, Run: 010, F, 0, 1, 0, 0, 0, 0, 0, 50, 72, 0, 256, 22, 100, 107, 1023, 50, 22, 5, 50, 100, 161, 157, 1045
INVAR-9, Run: 011, F, 0, 1, 0, 0, 0, 0, 0, 50, 76, 0, 248, 26, 100, 74, 927, 50, 15, 8, 50, 100, 163, 124, 953
INVAR-9, Run: 012, F, 51, 0, 1, 0, 0, 0, 0, 2, 82, 48, 192, 29, 100, 53, 906, 50, 15, 6, 50, 100, 164, 55, 986
INVAR-9, Run: 013, F, 155, 0, 1, 0, 0, 0, 0, 0, 176, 50, 104, 21, 100, 100, 546, 50, 16, 13, 50, 100, 160, 100, 722
INVAR-9, Run: 014, F, 147, 0, 1, 0, 0, 0, 0, 0, 170, 50, 108, 23, 100, 132, 700, 50, 15, 12, 50, 100, 161, 132, 870
INVAR-9, Run: 015, F, 0, 1, 0, 0, 0, 0, 0, 50, 76, 0, 248, 26, 100, 137, 856, 50, 16, 7, 50, 100, 163, 187, 882
INVAR-9, Run: 016, F, 93, 0, 1, 0, 0, 0, 0, 1, 121, 49, 154, 27, 100, 103, 921, 50, 19, 4, 50, 100, 163, 104, 1041
INVAR-9, Run: 017, F, 16, 0, 0, 0, 0, 0, 0, 1, 41, 49, 236, 24, 100, 88, 706, 50, 19, 7, 50, 100, 162, 89, 746
INVAR-9, Run: 018, F, 22, 0, 0, 0, 0, 0, 0, 3, 53, 47, 222, 28, 100, 96, 1050, 50, 16, 6, 50, 100, 164, 99, 1100
INVAR-9, Run: 019, F, 23, 0, 1, 0, 0, 0, 0, 0, 46, 50, 232, 23, 100, 96, 872, 50, 18, 9, 50, 100, 161, 96, 918
INVAR-9, Run: 020, F, 116, 0, 1, 0, 0, 0, 0, 0, 143, 50, 131, 27, 100, 78, 748, 50, 9, 14, 50, 100, 163, 78, 891
INVAR-9, Run: 021, F, 20, 0, 0, 0, 0, 0, 0, 0, 48, 50, 224, 28, 100, 43, 828, 50, 19, 3, 50, 100, 164, 43, 876
INVAR-9, Run: 022, F, 0, 1, 0, 0, 0, 0, 0, 50, 76, 0, 248, 26, 100, 66, 836, 50, 19, 4, 50, 100, 163, 116, 862
INVAR-9, Run: 023, F, 88, 0, 0, 0, 0, 0, 0, 0, 112, 50, 164, 24, 100, 62, 872, 50, 17, 9, 50, 100, 162, 62, 984
INVAR-9, Run: 024, F, 45, 0, 0, 0, 0, 0, 0, 2, 77, 48, 195, 30, 100, 63, 680, 50, 14, 6, 50, 100, 165, 65, 755
INVAR-9, Run: 025, F, 208, 0, 0, 0, 0, 0, 0, 0, 230, 50, 48, 22, 100, 102, 527, 50, 25, 3, 50, 100, 161, 102, 757
INVAR-9, Run: 026, F, 150, 0, 1, 0, 0, 0, 0, 1, 172, 49, 109, 21, 100, 69, 1079, 50, 19, 10, 50, 100, 160, 70, 1250
INVAR-9, Run: 027, F, 106, 0, 0, 0, 0, 0, 0, 0, 138, 50, 130, 32, 100, 133, 874, 50, 15, 3, 50, 100, 166, 133, 1012
INVAR-9, Run: 028, F, 66, 0, 1, 0, 0, 0, 0, 0, 91, 50, 185, 25, 100, 83, 787, 50, 20, 5, 50, 100, 162, 83, 878
INVAR-9, Run: 029, F, 149, 0, 1, 0, 0, 0, 0, 0, 176, 50, 98, 27, 100, 72, 780, 50, 16, 7, 50, 100, 163, 72, 956
INVAR-9, Run: 030, F, 39, 0, 1, 0, 0, 0, 0, 1, 63, 49, 216, 23, 100, 87, 881, 50, 20, 7, 50, 100, 161, 88, 943
INVAR-9, Run: 031, F, 94, 0, 0, 0, 0, 0, 0, 0, 120, 50, 154, 26, 100, 131, 723, 50, 19, 5, 50, 100, 163, 131, 843
INVAR-9, Run: 032, F, 103, 0, 1, 0, 0, 0, 0, 0, 130, 50, 144, 27, 100, 100, 1103, 50, 15, 8, 50, 100, 163, 100, 1233
INVAR-9, Run: 033, F, 154, 0, 0, 0, 0, 0, 0, 1, 179, 49, 98, 24, 100, 56, 876, 50, 19, 7, 50, 100, 162, 57, 1054
INVAR-9, Run: 034, F, 210, 0, 1, 0, 0, 0, 0, 0, 237, 50, 37, 27, 100, 103, 1055, 50, 18, 5, 50, 100, 163, 103, 1292
INVAR-9, Run: 035, F, 129, 0, 0, 0, 0, 0, 0, 0, 157, 50, 115, 28, 100, 93, 760, 50, 16, 6, 50, 100, 164, 93, 917
INVAR-9, Run: 036, F, 143, 0, 1, 0, 0, 0, 0, 1, 173, 49, 100, 29, 100, 59, 1234, 50, 16, 5, 50, 100, 164, 60, 1406
INVAR-9, Run: 037, F, 203, 0, 1, 0, 0, 0, 0, 0, 234, 50, 36, 31, 100, 71, 728, 50, 12, 7, 50, 100, 165, 71, 962
INVAR-9, Run: 038, F, 19, 0, 1, 0, 0, 0, 0, 1, 45, 49, 232, 25, 100, 81, 1203, 50, 15, 10, 50, 100, 162, 82, 1247
INVAR-9, Run: 039, F, 43, 0, 1, 0, 0, 0, 0, 0, 62, 50, 220, 19, 100, 81, 677, 50, 23, 8, 50, 100, 159, 81, 739
INVAR-9, Run: 040, F, 160, 0, 1, 0, 0, 0, 0, 1, 188, 49, 87, 27, 100, 68, 1016, 50, 21, 2, 50, 100, 163, 69, 1203
INVAR-9, Run: 041, F, 12, 0, 0, 0, 0, 0, 0, 2, 40, 48, 236, 26, 100, 97, 1134, 50, 16, 8, 50, 100, 163, 99, 1172
INVAR-9, Run: 042, F, 0, 1, 1, 0, 0, 0, 0, 50, 75, 0, 251, 25, 100, 70, 794, 50, 16, 8, 50, 100, 162, 120, 819
INVAR-9, Run: 043, F, 87, 0, 0, 0, 0, 0, 0, 0, 111, 50, 165, 24, 100, 141, 661, 50, 18, 8, 50, 100, 162, 141, 772
INVAR-9, Run: 044, F, 0, 1, 1, 0, 0, 0, 0, 50, 75, 0, 251, 25, 100, 36, 851, 50, 12, 12, 50, 100, 162, 86, 876
INVAR-9, Run: 045, F, 11, 0, 1, 0, 0, 0, 0, 2, 36, 48, 244, 23, 100, 135, 1065, 50, 18, 9, 50, 100, 161, 137, 1099
INVAR-9, Run: 046, F, 0, 1, 1, 0, 0, 0, 0, 50, 75, 0, 251, 25, 100, 80, 768, 50, 12, 12, 50, 100, 162, 130, 793
INVAR-9, Run: 047, F, 11, 0, 0, 0, 0, 0, 0, 0, 37, 50, 237, 26, 100, 101, 825, 50, 21, 3, 50, 100, 163, 101, 862
INVAR-9, Run: 048, F, 18, 0, 0, 0, 0, 0, 0, 0, 46, 50, 226, 28, 100, 82, 865, 50, 15, 7, 50, 100, 164, 82, 911
INVAR-9, Run: 049, F, 8, 0, 0, 0, 0, 0, 0, 0, 36, 50, 236, 28, 100, 119, 1249, 50, 18, 4, 50, 100, 164, 119, 1285
INVAR-9, Run: 050, F, 67, 0, 0, 0, 0, 0, 0, 0, 89, 50, 189, 22, 100, 88, 990, 50, 20, 8, 50, 100, 161, 88, 1079
INVAR-9, Run: 051, F, 99, 0, 1, 0, 0, 0, 0, 0, 126, 50, 148, 27, 100, 107, 882, 50, 18, 5, 50, 100, 163, 107, 1008
INVAR-9, Run: 052, F, 85, 0, 1, 0, 0, 0, 0, 1, 107, 49, 174, 21, 100, 107, 801, 50, 21, 8, 50, 100, 160, 108, 907
INVAR-9, Run: 053, F, 51, 0, 1, 0, 0, 0, 0, 1, 79, 49, 196, 27, 100, 108, 819, 50, 13, 10, 50, 100, 163, 109, 897
INVAR-9, Run: 054, F, 101, 0, 0, 0, 0, 0, 0, 0, 125, 50, 151, 24, 100, 71, 800, 50, 19, 7, 50, 100, 162, 71, 925
INVAR-9, Run: 055, F, 185, 0, 1, 0, 0, 0, 0, 0, 212, 50, 62, 27, 100, 72, 755, 50, 16, 7, 50, 100, 163, 72, 967
INVAR-9, Run: 056, F, 0, 1, 1, 0, 0, 0, 0, 50, 73, 0, 255, 23, 100, 61, 877, 50, 19, 7, 50, 100, 161, 111, 900
INVAR-9, Run: 057, F, 34, 0, 0, 0, 0, 0, 0, 0, 64, 50, 206, 30, 100, 91, 982, 50, 16, 4, 50, 100, 165, 91, 1046
INVAR-9, Run: 058, F, 0, 1, 0, 0, 0, 0, 0, 50, 72, 0, 256, 22, 100, 85, 703, 50, 19, 8, 50, 100, 161, 135, 725
INVAR-9, Run: 059, F, 81, 0, 1, 0, 0, 0, 0, 0, 106, 50, 170, 25, 100, 129, 811, 50, 17, 8, 50, 100, 162, 129, 917
INVAR-9, Run: 060, F, 37, 0, 0, 0, 0, 0, 0, 1, 64, 49, 211, 26, 100, 90, 729, 50, 16, 8, 50, 100, 163, 91, 792
INVAR-9, Run: 061, F, 113, 0, 0, 0, 0, 0, 0, 0, 141, 50, 131, 28, 100, 69, 814, 50, 16, 6, 50, 100, 164, 69, 955
INVAR-9, Run: 062, F, 84, 0, 0, 0, 0, 0, 0, 0, 110, 50, 164, 26, 100, 79, 1116, 50, 17, 7, 50, 100, 163, 79, 1226
INVAR-9, Run: 063, F, 201, 0, 1, 0, 0, 0, 0, 0, 226, 50, 50, 25, 100, 102, 907, 50, 16, 9, 50, 100, 162, 102, 1133
INVAR-9, Run: 064, F, 135, 0, 1, 0, 0, 0, 0, 0, 158, 50, 120, 23, 100, 83, 1133, 50, 19, 8, 50, 100, 161, 83, 1291
INVAR-9, Run: 065, F, 76, 0, 0, 0, 0, 0, 0, 0, 104, 50, 168, 28, 100, 74, 828, 50, 16, 6, 50, 100, 164, 74, 932
INVAR-9, Run: 066, F, 86, 0, 1, 0, 0, 0, 0, 0, 107, 50, 173, 21, 100, 167, 911, 50, 15, 14, 50, 100, 160, 167, 1018
INVAR-9, Run: 067, F, 0, 0, 1, 0, 0, 0, 0, 4, 25, 46, 259, 21, 100, 145, 844, 50, 16, 13, 50, 100, 160, 149, 865
INVAR-9, Run: 068, F, 0, 1, 1, 0, 0, 0, 0, 50, 75, 0, 251, 25, 100, 94, 1008, 50, 19, 5, 50, 100, 162, 144, 1033
INVAR-9, Run: 069, F, 3, 0, 0, 0, 0, 0, 0, 6, 33, 44, 249, 24, 100, 110, 837, 50, 24, 2, 50, 100, 162, 116, 864
INVAR-9, Run: 070, F, 125, 0, 0, 0, 0, 0, 0, 0, 149, 50, 127, 24, 100, 74, 804, 50, 18, 8, 50, 100, 162, 74, 953
INVAR-9, Run: 071, F, 14, 0, 1, 0, 0, 0, 0, 0, 43, 50, 229, 29, 100, 146, 856, 50, 16, 5, 50, 100, 164, 146, 899
INVAR-9, Run: 072, F, 0, 1, 1, 0, 0, 0, 0, 50, 75, 0, 251, 25, 100, 120, 997, 50, 18, 6, 50, 100, 162, 170, 1022
INVAR-9, Run: 073, F, 83, 0, 1, 0, 0, 0, 0, 0, 106, 50, 172, 23, 100, 58, 988, 50, 18, 9, 50, 100, 161, 58, 1094
INVAR-9, Run: 074, F, 197, 0, 1, 0, 0, 0, 0, 0, 226, 50, 46, 29, 100, 63, 701, 50, 16, 5, 50, 100, 164, 63, 927
INVAR-9, Run: 075, F, 10, 0, 0, 0, 0, 0, 0, 4, 40, 46, 238, 26, 100, 79, 771, 50, 21, 3, 50, 100, 163, 83, 807
INVAR-9, Run: 076, F, 147, 0, 0, 0, 0, 0, 0, 1, 170, 49, 109, 22, 100, 92, 805, 50, 20, 8, 50, 100, 161, 93, 974
INVAR-9, Run: 077, F, 0, 1, 0, 0, 0, 0, 0, 50, 76, 0, 248, 26, 100, 81, 1176, 50, 20, 3, 50, 100, 163, 131, 1202
INVAR-9, Run: 078, F, 73, 0, 0, 0, 0, 0, 0, 0, 101, 50, 171, 28, 100, 63, 958, 50, 13, 9, 50, 100, 164, 63, 1059
INVAR-9, Run: 079, F, 100, 0, 0, 0, 0, 0, 0, 0, 124, 50, 152, 24, 100, 68, 1187, 50, 22, 4, 50, 100, 162, 68, 1311
