Input Number, Run_Number, Result@ 100, Y, A, X1, B, C, PO, D, CO, PE, CE, E, F, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-5, Run: 085, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 652, 28, 28, 492, 26, 11, 15, 106, 26, 53, 615, 307
INVAR-5, Run: 086, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 520, 21, 21, 360, 26, 16, 10, 106, 26, 53, 587, 293
INVAR-5, Run: 087, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 988, 28, 28, 828, 26, 13, 13, 106, 26, 53, 299, 149
INVAR-5, Run: 088, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 597, 29, 29, 437, 26, 15, 11, 106, 26, 53, 517, 258
INVAR-5, Run: 089, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 590, 15, 15, 430, 26, 18, 8, 106, 26, 53, 605, 302
INVAR-5, Run: 090, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 1234, 26, 26, 1074, 26, 21, 5, 106, 26, 53, 757, 378
INVAR-5, Run: 091, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 460, 20, 20, 300, 26, 15, 11, 106, 26, 53, 339, 169
INVAR-5, Run: 092, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 704, 17, 17, 544, 26, 18, 8, 106, 26, 53, 425, 212
INVAR-5, Run: 093, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 618, 25, 25, 458, 26, 11, 15, 106, 26, 53, 527, 263
INVAR-5, Run: 094, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 612, 15, 15, 452, 26, 19, 7, 106, 26, 53, 817, 408
INVAR-5, Run: 095, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 888, 21, 21, 728, 26, 17, 9, 106, 26, 53, 593, 296
INVAR-5, Run: 096, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 731, 20, 20, 571, 26, 17, 9, 106, 26, 53, 353, 176
INVAR-5, Run: 097, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 734, 17, 17, 574, 26, 12, 14, 106, 26, 53, 385, 192
INVAR-5, Run: 098, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 724, 19, 19, 564, 26, 16, 10, 106, 26, 53, 479, 239
INVAR-5, Run: 099, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 606, 19, 19, 446, 26, 17, 9, 106, 26, 53, 419, 209
INVAR-5, Run: 100, P, 0, 1, 0, 0, 0, 1, 0, 160, 0, 0, 106, 1, 160, 53, 527, 22, 22, 367, 26, 13, 13, 106, 26, 53, 709, 354
INVAR-6, Run: 001, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4127, 79, 79, 3601, 87, 60, 27, 350, 87, 175, 3673, 1836
INVAR-6, Run: 002, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5754, 65, 65, 5228, 87, 59, 28, 350, 87, 175, 3001, 1500
INVAR-6, Run: 003, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3702, 71, 71, 3176, 87, 54, 33, 350, 87, 175, 3147, 1573
INVAR-6, Run: 004, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5497, 60, 60, 4971, 87, 58, 29, 350, 87, 175, 3519, 1759
INVAR-6, Run: 005, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4627, 53, 53, 4101, 87, 58, 29, 350, 87, 175, 3601, 1800
INVAR-6, Run: 006, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4038, 62, 62, 3512, 87, 52, 35, 350, 87, 175, 4903, 2451
INVAR-6, Run: 007, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4324, 67, 67, 3798, 87, 45, 42, 350, 87, 175, 5179, 2589
INVAR-6, Run: 008, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4105, 68, 68, 3579, 87, 54, 33, 350, 87, 175, 2883, 1441
INVAR-6, Run: 009, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4960, 61, 61, 4434, 87, 49, 38, 350, 87, 175, 3617, 1808
INVAR-6, Run: 010, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3938, 60, 60, 3412, 87, 55, 32, 350, 87, 175, 3501, 1750
INVAR-6, Run: 011, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3796, 50, 50, 3270, 87, 59, 28, 350, 87, 175, 2563, 1281
INVAR-6, Run: 012, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4460, 67, 67, 3934, 87, 54, 33, 350, 87, 175, 3457, 1728
INVAR-6, Run: 013, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3979, 78, 78, 3453, 87, 50, 37, 350, 87, 175, 2361, 1180
INVAR-6, Run: 014, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3265, 62, 62, 2739, 87, 54, 33, 350, 87, 175, 3161, 1580
INVAR-6, Run: 015, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5097, 68, 68, 4571, 87, 52, 35, 350, 87, 175, 3485, 1742
INVAR-6, Run: 016, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4636, 54, 54, 4110, 87, 51, 36, 350, 87, 175, 3433, 1716
INVAR-6, Run: 017, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5116, 75, 75, 4590, 87, 61, 26, 350, 87, 175, 3277, 1638
INVAR-6, Run: 018, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4530, 66, 66, 4004, 87, 48, 39, 350, 87, 175, 5175, 2587
INVAR-6, Run: 019, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3431, 63, 63, 2905, 87, 48, 39, 350, 87, 175, 3487, 1743
INVAR-6, Run: 020, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4515, 73, 73, 3989, 87, 52, 35, 350, 87, 175, 3327, 1663
INVAR-6, Run: 021, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4431, 83, 83, 3905, 87, 48, 39, 350, 87, 175, 3555, 1777
INVAR-6, Run: 022, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3918, 59, 59, 3392, 87, 58, 29, 350, 87, 175, 4247, 2123
INVAR-6, Run: 023, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3244, 55, 55, 2718, 87, 61, 26, 350, 87, 175, 2969, 1484
INVAR-6, Run: 024, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3867, 73, 73, 3341, 87, 61, 26, 350, 87, 175, 3385, 1692
INVAR-6, Run: 025, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3633, 77, 77, 3107, 87, 57, 30, 350, 87, 175, 4321, 2160
INVAR-6, Run: 026, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4140, 58, 58, 3614, 87, 54, 33, 350, 87, 175, 3735, 1867
INVAR-6, Run: 027, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3882, 78, 78, 3356, 87, 62, 25, 350, 87, 175, 3329, 1664
INVAR-6, Run: 028, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3995, 59, 59, 3469, 87, 58, 29, 350, 87, 175, 2979, 1489
INVAR-6, Run: 029, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4202, 65, 65, 3676, 87, 52, 35, 350, 87, 175, 3733, 1866
INVAR-6, Run: 030, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4712, 69, 69, 4186, 87, 62, 25, 350, 87, 175, 3281, 1640
INVAR-6, Run: 031, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4229, 82, 82, 3703, 87, 42, 45, 350, 87, 175, 3237, 1618
INVAR-6, Run: 032, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4433, 86, 86, 3907, 87, 58, 29, 350, 87, 175, 3963, 1981
INVAR-6, Run: 033, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4826, 81, 81, 4300, 87, 61, 26, 350, 87, 175, 3387, 1693
INVAR-6, Run: 034, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4296, 69, 69, 3770, 87, 53, 34, 350, 87, 175, 4107, 2053
INVAR-6, Run: 035, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4154, 56, 56, 3628, 87, 62, 25, 350, 87, 175, 5331, 2665
INVAR-6, Run: 036, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3860, 81, 81, 3334, 87, 56, 31, 350, 87, 175, 3485, 1742
INVAR-6, Run: 037, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3759, 62, 62, 3233, 87, 54, 33, 350, 87, 175, 2817, 1408
INVAR-6, Run: 038, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3488, 68, 68, 2962, 87, 55, 32, 350, 87, 175, 3685, 1842
INVAR-6, Run: 039, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4055, 54, 54, 3529, 87, 59, 28, 350, 87, 175, 4605, 2302
INVAR-6, Run: 040, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3877, 63, 63, 3351, 87, 58, 29, 350, 87, 175, 3735, 1867
INVAR-6, Run: 041, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3332, 78, 78, 2806, 87, 50, 37, 350, 87, 175, 3171, 1585
INVAR-6, Run: 042, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4193, 57, 57, 3667, 87, 54, 33, 350, 87, 175, 2591, 1295
INVAR-6, Run: 043, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3926, 60, 60, 3400, 87, 52, 35, 350, 87, 175, 3427, 1713
INVAR-6, Run: 044, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4177, 70, 70, 3651, 87, 63, 24, 350, 87, 175, 3237, 1618
INVAR-6, Run: 045, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4560, 67, 67, 4034, 87, 58, 29, 350, 87, 175, 3501, 1750
INVAR-6, Run: 046, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4623, 74, 74, 4097, 87, 49, 38, 350, 87, 175, 4135, 2067
INVAR-6, Run: 047, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5003, 64, 64, 4477, 87, 54, 33, 350, 87, 175, 3841, 1920
INVAR-6, Run: 048, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4128, 61, 61, 3602, 87, 65, 22, 350, 87, 175, 4883, 2441
INVAR-6, Run: 049, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3516, 80, 80, 2990, 87, 52, 35, 350, 87, 175, 3969, 1984
INVAR-6, Run: 050, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3371, 59, 59, 2845, 87, 54, 33, 350, 87, 175, 2869, 1434
INVAR-6, Run: 051, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5436, 60, 60, 4910, 87, 59, 28, 350, 87, 175, 4311, 2155
INVAR-6, Run: 052, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4150, 79, 79, 3624, 87, 54, 33, 350, 87, 175, 3883, 1941
INVAR-6, Run: 053, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3354, 59, 59, 2828, 87, 59, 28, 350, 87, 175, 2963, 1481
INVAR-6, Run: 054, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3965, 44, 44, 3439, 87, 56, 31, 350, 87, 175, 3075, 1537
INVAR-6, Run: 055, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3634, 64, 64, 3108, 87, 59, 28, 350, 87, 175, 3449, 1724
INVAR-6, Run: 056, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4637, 49, 49, 4111, 87, 54, 33, 350, 87, 175, 3261, 1630
INVAR-6, Run: 057, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4467, 72, 72, 3941, 87, 67, 20, 350, 87, 175, 3047, 1523
INVAR-6, Run: 058, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4402, 68, 68, 3876, 87, 60, 27, 350, 87, 175, 2917, 1458
INVAR-6, Run: 059, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3972, 77, 77, 3446, 87, 62, 25, 350, 87, 175, 3241, 1620
INVAR-6, Run: 060, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4752, 59, 59, 4226, 87, 56, 31, 350, 87, 175, 3145, 1572
INVAR-6, Run: 061, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4143, 53, 53, 3617, 87, 50, 37, 350, 87, 175, 3149, 1574
INVAR-6, Run: 062, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5034, 76, 76, 4508, 87, 45, 42, 350, 87, 175, 3929, 1964
INVAR-6, Run: 063, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3531, 52, 52, 3005, 87, 59, 28, 350, 87, 175, 3585, 1792
INVAR-6, Run: 064, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4389, 68, 68, 3863, 87, 50, 37, 350, 87, 175, 3831, 1915
INVAR-6, Run: 065, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5532, 82, 82, 5006, 87, 59, 28, 350, 87, 175, 4471, 2235
INVAR-6, Run: 066, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3804, 66, 66, 3278, 87, 55, 32, 350, 87, 175, 2969, 1484
INVAR-6, Run: 067, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3914, 76, 76, 3388, 87, 40, 47, 350, 87, 175, 3577, 1788
INVAR-6, Run: 068, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3299, 62, 62, 2773, 87, 50, 37, 350, 87, 175, 2727, 1363
INVAR-6, Run: 069, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5007, 75, 75, 4481, 87, 49, 38, 350, 87, 175, 4023, 2011
INVAR-6, Run: 070, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4067, 75, 75, 3541, 87, 63, 24, 350, 87, 175, 3703, 1851
INVAR-6, Run: 071, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 6567, 81, 81, 6041, 87, 49, 38, 350, 87, 175, 2433, 1216
INVAR-6, Run: 072, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4862, 70, 70, 4336, 87, 53, 34, 350, 87, 175, 3773, 1886
INVAR-6, Run: 073, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5177, 77, 77, 4651, 87, 57, 30, 350, 87, 175, 2929, 1464
INVAR-6, Run: 074, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3660, 62, 62, 3134, 87, 59, 28, 350, 87, 175, 2933, 1466
INVAR-6, Run: 075, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3913, 71, 71, 3387, 87, 55, 32, 350, 87, 175, 4119, 2059
INVAR-6, Run: 076, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5469, 72, 72, 4943, 87, 54, 33, 350, 87, 175, 4091, 2045
INVAR-6, Run: 077, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3824, 58, 58, 3298, 87, 57, 30, 350, 87, 175, 5217, 2608
INVAR-6, Run: 078, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3053, 65, 65, 2527, 87, 62, 25, 350, 87, 175, 2945, 1472
INVAR-6, Run: 079, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3479, 60, 60, 2953, 87, 62, 25, 350, 87, 175, 3481, 1740
INVAR-6, Run: 080, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4271, 72, 72, 3745, 87, 65, 22, 350, 87, 175, 2287, 1143
INVAR-6, Run: 081, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5373, 71, 71, 4847, 87, 51, 36, 350, 87, 175, 4613, 2306
INVAR-6, Run: 082, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4999, 58, 58, 4473, 87, 65, 22, 350, 87, 175, 3837, 1918
INVAR-6, Run: 083, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4186, 76, 76, 3660, 87, 51, 36, 350, 87, 175, 3643, 1821
INVAR-6, Run: 084, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4531, 84, 84, 4005, 87, 56, 31, 350, 87, 175, 2931, 1465
INVAR-6, Run: 085, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5270, 65, 65, 4744, 87, 60, 27, 350, 87, 175, 3413, 1706
INVAR-6, Run: 086, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4161, 64, 64, 3635, 87, 52, 35, 350, 87, 175, 4143, 2071
INVAR-6, Run: 087, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3650, 63, 63, 3124, 87, 55, 32, 350, 87, 175, 3707, 1853
INVAR-6, Run: 088, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4103, 65, 65, 3577, 87, 55, 32, 350, 87, 175, 4263, 2131
INVAR-6, Run: 089, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3662, 71, 71, 3136, 87, 48, 39, 350, 87, 175, 3975, 1987
INVAR-6, Run: 090, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4519, 75, 75, 3993, 87, 55, 32, 350, 87, 175, 3363, 1681
INVAR-6, Run: 091, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3977, 72, 72, 3451, 87, 61, 26, 350, 87, 175, 3533, 1766
INVAR-6, Run: 092, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3163, 71, 71, 2637, 87, 47, 40, 350, 87, 175, 3541, 1770
INVAR-6, Run: 093, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3314, 53, 53, 2788, 87, 53, 34, 350, 87, 175, 3681, 1840
INVAR-6, Run: 094, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4036, 67, 67, 3510, 87, 55, 32, 350, 87, 175, 3475, 1737
INVAR-6, Run: 095, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4173, 61, 61, 3647, 87, 62, 25, 350, 87, 175, 3617, 1808
INVAR-6, Run: 096, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4215, 80, 80, 3689, 87, 53, 34, 350, 87, 175, 3697, 1848
INVAR-6, Run: 097, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4487, 60, 60, 3961, 87, 61, 26, 350, 87, 175, 2723, 1361
INVAR-6, Run: 098, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 4233, 61, 61, 3707, 87, 54, 33, 350, 87, 175, 3703, 1851
INVAR-6, Run: 099, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 5240, 98, 98, 4714, 87, 54, 33, 350, 87, 175, 4047, 2023
INVAR-6, Run: 100, P, 0, 1, 0, 0, 0, 1, 0, 526, 0, 0, 350, 1, 526, 175, 3700, 75, 75, 3174, 87, 52, 35, 350, 87, 175, 2913, 1456
INVAR-7, Run: 001, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 002, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 006, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 007, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 009, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 010, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 011, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 012, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 015, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 017, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 018, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 019, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 020, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 025, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 027, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
INVAR-7, Run: 028, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
