Input Number, Run_Number, Result@ 100, PE, X1, M, Y, H, PO, CE, D, CO, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-4, Run: 089, P, 0, 0, 0, 22, 0, 0, 11, 3, 0, 118, 1, 11, 28, 6, 182, 14, 3, 0, 14, 39, 58, 17, 182
INVAR-4, Run: 090, P, 0, 0, 0, 128, 1, 1, 0, 14, 118, 0, 1, 10, 29, 9, 105, 14, 3, 1, 14, 39, 58, 9, 223
INVAR-4, Run: 091, P, 0, 0, 0, 130, 1, 1, 0, 13, 118, 0, 1, 12, 27, 17, 197, 13, 1, 0, 13, 39, 58, 17, 315
INVAR-4, Run: 092, P, 0, 0, 0, 130, 1, 1, 0, 13, 118, 0, 1, 12, 27, 23, 132, 13, 1, 0, 13, 39, 58, 23, 250
INVAR-4, Run: 093, P, 0, 0, 0, 126, 1, 1, 0, 15, 118, 0, 1, 8, 31, 39, 439, 15, 7, 0, 15, 39, 58, 39, 557
INVAR-4, Run: 094, P, 1, 0, 0, 25, 0, 0, 14, 0, 0, 118, 1, 11, 28, 10, 127, 14, 1, 1, 14, 39, 58, 24, 127
INVAR-4, Run: 095, P, 0, 0, 0, 126, 1, 1, 0, 15, 118, 0, 1, 8, 31, 17, 175, 15, 6, 1, 15, 39, 58, 17, 293
INVAR-4, Run: 096, P, 1, 0, 0, 25, 0, 0, 14, 0, 0, 118, 1, 11, 28, 15, 175, 14, 2, 0, 14, 39, 58, 29, 175
INVAR-4, Run: 097, P, 0, 0, 0, 128, 1, 1, 0, 14, 118, 0, 1, 10, 29, 11, 134, 14, 3, 1, 14, 39, 58, 11, 252
INVAR-4, Run: 098, P, 0, 0, 0, 128, 1, 1, 0, 14, 118, 0, 1, 10, 29, 7, 101, 14, 4, 0, 14, 39, 58, 7, 219
INVAR-4, Run: 099, P, 1, 0, 0, 24, 0, 0, 15, 0, 0, 118, 1, 9, 30, 4, 168, 15, 2, 3, 15, 39, 58, 19, 168
INVAR-4, Run: 100, P, 0, 0, 0, 130, 1, 1, 0, 13, 118, 0, 1, 12, 27, 14, 251, 13, 1, 0, 13, 39, 58, 14, 369
INVAR-5, Run: 001, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 14, 175, 19, 3, 0, 19, 53, 79, 33, 175
INVAR-5, Run: 002, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 28, 413, 18, 1, 1, 18, 53, 79, 28, 573
INVAR-5, Run: 003, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 18, 164, 18, 1, 1, 18, 53, 79, 18, 324
INVAR-5, Run: 004, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 22, 118, 18, 2, 0, 18, 53, 79, 22, 278
INVAR-5, Run: 005, P, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 15, 425, 20, 5, 1, 20, 53, 79, 35, 425
INVAR-5, Run: 006, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 20, 374, 19, 2, 1, 19, 53, 79, 39, 374
INVAR-5, Run: 007, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 37, 370, 18, 2, 0, 18, 53, 79, 37, 530
INVAR-5, Run: 008, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 54, 586, 19, 4, 1, 19, 53, 79, 54, 746
INVAR-5, Run: 009, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 14, 94, 18, 2, 0, 18, 53, 79, 14, 254
INVAR-5, Run: 010, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 21, 446, 19, 3, 2, 19, 53, 79, 21, 606
INVAR-5, Run: 011, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 14, 458, 19, 2, 1, 19, 53, 79, 33, 458
INVAR-5, Run: 012, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 38, 469, 19, 3, 0, 19, 53, 79, 57, 469
INVAR-5, Run: 013, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 62, 469, 18, 1, 1, 18, 53, 79, 62, 629
INVAR-5, Run: 014, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 22, 328, 19, 3, 0, 19, 53, 79, 41, 328
INVAR-5, Run: 015, P, 0, 0, 0, 27, 0, 0, 12, 7, 0, 160, 1, 15, 38, 17, 364, 19, 4, 0, 19, 53, 79, 29, 364
INVAR-5, Run: 016, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 19, 200, 18, 2, 0, 18, 53, 79, 19, 360
INVAR-5, Run: 017, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 2, 237, 18, 1, 1, 18, 53, 79, 2, 397
INVAR-5, Run: 018, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 25, 420, 19, 3, 0, 19, 53, 79, 44, 420
INVAR-5, Run: 019, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 33, 416, 18, 2, 0, 18, 53, 79, 33, 576
INVAR-5, Run: 020, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 52, 593, 19, 5, 0, 19, 53, 79, 52, 753
INVAR-5, Run: 021, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 12, 352, 19, 3, 0, 19, 53, 79, 31, 352
INVAR-5, Run: 022, P, 0, 0, 0, 29, 0, 0, 12, 6, 0, 160, 1, 17, 36, 11, 335, 18, 1, 0, 18, 53, 79, 23, 335
INVAR-5, Run: 023, P, 0, 0, 0, 56, 0, 0, 0, 19, 41, 119, 1, 15, 38, 19, 297, 19, 1, 3, 19, 53, 79, 19, 338
INVAR-5, Run: 024, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 7, 379, 19, 3, 0, 19, 53, 79, 26, 379
INVAR-5, Run: 025, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 12, 315, 19, 3, 0, 19, 53, 79, 31, 315
INVAR-5, Run: 026, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 52, 345, 18, 2, 0, 18, 53, 79, 52, 505
INVAR-5, Run: 027, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 36, 315, 18, 2, 0, 18, 53, 79, 36, 475
INVAR-5, Run: 028, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 12, 188, 18, 2, 0, 18, 53, 79, 12, 348
INVAR-5, Run: 029, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 12, 294, 19, 2, 1, 19, 53, 79, 31, 294
INVAR-5, Run: 030, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 33, 447, 18, 2, 0, 18, 53, 79, 33, 607
INVAR-5, Run: 031, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 25, 521, 19, 5, 0, 19, 53, 79, 25, 681
INVAR-5, Run: 032, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 14, 157, 19, 4, 1, 19, 53, 79, 14, 317
INVAR-5, Run: 033, P, 1, 0, 0, 35, 0, 0, 18, 0, 0, 160, 1, 17, 36, 13, 279, 18, 0, 0, 18, 53, 79, 31, 279
INVAR-5, Run: 034, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 12, 289, 19, 5, 0, 19, 53, 79, 12, 449
INVAR-5, Run: 035, P, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 18, 333, 20, 5, 1, 20, 53, 79, 38, 333
INVAR-5, Run: 036, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 27, 532, 19, 1, 2, 19, 53, 79, 46, 532
INVAR-5, Run: 037, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 9, 252, 18, 2, 0, 18, 53, 79, 9, 412
INVAR-5, Run: 038, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 9, 272, 19, 2, 1, 19, 53, 79, 28, 272
INVAR-5, Run: 039, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 9, 166, 18, 1, 1, 18, 53, 79, 9, 326
INVAR-5, Run: 040, P, 0, 0, 0, 21, 0, 0, 6, 13, 0, 160, 1, 15, 38, 20, 244, 19, 4, 0, 19, 53, 79, 26, 244
INVAR-5, Run: 041, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 20, 279, 19, 5, 0, 19, 53, 79, 20, 439
INVAR-5, Run: 042, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 15, 360, 19, 3, 0, 19, 53, 79, 34, 360
INVAR-5, Run: 043, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 24, 345, 19, 3, 0, 19, 53, 79, 43, 345
INVAR-5, Run: 044, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 44, 631, 19, 4, 1, 19, 53, 79, 44, 791
INVAR-5, Run: 045, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 29, 474, 19, 3, 0, 19, 53, 79, 48, 474
INVAR-5, Run: 046, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 13, 161, 18, 2, 0, 18, 53, 79, 13, 321
INVAR-5, Run: 047, P, 0, 0, 0, 24, 0, 0, 7, 11, 0, 160, 1, 17, 36, 9, 203, 18, 1, 0, 18, 53, 79, 16, 203
INVAR-5, Run: 048, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 11, 141, 18, 2, 0, 18, 53, 79, 11, 301
INVAR-5, Run: 049, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 20, 313, 18, 2, 0, 18, 53, 79, 20, 473
INVAR-5, Run: 050, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 13, 184, 18, 2, 0, 18, 53, 79, 13, 344
INVAR-5, Run: 051, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 13, 390, 19, 3, 0, 19, 53, 79, 32, 390
INVAR-5, Run: 052, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 13, 224, 19, 3, 0, 19, 53, 79, 32, 224
INVAR-5, Run: 053, P, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 26, 330, 20, 5, 1, 20, 53, 79, 46, 330
INVAR-5, Run: 054, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 27, 523, 19, 5, 0, 19, 53, 79, 27, 683
INVAR-5, Run: 055, P, 0, 0, 0, 30, 0, 0, 13, 5, 0, 160, 1, 17, 36, 17, 180, 18, 1, 0, 18, 53, 79, 30, 180
INVAR-5, Run: 056, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 10, 248, 19, 2, 1, 19, 53, 79, 29, 248
INVAR-5, Run: 057, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 12, 190, 19, 2, 1, 19, 53, 79, 31, 190
INVAR-5, Run: 058, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 100, 906, 19, 5, 0, 19, 53, 79, 100, 1066
INVAR-5, Run: 059, P, 1, 0, 0, 35, 0, 0, 18, 0, 0, 160, 1, 17, 36, 13, 245, 18, 0, 0, 18, 53, 79, 31, 245
INVAR-5, Run: 060, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 13, 294, 18, 2, 0, 18, 53, 79, 13, 454
INVAR-5, Run: 061, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 35, 416, 19, 5, 0, 19, 53, 79, 35, 576
INVAR-5, Run: 062, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 14, 230, 18, 1, 1, 18, 53, 79, 14, 390
INVAR-5, Run: 063, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 34, 305, 19, 5, 0, 19, 53, 79, 34, 465
INVAR-5, Run: 064, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 18, 368, 19, 3, 0, 19, 53, 79, 37, 368
INVAR-5, Run: 065, P, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 17, 277, 20, 5, 1, 20, 53, 79, 37, 277
INVAR-5, Run: 066, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 24, 414, 19, 1, 2, 19, 53, 79, 43, 414
INVAR-5, Run: 067, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 22, 430, 19, 1, 2, 19, 53, 79, 41, 430
INVAR-5, Run: 068, P, 1, 0, 0, 32, 0, 0, 21, 0, 0, 160, 1, 11, 42, 31, 423, 21, 7, 2, 21, 53, 79, 52, 423
INVAR-5, Run: 069, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 14, 413, 19, 3, 0, 19, 53, 79, 33, 413
INVAR-5, Run: 070, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 36, 359, 19, 5, 0, 19, 53, 79, 36, 519
INVAR-5, Run: 071, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 25, 258, 19, 5, 0, 19, 53, 79, 25, 418
INVAR-5, Run: 072, P, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 23, 471, 20, 4, 2, 20, 53, 79, 43, 471
INVAR-5, Run: 073, P, 0, 0, 0, 172, 1, 1, 0, 20, 160, 0, 1, 12, 41, 16, 483, 20, 6, 2, 20, 53, 79, 16, 643
INVAR-5, Run: 074, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 6, 359, 19, 3, 0, 19, 53, 79, 25, 359
INVAR-5, Run: 075, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 20, 362, 19, 5, 0, 19, 53, 79, 20, 522
INVAR-5, Run: 076, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 22, 368, 19, 4, 1, 19, 53, 79, 22, 528
INVAR-5, Run: 077, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 39, 437, 19, 4, 1, 19, 53, 79, 39, 597
INVAR-5, Run: 078, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 14, 244, 19, 1, 2, 19, 53, 79, 33, 244
INVAR-5, Run: 079, P, 1, 0, 0, 35, 0, 0, 18, 0, 0, 160, 1, 17, 36, 16, 203, 18, 0, 0, 18, 53, 79, 34, 203
INVAR-5, Run: 080, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 13, 173, 19, 3, 2, 19, 53, 79, 13, 333
INVAR-5, Run: 081, P, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 24, 423, 20, 5, 1, 20, 53, 79, 44, 423
INVAR-5, Run: 082, P, 1, 0, 0, 35, 0, 0, 18, 0, 0, 160, 1, 17, 36, 8, 288, 18, 0, 0, 18, 53, 79, 26, 288
INVAR-5, Run: 083, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 12, 423, 19, 3, 0, 19, 53, 79, 31, 423
INVAR-5, Run: 084, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 8, 357, 19, 3, 0, 19, 53, 79, 27, 357
INVAR-5, Run: 085, P, 0, 0, 0, 174, 1, 1, 0, 19, 160, 0, 1, 14, 39, 21, 284, 19, 5, 0, 19, 53, 79, 21, 444
INVAR-5, Run: 086, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 14, 222, 18, 2, 0, 18, 53, 79, 14, 382
INVAR-5, Run: 087, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 11, 190, 19, 3, 0, 19, 53, 79, 30, 190
INVAR-5, Run: 088, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 15, 178, 19, 3, 0, 19, 53, 79, 34, 178
INVAR-5, Run: 089, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 19, 377, 19, 3, 0, 19, 53, 79, 38, 377
INVAR-5, Run: 090, P, 0, 0, 0, 22, 0, 0, 4, 14, 1, 159, 1, 17, 36, 14, 205, 18, 1, 0, 18, 53, 79, 18, 206
INVAR-5, Run: 091, P, 0, 0, 0, 172, 1, 1, 0, 20, 160, 0, 1, 12, 41, 62, 578, 20, 6, 2, 20, 53, 79, 62, 738
INVAR-5, Run: 092, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 24, 255, 19, 3, 0, 19, 53, 79, 43, 255
INVAR-5, Run: 093, P, 0, 0, 0, 39, 0, 0, 1, 17, 21, 139, 1, 17, 36, 11, 318, 18, 1, 0, 18, 53, 79, 12, 339
INVAR-5, Run: 094, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 20, 216, 19, 3, 0, 19, 53, 79, 39, 216
INVAR-5, Run: 095, P, 1, 0, 0, 34, 0, 0, 19, 0, 0, 160, 1, 15, 38, 10, 187, 19, 2, 1, 19, 53, 79, 29, 187
INVAR-5, Run: 096, P, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 8, 305, 20, 5, 1, 20, 53, 79, 28, 305
INVAR-5, Run: 097, P, 0, 0, 0, 176, 1, 1, 0, 18, 160, 0, 1, 16, 37, 47, 414, 18, 2, 0, 18, 53, 79, 47, 574
INVAR-5, Run: 098, P, 0, 0, 0, 23, 0, 0, 8, 11, 0, 160, 1, 15, 38, 5, 207, 19, 4, 0, 19, 53, 79, 13, 207
INVAR-5, Run: 099, P, 0, 0, 0, 19, 0, 0, 0, 19, 4, 156, 1, 15, 38, 10, 183, 19, 4, 0, 19, 53, 79, 10, 187
INVAR-5, Run: 100, P, 1, 0, 0, 33, 0, 0, 20, 0, 0, 160, 1, 13, 40, 9, 301, 20, 5, 1, 20, 53, 79, 29, 301
INVAR-6, Run: 001, P, 0, 0, 0, 68, 0, 0, 15, 46, 0, 526, 1, 53, 122, 75, 1275, 61, 7, 1, 61, 175, 262, 90, 1275
INVAR-6, Run: 002, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 52, 2252, 60, 4, 0, 60, 175, 262, 112, 2252
INVAR-6, Run: 003, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1, 56, 119, 84, 2619, 59, 3, 0, 59, 175, 262, 84, 3145
INVAR-6, Run: 004, P, 0, 0, 0, 68, 0, 0, 13, 47, 0, 526, 1, 55, 120, 50, 1526, 60, 5, 0, 60, 175, 262, 63, 1526
INVAR-6, Run: 005, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 101, 1757, 61, 5, 2, 61, 175, 262, 162, 1757
INVAR-6, Run: 006, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 67, 2125, 60, 4, 0, 60, 175, 262, 127, 2125
INVAR-6, Run: 007, P, 1, 0, 0, 112, 0, 0, 63, 0, 0, 526, 1, 49, 126, 87, 2416, 63, 11, 2, 63, 175, 262, 150, 2416
INVAR-6, Run: 008, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 137, 2440, 61, 6, 1, 61, 175, 262, 198, 2440
INVAR-6, Run: 009, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1, 56, 119, 131, 2068, 59, 3, 0, 59, 175, 262, 131, 2594
INVAR-6, Run: 010, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 42, 1335, 60, 6, 0, 60, 175, 262, 42, 1861
INVAR-6, Run: 011, P, 0, 0, 0, 111, 0, 0, 54, 5, 0, 526, 1, 57, 118, 28, 1202, 59, 2, 0, 59, 175, 262, 82, 1202
INVAR-6, Run: 012, P, 1, 0, 0, 112, 0, 0, 63, 0, 0, 526, 1, 49, 126, 74, 2540, 63, 13, 0, 63, 175, 262, 137, 2540
INVAR-6, Run: 013, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 90, 1718, 60, 3, 1, 60, 175, 262, 150, 1718
INVAR-6, Run: 014, P, 0, 0, 0, 576, 1, 1, 0, 62, 526, 0, 1, 50, 125, 168, 3057, 62, 11, 1, 62, 175, 262, 168, 3583
INVAR-6, Run: 015, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 92, 2406, 60, 4, 0, 60, 175, 262, 152, 2406
INVAR-6, Run: 016, P, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1, 52, 123, 201, 2837, 61, 8, 1, 61, 175, 262, 201, 3363
INVAR-6, Run: 017, P, 0, 0, 0, 148, 0, 0, 0, 60, 93, 433, 1, 55, 120, 36, 1377, 60, 4, 1, 60, 175, 262, 36, 1470
INVAR-6, Run: 018, P, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1, 52, 123, 92, 2265, 61, 8, 1, 61, 175, 262, 92, 2791
INVAR-6, Run: 019, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1, 56, 119, 74, 1470, 59, 3, 0, 59, 175, 262, 74, 1996
INVAR-6, Run: 020, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 135, 1660, 60, 5, 1, 60, 175, 262, 135, 2186
INVAR-6, Run: 021, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 76, 1704, 60, 4, 0, 60, 175, 262, 136, 1704
INVAR-6, Run: 022, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 56, 2391, 60, 4, 0, 60, 175, 262, 116, 2391
INVAR-6, Run: 023, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 67, 1758, 61, 7, 0, 61, 175, 262, 128, 1758
INVAR-6, Run: 024, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 102, 1839, 61, 6, 1, 61, 175, 262, 163, 1839
INVAR-6, Run: 025, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 82, 1868, 60, 6, 0, 60, 175, 262, 82, 2394
INVAR-6, Run: 026, P, 0, 0, 0, 582, 1, 1, 0, 59, 526, 0, 1, 56, 119, 196, 2986, 59, 3, 0, 59, 175, 262, 196, 3512
INVAR-6, Run: 027, P, 1, 0, 0, 113, 0, 0, 62, 0, 0, 526, 1, 51, 124, 148, 2653, 62, 10, 0, 62, 175, 262, 210, 2653
INVAR-6, Run: 028, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 69, 2292, 60, 6, 0, 60, 175, 262, 69, 2818
INVAR-6, Run: 029, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 94, 2203, 60, 6, 0, 60, 175, 262, 94, 2729
INVAR-6, Run: 030, P, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1, 52, 123, 81, 2097, 61, 9, 0, 61, 175, 262, 81, 2623
INVAR-6, Run: 031, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 112, 1883, 60, 4, 0, 60, 175, 262, 172, 1883
INVAR-6, Run: 032, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 61, 2094, 61, 6, 1, 61, 175, 262, 122, 2094
INVAR-6, Run: 033, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 111, 2059, 61, 6, 1, 61, 175, 262, 172, 2059
INVAR-6, Run: 034, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 53, 2447, 61, 7, 0, 61, 175, 262, 114, 2447
INVAR-6, Run: 035, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 79, 2363, 61, 7, 0, 61, 175, 262, 140, 2363
INVAR-6, Run: 036, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 63, 1914, 61, 7, 0, 61, 175, 262, 124, 1914
INVAR-6, Run: 037, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 76, 1871, 60, 3, 1, 60, 175, 262, 136, 1871
INVAR-6, Run: 038, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 77, 1730, 61, 5, 2, 61, 175, 262, 138, 1730
INVAR-6, Run: 039, P, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1, 52, 123, 77, 1850, 61, 8, 1, 61, 175, 262, 77, 2376
INVAR-6, Run: 040, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 102, 2531, 60, 6, 0, 60, 175, 262, 102, 3057
INVAR-6, Run: 041, P, 1, 0, 0, 113, 0, 0, 62, 0, 0, 526, 1, 51, 124, 53, 2280, 62, 10, 0, 62, 175, 262, 115, 2280
INVAR-6, Run: 042, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 38, 1623, 60, 4, 0, 60, 175, 262, 98, 1623
INVAR-6, Run: 043, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 84, 2386, 61, 7, 0, 61, 175, 262, 145, 2386
INVAR-6, Run: 044, P, 0, 0, 0, 580, 1, 1, 0, 60, 526, 0, 1, 54, 121, 86, 2177, 60, 5, 1, 60, 175, 262, 86, 2703
INVAR-6, Run: 045, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 58, 1898, 61, 7, 0, 61, 175, 262, 119, 1898
INVAR-6, Run: 046, P, 0, 0, 0, 578, 1, 1, 0, 61, 526, 0, 1, 52, 123, 82, 2198, 61, 8, 1, 61, 175, 262, 82, 2724
INVAR-6, Run: 047, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 48, 1938, 61, 7, 0, 61, 175, 262, 109, 1938
INVAR-6, Run: 048, P, 1, 0, 0, 115, 0, 0, 60, 0, 0, 526, 1, 55, 120, 51, 2202, 60, 4, 0, 60, 175, 262, 111, 2202
INVAR-6, Run: 049, P, 1, 0, 0, 114, 0, 0, 61, 0, 0, 526, 1, 53, 122, 123, 2569, 61, 6, 1, 61, 175, 262, 184, 2569
INVAR-6, Run: 050, P, 0, 0, 0, 576, 1, 1, 0, 62, 526, 0, 1, 50, 125, 123, 1982, 62, 11, 1, 62, 175, 262, 123, 2508
INVAR-6, Run: 051, P, 1, 0, 0, 113, 0, 0, 62, 0, 0, 526, 1, 51, 124, 54, 2372, 62, 10, 0, 62, 175, 262, 116, 2372
