Input Number, Run_Number, Result@ 100, M, X1, H, PO, CE, Y, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-6, Run: 049, P, 1, 0, 1, 1, 0, 816, 87, 816, 0, 0, 0, 98, 175, 574, 3169, 87, 52, 35, 87, 272, 408, 574, 3985
INVAR-6, Run: 050, P, 1, 0, 1, 1, 0, 831, 87, 831, 0, 7, 1, 105, 175, 731, 3776, 87, 56, 31, 87, 279, 418, 731, 4607
INVAR-6, Run: 051, P, 0, 0, 1, 1, 0, 788, 87, 788, 0, 2, 1, 88, 175, 958, 4696, 87, 57, 30, 87, 263, 394, 958, 5484
INVAR-6, Run: 052, P, 0, 0, 1, 1, 0, 826, 87, 826, 0, 0, 1, 100, 175, 973, 5812, 87, 57, 30, 87, 275, 412, 973, 6638
INVAR-6, Run: 053, P, 0, 0, 1, 1, 0, 829, 87, 829, 0, 9, 1, 104, 175, 669, 4106, 87, 54, 33, 87, 279, 418, 669, 4935
INVAR-6, Run: 054, P, 1, 0, 1, 1, 0, 888, 87, 888, 0, 4, 1, 123, 175, 710, 3314, 87, 57, 30, 87, 297, 445, 710, 4202
INVAR-6, Run: 055, P, 1, 0, 1, 1, 0, 751, 87, 751, 0, 5, 0, 78, 175, 944, 4875, 87, 42, 45, 87, 252, 378, 944, 5626
INVAR-6, Run: 056, P, 0, 0, 1, 1, 0, 815, 87, 815, 0, 1, 0, 97, 175, 758, 4847, 87, 41, 46, 87, 272, 408, 758, 5662
INVAR-6, Run: 057, P, 1, 0, 1, 1, 0, 810, 87, 810, 0, 4, 1, 97, 175, 697, 4146, 87, 44, 43, 87, 271, 406, 697, 4956
INVAR-6, Run: 058, P, 0, 0, 1, 1, 0, 846, 87, 846, 0, 0, 0, 107, 175, 618, 3837, 87, 52, 35, 87, 282, 423, 618, 4683
INVAR-6, Run: 059, P, 2, 0, 1, 1, 0, 819, 87, 819, 0, 3, 0, 101, 175, 707, 5000, 87, 56, 31, 87, 274, 411, 707, 5819
INVAR-6, Run: 060, P, 0, 0, 1, 1, 0, 804, 87, 804, 0, 4, 1, 94, 175, 651, 4057, 87, 58, 29, 87, 269, 403, 651, 4861
INVAR-6, Run: 061, P, 1, 0, 1, 1, 0, 831, 87, 831, 0, 1, 1, 103, 175, 736, 4477, 87, 46, 41, 87, 277, 415, 736, 5308
INVAR-6, Run: 062, P, 1, 0, 1, 1, 0, 813, 87, 813, 0, 3, 0, 98, 175, 743, 4433, 87, 57, 30, 87, 272, 408, 743, 5246
INVAR-6, Run: 063, P, 1, 0, 1, 1, 0, 823, 87, 823, 0, 3, 1, 101, 175, 831, 4006, 87, 57, 30, 87, 275, 412, 831, 4829
INVAR-6, Run: 064, P, 3, 0, 1, 1, 0, 737, 87, 737, 0, 5, 1, 75, 175, 756, 3988, 87, 53, 34, 87, 247, 370, 756, 4725
INVAR-6, Run: 065, P, 0, 0, 1, 1, 0, 822, 87, 822, 0, 4, 1, 100, 175, 718, 3668, 87, 52, 35, 87, 275, 412, 718, 4490
INVAR-6, Run: 066, P, 0, 0, 1, 1, 0, 826, 87, 826, 0, 8, 0, 103, 175, 554, 3556, 87, 52, 35, 87, 278, 417, 554, 4382
INVAR-6, Run: 067, P, 2, 0, 1, 1, 0, 842, 87, 842, 0, 8, 1, 110, 175, 769, 4042, 87, 58, 29, 87, 283, 424, 769, 4884
INVAR-6, Run: 068, P, 2, 0, 1, 1, 0, 839, 87, 839, 0, 1, 0, 107, 175, 555, 3707, 87, 60, 27, 87, 280, 420, 555, 4546
INVAR-6, Run: 069, P, 3, 0, 1, 1, 0, 862, 87, 862, 0, 6, 1, 117, 175, 771, 3854, 87, 46, 41, 87, 289, 433, 771, 4716
INVAR-6, Run: 070, P, 0, 0, 1, 1, 0, 808, 87, 808, 0, 0, 1, 94, 175, 870, 4089, 87, 56, 31, 87, 269, 403, 870, 4897
INVAR-6, Run: 071, P, 0, 0, 1, 1, 0, 843, 87, 843, 0, 1, 1, 106, 175, 789, 4442, 87, 62, 25, 87, 281, 421, 789, 5285
INVAR-6, Run: 072, P, 3, 0, 1, 1, 0, 823, 87, 823, 0, 5, 0, 104, 175, 770, 4435, 87, 59, 28, 87, 276, 414, 770, 5258
INVAR-6, Run: 073, P, 1, 0, 1, 1, 0, 820, 87, 820, 0, 6, 4, 100, 175, 925, 4530, 87, 59, 28, 87, 274, 409, 925, 5350
INVAR-6, Run: 074, P, 2, 0, 1, 1, 0, 844, 87, 844, 0, 0, 1, 108, 175, 738, 4105, 87, 66, 21, 87, 281, 421, 738, 4949
INVAR-6, Run: 075, P, 1, 0, 1, 1, 0, 834, 87, 834, 0, 4, 1, 105, 175, 834, 6229, 87, 57, 30, 87, 279, 418, 834, 7063
INVAR-6, Run: 076, P, 1, 0, 1, 1, 0, 813, 87, 813, 0, 3, 0, 98, 175, 611, 2817, 87, 57, 30, 87, 272, 408, 611, 3630
INVAR-6, Run: 077, P, 0, 0, 1, 1, 0, 892, 87, 892, 0, 0, 1, 122, 175, 762, 3710, 87, 55, 32, 87, 297, 445, 762, 4602
INVAR-6, Run: 078, P, 0, 0, 1, 1, 0, 791, 87, 791, 0, 7, 0, 91, 175, 800, 4422, 87, 52, 35, 87, 266, 399, 800, 5213
INVAR-6, Run: 079, P, 3, 0, 1, 1, 0, 814, 87, 814, 0, 6, 1, 101, 175, 705, 4036, 87, 57, 30, 87, 273, 409, 705, 4850
INVAR-6, Run: 080, P, 2, 0, 1, 1, 0, 843, 87, 843, 0, 5, 2, 109, 175, 830, 4039, 87, 52, 35, 87, 282, 422, 830, 4882
INVAR-6, Run: 081, P, 1, 0, 1, 1, 0, 836, 87, 836, 0, 2, 1, 105, 175, 822, 4100, 87, 47, 40, 87, 279, 418, 822, 4936
INVAR-6, Run: 082, P, 0, 0, 1, 1, 0, 753, 87, 753, 0, 3, 0, 77, 175, 731, 3441, 87, 56, 31, 87, 252, 378, 731, 4194
INVAR-6, Run: 083, P, 1, 0, 1, 1, 0, 831, 87, 831, 0, 3, 0, 104, 175, 827, 5611, 87, 63, 24, 87, 278, 417, 827, 6442
INVAR-6, Run: 084, P, 3, 0, 1, 1, 0, 793, 87, 793, 0, 3, 1, 93, 175, 652, 4056, 87, 62, 25, 87, 265, 397, 652, 4849
INVAR-6, Run: 085, P, 0, 0, 1, 1, 0, 855, 87, 855, 0, 3, 0, 111, 175, 643, 3870, 87, 60, 27, 87, 286, 429, 643, 4725
INVAR-6, Run: 086, P, 1, 0, 1, 1, 0, 848, 87, 848, 0, 2, 1, 109, 175, 786, 4655, 87, 59, 28, 87, 283, 424, 786, 5503
INVAR-6, Run: 087, P, 1, 0, 1, 1, 0, 808, 87, 808, 0, 2, 0, 96, 175, 640, 2859, 87, 52, 35, 87, 270, 405, 640, 3667
INVAR-6, Run: 088, P, 1, 0, 1, 1, 0, 862, 87, 862, 0, 2, 0, 114, 175, 958, 5692, 87, 61, 26, 87, 288, 432, 958, 6554
INVAR-6, Run: 089, P, 0, 0, 1, 1, 0, 844, 87, 844, 0, 6, 1, 108, 175, 933, 4980, 87, 52, 35, 87, 283, 424, 933, 5824
INVAR-6, Run: 090, P, 2, 0, 1, 1, 0, 861, 87, 861, 0, 7, 1, 116, 175, 664, 4241, 87, 58, 29, 87, 289, 433, 664, 5102
INVAR-6, Run: 091, P, 1, 0, 1, 1, 0, 832, 87, 832, 0, 8, 0, 106, 175, 1008, 4698, 87, 52, 35, 87, 280, 420, 1008, 5530
INVAR-6, Run: 092, P, 1, 0, 1, 1, 0, 849, 87, 849, 0, 1, 1, 109, 175, 671, 3862, 87, 57, 30, 87, 283, 424, 671, 4711
INVAR-6, Run: 093, P, 1, 0, 1, 1, 0, 849, 87, 849, 0, 1, 1, 109, 175, 754, 3357, 87, 46, 41, 87, 283, 424, 754, 4206
INVAR-6, Run: 094, P, 1, 0, 1, 1, 0, 842, 87, 842, 0, 2, 1, 107, 175, 755, 4854, 87, 59, 28, 87, 281, 421, 755, 5696
INVAR-6, Run: 095, P, 0, 0, 1, 1, 0, 809, 87, 809, 0, 5, 1, 96, 175, 777, 4255, 87, 49, 38, 87, 271, 406, 777, 5064
INVAR-6, Run: 096, P, 0, 0, 1, 1, 0, 856, 87, 856, 0, 6, 1, 112, 175, 649, 2968, 87, 52, 35, 87, 287, 430, 649, 3824
INVAR-6, Run: 097, P, 0, 0, 1, 1, 0, 827, 87, 827, 0, 1, 0, 101, 175, 708, 4688, 87, 62, 25, 87, 276, 414, 708, 5515
INVAR-6, Run: 098, P, 1, 0, 1, 1, 0, 814, 87, 814, 0, 2, 0, 98, 175, 647, 4251, 87, 48, 39, 87, 272, 408, 647, 5065
INVAR-6, Run: 099, P, 0, 0, 1, 1, 0, 836, 87, 836, 0, 2, 1, 104, 175, 636, 4209, 87, 46, 41, 87, 279, 418, 636, 5045
INVAR-6, Run: 100, P, 1, 0, 1, 1, 0, 798, 87, 798, 0, 0, 0, 92, 175, 895, 3672, 87, 57, 30, 87, 266, 399, 895, 4470
INVAR-7, Run: 001, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0, 113, 0, 0, 0, 0, 0, 0, 0, 112, 168, 0, 0
INVAR-7, Run: 002, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 322, 1, 110, 0, 0, 0, 0, 0, 0, 0, 107, 160, 0, 0
INVAR-7, Run: 003, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 340, 1, 113, 0, 0, 0, 0, 0, 0, 0, 113, 169, 0, 0
INVAR-7, Run: 004, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 238, 1, 79, 0, 0, 0, 0, 0, 0, 0, 79, 118, 0, 0
INVAR-7, Run: 005, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 1, 97, 0, 0, 0, 0, 0, 0, 0, 97, 145, 0, 0
INVAR-7, Run: 006, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 280, 1, 95, 0, 0, 0, 0, 0, 0, 0, 93, 139, 0, 0
INVAR-7, Run: 007, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0, 105, 0, 0, 0, 0, 0, 0, 0, 104, 156, 0, 0
INVAR-7, Run: 008, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 102, 0, 0, 0, 0, 0, 0, 0, 102, 153, 0, 0
INVAR-7, Run: 009, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 318, 0, 107, 0, 0, 0, 0, 0, 0, 0, 106, 159, 0, 0
INVAR-7, Run: 010, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 340, 1, 114, 0, 0, 0, 0, 0, 0, 0, 113, 169, 0, 0
INVAR-7, Run: 011, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0, 93, 0, 0, 0, 0, 0, 0, 0, 90, 135, 0, 0
INVAR-7, Run: 012, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 97, 0, 0, 0, 0, 0, 0, 0, 96, 144, 0, 0
INVAR-7, Run: 013, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 354, 0, 118, 0, 0, 0, 0, 0, 0, 0, 118, 177, 0, 0
INVAR-7, Run: 014, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 330, 0, 110, 0, 0, 0, 0, 0, 0, 0, 110, 165, 0, 0
INVAR-7, Run: 015, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 352, 1, 118, 0, 0, 0, 0, 0, 0, 0, 117, 175, 0, 0
INVAR-7, Run: 016, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 232, 1, 77, 0, 0, 0, 0, 0, 0, 0, 77, 115, 0, 0
INVAR-7, Run: 017, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 109, 0, 0, 0, 0, 0, 0, 0, 108, 162, 0, 0
INVAR-7, Run: 018, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0, 106, 0, 0, 0, 0, 0, 0, 0, 104, 156, 0, 0
INVAR-7, Run: 019, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0, 94, 0, 0, 0, 0, 0, 0, 0, 92, 138, 0, 0
INVAR-7, Run: 020, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 328, 1, 110, 0, 0, 0, 0, 0, 0, 0, 109, 163, 0, 0
INVAR-7, Run: 021, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 328, 1, 109, 0, 0, 0, 0, 0, 0, 0, 109, 163, 0, 0
INVAR-7, Run: 022, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 318, 0, 106, 0, 0, 0, 0, 0, 0, 0, 106, 159, 0, 0
INVAR-7, Run: 023, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0, 104, 0, 0, 0, 0, 0, 0, 0, 104, 156, 0, 0
INVAR-7, Run: 024, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0, 90, 0, 0, 0, 0, 0, 0, 0, 90, 135, 0, 0
INVAR-7, Run: 025, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 274, 1, 92, 0, 0, 0, 0, 0, 0, 0, 91, 136, 0, 0
INVAR-7, Run: 026, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 306, 0, 102, 0, 0, 0, 0, 0, 0, 0, 102, 153, 0, 0
INVAR-7, Run: 027, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 342, 0, 115, 0, 0, 0, 0, 0, 0, 0, 114, 171, 0, 0
INVAR-7, Run: 028, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 328, 1, 111, 0, 0, 0, 0, 0, 0, 0, 109, 163, 0, 0
INVAR-7, Run: 029, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 358, 1, 119, 0, 0, 0, 0, 0, 0, 0, 119, 178, 0, 0
INVAR-7, Run: 030, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0, 104, 0, 0, 0, 0, 0, 0, 0, 104, 156, 0, 0
INVAR-7, Run: 031, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268, 1, 89, 0, 0, 0, 0, 0, 0, 0, 89, 133, 0, 0
INVAR-7, Run: 032, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 264, 0, 91, 0, 0, 0, 0, 0, 0, 0, 88, 132, 0, 0
INVAR-7, Run: 033, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 334, 1, 113, 0, 0, 0, 0, 0, 0, 0, 111, 166, 0, 0
INVAR-7, Run: 034, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 346, 1, 118, 0, 0, 0, 0, 0, 0, 0, 115, 172, 0, 0
INVAR-7, Run: 035, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268, 1, 89, 0, 0, 0, 0, 0, 0, 0, 89, 133, 0, 0
INVAR-7, Run: 036, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1, 101, 0, 0, 0, 0, 0, 0, 0, 101, 151, 0, 0
INVAR-7, Run: 037, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 318, 0, 106, 0, 0, 0, 0, 0, 0, 0, 106, 159, 0, 0
INVAR-7, Run: 038, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 268, 1, 89, 0, 0, 0, 0, 0, 0, 0, 89, 133, 0, 0
INVAR-7, Run: 039, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 262, 1, 90, 0, 0, 0, 0, 0, 0, 0, 87, 130, 0, 0
INVAR-7, Run: 040, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 322, 1, 108, 0, 0, 0, 0, 0, 0, 0, 107, 160, 0, 0
INVAR-7, Run: 041, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 96, 0, 0, 0, 0, 0, 0, 0, 94, 141, 0, 0
INVAR-7, Run: 042, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 274, 1, 93, 0, 0, 0, 0, 0, 0, 0, 91, 136, 0, 0
INVAR-7, Run: 043, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 322, 1, 107, 0, 0, 0, 0, 0, 0, 0, 107, 160, 0, 0
INVAR-7, Run: 044, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 268, 1, 91, 0, 0, 0, 0, 0, 0, 0, 89, 133, 0, 0
INVAR-7, Run: 045, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 298, 1, 100, 0, 0, 0, 0, 0, 0, 0, 99, 148, 0, 0
INVAR-7, Run: 046, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 292, 1, 99, 0, 0, 0, 0, 0, 0, 0, 97, 145, 0, 0
INVAR-7, Run: 047, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 276, 0, 92, 0, 0, 0, 0, 0, 0, 0, 92, 138, 0, 0
INVAR-7, Run: 048, P, 5, 0, 0, 0, 0, 0, 0, 0, 0, 330, 0, 115, 0, 0, 0, 0, 0, 0, 0, 110, 165, 0, 0
INVAR-7, Run: 049, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0, 90, 0, 0, 0, 0, 0, 0, 0, 90, 135, 0, 0
INVAR-7, Run: 050, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 370, 1, 124, 0, 0, 0, 0, 0, 0, 0, 123, 184, 0, 0
INVAR-7, Run: 051, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1, 101, 0, 0, 0, 0, 0, 0, 0, 101, 151, 0, 0
INVAR-7, Run: 052, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 96, 0, 0, 0, 0, 0, 0, 0, 96, 144, 0, 0
INVAR-7, Run: 053, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 264, 0, 89, 0, 0, 0, 0, 0, 0, 0, 88, 132, 0, 0
INVAR-7, Run: 054, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 96, 0, 0, 0, 0, 0, 0, 0, 96, 144, 0, 0
INVAR-7, Run: 055, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 300, 0, 102, 0, 0, 0, 0, 0, 0, 0, 100, 150, 0, 0
INVAR-7, Run: 056, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0, 114, 0, 0, 0, 0, 0, 0, 0, 112, 168, 0, 0
INVAR-7, Run: 057, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 328, 1, 110, 0, 0, 0, 0, 0, 0, 0, 109, 163, 0, 0
INVAR-7, Run: 058, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 95, 0, 0, 0, 0, 0, 0, 0, 94, 141, 0, 0
INVAR-7, Run: 059, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 258, 0, 87, 0, 0, 0, 0, 0, 0, 0, 86, 129, 0, 0
INVAR-7, Run: 060, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 109, 0, 0, 0, 0, 0, 0, 0, 108, 162, 0, 0
INVAR-7, Run: 061, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 250, 1, 84, 0, 0, 0, 0, 0, 0, 0, 83, 124, 0, 0
INVAR-7, Run: 062, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 95, 0, 0, 0, 0, 0, 0, 0, 94, 141, 0, 0
INVAR-7, Run: 063, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 268, 1, 90, 0, 0, 0, 0, 0, 0, 0, 89, 133, 0, 0
INVAR-7, Run: 064, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1, 101, 0, 0, 0, 0, 0, 0, 0, 101, 151, 0, 0
INVAR-7, Run: 065, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 352, 1, 118, 0, 0, 0, 0, 0, 0, 0, 117, 175, 0, 0
INVAR-7, Run: 066, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 322, 1, 108, 0, 0, 0, 0, 0, 0, 0, 107, 160, 0, 0
INVAR-7, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 96, 0, 0, 0, 0, 0, 0, 0, 96, 144, 0, 0
INVAR-7, Run: 068, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 292, 1, 97, 0, 0, 0, 0, 0, 0, 0, 97, 145, 0, 0
INVAR-7, Run: 069, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 96, 0, 0, 0, 0, 0, 0, 0, 96, 144, 0, 0
INVAR-7, Run: 070, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 280, 1, 93, 0, 0, 0, 0, 0, 0, 0, 93, 139, 0, 0
INVAR-7, Run: 071, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 286, 1, 96, 0, 0, 0, 0, 0, 0, 0, 95, 142, 0, 0
INVAR-7, Run: 072, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 280, 1, 93, 0, 0, 0, 0, 0, 0, 0, 93, 139, 0, 0
INVAR-7, Run: 073, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0, 115, 0, 0, 0, 0, 0, 0, 0, 112, 168, 0, 0
INVAR-7, Run: 074, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 334, 1, 112, 0, 0, 0, 0, 0, 0, 0, 111, 166, 0, 0
INVAR-7, Run: 075, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 274, 1, 93, 0, 0, 0, 0, 0, 0, 0, 91, 136, 0, 0
INVAR-7, Run: 076, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 96, 0, 0, 0, 0, 0, 0, 0, 96, 144, 0, 0
INVAR-7, Run: 077, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 300, 0, 102, 0, 0, 0, 0, 0, 0, 0, 100, 150, 0, 0
INVAR-7, Run: 078, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 328, 1, 110, 0, 0, 0, 0, 0, 0, 0, 109, 163, 0, 0
INVAR-7, Run: 079, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1, 102, 0, 0, 0, 0, 0, 0, 0, 101, 151, 0, 0
INVAR-7, Run: 080, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 316, 1, 106, 0, 0, 0, 0, 0, 0, 0, 105, 157, 0, 0
INVAR-7, Run: 081, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 292, 1, 99, 0, 0, 0, 0, 0, 0, 0, 97, 145, 0, 0
INVAR-7, Run: 082, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1, 102, 0, 0, 0, 0, 0, 0, 0, 101, 151, 0, 0
INVAR-7, Run: 083, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 96, 0, 0, 0, 0, 0, 0, 0, 96, 144, 0, 0
INVAR-7, Run: 084, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 288, 0, 96, 0, 0, 0, 0, 0, 0, 0, 96, 144, 0, 0
INVAR-7, Run: 085, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 268, 1, 90, 0, 0, 0, 0, 0, 0, 0, 89, 133, 0, 0
INVAR-7, Run: 086, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 262, 1, 88, 0, 0, 0, 0, 0, 0, 0, 87, 130, 0, 0
INVAR-7, Run: 087, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 270, 0, 90, 0, 0, 0, 0, 0, 0, 0, 90, 135, 0, 0
INVAR-7, Run: 088, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 280, 1, 94, 0, 0, 0, 0, 0, 0, 0, 93, 139, 0, 0
INVAR-7, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 280, 1, 93, 0, 0, 0, 0, 0, 0, 0, 93, 139, 0, 0
INVAR-7, Run: 090, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 318, 0, 108, 0, 0, 0, 0, 0, 0, 0, 106, 159, 0, 0
INVAR-7, Run: 091, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 109, 0, 0, 0, 0, 0, 0, 0, 108, 162, 0, 0
INVAR-7, Run: 092, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 294, 0, 100, 0, 0, 0, 0, 0, 0, 0, 98, 147, 0, 0
INVAR-7, Run: 093, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 252, 0, 84, 0, 0, 0, 0, 0, 0, 0, 84, 126, 0, 0
INVAR-7, Run: 094, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1, 102, 0, 0, 0, 0, 0, 0, 0, 101, 151, 0, 0
INVAR-7, Run: 095, P, 3, 0, 0, 0, 0, 0, 0, 0, 0, 336, 0, 115, 0, 0, 0, 0, 0, 0, 0, 112, 168, 0, 0
INVAR-7, Run: 096, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 330, 0, 111, 0, 0, 0, 0, 0, 0, 0, 110, 165, 0, 0
INVAR-7, Run: 097, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 304, 1, 101, 0, 0, 0, 0, 0, 0, 0, 101, 151, 0, 0
INVAR-7, Run: 098, P, 1, 0, 0, 0, 0, 0, 0, 0, 0, 342, 0, 115, 0, 0, 0, 0, 0, 0, 0, 114, 171, 0, 0
INVAR-7, Run: 099, P, 2, 0, 0, 0, 0, 0, 0, 0, 0, 330, 0, 112, 0, 0, 0, 0, 0, 0, 0, 110, 165, 0, 0
INVAR-7, Run: 100, P, 5, 0, 0, 0, 0, 0, 0, 0, 0, 282, 0, 99, 0, 0, 0, 0, 0, 0, 0, 94, 141, 0, 0
INVAR-8, Run: 001, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 438, 0, 97, 50, 118, 687, 25, 17, 7, 25, 146, 219, 143, 687
INVAR-8, Run: 002, P, 2, 0, 0, 0, 25, 25, 0, 0, 1, 450, 0, 102, 50, 92, 629, 25, 17, 7, 25, 150, 225, 117, 629
INVAR-8, Run: 003, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 408, 0, 86, 50, 122, 576, 25, 16, 8, 25, 136, 204, 147, 576
INVAR-8, Run: 004, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 472, 1, 108, 50, 112, 753, 25, 17, 7, 25, 157, 235, 137, 753
INVAR-8, Run: 005, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 460, 1, 104, 50, 63, 297, 25, 20, 4, 25, 153, 229, 88, 297
INVAR-8, Run: 006, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 430, 1, 94, 50, 117, 604, 25, 18, 6, 25, 143, 214, 142, 604
INVAR-8, Run: 007, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 466, 1, 106, 50, 59, 662, 25, 15, 9, 25, 155, 232, 84, 662
INVAR-8, Run: 008, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 400, 1, 84, 50, 83, 542, 25, 16, 8, 25, 133, 199, 108, 542
INVAR-8, Run: 009, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 468, 0, 106, 50, 124, 744, 25, 17, 7, 25, 156, 234, 149, 744
INVAR-8, Run: 010, P, 0, 0, 0, 0, 25, 25, 0, 0, 1, 484, 1, 111, 50, 86, 556, 25, 19, 5, 25, 161, 241, 111, 556
INVAR-8, Run: 011, P, 1, 0, 0, 0, 25, 25, 0, 0, 1, 462, 0, 105, 50, 77, 547, 25, 20, 4, 25, 154, 231, 102, 547
