Input Number, Run_Number, Result@ 100, PO, E, F, X1, A, B, C, D, CO, Y, PE, CE, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 076, F, 0, 35, 0, 0, 0, 0, 0, 54, 86, 86, 0, 0, 10, 50, 444, 11, 11, 358, 20, 15, 5, 25, 30, 50, 618, 314
INVAR-8, Run: 077, F, 0, 33, 0, 0, 0, 0, 0, 142, 0, 0, 1, 0, 8, 50, 178, 13, 13, 178, 21, 12, 8, 25, 29, 50, 708, 358
INVAR-8, Run: 078, F, 0, 33, 0, 0, 0, 0, 0, 100, 42, 42, 0, 0, 8, 50, 258, 30, 30, 216, 21, 13, 8, 25, 29, 50, 578, 293
INVAR-8, Run: 079, F, 0, 37, 0, 0, 0, 0, 0, 36, 102, 102, 0, 0, 12, 50, 280, 16, 16, 178, 19, 12, 7, 25, 31, 50, 556, 284
INVAR-8, Run: 080, F, 0, 39, 2, 0, 0, 0, 0, 1, 137, 137, 0, 0, 14, 50, 535, 16, 16, 398, 18, 12, 6, 25, 31, 50, 578, 295
INVAR-8, Run: 081, F, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2, 8, 50, 466, 26, 24, 466, 21, 17, 3, 24, 29, 50, 528, 268
INVAR-8, Run: 082, F, 0, 35, 0, 0, 0, 0, 0, 4, 136, 136, 0, 0, 10, 50, 455, 10, 10, 319, 20, 11, 9, 25, 30, 50, 540, 275
INVAR-8, Run: 083, F, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2, 8, 50, 360, 16, 14, 360, 21, 11, 9, 24, 29, 50, 986, 497
INVAR-8, Run: 084, F, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2, 8, 50, 397, 18, 16, 397, 21, 13, 7, 24, 29, 50, 980, 494
INVAR-8, Run: 085, F, 0, 31, 0, 0, 0, 0, 0, 63, 81, 81, 0, 0, 6, 50, 569, 16, 16, 488, 22, 12, 10, 25, 28, 50, 840, 423
INVAR-8, Run: 086, F, 0, 33, 0, 0, 0, 0, 0, 97, 45, 45, 0, 0, 8, 50, 386, 15, 15, 341, 21, 17, 4, 25, 29, 50, 626, 317
INVAR-8, Run: 087, F, 0, 34, 0, 0, 0, 0, 0, 140, 0, 2, 1, 2, 10, 50, 288, 17, 15, 288, 20, 8, 11, 24, 30, 50, 914, 462
INVAR-8, Run: 088, F, 0, 31, 0, 0, 0, 0, 0, 117, 27, 27, 0, 0, 6, 50, 417, 21, 21, 390, 22, 17, 5, 25, 28, 50, 522, 264
INVAR-8, Run: 089, F, 0, 35, 0, 0, 0, 0, 0, 22, 118, 118, 0, 0, 10, 50, 631, 12, 12, 513, 20, 12, 8, 25, 30, 50, 626, 318
INVAR-8, Run: 090, F, 0, 35, 0, 0, 0, 0, 0, 12, 128, 128, 0, 0, 10, 50, 394, 24, 24, 266, 20, 10, 10, 25, 30, 50, 446, 228
INVAR-8, Run: 091, F, 0, 37, 0, 0, 0, 0, 0, 138, 0, 0, 1, 0, 12, 50, 546, 17, 17, 546, 19, 9, 9, 25, 31, 50, 724, 368
INVAR-8, Run: 092, F, 0, 37, 0, 0, 0, 0, 0, 56, 82, 82, 0, 0, 12, 50, 488, 14, 14, 406, 19, 14, 5, 25, 31, 50, 878, 445
INVAR-8, Run: 093, F, 0, 39, 0, 0, 0, 0, 0, 30, 106, 106, 0, 0, 14, 50, 504, 14, 14, 398, 18, 12, 6, 25, 32, 50, 710, 362
INVAR-8, Run: 094, F, 0, 37, 0, 0, 0, 0, 0, 83, 55, 55, 0, 0, 12, 50, 756, 17, 17, 701, 19, 17, 2, 25, 31, 50, 944, 478
INVAR-8, Run: 095, F, 0, 32, 0, 0, 0, 0, 0, 142, 0, 2, 1, 2, 8, 50, 316, 13, 11, 316, 21, 14, 6, 24, 29, 50, 734, 371
INVAR-8, Run: 096, F, 0, 35, 0, 0, 0, 0, 0, 46, 94, 94, 0, 0, 10, 50, 718, 18, 18, 624, 20, 12, 8, 25, 30, 50, 938, 474
INVAR-8, Run: 097, F, 0, 30, 0, 0, 0, 0, 0, 144, 0, 2, 1, 2, 6, 50, 564, 15, 13, 564, 22, 10, 11, 24, 28, 50, 698, 352
INVAR-8, Run: 098, F, 0, 31, 0, 0, 0, 0, 0, 144, 0, 0, 1, 0, 6, 50, 614, 24, 24, 614, 22, 12, 9, 25, 28, 50, 1264, 635
INVAR-8, Run: 099, F, 0, 35, 0, 0, 0, 0, 0, 20, 120, 120, 0, 0, 10, 50, 648, 16, 16, 528, 20, 14, 6, 25, 30, 50, 400, 205
INVAR-8, Run: 100, F, 0, 35, 0, 0, 0, 0, 0, 140, 0, 0, 1, 0, 10, 50, 357, 11, 11, 357, 20, 9, 10, 25, 30, 50, 1102, 556
INVAR-9, Run: 001, F, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0, 16, 100, 1006, 31, 31, 1006, 42, 22, 19, 50, 58, 100, 1426, 721
INVAR-9, Run: 002, F, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0, 12, 100, 1318, 46, 46, 1318, 44, 21, 22, 50, 56, 100, 3926, 1969
INVAR-9, Run: 003, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 1483, 35, 35, 1483, 43, 21, 21, 50, 57, 100, 3586, 1800
INVAR-9, Run: 004, F, 0, 66, 0, 0, 0, 0, 0, 259, 25, 25, 0, 0, 16, 100, 1299, 20, 20, 1274, 42, 22, 20, 50, 58, 100, 1914, 965
INVAR-9, Run: 005, F, 0, 64, 0, 0, 0, 0, 0, 15, 271, 271, 0, 0, 14, 100, 1379, 39, 39, 1108, 43, 23, 20, 50, 57, 100, 1554, 784
INVAR-9, Run: 006, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 1021, 39, 39, 1021, 43, 27, 15, 50, 57, 100, 1188, 601
INVAR-9, Run: 007, F, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2, 14, 100, 1696, 32, 30, 1696, 43, 32, 10, 49, 57, 100, 2518, 1266
INVAR-9, Run: 008, F, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0, 16, 100, 1236, 43, 43, 1236, 42, 26, 15, 50, 58, 100, 2388, 1202
INVAR-9, Run: 009, F, 0, 60, 0, 0, 0, 0, 0, 24, 266, 266, 0, 0, 10, 100, 1708, 24, 24, 1442, 45, 30, 15, 50, 55, 100, 2352, 1181
INVAR-9, Run: 010, F, 0, 62, 0, 0, 0, 0, 0, 67, 221, 221, 0, 0, 12, 100, 1270, 40, 40, 1049, 44, 24, 20, 50, 56, 100, 1514, 763
INVAR-9, Run: 011, F, 0, 60, 0, 0, 0, 0, 0, 81, 209, 209, 0, 0, 10, 100, 1207, 33, 33, 998, 45, 23, 22, 50, 55, 100, 1920, 965
INVAR-9, Run: 012, F, 0, 66, 0, 0, 0, 0, 0, 124, 160, 160, 0, 0, 16, 100, 1468, 49, 49, 1308, 42, 27, 15, 50, 58, 100, 2832, 1424
INVAR-9, Run: 013, F, 0, 60, 0, 0, 0, 0, 0, 70, 220, 220, 0, 0, 10, 100, 1338, 41, 41, 1118, 45, 27, 18, 50, 55, 100, 1364, 687
INVAR-9, Run: 014, F, 0, 64, 0, 0, 0, 0, 0, 14, 272, 272, 0, 0, 14, 100, 1573, 42, 42, 1301, 43, 20, 23, 50, 57, 100, 2334, 1174
INVAR-9, Run: 015, F, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2, 14, 100, 1207, 28, 26, 1207, 43, 26, 16, 49, 57, 100, 2006, 1010
INVAR-9, Run: 016, F, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0, 12, 100, 1597, 35, 35, 1597, 44, 26, 17, 50, 56, 100, 3074, 1543
INVAR-9, Run: 017, F, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0, 10, 100, 1838, 27, 27, 1838, 45, 21, 23, 50, 55, 100, 2030, 1020
INVAR-9, Run: 018, F, 0, 70, 0, 0, 0, 0, 0, 95, 185, 185, 0, 0, 20, 100, 1522, 38, 38, 1337, 40, 28, 12, 50, 60, 100, 1586, 803
INVAR-9, Run: 019, F, 0, 66, 0, 0, 0, 0, 0, 19, 265, 265, 0, 0, 16, 100, 1716, 36, 36, 1451, 42, 31, 11, 50, 58, 100, 1288, 652
INVAR-9, Run: 020, F, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0, 16, 100, 833, 26, 26, 833, 42, 21, 20, 50, 58, 100, 1766, 891
INVAR-9, Run: 021, F, 0, 66, 0, 0, 0, 0, 0, 33, 251, 251, 0, 0, 16, 100, 1294, 48, 48, 1043, 42, 29, 13, 50, 58, 100, 1972, 994
INVAR-9, Run: 022, F, 0, 66, 0, 0, 0, 0, 0, 12, 272, 272, 0, 0, 16, 100, 1407, 24, 24, 1135, 42, 32, 10, 50, 58, 100, 1454, 735
INVAR-9, Run: 023, F, 0, 62, 0, 0, 0, 0, 0, 134, 154, 154, 0, 0, 12, 100, 1383, 37, 37, 1229, 44, 24, 20, 50, 56, 100, 1966, 989
INVAR-9, Run: 024, F, 0, 68, 0, 0, 0, 0, 0, 98, 184, 184, 0, 0, 18, 100, 1238, 43, 43, 1054, 41, 29, 12, 50, 59, 100, 2006, 1012
INVAR-9, Run: 025, F, 0, 58, 0, 0, 0, 0, 0, 65, 227, 227, 0, 0, 8, 100, 1279, 30, 30, 1052, 46, 26, 20, 50, 54, 100, 1950, 979
INVAR-9, Run: 026, F, 0, 70, 0, 0, 0, 0, 0, 150, 130, 130, 0, 0, 20, 100, 1705, 47, 47, 1575, 40, 28, 12, 50, 60, 100, 3288, 1654
INVAR-9, Run: 027, F, 0, 64, 0, 0, 0, 0, 0, 104, 182, 182, 0, 0, 14, 100, 1385, 33, 33, 1203, 43, 21, 22, 50, 57, 100, 1594, 804
INVAR-9, Run: 028, F, 0, 58, 0, 0, 0, 0, 0, 237, 55, 55, 0, 0, 8, 100, 1057, 33, 33, 1002, 46, 28, 18, 50, 54, 100, 1774, 891
INVAR-9, Run: 029, F, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0, 10, 100, 1008, 29, 29, 1008, 45, 29, 15, 50, 55, 100, 1614, 812
INVAR-9, Run: 030, F, 0, 67, 0, 0, 0, 0, 0, 282, 0, 2, 1, 2, 18, 100, 1348, 31, 29, 1348, 41, 23, 17, 49, 59, 100, 1328, 673
INVAR-9, Run: 031, F, 0, 56, 0, 0, 0, 0, 0, 294, 0, 0, 1, 0, 6, 100, 1077, 36, 36, 1077, 47, 26, 20, 50, 53, 100, 2324, 1165
INVAR-9, Run: 032, F, 0, 64, 0, 0, 0, 0, 0, 33, 253, 253, 0, 0, 14, 100, 1361, 27, 27, 1108, 43, 32, 11, 50, 57, 100, 1048, 531
INVAR-9, Run: 033, F, 0, 60, 0, 0, 0, 0, 0, 169, 121, 121, 0, 0, 10, 100, 1245, 28, 28, 1124, 45, 29, 16, 50, 55, 100, 2476, 1243
INVAR-9, Run: 034, F, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2, 10, 100, 1365, 28, 26, 1365, 45, 30, 14, 49, 55, 100, 2050, 1030
INVAR-9, Run: 035, F, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0, 10, 100, 1064, 24, 24, 1064, 45, 33, 11, 50, 55, 100, 2364, 1187
INVAR-9, Run: 036, F, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0, 12, 100, 1372, 38, 38, 1372, 44, 21, 22, 50, 56, 100, 2308, 1160
INVAR-9, Run: 037, F, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2, 16, 100, 1286, 44, 42, 1286, 42, 26, 15, 49, 58, 100, 3294, 1655
INVAR-9, Run: 038, F, 0, 64, 0, 0, 0, 0, 0, 27, 259, 259, 0, 0, 14, 100, 1760, 40, 40, 1501, 43, 30, 13, 50, 57, 100, 2064, 1039
INVAR-9, Run: 039, F, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0, 16, 100, 1182, 30, 30, 1182, 42, 24, 17, 50, 58, 100, 1496, 756
INVAR-9, Run: 040, F, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0, 10, 100, 1488, 41, 41, 1488, 45, 35, 9, 50, 55, 100, 1702, 856
INVAR-9, Run: 041, F, 0, 67, 0, 0, 0, 0, 0, 282, 0, 2, 1, 2, 18, 100, 1243, 41, 39, 1243, 41, 24, 16, 49, 59, 100, 3504, 1761
INVAR-9, Run: 042, F, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2, 10, 100, 1466, 42, 40, 1466, 45, 32, 12, 49, 55, 100, 1572, 791
INVAR-9, Run: 043, F, 0, 60, 0, 0, 0, 0, 0, 34, 256, 256, 0, 0, 10, 100, 1788, 36, 36, 1532, 45, 28, 17, 50, 55, 100, 1478, 744
INVAR-9, Run: 044, F, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0, 10, 100, 1434, 26, 26, 1434, 45, 25, 19, 50, 55, 100, 1816, 913
INVAR-9, Run: 045, F, 0, 62, 0, 0, 0, 0, 0, 193, 95, 95, 0, 0, 12, 100, 1843, 47, 47, 1748, 44, 19, 25, 50, 56, 100, 2440, 1226
INVAR-9, Run: 046, F, 0, 64, 0, 0, 0, 0, 0, 73, 213, 213, 0, 0, 14, 100, 1050, 31, 31, 837, 43, 26, 17, 50, 57, 100, 1600, 807
INVAR-9, Run: 047, F, 0, 60, 0, 0, 0, 0, 0, 41, 249, 249, 0, 0, 10, 100, 1448, 29, 29, 1199, 45, 27, 18, 50, 55, 100, 1536, 773
INVAR-9, Run: 048, F, 0, 62, 0, 0, 0, 0, 0, 2, 286, 286, 0, 0, 12, 100, 1688, 22, 22, 1402, 44, 29, 15, 50, 56, 100, 1398, 705
INVAR-9, Run: 049, F, 0, 62, 2, 0, 0, 0, 0, 0, 290, 290, 0, 0, 12, 100, 1491, 33, 33, 1201, 44, 32, 12, 50, 55, 100, 1520, 765
INVAR-9, Run: 050, F, 0, 58, 0, 0, 0, 0, 0, 235, 57, 57, 0, 0, 8, 100, 1816, 32, 32, 1759, 46, 26, 20, 50, 54, 100, 2098, 1053
INVAR-9, Run: 051, F, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0, 18, 100, 1249, 33, 33, 1249, 41, 28, 12, 50, 59, 100, 1434, 726
INVAR-9, Run: 052, F, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2, 10, 100, 1070, 43, 41, 1070, 45, 28, 16, 49, 55, 100, 2728, 1369
INVAR-9, Run: 053, F, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0, 18, 100, 1108, 30, 30, 1108, 41, 22, 18, 50, 59, 100, 2474, 1246
INVAR-9, Run: 054, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 1710, 25, 25, 1710, 43, 32, 10, 50, 57, 100, 1758, 886
INVAR-9, Run: 055, F, 0, 66, 0, 0, 0, 0, 0, 24, 260, 260, 0, 0, 16, 100, 1211, 18, 18, 951, 42, 30, 12, 50, 58, 100, 1362, 689
INVAR-9, Run: 056, F, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0, 10, 100, 882, 32, 32, 882, 45, 32, 12, 50, 55, 100, 1536, 773
INVAR-9, Run: 057, F, 0, 62, 0, 0, 0, 0, 0, 286, 0, 4, 1, 4, 14, 100, 1237, 31, 27, 1237, 43, 29, 13, 48, 57, 100, 1798, 906
INVAR-9, Run: 058, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 1325, 40, 40, 1325, 43, 24, 18, 50, 57, 100, 2282, 1148
INVAR-9, Run: 059, F, 0, 60, 0, 0, 0, 0, 0, 250, 40, 40, 0, 0, 10, 100, 1464, 19, 19, 1424, 45, 32, 13, 50, 55, 100, 2970, 1490
INVAR-9, Run: 060, F, 0, 65, 0, 0, 0, 0, 0, 284, 0, 2, 1, 2, 16, 100, 979, 29, 27, 979, 42, 26, 15, 49, 58, 100, 1790, 903
INVAR-9, Run: 061, F, 0, 58, 0, 0, 0, 0, 0, 290, 0, 4, 1, 4, 10, 100, 1089, 20, 16, 1089, 45, 31, 13, 48, 55, 100, 1850, 930
INVAR-9, Run: 062, F, 0, 62, 0, 0, 0, 0, 0, 41, 247, 247, 0, 0, 12, 100, 1584, 27, 27, 1337, 44, 23, 21, 50, 56, 100, 1120, 566
INVAR-9, Run: 063, F, 0, 61, 0, 0, 0, 0, 0, 288, 0, 2, 1, 2, 12, 100, 879, 34, 32, 879, 44, 24, 19, 49, 56, 100, 1794, 903
INVAR-9, Run: 064, F, 0, 66, 0, 0, 0, 0, 0, 178, 106, 106, 0, 0, 16, 100, 1255, 40, 40, 1149, 42, 29, 13, 50, 58, 100, 2178, 1097
INVAR-9, Run: 065, F, 0, 68, 0, 0, 0, 0, 0, 7, 275, 275, 0, 0, 18, 100, 1978, 34, 34, 1703, 41, 31, 10, 50, 59, 100, 1960, 989
INVAR-9, Run: 066, F, 0, 70, 0, 0, 0, 0, 0, 280, 0, 0, 1, 0, 20, 100, 1170, 30, 30, 1170, 40, 29, 10, 50, 60, 100, 2024, 1022
INVAR-9, Run: 067, F, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2, 10, 100, 1420, 28, 26, 1420, 45, 31, 13, 49, 55, 100, 4306, 2158
INVAR-9, Run: 068, F, 0, 63, 0, 0, 0, 0, 0, 286, 0, 2, 1, 2, 14, 100, 1097, 23, 21, 1097, 43, 30, 12, 49, 57, 100, 2444, 1229
INVAR-9, Run: 069, F, 0, 64, 0, 0, 0, 0, 0, 78, 208, 208, 0, 0, 14, 100, 1147, 36, 36, 939, 43, 29, 14, 50, 57, 100, 1258, 636
INVAR-9, Run: 070, F, 0, 66, 0, 0, 0, 0, 0, 152, 132, 132, 0, 0, 16, 100, 1420, 28, 28, 1288, 42, 28, 14, 50, 58, 100, 1686, 851
INVAR-9, Run: 071, F, 0, 66, 0, 0, 0, 0, 0, 42, 242, 242, 0, 0, 16, 100, 1555, 22, 22, 1313, 42, 24, 18, 50, 58, 100, 2088, 1052
INVAR-9, Run: 072, F, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0, 10, 100, 1395, 40, 40, 1395, 45, 26, 18, 50, 55, 100, 1240, 625
INVAR-9, Run: 073, F, 0, 66, 0, 0, 0, 0, 0, 83, 201, 201, 0, 0, 16, 100, 1271, 30, 30, 1070, 42, 25, 17, 50, 58, 100, 1562, 789
INVAR-9, Run: 074, F, 0, 66, 0, 0, 0, 0, 0, 284, 0, 0, 1, 0, 16, 100, 1283, 35, 35, 1283, 42, 23, 18, 50, 58, 100, 1962, 989
INVAR-9, Run: 075, F, 0, 56, 0, 0, 0, 0, 0, 294, 0, 0, 1, 0, 6, 100, 1322, 32, 32, 1322, 47, 33, 13, 50, 53, 100, 1838, 922
INVAR-9, Run: 076, F, 0, 60, 0, 0, 0, 0, 0, 70, 220, 220, 0, 0, 10, 100, 1565, 40, 40, 1345, 45, 32, 13, 50, 55, 100, 1414, 712
INVAR-9, Run: 077, F, 0, 67, 0, 0, 0, 0, 0, 282, 0, 2, 1, 2, 18, 100, 898, 39, 37, 898, 41, 23, 17, 49, 59, 100, 2452, 1235
INVAR-9, Run: 078, F, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0, 12, 100, 1693, 49, 49, 1693, 44, 27, 16, 50, 56, 100, 1604, 808
INVAR-9, Run: 079, F, 0, 62, 0, 0, 0, 0, 0, 277, 11, 11, 0, 0, 12, 100, 1548, 34, 34, 1537, 44, 24, 20, 50, 56, 100, 1880, 946
INVAR-9, Run: 080, F, 0, 64, 0, 0, 0, 0, 0, 60, 226, 226, 0, 0, 14, 100, 1393, 31, 31, 1167, 43, 24, 19, 50, 57, 100, 2234, 1124
INVAR-9, Run: 081, F, 0, 61, 0, 0, 0, 0, 0, 288, 0, 2, 1, 2, 12, 100, 1351, 33, 31, 1351, 44, 26, 17, 49, 56, 100, 2326, 1169
INVAR-9, Run: 082, F, 0, 68, 0, 0, 0, 0, 0, 237, 45, 45, 0, 0, 18, 100, 2201, 30, 30, 2156, 41, 24, 17, 50, 59, 100, 1740, 879
INVAR-9, Run: 083, F, 0, 62, 0, 0, 0, 0, 0, 178, 110, 110, 0, 0, 12, 100, 1362, 46, 46, 1252, 44, 29, 15, 50, 56, 100, 1870, 941
INVAR-9, Run: 084, F, 0, 62, 0, 0, 0, 0, 0, 96, 192, 192, 0, 0, 12, 100, 1642, 34, 34, 1450, 44, 36, 8, 50, 56, 100, 1686, 849
INVAR-9, Run: 085, F, 0, 61, 0, 0, 0, 0, 0, 288, 0, 2, 1, 2, 12, 100, 754, 35, 33, 754, 44, 29, 14, 49, 56, 100, 934, 473
INVAR-9, Run: 086, F, 0, 58, 0, 0, 0, 0, 0, 292, 0, 0, 1, 0, 8, 100, 1530, 31, 31, 1530, 46, 30, 15, 50, 54, 100, 1696, 852
INVAR-9, Run: 087, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 1027, 38, 38, 1027, 43, 26, 16, 50, 57, 100, 1800, 907
INVAR-9, Run: 088, F, 0, 60, 0, 0, 0, 0, 0, 290, 0, 0, 1, 0, 10, 100, 1737, 29, 29, 1737, 45, 26, 18, 50, 55, 100, 2558, 1284
INVAR-9, Run: 089, F, 0, 60, 0, 0, 0, 0, 0, 45, 245, 245, 0, 0, 10, 100, 1824, 30, 30, 1579, 45, 26, 19, 50, 55, 100, 2262, 1136
INVAR-9, Run: 090, F, 0, 62, 0, 0, 0, 0, 0, 217, 71, 71, 0, 0, 12, 100, 1395, 41, 41, 1324, 44, 23, 21, 50, 56, 100, 1292, 652
INVAR-9, Run: 091, F, 0, 59, 0, 0, 0, 0, 0, 290, 0, 2, 1, 2, 10, 100, 1364, 44, 42, 1364, 45, 23, 21, 49, 55, 100, 3408, 1709
INVAR-9, Run: 092, F, 0, 70, 0, 0, 0, 0, 0, 280, 0, 0, 1, 0, 20, 100, 1883, 28, 28, 1883, 40, 25, 14, 50, 60, 100, 2182, 1101
INVAR-9, Run: 093, F, 0, 62, 0, 0, 0, 0, 0, 78, 210, 210, 0, 0, 12, 100, 1271, 33, 33, 1061, 44, 24, 20, 50, 56, 100, 2006, 1009
INVAR-9, Run: 094, F, 0, 62, 0, 0, 0, 0, 0, 237, 51, 51, 0, 0, 12, 100, 783, 25, 25, 732, 44, 32, 12, 50, 56, 100, 2066, 1039
INVAR-9, Run: 095, F, 0, 62, 0, 0, 0, 0, 0, 78, 210, 210, 0, 0, 12, 100, 1533, 36, 36, 1323, 44, 28, 16, 50, 56, 100, 2424, 1218
INVAR-9, Run: 096, F, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0, 12, 100, 1124, 24, 24, 1124, 44, 29, 14, 50, 56, 100, 1030, 521
INVAR-9, Run: 097, F, 0, 64, 0, 0, 0, 0, 0, 129, 157, 157, 0, 0, 14, 100, 1464, 37, 37, 1307, 43, 27, 16, 50, 57, 100, 2078, 1046
INVAR-9, Run: 098, F, 0, 62, 0, 0, 0, 0, 0, 288, 0, 0, 1, 0, 12, 100, 1115, 46, 46, 1115, 44, 20, 23, 50, 56, 100, 2112, 1062
INVAR-9, Run: 099, F, 0, 64, 0, 0, 0, 0, 0, 286, 0, 0, 1, 0, 14, 100, 1387, 35, 35, 1387, 43, 30, 12, 50, 57, 100, 1596, 805
INVAR-9, Run: 100, F, 0, 68, 0, 0, 0, 0, 0, 282, 0, 0, 1, 0, 18, 100, 1156, 27, 27, 1156, 41, 25, 15, 50, 59, 100, 1160, 589
