Input Number, Run_Number, Result@ 100, Y, X1, H, M, PO, CE, D, CO, PE, A, B, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 069, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 255, 1294, 50, 35, 14, 50, 100, 150, 305, 1294
INVAR-9, Run: 070, F, 0, 0, 0, 0, 0, 50, 0, 204, 1, 96, 0, 254, 100, 311, 1289, 50, 30, 19, 50, 100, 150, 361, 1493
INVAR-9, Run: 071, F, 0, 0, 0, 0, 0, 50, 0, 69, 1, 231, 0, 119, 100, 306, 1514, 50, 38, 11, 50, 100, 150, 356, 1583
INVAR-9, Run: 072, F, 0, 0, 0, 0, 0, 50, 0, 189, 1, 111, 0, 239, 100, 285, 1514, 50, 31, 18, 50, 100, 150, 335, 1703
INVAR-9, Run: 073, F, 0, 0, 0, 0, 0, 50, 0, 181, 1, 119, 0, 231, 100, 285, 1451, 50, 33, 16, 50, 100, 150, 335, 1632
INVAR-9, Run: 074, F, 0, 0, 0, 0, 0, 50, 0, 5, 1, 295, 0, 55, 100, 275, 1678, 50, 27, 22, 50, 100, 150, 325, 1683
INVAR-9, Run: 075, F, 0, 0, 0, 0, 0, 50, 0, 30, 1, 270, 0, 80, 100, 274, 1166, 50, 30, 19, 50, 100, 150, 324, 1196
INVAR-9, Run: 076, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 246, 1515, 50, 35, 14, 50, 100, 150, 296, 1515
INVAR-9, Run: 077, F, 0, 0, 0, 0, 0, 50, 0, 121, 1, 179, 0, 171, 100, 274, 1686, 50, 35, 14, 50, 100, 150, 324, 1807
INVAR-9, Run: 078, F, 0, 0, 0, 0, 0, 50, 0, 10, 1, 290, 0, 60, 100, 285, 1357, 50, 35, 14, 50, 100, 150, 335, 1367
INVAR-9, Run: 079, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 311, 1181, 50, 32, 17, 50, 100, 150, 361, 1181
INVAR-9, Run: 080, F, 0, 0, 0, 0, 0, 50, 0, 5, 1, 295, 0, 55, 100, 275, 1322, 50, 28, 21, 50, 100, 150, 325, 1327
INVAR-9, Run: 081, F, 0, 0, 0, 0, 0, 50, 0, 49, 1, 251, 0, 99, 100, 196, 901, 50, 32, 17, 50, 100, 150, 246, 950
INVAR-9, Run: 082, F, 0, 0, 0, 0, 0, 50, 0, 23, 1, 277, 0, 73, 100, 282, 1685, 50, 32, 17, 50, 100, 150, 332, 1708
INVAR-9, Run: 083, F, 0, 0, 0, 0, 0, 50, 0, 138, 1, 162, 0, 188, 100, 301, 1939, 50, 36, 13, 50, 100, 150, 351, 2077
INVAR-9, Run: 084, F, 0, 0, 0, 0, 0, 50, 0, 192, 1, 108, 0, 242, 100, 317, 1974, 50, 36, 13, 50, 100, 150, 367, 2166
INVAR-9, Run: 085, F, 0, 0, 0, 0, 0, 50, 0, 17, 1, 283, 0, 67, 100, 217, 1712, 50, 31, 18, 50, 100, 150, 267, 1729
INVAR-9, Run: 086, F, 0, 0, 0, 0, 0, 50, 0, 65, 1, 235, 0, 115, 100, 289, 1316, 50, 24, 25, 50, 100, 150, 339, 1381
INVAR-9, Run: 087, F, 0, 0, 0, 0, 0, 50, 0, 204, 1, 96, 0, 254, 100, 347, 1678, 50, 30, 19, 50, 100, 150, 397, 1882
INVAR-9, Run: 088, F, 0, 0, 0, 0, 0, 50, 0, 145, 1, 155, 0, 195, 100, 311, 1859, 50, 31, 18, 50, 100, 150, 361, 2004
INVAR-9, Run: 089, F, 0, 0, 0, 0, 0, 50, 0, 51, 1, 249, 0, 101, 100, 224, 1248, 50, 34, 15, 50, 100, 150, 274, 1299
INVAR-9, Run: 090, F, 0, 0, 0, 0, 0, 50, 0, 185, 1, 115, 0, 235, 100, 296, 1755, 50, 36, 13, 50, 100, 150, 346, 1940
INVAR-9, Run: 091, F, 0, 0, 0, 0, 0, 50, 0, 16, 1, 284, 0, 66, 100, 283, 1532, 50, 28, 21, 50, 100, 150, 333, 1548
INVAR-9, Run: 092, F, 0, 0, 0, 0, 0, 50, 0, 1, 1, 299, 0, 51, 100, 231, 1086, 50, 27, 22, 50, 100, 150, 281, 1087
INVAR-9, Run: 093, F, 0, 0, 0, 0, 0, 50, 0, 0, 1, 300, 0, 50, 100, 186, 982, 50, 30, 19, 50, 100, 150, 236, 982
INVAR-9, Run: 094, F, 0, 0, 0, 0, 0, 50, 0, 162, 1, 138, 0, 212, 100, 346, 1654, 50, 31, 18, 50, 100, 150, 396, 1816
INVAR-9, Run: 095, F, 0, 0, 0, 0, 0, 50, 0, 112, 1, 188, 0, 162, 100, 269, 1686, 50, 31, 18, 50, 100, 150, 319, 1798
INVAR-9, Run: 096, F, 0, 0, 0, 0, 0, 50, 0, 172, 1, 128, 0, 222, 100, 246, 1242, 50, 31, 18, 50, 100, 150, 296, 1414
INVAR-9, Run: 097, F, 0, 0, 0, 0, 0, 50, 0, 58, 1, 242, 0, 108, 100, 235, 1669, 50, 36, 13, 50, 100, 150, 285, 1727
INVAR-9, Run: 098, F, 0, 0, 0, 0, 0, 50, 0, 200, 1, 100, 0, 250, 100, 227, 1486, 50, 35, 14, 50, 100, 150, 277, 1686
INVAR-9, Run: 099, F, 0, 0, 0, 0, 0, 50, 0, 152, 1, 148, 0, 202, 100, 194, 1385, 50, 30, 19, 50, 100, 150, 244, 1537
INVAR-9, Run: 100, F, 0, 0, 0, 0, 0, 50, 0, 80, 1, 220, 0, 130, 100, 237, 1212, 50, 32, 17, 50, 100, 150, 287, 1292
