Input Number, Run_Number, Result@ 100, ANuAOX1, ar, AGuAIX1, Leaderap, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, ah, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderag, Leaderah, ao, X1uABab, an, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ab, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-6, Run: 054, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 172, 86, 2, 0, 83, 4, 0, 27, 3, 34, 4, 2, 1, 173, 2, 0, 22, 6, 25, 7, 1, 1, 1, 86, 1, 0, 0, 0, 2, 1, 1, 1, 0, 15, 0, 10, 1, 11, 2, 1, 173, 2, 0, 3, 3, 0, 6, 1, 1, 1, 1, 1, 1, 0, 0, 19, 0, 0, 0, 0, 261, 0, 0, 40, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 262, 3, 0, 47, 0, 0, 8, 1, 12, 1, 2, 1
INVAR-6, Run: 055, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 0, 0, 172, 83, 5, 0, 85, 2, 0, 10, 2, 18, 3, 2, 1, 172, 3, 0, 27, 12, 31, 13, 1, 1, 1, 87, 0, 0, 15, 3, 16, 4, 1, 1, 0, 4, 0, 9, 3, 10, 4, 1, 172, 3, 0, 20, 1, 3, 24, 4, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 256, 0, 0, 44, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 269, 1, 0, 43, 0, 0, 3, 0, 4, 1, 0, 0
INVAR-6, Run: 056, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 0, 0, 173, 86, 2, 0, 86, 1, 0, 14, 2, 18, 3, 2, 1, 172, 3, 0, 2, 0, 6, 1, 1, 1, 0, 87, 0, 0, 19, 3, 20, 4, 1, 1, 0, 10, 0, 8, 4, 9, 5, 1, 170, 5, 0, 32, 2, 9, 38, 10, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 262, 0, 0, 54, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 262, 2, 0, 33, 0, 0, 19, 2, 21, 1, 2, 0
INVAR-6, Run: 057, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 166, 86, 2, 0, 85, 2, 0, 18, 3, 23, 4, 9, 1, 170, 5, 0, 22, 9, 28, 10, 1, 1, 0, 87, 0, 0, 4, 3, 5, 4, 1, 0, 0, 10, 1, 1, 1, 3, 3, 1, 169, 6, 0, 2, 6, 0, 9, 1, 1, 1, 1, 1, 1, 0, 0, 20, 0, 0, 0, 0, 245, 0, 0, 46, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 278, 3, 0, 41, 0, 0, 18, 3, 22, 1, 4, 1
INVAR-6, Run: 058, P, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 0, 0, 169, 86, 1, 0, 85, 1, 0, 0, 0, 3, 1, 6, 1, 171, 3, 1, 12, 2, 17, 4, 1, 1, 0, 87, 0, 0, 4, 0, 5, 1, 1, 0, 0, 14, 0, 0, 0, 1, 1, 1, 171, 4, 0, 10, 6, 6, 15, 7, 1, 1, 1, 1, 1, 0, 0, 21, 0, 0, 0, 0, 282, 0, 0, 46, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 240, 3, 1, 41, 0, 0, 21, 10, 25, 1, 11, 0
INVAR-6, Run: 059, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 172, 85, 3, 0, 85, 2, 0, 14, 3, 20, 4, 3, 1, 171, 4, 0, 2, 1, 7, 2, 1, 1, 0, 86, 1, 0, 4, 2, 6, 3, 1, 1, 0, 12, 0, 1, 0, 2, 1, 1, 171, 4, 0, 16, 5, 1, 21, 2, 1, 1, 1, 1, 1, 0, 0, 16, 0, 0, 0, 0, 257, 0, 0, 44, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 267, 2, 0, 43, 0, 0, 1, 0, 4, 1, 1, 1
INVAR-6, Run: 060, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 170, 86, 2, 0, 86, 1, 0, 18, 1, 22, 2, 5, 1, 173, 2, 0, 4, 0, 7, 1, 1, 1, 0, 86, 1, 0, 13, 1, 15, 2, 1, 1, 0, 14, 0, 4, 2, 5, 3, 1, 173, 2, 0, 1, 6, 0, 4, 1, 1, 1, 1, 1, 1, 0, 0, 20, 0, 0, 0, 0, 253, 0, 0, 44, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 273, 0, 0, 43, 0, 0, 4, 0, 5, 1, 1, 1
INVAR-6, Run: 061, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 87, 0, 1, 0, 0, 0, 523, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 87, 1, 0, 86, 0, 1, 34, 6, 37, 8, 6, 1, 167, 8, 0, 2, 0, 11, 1, 1, 1, 0, 87, 0, 0, 13, 6, 14, 7, 1, 0, 1, 29, 0, 19, 7, 20, 7, 0, 170, 4, 0, 0, 5, 0, 5, 1, 1, 1, 1, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 062, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 524, 0, 0, 0, 0, 0, 0, 0, 169, 85, 2, 1, 87, 0, 0, 19, 3, 23, 5, 6, 1, 170, 5, 0, 44, 13, 50, 14, 1, 1, 0, 87, 0, 0, 0, 0, 1, 1, 1, 1, 0, 9, 0, 1, 1, 2, 2, 1, 172, 3, 0, 2, 3, 2, 6, 3, 1, 1, 1, 1, 1, 0, 0, 16, 0, 0, 0, 0, 282, 0, 0, 46, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 241, 1, 0, 41, 0, 0, 0, 0, 1, 1, 0, 0
INVAR-6, Run: 063, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 85, 3, 0, 87, 0, 0, 12, 1, 16, 2, 2, 1, 173, 2, 0, 38, 7, 41, 8, 1, 1, 0, 87, 0, 0, 11, 0, 11, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 172, 3, 0, 7, 3, 2, 10, 2, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 064, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 172, 87, 1, 0, 87, 0, 0, 14, 0, 16, 1, 3, 1, 172, 1, 2, 10, 0, 14, 3, 1, 1, 0, 86, 1, 0, 10, 2, 12, 3, 1, 1, 0, 12, 0, 7, 2, 8, 3, 1, 171, 4, 0, 2, 2, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 16, 0, 0, 0, 0, 285, 0, 0, 41, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 239, 2, 0, 46, 0, 0, 1, 1, 4, 1, 2, 1
INVAR-6, Run: 065, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 87, 0, 0, 0, 0, 0, 523, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 169, 86, 2, 0, 85, 2, 0, 17, 6, 22, 7, 4, 1, 169, 5, 0, 1, 0, 7, 1, 1, 1, 2, 87, 0, 0, 26, 3, 26, 3, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 167, 7, 0, 3, 6, 0, 11, 1, 1, 1, 1, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 066, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 526, 0, 0, 0, 0, 0, 0, 0, 171, 86, 2, 0, 85, 2, 0, 8, 2, 13, 3, 4, 1, 170, 5, 0, 45, 12, 51, 13, 1, 1, 0, 87, 0, 0, 7, 1, 8, 2, 1, 1, 0, 4, 0, 3, 0, 4, 1, 1, 170, 5, 0, 18, 0, 1, 24, 2, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 279, 0, 0, 44, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 246, 1, 0, 43, 0, 0, 0, 0, 1, 1, 0, 0
INVAR-6, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 0, 219, 0, 0, 0, 0, 0, 0, 0, 1, 307, 0, 0, 0, 0, 0, 0, 0, 171, 87, 1, 0, 83, 4, 0, 16, 2, 22, 3, 4, 1, 171, 4, 0, 9, 3, 14, 4, 1, 1, 0, 87, 0, 0, 31, 9, 32, 10, 1, 0, 1, 8, 0, 9, 1, 11, 2, 1, 172, 3, 0, 3, 4, 0, 7, 1, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 154, 0, 0, 20, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 153, 0, 0, 30, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 068, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 171, 86, 2, 0, 87, 0, 0, 3, 1, 6, 2, 4, 1, 173, 2, 0, 3, 0, 6, 1, 1, 1, 0, 87, 0, 0, 10, 1, 11, 2, 1, 1, 0, 3, 0, 9, 1, 10, 2, 1, 171, 3, 1, 32, 0, 7, 37, 9, 1, 1, 1, 1, 1, 0, 0, 8, 0, 0, 0, 0, 276, 0, 0, 47, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 248, 2, 0, 40, 0, 0, 0, 0, 3, 1, 1, 1
INVAR-6, Run: 069, P, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 87, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 173, 86, 2, 0, 86, 1, 0, 10, 1, 14, 2, 2, 1, 173, 2, 0, 11, 1, 14, 2, 1, 1, 0, 87, 0, 0, 33, 10, 34, 10, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 171, 4, 0, 20, 3, 3, 25, 4, 1, 1, 1, 0, 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 070, P, 0, 0, 0, 1, 0, 1, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 523, 0, 0, 0, 0, 0, 0, 0, 174, 83, 3, 0, 83, 2, 0, 1, 0, 7, 1, 0, 1, 169, 5, 0, 6, 0, 12, 1, 1, 1, 0, 87, 0, 0, 3, 1, 4, 2, 1, 0, 0, 3, 0, 3, 0, 4, 1, 1, 171, 3, 0, 23, 1, 3, 27, 4, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 258, 0, 0, 41, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 263, 2, 0, 44, 2, 0, 2, 0, 7, 1, 1, 1
INVAR-6, Run: 071, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 171, 87, 1, 0, 86, 1, 0, 3, 1, 6, 2, 4, 1, 173, 1, 1, 4, 0, 7, 2, 1, 1, 0, 86, 1, 0, 0, 0, 2, 1, 1, 1, 0, 4, 0, 5, 0, 6, 1, 1, 170, 4, 1, 7, 0, 0, 13, 2, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 278, 0, 0, 47, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 247, 1, 0, 40, 0, 0, 3, 1, 5, 1, 2, 1
INVAR-6, Run: 072, P, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 87, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 172, 85, 3, 0, 83, 4, 0, 15, 3, 23, 4, 3, 1, 174, 1, 0, 39, 7, 41, 8, 1, 1, 0, 87, 0, 0, 20, 4, 20, 4, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 174, 1, 0, 11, 2, 3, 12, 3, 0, 0, 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 073, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 1, 175, 175, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 88, 0, 0, 85, 2, 0, 1, 0, 4, 1, 0, 1, 173, 2, 0, 51, 17, 53, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 074, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 87, 0, 1, 0, 0, 0, 526, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 174, 87, 1, 0, 86, 1, 0, 5, 0, 8, 1, 1, 1, 173, 2, 0, 11, 0, 14, 1, 1, 1, 0, 87, 0, 0, 34, 5, 35, 6, 1, 1, 0, 0, 0, 23, 5, 23, 5, 0, 173, 2, 0, 30, 2, 8, 33, 9, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 075, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 171, 87, 1, 0, 86, 1, 0, 7, 1, 10, 2, 4, 1, 171, 4, 0, 11, 8, 16, 9, 1, 1, 0, 87, 0, 0, 1, 0, 2, 1, 1, 1, 0, 6, 0, 11, 0, 12, 1, 1, 168, 7, 0, 9, 2, 6, 17, 7, 1, 1, 1, 1, 1, 0, 0, 11, 0, 0, 0, 0, 261, 0, 0, 46, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 263, 2, 0, 41, 0, 0, 13, 1, 16, 1, 2, 1
INVAR-6, Run: 076, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 87, 0, 1, 0, 0, 0, 523, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 171, 87, 1, 0, 84, 2, 1, 26, 3, 31, 5, 4, 1, 168, 6, 0, 0, 0, 7, 1, 1, 1, 0, 87, 0, 0, 15, 4, 16, 5, 1, 0, 0, 7, 0, 37, 7, 37, 7, 0, 170, 4, 0, 15, 1, 3, 20, 4, 1, 1, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 077, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 172, 87, 1, 0, 86, 1, 0, 11, 3, 14, 4, 3, 1, 170, 5, 0, 9, 1, 15, 2, 1, 1, 0, 87, 0, 0, 17, 2, 18, 3, 1, 1, 0, 9, 0, 6, 1, 7, 2, 1, 172, 3, 0, 7, 0, 2, 11, 3, 1, 1, 1, 1, 1, 0, 0, 13, 0, 0, 0, 0, 254, 0, 0, 33, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 270, 2, 0, 53, 1, 0, 3, 2, 7, 1, 3, 1
INVAR-6, Run: 078, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 170, 86, 2, 0, 87, 0, 0, 1, 0, 4, 1, 4, 1, 172, 3, 0, 7, 0, 11, 1, 1, 1, 1, 86, 1, 0, 12, 2, 14, 3, 1, 1, 0, 3, 0, 6, 3, 7, 4, 1, 169, 4, 2, 6, 3, 0, 13, 3, 1, 1, 1, 1, 1, 0, 0, 9, 0, 0, 0, 0, 270, 0, 0, 46, 0, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 252, 4, 0, 41, 0, 0, 2, 0, 7, 1, 1, 1
INVAR-6, Run: 079, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 525, 0, 0, 0, 0, 0, 0, 0, 171, 86, 2, 0, 84, 2, 1, 3, 0, 9, 2, 3, 1, 173, 2, 0, 1, 0, 4, 1, 1, 1, 1, 87, 0, 0, 4, 0, 5, 1, 1, 1, 0, 24, 0, 1, 0, 2, 1, 1, 174, 1, 0, 15, 7, 2, 17, 3, 1, 1, 1, 1, 1, 0, 0, 29, 0, 0, 0, 0, 257, 0, 0, 42, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 265, 3, 0, 45, 0, 0, 0, 2, 4, 1, 3, 1
INVAR-6, Run: 080, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 168, 85, 2, 1, 87, 0, 0, 2, 0, 6, 2, 7, 1, 172, 3, 0, 6, 0, 10, 1, 1, 1, 0, 86, 1, 0, 30, 7, 32, 8, 1, 1, 0, 12, 0, 5, 4, 6, 5, 1, 173, 2, 0, 9, 3, 1, 12, 2, 1, 1, 1, 1, 1, 0, 0, 20, 0, 0, 0, 0, 259, 0, 0, 41, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 264, 3, 0, 46, 0, 0, 8, 0, 12, 1, 1, 1
INVAR-6, Run: 081, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 0, 1, 0, 175, 175, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 168, 88, 0, 0, 85, 2, 0, 10, 3, 13, 4, 7, 1, 172, 2, 1, 63, 15, 67, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-6, Run: 082, P, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 526, 0, 0, 0, 0, 0, 0, 0, 167, 88, 0, 0, 87, 0, 0, 9, 1, 10, 2, 8, 1, 170, 5, 0, 3, 2, 9, 3, 1, 1, 0, 87, 0, 0, 8, 2, 9, 3, 1, 1, 0, 8, 0, 9, 5, 10, 6, 1, 172, 3, 0, 12, 2, 3, 16, 4, 1, 1, 1, 1, 1, 0, 0, 17, 0, 0, 0, 0, 265, 0, 0, 40, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 260, 1, 0, 47, 0, 0, 7, 2, 9, 1, 3, 1
