Input Number, Run_Number, Result@ 100, B, D, X1, H, M, PO, CE, Y, CO, PE, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-9, Run: 076, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 386, 1640, 50, 19, 30, 50, 100, 150, 440, 1640
INVAR-9, Run: 077, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 281, 1427, 50, 34, 15, 50, 100, 150, 333, 1427
INVAR-9, Run: 078, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 341, 1572, 50, 27, 22, 50, 100, 150, 395, 1572
INVAR-9, Run: 079, P, 0, 0, 0, 0, 0, 0, 56, 56, 0, 1, 300, 6, 100, 321, 1988, 50, 28, 21, 50, 100, 150, 377, 1988
INVAR-9, Run: 080, P, 0, 0, 0, 0, 0, 0, 58, 58, 0, 1, 300, 8, 100, 377, 1508, 50, 37, 12, 50, 100, 150, 435, 1508
INVAR-9, Run: 081, P, 0, 0, 0, 0, 0, 0, 51, 51, 0, 1, 300, 1, 100, 324, 1958, 50, 32, 17, 50, 100, 150, 375, 1958
INVAR-9, Run: 082, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 331, 1702, 50, 26, 23, 50, 100, 150, 383, 1702
INVAR-9, Run: 083, P, 0, 0, 0, 0, 0, 0, 51, 51, 0, 1, 300, 1, 100, 205, 1562, 50, 34, 15, 50, 100, 150, 256, 1562
INVAR-9, Run: 084, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 304, 1242, 50, 27, 22, 50, 100, 150, 359, 1242
INVAR-9, Run: 085, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 387, 1952, 50, 31, 18, 50, 100, 150, 440, 1952
INVAR-9, Run: 086, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 240, 1693, 50, 32, 17, 50, 100, 150, 293, 1693
INVAR-9, Run: 087, P, 0, 0, 0, 0, 0, 0, 56, 56, 0, 1, 300, 6, 100, 386, 2088, 50, 32, 17, 50, 100, 150, 442, 2088
INVAR-9, Run: 088, P, 0, 0, 0, 0, 0, 0, 52, 52, 0, 1, 300, 2, 100, 228, 1816, 50, 31, 18, 50, 100, 150, 280, 1816
INVAR-9, Run: 089, P, 0, 0, 0, 0, 0, 0, 60, 60, 0, 1, 300, 10, 100, 412, 1940, 50, 29, 20, 50, 100, 150, 472, 1940
INVAR-9, Run: 090, P, 0, 0, 0, 0, 0, 0, 56, 56, 0, 1, 300, 6, 100, 349, 1959, 50, 31, 18, 50, 100, 150, 405, 1959
INVAR-9, Run: 091, P, 0, 0, 0, 0, 0, 0, 54, 54, 0, 1, 300, 4, 100, 362, 1699, 50, 29, 20, 50, 100, 150, 416, 1699
INVAR-9, Run: 092, P, 0, 0, 0, 0, 0, 0, 55, 55, 0, 1, 300, 5, 100, 366, 1807, 50, 32, 17, 50, 100, 150, 421, 1807
INVAR-9, Run: 093, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 328, 1785, 50, 30, 19, 50, 100, 150, 381, 1785
INVAR-9, Run: 094, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 239, 1522, 50, 24, 25, 50, 100, 150, 292, 1522
INVAR-9, Run: 095, P, 0, 0, 0, 0, 0, 0, 56, 56, 0, 1, 300, 6, 100, 354, 2060, 50, 35, 14, 50, 100, 150, 410, 2060
INVAR-9, Run: 096, P, 0, 0, 0, 0, 0, 0, 57, 57, 0, 1, 300, 7, 100, 280, 1401, 50, 28, 21, 50, 100, 150, 337, 1401
INVAR-9, Run: 097, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 342, 2023, 50, 34, 15, 50, 100, 150, 395, 2023
INVAR-9, Run: 098, P, 0, 0, 0, 0, 0, 0, 56, 56, 0, 1, 300, 6, 100, 252, 1524, 50, 31, 18, 50, 100, 150, 308, 1524
INVAR-9, Run: 099, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 345, 2345, 50, 26, 23, 50, 100, 150, 398, 2345
INVAR-9, Run: 100, P, 0, 0, 0, 0, 0, 0, 53, 53, 0, 1, 300, 3, 100, 268, 1744, 50, 33, 16, 50, 100, 150, 321, 1744
