Input Number, Run_Number, Result@ 100, ab, ar, Leaderag, ah, LeaderX1, X1, ac, ad, Leaderac, af, ag, ACuAEX1, ACuAEab, A, X1uABX1, SetX1X1, Leaderad, ak, al, ADuAFX1, ADuAFab, aj, SetABf, Leaderah, ao, X1uABab, an, AGuAIX1, AGuAIab, Leaderai, AIuAJX1, AIuAJab, SetABX1, aq, AHuAKX1, AHuAKab, Leaderak, at, au, SetABab, SetX1ab, Leaderan, Y, ANuAOX1, ANuAOab, Leaderao, ANuAPX1, ANuAPab, SetX1f, Leaderap, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction12, Reaction13, Reaction14, Reaction15, Reaction16, Reaction17, Reaction18, Reaction19, Reaction2, Reaction20, Reaction21, Reaction22, Reaction23, Reaction24, Reaction25, Reaction26, Reaction27, Reaction28, Reaction29, Reaction3, Reaction30, Reaction31, Reaction32, Reaction33, Reaction34, Reaction35, Reaction36, Reaction37, Reaction38, Reaction39, Reaction4, Reaction40, Reaction41, Reaction42, Reaction43, Reaction44, Reaction45, Reaction46, Reaction47, Reaction48, Reaction49, Reaction5, Reaction50, Reaction51, Reaction52, Reaction53, Reaction54, Reaction55, Reaction56, Reaction57, Reaction58, Reaction59, Reaction6, Reaction60, Reaction61, Reaction62, Reaction63, Reaction64, Reaction65, Reaction66, Reaction67, Reaction68, Reaction69, Reaction7, Reaction70, Reaction71, Reaction72, Reaction73, Reaction74, Reaction75, Reaction76, Reaction77, Reaction78, Reaction79, Reaction8, Reaction80, Reaction81, Reaction82, Reaction83, Reaction84, Reaction85, Reaction86, Reaction87, Reaction88, Reaction89, Reaction9, Reaction90, Reaction91
INVAR-14, Run: 065, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 1, 0, 0, 0, 0, 0, 0, 0, 22, 10, 1, 1, 10, 2, 0, 50, 14, 55, 16, 2, 1, 22, 2, 0, 22, 4, 25, 5, 1, 1, 0, 12, 0, 0, 1, 0, 2, 1, 1, 0, 0, 4, 0, 14, 3, 15, 4, 1, 23, 0, 1, 6, 0, 1, 8, 3, 1, 1, 1, 1, 1, 3, 0, 7, 0, 34, 1, 0, 0, 0, 0, 0, 0, 0, 1, 10, 1, 12, 1, 0, 9, 0, 0, 38, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 066, P, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 21, 6, 0, 0, 5, 1, 0, 0, 0, 2, 1, 2, 1, 23, 1, 0, 3, 0, 5, 1, 1, 1, 1, 10, 2, 0, 9, 3, 12, 4, 1, 0, 0, 6, 0, 0, 0, 1, 1, 1, 21, 3, 0, 1, 2, 1, 5, 2, 1, 1, 1, 1, 1, 8, 0, 10, 0, 33, 1, 0, 0, 0, 0, 0, 0, 0, 4, 5, 3, 7, 4, 1, 4, 0, 0, 39, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 067, P, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 0, 1, 0, 0, 0, 0, 0, 18, 12, 0, 0, 11, 1, 0, 6, 0, 8, 1, 5, 1, 21, 0, 2, 0, 0, 3, 3, 1, 1, 1, 11, 0, 0, 0, 0, 1, 1, 1, 1, 0, 11, 0, 14, 8, 15, 9, 1, 19, 3, 1, 11, 4, 2, 16, 4, 1, 1, 1, 1, 1, 8, 0, 18, 0, 29, 2, 0, 0, 0, 0, 0, 0, 0, 6, 20, 4, 23, 5, 1, 3, 0, 0, 39, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 068, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 21, 12, 0, 0, 10, 1, 1, 12, 5, 15, 7, 3, 1, 24, 0, 0, 4, 0, 5, 1, 1, 1, 0, 12, 0, 0, 23, 7, 24, 8, 1, 0, 0, 9, 0, 15, 1, 16, 2, 1, 22, 2, 0, 25, 2, 5, 28, 6, 1, 1, 1, 1, 1, 2, 1, 13, 0, 36, 2, 0, 0, 0, 0, 0, 0, 0, 3, 22, 7, 25, 7, 0, 9, 0, 0, 35, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 069, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 1, 0, 21, 11, 1, 0, 10, 1, 0, 15, 6, 18, 7, 2, 1, 22, 1, 0, 4, 4, 6, 5, 1, 1, 0, 10, 1, 0, 6, 3, 8, 4, 1, 0, 1, 4, 0, 18, 3, 20, 4, 1, 20, 3, 0, 19, 2, 5, 23, 6, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 31, 0, 0, 4, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 39, 0, 0, 7, 0, 0, 3, 2, 4, 1, 3, 1
INVAR-14, Run: 070, P, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0, 0, 0, 0, 0, 22, 12, 0, 0, 11, 1, 0, 13, 4, 15, 5, 2, 1, 11, 0, 0, 0, 0, 1, 1, 1, 1, 0, 4, 1, 0, 18, 1, 20, 2, 1, 1, 0, 8, 0, 0, 0, 1, 1, 1, 8, 2, 1, 20, 5, 6, 24, 8, 1, 1, 1, 1, 1, 1, 0, 11, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 6, 9, 0, 10, 1, 1, 4, 0, 0, 20, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 071, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 0, 20, 12, 0, 0, 11, 0, 0, 2, 0, 3, 1, 4, 1, 21, 3, 0, 8, 2, 12, 3, 1, 1, 0, 12, 0, 0, 5, 2, 6, 3, 1, 0, 0, 5, 0, 25, 7, 26, 8, 1, 23, 1, 0, 5, 3, 2, 7, 3, 1, 1, 1, 1, 1, 0, 0, 10, 0, 0, 0, 0, 34, 0, 0, 6, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 38, 1, 0, 6, 0, 0, 1, 0, 3, 1, 1, 1
INVAR-14, Run: 072, P, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 0, 0, 1, 0, 22, 11, 1, 0, 7, 4, 0, 27, 13, 33, 14, 0, 1, 23, 0, 0, 19, 12, 20, 13, 1, 1, 1, 11, 0, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 20, 5, 21, 6, 1, 19, 4, 0, 3, 0, 1, 8, 2, 1, 1, 1, 1, 1, 0, 0, 5, 0, 0, 0, 0, 30, 0, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 38, 2, 0, 8, 0, 0, 13, 2, 16, 1, 3, 1
INVAR-14, Run: 073, P, 0, 0, 0, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 0, 0, 1, 0, 22, 12, 0, 0, 11, 0, 0, 1, 2, 2, 3, 1, 1, 19, 0, 1, 0, 0, 2, 2, 1, 1, 0, 9, 1, 0, 3, 3, 5, 4, 1, 0, 0, 0, 0, 4, 1, 5, 2, 1, 16, 2, 2, 6, 1, 2, 11, 5, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 29, 0, 0, 4, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 31, 1, 0, 6, 0, 0, 9, 1, 11, 1, 2, 1
INVAR-14, Run: 074, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 22, 11, 1, 0, 12, 0, 0, 1, 0, 3, 1, 1, 1, 22, 1, 1, 1, 0, 4, 2, 1, 1, 1, 12, 0, 0, 13, 1, 14, 2, 1, 0, 0, 9, 0, 12, 0, 13, 1, 1, 24, 0, 0, 13, 2, 1, 14, 2, 1, 1, 1, 1, 1, 4, 1, 12, 0, 33, 2, 0, 0, 0, 0, 0, 0, 0, 4, 2, 1, 6, 2, 1, 7, 0, 0, 38, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 075, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 21, 11, 1, 0, 12, 0, 0, 33, 6, 35, 7, 2, 1, 19, 5, 0, 18, 4, 24, 5, 1, 1, 1, 12, 0, 0, 1, 0, 2, 1, 1, 0, 0, 10, 0, 7, 2, 8, 3, 1, 22, 1, 1, 9, 3, 3, 12, 5, 1, 1, 1, 1, 1, 2, 0, 14, 0, 32, 2, 0, 0, 0, 0, 0, 0, 0, 5, 7, 2, 10, 3, 1, 10, 0, 0, 39, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 076, P, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 0, 1, 0, 22, 11, 0, 1, 10, 1, 0, 3, 1, 6, 3, 2, 1, 20, 4, 0, 13, 0, 18, 1, 1, 1, 0, 12, 0, 0, 8, 2, 9, 3, 1, 0, 0, 1, 0, 37, 12, 38, 13, 1, 21, 2, 1, 6, 0, 0, 10, 2, 1, 1, 1, 1, 1, 0, 0, 4, 0, 0, 0, 0, 33, 0, 0, 6, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 39, 1, 0, 6, 0, 0, 2, 1, 4, 1, 2, 1
INVAR-14, Run: 077, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 1, 0, 0, 73, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 10, 2, 0, 11, 1, 0, 9, 1, 13, 2, 0, 1, 22, 2, 0, 26, 7, 29, 8, 1, 1, 0, 12, 0, 0, 27, 5, 28, 6, 1, 0, 0, 13, 0, 3, 1, 4, 1, 0, 24, 0, 0, 10, 3, 1, 11, 2, 1, 1, 1, 0, 0, 0, 0, 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 078, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 19, 12, 0, 0, 11, 0, 1, 29, 7, 31, 9, 4, 1, 20, 4, 0, 8, 2, 13, 3, 1, 1, 1, 12, 0, 0, 3, 2, 4, 3, 1, 0, 0, 11, 0, 21, 7, 22, 8, 1, 20, 4, 0, 22, 1, 2, 27, 3, 1, 1, 1, 1, 1, 7, 1, 17, 0, 45, 1, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 4, 1, 1, 4, 0, 0, 27, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 079, P, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 0, 0, 0, 0, 1, 0, 23, 10, 1, 0, 9, 1, 0, 2, 0, 5, 1, 1, 1, 23, 1, 0, 2, 3, 4, 4, 1, 1, 0, 12, 0, 0, 12, 2, 13, 3, 1, 0, 0, 5, 0, 8, 2, 9, 3, 1, 21, 0, 1, 1, 3, 0, 3, 2, 1, 1, 1, 1, 1, 0, 0, 7, 0, 0, 0, 0, 42, 0, 0, 8, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 25, 0, 0, 4, 0, 0, 9, 2, 10, 1, 3, 1
INVAR-14, Run: 080, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 23, 12, 0, 0, 11, 1, 0, 13, 4, 15, 5, 1, 1, 23, 1, 0, 12, 0, 14, 1, 1, 1, 0, 10, 2, 0, 2, 0, 5, 1, 1, 0, 0, 10, 0, 0, 0, 1, 1, 1, 22, 2, 0, 6, 1, 0, 9, 1, 1, 1, 1, 1, 1, 4, 0, 12, 0, 32, 1, 0, 0, 0, 0, 0, 0, 0, 2, 7, 1, 9, 2, 1, 8, 0, 0, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 081, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 1, 0, 0, 73, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 12, 0, 0, 11, 1, 0, 10, 3, 12, 4, 1, 1, 22, 2, 0, 34, 5, 37, 6, 1, 1, 0, 12, 0, 0, 14, 1, 15, 2, 1, 0, 0, 9, 0, 4, 1, 5, 1, 0, 22, 2, 0, 2, 1, 0, 5, 1, 1, 1, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 082, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 21, 12, 0, 0, 10, 2, 0, 4, 0, 7, 1, 3, 1, 23, 1, 0, 6, 1, 8, 2, 1, 1, 0, 12, 0, 0, 4, 1, 5, 2, 1, 0, 0, 8, 0, 18, 6, 19, 7, 1, 19, 1, 1, 0, 3, 1, 3, 3, 1, 1, 1, 1, 1, 5, 1, 12, 0, 37, 2, 0, 0, 0, 0, 0, 0, 0, 4, 6, 0, 10, 1, 1, 6, 0, 0, 25, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 083, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 23, 12, 0, 0, 12, 0, 0, 5, 2, 6, 3, 1, 1, 23, 1, 0, 6, 1, 8, 2, 1, 1, 0, 12, 0, 0, 16, 8, 17, 9, 1, 0, 0, 1, 0, 14, 7, 15, 8, 1, 22, 1, 1, 33, 1, 3, 36, 5, 1, 1, 1, 1, 1, 6, 0, 3, 0, 32, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 4, 4, 5, 1, 6, 0, 0, 41, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 084, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 21, 12, 0, 0, 12, 0, 0, 25, 7, 26, 8, 2, 1, 22, 1, 1, 3, 2, 6, 4, 1, 1, 1, 12, 0, 0, 7, 1, 8, 2, 1, 0, 0, 2, 0, 14, 5, 15, 6, 1, 22, 2, 0, 9, 0, 0, 12, 1, 1, 1, 1, 1, 1, 4, 0, 6, 0, 23, 1, 0, 0, 0, 0, 0, 0, 0, 2, 5, 0, 7, 1, 1, 8, 0, 0, 49, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 085, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 23, 12, 0, 0, 12, 0, 0, 25, 4, 26, 5, 1, 1, 22, 2, 0, 5, 6, 8, 7, 1, 1, 0, 12, 0, 0, 0, 0, 1, 1, 1, 0, 0, 21, 0, 7, 3, 8, 4, 1, 19, 3, 1, 3, 1, 0, 8, 2, 1, 1, 1, 1, 1, 4, 1, 23, 0, 38, 1, 0, 0, 0, 0, 0, 0, 0, 2, 12, 4, 15, 5, 1, 7, 0, 0, 31, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 086, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 12, 0, 0, 0, 0, 0, 0, 0, 0, 22, 10, 1, 1, 9, 3, 0, 38, 13, 44, 15, 2, 1, 22, 2, 0, 9, 2, 12, 3, 1, 1, 0, 12, 0, 0, 20, 10, 21, 11, 1, 0, 0, 7, 0, 1, 2, 2, 3, 1, 22, 2, 0, 19, 1, 3, 22, 4, 1, 1, 1, 1, 1, 8, 0, 10, 0, 39, 1, 0, 0, 0, 0, 0, 0, 0, 2, 21, 0, 22, 0, 0, 4, 0, 0, 33, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 087, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 22, 11, 1, 0, 11, 1, 0, 5, 0, 8, 1, 1, 1, 21, 3, 0, 13, 2, 17, 3, 1, 1, 1, 12, 0, 0, 7, 2, 8, 3, 1, 0, 0, 7, 0, 4, 0, 5, 1, 1, 23, 0, 1, 24, 1, 12, 26, 14, 1, 1, 1, 1, 1, 6, 0, 10, 0, 26, 1, 0, 0, 0, 0, 0, 0, 0, 3, 4, 3, 6, 4, 1, 6, 0, 0, 46, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 088, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 12, 0, 0, 0, 1, 0, 0, 73, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 11, 1, 0, 12, 0, 0, 2, 1, 4, 2, 1, 1, 21, 3, 0, 49, 16, 53, 17, 1, 1, 0, 12, 0, 0, 3, 1, 4, 2, 1, 0, 0, 1, 0, 7, 2, 8, 2, 0, 23, 1, 0, 4, 1, 1, 6, 2, 1, 1, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 089, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 24, 12, 0, 0, 12, 0, 0, 18, 2, 19, 3, 0, 1, 21, 2, 1, 19, 3, 23, 5, 1, 1, 0, 11, 1, 0, 14, 4, 16, 5, 1, 0, 0, 5, 0, 7, 2, 8, 3, 1, 24, 0, 0, 11, 0, 4, 12, 5, 1, 1, 1, 1, 1, 6, 2, 6, 0, 32, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 8, 2, 1, 4, 0, 0, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 090, P, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 22, 11, 0, 0, 8, 3, 0, 1, 0, 5, 1, 2, 1, 24, 0, 0, 9, 3, 10, 4, 1, 1, 0, 12, 0, 0, 7, 2, 8, 3, 1, 0, 0, 10, 0, 2, 0, 3, 1, 1, 22, 2, 0, 15, 1, 2, 18, 3, 1, 1, 1, 1, 1, 4, 0, 13, 0, 43, 1, 0, 0, 0, 0, 0, 0, 0, 2, 18, 6, 20, 7, 1, 8, 0, 0, 29, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 091, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 23, 10, 2, 0, 11, 1, 0, 5, 3, 9, 4, 1, 1, 21, 3, 0, 3, 0, 7, 1, 1, 1, 0, 11, 1, 0, 0, 0, 2, 1, 1, 0, 0, 5, 0, 2, 3, 3, 4, 1, 21, 3, 0, 10, 0, 5, 14, 6, 1, 1, 1, 1, 1, 7, 2, 7, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 3, 2, 1, 3, 0, 0, 37, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 092, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 22, 12, 0, 0, 11, 1, 0, 15, 8, 17, 9, 2, 1, 21, 3, 0, 13, 1, 17, 2, 1, 1, 0, 12, 0, 0, 3, 0, 4, 1, 1, 0, 0, 4, 0, 0, 1, 1, 2, 1, 22, 1, 1, 12, 1, 4, 15, 6, 1, 1, 1, 1, 1, 5, 0, 7, 0, 31, 2, 0, 0, 0, 0, 0, 0, 0, 2, 19, 4, 22, 5, 1, 7, 0, 0, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
INVAR-14, Run: 093, P, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 1, 0, 0, 0, 0, 0, 21, 11, 1, 0, 10, 2, 0, 22, 4, 26, 5, 3, 1, 21, 3, 0, 4, 0, 8, 1, 1, 1, 0, 11, 1, 0, 13, 1, 15, 2, 1, 0, 0, 10, 0, 4, 2, 5, 3, 1, 20, 3, 1, 3, 3, 1, 8, 3, 1, 1, 1, 1, 1, 6, 0, 14, 0, 31, 2, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 6, 1, 1, 6, 0, 0, 40, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0
