Input Number, Run_Number, Result@ 100, H, B, PE, X1, M, PO, CE, Y, D, CO, A, NEW_REACTION, Reaction1, Reaction10, Reaction11, Reaction2, Reaction3, Reaction4, Reaction5, Reaction6, Reaction7, Reaction8, Reaction9
INVAR-8, Run: 011, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 86, 605, 25, 22, 14, 19, 50, 81, 105, 605
INVAR-8, Run: 012, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 44, 397, 25, 21, 13, 20, 50, 80, 64, 397
INVAR-8, Run: 013, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 97, 507, 25, 19, 13, 21, 50, 79, 118, 507
INVAR-8, Run: 014, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 98, 466, 25, 15, 21, 19, 50, 81, 117, 466
INVAR-8, Run: 015, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 69, 574, 25, 18, 12, 22, 50, 78, 91, 574
INVAR-8, Run: 016, F, 0, 0, 1, 0, 0, 0, 17, 17, 0, 0, 134, 16, 50, 104, 573, 25, 25, 15, 17, 50, 83, 121, 573
INVAR-8, Run: 017, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 90, 517, 25, 19, 11, 22, 50, 78, 112, 517
INVAR-8, Run: 018, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 105, 535, 25, 25, 7, 21, 50, 79, 126, 535
INVAR-8, Run: 019, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 78, 480, 25, 22, 10, 21, 50, 79, 99, 480
INVAR-8, Run: 020, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 121, 632, 25, 16, 18, 20, 50, 80, 141, 632
INVAR-8, Run: 021, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 124, 570, 25, 16, 18, 20, 50, 80, 144, 570
INVAR-8, Run: 022, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 114, 677, 25, 20, 14, 20, 50, 80, 134, 677
INVAR-8, Run: 023, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 106, 530, 25, 19, 13, 21, 50, 79, 127, 530
INVAR-8, Run: 024, F, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 148, 2, 50, 79, 469, 25, 19, 7, 24, 50, 76, 103, 469
INVAR-8, Run: 025, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 101, 533, 25, 23, 11, 20, 50, 80, 121, 533
INVAR-8, Run: 026, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 72, 447, 25, 21, 9, 22, 50, 78, 94, 447
INVAR-8, Run: 027, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 67, 458, 25, 20, 14, 20, 50, 80, 87, 458
INVAR-8, Run: 028, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 113, 735, 25, 21, 13, 20, 50, 80, 133, 735
INVAR-8, Run: 029, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 118, 663, 25, 21, 9, 22, 50, 78, 140, 663
INVAR-8, Run: 030, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 119, 462, 25, 22, 10, 21, 50, 79, 140, 462
INVAR-8, Run: 031, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 92, 540, 25, 19, 17, 19, 50, 81, 111, 540
INVAR-8, Run: 032, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 74, 430, 25, 24, 10, 20, 50, 80, 94, 430
INVAR-8, Run: 033, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 142, 585, 25, 26, 8, 20, 50, 80, 162, 585
INVAR-8, Run: 034, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 112, 649, 25, 17, 19, 19, 50, 81, 131, 649
INVAR-8, Run: 035, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 129, 539, 25, 16, 14, 22, 50, 78, 151, 539
INVAR-8, Run: 036, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 74, 442, 25, 14, 20, 20, 50, 80, 94, 442
INVAR-8, Run: 037, F, 0, 0, 1, 0, 0, 0, 24, 24, 0, 0, 148, 2, 50, 77, 655, 25, 14, 12, 24, 50, 76, 101, 655
INVAR-8, Run: 038, F, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 78, 382, 25, 16, 22, 18, 50, 82, 96, 382
INVAR-8, Run: 039, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 115, 705, 25, 20, 12, 21, 50, 79, 136, 705
INVAR-8, Run: 040, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 99, 526, 25, 18, 14, 21, 50, 79, 120, 526
INVAR-8, Run: 041, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 109, 791, 25, 23, 11, 20, 50, 80, 129, 791
INVAR-8, Run: 042, F, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 128, 697, 25, 24, 14, 18, 50, 82, 146, 697
INVAR-8, Run: 043, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 64, 293, 25, 23, 11, 20, 50, 80, 84, 293
INVAR-8, Run: 044, F, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 70, 614, 25, 24, 14, 18, 50, 82, 88, 614
INVAR-8, Run: 045, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 82, 675, 25, 22, 12, 20, 50, 80, 102, 675
INVAR-8, Run: 046, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 76, 384, 25, 18, 18, 19, 50, 81, 95, 384
INVAR-8, Run: 047, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 120, 722, 25, 20, 14, 20, 50, 80, 140, 722
INVAR-8, Run: 048, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 146, 879, 25, 15, 21, 19, 50, 81, 165, 879
INVAR-8, Run: 049, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 62, 335, 25, 19, 15, 20, 50, 80, 82, 335
INVAR-8, Run: 050, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 94, 367, 25, 19, 17, 19, 50, 81, 113, 367
INVAR-8, Run: 051, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 151, 705, 25, 22, 10, 21, 50, 79, 172, 705
INVAR-8, Run: 052, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 116, 540, 25, 13, 21, 20, 50, 80, 136, 540
INVAR-8, Run: 053, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 62, 342, 25, 14, 20, 20, 50, 80, 82, 342
INVAR-8, Run: 054, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 127, 567, 25, 18, 12, 22, 50, 78, 149, 567
INVAR-8, Run: 055, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 129, 552, 25, 16, 18, 20, 50, 80, 149, 552
INVAR-8, Run: 056, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 86, 638, 25, 20, 12, 21, 50, 79, 107, 638
INVAR-8, Run: 057, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 58, 610, 25, 17, 13, 22, 50, 78, 80, 610
INVAR-8, Run: 058, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 121, 672, 25, 22, 10, 21, 50, 79, 142, 672
INVAR-8, Run: 059, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 113, 605, 25, 21, 15, 19, 50, 81, 132, 605
INVAR-8, Run: 060, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 78, 487, 25, 23, 9, 21, 50, 79, 99, 487
INVAR-8, Run: 061, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 110, 635, 25, 20, 10, 22, 50, 78, 132, 635
INVAR-8, Run: 062, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 77, 534, 25, 19, 15, 20, 50, 80, 97, 534
INVAR-8, Run: 063, F, 0, 0, 1, 0, 0, 0, 23, 23, 0, 0, 146, 4, 50, 79, 460, 25, 19, 9, 23, 50, 77, 102, 460
INVAR-8, Run: 064, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 80, 580, 25, 23, 11, 20, 50, 80, 100, 580
INVAR-8, Run: 065, F, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 58, 493, 25, 25, 13, 18, 50, 82, 76, 493
INVAR-8, Run: 066, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 78, 468, 25, 22, 10, 21, 50, 79, 99, 468
INVAR-8, Run: 067, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 119, 565, 25, 20, 14, 20, 50, 80, 139, 565
INVAR-8, Run: 068, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 71, 347, 25, 18, 14, 21, 50, 79, 92, 347
INVAR-8, Run: 069, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 67, 306, 25, 21, 15, 19, 50, 81, 86, 306
INVAR-8, Run: 070, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 91, 491, 25, 23, 13, 19, 50, 81, 110, 491
INVAR-8, Run: 071, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 114, 601, 25, 17, 13, 22, 50, 78, 136, 601
INVAR-8, Run: 072, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 88, 607, 25, 20, 14, 20, 50, 80, 108, 607
INVAR-8, Run: 073, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 85, 558, 25, 21, 11, 21, 50, 79, 106, 558
INVAR-8, Run: 074, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 149, 792, 25, 19, 15, 20, 50, 80, 169, 792
INVAR-8, Run: 075, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 87, 400, 25, 23, 11, 20, 50, 80, 107, 400
INVAR-8, Run: 076, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 131, 610, 25, 18, 14, 21, 50, 79, 152, 610
INVAR-8, Run: 077, F, 0, 0, 1, 0, 0, 0, 18, 18, 0, 0, 136, 14, 50, 109, 432, 25, 15, 23, 18, 50, 82, 127, 432
INVAR-8, Run: 078, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 118, 596, 25, 17, 13, 22, 50, 78, 140, 596
INVAR-8, Run: 079, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 114, 477, 25, 12, 24, 19, 50, 81, 133, 477
INVAR-8, Run: 080, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 94, 501, 25, 17, 17, 20, 50, 80, 114, 501
INVAR-8, Run: 081, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 109, 678, 25, 20, 14, 20, 50, 80, 129, 678
INVAR-8, Run: 082, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 114, 596, 25, 14, 22, 19, 50, 81, 133, 596
INVAR-8, Run: 083, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 160, 1025, 25, 22, 8, 22, 50, 78, 182, 1025
INVAR-8, Run: 084, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 91, 622, 25, 18, 16, 20, 50, 80, 111, 622
INVAR-8, Run: 085, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 105, 566, 25, 16, 18, 20, 50, 80, 125, 566
INVAR-8, Run: 086, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 143, 864, 25, 24, 10, 20, 50, 80, 163, 864
INVAR-8, Run: 087, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 126, 439, 25, 22, 14, 19, 50, 81, 145, 439
INVAR-8, Run: 088, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 74, 393, 25, 21, 15, 19, 50, 81, 93, 393
INVAR-8, Run: 089, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 127, 762, 25, 24, 12, 19, 50, 81, 146, 762
INVAR-8, Run: 090, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 92, 731, 25, 19, 15, 20, 50, 80, 112, 731
INVAR-8, Run: 091, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 79, 474, 25, 18, 18, 19, 50, 81, 98, 474
INVAR-8, Run: 092, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 70, 325, 25, 23, 11, 20, 50, 80, 90, 325
INVAR-8, Run: 093, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 148, 670, 25, 15, 19, 20, 50, 80, 168, 670
INVAR-8, Run: 094, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 51, 519, 25, 19, 13, 21, 50, 79, 72, 519
INVAR-8, Run: 095, F, 0, 0, 1, 0, 0, 0, 22, 22, 0, 0, 144, 6, 50, 103, 695, 25, 21, 9, 22, 50, 78, 125, 695
INVAR-8, Run: 096, F, 0, 0, 1, 0, 0, 0, 19, 19, 0, 0, 138, 12, 50, 114, 467, 25, 26, 10, 19, 50, 81, 133, 467
INVAR-8, Run: 097, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 98, 737, 25, 15, 17, 21, 50, 79, 119, 737
INVAR-8, Run: 098, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 118, 735, 25, 19, 15, 20, 50, 80, 138, 735
INVAR-8, Run: 099, F, 0, 0, 1, 0, 0, 0, 20, 20, 0, 0, 140, 10, 50, 91, 451, 25, 20, 14, 20, 50, 80, 111, 451
INVAR-8, Run: 100, F, 0, 0, 1, 0, 0, 0, 21, 21, 0, 0, 142, 8, 50, 110, 636, 25, 18, 14, 21, 50, 79, 131, 636
INVAR-9, Run: 001, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 280, 1585, 50, 29, 30, 45, 100, 155, 325, 1585
INVAR-9, Run: 002, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 341, 1946, 50, 34, 31, 42, 100, 158, 383, 1946
INVAR-9, Run: 003, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 259, 1236, 50, 37, 26, 43, 100, 157, 302, 1236
INVAR-9, Run: 004, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 289, 1466, 50, 37, 24, 44, 100, 156, 333, 1466
INVAR-9, Run: 005, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 312, 1505, 50, 33, 32, 42, 100, 158, 354, 1505
INVAR-9, Run: 006, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 374, 2041, 50, 40, 21, 44, 100, 156, 418, 2041
INVAR-9, Run: 007, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 224, 1724, 50, 37, 22, 45, 100, 155, 269, 1724
INVAR-9, Run: 008, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 364, 1445, 50, 34, 27, 44, 100, 156, 408, 1445
INVAR-9, Run: 009, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 286, 1785, 50, 38, 23, 44, 100, 156, 330, 1785
INVAR-9, Run: 010, F, 0, 0, 1, 0, 0, 0, 40, 40, 0, 0, 280, 20, 100, 394, 2362, 50, 32, 37, 40, 100, 160, 434, 2362
INVAR-9, Run: 011, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 299, 1486, 50, 32, 27, 45, 100, 155, 344, 1486
INVAR-9, Run: 012, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 335, 1892, 50, 36, 23, 45, 100, 155, 380, 1892
INVAR-9, Run: 013, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 242, 1530, 50, 32, 33, 42, 100, 158, 284, 1530
INVAR-9, Run: 014, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 325, 1552, 50, 37, 22, 45, 100, 155, 370, 1552
INVAR-9, Run: 015, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 340, 1486, 50, 41, 22, 43, 100, 157, 383, 1486
INVAR-9, Run: 016, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 271, 1783, 50, 42, 23, 42, 100, 158, 313, 1783
INVAR-9, Run: 017, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 250, 1623, 50, 37, 22, 45, 100, 155, 295, 1623
INVAR-9, Run: 018, F, 0, 0, 1, 0, 0, 0, 39, 39, 0, 0, 278, 22, 100, 254, 1955, 50, 43, 28, 39, 100, 161, 293, 1955
INVAR-9, Run: 019, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 228, 1498, 50, 40, 25, 42, 100, 158, 270, 1498
INVAR-9, Run: 020, F, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 289, 1809, 50, 43, 14, 46, 100, 154, 335, 1809
INVAR-9, Run: 021, F, 0, 0, 1, 0, 0, 0, 40, 40, 0, 0, 280, 20, 100, 292, 1128, 50, 35, 34, 40, 100, 160, 332, 1128
INVAR-9, Run: 022, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 319, 1848, 50, 37, 26, 43, 100, 157, 362, 1848
INVAR-9, Run: 023, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 334, 1949, 50, 42, 21, 43, 100, 157, 377, 1949
INVAR-9, Run: 024, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 311, 1204, 50, 35, 24, 45, 100, 155, 356, 1204
INVAR-9, Run: 025, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 278, 1346, 50, 35, 24, 45, 100, 155, 323, 1346
INVAR-9, Run: 026, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 360, 1518, 50, 31, 30, 44, 100, 156, 404, 1518
INVAR-9, Run: 027, F, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 347, 1866, 50, 45, 22, 41, 100, 159, 388, 1866
INVAR-9, Run: 028, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 281, 1867, 50, 31, 30, 44, 100, 156, 325, 1867
INVAR-9, Run: 029, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 325, 1540, 50, 31, 30, 44, 100, 156, 369, 1540
INVAR-9, Run: 030, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 299, 1584, 50, 31, 30, 44, 100, 156, 343, 1584
INVAR-9, Run: 031, F, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 298, 2247, 50, 38, 29, 41, 100, 159, 339, 2247
INVAR-9, Run: 032, F, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 211, 1295, 50, 29, 28, 46, 100, 154, 257, 1295
INVAR-9, Run: 033, F, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 391, 1661, 50, 37, 20, 46, 100, 154, 437, 1661
INVAR-9, Run: 034, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 311, 1419, 50, 39, 20, 45, 100, 155, 356, 1419
INVAR-9, Run: 035, F, 0, 0, 1, 0, 0, 0, 40, 40, 0, 0, 280, 20, 100, 377, 1448, 50, 35, 34, 40, 100, 160, 417, 1448
INVAR-9, Run: 036, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 309, 2087, 50, 34, 27, 44, 100, 156, 353, 2087
INVAR-9, Run: 037, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 376, 1905, 50, 33, 32, 42, 100, 158, 418, 1905
INVAR-9, Run: 038, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 303, 2047, 50, 32, 29, 44, 100, 156, 347, 2047
INVAR-9, Run: 039, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 348, 1694, 50, 34, 29, 43, 100, 157, 391, 1694
INVAR-9, Run: 040, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 370, 1983, 50, 42, 17, 45, 100, 155, 415, 1983
INVAR-9, Run: 041, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 227, 945, 50, 33, 26, 45, 100, 155, 272, 945
INVAR-9, Run: 042, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 311, 1946, 50, 35, 28, 43, 100, 157, 354, 1946
INVAR-9, Run: 043, F, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 271, 1526, 50, 37, 30, 41, 100, 159, 312, 1526
INVAR-9, Run: 044, F, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 371, 2033, 50, 37, 30, 41, 100, 159, 412, 2033
INVAR-9, Run: 045, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 313, 1815, 50, 38, 27, 42, 100, 158, 355, 1815
INVAR-9, Run: 046, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 290, 1619, 50, 37, 24, 44, 100, 156, 334, 1619
INVAR-9, Run: 047, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 256, 1285, 50, 29, 30, 45, 100, 155, 301, 1285
INVAR-9, Run: 048, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 297, 2040, 50, 38, 23, 44, 100, 156, 341, 2040
INVAR-9, Run: 049, F, 0, 0, 1, 0, 0, 0, 40, 40, 0, 0, 280, 20, 100, 321, 1438, 50, 27, 42, 40, 100, 160, 361, 1438
INVAR-9, Run: 050, F, 0, 0, 1, 0, 0, 0, 47, 47, 0, 0, 294, 6, 100, 432, 1918, 50, 27, 28, 47, 100, 153, 479, 1918
INVAR-9, Run: 051, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 366, 2661, 50, 36, 27, 43, 100, 157, 409, 2661
INVAR-9, Run: 052, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 241, 1456, 50, 36, 29, 42, 100, 158, 283, 1456
INVAR-9, Run: 053, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 300, 1213, 50, 34, 25, 45, 100, 155, 345, 1213
INVAR-9, Run: 054, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 242, 1757, 50, 42, 19, 44, 100, 156, 286, 1757
INVAR-9, Run: 055, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 281, 2323, 50, 40, 21, 44, 100, 156, 325, 2323
INVAR-9, Run: 056, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 290, 1536, 50, 44, 17, 44, 100, 156, 334, 1536
INVAR-9, Run: 057, F, 0, 0, 1, 0, 0, 0, 47, 47, 0, 0, 294, 6, 100, 266, 1790, 50, 29, 26, 47, 100, 153, 313, 1790
INVAR-9, Run: 058, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 345, 1539, 50, 35, 28, 43, 100, 157, 388, 1539
INVAR-9, Run: 059, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 268, 1410, 50, 36, 23, 45, 100, 155, 313, 1410
INVAR-9, Run: 060, F, 0, 0, 1, 0, 0, 0, 45, 45, 0, 0, 290, 10, 100, 333, 1479, 50, 38, 21, 45, 100, 155, 378, 1479
INVAR-9, Run: 061, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 189, 1971, 50, 38, 23, 44, 100, 156, 233, 1971
INVAR-9, Run: 062, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 263, 1396, 50, 38, 23, 44, 100, 156, 307, 1396
INVAR-9, Run: 063, F, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 285, 1447, 50, 35, 22, 46, 100, 154, 331, 1447
INVAR-9, Run: 064, F, 0, 0, 1, 0, 0, 0, 44, 44, 0, 0, 288, 12, 100, 345, 2272, 50, 34, 27, 44, 100, 156, 389, 2272
INVAR-9, Run: 065, F, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 348, 1840, 50, 43, 24, 41, 100, 159, 389, 1840
INVAR-9, Run: 066, F, 0, 0, 1, 0, 0, 0, 46, 46, 0, 0, 292, 8, 100, 396, 1783, 50, 33, 24, 46, 100, 154, 442, 1783
INVAR-9, Run: 067, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 305, 1979, 50, 42, 21, 43, 100, 157, 348, 1979
INVAR-9, Run: 068, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 348, 1741, 50, 32, 33, 42, 100, 158, 390, 1741
INVAR-9, Run: 069, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 287, 1778, 50, 33, 30, 43, 100, 157, 330, 1778
INVAR-9, Run: 070, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 277, 1355, 50, 31, 32, 43, 100, 157, 320, 1355
INVAR-9, Run: 071, F, 0, 0, 1, 0, 0, 0, 43, 43, 0, 0, 286, 14, 100, 296, 1479, 50, 38, 25, 43, 100, 157, 339, 1479
INVAR-9, Run: 072, F, 0, 0, 1, 0, 0, 0, 41, 41, 0, 0, 282, 18, 100, 357, 1960, 50, 37, 30, 41, 100, 159, 398, 1960
INVAR-9, Run: 073, F, 0, 0, 1, 0, 0, 0, 42, 42, 0, 0, 284, 16, 100, 217, 1204, 50, 33, 32, 42, 100, 158, 259, 1204
